Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio,Method4_ProbMedian_PortfolioNum,Method4_ProbMedian_Portfolio
NAVA.OL,2019,0.0444019331453884,0.0367275072189404,0.2818832469378875,0.4344107014468822,0.07432953137762,118.99,2,Q2,2,Q2,3,Q3,2,Q2
NCCb.ST,2019,-0.2746972282046276,-0.3832865076885298,0.0594179360187499,0.1241725624511922,0.0663243020793007,14584.34,1,Q1,1,Q1,1,Q1,1,Q1
NEL.OL,2019,-0.1245360929207463,-0.151131169716974,0.0573170865675615,0.1548436921700259,0.0368551060139726,4739.53,1,Q1,1,Q1,1,Q1,1,Q1
NELLY.ST,2019,-0.1370235654154085,-0.1983760330837368,0.1177766091763813,0.2258807035763944,0.0636618118710328,377.47,1,Q1,1,Q1,2,Q2,1,Q1
NEOBO.ST,2019,0.0332799506709943,0.0306561051820726,0.0986471514521957,0.3282817543846816,0.0266118755865119,725.31,2,Q2,2,Q2,2,Q2,2,Q2
NESTE.HE,2019,0.2223288537172591,0.213935739626907,0.2826314909408312,0.7685863208918,0.0206487381941445,171118.78,4,Q4,4,Q4,3,Q3,5,Q5
NETIB.ST,2019,0.1259077893513715,0.1221333916342706,0.1536437946263948,0.5330763658088816,0.0228786836644641,1017.89,3,Q3,3,Q3,2,Q2,3,Q3
NEWAb.ST,2019,0.1111867036672336,0.1006311266074822,0.2875531298352257,0.4899125700289451,0.0520121512616408,2612.97,3,Q3,3,Q3,3,Q3,3,Q3
NEXT.OL,2019,-1.0544890602732833,-1.5471830142063243,0.0002568330986553,0.0008084712947847,0.087286520874465,544.06,1,Q1,1,Q1,1,Q1,1,Q1
NHY.OL,2019,0.0813059191678787,0.0804547116862642,0.1018348401842353,0.4222719682506287,0.0214473096965543,81125.42,3,Q3,3,Q3,2,Q2,2,Q2
NIBEb.ST,2019,0.1507190307753545,0.1459217192980706,0.1754093237560044,0.5962862702714712,0.0217090235541234,40823.97,3,Q3,4,Q4,2,Q2,4,Q4
NICA.ST,2019,-0.8216634429400387,-1.11534850641459,0.0011883988630667,0.0036322945518891,0.067977342482193,51.57,1,Q1,1,Q1,1,Q1,1,Q1
NILb.ST,2019,0.4282879818594103,0.3948298087972617,0.702722894086502,0.8972155542503973,0.0287389490826611,757.73,5,Q5,5,Q5,5,Q5,5,Q5
NKR.OL,2019,0.003442039554285,-0.0234628697601054,0.2639040824362898,0.3955751563447308,0.0856665815536289,236.86,2,Q2,2,Q2,3,Q3,2,Q2
NKT.CO,2019,-0.0245635506930333,-0.0589295802952905,0.2209837964207182,0.3558579949384144,0.077345243443254,3201.54,1,Q1,1,Q1,3,Q3,2,Q2
NLFSK.CO,2019,0.7135105174561025,0.4228965634672533,0.6122710318846283,0.7331800161541263,0.0898452753434409,8296.28,5,Q5,5,Q5,5,Q5,5,Q5
NLG1V.HE,2019,0.0605525709900225,0.0595001261001514,0.2408758420726322,0.4382718623937626,0.0492350094089904,99.84,2,Q2,2,Q2,3,Q3,3,Q3
NMAN.ST,2019,0.2714403073629358,0.2475337426377029,0.4236566103520295,0.7280228513195997,0.0331493671971354,3086.78,4,Q4,5,Q5,4,Q4,5,Q5
NNIT.CO,2019,0.2672867721633299,0.2401237900521702,0.4175846484798637,0.7074648087401149,0.0362016730545256,6076.96,4,Q4,4,Q4,4,Q4,4,Q4
NOBI.ST,2019,0.1728667106678273,0.1468143059577753,0.3388098076598492,0.5453634036882197,0.0538787166931556,5817.91,4,Q4,4,Q4,4,Q4,3,Q3
NOD.OL,2019,0.3454098960238257,0.232781846655437,0.4542726789868635,0.6073294831527122,0.08068588425685,5195.69,5,Q5,4,Q4,5,Q5,4,Q4
NOHOP.HE,2019,0.1103365836623957,0.0951331386887036,0.3220282080073839,0.486831378163229,0.0694341670954558,1620.97,3,Q3,3,Q3,4,Q4,3,Q3
NOKIA.HE,2019,0.2973287236457443,0.2432566699922491,0.4470677352759317,0.6508072364953589,0.0523297695322021,280869.59,5,Q5,4,Q4,5,Q5,4,Q4
NOLAb.ST,2019,0.5557180866835613,0.5086777344242822,0.8330412096258496,0.942927694786138,0.0296460564255646,8520.7,5,Q5,5,Q5,5,Q5,5,Q5
NOM.OL,2019,-0.6907181950184296,-0.8890915608553703,0.0021753993042479,0.0069644247067899,0.0568494214700443,280.0,1,Q1,1,Q1,1,Q1,1,Q1
NORTHM.CO,2019,0.1389817703596962,0.1243255562122649,0.2983655709767484,0.5196147279246509,0.0470384038927838,891.43,3,Q3,3,Q3,3,Q3,3,Q3
NOTE.ST,2019,0.2068007586077943,0.1807189178331303,0.3533543991215053,0.6000784369836412,0.0446176965432012,601.55,4,Q4,4,Q4,4,Q4,4,Q4
NOVOb.CO,2019,1.1378816383260837,0.9337125996046568,0.9452883372771548,0.9724969977256694,0.0456594173009303,862190.09,5,Q5,5,Q5,5,Q5,5,Q5
NP3.ST,2019,0.1057335561798418,0.1042073748122557,0.0812432005663974,0.478034986225231,0.016930896006177,3858.67,3,Q3,3,Q3,2,Q2,3,Q3
NRC.OL,2019,-0.0048543689320388,-0.0182852294805658,0.1622318510427903,0.3381997206879021,0.0456058134628437,3125.86,2,Q2,2,Q2,2,Q2,2,Q2
NSISb.CO,2019,0.4972506781880107,0.4258525505118579,0.6802916223321473,0.8490356505844686,0.041662110729235,114635.96,5,Q5,5,Q5,5,Q5,5,Q5
NTEKb.ST,2019,0.2978945371775415,0.2706412110586212,0.4656903331907491,0.7523009193977994,0.0335200225345068,294.81,5,Q5,5,Q5,5,Q5,5,Q5
NTGNT.CO,2019,-0.0785592133390337,-0.1420627806959784,0.1950365064090088,0.3097463306414219,0.0875518944842038,140.09,1,Q1,1,Q1,2,Q2,2,Q2
ODF.OL,2019,-0.094879227798037,-0.1086474177874829,0.0390301682138439,0.143795587322168,0.027697571731268,2536.5,1,Q1,1,Q1,1,Q1,1,Q1
ODLO.OL,2019,0.0257180658585127,0.0253656642494671,0.003589052552168,0.0924315993074566,0.0079518448085005,4251.6,2,Q2,2,Q2,1,Q1,1,Q1
OEMb.ST,2019,0.3254025341669892,0.2739927934599141,0.481897848149728,0.7018212900049161,0.046755353048579,3381.5,5,Q5,5,Q5,5,Q5,4,Q4
OKEAC.CO,2019,-0.0335764964524832,-0.0675387153236132,0.2063963455448272,0.343482529963636,0.0699170450484529,208.44,1,Q1,1,Q1,3,Q3,2,Q2
OLVAS.HE,2019,0.1969845268694571,0.182383372680144,0.3065137485658811,0.6351427371704013,0.0321646963569551,6467.24,4,Q4,4,Q4,4,Q4,4,Q4
ONCO.ST,2019,-0.3853679285410462,-0.7625613353723254,0.0718950096191775,0.1139067672759863,0.2367787265212835,5653.82,1,Q1,1,Q1,1,Q1,1,Q1
ORIOLA.HE,2019,0.0386819321676171,0.0332027159659149,0.2098347261220017,0.4039117381851273,0.0479143219633443,3554.76,2,Q2,2,Q2,3,Q3,2,Q2
ORK.OL,2019,0.1286971830985915,0.1209286594545814,0.2222774571601941,0.5235439763900297,0.0339263331233638,69328.06,3,Q3,3,Q3,3,Q3,3,Q3
ORNAV.HE,2019,0.4345946665761487,0.311697717889316,0.5263151119195001,0.6875571616489146,0.0688539041631819,42385.33,5,Q5,5,Q5,5,Q5,4,Q4
ORRON.ST,2019,-3.2655291914113285,-3.3679152846625833,0.0,0.0,0.0145910620449839,73542.3,1,Q1,1,Q1,1,Q1,1,Q1
ORSTED.CO,2019,0.1423989049625751,0.1293667797338777,0.2854093427255167,0.5288961999015211,0.0422467634961214,243025.12,3,Q3,3,Q3,3,Q3,3,Q3
ORX.ST,2019,0.4770883106261165,0.2244715278225488,0.4578560889907729,0.5778560250960352,0.1279401342006199,1983.1,5,Q5,4,Q4,5,Q5,4,Q4
OTEC.OL,2019,-0.0266698052887904,-0.0518819504211152,0.1893160221373101,0.3392776632354069,0.0586387080967149,489.45,1,Q1,1,Q1,2,Q2,2,Q2
OUT1V.HE,2019,0.0546217423331258,0.0528738969466359,0.19853809898527,0.4169567649905463,0.0407585125830923,13180.34,2,Q2,2,Q2,2,Q2,2,Q2
OVARO.HE,2019,0.0151322792033752,0.0118031499524414,0.0701528032861369,0.2815061796833184,0.0238847430702986,456.49,2,Q2,2,Q2,1,Q1,2,Q2
PAALb.CO,2019,0.1641160605178145,0.1573305408581878,0.2139765605936146,0.6152160773930759,0.0242598422350659,6568.34,4,Q4,4,Q4,3,Q3,4,Q4
PACT.ST,2019,0.3196805376742962,0.2767629536258274,0.4826893151897742,0.719281533684058,0.0421779506660485,1488.34,5,Q5,5,Q5,5,Q5,5,Q5
PANDXb.ST,2019,0.0865260226081652,0.0851505591099262,0.1131195836927072,0.4311878952554614,0.0230333276437371,23962.72,3,Q3,3,Q3,2,Q2,2,Q2
PARKEN.CO,2019,-0.0182791932450868,-0.0278627047668725,0.0990895240534443,0.2802183988937451,0.0331024466523164,1042.99,2,Q2,2,Q2,2,Q2,2,Q2
PARKSTa.CO,2019,0.1406550701462426,0.1247388143034167,0.3037454241619539,0.5199030360980846,0.0489869073302303,106.93,3,Q3,3,Q3,4,Q4,3,Q3
PCELL.ST,2019,-0.0626509904976647,-0.1048575497242794,0.1799472196994198,0.3105341866355299,0.0675737964331169,1780.69,1,Q1,1,Q1,2,Q2,2,Q2
PCIB.OL,2019,-0.012737167230475,-0.0443139179589474,0.2382514886015677,0.3728079742696679,0.0817709870093276,977.44,2,Q2,2,Q2,3,Q3,2,Q2
PEABb.ST,2019,0.1914528185687999,0.1741876295240423,0.3195160217184666,0.6044186884979567,0.0368478950850155,19404.01,4,Q4,4,Q4,4,Q4,4,Q4
PENR.OL,2019,-0.1197510497900419,-0.1506061624752324,0.0736129315747576,0.185278029436404,0.0416295664083259,727.95,1,Q1,1,Q1,1,Q1,1,Q1
PFINV.CO,2019,-0.0343865800693309,-0.0474086924462774,0.0979768729379725,0.2611977609219715,0.0355665828466578,186.56,1,Q1,2,Q2,2,Q2,1,Q1
PHO.OL,2019,-0.0258591357604627,-0.0623241877949518,0.2276944774990693,0.3592594059141294,0.0804071591885363,1045.39,1,Q1,1,Q1,3,Q3,2,Q2
PIHLIS.HE,2019,0.0383603207529647,0.0290910755120167,0.2671107597276014,0.4241425917535877,0.0706999074454049,1931.85,2,Q2,2,Q2,3,Q3,2,Q2
PIONb.ST,2019,0.102850675532291,0.0991009974339285,0.1850622566293881,0.4791874365865246,0.0303509894822838,130.66,3,Q3,3,Q3,2,Q2,3,Q3
PLAZb.ST,2019,0.0696835221466465,0.0686509321479033,0.2559242900061925,0.4496928295106674,0.0543073169967707,6975.53,2,Q2,2,Q2,3,Q3,3,Q3
PNDORA.CO,2019,0.9633534224958702,0.8268219268630523,0.943892034548372,0.976355950528151,0.0394269066832541,38731.57,5,Q5,5,Q5,5,Q5,5,Q5
POL.OL,2019,0.0354868708971553,0.0346654301651501,0.0268458516452244,0.2376990727620869,0.0146550686550534,1291.67,2,Q2,2,Q2,1,Q1,1,Q1
PON1V.HE,2019,0.5919004372009061,0.5447808429080886,0.8723121645278628,0.9574559604607225,0.0283584709683379,6866.02,5,Q5,5,Q5,5,Q5,5,Q5
PREC.ST,2019,0.1060841159657003,0.0926712764354813,0.3162111936701656,0.4841784244831235,0.0681877096396133,435.9,3,Q3,3,Q3,4,Q4,3,Q3
PREVb.ST,2019,0.0382148933385678,0.0358870454104469,0.108461465561813,0.347857337643411,0.0275732890263474,175.56,2,Q2,2,Q2,2,Q2,2,Q2
PRICb.ST,2019,0.1363472886390581,0.1234660751631933,0.2849330247821497,0.5200801222677721,0.0442109096533387,1005.82,3,Q3,3,Q3,3,Q3,3,Q3
PRIMOF.CO,2019,0.0455454618971884,0.045093368816817,0.0228329336905102,0.2450931318613444,0.0131983524941737,611.83,2,Q2,2,Q2,1,Q1,1,Q1
PROFb.ST,2019,0.3122944312124305,0.2755683797411444,0.4789239355046972,0.731281163391204,0.0388571719339076,714.8,5,Q5,5,Q5,5,Q5,5,Q5
PRSO.OL,2019,-0.2818515508169882,-0.311811207705041,0.0081167211199954,0.0325574061152662,0.0278341269771245,860.63,1,Q1,1,Q1,1,Q1,1,Q1
PSE.OL,2019,0.1251540961560013,0.1100786879921442,0.3017439476307914,0.5020849447069083,0.0556005198181616,189.23,3,Q3,3,Q3,3,Q3,3,Q3
QEC.OL,2019,0.0187620107211489,0.0126033285258742,0.139797512076204,0.3463490409046952,0.0359315695598998,643.17,2,Q2,2,Q2,2,Q2,2,Q2
QPR1V.HE,2019,0.1781447645818692,0.1575060544283216,0.3261725447775553,0.566486348704334,0.0444194470832001,200.98,4,Q4,4,Q4,4,Q4,4,Q4
QTCOM.HE,2019,-0.2153837677007,-0.2505779474018776,0.0265464404460268,0.0786456771030866,0.0343682187011506,1862.24,1,Q1,1,Q1,1,Q1,1,Q1
RAIVV.HE,2019,0.058192144232052,0.0551390895876953,0.312989369589213,0.455151377697273,0.0829055874472342,3829.12,2,Q2,2,Q2,4,Q4,3,Q3
RAP1V.HE,2019,0.0415048510381359,0.0371714137515642,0.2003856983234702,0.4031190907317473,0.0440142868332466,1178.52,2,Q2,2,Q2,3,Q3,2,Q2
RAUTE.HE,2019,0.3061848958333329,0.200754035783904,0.4293003354276493,0.5739327198148106,0.0861481234083944,888.54,5,Q5,4,Q4,4,Q4,4,Q4
RAYb.ST,2019,0.2959880295520433,0.2012977028594957,0.4280756511430647,0.5841669573188536,0.0837383451172709,3228.42,5,Q5,4,Q4,4,Q4,4,Q4
RBLNb.CO,2019,0.0017003054252336,-0.0178006473917403,0.2223097577054964,0.3761891814455596,0.0640630876940094,513.4,2,Q2,2,Q2,3,Q3,2,Q2
RBREW.CO,2019,0.3494822063503584,0.3129929999655256,0.5459855662945049,0.799074531717155,0.0350722226529119,30383.46,5,Q5,5,Q5,5,Q5,5,Q5
REACH.OL,2019,0.1074082840236686,0.082751869572596,0.3607745519584001,0.4817385674674942,0.11919681397875,333.03,3,Q3,3,Q3,4,Q4,3,Q3
REBL.HE,2019,-0.0287432744829278,-0.0383330781233094,0.0809763655296187,0.2510634957348223,0.0307884924085087,768.91,1,Q1,2,Q2,2,Q2,1,Q1
RECSI.OL,2019,-0.7188934092758339,-0.8605762112976744,0.0007368306902004,0.0027609108576739,0.0440232763515347,1500.85,1,Q1,1,Q1,1,Q1,1,Q1
REG1V.HE,2019,0.5927167113494194,0.5508639068815806,0.8920447522914542,0.9643167847337052,0.0261349060261601,2986.42,5,Q5,5,Q5,5,Q5,5,Q5
REITIR.IC,2019,0.0901476027436475,0.0893458770303743,0.0619896123811891,0.4234278889285333,0.0159812073297113,3860.43,3,Q3,3,Q3,1,Q1,2,Q2
REJLb.ST,2019,0.061182504382597,0.0600808185442552,0.2639423680734166,0.4454994796251395,0.0559755582795135,1242.65,2,Q2,2,Q2,3,Q3,3,Q3
REKA.HE,2019,-0.2474366893143914,-0.3518330746985901,0.0733440828773711,0.1473125663408131,0.0684279115468428,121.08,1,Q1,1,Q1,1,Q1,1,Q1
RIASb.CO,2019,0.0526565690138171,0.0519831213226367,0.0751086277217702,0.3411805430306873,0.0208063785443679,131.54,2,Q2,2,Q2,1,Q1,2,Q2
ROCKb.CO,2019,0.1915467843505651,0.1879727530842914,0.1687171083393215,0.7636130188242926,0.0149261715614658,46512.45,4,Q4,4,Q4,2,Q2,5,Q5
ROVS.CO,2019,-0.4997849462365591,-0.7637044359267028,0.0241986413436893,0.0508776717318918,0.0918588970228035,52.47,1,Q1,1,Q1,1,Q1,1,Q1
RROS.ST,2019,0.172211460175749,0.1542318509971839,0.31558136743889,0.5638840996105936,0.0420598978697354,1233.45,4,Q4,4,Q4,4,Q4,4,Q4
RTX.CO,2019,0.2954758111423009,0.1876739374494327,0.4221752615325583,0.5637019690778718,0.0934168039982509,2035.64,4,Q4,4,Q4,4,Q4,4,Q4
SAABb.ST,2019,0.1583669336423258,0.1375690525165127,0.3189179197307024,0.537136041722923,0.0508529166721823,40087.91,3,Q3,3,Q3,4,Q4,3,Q3
SAFETYb.ST,2019,-0.0525496038464144,-0.081986802853201,0.1554185203976738,0.2999612149348931,0.0550280368430495,45.42,1,Q1,1,Q1,2,Q2,2,Q2
SAGAb.ST,2019,0.0776875600328373,0.0775645284140738,0.0094700890164872,0.2941178332793008,0.0086089244985476,24195.04,3,Q3,3,Q3,1,Q1,2,Q2
SAGCV.HE,2019,-0.0664230565214828,-0.1244426982582192,0.2059125673393684,0.3231264934368373,0.0868198608048886,292.58,1,Q1,1,Q1,3,Q3,2,Q2
SALM.OL,2019,0.3866621297528184,0.3020464269062476,0.5157328161082309,0.6981421062601635,0.0571230332148517,48492.4,5,Q5,5,Q5,5,Q5,4,Q4
SAND.ST,2019,0.3354645472572563,0.3144144923197874,0.5497414466081738,0.8476737645770482,0.0263540568853419,147201.61,5,Q5,5,Q5,5,Q5,5,Q5
SANION.ST,2019,-1.3223376623376626,-2.0879605798409755,2.8811022818042265e-05,9.394816699022548e-05,0.1154834560997391,711.87,1,Q1,1,Q1,1,Q1,1,Q1
SANOMA.HE,2019,0.0901882774388985,0.0878762720661606,0.1591679246512257,0.4519671955443862,0.0287828553932626,13750.41,3,Q3,3,Q3,2,Q2,3,Q3
SBBb.ST,2019,0.0830639611078977,0.0754234072839946,0.3277966536924427,0.4718177138505194,0.0872302343309724,7202.48,3,Q3,3,Q3,4,Q4,3,Q3
SCANA.OL,2019,3.7354788069073774,2.2532324336188667,0.9936998150698392,0.996669657617791,0.0803343019205287,65.14,5,Q5,5,Q5,5,Q5,5,Q5
SCANFL.HE,2019,0.239066160883633,0.1689819123870795,0.3990952511676243,0.5523174537721101,0.080688027088869,2379.16,4,Q4,4,Q4,4,Q4,4,Q4
SCATC.OL,2019,0.0266666666666666,0.0204647444634374,0.1702918077669096,0.3729587962032086,0.0406276699555503,8369.84,2,Q2,2,Q2,2,Q2,2,Q2
SCAb.ST,2019,0.0344423769440093,0.0321426626092492,0.0917046963456163,0.3264317108056404,0.0252980183568791,47275.06,2,Q2,2,Q2,2,Q2,2,Q2
SCHO.CO,2019,0.1168552645665438,0.1108447756306325,0.2192817198455434,0.5024202836608622,0.0334197617380687,16430.08,3,Q3,3,Q3,3,Q3,3,Q3
SCST.ST,2019,0.1487579825529964,0.1348393304395954,0.2841971959404509,0.5395663862024896,0.0416804546323051,3990.46,3,Q3,3,Q3,3,Q3,3,Q3
SDIPb.ST,2019,0.0712921415058993,0.0688886483615955,0.3220883760225331,0.4660770159074605,0.0818517691055606,1409.77,2,Q2,2,Q2,4,Q4,3,Q3
SECTb.ST,2019,0.543640897755611,0.2906066139795071,0.5082007711941734,0.6356754089452651,0.108923594444477,6014.04,5,Q5,5,Q5,5,Q5,4,Q4
SECUb.ST,2019,0.2530039999164267,0.2446041998216047,0.3534405549813073,0.8300816414871327,0.0189975402159129,50275.05,4,Q4,5,Q5,4,Q4,5,Q5
SFRG.ST,2019,0.1619761766740841,0.1287463662869046,0.3406350616738597,0.5259099656930444,0.0723589464863035,3024.43,3,Q3,3,Q3,4,Q4,3,Q3
SGG.ST,2019,0.0960073903834887,0.0903136403136701,0.2522429578728797,0.4740702889598661,0.0449246910368969,1530.82,3,Q3,3,Q3,3,Q3,3,Q3
SHOTE.ST,2019,0.4948795916277383,0.4712591669764133,0.8600857738656766,0.966079007978366,0.0213742967449893,7566.23,5,Q5,5,Q5,5,Q5,5,Q5
SIGR.CO,2019,-0.0440300693156301,-0.1248395200175858,0.267680517157937,0.3643675678055166,0.1668769706015226,98.79,1,Q1,1,Q1,3,Q3,2,Q2
SIILI.HE,2019,0.1028459878762977,0.0978714801366827,0.1958381875033699,0.4779174119887667,0.0352864463393536,561.79,3,Q3,3,Q3,2,Q2,3,Q3
SIMINN.IC,2019,0.0965129144252413,0.0957520993702286,0.0474581969417333,0.4402592539834989,0.0138805216011136,1022.17,3,Q3,3,Q3,1,Q1,3,Q3
SINCH.ST,2019,0.043010554057216,0.0338431063828031,0.292151932114432,0.436186859680141,0.0819833649442068,4550.81,2,Q2,2,Q2,3,Q3,2,Q2
SINT.ST,2019,0.3869434975725647,0.3495809191204018,0.6079098803608395,0.8383525242456124,0.0331601180698045,559.05,5,Q5,5,Q5,5,Q5,5,Q5
SIVEH.ST,2019,-0.4202322967403522,-0.5766809152322206,0.0248179179746435,0.0579638215942108,0.06670215489189,717.79,1,Q1,1,Q1,1,Q1,1,Q1
SKAKO.CO,2019,0.1216225554557389,0.1112642849973223,0.2720256716467069,0.5031666635629064,0.0446413570743053,128.36,3,Q3,3,Q3,3,Q3,3,Q3
SKAb.ST,2019,0.1457420155699224,0.137177254538003,0.2391518086276802,0.5529111056259048,0.0315228548570644,57776.15,3,Q3,3,Q3,3,Q3,4,Q4
SKFb.ST,2019,0.2039077724766142,0.1999072370054755,0.1845098925622552,0.8029788444823213,0.014725404572425,59722.87,4,Q4,4,Q4,2,Q2,5,Q5
SKISb.ST,2019,0.2563734015806215,0.2555164113954914,0.1690342433628942,0.9893022466583228,0.0056410728556621,7087.6,4,Q4,5,Q5,2,Q2,5,Q5
SOBIV.ST,2019,0.4398398525482693,0.3236821173926896,0.5487509465635408,0.7142807422937302,0.0658771853916538,51769.4,5,Q5,5,Q5,5,Q5,5,Q5
SOFF.OL,2019,2.9020771862179218,2.851557776912047,0.9999999553838076,0.9999999902935196,0.0115163345027731,427.31,5,Q5,5,Q5,5,Q5,5,Q5
SOFb.ST,2019,0.2653555219364596,0.2499641615222165,0.4065779874636356,0.7745648491980839,0.0259803806557121,739.62,4,Q4,5,Q5,4,Q4,5,Q5
SOLARb.CO,2019,0.1096729963144794,0.1051711094513575,0.1929774164896314,0.4914152687518433,0.0306124999372001,2501.46,3,Q3,3,Q3,2,Q2,3,Q3
SOLTEQ.HE,2019,0.0164382293017227,0.0092303496397551,0.149576370247352,0.3501914609336702,0.0384439558075024,248.67,2,Q2,2,Q2,2,Q2,2,Q2
SOSI1.HE,2019,-0.2271581706374542,-0.2469946328882751,0.008812631271071,0.0384464710681453,0.0240502714471021,497.74,1,Q1,1,Q1,1,Q1,1,Q1
SPGP.CO,2019,0.4235738856677485,0.2477568558084695,0.4690096148902193,0.6032898319104033,0.0961276475039782,2984.77,5,Q5,5,Q5,5,Q5,4,Q4
SRV1V.HE,2019,-0.2316879456851268,-0.2911681208257881,0.0453210714954189,0.11469058858651,0.0471426094533028,1019.0,1,Q1,1,Q1,1,Q1,1,Q1
SSABAH.HE,2019,0.1073712741886855,0.1037171042054375,0.1733782961624493,0.4872009869807031,0.0279177790750075,26697.37,3,Q3,3,Q3,2,Q2,3,Q3
SSABa.ST,2019,0.0685118311851122,0.068354704108131,0.0864671738456614,0.3851429432768556,0.0208168221856788,26697.37,2,Q2,2,Q2,2,Q2,2,Q2
SSH1V.HE,2019,0.3764814420552125,0.272637287874298,0.4880674961915688,0.6548797768132681,0.0688397964115391,645.86,5,Q5,5,Q5,5,Q5,4,Q4
STEAV.HE,2019,0.3437602091922049,0.3124882678192042,0.5398723829116058,0.8037623244886072,0.0326596867657468,80483.75,5,Q5,5,Q5,5,Q5,5,Q5
STEFb.ST,2019,0.0697263803545296,0.0692972450063247,0.1592356106299404,0.4233790437076871,0.0306621170737676,2747.6,2,Q2,2,Q2,2,Q2,2,Q2
STEa.ST,2019,0.2678971496647525,0.2419690185648848,0.4205132914767848,0.7037497473145086,0.03543530213042,80483.75,4,Q4,4,Q4,4,Q4,4,Q4
STOGR.CO,2019,0.0791759256093808,0.078132060399397,0.13291226095188,0.428335021873343,0.0258853102520771,10409.11,3,Q3,3,Q3,2,Q2,2,Q2
STRO.OL,2019,0.1118277136607074,0.1079966447768269,0.1741897034876475,0.4961542964666204,0.0271633490102247,394.95,3,Q3,3,Q3,2,Q2,3,Q3
STWK.ST,2019,-0.0062567421790723,-0.0262497644477868,0.2067040197017724,0.3629590769741215,0.0595091632292454,79.95,2,Q2,2,Q2,3,Q3,2,Q2
STZEb.ST,2019,-4.609753131460537,-7.16259737606738,0.0,0.0,0.1092172545158796,282.37,1,Q1,1,Q1,1,Q1,1,Q1
SUBC.OL,2019,0.0383900760931049,0.0339084251441274,0.1824941684919081,0.3908202437793816,0.0414668359458611,27590.5,2,Q2,2,Q2,2,Q2,2,Q2
SUY1V.HE,2019,-0.0140438793896785,-0.02120214427494,0.0776792928586216,0.2570617875503145,0.0284663243312493,1163.43,2,Q2,2,Q2,1,Q1,1,Q1
SVEDb.ST,2019,0.2525971164137754,0.2250514142728398,0.3962178909000017,0.6844371956804016,0.0381972055117897,453.07,4,Q4,4,Q4,4,Q4,4,Q4
SVIK.ST,2019,-0.0114074602197229,-0.0184768451740926,0.0819710001871897,0.2666695121938515,0.0289468002890646,307.17,2,Q2,2,Q2,2,Q2,1,Q1
SWECb.ST,2019,0.2764699041384922,0.2571168691569372,0.4322929619636427,0.7582369727057829,0.0290440725452638,23195.6,4,Q4,5,Q5,4,Q4,5,Q5
SYN.IC,2019,0.042647667548888,0.040930775636366,0.1022339916979585,0.3518653600398113,0.0258074777498127,922.64,2,Q2,2,Q2,2,Q2,2,Q2
SYSR.ST,2019,0.1699520933138928,0.1648287983109428,0.1787520526239553,0.6649168563637854,0.0197226537824866,5516.48,4,Q4,4,Q4,2,Q2,4,Q4
TALLINK.HE,2019,0.0444755920165368,0.0435923138918735,0.0530654913436031,0.3029874094814489,0.018441961406762,6299.9,2,Q2,2,Q2,1,Q1,2,Q2
TECH.OL,2019,0.0346451788703332,0.0269207836598467,0.2236491186077123,0.4036149449764009,0.0553167921363174,524.89,2,Q2,2,Q2,3,Q3,2,Q2
TEL.OL,2019,0.3521623358736571,0.3382553960732748,0.6263243588915264,0.9177228484897292,0.0200744867604051,246469.22,5,Q5,5,Q5,5,Q5,5,Q5
TEL2b.ST,2019,0.0811259659228614,0.0805817387453828,0.0614922487929467,0.3968018674332743,0.0166293489500867,63112.03,3,Q3,3,Q3,1,Q1,2,Q2
TELIA.ST,2019,0.0976244178786931,0.0882554345373831,0.3033655212348149,0.4784092400817961,0.061470738008038,174188.53,3,Q3,3,Q3,3,Q3,3,Q3
TELIA1.HE,2019,0.0976244178786931,0.0881685574685804,0.3037955550652381,0.4784068517314315,0.0618809080786468,174188.53,3,Q3,3,Q3,4,Q4,3,Q3
TEM1V.HE,2019,-1.4756286867432484,-1.9191669857053804,6.913838054084381e-07,3.288268773196837e-06,0.0610808104548216,79.84,1,Q1,1,Q1,1,Q1,1,Q1
TGS.OL,2019,0.1951773601136727,0.1763733037670849,0.3291122551757244,0.6034857127089845,0.0382319698651754,21432.86,4,Q4,4,Q4,4,Q4,4,Q4
THULE.ST,2019,0.3578279248560082,0.3494894705969661,0.7040755371987824,0.9608090088450372,0.0148414824245748,16326.24,5,Q5,5,Q5,5,Q5,5,Q5
TIETO.HE,2019,-0.1695175140415649,-0.1853512104125071,0.014237763979996,0.0625453791893475,0.0240223293252539,17313.62,1,Q1,1,Q1,1,Q1,1,Q1
TIETOS.ST,2019,0.4474892531037873,0.4212569789639058,0.7669538072017273,0.9356132421799824,0.0243852247940112,17313.62,5,Q5,5,Q5,5,Q5,5,Q5
TIV.CO,2019,0.1270276688256921,0.1224440213033154,0.1745440528167187,0.5302779292513465,0.0253702999821641,4793.8,3,Q3,3,Q3,2,Q2,3,Q3
TLT1V.HE,2019,0.1090385873119687,0.100327540566613,0.2750469476243022,0.4884663692420574,0.0471240564043468,989.42,3,Q3,3,Q3,3,Q3,3,Q3
TOBII.ST,2019,0.0495311963084776,0.0444827057709784,0.2730560632774301,0.4364753962596447,0.0658185618481548,1278.82,2,Q2,2,Q2,3,Q3,2,Q2
