Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio
OUT1V.HE,2014,-0.2362337843102737,-0.2362337843102737,0.0538892653830128,0.0693934116002755,7046.99,1,Q1,1,Q1,1,Q1
PAALb.CO,2014,0.1154369768455979,0.1120524558914096,0.1817556387566712,0.0347294576261326,1581.83,3,Q3,3,Q3,2,Q2
PACT.ST,2014,0.1648298784221111,0.1533350779330598,0.3161803570429038,0.0493712732246906,712.54,4,Q4,4,Q4,3,Q3
PARKEN.CO,2014,0.1318235258781226,0.1201060720985924,0.302102655912719,0.0607150120031788,850.09,3,Q3,3,Q3,3,Q3
PARKSTa.CO,2014,-0.0769186810674896,-0.0769186810674896,0.0848881327383773,0.0533115568179733,31.33,1,Q1,1,Q1,2,Q2
PCIB.OL,2014,0.0797235023041474,0.0773100862314778,0.1897183557977477,0.0448658654359982,169.98,3,Q3,3,Q3,2,Q2
PEABb.ST,2014,0.003120355789748,0.003120355789748,0.0921834297924735,0.0412100547514065,9004.5,2,Q2,2,Q2,2,Q2
PENR.OL,2014,-0.2594566760375205,-0.2594566760375205,2.4544527081893364e-06,0.023406900834648,695.58,1,Q1,1,Q1,1,Q1
PFINV.CO,2014,0.0742156303479748,0.074152375588276,3.614598742540665e-07,0.0077510066428409,55.8,3,Q3,3,Q3,1,Q1
PHO.OL,2014,-0.1466631985731273,-0.1466631985731273,0.1622928933019343,0.1025733842083668,549.81,1,Q1,1,Q1,2,Q2
PIONb.ST,2014,0.0309532184312352,0.0309532184312352,0.1358437291974468,0.0447555556194593,140.11,2,Q2,2,Q2,2,Q2
PNDORA.CO,2014,0.3811405688309854,0.3382768203404437,0.6106214655182132,0.0568321390976691,42775.7,5,Q5,5,Q5,5,Q5
POL.OL,2014,0.0749859529039177,0.0746389947553697,0.0159509386381208,0.0179620701120704,1247.63,3,Q3,3,Q3,1,Q1
PON1V.HE,2014,0.6870073148213905,0.5415979214896919,0.7865848977022101,0.0800773553624568,2290.31,5,Q5,5,Q5,5,Q5
PREC.ST,2014,-0.1571766561514195,-0.1571766561514195,0.0524866710396013,0.0561109147027895,530.46,1,Q1,1,Q1,1,Q1
PREVb.ST,2014,-0.142094980462879,-0.142094980462879,0.1377523825198776,0.0874327143131638,155.72,1,Q1,1,Q1,2,Q2
PRICb.ST,2014,0.0310098918794571,0.0310098918794571,0.2614123936014035,0.0850694323221767,681.61,2,Q2,2,Q2,3,Q3
PRIMOF.CO,2014,0.0600783268060994,0.0597253391668882,0.0819355068929832,0.0302599788859685,73.78,2,Q2,2,Q2,2,Q2
PROFb.ST,2014,-0.1083892617449663,-0.1083892617449663,0.1749660976901748,0.0960327669630381,135.74,1,Q1,1,Q1,2,Q2
PRSO.OL,2014,0.2762522173986682,0.2549600490829389,0.4832182651264748,0.0475507967944459,8634.66,5,Q5,5,Q5,5,Q5
PSE.OL,2014,0.1774453024453023,0.1574183970669159,0.3564290237282352,0.0639002289874938,163.14,4,Q4,4,Q4,4,Q4
QPR1V.HE,2014,0.1754385964912279,0.1495531387233351,0.3651498301051346,0.0755023720952004,96.5,4,Q4,4,Q4,4,Q4
RAIVV.HE,2014,0.1070017174364999,0.0858588762236332,0.3456740627111189,0.1151549153379154,6051.37,3,Q3,3,Q3,4,Q4
RAP1V.HE,2014,0.1504154534479085,0.1257195551446202,0.3516874404584127,0.0847500249269223,1711.28,3,Q3,3,Q3,4,Q4
RAUTE.HE,2014,0.0853268322413528,0.0779722256883087,0.2914729142564787,0.0773395854788465,165.38,3,Q3,3,Q3,3,Q3
RAYb.ST,2014,0.3014193966215122,0.2504943826785172,0.4831466369814758,0.0743583948436518,592.86,5,Q5,5,Q5,5,Q5
RBLNb.CO,2014,0.212534606588292,0.1644092990573576,0.4009522168307248,0.0959437771163192,389.05,4,Q4,4,Q4,4,Q4
RBREW.CO,2014,0.1644307826502672,0.1537658410001017,0.3106977050778243,0.0474555732287697,9132.09,4,Q4,4,Q4,3,Q3
REACH.OL,2014,-0.1585725368502715,-0.1585725368502715,0.1819723759726028,0.1220777514597677,254.33,1,Q1,1,Q1,2,Q2
REBL.HE,2014,0.1282724056603773,0.1122634874615048,0.323785355240618,0.0754008549018505,834.97,3,Q3,3,Q3,3,Q3
RECSI.OL,2014,-0.1000331069872985,-0.1000331069872985,0.0703350404836238,0.0530087784052894,5650.35,1,Q1,1,Q1,1,Q1
REG1V.HE,2014,0.2727345629510826,0.2479113354918261,0.4730822248297213,0.0522551542486244,810.37,5,Q5,5,Q5,5,Q5
REJLb.ST,2014,0.1659057679109599,0.1594513936552464,0.2722116471890353,0.0359333997560153,896.22,4,Q4,4,Q4,3,Q3
REKA.HE,2014,-0.6536914910728643,-0.6536914910728643,0.0266531651135143,0.1262365208953378,39.05,1,Q1,1,Q1,1,Q1
RIASb.CO,2014,0.013046503537052,0.013046503537052,0.1808615459242344,0.0600052875087104,107.63,2,Q2,2,Q2,2,Q2
ROCKb.CO,2014,0.1367038941748524,0.1348176917060112,0.1160549775694743,0.0221078569178977,23521.72,3,Q3,3,Q3,2,Q2
ROVS.CO,2014,-0.1352449223416965,-0.1352449223416965,0.2107059367641893,0.1369479667547447,77.8,1,Q1,1,Q1,2,Q2
RROS.ST,2014,-0.0754440343137886,-0.0754440343137886,0.0389086983587636,0.0402816948996816,287.69,1,Q1,1,Q1,1,Q1
RTX.CO,2014,0.1955073586367156,0.1679088625673151,0.3811968930900811,0.0715567886850442,203.7,4,Q4,4,Q4,4,Q4
SAABb.ST,2014,0.2156171057301714,0.2067903407503471,0.3666508964108947,0.0350412989924579,17434.9,4,Q4,4,Q4,4,Q4
SAFETYb.ST,2014,0.0693205216197665,0.0605650562280995,0.3445989922679253,0.1436419847980614,11.94,2,Q2,2,Q2,4,Q4
SAGAb.ST,2014,0.1147185900432061,0.1144645445841398,0.0005854714955559,0.0093312064391778,5104.34,3,Q3,3,Q3,1,Q1
SAGCV.HE,2014,0.2363128491620111,0.1992718037756059,0.4209216196024807,0.0735850817760787,959.47,4,Q4,4,Q4,4,Q4
SALM.OL,2014,0.1891582144289724,0.15857896199115,0.3790487414322205,0.0785316908532454,8384.2,4,Q4,4,Q4,4,Q4
SAND.ST,2014,0.2561737749053539,0.2331622761742475,0.4491596175260889,0.0523134856215937,102051.14,4,Q4,5,Q5,5,Q5
SANOMA.HE,2014,-0.0651970076638949,-0.0651970076638949,0.0150189885256734,0.0313129175097561,8667.91,1,Q1,1,Q1,1,Q1
SCANA.OL,2014,-0.4636282880126334,-0.4636282880126334,0.0022305658500434,0.0551220716870153,140.22,1,Q1,1,Q1,1,Q1
SCANFL.HE,2014,0.1126775255949809,0.0880888803333862,0.3513561298741663,0.1203523463917086,649.84,3,Q3,3,Q3,4,Q4
SCAb.ST,2014,-0.1541978086905689,-0.1541978086905689,0.0020564516760126,0.0300166297603921,23219.72,1,Q1,1,Q1,1,Q1
SCHO.CO,2014,0.1033185861372203,0.0921839993011657,0.3050468037019409,0.0768159653287678,6343.05,3,Q3,3,Q3,3,Q3
SECTb.ST,2014,0.1060071268133685,0.0842432427285598,0.3477823653293377,0.1196724042666046,1207.08,3,Q3,3,Q3,4,Q4
SECUb.ST,2014,0.2663115213002393,0.2253114359823831,0.4511647514510286,0.0713872990546279,22411.65,5,Q5,4,Q4,5,Q5
SIGR.CO,2014,-0.1612303766572363,-0.1612303766572363,0.1905841364642374,0.1314127294834874,335.36,1,Q1,1,Q1,2,Q2
SINT.ST,2014,0.1389202054365527,0.1120326263824916,0.3531070369428841,0.097903054776424,527.89,3,Q3,3,Q3,4,Q4
SKAKO.CO,2014,-0.0076159704592662,-0.0076159704592662,0.2360177549870551,0.0891823400963643,60.89,2,Q2,2,Q2,3,Q3
SKAb.ST,2014,0.1911300988695584,0.1779775998068214,0.3496534544551837,0.0473930368086393,49532.89,4,Q4,4,Q4,4,Q4
SKFb.ST,2014,0.0989670832077158,0.0906364506810448,0.2845514288253332,0.0677410245565648,72393.61,3,Q3,3,Q3,3,Q3
SKISb.ST,2014,0.0886722546605184,0.0883445021196992,0.0050183255214883,0.0138469125384507,2794.26,3,Q3,3,Q3,1,Q1
SOBIV.ST,2014,0.0614599092284417,0.060367987298385,0.197802660131017,0.0512806354699976,17009.92,2,Q2,2,Q2,2,Q2
SOFF.OL,2014,0.1537441439404796,0.1524643727983656,0.0849390238871246,0.0165444525848633,3972.68,3,Q3,4,Q4,2,Q2
SOFb.ST,2014,0.1790015585887687,0.1759337259844542,0.2170055408824927,0.0230760214795058,315.71,4,Q4,4,Q4,2,Q2
SOLARb.CO,2014,0.0604674903041995,0.0588188485694613,0.2541874042758768,0.0692721582929417,2585.33,2,Q2,2,Q2,3,Q3
SOLTEQ.HE,2014,0.1811145510835914,0.16015566681941,0.3610678363098514,0.0645423332615265,178.9,4,Q4,4,Q4,4,Q4
SOSI1.HE,2014,-0.0930759381463606,-0.0930759381463606,0.1186251296882749,0.0670097915800315,146.76,1,Q1,1,Q1,2,Q2
SPGP.CO,2014,0.3693856570598035,0.2389235229764013,0.4782510222708738,0.1226331104995608,520.43,5,Q5,5,Q5,5,Q5
SRV1V.HE,2014,0.0234640137265831,0.0234640137265831,0.2584011397456549,0.0870794718848485,1241.65,2,Q2,2,Q2,3,Q3
SSABAH.HE,2014,-0.0125924747652198,-0.0125924747652198,0.125734401159031,0.0516057739838251,11645.91,2,Q2,2,Q2,2,Q2
SSABa.ST,2014,-0.0619044027153158,-0.0619044027153158,0.1179891260388313,0.0599437646346782,11645.91,1,Q1,1,Q1,2,Q2
SSH1V.HE,2014,0.3840439276485786,0.1787581123234451,0.44058546176827,0.1866616396575577,746.14,5,Q5,4,Q4,4,Q4
STEAV.HE,2014,0.230172539279638,0.2199622144759289,0.3993694878058837,0.0361852837126029,47991.09,4,Q4,4,Q4,4,Q4
STEa.ST,2014,0.222535413084418,0.2079835374710338,0.3953905011557806,0.0448206291948606,47991.09,4,Q4,4,Q4,4,Q4
STRO.OL,2014,0.1033492822966505,0.0997169408691374,0.1965476174862988,0.0403097164155855,249.39,3,Q3,3,Q3,2,Q2
STWK.ST,2014,-0.7133666904932092,-0.7133666904932092,0.0012345022817739,0.0726272167246772,33.09,1,Q1,1,Q1,1,Q1
STZEb.ST,2014,0.1363375430539609,0.075387833436386,0.3798185858010553,0.2343253104175957,100.99,3,Q3,3,Q3,4,Q4
SUBC.OL,2014,0.0515485072848354,0.0515425600808205,0.0670623796611613,0.0292050958823364,40843.25,2,Q2,2,Q2,1,Q1
SUY1V.HE,2014,0.1355199437816035,0.1128680796527061,0.3444252710349065,0.0892485424120434,939.94,3,Q3,3,Q3,4,Q4
SVEDb.ST,2014,0.1417665615141954,0.1319712560098342,0.2906277259137069,0.0512624961105444,405.67,3,Q3,3,Q3,3,Q3
SVIK.ST,2014,0.0840622683469236,0.0833957444813753,0.0411423943290857,0.0212182294227801,292.79,3,Q3,3,Q3,1,Q1
SWECb.ST,2014,0.4513632080070189,0.4353919302156597,0.8796516264240635,0.0299852038108403,9107.21,5,Q5,5,Q5,5,Q5
SYN.IC,2014,0.1211476353804172,0.1161941033229834,0.2228563866541937,0.040650436101294,405.25,3,Q3,3,Q3,2,Q2
SYSR.ST,2014,0.2034690982198236,0.1992039536806418,0.2967359952341372,0.0249755286787219,4847.94,4,Q4,4,Q4,3,Q3
TALLINK.HE,2014,0.0535727617744042,0.0535613193506866,3.287734541057574e-05,0.0106778311321492,4384.58,2,Q2,2,Q2,1,Q1
TECH.OL,2014,-0.148969217735103,-0.148969217735103,0.2247690518034485,0.1664789575305706,209.25,1,Q1,1,Q1,2,Q2
TEL.OL,2014,0.2516842556174306,0.2506491586772505,0.3965308644287747,0.0105970797452708,213427.18,4,Q4,5,Q5,4,Q4
TEL2b.ST,2014,0.1293773410770501,0.1234443275648633,0.2417408037253017,0.0421906280255214,25611.76,3,Q3,3,Q3,3,Q3
TELIA.ST,2014,0.0473666562033372,0.0473666562033372,0.028011959400612,0.0231803153512611,214590.18,2,Q2,2,Q2,1,Q1
TELIA1.HE,2014,0.0473666562033372,0.0473666562033372,0.0273008650058005,0.0230421289707756,214590.18,2,Q2,2,Q2,1,Q1
TEM1V.HE,2014,0.6634073583029496,0.3466343194211997,0.5622665920042371,0.1522956568341024,214.72,5,Q5,5,Q5,5,Q5
TGS.OL,2014,0.2905783058799531,0.2787275828016796,0.5351550660655927,0.0335692312587591,16646.29,5,Q5,5,Q5,5,Q5
TIETO.HE,2014,-0.4693395841350917,-0.4693395841350917,6.90331145403178e-06,0.0349782860637974,10024.86,1,Q1,1,Q1,1,Q1
TIETOS.ST,2014,0.1894132876185145,0.1821609331091444,0.3113823364784357,0.0346249999708625,10024.86,4,Q4,4,Q4,3,Q3
TIV.CO,2014,0.0571857218159947,0.0570571148110297,0.0281816777239772,0.0221525774240675,1901.97,2,Q2,2,Q2,1,Q1
TLT1V.HE,2014,0.1659043506897434,0.1439571594907182,0.3530005481184227,0.071592600737062,666.81,4,Q4,4,Q4,4,Q4
TOM.OL,2014,0.5143205362583794,0.4710626367300237,0.8230241749697333,0.0472042580842393,8363.13,5,Q5,5,Q5,5,Q5
TRAD.ST,2014,0.1182261882318442,0.1030096956599928,0.3214043973029119,0.0798288914053303,754.43,3,Q3,3,Q3,3,Q3
TRELb.ST,2014,0.171480432782489,0.1660062219212518,0.2637247221538961,0.032132463676897,29239.6,4,Q4,4,Q4,3,Q3
TRH1V.HE,2014,-0.0792865972099595,-0.0792865972099595,0.1046457011880592,0.0595385661571813,39.7,1,Q1,1,Q1,2,Q2
TRMDa.CO,2014,-2.615993277781668,-2.615993277781668,0.0,0.0345233024118661,1088.65,1,Q1,1,Q1,1,Q1
TULAV.HE,2014,-0.177190349763361,-0.177190349763361,0.0160040105787956,0.0432771724965339,139.52,1,Q1,1,Q1,1,Q1
TYRES.HE,2014,0.1614746615220311,0.1374643574487059,0.3546937885647722,0.077654994529416,38753.15,4,Q4,4,Q4,4,Q4
UIE.CO,2014,0.0946477570090157,0.0917335658310914,0.1808491194290176,0.0395170547777647,5384.12,3,Q3,3,Q3,2,Q2
UPM.HE,2014,0.0354247358291081,0.0354247358291081,0.0801779053467099,0.0337356240553533,54196.05,2,Q2,2,Q2,2,Q2
VAIAS.HE,2014,0.2917383691090783,0.2702007382113667,0.5105920236938366,0.0461284973336398,2869.82,5,Q5,5,Q5,5,Q5
VBGb.ST,2014,0.240612861458783,0.236776327522537,0.3951082979760539,0.0211512314168625,1481.28,4,Q4,5,Q5,4,Q4
VEI.OL,2014,0.2424807458451568,0.2137598408064424,0.4289253492026197,0.0618374635420925,5533.19,4,Q4,4,Q4,4,Q4
VEND.OL,2014,0.1500131821776957,0.1400310522411293,0.2959744447652958,0.0493402655292219,30757.45,3,Q3,4,Q4,3,Q3
VIK1V.HE,2014,0.1402246335427375,0.1205532928988445,0.3375572061137347,0.0784129395644183,1604.72,3,Q3,3,Q3,4,Q4
VITR.ST,2014,0.3900527961798433,0.378238963974592,0.7983340844494589,0.0279528375564099,1761.51,5,Q5,5,Q5,5,Q5
VITb.ST,2014,0.0609946825148574,0.0587193865400121,0.2811679644165543,0.0819298555370852,376.03,2,Q2,2,Q2,3,Q3
VIVE.ST,2014,-0.3709206125682097,-0.3709206125682097,0.0940882082563406,0.1298431755897071,826.04,1,Q1,1,Q1,2,Q2
VOLVb.ST,2014,0.2839517161747358,0.2681317464795064,0.5078186295368939,0.0397224671704049,162000.36,5,Q5,5,Q5,5,Q5
VWS.CO,2014,0.0792696458559905,0.0763343853769897,0.2133948697761114,0.0504377482370613,36482.99,3,Q3,3,Q3,2,Q2
WALLb.ST,2014,0.0257298497990268,0.0257298497990268,0.3403478631944918,0.1928486857889279,14000.11,2,Q2,2,Q2,4,Q4
WAWI.OL,2014,0.0160289691117351,0.0160289691117351,0.1026560175797677,0.0410446945388731,6615.0,2,Q2,2,Q2,2,Q2
WETTERI.HE,2014,0.028477822580645,0.028477822580645,0.2630083596207163,0.0872082546786148,140.62,2,Q2,2,Q2,3,Q3
WIHL.ST,2014,0.0993184840425532,0.0991158197779766,0.000245952356271,0.0095812695183634,8348.02,3,Q3,3,Q3,1,Q1
WISE.ST,2014,0.6155259531465318,0.4842262256620185,0.7339341775186234,0.0809792727163114,170.1,5,Q5,5,Q5,5,Q5
WITH.HE,2014,0.8494428693874857,0.5408023710807589,0.7288707058478935,0.1167596107428376,1000.32,5,Q5,5,Q5,5,Q5
WRT1V.HE,2014,0.1192987191394472,0.1161395366579179,0.1729673112084588,0.0324771567877619,58827.85,3,Q3,3,Q3,2,Q2
WUF1V.HE,2014,-0.1029466616933977,-0.1029466616933977,0.1230637224239971,0.0708856626682885,86.5,1,Q1,1,Q1,2,Q2
WWI.OL,2014,0.0245818120982984,0.0245818120982984,0.0622944088846055,0.0322274718260456,9393.77,2,Q2,2,Q2,1,Q1
XANOb.ST,2014,0.0888184892157183,0.0777255713809804,0.3191230584962767,0.0954266007263482,601.66,3,Q3,3,Q3,3,Q3
YAR.OL,2014,0.3076398974414143,0.2812811752191055,0.5287602361057304,0.0497858122586953,69271.64,5,Q5,5,Q5,5,Q5
YIT.HE,2014,0.1387645912713654,0.1222668801788038,0.3268970162488199,0.0709362128121185,10390.89,3,Q3,3,Q3,3,Q3
AAB.CO,2015,0.3329479768786126,0.2149548017318502,0.4547733111844263,0.1823176695976319,90.97,5,Q5,4,Q4,4,Q4
AAK.ST,2015,0.1530045994916636,0.1529762266273946,0.2508507562656669,0.0319471767119814,16694.95,3,Q3,3,Q3,2,Q2
ABB.ST,2015,-1.195934581581526,-1.195934581581526,9.807203500189487e-06,0.0528964523775667,354972.01,1,Q1,1,Q1,1,Q1
ACG1V.HE,2015,-0.1388225521752674,-0.1388225521752674,0.14245482764179,0.0641141276854314,60.22,1,Q1,1,Q1,2,Q2
ACTI.ST,2015,-0.0432186156657829,-0.0432186156657829,0.1566725763929832,0.0514227194600803,1620.13,1,Q1,1,Q1,2,Q2
ADDTb.ST,2015,0.3499759615384612,0.3105878401676488,0.5081186951307616,0.0662131024736075,5595.63,5,Q5,5,Q5,5,Q5
AFAGR.HE,2015,0.0022460996782614,0.0022460996782614,0.3064756490333635,0.1063460737861452,746.08,2,Q2,2,Q2,3,Q3
AFGA.OL,2015,0.3208805870580387,0.291104858226439,0.4891116712703702,0.0614822856365185,6587.9,5,Q5,5,Q5,5,Q5
AFK.OL,2015,0.3296553498976626,0.2957124548799949,0.4939717916507595,0.0645792103832692,3013.75,5,Q5,5,Q5,5,Q5
AFRY.ST,2015,0.1693752638243983,0.1671925702831291,0.3461319722661853,0.051107432912959,9402.25,3,Q3,3,Q3,3,Q3
AGATE.CO,2015,-0.0452016808152293,-0.0452016808152293,0.2781226693043679,0.105611745718242,746.4,1,Q1,1,Q1,3,Q3
AGFEb.CO,2015,-1.90471950133571,-1.90471950133571,0.0010990079754157,0.1554908002449095,77.49,1,Q1,1,Q1,1,Q1
AKAST.OL,2015,-0.1442738323736404,-0.1442738323736404,0.1731935638919761,0.0766490846813469,5380.62,1,Q1,1,Q1,2,Q2
AKRBP.OL,2015,-0.1147185791564152,-0.1147185791564152,0.2170519820225076,0.090222475939565,8078.4,1,Q1,1,Q1,2,Q2
AKVA.OL,2015,0.1557056979910598,0.1552811586906837,0.3349069039211324,0.0517086394064459,645.86,3,Q3,3,Q3,3,Q3
ALFA.ST,2015,0.3229054338451761,0.3083336913710102,0.5091529340165484,0.0405634927784807,59623.95,5,Q5,5,Q5,5,Q5
ALKb.CO,2015,0.2715032034795631,0.2683882833205391,0.4132540134483918,0.0217474198356657,7313.47,4,Q4,4,Q4,4,Q4
AMBUb.CO,2015,0.2477251485233607,0.2335504862751558,0.4257360454833142,0.0554717843582778,4896.74,4,Q4,4,Q4,4,Q4
ANODb.ST,2015,0.1148226967313073,0.1148226967313073,0.1324527476552154,0.0238866140797033,1282.98,3,Q3,3,Q3,2,Q2
ANOT.ST,2015,-0.0373297460904658,-0.0373297460904658,0.2234316795526891,0.0708098388567487,280.47,1,Q1,1,Q1,2,Q2
AOJb.CO,2015,0.0990695176809245,0.0990695176809245,0.3500736901354503,0.0887811359230339,667.19,3,Q3,3,Q3,3,Q3
APETIT.HE,2015,-2.191570517522588,-2.191570517522588,3.701992213700489e-05,0.1178765807987425,776.04,1,Q1,1,Q1,1,Q1
AQ.ST,2015,0.1460491971842124,0.1460491971842124,0.3448714673215227,0.060040796551588,1534.1,3,Q3,3,Q3,3,Q3
ARCHA.OL,2015,0.0912618965432219,0.0912618965432219,0.2427158737426035,0.0446301433096497,2339.8,2,Q2,2,Q2,2,Q2
ARP.ST,2015,0.0630481775850471,0.0630481775850471,0.301625323679919,0.0736301740420146,633.58,2,Q2,2,Q2,3,Q3
ARRA.OL,2015,-0.4337097448766207,-0.4337097448766207,0.1309243206859377,0.1272198821969895,5.09,1,Q1,1,Q1,1,Q1
ASPO.HE,2015,0.104620027201632,0.104620027201632,0.0551740865662412,0.0174593480889715,1593.11,3,Q3,3,Q3,1,Q1
ASSAb.ST,2015,0.2712999999999999,0.266401245598922,0.4266306590590447,0.0275094695374696,142365.88,4,Q4,4,Q4,4,Q4
ATCOa.ST,2015,0.3523882234464199,0.3311000620021913,0.5375274980133606,0.0457974038766912,179474.83,5,Q5,5,Q5,5,Q5
ATEA.OL,2015,0.1272962921221687,0.1272962921221687,0.2564842829043741,0.038971433444024,7258.92,3,Q3,3,Q3,2,Q2
ATLA.CO,2015,-1.0997352849579571,-1.0997352849579571,0.000213076507782,0.0613889995617861,188.55,1,Q1,1,Q1,1,Q1
ATRAV.HE,2015,0.075542511755785,0.075542511755785,0.1272099077670647,0.0284563495646198,1108.13,2,Q2,2,Q2,1,Q1
ATRLJb.ST,2015,0.0696259221417544,0.0696259221417544,0.1316604042350009,0.0298146700188227,14294.5,2,Q2,2,Q2,2,Q2
AUSS.OL,2015,0.121915857605178,0.121915857605178,0.3395248916607221,0.0686116364061656,9426.36,3,Q3,3,Q3,3,Q3
AXFO.ST,2015,0.224676681270228,0.2215296620977797,0.3420967447476322,0.0283217022870952,23460.45,4,Q4,4,Q4,3,Q3
AZN.ST,2015,0.309541250442539,0.2921304867915018,0.4875462453390351,0.0468410868881525,669569.75,5,Q5,5,Q5,5,Q5
AZT.OL,2015,-0.240170679670832,-0.240170679670832,0.1216605134823787,0.0746740396769641,771.87,1,Q1,1,Q1,1,Q1
BAKKA.OL,2015,0.3586618981854758,0.2715450276428232,0.480291028010737,0.1134750000748893,8183.73,5,Q5,4,Q4,5,Q5
BAVA.CO,2015,0.3624940792589863,0.2737573273038406,0.4817227807148241,0.1134757048692553,6634.77,5,Q5,5,Q5,5,Q5
BEGR.ST,2015,-5.712576423037077,-5.712576423037077,0.0,0.0341174269590409,393.95,1,Q1,1,Q1,1,Q1
BEIAb.ST,2015,0.2271479713603819,0.2213454022010333,0.3800580244219611,0.0385088115119003,4979.48,4,Q4,4,Q4,4,Q4
BEIJb.ST,2015,0.1555596282027272,0.1550919901880713,0.3455121323648671,0.0562058666531818,4828.27,3,Q3,3,Q3,3,Q3
BERGb.ST,2015,0.1267234526952103,0.1267234526952103,0.2515693853993656,0.0381394672998815,2148.15,3,Q3,3,Q3,2,Q2
BETSb.ST,2015,0.2847493754751818,0.2438371519062904,0.4560638402139289,0.0887769693166476,6903.11,4,Q4,4,Q4,4,Q4
BIF.CO,2015,-0.4743971267316575,-0.4743971267316575,0.0414562418247805,0.071147963820785,196.94,1,Q1,1,Q1,1,Q1
BILIa.ST,2015,0.2726277598785737,0.2613256207447323,0.4443627802725762,0.0427481390392005,5729.41,4,Q4,4,Q4,4,Q4
BILL.ST,2015,0.1305375050805035,0.1305375050805035,0.2647684051686201,0.039874218240306,22452.65,3,Q3,3,Q3,3,Q3
BINV.ST,2015,0.2441791044776118,0.1681631080289649,0.4383534850268378,0.2921204615091565,288.65,4,Q4,4,Q4,4,Q4
BIOBV.HE,2015,-0.2718387293830177,-0.2718387293830177,0.2263767952940993,0.1811303738943816,583.91,1,Q1,1,Q1,2,Q2
BIOGb.ST,2015,0.6759211601925581,0.5877230557590982,0.7687854283632023,0.0597166684236535,2764.18,5,Q5,5,Q5,5,Q5
BIOPOR.CO,2015,-0.2156187194946885,-0.2156187194946885,0.2210204423959645,0.1340396079115497,241.84,1,Q1,1,Q1,2,Q2
BITTI.HE,2015,0.033803150538908,0.033803150538908,0.3213267302763392,0.1021571425610852,3993.54,2,Q2,2,Q2,3,Q3
BMAX.ST,2015,0.2522083793931063,0.2235124951805306,0.4386421719373068,0.0843200959411096,3070.92,4,Q4,4,Q4,4,Q4
BNOR.OL,2015,1.5716064757160648,1.2195463292929971,0.9740963491115806,0.0761978156852567,44.59,5,Q5,5,Q5,5,Q5
BO.CO,2015,0.008487896887771,0.008487896887771,0.1611227148075255,0.0437179510643642,2676.45,2,Q2,2,Q2,2,Q2
BOL.ST,2015,0.1167202202951425,0.1167202202951425,0.1905646113697385,0.0303890973034348,28958.64,3,Q3,3,Q3,2,Q2
BOLJ.ST,2015,-0.0936091369154609,-0.0936091369154609,0.027648739224681,0.0296167358668383,133.64,1,Q1,1,Q1,1,Q1
BONHR.OL,2015,0.0588417021358577,0.0588417021358577,0.2367584426439846,0.0508765617205192,2987.82,2,Q2,2,Q2,2,Q2
BOR.OL,2015,-0.0550282628870327,-0.0550282628870327,0.0565410147760759,0.0324848220048128,233.96,1,Q1,1,Q1,1,Q1
BOREO.HE,2015,0.1260565968393971,0.1260565968393971,0.3314115793547311,0.0624495690079251,91.59,3,Q3,3,Q3,3,Q3
BORG.ST,2015,-0.0443207126948774,-0.0443207126948774,0.2511366023764569,0.0862026272385464,334.11,1,Q1,1,Q1,2,Q2
BOUL.ST,2015,0.2671535534552599,0.2566826459196566,0.4371362349156655,0.0420528836450328,245.89,4,Q4,4,Q4,4,Q4
BOUV.OL,2015,0.5086953689832596,0.4512745262295412,0.6526714856064493,0.0581543132651766,772.29,5,Q5,5,Q5,5,Q5
BRGB.OL,2015,0.2421754746023602,0.2398602626770819,0.34158570799884,0.0215940702773268,5550.0,4,Q4,4,Q4,3,Q3
BRIMH.IC,2015,0.2196999954498804,0.2170387847329191,0.3261299769500742,0.0269348109392565,3612.04,4,Q4,4,Q4,3,Q3
BTSb.ST,2015,0.1814536461209695,0.1710343069158436,0.4088593477175443,0.0994278911292711,1063.42,4,Q4,4,Q4,4,Q4
BUFAB.ST,2015,0.1269965435692194,0.1269965435692194,0.2395067302203239,0.0358581534416869,2146.08,3,Q3,3,Q3,2,Q2
BULTEN.ST,2015,0.0634816539331737,0.0634816539331737,0.2990389293129057,0.0721106063945172,1351.19,2,Q2,2,Q2,3,Q3
BWLPG.OL,2015,0.2075912976297778,0.1702576732853126,0.4329245291575745,0.1922767235903163,6963.51,4,Q4,4,Q4,4,Q4
CARLb.CO,2015,0.1156017199816658,0.1156017199816658,0.03492487350946,0.0144824458942434,90486.27,3,Q3,3,Q3,1,Q1
CAST.ST,2015,0.1016687062729933,0.1016687062729933,5.969671545980049e-07,0.0057813003449708,20130.49,3,Q3,3,Q3,1,Q1
CATE.ST,2015,0.0934751869976819,0.0934751869976819,0.390537536801556,0.1720779279472218,2599.1,3,Q3,3,Q3,4,Q4
CBRAIN.CO,2015,0.3451162790697673,0.3050284488746248,0.5028161205439887,0.0680049828079806,556.03,5,Q5,5,Q5,5,Q5
CEMAT.CO,2015,-0.0647067266290306,-0.0647067266290306,0.2723079977133069,0.1101791726754208,262.87,1,Q1,1,Q1,3,Q3
