FormationYear,Method,Exchange,Portfolio,n_firms,share_of_exchange
2017,Method1_Raw,Oslo,Q1,32,0.34782608695652173
2017,Method1_Raw,Oslo,Q2,20,0.21739130434782608
2017,Method1_Raw,Oslo,Q3,18,0.1956521739130435
2017,Method1_Raw,Oslo,Q4,7,0.07608695652173914
2017,Method1_Raw,Oslo,Q5,15,0.16304347826086957
2017,Method1_Raw,Stockholm,Q1,24,0.147239263803681
2017,Method1_Raw,Stockholm,Q2,23,0.1411042944785276
2017,Method1_Raw,Stockholm,Q3,33,0.20245398773006135
2017,Method1_Raw,Stockholm,Q4,49,0.3006134969325153
2017,Method1_Raw,Stockholm,Q5,34,0.2085889570552147
2017,Method2_PostMean,Copenhagen,Q1,12,0.16
2017,Method2_PostMean,Copenhagen,Q2,17,0.22666666666666666
2017,Method2_PostMean,Copenhagen,Q3,12,0.16
2017,Method2_PostMean,Copenhagen,Q4,16,0.21333333333333335
2017,Method2_PostMean,Copenhagen,Q5,18,0.24
2017,Method2_PostMean,Helsinki,Q1,16,0.1839080459770115
2017,Method2_PostMean,Helsinki,Q2,24,0.27586206896551724
2017,Method2_PostMean,Helsinki,Q3,16,0.1839080459770115
2017,Method2_PostMean,Helsinki,Q4,14,0.16091954022988506
2017,Method2_PostMean,Helsinki,Q5,17,0.19540229885057472
2017,Method2_PostMean,Oslo,Q1,34,0.3695652173913043
2017,Method2_PostMean,Oslo,Q2,17,0.18478260869565216
2017,Method2_PostMean,Oslo,Q3,19,0.20652173913043478
2017,Method2_PostMean,Oslo,Q4,9,0.09782608695652174
2017,Method2_PostMean,Oslo,Q5,13,0.14130434782608695
2017,Method2_PostMean,Stockholm,Q1,24,0.147239263803681
2017,Method2_PostMean,Stockholm,Q2,24,0.147239263803681
2017,Method2_PostMean,Stockholm,Q3,34,0.2085889570552147
2017,Method2_PostMean,Stockholm,Q4,44,0.26993865030674846
2017,Method2_PostMean,Stockholm,Q5,37,0.22699386503067484
2017,Method3_ProbQ5,Copenhagen,Q1,16,0.21333333333333335
2017,Method3_ProbQ5,Copenhagen,Q2,13,0.17333333333333334
2017,Method3_ProbQ5,Copenhagen,Q3,12,0.16
2017,Method3_ProbQ5,Copenhagen,Q4,15,0.2
2017,Method3_ProbQ5,Copenhagen,Q5,19,0.25333333333333335
2017,Method3_ProbQ5,Helsinki,Q1,18,0.20689655172413793
2017,Method3_ProbQ5,Helsinki,Q2,19,0.21839080459770116
2017,Method3_ProbQ5,Helsinki,Q3,16,0.1839080459770115
2017,Method3_ProbQ5,Helsinki,Q4,18,0.20689655172413793
2017,Method3_ProbQ5,Helsinki,Q5,16,0.1839080459770115
2017,Method3_ProbQ5,Oslo,Q1,25,0.2717391304347826
2017,Method3_ProbQ5,Oslo,Q2,23,0.25
2017,Method3_ProbQ5,Oslo,Q3,17,0.18478260869565216
2017,Method3_ProbQ5,Oslo,Q4,14,0.15217391304347827
2017,Method3_ProbQ5,Oslo,Q5,13,0.14130434782608695
2017,Method3_ProbQ5,Stockholm,Q1,24,0.147239263803681
2017,Method3_ProbQ5,Stockholm,Q2,28,0.17177914110429449
2017,Method3_ProbQ5,Stockholm,Q3,38,0.2331288343558282
2017,Method3_ProbQ5,Stockholm,Q4,36,0.22085889570552147
2017,Method3_ProbQ5,Stockholm,Q5,37,0.22699386503067484
2018,Method1_Raw,Copenhagen,Q1,10,0.13333333333333333
2018,Method1_Raw,Copenhagen,Q2,19,0.25333333333333335
2018,Method1_Raw,Copenhagen,Q3,17,0.22666666666666666
2018,Method1_Raw,Copenhagen,Q4,11,0.14666666666666667
2018,Method1_Raw,Copenhagen,Q5,18,0.24
2018,Method1_Raw,Helsinki,Q1,14,0.15730337078651685
2018,Method1_Raw,Helsinki,Q2,25,0.2808988764044944
2018,Method1_Raw,Helsinki,Q3,20,0.2247191011235955
2018,Method1_Raw,Helsinki,Q4,15,0.16853932584269662
2018,Method1_Raw,Helsinki,Q5,15,0.16853932584269662
2018,Method1_Raw,Oslo,Q1,39,0.4105263157894737
2018,Method1_Raw,Oslo,Q2,19,0.2
2018,Method1_Raw,Oslo,Q3,9,0.09473684210526316
2018,Method1_Raw,Oslo,Q4,13,0.1368421052631579
2018,Method1_Raw,Oslo,Q5,15,0.15789473684210525
2018,Method1_Raw,Stockholm,Q1,26,0.15204678362573099
2018,Method1_Raw,Stockholm,Q2,23,0.13450292397660818
2018,Method1_Raw,Stockholm,Q3,35,0.2046783625730994
2018,Method1_Raw,Stockholm,Q4,47,0.27485380116959063
2018,Method1_Raw,Stockholm,Q5,40,0.23391812865497075
2018,Method2_PostMean,Copenhagen,Q1,10,0.13333333333333333
2018,Method2_PostMean,Copenhagen,Q2,20,0.26666666666666666
2018,Method2_PostMean,Copenhagen,Q3,15,0.2
2018,Method2_PostMean,Copenhagen,Q4,15,0.2
2018,Method2_PostMean,Copenhagen,Q5,15,0.2
2018,Method2_PostMean,Helsinki,Q1,15,0.16853932584269662
2018,Method2_PostMean,Helsinki,Q2,22,0.24719101123595505
2018,Method2_PostMean,Helsinki,Q3,22,0.24719101123595505
2018,Method2_PostMean,Helsinki,Q4,18,0.20224719101123595
2018,Method2_PostMean,Helsinki,Q5,12,0.1348314606741573
2018,Method2_PostMean,Oslo,Q1,41,0.43157894736842106
2018,Method2_PostMean,Oslo,Q2,17,0.17894736842105263
2018,Method2_PostMean,Oslo,Q3,10,0.10526315789473684
2018,Method2_PostMean,Oslo,Q4,14,0.14736842105263157
2018,Method2_PostMean,Oslo,Q5,13,0.1368421052631579
2018,Method2_PostMean,Stockholm,Q1,23,0.13450292397660818
2018,Method2_PostMean,Stockholm,Q2,27,0.15789473684210525
2018,Method2_PostMean,Stockholm,Q3,34,0.19883040935672514
2018,Method2_PostMean,Stockholm,Q4,39,0.22807017543859648
2018,Method2_PostMean,Stockholm,Q5,48,0.2807017543859649
2018,Method3_ProbQ5,Copenhagen,Q1,13,0.17333333333333334
2018,Method3_ProbQ5,Copenhagen,Q2,15,0.2
2018,Method3_ProbQ5,Copenhagen,Q3,17,0.22666666666666666
2018,Method3_ProbQ5,Copenhagen,Q4,15,0.2
2018,Method3_ProbQ5,Copenhagen,Q5,15,0.2
2018,Method3_ProbQ5,Helsinki,Q1,20,0.2247191011235955
2018,Method3_ProbQ5,Helsinki,Q2,17,0.19101123595505617
2018,Method3_ProbQ5,Helsinki,Q3,21,0.23595505617977527
2018,Method3_ProbQ5,Helsinki,Q4,19,0.21348314606741572
2018,Method3_ProbQ5,Helsinki,Q5,12,0.1348314606741573
2018,Method3_ProbQ5,Oslo,Q1,34,0.35789473684210527
2018,Method3_ProbQ5,Oslo,Q2,18,0.18947368421052632
2018,Method3_ProbQ5,Oslo,Q3,14,0.14736842105263157
2018,Method3_ProbQ5,Oslo,Q4,14,0.14736842105263157
2018,Method3_ProbQ5,Oslo,Q5,15,0.15789473684210525
2018,Method3_ProbQ5,Stockholm,Q1,19,0.1111111111111111
2018,Method3_ProbQ5,Stockholm,Q2,35,0.2046783625730994
2018,Method3_ProbQ5,Stockholm,Q3,33,0.19298245614035087
2018,Method3_ProbQ5,Stockholm,Q4,38,0.2222222222222222
2018,Method3_ProbQ5,Stockholm,Q5,46,0.26900584795321636
2019,Method1_Raw,Copenhagen,Q1,15,0.19480519480519481
2019,Method1_Raw,Copenhagen,Q2,14,0.18181818181818182
2019,Method1_Raw,Copenhagen,Q3,13,0.16883116883116883
2019,Method1_Raw,Copenhagen,Q4,14,0.18181818181818182
2019,Method1_Raw,Copenhagen,Q5,21,0.2727272727272727
2019,Method1_Raw,Helsinki,Q1,20,0.21052631578947367
2019,Method1_Raw,Helsinki,Q2,21,0.22105263157894736
2019,Method1_Raw,Helsinki,Q3,18,0.18947368421052632
2019,Method1_Raw,Helsinki,Q4,20,0.21052631578947367
2019,Method1_Raw,Helsinki,Q5,16,0.16842105263157894
2019,Method1_Raw,Oslo,Q1,30,0.30927835051546393
2019,Method1_Raw,Oslo,Q2,22,0.2268041237113402
2019,Method1_Raw,Oslo,Q3,12,0.12371134020618557
2019,Method1_Raw,Oslo,Q4,12,0.12371134020618557
2019,Method1_Raw,Oslo,Q5,21,0.21649484536082475
2019,Method1_Raw,Stockholm,Q1,30,0.15306122448979592
2019,Method1_Raw,Stockholm,Q2,34,0.17346938775510204
2019,Method1_Raw,Stockholm,Q3,46,0.23469387755102042
2019,Method1_Raw,Stockholm,Q4,49,0.25
2019,Method1_Raw,Stockholm,Q5,37,0.18877551020408162
2019,Method2_PostMean,Copenhagen,Q1,14,0.18181818181818182
2019,Method2_PostMean,Copenhagen,Q2,14,0.18181818181818182
2019,Method2_PostMean,Copenhagen,Q3,15,0.19480519480519481
2019,Method2_PostMean,Copenhagen,Q4,14,0.18181818181818182
2019,Method2_PostMean,Copenhagen,Q5,20,0.2597402597402597
2019,Method2_PostMean,Helsinki,Q1,22,0.23157894736842105
2019,Method2_PostMean,Helsinki,Q2,19,0.2
2019,Method2_PostMean,Helsinki,Q3,19,0.2
2019,Method2_PostMean,Helsinki,Q4,20,0.21052631578947367
2019,Method2_PostMean,Helsinki,Q5,15,0.15789473684210525
2019,Method2_PostMean,Oslo,Q1,29,0.29896907216494845
2019,Method2_PostMean,Oslo,Q2,23,0.23711340206185566
2019,Method2_PostMean,Oslo,Q3,12,0.12371134020618557
2019,Method2_PostMean,Oslo,Q4,16,0.16494845360824742
2019,Method2_PostMean,Oslo,Q5,17,0.17525773195876287
2019,Method2_PostMean,Stockholm,Q1,30,0.15306122448979592
2019,Method2_PostMean,Stockholm,Q2,35,0.17857142857142858
2019,Method2_PostMean,Stockholm,Q3,43,0.2193877551020408
2019,Method2_PostMean,Stockholm,Q4,45,0.22959183673469388
2019,Method2_PostMean,Stockholm,Q5,43,0.2193877551020408
2019,Method3_ProbQ5,Copenhagen,Q1,10,0.12987012987012986
2019,Method3_ProbQ5,Copenhagen,Q2,15,0.19480519480519481
2019,Method3_ProbQ5,Copenhagen,Q3,18,0.23376623376623376
2019,Method3_ProbQ5,Copenhagen,Q4,15,0.19480519480519481
2019,Method3_ProbQ5,Copenhagen,Q5,19,0.24675324675324675
2019,Method3_ProbQ5,Helsinki,Q1,21,0.22105263157894736
2019,Method3_ProbQ5,Helsinki,Q2,20,0.21052631578947367
2019,Method3_ProbQ5,Helsinki,Q3,21,0.22105263157894736
2019,Method3_ProbQ5,Helsinki,Q4,17,0.17894736842105263
2019,Method3_ProbQ5,Helsinki,Q5,16,0.16842105263157894
2019,Method3_ProbQ5,Oslo,Q1,29,0.29896907216494845
2019,Method3_ProbQ5,Oslo,Q2,20,0.20618556701030927
2019,Method3_ProbQ5,Oslo,Q3,17,0.17525773195876287
2019,Method3_ProbQ5,Oslo,Q4,10,0.10309278350515463
2019,Method3_ProbQ5,Oslo,Q5,21,0.21649484536082475
2019,Method3_ProbQ5,Stockholm,Q1,31,0.15816326530612246
2019,Method3_ProbQ5,Stockholm,Q2,37,0.18877551020408162
2019,Method3_ProbQ5,Stockholm,Q3,37,0.18877551020408162
2019,Method3_ProbQ5,Stockholm,Q4,52,0.2653061224489796
2019,Method3_ProbQ5,Stockholm,Q5,39,0.1989795918367347
2020,Method1_Raw,Copenhagen,Q1,16,0.2
2020,Method1_Raw,Copenhagen,Q2,17,0.2125
2020,Method1_Raw,Copenhagen,Q3,14,0.175
2020,Method1_Raw,Copenhagen,Q4,15,0.1875
2020,Method1_Raw,Copenhagen,Q5,18,0.225
2020,Method1_Raw,Helsinki,Q1,20,0.20833333333333334
2020,Method1_Raw,Helsinki,Q2,21,0.21875
2020,Method1_Raw,Helsinki,Q3,15,0.15625
2020,Method1_Raw,Helsinki,Q4,20,0.20833333333333334
2020,Method1_Raw,Helsinki,Q5,20,0.20833333333333334
2020,Method1_Raw,Oslo,Q1,30,0.28846153846153844
2020,Method1_Raw,Oslo,Q2,25,0.2403846153846154
2020,Method1_Raw,Oslo,Q3,17,0.16346153846153846
2020,Method1_Raw,Oslo,Q4,14,0.1346153846153846
2020,Method1_Raw,Oslo,Q5,18,0.17307692307692307
2020,Method1_Raw,Stockholm,Q1,33,0.15789473684210525
2020,Method1_Raw,Stockholm,Q2,33,0.15789473684210525
2020,Method1_Raw,Stockholm,Q3,49,0.23444976076555024
2020,Method1_Raw,Stockholm,Q4,50,0.23923444976076555
2020,Method1_Raw,Stockholm,Q5,44,0.21052631578947367
2020,Method2_PostMean,Copenhagen,Q1,18,0.225
2020,Method2_PostMean,Copenhagen,Q2,15,0.1875
2020,Method2_PostMean,Copenhagen,Q3,13,0.1625
2020,Method2_PostMean,Copenhagen,Q4,17,0.2125
2020,Method2_PostMean,Copenhagen,Q5,17,0.2125
2020,Method2_PostMean,Helsinki,Q1,16,0.16666666666666666
2020,Method2_PostMean,Helsinki,Q2,22,0.22916666666666666
2020,Method2_PostMean,Helsinki,Q3,18,0.1875
2020,Method2_PostMean,Helsinki,Q4,18,0.1875
2020,Method2_PostMean,Helsinki,Q5,22,0.22916666666666666
2020,Method2_PostMean,Oslo,Q1,31,0.2980769230769231
2020,Method2_PostMean,Oslo,Q2,22,0.21153846153846154
2020,Method2_PostMean,Oslo,Q3,17,0.16346153846153846
2020,Method2_PostMean,Oslo,Q4,17,0.16346153846153846
2020,Method2_PostMean,Oslo,Q5,17,0.16346153846153846
2020,Method2_PostMean,Stockholm,Q1,34,0.16267942583732056
2020,Method2_PostMean,Stockholm,Q2,38,0.18181818181818182
2020,Method2_PostMean,Stockholm,Q3,47,0.22488038277511962
2020,Method2_PostMean,Stockholm,Q4,46,0.22009569377990432
2020,Method2_PostMean,Stockholm,Q5,44,0.21052631578947367
2020,Method3_ProbQ5,Copenhagen,Q1,13,0.1625
2020,Method3_ProbQ5,Copenhagen,Q2,23,0.2875
2020,Method3_ProbQ5,Copenhagen,Q3,14,0.175
2020,Method3_ProbQ5,Copenhagen,Q4,14,0.175
2020,Method3_ProbQ5,Copenhagen,Q5,16,0.2
2020,Method3_ProbQ5,Helsinki,Q1,21,0.21875
2020,Method3_ProbQ5,Helsinki,Q2,16,0.16666666666666666
2020,Method3_ProbQ5,Helsinki,Q3,17,0.17708333333333334
2020,Method3_ProbQ5,Helsinki,Q4,20,0.20833333333333334
2020,Method3_ProbQ5,Helsinki,Q5,22,0.22916666666666666
2020,Method3_ProbQ5,Oslo,Q1,29,0.27884615384615385
2020,Method3_ProbQ5,Oslo,Q2,23,0.22115384615384615
2020,Method3_ProbQ5,Oslo,Q3,15,0.14423076923076922
2020,Method3_ProbQ5,Oslo,Q4,19,0.18269230769230768
2020,Method3_ProbQ5,Oslo,Q5,18,0.17307692307692307
2020,Method3_ProbQ5,Stockholm,Q1,33,0.15789473684210525
2020,Method3_ProbQ5,Stockholm,Q2,36,0.1722488038277512
2020,Method3_ProbQ5,Stockholm,Q3,50,0.23923444976076555
2020,Method3_ProbQ5,Stockholm,Q4,46,0.22009569377990432
2020,Method3_ProbQ5,Stockholm,Q5,44,0.21052631578947367
2021,Method1_Raw,Copenhagen,Q1,18,0.21951219512195122
2021,Method1_Raw,Copenhagen,Q2,15,0.18292682926829268
2021,Method1_Raw,Copenhagen,Q3,17,0.2073170731707317
2021,Method1_Raw,Copenhagen,Q4,19,0.23170731707317074
2021,Method1_Raw,Copenhagen,Q5,13,0.15853658536585366
2021,Method1_Raw,Helsinki,Q1,18,0.18181818181818182
2021,Method1_Raw,Helsinki,Q2,15,0.15151515151515152
2021,Method1_Raw,Helsinki,Q3,16,0.16161616161616163
2021,Method1_Raw,Helsinki,Q4,23,0.23232323232323232
2021,Method1_Raw,Helsinki,Q5,27,0.2727272727272727
2021,Method1_Raw,Oslo,Q1,34,0.3090909090909091
2021,Method1_Raw,Oslo,Q2,25,0.22727272727272727
2021,Method1_Raw,Oslo,Q3,13,0.11818181818181818
2021,Method1_Raw,Oslo,Q4,15,0.13636363636363635
2021,Method1_Raw,Oslo,Q5,23,0.20909090909090908
2021,Method1_Raw,Stockholm,Q1,34,0.15454545454545454
2021,Method1_Raw,Stockholm,Q2,43,0.19545454545454546
2021,Method1_Raw,Stockholm,Q3,54,0.24545454545454545
2021,Method1_Raw,Stockholm,Q4,48,0.21818181818181817
2021,Method1_Raw,Stockholm,Q5,41,0.18636363636363637
2021,Method2_PostMean,Copenhagen,Q1,18,0.21951219512195122
2021,Method2_PostMean,Copenhagen,Q2,15,0.18292682926829268
2021,Method2_PostMean,Copenhagen,Q3,17,0.2073170731707317
2021,Method2_PostMean,Copenhagen,Q4,19,0.23170731707317074
2021,Method2_PostMean,Copenhagen,Q5,13,0.15853658536585366
2021,Method2_PostMean,Helsinki,Q1,20,0.20202020202020202
2021,Method2_PostMean,Helsinki,Q2,14,0.1414141414141414
2021,Method2_PostMean,Helsinki,Q3,16,0.16161616161616163
2021,Method2_PostMean,Helsinki,Q4,22,0.2222222222222222
2021,Method2_PostMean,Helsinki,Q5,27,0.2727272727272727
2021,Method2_PostMean,Oslo,Q1,35,0.3181818181818182
2021,Method2_PostMean,Oslo,Q2,23,0.20909090909090908
2021,Method2_PostMean,Oslo,Q3,16,0.14545454545454545
2021,Method2_PostMean,Oslo,Q4,14,0.12727272727272726
2021,Method2_PostMean,Oslo,Q5,22,0.2
2021,Method2_PostMean,Stockholm,Q1,30,0.13636363636363635
2021,Method2_PostMean,Stockholm,Q2,47,0.21363636363636362
2021,Method2_PostMean,Stockholm,Q3,52,0.23636363636363636
2021,Method2_PostMean,Stockholm,Q4,49,0.22272727272727272
2021,Method2_PostMean,Stockholm,Q5,42,0.19090909090909092
2021,Method3_ProbQ5,Copenhagen,Q1,13,0.15853658536585366
2021,Method3_ProbQ5,Copenhagen,Q2,21,0.25609756097560976
2021,Method3_ProbQ5,Copenhagen,Q3,17,0.2073170731707317
2021,Method3_ProbQ5,Copenhagen,Q4,19,0.23170731707317074
2021,Method3_ProbQ5,Copenhagen,Q5,12,0.14634146341463414
2021,Method3_ProbQ5,Helsinki,Q1,21,0.21212121212121213
2021,Method3_ProbQ5,Helsinki,Q2,12,0.12121212121212122
2021,Method3_ProbQ5,Helsinki,Q3,21,0.21212121212121213
2021,Method3_ProbQ5,Helsinki,Q4,18,0.18181818181818182
2021,Method3_ProbQ5,Helsinki,Q5,27,0.2727272727272727
2021,Method3_ProbQ5,Oslo,Q1,30,0.2727272727272727
2021,Method3_ProbQ5,Oslo,Q2,26,0.23636363636363636
2021,Method3_ProbQ5,Oslo,Q3,17,0.15454545454545454
2021,Method3_ProbQ5,Oslo,Q4,13,0.11818181818181818
2021,Method3_ProbQ5,Oslo,Q5,24,0.21818181818181817
2021,Method3_ProbQ5,Stockholm,Q1,36,0.16363636363636364
2021,Method3_ProbQ5,Stockholm,Q2,42,0.19090909090909092
2021,Method3_ProbQ5,Stockholm,Q3,46,0.20909090909090908
2021,Method3_ProbQ5,Stockholm,Q4,55,0.25
2021,Method3_ProbQ5,Stockholm,Q5,41,0.18636363636363637
2022,Method1_Raw,Copenhagen,Q1,14,0.1686746987951807
2022,Method1_Raw,Copenhagen,Q2,18,0.21686746987951808
2022,Method1_Raw,Copenhagen,Q3,14,0.1686746987951807
2022,Method1_Raw,Copenhagen,Q4,20,0.24096385542168675
2022,Method1_Raw,Copenhagen,Q5,17,0.20481927710843373
2022,Method1_Raw,Helsinki,Q1,16,0.16494845360824742
2022,Method1_Raw,Helsinki,Q2,14,0.14432989690721648
2022,Method1_Raw,Helsinki,Q3,23,0.23711340206185566
2022,Method1_Raw,Helsinki,Q4,18,0.18556701030927836
2022,Method1_Raw,Helsinki,Q5,26,0.26804123711340205
2022,Method1_Raw,Oslo,Q1,38,0.31666666666666665
2022,Method1_Raw,Oslo,Q2,24,0.2
2022,Method1_Raw,Oslo,Q3,20,0.16666666666666666
2022,Method1_Raw,Oslo,Q4,15,0.125
2022,Method1_Raw,Oslo,Q5,23,0.19166666666666668
2022,Method1_Raw,Stockholm,Q1,38,0.168141592920354
2022,Method1_Raw,Stockholm,Q2,49,0.2168141592920354
2022,Method1_Raw,Stockholm,Q3,45,0.19911504424778761
2022,Method1_Raw,Stockholm,Q4,52,0.23008849557522124
2022,Method1_Raw,Stockholm,Q5,42,0.18584070796460178
2022,Method2_PostMean,Copenhagen,Q1,17,0.20481927710843373
2022,Method2_PostMean,Copenhagen,Q2,16,0.1927710843373494
2022,Method2_PostMean,Copenhagen,Q3,14,0.1686746987951807
2022,Method2_PostMean,Copenhagen,Q4,19,0.2289156626506024
2022,Method2_PostMean,Copenhagen,Q5,17,0.20481927710843373
2022,Method2_PostMean,Helsinki,Q1,18,0.18556701030927836
2022,Method2_PostMean,Helsinki,Q2,12,0.12371134020618557
2022,Method2_PostMean,Helsinki,Q3,21,0.21649484536082475
2022,Method2_PostMean,Helsinki,Q4,20,0.20618556701030927
2022,Method2_PostMean,Helsinki,Q5,26,0.26804123711340205
2022,Method2_PostMean,Oslo,Q1,38,0.31666666666666665
2022,Method2_PostMean,Oslo,Q2,24,0.2
2022,Method2_PostMean,Oslo,Q3,23,0.19166666666666668
2022,Method2_PostMean,Oslo,Q4,12,0.1
2022,Method2_PostMean,Oslo,Q5,23,0.19166666666666668
2022,Method2_PostMean,Stockholm,Q1,33,0.14601769911504425
2022,Method2_PostMean,Stockholm,Q2,53,0.2345132743362832
2022,Method2_PostMean,Stockholm,Q3,44,0.19469026548672566
2022,Method2_PostMean,Stockholm,Q4,54,0.23893805309734514
2022,Method2_PostMean,Stockholm,Q5,42,0.18584070796460178
2022,Method3_ProbQ5,Copenhagen,Q1,16,0.1927710843373494
2022,Method3_ProbQ5,Copenhagen,Q2,21,0.25301204819277107
2022,Method3_ProbQ5,Copenhagen,Q3,11,0.13253012048192772
2022,Method3_ProbQ5,Copenhagen,Q4,19,0.2289156626506024
2022,Method3_ProbQ5,Copenhagen,Q5,16,0.1927710843373494
2022,Method3_ProbQ5,Helsinki,Q1,18,0.18556701030927836
2022,Method3_ProbQ5,Helsinki,Q2,17,0.17525773195876287
2022,Method3_ProbQ5,Helsinki,Q3,16,0.16494845360824742
2022,Method3_ProbQ5,Helsinki,Q4,19,0.1958762886597938
2022,Method3_ProbQ5,Helsinki,Q5,27,0.27835051546391754
2022,Method3_ProbQ5,Oslo,Q1,32,0.26666666666666666
2022,Method3_ProbQ5,Oslo,Q2,25,0.20833333333333334
2022,Method3_ProbQ5,Oslo,Q3,24,0.2
2022,Method3_ProbQ5,Oslo,Q4,16,0.13333333333333333
2022,Method3_ProbQ5,Oslo,Q5,23,0.19166666666666668
2022,Method3_ProbQ5,Stockholm,Q1,39,0.17256637168141592
2022,Method3_ProbQ5,Stockholm,Q2,41,0.18141592920353983
2022,Method3_ProbQ5,Stockholm,Q3,50,0.22123893805309736
2022,Method3_ProbQ5,Stockholm,Q4,54,0.23893805309734514
2022,Method3_ProbQ5,Stockholm,Q5,42,0.18584070796460178
2023,Method1_Raw,Copenhagen,Q1,12,0.14285714285714285
2023,Method1_Raw,Copenhagen,Q2,15,0.17857142857142858
2023,Method1_Raw,Copenhagen,Q3,22,0.2619047619047619
2023,Method1_Raw,Copenhagen,Q4,16,0.19047619047619047
2023,Method1_Raw,Copenhagen,Q5,19,0.2261904761904762
2023,Method1_Raw,Helsinki,Q1,17,0.16346153846153846
2023,Method1_Raw,Helsinki,Q2,24,0.23076923076923078
2023,Method1_Raw,Helsinki,Q3,19,0.18269230769230768
2023,Method1_Raw,Helsinki,Q4,20,0.19230769230769232
2023,Method1_Raw,Helsinki,Q5,24,0.23076923076923078
2023,Method1_Raw,Oslo,Q1,42,0.328125
2023,Method1_Raw,Oslo,Q2,19,0.1484375
2023,Method1_Raw,Oslo,Q3,17,0.1328125
2023,Method1_Raw,Oslo,Q4,20,0.15625
2023,Method1_Raw,Oslo,Q5,30,0.234375
2023,Method1_Raw,Stockholm,Q1,41,0.17372881355932204
2023,Method1_Raw,Stockholm,Q2,49,0.2076271186440678
2023,Method1_Raw,Stockholm,Q3,50,0.211864406779661
2023,Method1_Raw,Stockholm,Q4,56,0.23728813559322035
2023,Method1_Raw,Stockholm,Q5,40,0.1694915254237288
2023,Method2_PostMean,Copenhagen,Q1,16,0.19047619047619047
2023,Method2_PostMean,Copenhagen,Q2,17,0.20238095238095238
2023,Method2_PostMean,Copenhagen,Q3,15,0.17857142857142858
2023,Method2_PostMean,Copenhagen,Q4,21,0.25
2023,Method2_PostMean,Copenhagen,Q5,15,0.17857142857142858
2023,Method2_PostMean,Helsinki,Q1,15,0.14423076923076922
2023,Method2_PostMean,Helsinki,Q2,22,0.21153846153846154
2023,Method2_PostMean,Helsinki,Q3,23,0.22115384615384615
2023,Method2_PostMean,Helsinki,Q4,22,0.21153846153846154
2023,Method2_PostMean,Helsinki,Q5,22,0.21153846153846154
2023,Method2_PostMean,Oslo,Q1,38,0.296875
2023,Method2_PostMean,Oslo,Q2,28,0.21875
2023,Method2_PostMean,Oslo,Q3,15,0.1171875
2023,Method2_PostMean,Oslo,Q4,17,0.1328125
2023,Method2_PostMean,Oslo,Q5,30,0.234375
2023,Method2_PostMean,Stockholm,Q1,43,0.18220338983050846
2023,Method2_PostMean,Stockholm,Q2,41,0.17372881355932204
2023,Method2_PostMean,Stockholm,Q3,56,0.23728813559322035
2023,Method2_PostMean,Stockholm,Q4,51,0.21610169491525424
2023,Method2_PostMean,Stockholm,Q5,45,0.1906779661016949
2023,Method3_ProbQ5,Copenhagen,Q1,13,0.15476190476190477
2023,Method3_ProbQ5,Copenhagen,Q2,19,0.2261904761904762
2023,Method3_ProbQ5,Copenhagen,Q3,14,0.16666666666666666
2023,Method3_ProbQ5,Copenhagen,Q4,20,0.23809523809523808
2023,Method3_ProbQ5,Copenhagen,Q5,18,0.21428571428571427
2023,Method3_ProbQ5,Helsinki,Q1,20,0.19230769230769232
2023,Method3_ProbQ5,Helsinki,Q2,26,0.25
2023,Method3_ProbQ5,Helsinki,Q3,15,0.14423076923076922
2023,Method3_ProbQ5,Helsinki,Q4,21,0.20192307692307693
2023,Method3_ProbQ5,Helsinki,Q5,22,0.21153846153846154
2023,Method3_ProbQ5,Oslo,Q1,29,0.2265625
2023,Method3_ProbQ5,Oslo,Q2,28,0.21875
2023,Method3_ProbQ5,Oslo,Q3,22,0.171875
2023,Method3_ProbQ5,Oslo,Q4,21,0.1640625
2023,Method3_ProbQ5,Oslo,Q5,28,0.21875
2023,Method3_ProbQ5,Stockholm,Q1,48,0.2033898305084746
2023,Method3_ProbQ5,Stockholm,Q2,35,0.1483050847457627
2023,Method3_ProbQ5,Stockholm,Q3,59,0.25
2023,Method3_ProbQ5,Stockholm,Q4,49,0.2076271186440678
2023,Method3_ProbQ5,Stockholm,Q5,45,0.1906779661016949
2024,Method1_Raw,Copenhagen,Q1,11,0.13095238095238096
2024,Method1_Raw,Copenhagen,Q2,18,0.21428571428571427
2024,Method1_Raw,Copenhagen,Q3,20,0.23809523809523808
2024,Method1_Raw,Copenhagen,Q4,17,0.20238095238095238
2024,Method1_Raw,Copenhagen,Q5,18,0.21428571428571427
2024,Method1_Raw,Helsinki,Q1,20,0.18018018018018017
2024,Method1_Raw,Helsinki,Q2,22,0.1981981981981982
2024,Method1_Raw,Helsinki,Q3,25,0.22522522522522523
2024,Method1_Raw,Helsinki,Q4,18,0.16216216216216217
2024,Method1_Raw,Helsinki,Q5,26,0.23423423423423423
2024,Method1_Raw,Oslo,Q1,39,0.29770992366412213
2024,Method1_Raw,Oslo,Q2,24,0.183206106870229
2024,Method1_Raw,Oslo,Q3,18,0.13740458015267176
2024,Method1_Raw,Oslo,Q4,23,0.17557251908396945
2024,Method1_Raw,Oslo,Q5,27,0.20610687022900764
2024,Method1_Raw,Stockholm,Q1,46,0.18930041152263374
2024,Method1_Raw,Stockholm,Q2,46,0.18930041152263374
