Exchange,Date,Method,PortfolioStrategy,Return
Copenhagen,2019-01-31,Method3_ProbQ5,LongShort,0.017795579311893253
Copenhagen,2019-02-28,Method3_ProbQ5,LongShort,0.02545416633709784
Copenhagen,2019-03-31,Method3_ProbQ5,LongShort,0.03606102178798741
Copenhagen,2019-04-30,Method3_ProbQ5,LongShort,-0.004770157144165517
Copenhagen,2019-05-31,Method3_ProbQ5,LongShort,-0.07820380858303419
Copenhagen,2019-06-30,Method3_ProbQ5,LongShort,0.0002259934963461923
Copenhagen,2019-07-31,Method3_ProbQ5,LongShort,-0.017906026450815165
Copenhagen,2019-08-31,Method3_ProbQ5,LongShort,0.033102859555622255
Copenhagen,2019-09-30,Method3_ProbQ5,LongShort,-0.04695760223497923
Copenhagen,2019-10-31,Method3_ProbQ5,LongShort,0.0242086135356726
Copenhagen,2019-11-30,Method3_ProbQ5,LongShort,0.07458136543477208
Copenhagen,2019-12-31,Method3_ProbQ5,LongShort,-0.01797989750424504
Copenhagen,2020-01-31,Method3_ProbQ5,LongShort,-0.06516595371565682
Copenhagen,2020-02-29,Method3_ProbQ5,LongShort,0.057538961714511005
Copenhagen,2020-03-31,Method3_ProbQ5,LongShort,-0.023207233504275327
Copenhagen,2020-04-30,Method3_ProbQ5,LongShort,0.00977013337946047
Copenhagen,2020-05-31,Method3_ProbQ5,LongShort,0.035477176344688305
Copenhagen,2020-06-30,Method3_ProbQ5,LongShort,-0.017941032452079456
Copenhagen,2020-07-31,Method3_ProbQ5,LongShort,0.018407254966754383
Copenhagen,2020-08-31,Method3_ProbQ5,LongShort,0.05440971946936414
Copenhagen,2020-09-30,Method3_ProbQ5,LongShort,-0.033273760028002836
Copenhagen,2020-10-31,Method3_ProbQ5,LongShort,0.029251447278242193
Copenhagen,2020-11-30,Method3_ProbQ5,LongShort,0.00640064790711814
Copenhagen,2020-12-31,Method3_ProbQ5,LongShort,-0.03260117742743247
Copenhagen,2021-01-31,Method3_ProbQ5,LongShort,-0.022624592277788173
Copenhagen,2021-02-28,Method3_ProbQ5,LongShort,0.02218932378215529
Copenhagen,2021-03-31,Method3_ProbQ5,LongShort,-0.018590495639934066
Copenhagen,2021-04-30,Method3_ProbQ5,LongShort,0.030877807901620924
Copenhagen,2021-05-31,Method3_ProbQ5,LongShort,0.010165691594177455
Copenhagen,2021-06-30,Method3_ProbQ5,LongShort,-0.016799681590419613
Copenhagen,2021-07-31,Method3_ProbQ5,LongShort,0.08882370788336627
Copenhagen,2021-08-31,Method3_ProbQ5,LongShort,0.01471432832533608
Copenhagen,2021-09-30,Method3_ProbQ5,LongShort,-0.027761239537438823
Copenhagen,2021-10-31,Method3_ProbQ5,LongShort,-0.018326988344082813
Copenhagen,2021-11-30,Method3_ProbQ5,LongShort,0.013979386153216717
Copenhagen,2021-12-31,Method3_ProbQ5,LongShort,0.02462348052299362
Copenhagen,2022-01-31,Method3_ProbQ5,LongShort,-0.06632346398027889
Copenhagen,2022-02-28,Method3_ProbQ5,LongShort,0.024525299247833268
Copenhagen,2022-03-31,Method3_ProbQ5,LongShort,-0.01641955476932397
Copenhagen,2022-04-30,Method3_ProbQ5,LongShort,-0.008875704184093551
Copenhagen,2022-05-31,Method3_ProbQ5,LongShort,-0.08695807426333614
Copenhagen,2022-06-30,Method3_ProbQ5,LongShort,-0.009847561905322821
Copenhagen,2022-07-31,Method3_ProbQ5,LongShort,0.06981204914901194
Copenhagen,2022-08-31,Method3_ProbQ5,LongShort,-0.09321269764704793
Copenhagen,2022-09-30,Method3_ProbQ5,LongShort,-0.11682084005273521
Copenhagen,2022-10-31,Method3_ProbQ5,LongShort,0.03415873665512022
Copenhagen,2022-11-30,Method3_ProbQ5,LongShort,-0.01785971789387747
Copenhagen,2022-12-31,Method3_ProbQ5,LongShort,-0.0030041926580952746
Copenhagen,2023-01-31,Method3_ProbQ5,LongShort,-0.07066164084855461
Copenhagen,2023-02-28,Method3_ProbQ5,LongShort,0.08752347941465273
Copenhagen,2023-03-31,Method3_ProbQ5,LongShort,0.017573282021540657
Copenhagen,2023-04-30,Method3_ProbQ5,LongShort,0.01857378760125477
Copenhagen,2023-05-31,Method3_ProbQ5,LongShort,-0.011661239624825206
Copenhagen,2023-06-30,Method3_ProbQ5,LongShort,-0.0081496759081646
Copenhagen,2023-07-31,Method3_ProbQ5,LongShort,-0.0017553690500889257
Copenhagen,2023-08-31,Method3_ProbQ5,LongShort,-0.006292663297798304
Copenhagen,2023-09-30,Method3_ProbQ5,LongShort,0.02231570040163764
Copenhagen,2023-10-31,Method3_ProbQ5,LongShort,0.006451181033604106
Copenhagen,2023-11-30,Method3_ProbQ5,LongShort,-0.028634780934083552
Copenhagen,2023-12-31,Method3_ProbQ5,LongShort,0.0285841986899349
Copenhagen,2024-01-31,Method3_ProbQ5,LongShort,0.026279891958481197
Copenhagen,2024-02-29,Method3_ProbQ5,LongShort,0.102103419987817
Copenhagen,2024-03-31,Method3_ProbQ5,LongShort,8.071026318265395e-05
Copenhagen,2024-04-30,Method3_ProbQ5,LongShort,-0.03899106489346146
Copenhagen,2024-05-31,Method3_ProbQ5,LongShort,-0.016918960075570262
Copenhagen,2024-06-30,Method3_ProbQ5,LongShort,-0.005256537959394025
Copenhagen,2024-07-31,Method3_ProbQ5,LongShort,-0.016269686361107483
Copenhagen,2024-08-31,Method3_ProbQ5,LongShort,0.04802795881591605
Copenhagen,2024-09-30,Method3_ProbQ5,LongShort,-0.01609965667168804
Copenhagen,2024-10-31,Method3_ProbQ5,LongShort,-0.015102206238161404
Copenhagen,2024-11-30,Method3_ProbQ5,LongShort,0.05105764330170558
Copenhagen,2024-12-31,Method3_ProbQ5,LongShort,-0.0445075375123478
Copenhagen,2025-01-31,Method3_ProbQ5,LongShort,0.004100728792836185
Copenhagen,2025-02-28,Method3_ProbQ5,LongShort,0.003570540413513453
Copenhagen,2025-03-31,Method3_ProbQ5,LongShort,-0.04831693113334719
Copenhagen,2025-04-30,Method3_ProbQ5,LongShort,-0.025188583378387013
Copenhagen,2025-05-31,Method3_ProbQ5,LongShort,-0.01657327142836989
Copenhagen,2025-06-30,Method3_ProbQ5,LongShort,0.006489025479156814
Copenhagen,2025-07-31,Method3_ProbQ5,LongShort,-0.01435836600404556
Copenhagen,2025-08-31,Method3_ProbQ5,LongShort,-0.0073272175775097766
Copenhagen,2025-09-30,Method3_ProbQ5,LongShort,0.04464024198061317
Copenhagen,2025-10-31,Method3_ProbQ5,LongShort,-0.005261326840789867
Copenhagen,2025-11-30,Method3_ProbQ5,LongShort,0.03546493296272636
Copenhagen,2025-12-31,Method3_ProbQ5,LongShort,-0.003931028544895649
Helsinki,2010-01-31,Method1_Raw,Q5,0.12076947217229239
Helsinki,2010-02-28,Method1_Raw,Q5,-0.03405500950652249
Helsinki,2010-03-31,Method1_Raw,Q5,0.08130287315908888
Helsinki,2010-04-30,Method1_Raw,Q5,-0.009202072891981862
Helsinki,2010-05-31,Method1_Raw,Q5,-0.045164436041642185
Helsinki,2010-06-30,Method1_Raw,Q5,-0.011716637100915604
Helsinki,2010-07-31,Method1_Raw,Q5,0.048731710199026695
Helsinki,2010-08-31,Method1_Raw,Q5,0.014947035894380428
Helsinki,2010-09-30,Method1_Raw,Q5,0.04496861657681094
Helsinki,2010-10-31,Method1_Raw,Q5,0.03184022816850112
Helsinki,2010-11-30,Method1_Raw,Q5,-0.03712728346198413
Helsinki,2010-12-31,Method1_Raw,Q5,0.02024586199414149
Helsinki,2011-01-31,Method1_Raw,Q5,0.03250740303915534
Helsinki,2011-02-28,Method1_Raw,Q5,-0.04539851200870837
Helsinki,2011-03-31,Method1_Raw,Q5,0.023516666104285423
Helsinki,2011-04-30,Method1_Raw,Q5,0.016474827918333004
Helsinki,2011-05-31,Method1_Raw,Q5,-0.02511642180220529
Helsinki,2011-06-30,Method1_Raw,Q5,-0.035971769115247076
Helsinki,2011-07-31,Method1_Raw,Q5,-0.07463994049696074
Helsinki,2011-08-31,Method1_Raw,Q5,-0.07518704621633705
Helsinki,2011-09-30,Method1_Raw,Q5,-0.06911578371028212
Helsinki,2011-10-31,Method1_Raw,Q5,0.03114938980972188
Helsinki,2011-11-30,Method1_Raw,Q5,-0.02318418095534544
Helsinki,2011-12-31,Method1_Raw,Q5,-0.04321894987207169
Helsinki,2012-01-31,Method1_Raw,Q5,0.07760554175140813
Helsinki,2012-02-29,Method1_Raw,Q5,0.03637572026217382
Helsinki,2012-03-31,Method1_Raw,Q5,-0.03335640515792119
Helsinki,2012-04-30,Method1_Raw,Q5,0.02447071882820103
Helsinki,2012-05-31,Method1_Raw,Q5,-0.09041474513261726
Helsinki,2012-06-30,Method1_Raw,Q5,0.03108108136229804
Helsinki,2012-07-31,Method1_Raw,Q5,0.01963413344457094
Helsinki,2012-08-31,Method1_Raw,Q5,-0.015750765223977236
Helsinki,2012-09-30,Method1_Raw,Q5,0.05497596427783608
Helsinki,2012-10-31,Method1_Raw,Q5,0.002390115919020465
Helsinki,2012-11-30,Method1_Raw,Q5,0.007574593846484123
Helsinki,2012-12-31,Method1_Raw,Q5,0.028343350663124024
Helsinki,2013-01-31,Method1_Raw,Q5,0.08378544211581139
Helsinki,2013-02-28,Method1_Raw,Q5,0.012011861530326979
Helsinki,2013-03-31,Method1_Raw,Q5,-0.04379594891256913
Helsinki,2013-04-30,Method1_Raw,Q5,0.036885410445279175
Helsinki,2013-05-31,Method1_Raw,Q5,0.06990412209446935
Helsinki,2013-06-30,Method1_Raw,Q5,0.0009459763045947221
Helsinki,2013-07-31,Method1_Raw,Q5,0.026858337647076805
Helsinki,2013-08-31,Method1_Raw,Q5,0.0746104486086391
Helsinki,2013-09-30,Method1_Raw,Q5,0.1195841071591824
Helsinki,2013-10-31,Method1_Raw,Q5,-0.014776534654307023
Helsinki,2013-11-30,Method1_Raw,Q5,0.07845254795115783
Helsinki,2013-12-31,Method1_Raw,Q5,0.008644210326506746
Helsinki,2014-01-31,Method1_Raw,Q5,-0.005687230794109865
Helsinki,2014-02-28,Method1_Raw,Q5,0.050328287264795504
Helsinki,2014-03-31,Method1_Raw,Q5,-0.014106284957638292
Helsinki,2014-04-30,Method1_Raw,Q5,0.00454108585893313
Helsinki,2014-05-31,Method1_Raw,Q5,0.0023723946361514257
Helsinki,2014-06-30,Method1_Raw,Q5,0.04475065404463624
Helsinki,2014-07-31,Method1_Raw,Q5,0.016964965606036234
Helsinki,2014-08-31,Method1_Raw,Q5,-0.033755490954051476
Helsinki,2014-09-30,Method1_Raw,Q5,-0.0012436473775070864
Helsinki,2014-10-31,Method1_Raw,Q5,0.025736231585643952
Helsinki,2014-11-30,Method1_Raw,Q5,0.04117867507953608
Helsinki,2014-12-31,Method1_Raw,Q5,0.006831661149424103
Helsinki,2015-01-31,Method1_Raw,Q5,0.07997789975888288
Helsinki,2015-02-28,Method1_Raw,Q5,0.05578951387255091
Helsinki,2015-03-31,Method1_Raw,Q5,0.020317311001666036
Helsinki,2015-04-30,Method1_Raw,Q5,-0.03733046676286089
Helsinki,2015-05-31,Method1_Raw,Q5,0.05090016685876244
Helsinki,2015-06-30,Method1_Raw,Q5,-0.017233812383318767
Helsinki,2015-07-31,Method1_Raw,Q5,0.06894766492483857
Helsinki,2015-08-31,Method1_Raw,Q5,0.008565018360115719
Helsinki,2015-09-30,Method1_Raw,Q5,0.015186960405372277
Helsinki,2015-10-31,Method1_Raw,Q5,0.08281403251706529
Helsinki,2015-11-30,Method1_Raw,Q5,0.022858242918206033
Helsinki,2015-12-31,Method1_Raw,Q5,-0.010798158788806616
Helsinki,2016-01-31,Method1_Raw,Q5,-0.03840931431415535
Helsinki,2016-02-29,Method1_Raw,Q5,-0.03321600690033765
Helsinki,2016-03-31,Method1_Raw,Q5,0.04235385921195668
Helsinki,2016-04-30,Method1_Raw,Q5,-0.04403305047814385
Helsinki,2016-05-31,Method1_Raw,Q5,0.02899412026936949
Helsinki,2016-06-30,Method1_Raw,Q5,-0.01256372965674354
Helsinki,2016-07-31,Method1_Raw,Q5,0.08577717074337227
Helsinki,2016-08-31,Method1_Raw,Q5,-0.017604040907950418
Helsinki,2016-09-30,Method1_Raw,Q5,-0.008085027222099908
Helsinki,2016-10-31,Method1_Raw,Q5,-0.0234047346178285
Helsinki,2016-11-30,Method1_Raw,Q5,-0.003394869560567965
Helsinki,2016-12-31,Method1_Raw,Q5,0.06912066650029047
Helsinki,2017-01-31,Method1_Raw,Q5,-0.011040653097438506
Helsinki,2017-02-28,Method1_Raw,Q5,0.01472007622133618
Helsinki,2017-03-31,Method1_Raw,Q5,0.0628923734444408
Helsinki,2017-04-30,Method1_Raw,Q5,0.0715593220623268
Helsinki,2017-05-31,Method1_Raw,Q5,0.02622385459688156
Helsinki,2017-06-30,Method1_Raw,Q5,-0.007642804443279626
Helsinki,2017-07-31,Method1_Raw,Q5,-0.0030351950512080917
Helsinki,2017-08-31,Method1_Raw,Q5,-0.011070787286855283
Helsinki,2017-09-30,Method1_Raw,Q5,0.020776929017417588
Helsinki,2017-10-31,Method1_Raw,Q5,0.06211991506208922
Helsinki,2017-11-30,Method1_Raw,Q5,0.011647584066089562
Helsinki,2017-12-31,Method1_Raw,Q5,-0.010136085654912808
Helsinki,2018-01-31,Method1_Raw,Q5,0.01733767083106611
Helsinki,2018-02-28,Method1_Raw,Q5,0.012029812995018187
Helsinki,2018-03-31,Method1_Raw,Q5,-0.017611928214456174
Helsinki,2018-04-30,Method1_Raw,Q5,0.062129881160851226
Helsinki,2018-05-31,Method1_Raw,Q5,0.002764007155738998
Helsinki,2018-06-30,Method1_Raw,Q5,0.003090181190388029
Helsinki,2018-07-31,Method1_Raw,Q5,-0.0016503139426629636
Helsinki,2018-08-31,Method1_Raw,Q5,0.03255735853097989
Helsinki,2018-09-30,Method1_Raw,Q5,-0.041372438813741204
Helsinki,2018-10-31,Method1_Raw,Q5,-0.05772601208297179
Helsinki,2018-11-30,Method1_Raw,Q5,0.013045342712197882
Helsinki,2018-12-31,Method1_Raw,Q5,-0.020757701241631125
Helsinki,2019-01-31,Method1_Raw,Q5,0.047342825562515484
Helsinki,2019-02-28,Method1_Raw,Q5,0.014610229622072078
Helsinki,2019-03-31,Method1_Raw,Q5,0.0114287502231479
Helsinki,2019-04-30,Method1_Raw,Q5,0.044991499385840884
Helsinki,2019-05-31,Method1_Raw,Q5,-0.03732262155663513
Helsinki,2019-06-30,Method1_Raw,Q5,0.04533067208599122
Helsinki,2019-07-31,Method1_Raw,Q5,0.005487772175042939
Helsinki,2019-08-31,Method1_Raw,Q5,0.0029407004710616997
Helsinki,2019-09-30,Method1_Raw,Q5,0.03551773153046787
Helsinki,2019-10-31,Method1_Raw,Q5,0.07115957661382145
Helsinki,2019-11-30,Method1_Raw,Q5,0.0002943505723186331
Helsinki,2019-12-31,Method1_Raw,Q5,-0.0003928875372760125
Helsinki,2020-01-31,Method1_Raw,Q5,0.08460673313445137
Helsinki,2020-02-29,Method1_Raw,Q5,-0.06714371215289637
Helsinki,2020-03-31,Method1_Raw,Q5,-0.03469553500529768
Helsinki,2020-04-30,Method1_Raw,Q5,0.0897178219879693
Helsinki,2020-05-31,Method1_Raw,Q5,0.049523152204689565
Helsinki,2020-06-30,Method1_Raw,Q5,0.004194009350428147
Helsinki,2020-07-31,Method1_Raw,Q5,0.030855335386510436
Helsinki,2020-08-31,Method1_Raw,Q5,0.04762857349919116
Helsinki,2020-09-30,Method1_Raw,Q5,0.04596131284702252
Helsinki,2020-10-31,Method1_Raw,Q5,-0.02217296847416341
Helsinki,2020-11-30,Method1_Raw,Q5,0.06916406093907992
Helsinki,2020-12-31,Method1_Raw,Q5,0.024772096766341112
Helsinki,2021-01-31,Method1_Raw,Q5,0.02142318337349517
Helsinki,2021-02-28,Method1_Raw,Q5,0.04097598326139395
Helsinki,2021-03-31,Method1_Raw,Q5,0.005151256306079774
Helsinki,2021-04-30,Method1_Raw,Q5,0.05485365161318999
Helsinki,2021-05-31,Method1_Raw,Q5,0.03985369133773488
Helsinki,2021-06-30,Method1_Raw,Q5,0.00155269015859647
Helsinki,2021-07-31,Method1_Raw,Q5,0.09025196524128276
Helsinki,2021-08-31,Method1_Raw,Q5,0.03386000493523681
Helsinki,2021-09-30,Method1_Raw,Q5,-0.0979865296155887
Helsinki,2021-10-31,Method1_Raw,Q5,0.006616459219969418
Helsinki,2021-11-30,Method1_Raw,Q5,0.026557638095637257
Helsinki,2021-12-31,Method1_Raw,Q5,0.004001999786515978
Helsinki,2022-01-31,Method1_Raw,Q5,-0.07526630995276648
Helsinki,2022-02-28,Method1_Raw,Q5,-0.07489791960544541
Helsinki,2022-03-31,Method1_Raw,Q5,-0.04861604407243114
Helsinki,2022-04-30,Method1_Raw,Q5,-0.08258804350934794
Helsinki,2022-05-31,Method1_Raw,Q5,0.011710483866621314
Helsinki,2022-06-30,Method1_Raw,Q5,-0.041907613993087074
Helsinki,2022-07-31,Method1_Raw,Q5,0.016690869352620243
Helsinki,2022-08-31,Method1_Raw,Q5,-0.10392639676155786
Helsinki,2022-09-30,Method1_Raw,Q5,-0.04413364625926126
Helsinki,2022-10-31,Method1_Raw,Q5,0.04448918205967218
Helsinki,2022-11-30,Method1_Raw,Q5,0.06097457545199447
Helsinki,2022-12-31,Method1_Raw,Q5,0.018416300531947892
Helsinki,2023-01-31,Method1_Raw,Q5,0.08260770562649995
Helsinki,2023-02-28,Method1_Raw,Q5,0.027127792391104556
Helsinki,2023-03-31,Method1_Raw,Q5,0.018028827285818033
Helsinki,2023-04-30,Method1_Raw,Q5,0.0516225111985414
Helsinki,2023-05-31,Method1_Raw,Q5,-0.0391175960089233
Helsinki,2023-06-30,Method1_Raw,Q5,-0.02067906463377603
Helsinki,2023-07-31,Method1_Raw,Q5,-0.07811870509604474
Helsinki,2023-08-31,Method1_Raw,Q5,0.011685668780583651
Helsinki,2023-09-30,Method1_Raw,Q5,-0.05627001691793176
Helsinki,2023-10-31,Method1_Raw,Q5,0.018610606313156818
Helsinki,2023-11-30,Method1_Raw,Q5,0.04853238903796229
Helsinki,2023-12-31,Method1_Raw,Q5,-0.004159554930008296
Helsinki,2024-01-31,Method1_Raw,Q5,0.040681194521055286
Helsinki,2024-02-29,Method1_Raw,Q5,0.00327831186768255
Helsinki,2024-03-31,Method1_Raw,Q5,0.02831112068535055
Helsinki,2024-04-30,Method1_Raw,Q5,0.016064489149788516
Helsinki,2024-05-31,Method1_Raw,Q5,0.02182609207778405
Helsinki,2024-06-30,Method1_Raw,Q5,-0.00641009742534811
Helsinki,2024-07-31,Method1_Raw,Q5,0.06321204522677562
Helsinki,2024-08-31,Method1_Raw,Q5,0.02392160654501159
Helsinki,2024-09-30,Method1_Raw,Q5,0.02067663625508037
Helsinki,2024-10-31,Method1_Raw,Q5,-0.03120681129592115
Helsinki,2024-11-30,Method1_Raw,Q5,-0.035543849544307705
Helsinki,2024-12-31,Method1_Raw,Q5,-0.003694448920073849
Helsinki,2025-01-31,Method1_Raw,Q5,0.051762118584426954
Helsinki,2025-02-28,Method1_Raw,Q5,0.05480958470860548
Helsinki,2025-03-31,Method1_Raw,Q5,-0.04894114056437819
Helsinki,2025-04-30,Method1_Raw,Q5,0.028877435278578677
Helsinki,2025-05-31,Method1_Raw,Q5,0.039565074288858255
Helsinki,2025-06-30,Method1_Raw,Q5,0.03106295644207971
Helsinki,2025-07-31,Method1_Raw,Q5,0.05593710063770481
Helsinki,2025-08-31,Method1_Raw,Q5,-0.03780134894817019
Helsinki,2025-09-30,Method1_Raw,Q5,0.0086601824583716
Helsinki,2025-10-31,Method1_Raw,Q5,-0.01101647701309477
Helsinki,2025-11-30,Method1_Raw,Q5,0.005767088350073009
Helsinki,2025-12-31,Method1_Raw,Q5,0.03490430292153026
Helsinki,2010-01-31,Method1_Raw,LongShort,0.0897469758112668
Helsinki,2010-02-28,Method1_Raw,LongShort,0.008616701845549496
Helsinki,2010-03-31,Method1_Raw,LongShort,-0.03541846016833103
Helsinki,2010-04-30,Method1_Raw,LongShort,-0.05579871658139942
Helsinki,2010-05-31,Method1_Raw,LongShort,0.043267252491547094
Helsinki,2010-06-30,Method1_Raw,LongShort,-0.018091324896600668
Helsinki,2010-07-31,Method1_Raw,LongShort,-0.0176380415434986
Helsinki,2010-08-31,Method1_Raw,LongShort,0.02513929599855112
Helsinki,2010-09-30,Method1_Raw,LongShort,-0.014468299765324356
Helsinki,2010-10-31,Method1_Raw,LongShort,0.05187969953073692
Helsinki,2010-11-30,Method1_Raw,LongShort,0.027283287818668317
Helsinki,2010-12-31,Method1_Raw,LongShort,-0.0010628918788614834
Helsinki,2011-01-31,Method1_Raw,LongShort,-0.07475758933766363
Helsinki,2011-02-28,Method1_Raw,LongShort,0.005629816285330755
Helsinki,2011-03-31,Method1_Raw,LongShort,0.031057959023915935
Helsinki,2011-04-30,Method1_Raw,LongShort,0.06212483094277399
Helsinki,2011-05-31,Method1_Raw,LongShort,0.018809453484769794
Helsinki,2011-06-30,Method1_Raw,LongShort,0.008286594732320948
Helsinki,2011-07-31,Method1_Raw,LongShort,0.017734234462735157
Helsinki,2011-08-31,Method1_Raw,LongShort,0.06260106771652123
Helsinki,2011-09-30,Method1_Raw,LongShort,0.022948129117599345
Helsinki,2011-10-31,Method1_Raw,LongShort,0.023234257321725953
Helsinki,2011-11-30,Method1_Raw,LongShort,-2.9589366936783046e-05
Helsinki,2011-12-31,Method1_Raw,LongShort,0.038928479389574465
Helsinki,2012-01-31,Method1_Raw,LongShort,-0.04202185087241375
Helsinki,2012-02-29,Method1_Raw,LongShort,0.032231503029410066
Helsinki,2012-03-31,Method1_Raw,LongShort,-0.050838158368420164
Helsinki,2012-04-30,Method1_Raw,LongShort,0.09107755311919671
Helsinki,2012-05-31,Method1_Raw,LongShort,0.04474584045814052
Helsinki,2012-06-30,Method1_Raw,LongShort,0.06291863521157544
Helsinki,2012-07-31,Method1_Raw,LongShort,0.04319967582660225
Helsinki,2012-08-31,Method1_Raw,LongShort,-0.02717801408553606
Helsinki,2012-09-30,Method1_Raw,LongShort,0.016953516249179137
Helsinki,2012-10-31,Method1_Raw,LongShort,-0.0017275332327735802
Helsinki,2012-11-30,Method1_Raw,LongShort,0.004515945341853777
Helsinki,2012-12-31,Method1_Raw,LongShort,0.0065066853396088566
Helsinki,2013-01-31,Method1_Raw,LongShort,-0.02723775170692315
Helsinki,2013-02-28,Method1_Raw,LongShort,0.004036523580320521
Helsinki,2013-03-31,Method1_Raw,LongShort,0.01725604077920414
Helsinki,2013-04-30,Method1_Raw,LongShort,0.0438215925659737
Helsinki,2013-05-31,Method1_Raw,LongShort,0.01865384093938814
Helsinki,2013-06-30,Method1_Raw,LongShort,-0.003144118268717559
Helsinki,2013-07-31,Method1_Raw,LongShort,0.03940550053080778
Helsinki,2013-08-31,Method1_Raw,LongShort,0.04393573946648458
Helsinki,2013-09-30,Method1_Raw,LongShort,0.0751277501261685
Helsinki,2013-10-31,Method1_Raw,LongShort,0.03781559968317648
Helsinki,2013-11-30,Method1_Raw,LongShort,0.00810346526271094
Helsinki,2013-12-31,Method1_Raw,LongShort,-0.008057796357446191
Helsinki,2014-01-31,Method1_Raw,LongShort,0.008389020417090623
Helsinki,2014-02-28,Method1_Raw,LongShort,0.060684694069987215
Helsinki,2014-03-31,Method1_Raw,LongShort,-0.019756031858014327
Helsinki,2014-04-30,Method1_Raw,LongShort,-0.019674132474079408
Helsinki,2014-05-31,Method1_Raw,LongShort,-0.03739387291115763
Helsinki,2014-06-30,Method1_Raw,LongShort,0.033285412946191036
Helsinki,2014-07-31,Method1_Raw,LongShort,0.0368140941545678
Helsinki,2014-08-31,Method1_Raw,LongShort,0.03071535282378267
Helsinki,2014-09-30,Method1_Raw,LongShort,0.04501424883879913
Helsinki,2014-10-31,Method1_Raw,LongShort,0.07615796826525989
Helsinki,2014-11-30,Method1_Raw,LongShort,-0.06572096681845652
Helsinki,2014-12-31,Method1_Raw,LongShort,0.01674625947073831
Helsinki,2015-01-31,Method1_Raw,LongShort,0.0006504039436830561
Helsinki,2015-02-28,Method1_Raw,LongShort,-0.14472056618992152
Helsinki,2015-03-31,Method1_Raw,LongShort,0.0416259811955937
Helsinki,2015-04-30,Method1_Raw,LongShort,0.0653164084464846
Helsinki,2015-05-31,Method1_Raw,LongShort,0.029795171653715265
Helsinki,2015-06-30,Method1_Raw,LongShort,-0.001963175425715693
Helsinki,2015-07-31,Method1_Raw,LongShort,-0.0004575806653650677
Helsinki,2015-08-31,Method1_Raw,LongShort,0.01480320392497488
Helsinki,2015-09-30,Method1_Raw,LongShort,0.09010026878380518
Helsinki,2015-10-31,Method1_Raw,LongShort,0.0007690696076610853
Helsinki,2015-11-30,Method1_Raw,LongShort,-0.02958543747167093
Helsinki,2015-12-31,Method1_Raw,LongShort,-0.03502871749939393
Helsinki,2016-01-31,Method1_Raw,LongShort,0.02613941649734105
Helsinki,2016-02-29,Method1_Raw,LongShort,-0.0509471475173619
Helsinki,2016-03-31,Method1_Raw,LongShort,-0.02212516825293226
Helsinki,2016-04-30,Method1_Raw,LongShort,-0.033892494912140886
Helsinki,2016-05-31,Method1_Raw,LongShort,0.07047689167549612
Helsinki,2016-06-30,Method1_Raw,LongShort,-0.021261282055352552
Helsinki,2016-07-31,Method1_Raw,LongShort,-0.03621767310866825
Helsinki,2016-08-31,Method1_Raw,LongShort,-0.062251376155089216
Helsinki,2016-09-30,Method1_Raw,LongShort,0.011970634336800174
Helsinki,2016-10-31,Method1_Raw,LongShort,0.013882539510991505
Helsinki,2016-11-30,Method1_Raw,LongShort,-0.023944683653871212
Helsinki,2016-12-31,Method1_Raw,LongShort,-0.04447693199646344
Helsinki,2017-01-31,Method1_Raw,LongShort,-0.008448012519846552
Helsinki,2017-02-28,Method1_Raw,LongShort,-0.023373804872877237
Helsinki,2017-03-31,Method1_Raw,LongShort,0.024348748505113503
Helsinki,2017-04-30,Method1_Raw,LongShort,-0.01643954748931216
Helsinki,2017-05-31,Method1_Raw,LongShort,0.05320690606501192
Helsinki,2017-06-30,Method1_Raw,LongShort,-0.01612301422290717
Helsinki,2017-07-31,Method1_Raw,LongShort,0.04814157004715174
Helsinki,2017-08-31,Method1_Raw,LongShort,-0.028263770693161674
Helsinki,2017-09-30,Method1_Raw,LongShort,-0.04055795447215434
Helsinki,2017-10-31,Method1_Raw,LongShort,0.059483285488005355
Helsinki,2017-11-30,Method1_Raw,LongShort,0.007007130139932219
Helsinki,2017-12-31,Method1_Raw,LongShort,-0.022502904033479237
Helsinki,2018-01-31,Method1_Raw,LongShort,0.0016888902918377573
Helsinki,2018-02-28,Method1_Raw,LongShort,0.03600996078037692
Helsinki,2018-03-31,Method1_Raw,LongShort,-0.011660478148987647
Helsinki,2018-04-30,Method1_Raw,LongShort,0.04059419669221475
Helsinki,2018-05-31,Method1_Raw,LongShort,0.009738605593609163
Helsinki,2018-06-30,Method1_Raw,LongShort,0.030325709003271323
Helsinki,2018-07-31,Method1_Raw,LongShort,0.001002965525218158
Helsinki,2018-08-31,Method1_Raw,LongShort,0.03951435395469896
Helsinki,2018-09-30,Method1_Raw,LongShort,0.02424156702871911
Helsinki,2018-10-31,Method1_Raw,LongShort,-0.024312533498365985
Helsinki,2018-11-30,Method1_Raw,LongShort,0.10038781905064524
Helsinki,2018-12-31,Method1_Raw,LongShort,0.053550391979115666
Helsinki,2019-01-31,Method1_Raw,LongShort,-0.0698005429184856
Helsinki,2019-02-28,Method1_Raw,LongShort,0.03305895061187807
Helsinki,2019-03-31,Method1_Raw,LongShort,0.021865386945699405
Helsinki,2019-04-30,Method1_Raw,LongShort,-0.017633476937473934
Helsinki,2019-05-31,Method1_Raw,LongShort,0.08684562808085226
Helsinki,2019-06-30,Method1_Raw,LongShort,-0.050075879833458764
