Exchange,PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Oslo,Q5,FF5,Method2_PostMean,0.009858195679097024,0.0008215163065914186,0.4295766570212605,0.6680008335211074,0.6284222374160378,192
Oslo,Q5,FF5+MOM,Method2_PostMean,0.02324775094528483,0.0019373125787737358,0.9656145875919787,0.3354976444100157,0.6309665501349605,192
Oslo,Q5,CAPM,Method3_ProbQ5,0.019006511004182394,0.0015838759170151994,0.6936960514610724,0.4887200457646883,0.5428493478410663,192
Oslo,Q5,FF3,Method3_ProbQ5,0.024965874441814896,0.002080489536817908,1.1409078594605164,0.2553595246727085,0.6272479730168865,192
Oslo,Q5,FF3+MOM,Method3_ProbQ5,0.03647834205450896,0.0030398618378757463,1.3917058489164387,0.1656646698593538,0.6289893914758744,192
Oslo,Q5,FF5,Method3_ProbQ5,0.02888427213606748,0.0024070226780056234,1.2528891496968149,0.21181887248744768,0.6313941824013365,192
Oslo,Q5,FF5+MOM,Method3_ProbQ5,0.041091662762345396,0.0034243052301954494,1.5619711322003087,0.12000378651724586,0.6333393874346975,192
Stockholm,Q5,CAPM,Method1_Raw,0.07363176589234849,0.006135980491029041,2.502379772848199,0.01318004619680746,0.5895453925028473,192
Stockholm,Q5,FF3,Method1_Raw,0.06807234020620467,0.005672695017183723,2.5861566760456607,0.010461441784596959,0.6148702720477419,192
Stockholm,Q5,FF3+MOM,Method1_Raw,0.0641167608003452,0.005343063400028767,2.237714736294747,0.026419796434425047,0.6151254741097323,192
Stockholm,Q5,FF5,Method1_Raw,0.0659179892076472,0.0054931657673039334,2.5162232309830537,0.012707817387143772,0.6161933507523463,192
Stockholm,Q5,FF5+MOM,Method1_Raw,0.062054097283615633,0.005171174773634636,2.2464968336859807,0.025854411449101056,0.6164352682634393,192
Stockholm,Q5,CAPM,Method2_PostMean,0.06405403424814096,0.00533783618734508,2.4853081863492186,0.01380783292547716,0.6079556038197995,192
Stockholm,Q5,FF3,Method2_PostMean,0.059055360556460865,0.004921280046371739,2.453131040802264,0.01507353954720525,0.6272153545776936,192
Stockholm,Q5,FF3+MOM,Method2_PostMean,0.05704697318333517,0.004753914431944597,2.1191883780036327,0.03539424969629268,0.6272849188001198,192
Stockholm,Q5,FF5,Method2_PostMean,0.05760798402845334,0.004800665335704445,2.4427529060029474,0.015509918417936142,0.6278253458970313,192
Stockholm,Q5,FF5+MOM,Method2_PostMean,0.055768440396446704,0.004647370033037225,2.181872021704451,0.030379540293041796,0.6278833240742261,192
Stockholm,Q5,CAPM,Method3_ProbQ5,0.06787713923247199,0.0056564282693726655,2.480021186686164,0.014007582021841936,0.5945318551515181,192
Stockholm,Q5,FF3,Method3_ProbQ5,0.06319552869190469,0.005266294057658724,2.4998298521624527,0.013281292634553132,0.6120414831817982,192
Stockholm,Q5,FF3+MOM,Method3_ProbQ5,0.05839844935101891,0.004866537445918243,2.176725875950969,0.03075411145675,0.6124279241974706,192
Stockholm,Q5,FF5,Method3_ProbQ5,0.061342778519438354,0.0051118982099531965,2.4677905805449414,0.014498798000646573,0.6129951406010192,192
Stockholm,Q5,FF5+MOM,Method3_ProbQ5,0.05717545893531835,0.004764621577943196,2.2356068057447827,0.026573087851530452,0.6132848725754507,192
