Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
GN.CO,2016,2017,0.3992971120473248,0.3992971120473248,0.0612493504298868,0.0612493504298868,0.0612493504298868,27688.92,0.3992971120473248,0.36772386313453603,0.33772234503182375,0.1392194369566205,0.0,0.0,0.6852401688824382,0.0,0.930679208260609,0.0,0.006700612401711259,0.0,0.8460630824612473,0.19419199874764886,0.14359670238374667,0.022908518322457598,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,GN Store Nord A/S,"Computers, Phones & Household Electronics",Information Technology,4060.63,217.64,2944.29,67.25,88.04,621.14,15693.52,2249.71,10794.39,4055.23,4766.4400000000005,844.73,73.62,6871.65,0.0,-315.65999999999985,47.839999999999975,120.67000000000009,6.789999999999999,52.02,-425.3599999999999,14376.67,15035.095,-0.028291141492621,2249.71,1739.12,1493.08,0.1156707024465093,0.1496305809840243,0.0993063229730174,0.0413126754436869,2364.85,0.1572886636233425,True,6,229,229,0.0572704642698756,0.0235450750511696,0.0308932608221673,0.1051295513571193,8000
GSFG.OL,2016,2017,0.3203760582484915,0.3203760582484915,0.0892817017708,0.0892817017708,0.0892817017708,9122.79,0.3203760582484915,0.28519448576669115,0.2088514405718336,0.18736301051010337,0.0,0.0,0.4749739817330233,0.0,0.7514736081021303,0.0,0.07834700981732365,0.0,0.7211884558083552,0.19419199874764886,0.14359670238374667,0.0486764554045187,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4065.23,503.61,1628.75,98.49,172.06,1510.38,6768.04,953.11,6545.19,3287.16,2155.73,0.0,74.87,3150.68,56.27,925.56,111.59000000000005,286.68000000000006,-3.430000000000007,147.51,671.3699999999999,5935.78,6351.91,0.1056957670999746,953.11,369.67,1936.5199999999995,0.0581982427332881,0.1500509295629188,0.3048720778474505,0.2377835958003183,708.88,0.1116010774711858,True,2,234,234,0.0855510814720429,0.0263202145549977,0.0532817013618057,0.136845860874489,8000
HEX.OL,2016,2017,-0.0132691254678697,-0.0132691254678697,0.0581636822439802,0.0581636822439802,0.0581636822439802,3112.21,-0.0132691254678697,0.01597218535448435,-0.06964848026588391,0.13321665825258264,0.0,0.0,0.0047596764563239136,0.0,0.0606476209548692,0.0,0.6958848081175073,0.0,0.8590516130049645,0.19419199874764886,0.14359670238374667,0.020658453773117858,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Hexagon Composites ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,637.25,208.07,354.72,14.1,12.68,260.55,2424.85,-4.03,1220.51,643.8,618.74,34.5,10.16,1333.17,0.0,-30.700000000000045,114.89,51.48000000000002,3.379999999999999,12.68,-181.01000000000005,1180.79,1802.82,-0.1004038118059484,-4.03,41.28,-223.3599999999999,0.0228974606449895,-0.0022353867829289,-0.1238947870558346,0.1445235797250973,90.43,0.0501603044119767,True,5,247,247,0.0559283700930947,0.0175078805680093,0.0336886825660388,0.0903256827318215,8000
HHDC.CO,2016,2017,0.4986442676097853,0.4986442676097853,0.0220790803779934,0.0220790803779934,0.0220790803779934,996.08,0.4986442676097853,0.4916124142855037,0.48940557367518267,0.053926691241746254,0.0,0.0,0.9989912884255401,0.0,0.9999999926631862,0.0,9.640448146761737e-17,0.0,0.9769032651634934,0.19419199874764886,0.14359670238374667,0.0029768433907280865,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,H+H International A/S,Construction Materials,Industrials,378.19,10.15,419.27,0.0,11.37,1001.89,1480.22,178.5,2009.65,1504.58,323.89,0.0,11.99,339.3,0.0,-81.31,-56.1,-15.79000000000002,0.0,-3.040000000000001,-12.45999999999998,1627.54,1553.88,-0.0080186372178031,178.5,134.42,65.44000000000005,0.0865060365021751,0.1148737354235848,0.0421139341519294,0.6447666486472571,104.48,0.0672381393672613,True,5,248,248,0.0200184032623344,0.0099680508646564,0.010162608364469,0.0406790847608085,8000
HIAB.HE,2016,2017,0.206604065823108,0.206604065823108,0.0213457977846899,0.0213457977846899,0.0213457977846899,14635.28,0.206604065823108,0.20633570863570883,0.19795579843081376,0.052175069814384634,0.0,0.0,0.008064154067622287,0.0,0.601881470102186,0.0,0.001834286563640329,0.0,0.9783793315192644,0.19419199874764886,0.14359670238374667,0.0027823951533284307,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Hiab Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,16099.03,2480.69,13082.62,1073.27,290.56,2802.12,33926.01,2911.84,32635.83,24836.56,5851.540000000001,874.02,200.62,12666.75,19.98,77.55000000000109,793.01,1060.5100000000002,1040.63,57.28,-678.0599999999993,34278.81,34102.41,-0.0198830522534917,2911.84,1749.58,-721.489999999998,0.0513037055152407,0.0853851677931266,-0.0211565692864521,0.0821677998710355,1687.84,0.0494932762816469,True,5,249,249,0.0195345445982044,0.0093625601863292,0.0102641548251867,0.0390325467052929,8000
HKFOODS.HE,2016,2017,-0.015730675354558,-0.015730675354558,0.0319142256540389,0.0319142256540389,0.0319142256540389,1483.53,-0.015730675354558,-0.005849127457814405,-0.034559604509552436,0.07698591840847427,0.0,0.0,3.1126201550657484e-06,0.0,0.003333947629553413,0.0,0.820947105999253,0.0,0.9529276771125139,0.19419199874764886,0.14359670238374667,0.006219602783660639,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,HKFoods Oyj,Food & Tobacco,Consumer Staples,2239.15,59.93,2527.9,156.18,2.72,3647.48,7761.68,658.53,17395.81,12127.56,5285.900000000001,61.3,102.17,3584.83,135.29,-224.2199999999998,-31.270000000000003,79.88999999999987,-195.18,-5.92,-473.9399999999997,8038.1,7899.89,-0.0599932404122082,658.53,597.5,248.0,0.0756339645235566,0.0833593885484481,0.0313928421788151,0.4617127580257446,426.39,0.0539741692605846,True,2,250,250,0.0289385493759913,0.0137762490711156,0.01578630443167,0.0575914541984458,8000
HMb.ST,2016,2017,0.2835970565325758,0.2835970565325758,0.059905501073758,0.059905501073758,0.059905501073758,409480.7,0.2835970565325758,0.2703430708144663,0.2242984618155149,0.13662201460881868,0.0,0.0,0.3611868848743306,0.0,0.746065676397053,0.0,0.04715605051738124,0.0,0.8517535132073478,0.19419199874764886,0.14359670238374667,0.0219142916188106,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,H & M Hennes & Mauritz AB,Specialty Retailers,Consumer Discretionary,46788.03,8723.52,29280.03,1909.83,400.81,71467.12,91039.16,23534.47,190321.85,86057.46999999999,88210.46,0.0,15.84,56552.35,0.0,1416.4000000000017,-4179.74,6425.82,1909.83,400.81,1480.960000000002,85503.25,88271.205,0.0167773851053693,23534.47,22868.48,18467.60000000001,0.2590706674957025,0.2666154834977046,0.2092143185311677,0.8096311815387588,20791.25,0.2355383049319424,True,1,252,252,0.0566464924087665,0.0210717357192857,0.0322266287653223,0.0982722483091462,8000
HUH1V.HE,2016,2017,0.1958964087754434,0.1958964087754434,0.030539283587361,0.030539283587361,0.030539283587361,34520.64,0.1958964087754434,0.1958226496512397,0.17858622566201943,0.07381579736543262,0.0,0.0,0.03246886628927037,0.0,0.5149400949962557,0.0,0.02816236746958609,0.0,0.9567245422164401,0.19419199874764886,0.14359670238374667,0.005695235880613514,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Huhtamaki Oyj,Containers & Packaging,Materials,9015.64,961.58,7430.25,1179.51,94.43,9405.18,26101.68,2763.23,26610.6,21881.06,2505.02,159.76,281.43,10302.29,432.21,54.97999999999956,-29.139999999999983,1043.3500000000004,307.83000000000004,-29.41,-680.8100000000007,24146.95,25124.315,-0.0270976542047017,2763.23,2126.15,2223.8799999999974,0.0846251927664495,0.1099823020050496,0.0885150500620612,0.3743457284308049,2395.07,0.0953287681674107,True,7,256,256,0.0287780027130712,0.0104065131938276,0.0169977554430141,0.0496614723732369,8000
HUMAN.ST,2016,2017,0.1547776148582595,0.1547776148582595,0.0609111782806584,0.0609111782806584,0.0609111782806584,3615.75,0.1547776148582595,0.16078831931909224,0.09377750405910668,0.1385682704496944,0.0,0.0,0.10028242684337463,0.0,0.3909720971947671,0.0,0.2357834261358872,0.0,0.847499723002118,0.19419199874764886,0.14359670238374667,0.022656249971861834,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Humana AB,Healthcare Providers & Services,Health Care,1371.27,440.97,1659.56,642.01,0.0,768.14,4703.66,-158.09,6247.2,994.72,4874.43,0.0,124.71,1636.8,0.0,282.8399999999999,-83.36000000000001,477.99,512.24,0.0,400.44999999999993,4016.71,4360.185,0.0918424332912479,-158.09,261.97,840.4299999999994,0.0600823130211218,-0.0362576358571941,0.1927509956572942,0.1761714239189392,233.37,0.0535229583148421,True,4,257,257,0.0554018750507912,0.0257295697293829,0.0302473802020421,0.1097113098820811,8000
INVEST.HE,2016,2017,0.0528934010152284,0.0528934010152284,0.0444873684581427,0.0444873684581427,0.0444873684581427,101.96,0.0528934010152284,0.06526834144609771,0.017861374853712073,0.1050101098156981,0.0,0.0,0.003916217680270839,0.0,0.09086103056536177,0.0,0.5080705248484126,0.0,0.9124199345962092,0.19419199874764886,0.14359670238374667,0.01208557895919385,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Investors House Oyj,Real Estate Operations,Real Estate,12.14,4.63,19.56,4.31,0.15,324.5,395.79,6.0,29.11,10.6,5.46,0.0,2.63,197.0,0.0,7.000000000000001,2.6,-2.950000000000003,-13.080000000000002,-1.37,-7.1,280.86,338.32500000000005,-0.0209857385649892,6.0,4.18,16.25,0.0123549841129091,0.0177344269563289,0.0480307396733909,0.9591369245547918,13.51,0.0399320180300007,True,8,266,266,0.0412628385382191,0.0190947399409885,0.0198305887919493,0.0800444270813093,8000
ISS.CO,2016,2017,0.3041667621416244,0.3041667621416244,0.0203968046418907,0.0203968046418907,0.0203968046418907,54121.32,0.3041667621416244,0.3019916645216978,0.29625550122030003,0.04990238913812737,0.0,0.0,0.2875679816302116,0.0,0.9869610834614798,0.0,2.976672122202187e-07,0.0,0.9802218476966891,0.19419199874764886,0.14359670238374667,0.0025404947334571673,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,ISS A/S,Professional & Commercial Services,Industrials,24001.86,5257.67,20211.45,346.03,414.5,1922.1,59646.38,4604.24,98146.44,71222.23999999999,21259.36,0.0,487.87,17007.94,12.23,-534.7000000000007,-564.5199999999995,-911.0400000000008,-621.33,-82.05000000000001,237.4799999999996,63399.62,61523.0,0.0038600198299822,4604.24,4444.96,2699.720000000001,0.0722487524990653,0.0748377029728719,0.0438814752206492,0.0312419745461047,4532.74,0.0736755359784145,True,5,270,270,0.0186216767862133,0.0086129110599788,0.0101029595537104,0.0365670976502128,8000
JBTM.IC,2016,2017,0.6522203629810791,0.6522203629810791,0.039781297770228,0.039781297770228,0.039781297770228,21644.59,0.6522203629810791,0.6195712586823195,0.623707627222103,0.09473662939448294,0.0,0.0,0.9996358036167506,0.0,0.9999993699630362,0.0,1.4520060863309056e-10,0.0,0.9287181606025599,0.19419199874764886,0.14359670238374667,0.009663888712162725,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4188.95,286.75,3394.34,61.32,0.0,1815.5,10255.57,565.9,11339.07,8340.789999999999,2090.65,198.15,92.36,1553.8,0.0,686.6199999999999,-42.089999999999975,273.0100000000002,41.870000000000005,0.0,497.5699999999996,7744.55,9000.06,0.0552851869876422,565.9,902.24,2411.029999999999,0.1002482205674184,0.0628773585953871,0.2678904362859802,0.2017208774163728,864.6,0.0960660262264918,True,5,274,274,0.0375119242643368,0.0133978151125174,0.0222080914554184,0.0649397219532167,8000
JM.ST,2016,2017,0.386499173610046,0.386499173610046,0.0563601152664402,0.0563601152664402,0.0563601152664402,18233.84,0.386499173610046,0.3608277990609334,0.3331025708728233,0.1296448584095205,0.0,0.0,0.6625067710685741,0.0,0.93208734559774,0.0,0.005281373811389518,0.0,0.8665084931569433,0.19419199874764886,0.14359670238374667,0.019397143184123833,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,13373.19,1441.44,6126.14,1941.21,108.11,11.38,13591.3,1543.63,15015.09,12215.53,918.13,0.0,66.77000000000001,4695.12,0.0,1062.460000000001,107.07000000000016,1090.08,971.05,14.97,851.330000000001,12529.46,13060.38,0.0651841676888422,1543.63,-219.9,1687.9400000000005,-0.0168371823790732,0.1181918137144554,0.1292412625053789,0.0008713375874208,-2.91,-0.0002228112811418,True,1,277,277,0.0530234854877779,0.0203168905441651,0.0292789939109414,0.0949858508455075,8000
KCRA.HE,2016,2017,0.8240700684022256,0.8240700684022256,0.0195757449333273,0.0195757449333273,0.0195757449333273,18949.56,0.8240700684022256,0.8125770878824612,0.8167715253517795,0.04793100899551326,0.0,0.0,1.0,0.0,1.0,0.0,3.0988333488399776e-58,0.0,0.9817536423738848,0.19419199874764886,0.14359670238374667,0.0023400795517018852,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Konecranes Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9150.93,1520.01,7865.19,2447.09,133.48,2642.32,13891.66,1017.98,19676.05,9818.52,6321.53,0.0,202.48,4044.28,0.91,-249.42000000000007,847.05,-196.9100000000008,288.04,10.599999999999994,-600.9199999999993,14255.08,14073.37,-0.0426990834462534,1017.98,351.53,657.9099999999999,0.0249783811553309,0.0723337764870816,0.0467485755011059,0.1877531820736611,2326.96,0.1653449031752878,True,5,287,287,0.0180219726334043,0.0082496757799871,0.0096682789148562,0.0352454428181447,8000
KEMIRA.HE,2016,2017,0.2793128296989255,0.2793128296989255,0.0142758649012143,0.0142758649012143,0.0142758649012143,17109.7,0.2793128296989255,0.2784797123121623,0.27539784260374517,0.03510456952624027,0.0,0.0,0.0661912443846564,0.0,0.9929556011745353,0.0,8.330287857202709e-11,0.0,0.9902125322620492,0.19419199874764886,0.14359670238374667,0.0012445114169657003,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Kemira Oyj,Chemicals,Materials,7257.73,1574.49,5426.27,1430.12,184.33,8313.75,23798.06,2513.38,21950.72,14768.18,4225.2,298.15,255.43,10623.73,117.13,-133.33000000000084,120.08999999999992,161.6200000000008,257.9599999999998,-27.829999999999984,-184.91000000000173,24913.99,24356.025,-0.0075919613319497,2513.38,2214.7,724.1500000000015,0.0909302728996213,0.1031933577010205,0.0297318630605774,0.3413426451976461,1913.63,0.0785690604275533,True,7,290,290,0.0130472858159301,0.0060845123294432,0.0070952144656026,0.0256534253140556,8000
KESKOB.HE,2016,2017,0.0654233439714436,0.0654233439714436,0.0619127654098601,0.0619127654098601,0.0619127654098601,42074.8,0.0654233439714436,0.08560964413722748,0.0027177105209215124,0.14049205469859644,0.0,0.0,0.028819937873406976,0.0,0.18167357261586925,0.0,0.4704795592266491,0.0,0.8432359163736948,0.19419199874764886,0.14359670238374667,0.023407467649523315,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Kesko Oyj,Food & Drug Retailing,Consumer Staples,22018.36,1283.02,16507.64,1416.5,79.0,10445.76,40022.4,1580.85,94557.25,80980.74,12213.009999999998,0.0,100.31,18424.45,883.49,-354.5,-72.5,2021.199999999999,-319.18000000000006,-222.44,-2844.8199999999997,39737.39,39879.895,-0.0713346913275473,1580.85,2472.3,16927.429999999993,0.0619936436643075,0.0396402748803626,0.4244602449429717,0.2619304790045209,2814.93,0.0705851908587021,True,2,292,292,0.0587522584835352,0.0213661563359763,0.0332912503226853,0.1013074522734867,8000
KIT.OL,2016,2017,0.1858755129958961,0.1858755129958961,0.0353574464380751,0.0353574464380751,0.0353574464380751,1062.44,0.1858755129958961,0.1863509293819541,0.16300929761362168,0.08483901729048766,0.0,0.0,0.0423547156271723,0.0,0.46592179954144,0.0,0.06148544466526572,0.0,0.9428344615443139,0.19419199874764886,0.14359670238374667,0.007634064248167459,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Kitron ASA,Electronic Equipment & Parts,Information Technology,1005.8,134.41,699.46,288.8,4.75,232.3,1353.01,108.48,2093.0,1348.09,624.35,0.0,11.86,584.8,0.0,81.08999999999992,15.450000000000005,63.73000000000002,7.110000000000014,4.68,13.69999999999991,1273.98,1313.495,0.010430188162117,108.48,204.07,141.18000000000006,0.1553641239593603,0.0825888183814936,0.1074842310020213,0.1768564021941461,160.8,0.1224214785743379,True,6,295,295,0.0323395844905569,0.015178427860927,0.0170476540991527,0.0633997806042038,8000
KNEBV.HE,2016,2017,0.5092974571744174,0.5092974571744174,0.0349356330307102,0.0349356330307102,0.0349356330307102,203385.14,0.5092974571744174,0.49168763769382157,0.4869432655732733,0.08388377542975654,0.0,0.0,0.9826555948235048,0.0,0.9999180802215927,0.0,3.054460375794622e-08,0.0,0.9441145209971397,0.19419199874764886,0.14359670238374667,0.007453002388860775,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,49602.82,5350.0,40302.07,9.99,749.11,3344.2,72198.67,10945.18,81590.04,39119.9,30790.28,1304.99,56.66,25269.04,115.32,218.37000000000265,44.06999999999971,-2072.449999999997,-0.5700000000000003,19.50999999999999,2265.69,72053.96,72126.315,0.0314128068236953,10945.18,12940.24,4242.869999999995,0.17941080173027,0.1517501621980826,0.0588255479293513,0.0463658790831057,8991.54,0.1246637929582289,True,5,299,299,0.0327552586875127,0.0122485951236953,0.019502789266814,0.057924384785093,8000
KNOW.ST,2016,2017,0.2315147881694645,0.2315147881694645,0.0436468286178146,0.0436468286178146,0.0436468286178146,1609.81,0.2315147881694645,0.22835805878733442,0.19768313270070242,0.10319534542933965,0.0,0.0,0.16476334881736088,0.0,0.6450344725313958,0.0,0.043603496567909406,0.0,0.9154208613280949,0.19419199874764886,0.14359670238374667,0.011633205848980468,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Knowit AB (publ),Software & IT Services,Information Technology,609.13,42.49,598.8,13.73,38.89,40.12,1528.35,189.62,2382.44,380.32,1805.16,0.0,11.6,791.84,8.8,60.809999999999945,35.510000000000005,-34.65000000000009,-2.5500000000000007,13.02,70.42000000000003,1543.95,1536.15,0.0458418774208248,189.62,65.53,273.72000000000025,0.0426585945382937,0.1234384662956091,0.1781857240503858,0.0261172411548351,190.64,0.124102463952088,True,6,300,300,0.0407915958255497,0.0159946304353365,0.0233971224800558,0.0738156043504991,8000
KOG.OL,2016,2017,0.1809665427509293,0.1809665427509293,0.0585087973053735,0.0585087973053735,0.0585087973053735,13492.71,0.1809665427509293,0.18284967733017815,0.12401169507789842,0.13389483725796655,0.0,0.0,0.12944353183071278,0.0,0.46380432842110364,0.0,0.1734411983579492,0.0,0.8576128808174228,0.19419199874764886,0.14359670238374667,0.02090433556367492,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,12289.0,1888.0,8821.0,263.0,29.0,2723.0,21196.0,809.0,15845.0,5949.0,9409.0,793.0,63.0,6691.0,34.0,-929.0,81.0,-1648.0,263.0,8.0,909.0,19121.0,20158.5,0.0450926408214896,809.0,-1087.0,-1187.0,-0.0539226628965448,0.0401319542624699,-0.0588833494555646,0.1350794950021082,2899.0,0.143810303345983,True,5,302,302,0.0561948386180865,0.0170721361421077,0.0351019150155326,0.0900659575527577,8000
LIAB.ST,2016,2017,0.1164548086430403,0.1164548086430403,0.0163541215890179,0.0163541215890179,0.0163541215890179,5452.46,0.1164548086430403,0.11745026702077514,0.11133263545208606,0.04015370405342298,0.0,0.0,3.905943202209272e-08,0.0,0.028093822738770147,0.0,0.0630029356636361,0.0,0.9871945670226144,0.19419199874764886,0.14359670238374667,0.0016332342205576,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Lindab International AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2843.06,396.4,1614.04,29.4,32.24,1231.87,7115.23,490.0,7707.37,5606.97,1696.83,63.83,42.22,3650.08,0.95,45.59999999999991,98.13,-55.23000000000002,-51.190000000000005,-14.86,-63.35000000000007,7481.88,7298.555,-0.008679800316638,490.0,439.81,451.4899999999998,0.0602598733584935,0.0671365770347692,0.0618601901335264,0.1687827247996349,397.02,0.0543970690088654,True,5,311,311,0.0148065185850018,0.0073411463185795,0.00781008572602,0.0305386069346786,8000
LIFCOb.ST,2016,2017,0.2713813966889032,0.2713813966889032,0.0178998858748922,0.0178998858748922,0.0178998858748922,19014.84,0.2713813966889032,0.2702002647449636,0.2652607014875311,0.04389336342709843,0.0,0.0,0.08315334669292174,0.0,0.9626848040739286,0.0,4.126257542641176e-07,0.0,0.9846982619965697,0.19419199874764886,0.14359670238374667,0.001956566216575747,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Lifco AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,2588.91,277.86,3463.26,2077.77,145.09,440.02,9603.62,1064.44,8824.84,5307.47,2335.09,86.41,44.19,4468.48,43.62,-73.55000000000018,-207.75,721.2600000000002,674.3299999999999,32.06,119.32999999999952,8433.21,9018.415,0.0132318151249415,1064.44,906.39,1270.6500000000003,0.1005043569185937,0.1180296094158452,0.1408950464133664,0.048791278733569,1284.03,0.1423786774061739,True,1,312,312,0.0160545589496098,0.0081934282201042,0.0085819746807771,0.0331555145674036,8000
LOOMIS.ST,2016,2017,0.2261928747182106,0.2261928747182106,0.0368096469889366,0.0368096469889366,0.0368096469889366,18472.19,0.2261928747182106,0.22421962788444416,0.20152796447535776,0.08811264820998053,0.0,0.0,0.11460932791915979,0.0,0.6462508619039004,0.0,0.026027200828170113,0.0,0.9383377243928679,0.19419199874764886,0.14359670238374667,0.008274034574917275,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Loomis AB,Professional & Commercial Services,Industrials,3436.71,628.74,3339.03,625.89,115.69,4465.63,14100.55,2616.91,16187.55,12267.58,2373.39,0.0,120.78,6303.47,0.0,-283.82000000000016,-55.71000000000004,620.0600000000004,616.47,-31.879999999999995,-263.5800000000005,15086.22,14593.384999999998,-0.0180616080504968,2616.91,2025.03,1472.1399999999994,0.1387635562277018,0.1793216584089298,0.1008772125178633,0.3060037133262777,2239.78,0.1534791277006671,True,5,317,317,0.03439959551363,0.014508861344709,0.0175463766860564,0.0645379717186226,8000
LSG.OL,2016,2017,0.1772136399357941,0.1772136399357941,0.0609276762443647,0.0609276762443647,0.0609276762443647,28662.67,0.1772136399357941,0.17980403311207205,0.11618552279011854,0.13860007650392822,0.0,0.0,0.13183171709054853,0.0,0.45428327730227913,0.0,0.18898500045012168,0.0,0.8474297071358111,0.19419199874764886,0.14359670238374667,0.02266852465182238,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,12004.4,2233.7,4132.44,530.37,477.84,4209.11,25078.59,2767.09,17269.28,10561.41,4161.25,0.0,158.58999999999995,12539.95,935.48,4007.27,986.09,988.3199999999996,-241.12,277.68999999999994,2069.43,15983.7,20531.145,0.1007946707307361,2767.09,766.55,3818.5499999999993,0.0373359595872514,0.1347752402508481,0.1859881657842268,0.20501097235444,3688.27,0.179642684321795,True,2,318,318,0.0574917299910903,0.0222554807435517,0.0316168223837902,0.1032013535843648,8000
LUOTEA.HE,2016,2017,0.382442351894417,0.382442351894417,0.0187162998730159,0.0187162998730159,0.0187162998730159,6764.12,0.382442351894417,0.37929752716682563,0.37576013393302055,0.04586261387444213,0.0,0.0,0.8636499063985719,0.0,0.9999816861572826,0.0,4.692220789846653e-13,0.0,0.9832944550965089,0.19419199874764886,0.14359670238374667,0.0021391144234508353,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Luotea Oyj,Professional & Commercial Services,Industrials,1312.08,256.06,1230.35,30.87,0.91,1417.4,4111.47,709.62,6146.91,1916.15,3457.06,0.0,0.0,2023.05,0.0,-246.96000000000004,-214.34,-336.3700000000001,-304.17,-12.53,-12.94999999999996,4471.69,4291.58,-0.003017536664818,709.62,803.23,365.9799999999996,0.1871641679754309,0.1653516886554602,0.0852786153351445,0.3302746307886606,576.61,0.1343584414131858,True,5,321,321,0.0169986084822053,0.0081502464540752,0.0091479432748006,0.0342103253068128,8000
MAERSKb.CO,2016,2017,0.0405933612744606,0.0405933612744606,0.0370573178643447,0.0370573178643447,0.0370573178643447,233215.65,0.0405933612744606,0.050184499302433,0.015616217763935375,0.08866860359107272,0.0,0.0,0.0005044788302386305,0.0,0.0426874711597236,0.0,0.5646144045046603,0.0,0.9375571412236869,0.19419199874764886,0.14359670238374667,0.008385751563397255,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,96242.09,35454.89,92700.92,17403.56,1831.04,358400.95,527876.17,10612.8,228930.89,105825.75,107446.22,0.0,4408.01,269975.35,7185.98,-1154.8300000000015,24.970000000001164,8802.380000000005,5602.430000000002,-87.20000000000005,-4466.950000000005,551674.24,539775.2050000001,-0.008275574644078,10612.8,64253.21,-96068.27999999996,0.1190369794774104,0.0196615181684753,-0.1779783122865007,0.6639818700082749,25731.28,0.0476703630727165,True,5,322,322,0.0351025239257804,0.0137353311916473,0.0187815871947895,0.0624275688113347,8000
MATAS.CO,2016,2017,0.1730137856382454,0.1730137856382454,0.009835960226614,0.009835960226614,0.009835960226614,6734.76,0.1730137856382454,0.17311269261001636,0.17114569655518605,0.02424919219238293,0.0,0.0,2.654354513964563e-11,0.0,0.20337666324931236,0.0,5.694763919444304e-07,0.0,0.9953297772923516,0.19419199874764886,0.14359670238374667,0.0005907824073974319,0.12590905376313724,0.332137232480357,0.1931314149931168,0.055017880057624015,1,Matas A/S,Specialty Retailers,Consumer Discretionary,1160.47,88.18,1125.9,0.0,0.0,219.25,6705.33,694.51,4197.32,2231.65,1336.47,0.0,49.0,3353.49,0.0,151.29000000000008,40.14000000000001,152.73000000000013,-52.44,0.0,-94.02000000000008,6177.75,6441.54,-0.01459588856081,694.51,479.03,302.8099999999995,0.074365757256805,0.1078173852836433,0.0470089450659313,0.034036891799166,594.2,0.0922450221530876,True,1,325,325,0.0086665508642973,0.005056837490934,0.0045511999952741,0.018890156440105,8000
