Method,Portfolio,Date,n_firms,raw_weight_sum,capped_weight_sum,max_raw_weight,max_capped_weight,n_names_capped
Method2_PostMean,Q3,2018-07-31,87,1.0,1.0,0.11283314998048866,0.05,6
Method2_PostMean,Q4,2018-07-31,88,1.0,1.0,0.11556696120930103,0.05,6
Method2_PostMean,Q5,2018-07-31,86,1.0000000000000002,0.9999999999999998,0.13534137868963955,0.04999999999999999,5
Method3_ProbQ5,Q1,2018-07-31,86,1.0,0.9999999999999999,0.28486229076056485,0.04999999999999999,5
Method3_ProbQ5,Q2,2018-07-31,88,1.0,0.9999999999999998,0.0991343335542429,0.04999999999999999,8
Method3_ProbQ5,Q3,2018-07-31,87,1.0,0.9999999999999999,0.13142172545729458,0.05,6
Method3_ProbQ5,Q4,2018-07-31,87,1.0,1.0,0.11891596415241101,0.05,6
Method3_ProbQ5,Q5,2018-07-31,86,1.0,1.0,0.13385129152018746,0.05,5
Method1_Raw,Q1,2018-08-31,87,1.0,0.9999999999999998,0.6224566241801719,0.04999999999999999,2
Method1_Raw,Q2,2018-08-31,86,1.0,0.9999999999999999,0.274485644042876,0.05,5
Method1_Raw,Q3,2018-08-31,87,1.0000000000000002,1.0,0.11591289720745233,0.05,6
Method1_Raw,Q4,2018-08-31,88,1.0,0.9999999999999999,0.09738420380387533,0.04999999999999999,4
Method1_Raw,Q5,2018-08-31,86,0.9999999999999999,0.9999999999999999,0.14207951795611454,0.04999999999999999,4
Method2_PostMean,Q1,2018-08-31,87,0.9999999999999998,0.9999999999999998,0.6097057323615446,0.04999999999999999,2
Method2_PostMean,Q2,2018-08-31,86,1.0,1.0000000000000002,0.2966280029483891,0.05000000000000002,4
Method2_PostMean,Q3,2018-08-31,87,1.0000000000000002,0.9999999999999999,0.12351170014305646,0.05,6
Method2_PostMean,Q4,2018-08-31,88,1.0,1.0,0.10583901331220572,0.05,5
Method2_PostMean,Q5,2018-08-31,86,0.9999999999999998,1.0,0.14223439256271292,0.05,5
Method3_ProbQ5,Q1,2018-08-31,86,1.0,1.0,0.29507399737040974,0.05,5
Method3_ProbQ5,Q2,2018-08-31,88,1.0,1.0000000000000002,0.10279163431886504,0.05000000000000001,8
Method3_ProbQ5,Q3,2018-08-31,87,1.0,0.9999999999999999,0.14257381227855928,0.05,6
Method3_ProbQ5,Q4,2018-08-31,87,1.0,1.0,0.11763458295642076,0.05000000000000001,6
Method3_ProbQ5,Q5,2018-08-31,86,0.9999999999999998,0.9999999999999999,0.14046540180625608,0.04999999999999999,4
Method1_Raw,Q1,2018-09-30,87,0.9999999999999999,1.0,0.6256456145949694,0.05,2
Method1_Raw,Q2,2018-09-30,86,1.0,0.9999999999999999,0.28165723442803264,0.04999999999999999,3
Method1_Raw,Q3,2018-09-30,87,0.9999999999999999,0.9999999999999999,0.12432015901437633,0.05,6
Method1_Raw,Q4,2018-09-30,88,1.0,1.0,0.10560848402792242,0.05,5
Method1_Raw,Q5,2018-09-30,86,0.9999999999999998,0.9999999999999999,0.14015008004598534,0.04999999999999999,5
Method2_PostMean,Q1,2018-09-30,87,0.9999999999999998,0.9999999999999999,0.612819144620584,0.04999999999999999,2
Method2_PostMean,Q2,2018-09-30,86,0.9999999999999999,1.0,0.302789622171845,0.05,4
Method2_PostMean,Q3,2018-09-30,87,0.9999999999999999,0.9999999999999999,0.13332785450568055,0.04999999999999999,5
Method2_PostMean,Q4,2018-09-30,88,1.0,1.0,0.10828295743821101,0.05,6
Method2_PostMean,Q5,2018-09-30,86,0.9999999999999997,0.9999999999999999,0.14068642073873086,0.04999999999999999,5
Method3_ProbQ5,Q1,2018-09-30,85,1.0,1.0,0.2955375069148302,0.05,6
Method3_ProbQ5,Q2,2018-09-30,88,1.0,1.0,0.1078043628320138,0.05000000000000001,8
Method3_ProbQ5,Q3,2018-09-30,88,0.9999999999999999,1.0,0.15449624230564368,0.05000000000000001,6
Method3_ProbQ5,Q4,2018-09-30,87,1.0,1.0,0.12729187399796657,0.05,6
Method3_ProbQ5,Q5,2018-09-30,86,0.9999999999999998,1.0,0.13869406064956258,0.04999999999999999,4
Method1_Raw,Q1,2018-10-31,87,1.0,1.0,0.6127338799702701,0.05,2
Method1_Raw,Q2,2018-10-31,86,0.9999999999999999,1.0,0.27637209364540427,0.05,5
Method1_Raw,Q3,2018-10-31,87,1.0,0.9999999999999999,0.11304496948524617,0.05,6
Method1_Raw,Q4,2018-10-31,88,1.0000000000000002,1.0,0.106870290826924,0.05,5
Method1_Raw,Q5,2018-10-31,86,1.0,0.9999999999999998,0.1435930043606679,0.04999999999999999,5
Method2_PostMean,Q1,2018-10-31,87,1.0,1.0,0.6003464397168646,0.05,2
Method2_PostMean,Q2,2018-10-31,86,0.9999999999999998,1.0,0.2988548560281652,0.05000000000000001,4
Method2_PostMean,Q3,2018-10-31,87,1.0,0.9999999999999999,0.12104371674983912,0.05,6
Method2_PostMean,Q4,2018-10-31,88,0.9999999999999998,1.0000000000000002,0.10415633141630434,0.05000000000000001,6
Method2_PostMean,Q5,2018-10-31,86,1.0000000000000002,1.0,0.1439357942509887,0.05,5
Method3_ProbQ5,Q1,2018-10-31,85,1.0,1.0000000000000002,0.292288742680613,0.05000000000000001,5
Method3_ProbQ5,Q2,2018-10-31,88,1.0,0.9999999999999999,0.10925132207274006,0.05,8
Method3_ProbQ5,Q3,2018-10-31,88,1.0,1.0,0.14092269227206924,0.05000000000000002,6
Method3_ProbQ5,Q4,2018-10-31,87,1.0000000000000002,1.0000000000000002,0.1293254036294246,0.05000000000000002,6
Method3_ProbQ5,Q5,2018-10-31,86,1.0,0.9999999999999999,0.14182635963844947,0.04999999999999999,4
Method1_Raw,Q1,2018-11-30,87,1.0000000000000002,0.9999999999999999,0.6073555495394407,0.04999999999999999,2
Method1_Raw,Q2,2018-11-30,86,0.9999999999999997,1.0,0.26512665901451143,0.05,5
Method1_Raw,Q3,2018-11-30,88,1.0,1.0000000000000002,0.11615335364975984,0.05000000000000001,6
Method1_Raw,Q4,2018-11-30,88,1.0,1.0,0.11333896682243323,0.05,4
Method1_Raw,Q5,2018-11-30,86,1.0,1.0000000000000002,0.15386370308062405,0.05000000000000001,5
Method2_PostMean,Q1,2018-11-30,87,1.0000000000000002,1.0,0.5912171276408784,0.05000000000000001,2
Method2_PostMean,Q2,2018-11-30,86,1.0000000000000002,1.0,0.2873550155542397,0.05,4
Method2_PostMean,Q3,2018-11-30,88,1.0,1.0,0.12393398837267777,0.05,5
Method2_PostMean,Q4,2018-11-30,88,0.9999999999999999,1.0,0.11417637278153515,0.05,5
Method2_PostMean,Q5,2018-11-30,86,1.0000000000000002,1.0000000000000002,0.15504553602385918,0.05,4
Method3_ProbQ5,Q1,2018-11-30,86,1.0000000000000002,0.9999999999999998,0.286814981092383,0.04999999999999999,5
Method3_ProbQ5,Q2,2018-11-30,88,1.0,1.0,0.11349447914497526,0.05000000000000002,7
Method3_ProbQ5,Q3,2018-11-30,88,1.0000000000000002,1.0,0.14255725654193663,0.05,6
Method3_ProbQ5,Q4,2018-11-30,87,0.9999999999999999,0.9999999999999999,0.1377782502016874,0.05,5
Method3_ProbQ5,Q5,2018-11-30,86,1.0000000000000002,0.9999999999999999,0.15175077090446923,0.04999999999999999,3
Method1_Raw,Q1,2018-12-31,87,1.0,1.0,0.6400778058692953,0.05,2
Method1_Raw,Q2,2018-12-31,86,0.9999999999999999,1.0,0.27061426695479335,0.05000000000000001,3
Method1_Raw,Q3,2018-12-31,88,1.0,1.0,0.12567610115137196,0.05,6
Method1_Raw,Q4,2018-12-31,88,1.0,0.9999999999999999,0.11057066499959767,0.04999999999999999,4
Method1_Raw,Q5,2018-12-31,86,0.9999999999999998,0.9999999999999999,0.15857977947097526,0.05,3
Method2_PostMean,Q1,2018-12-31,87,1.0,1.0000000000000002,0.6217088193655875,0.05000000000000001,2
Method2_PostMean,Q2,2018-12-31,86,1.0,0.9999999999999999,0.29324735077217307,0.04999999999999999,4
Method2_PostMean,Q3,2018-12-31,88,1.0,1.0,0.13249972557189768,0.04999999999999999,5
Method2_PostMean,Q4,2018-12-31,88,0.9999999999999999,1.0,0.11254677754948068,0.05,5
Method2_PostMean,Q5,2018-12-31,86,0.9999999999999996,1.0,0.16077909247789998,0.05000000000000001,3
Method3_ProbQ5,Q1,2018-12-31,86,1.0000000000000002,0.9999999999999999,0.30807261126342356,0.04999999999999999,5
Method3_ProbQ5,Q2,2018-12-31,88,1.0,1.0,0.1171576816612406,0.05000000000000002,6
Method3_ProbQ5,Q3,2018-12-31,88,1.0,1.0,0.15142697446796025,0.05,6
Method3_ProbQ5,Q4,2018-12-31,87,0.9999999999999999,1.0,0.13375620549294773,0.05000000000000001,4
Method3_ProbQ5,Q5,2018-12-31,86,0.9999999999999997,1.0,0.15714422973587577,0.05,3
Method1_Raw,Q1,2019-01-31,94,1.0,1.0000000000000002,0.4413216466150135,0.05000000000000002,3
Method1_Raw,Q2,2019-01-31,94,1.0,1.0,0.25967581608658236,0.05,3
Method1_Raw,Q3,2019-01-31,93,1.0,1.0,0.13014451087909243,0.05,5
Method1_Raw,Q4,2019-01-31,95,1.0000000000000002,0.9999999999999998,0.09098773070906144,0.04999999999999999,4
Method1_Raw,Q5,2019-01-31,93,1.0000000000000002,1.0,0.15258491644162164,0.05,4
Method2_PostMean,Q1,2019-01-31,94,1.0000000000000002,1.0,0.6002509868683215,0.05000000000000001,2
Method2_PostMean,Q2,2019-01-31,94,0.9999999999999998,1.0000000000000002,0.25461551944474187,0.05000000000000001,4
Method2_PostMean,Q3,2019-01-31,93,0.9999999999999999,1.0,0.13269703089901505,0.05,5
Method2_PostMean,Q4,2019-01-31,95,1.0000000000000002,1.0,0.14755139285222643,0.04999999999999999,4
Method2_PostMean,Q5,2019-01-31,93,1.0000000000000004,1.0,0.15220789095000467,0.05000000000000001,3
Method3_ProbQ5,Q1,2019-01-31,94,1.0000000000000004,1.0,0.29902017095124256,0.04999999999999999,5
Method3_ProbQ5,Q2,2019-01-31,93,1.0,0.9999999999999998,0.13914055264989703,0.04999999999999999,6
Method3_ProbQ5,Q3,2019-01-31,94,1.0,1.0,0.12552564849023612,0.05000000000000001,7
Method3_ProbQ5,Q4,2019-01-31,95,1.0,0.9999999999999999,0.13055727318676782,0.04999999999999999,5
Method3_ProbQ5,Q5,2019-01-31,93,1.0000000000000004,0.9999999999999998,0.15265844541918952,0.04999999999999999,4
Method1_Raw,Q1,2019-02-28,94,0.9999999999999997,1.0000000000000002,0.4178565728847537,0.05000000000000002,3
Method1_Raw,Q2,2019-02-28,94,1.0000000000000002,0.9999999999999998,0.24932638489079476,0.04999999999999999,3
Method1_Raw,Q3,2019-02-28,93,0.9999999999999999,0.9999999999999999,0.13359471491606173,0.04999999999999999,5
Method1_Raw,Q4,2019-02-28,95,1.0,0.9999999999999998,0.09996774885465746,0.04999999999999999,4
Method1_Raw,Q5,2019-02-28,93,0.9999999999999999,1.0000000000000002,0.14122245083009488,0.05000000000000001,4
Method2_PostMean,Q1,2019-02-28,94,0.9999999999999999,0.9999999999999997,0.5679719099379177,0.04999999999999999,2
Method2_PostMean,Q2,2019-02-28,94,1.0000000000000002,1.0,0.25041989100017814,0.05,3
Method2_PostMean,Q3,2019-02-28,93,1.0,0.9999999999999999,0.13768930856854666,0.04999999999999999,5
Method2_PostMean,Q4,2019-02-28,95,1.0,1.0,0.1474127992826666,0.04999999999999999,4
Method2_PostMean,Q5,2019-02-28,93,0.9999999999999999,1.0,0.1410094169354958,0.05000000000000001,3
Method3_ProbQ5,Q1,2019-02-28,94,1.0,1.0000000000000002,0.2802189347722707,0.05000000000000001,5
Method3_ProbQ5,Q2,2019-02-28,93,0.9999999999999999,1.0,0.14697360308563132,0.05,5
Method3_ProbQ5,Q3,2019-02-28,94,1.0,1.0,0.12808031055179647,0.05,7
Method3_ProbQ5,Q4,2019-02-28,95,0.9999999999999998,1.0,0.12971132571071595,0.05,5
Method3_ProbQ5,Q5,2019-02-28,93,1.0,1.0,0.14090979517626162,0.04999999999999999,4
Method1_Raw,Q1,2019-03-31,94,0.9999999999999999,1.0000000000000002,0.4230789283389492,0.05000000000000002,3
Method1_Raw,Q2,2019-03-31,94,1.0,1.0,0.24546898199332925,0.05,3
Method1_Raw,Q3,2019-03-31,94,0.9999999999999999,0.9999999999999998,0.13295553176997196,0.04999999999999999,6
Method1_Raw,Q4,2019-03-31,95,1.0,1.0,0.10104483584003641,0.05,4
Method1_Raw,Q5,2019-03-31,93,0.9999999999999998,0.9999999999999999,0.15291910462667796,0.04999999999999999,4
Method2_PostMean,Q1,2019-03-31,94,1.0,1.0,0.5743110714806113,0.05000000000000002,2
Method2_PostMean,Q2,2019-03-31,94,1.0,1.0,0.25586636685405184,0.05000000000000001,3
Method2_PostMean,Q3,2019-03-31,94,0.9999999999999999,0.9999999999999999,0.13659844706283217,0.04999999999999999,5
Method2_PostMean,Q4,2019-03-31,95,1.0,0.9999999999999999,0.1379699147817508,0.04999999999999999,4
Method2_PostMean,Q5,2019-03-31,93,1.0,1.0,0.1522363626762654,0.05000000000000001,3
Method3_ProbQ5,Q1,2019-03-31,94,0.9999999999999999,1.0,0.28264395256936303,0.05,6
Method3_ProbQ5,Q2,2019-03-31,93,1.0,0.9999999999999999,0.15081698140550426,0.04999999999999999,5
Method3_ProbQ5,Q3,2019-03-31,95,0.9999999999999999,0.9999999999999999,0.12740742284081447,0.05,7
Method3_ProbQ5,Q4,2019-03-31,95,0.9999999999999999,1.0,0.1385977710556527,0.05,5
Method3_ProbQ5,Q5,2019-03-31,93,0.9999999999999999,0.9999999999999998,0.15303144435994284,0.04999999999999998,4
Method1_Raw,Q1,2019-04-30,94,1.0,1.0,0.4160030773826144,0.05000000000000002,3
Method1_Raw,Q2,2019-04-30,94,0.9999999999999998,1.0,0.22927635907976304,0.05,4
Method1_Raw,Q3,2019-04-30,94,1.0,0.9999999999999999,0.1369296277400598,0.05,5
Method1_Raw,Q4,2019-04-30,95,0.9999999999999999,1.0000000000000002,0.11076292972488207,0.05,4
Method1_Raw,Q5,2019-04-30,93,0.9999999999999998,1.0000000000000002,0.14850942861618957,0.05000000000000001,3
Method2_PostMean,Q1,2019-04-30,94,1.0,1.0,0.5599207964464217,0.05000000000000001,2
Method2_PostMean,Q2,2019-04-30,94,1.0,1.0,0.24690853210436578,0.05,4
Method2_PostMean,Q3,2019-04-30,94,1.0,1.0,0.1403288634775415,0.05,5
Method2_PostMean,Q4,2019-04-30,95,1.0,0.9999999999999999,0.13040360389460026,0.04999999999999999,4
Method2_PostMean,Q5,2019-04-30,93,0.9999999999999999,0.9999999999999998,0.14713969426353576,0.04999999999999999,3
Method3_ProbQ5,Q1,2019-04-30,94,0.9999999999999999,1.0000000000000002,0.27112296950022463,0.05000000000000002,6
Method3_ProbQ5,Q2,2019-04-30,93,1.0,0.9999999999999999,0.1479584945162647,0.05,6
Method3_ProbQ5,Q3,2019-04-30,95,1.0,0.9999999999999998,0.13073330162926472,0.04999999999999999,7
Method3_ProbQ5,Q4,2019-04-30,95,1.0000000000000002,1.0,0.1447055962200899,0.05,5
Method3_ProbQ5,Q5,2019-04-30,93,0.9999999999999999,1.0000000000000002,0.14854332833026654,0.05000000000000002,3
Method1_Raw,Q1,2019-05-31,94,1.0000000000000002,1.0,0.43462525170237076,0.05000000000000001,3
Method1_Raw,Q2,2019-05-31,94,1.0,0.9999999999999998,0.23200418987563687,0.04999999999999999,4
Method1_Raw,Q3,2019-05-31,94,0.9999999999999998,1.0,0.1370269146851306,0.05,6
Method1_Raw,Q4,2019-05-31,95,1.0,0.9999999999999999,0.10221318795171673,0.04999999999999999,4
Method1_Raw,Q5,2019-05-31,93,0.9999999999999998,0.9999999999999999,0.14295089225425894,0.04999999999999999,4
Method2_PostMean,Q1,2019-05-31,94,0.9999999999999999,1.0000000000000002,0.5788982101872953,0.05,2
Method2_PostMean,Q2,2019-05-31,94,0.9999999999999999,1.0,0.2461662622191653,0.05,3
Method2_PostMean,Q3,2019-05-31,94,0.9999999999999999,1.0000000000000002,0.1420741356314838,0.05,5
Method2_PostMean,Q4,2019-05-31,95,1.0,1.0,0.11973057342034928,0.05,4
Method2_PostMean,Q5,2019-05-31,93,1.0,1.0,0.140928579669743,0.05,4
Method3_ProbQ5,Q1,2019-05-31,94,1.0,1.0000000000000002,0.28613293751881036,0.05000000000000001,5
Method3_ProbQ5,Q2,2019-05-31,93,0.9999999999999999,1.0000000000000002,0.14285383834857757,0.05000000000000002,6
Method3_ProbQ5,Q3,2019-05-31,95,0.9999999999999999,0.9999999999999999,0.13124500366758574,0.05,8
Method3_ProbQ5,Q4,2019-05-31,95,1.0,0.9999999999999999,0.14061080516305355,0.04999999999999999,5
Method3_ProbQ5,Q5,2019-05-31,93,0.9999999999999999,0.9999999999999999,0.1428786480749987,0.04999999999999999,4
Method1_Raw,Q1,2019-06-30,93,1.0,1.0000000000000002,0.4421643290725543,0.05000000000000001,3
Method1_Raw,Q2,2019-06-30,94,0.9999999999999998,1.0,0.24133280725777498,0.05000000000000002,3
Method1_Raw,Q3,2019-06-30,94,1.0,0.9999999999999998,0.14918584144465816,0.04999999999999999,6
Method1_Raw,Q4,2019-06-30,95,1.0,1.0,0.10964060118665232,0.05,5
Method1_Raw,Q5,2019-06-30,93,1.0000000000000002,0.9999999999999999,0.15050004115282417,0.04999999999999999,4
Method2_PostMean,Q1,2019-06-30,93,1.0,1.0,0.5765997736266602,0.05000000000000001,2
Method2_PostMean,Q2,2019-06-30,94,1.0,1.0,0.21798701558769498,0.05,4
Method2_PostMean,Q3,2019-06-30,94,1.0,0.9999999999999998,0.15337499648264397,0.04999999999999999,5
Method2_PostMean,Q4,2019-06-30,95,1.0,0.9999999999999998,0.1195579592514679,0.04999999999999999,5
Method2_PostMean,Q5,2019-06-30,93,1.0,0.9999999999999998,0.14879153728705066,0.04999999999999999,3
Method3_ProbQ5,Q1,2019-06-30,94,0.9999999999999999,1.0,0.27493392747148365,0.05000000000000001,4
Method3_ProbQ5,Q2,2019-06-30,93,1.0,1.0,0.1344269595436416,0.05000000000000001,7
Method3_ProbQ5,Q3,2019-06-30,94,0.9999999999999999,1.0,0.14327907327868028,0.05,8
Method3_ProbQ5,Q4,2019-06-30,95,0.9999999999999998,1.0,0.1339965707470314,0.05,5
Method3_ProbQ5,Q5,2019-06-30,93,1.0000000000000002,1.0000000000000002,0.15076030523406003,0.05000000000000001,5
Method1_Raw,Q1,2019-07-31,93,0.9999999999999999,1.0000000000000002,0.43826561356336907,0.05000000000000002,3
Method1_Raw,Q2,2019-07-31,94,1.0,1.0,0.23787571400424712,0.05000000000000002,3
Method1_Raw,Q3,2019-07-31,93,1.0,1.0000000000000002,0.1500970018023895,0.05000000000000001,6
Method1_Raw,Q4,2019-07-31,95,1.0,1.0000000000000002,0.10359130005122165,0.05000000000000002,4
Method1_Raw,Q5,2019-07-31,93,1.0000000000000002,1.0,0.15560576179594687,0.05,4
Method2_PostMean,Q1,2019-07-31,93,1.0,1.0,0.5782647843335363,0.05000000000000001,2
Method2_PostMean,Q2,2019-07-31,94,0.9999999999999998,1.0,0.23435308263800236,0.05000000000000001,3
Method2_PostMean,Q3,2019-07-31,93,1.0,1.0,0.1555001819455723,0.05,5
Method2_PostMean,Q4,2019-07-31,95,1.0,1.0,0.11275996509160752,0.05,5
Method2_PostMean,Q5,2019-07-31,93,1.0,1.0,0.15288968827071078,0.04999999999999999,4
Method3_ProbQ5,Q1,2019-07-31,94,1.0000000000000002,0.9999999999999999,0.2810414603784958,0.04999999999999999,4
Method3_ProbQ5,Q2,2019-07-31,93,0.9999999999999999,1.0,0.1339881005609472,0.05,6
Method3_ProbQ5,Q3,2019-07-31,93,0.9999999999999999,0.9999999999999998,0.14447700949585202,0.04999999999999999,8
Method3_ProbQ5,Q4,2019-07-31,95,1.0000000000000002,1.0000000000000002,0.14469015981746897,0.05000000000000001,5
Method3_ProbQ5,Q5,2019-07-31,93,1.0000000000000002,1.0,0.15590252355629336,0.05,4
Method1_Raw,Q1,2019-08-31,93,0.9999999999999998,1.0,0.43600805582319013,0.05000000000000001,3
Method1_Raw,Q2,2019-08-31,94,1.0,0.9999999999999998,0.25183508521268105,0.04999999999999999,3
Method1_Raw,Q3,2019-08-31,93,1.0,1.0,0.15993917113743628,0.05,6
Method1_Raw,Q4,2019-08-31,95,0.9999999999999999,1.0,0.10521763070238371,0.05000000000000001,5
Method1_Raw,Q5,2019-08-31,93,1.0,1.0,0.16795904604110082,0.05000000000000001,4
Method2_PostMean,Q1,2019-08-31,93,0.9999999999999998,1.0,0.5676020003957515,0.05,2
Method2_PostMean,Q2,2019-08-31,94,1.0,0.9999999999999998,0.22176895999027532,0.04999999999999999,4
Method2_PostMean,Q3,2019-08-31,93,1.0,0.9999999999999999,0.16472677792768672,0.05,6
Method2_PostMean,Q4,2019-08-31,95,1.0,1.0,0.12469274317043558,0.05000000000000001,6
Method2_PostMean,Q5,2019-08-31,93,1.0,1.0,0.16657722566726593,0.05000000000000001,4
Method3_ProbQ5,Q1,2019-08-31,94,1.0,0.9999999999999998,0.273907886117295,0.04999999999999999,4
Method3_ProbQ5,Q2,2019-08-31,93,1.0,0.9999999999999999,0.14257978661998974,0.05,7
Method3_ProbQ5,Q3,2019-08-31,93,0.9999999999999999,1.0,0.15528668602601062,0.05,8
Method3_ProbQ5,Q4,2019-08-31,95,1.0,1.0000000000000002,0.14999989307343586,0.05000000000000002,5
Method3_ProbQ5,Q5,2019-08-31,93,1.0,1.0000000000000002,0.16880467516567582,0.05000000000000001,4
Method1_Raw,Q1,2019-09-30,93,0.9999999999999999,1.0000000000000002,0.45804540828097723,0.05000000000000001,3
Method1_Raw,Q2,2019-09-30,94,1.0,0.9999999999999999,0.24325408308176938,0.05,3
Method1_Raw,Q3,2019-09-30,94,1.0,1.0,0.16646580779804906,0.05,5
Method1_Raw,Q4,2019-09-30,95,1.0000000000000002,1.0,0.1017634845137206,0.05,5
Method1_Raw,Q5,2019-09-30,93,1.0,1.0,0.1740994068323742,0.05,4
Method2_PostMean,Q1,2019-09-30,93,1.0,1.0,0.5910402992825566,0.05,2
Method2_PostMean,Q2,2019-09-30,94,1.0,1.0000000000000002,0.21319314243821263,0.05,4
Method2_PostMean,Q3,2019-09-30,94,1.0,0.9999999999999999,0.1692373581275073,0.05,6
Method2_PostMean,Q4,2019-09-30,95,0.9999999999999999,1.0,0.11718594399490456,0.05,5
Method2_PostMean,Q5,2019-09-30,93,1.0,1.0,0.17305109665947793,0.05,4
Method3_ProbQ5,Q1,2019-09-30,94,1.0,0.9999999999999999,0.27647447256420693,0.04999999999999999,4
Method3_ProbQ5,Q2,2019-09-30,93,1.0,1.0,0.14177035580546823,0.05,6
Method3_ProbQ5,Q3,2019-09-30,94,0.9999999999999999,0.9999999999999999,0.16379199670623362,0.05,7
Method3_ProbQ5,Q4,2019-09-30,95,1.0,0.9999999999999998,0.13868758237060871,0.04999999999999999,5
Method3_ProbQ5,Q5,2019-09-30,93,1.0000000000000002,1.0,0.17536521998017457,0.05,4
Method1_Raw,Q1,2019-10-31,94,0.9999999999999999,1.0,0.4542261839342094,0.05,3
Method1_Raw,Q2,2019-10-31,94,1.0000000000000002,1.0,0.25035072401001446,0.05,3
Method1_Raw,Q3,2019-10-31,94,0.9999999999999998,0.9999999999999999,0.15889074876204712,0.05,5
Method1_Raw,Q4,2019-10-31,95,1.0,1.0,0.10550458429382736,0.05,4
Method1_Raw,Q5,2019-10-31,93,0.9999999999999999,1.0,0.1724792039348989,0.05,4
Method2_PostMean,Q1,2019-10-31,94,0.9999999999999999,1.0,0.5922011496456788,0.05,2
Method2_PostMean,Q2,2019-10-31,94,1.0000000000000002,1.0,0.21620280994715638,0.05,4
Method2_PostMean,Q3,2019-10-31,94,1.0,0.9999999999999999,0.1619244358587632,0.04999999999999999,6
Method2_PostMean,Q4,2019-10-31,95,0.9999999999999998,1.0,0.11883434158198138,0.05,4
Method2_PostMean,Q5,2019-10-31,93,1.0,1.0,0.17112186748585834,0.05,4
Method3_ProbQ5,Q1,2019-10-31,94,0.9999999999999999,1.0,0.2781891170473781,0.05,4
Method3_ProbQ5,Q2,2019-10-31,93,1.0000000000000002,1.0,0.15108028359022332,0.05,6
Method3_ProbQ5,Q3,2019-10-31,95,1.0,1.0,0.15558249500430707,0.05,7
Method3_ProbQ5,Q4,2019-10-31,95,1.0,1.0000000000000002,0.14644477622377564,0.05000000000000001,5
Method3_ProbQ5,Q5,2019-10-31,93,1.0,0.9999999999999998,0.17356142376981065,0.04999999999999999,4
Method1_Raw,Q1,2019-11-30,94,1.0000000000000004,0.9999999999999999,0.44714438479955004,0.05,3
Method1_Raw,Q2,2019-11-30,94,1.0,1.0,0.25439832937371115,0.05,3
Method1_Raw,Q3,2019-11-30,94,0.9999999999999999,1.0,0.14769874453416465,0.05000000000000002,5
Method1_Raw,Q4,2019-11-30,95,1.0000000000000002,1.0,0.10929716565947287,0.05,4
Method1_Raw,Q5,2019-11-30,93,1.0,0.9999999999999998,0.18005174370445637,0.04999999999999999,4
Method2_PostMean,Q1,2019-11-30,94,1.0000000000000004,1.0,0.5905121799082448,0.05,2
Method2_PostMean,Q2,2019-11-30,94,0.9999999999999999,0.9999999999999999,0.23412090345348122,0.04999999999999999,4
Method2_PostMean,Q3,2019-11-30,94,1.0000000000000002,1.0,0.14945364622141866,0.05000000000000001,6
Method2_PostMean,Q4,2019-11-30,95,1.0,1.0,0.11562971330088073,0.05,5
Method2_PostMean,Q5,2019-11-30,93,1.0,1.0,0.17586298512828683,0.05,4
Method3_ProbQ5,Q1,2019-11-30,94,0.9999999999999999,0.9999999999999998,0.28679175275651525,0.04999999999999999,4
Method3_ProbQ5,Q2,2019-11-30,93,1.0000000000000002,1.0,0.16126252624556048,0.05,6
Method3_ProbQ5,Q3,2019-11-30,95,1.0000000000000002,0.9999999999999999,0.14321097937476,0.05,7
Method3_ProbQ5,Q4,2019-11-30,95,0.9999999999999998,1.0,0.14690394867764187,0.05,5
Method3_ProbQ5,Q5,2019-11-30,93,1.0000000000000002,1.0000000000000002,0.18094915106796547,0.05,4
Method1_Raw,Q1,2019-12-31,94,1.0,1.0,0.447721198820717,0.05,3
Method1_Raw,Q2,2019-12-31,94,0.9999999999999999,1.0,0.23901630298588755,0.05,3
Method1_Raw,Q3,2019-12-31,94,1.0,1.0,0.15242092725064485,0.05,5
Method1_Raw,Q4,2019-12-31,95,0.9999999999999998,1.0,0.10156490433331365,0.05,5
Method1_Raw,Q5,2019-12-31,93,0.9999999999999998,0.9999999999999999,0.17514323122587205,0.04999999999999999,4
Method2_PostMean,Q1,2019-12-31,94,1.0,1.0,0.6025236028365472,0.05000000000000001,2
Method2_PostMean,Q2,2019-12-31,94,0.9999999999999999,0.9999999999999999,0.24419615889475904,0.04999999999999999,4
Method2_PostMean,Q3,2019-12-31,94,1.0000000000000002,1.0,0.15393390820907982,0.05,6
Method2_PostMean,Q4,2019-12-31,95,1.0,1.0000000000000002,0.10770918112705986,0.05000000000000001,5
Method2_PostMean,Q5,2019-12-31,93,1.0,1.0,0.1710947473996705,0.05,4
Method3_ProbQ5,Q1,2019-12-31,94,1.0000000000000002,1.0,0.2925947836189395,0.05,4
Method3_ProbQ5,Q2,2019-12-31,93,0.9999999999999999,1.0,0.1581853043838691,0.05,6
Method3_ProbQ5,Q3,2019-12-31,95,1.0,1.0,0.1502686809416791,0.05,7
Method3_ProbQ5,Q4,2019-12-31,95,0.9999999999999998,1.0,0.14344700595393056,0.05,5
Method3_ProbQ5,Q5,2019-12-31,93,1.0000000000000002,0.9999999999999999,0.17604939913029743,0.04999999999999999,4
Method1_Raw,Q1,2020-01-31,99,1.0,1.0,0.6076766972398735,0.05,2
