Ticker,Date,OurTotalReturnNOK,PriceReturn,DividendYield,Dividend,Price,LagPrice,YahooTicker,YahooTotalReturnNOK,YahooAdjCloseLocal,FXRateToNOK,YahooAdjCloseNOK,Diff,DiffBps,AbsDiffBps,Alert
AAK.ST,2013-06-30,-0.006261443983017201,-0.006261443983017201,0.0,0.0,51.2032024062,51.52582849499999,AAK.ST,-0.006261299665535569,48.43330764770508,0.8983,43.507640259933474,-1.4431748163179492e-07,-0.0014431748163179492,0.0014431748163179492,False
AAK.ST,2013-07-31,0.09904543540007027,0.09904543540007027,0.0,0.0,56.2746458824,51.2032024062,AAK.ST,0.09904522153888728,52.96506881713867,0.9028,47.8168641281128,2.138611829849424e-07,0.002138611829849424,0.002138611829849424,False
AAK.ST,2013-08-31,-0.0018673254989395316,-0.0018673254989395316,0.0,0.0,56.1695628012,56.2746458824,AAK.ST,-0.001867221986222245,51.61970520019531,0.9246,47.72757942810058,-1.0351271728659128e-07,-0.0010351271728659128,0.0010351271728659128,False
AAK.ST,2013-09-30,0.11651974431711598,0.11651974431711598,0.0,0.0,62.71442589720001,56.1695628012,AAK.ST,0.116519674161492,56.859561920166016,0.9372,53.288781431579594,7.015562397683084e-08,0.0007015562397683084,0.0007015562397683084,False
AAK.ST,2013-10-31,-0.06195397189107443,-0.06195397189107443,0.0,0.0,58.82901811800001,62.71442589720001,AAK.ST,-0.06195391970723352,54.31044387817383,0.9204000000000001,49.9873325454712,-5.2183840915098756e-08,-0.0005218384091509876,0.0005218384091509876,False
AAK.ST,2013-11-30,0.06637496495637163,0.06637496495637163,0.0,0.0,62.73379213400001,58.82901811800001,AAK.ST,0.06637488510857614,57.07198715209961,0.934,53.305236000061036,7.984779548664278e-08,0.0007984779548664278,0.0007984779548664278,False
AAK.ST,2013-12-31,0.036780888518126664,0.036780888518126664,0.0,0.0,65.0411967488,62.73379213400001,AAK.ST,0.03678092989540871,58.34654998779297,0.9472,55.2658521484375,-4.137728204511859e-08,-0.0004137728204511859,0.0004137728204511859,False
AAK.ST,2014-01-31,-0.012887860474606994,-0.012887860474606994,0.0,0.0,64.20295488000001,65.0411967488,AAK.ST,-0.012887881167459092,56.73210525512695,0.9616,54.55359241333008,2.06928520984917e-08,0.00020692852098491699,0.00020692852098491699,False
AAK.ST,2014-02-28,0.04347430913759198,0.04347430913759198,0.0,0.0,66.994133988,64.20295488000001,AAK.ST,0.04347440907102529,60.89567565917969,0.9348000000000001,56.92527760620118,-9.993343330627624e-08,-0.0009993343330627624,0.0009993343330627624,False
AAK.ST,2014-03-31,-0.024632802937576415,-0.024632802937576415,0.0,0.0,65.3438806875,66.994133988,AAK.ST,-0.02463290501064941,60.18758010864258,0.9225,55.52304265022278,1.0207307299392454e-07,0.0010207307299392454,0.0010207307299392454,False
AAK.ST,2014-04-30,0.010029623983219826,0.010029623983219826,0.0,0.0,65.9992552404,65.3438806875,AAK.ST,0.010029645881946658,61.5046272277832,0.9118,56.07991910629273,-2.1898726831892645e-08,-0.00021898726831892645,0.00021898726831892645,False
AAK.ST,2014-05-31,0.07587953221378885,-0.0061395751273866095,0.08201910734117539,5.4132,65.5940478545,65.9992552404,AAK.ST,0.007537200184409842,63.02577209472656,0.8965000000000001,56.50260468292237,0.068342332029379,683.4233202937901,683.4233202937901,True
AAK.ST,2014-06-30,0.0389802477805854,0.0389802477805854,0.0,0.0,68.15092009279999,65.5940478545,AAK.ST,0.038980514312127346,64.1025390625,0.9158,58.705105273437496,-2.665315419481118e-07,-0.002665315419481118,0.002665315419481118,False
AAK.ST,2014-07-31,-0.12354297056202923,-0.12354297056202923,0.0,0.0,59.731352978,68.15092009279999,AAK.ST,-0.12354310667598878,56.4791374206543,0.9109999999999999,51.45249419021606,1.3611395954793437e-07,0.0013611395954793437,0.0013611395954793437,False
AAK.ST,2014-08-31,0.016303142973484563,0.016303142973484563,0.0,0.0,60.7051617656,59.731352978,AAK.ST,0.01630331027139542,58.833641052246094,0.8887999999999999,52.29134016723632,-1.6729791085801082e-07,-0.0016729791085801082,0.0016729791085801082,False
AAK.ST,2014-09-30,-0.08117761435721127,-0.08117761435721127,0.0,0.0,55.7772615543,60.7051617656,AAK.ST,-0.08117773574342124,54.1246452331543,0.8876999999999999,48.04644757347106,1.2138620997248495e-07,0.0012138620997248495,0.0012138620997248495,False
AAK.ST,2014-10-31,0.09589338839256212,0.09589338839256212,0.0,0.0,61.125932160000005,55.7772615543,AAK.ST,0.0958934656141952,57.46975326538086,0.9162,52.653787941741946,-7.722163308798713e-08,-0.0007722163308798713,0.0007722163308798713,False
AAK.ST,2014-11-30,0.0492730773269241,0.0492730773269241,0.0,0.0,64.137794942,61.125932160000005,AAK.ST,0.04927314606480371,58.86235427856445,0.9386,55.24820572586059,-6.873787961048095e-08,-0.0006873787961048095,0.0006873787961048095,False
AAK.ST,2014-12-31,0.04118420501497866,0.04118420501497866,0.0,0.0,66.7792590381,64.137794942,AAK.ST,0.04118408803627527,59.9390983581543,0.9597,57.52355269432068,1.1697870339055783e-07,0.0011697870339055783,0.0011697870339055783,False
AAK.ST,2015-01-31,0.059526798858789975,0.059526798858789975,0.0,0.0,70.75441455880001,66.7792590381,AAK.ST,0.05952682007872778,64.59066009521484,0.9436,60.94774686584473,-2.1219937806904454e-08,-0.00021219937806904454,0.00021219937806904454,False
AAK.ST,2015-02-28,0.041577417026823715,0.041577417026823715,0.0,0.0,73.69620035940001,70.75441455880001,AAK.ST,0.04157738961788482,69.37142944335938,0.9151,63.48179508361817,2.7408938896300583e-08,0.00027408938896300583,0.00027408938896300583,False
AAK.ST,2015-03-31,0.02657703394270272,0.02657703394270272,0.0,0.0,75.6548267778,73.69620035940001,AAK.ST,0.02657703973135428,69.55806732177734,0.9369,65.16895327377318,-5.7886515580918285e-09,-5.7886515580918285e-05,5.7886515580918285e-05,False
AAK.ST,2015-04-30,0.04569875569676829,0.04569875569676829,0.0,0.0,79.112158224,75.6548267778,AAK.ST,0.04569870905949336,75.80321502685547,0.899,68.14709030914307,4.6637274930816375e-08,0.00046637274930816375,0.00046637274930816375,False
AAK.ST,2015-05-31,0.14238870108567814,0.06525769951797145,0.07713100156770665,6.102,84.2748356736,79.112158224,AAK.ST,0.07894745619774812,80.33995819091797,0.9152,73.52712973632812,0.06344124488793002,634.4124488793002,634.4124488793002,True
AAK.ST,2015-06-30,-0.0730702051968406,-0.0730702051968406,0.0,0.0,78.11685613800002,84.2748356736,AAK.ST,-0.07307016583205161,71.44076538085938,0.9540000000000001,68.15449017333985,-3.936478898403095e-08,-0.0003936478898403095,0.0003936478898403095,False
AAK.ST,2015-07-31,0.18633372363175926,0.18633372363175926,0.0,0.0,92.6726608206,78.11685613800002,AAK.ST,0.18633369181759352,84.99313354492188,0.9512999999999999,80.85396794128417,3.181416574626894e-08,0.0003181416574626894,0.0003181416574626894,False
AAK.ST,2015-08-31,-0.0046350563110681975,-0.0046350563110681975,0.0,0.0,92.2431178192,92.6726608206,AAK.ST,-0.004635002235334862,81.72137451171875,0.9848,80.47920961914062,-5.407573333560123e-08,-0.0005407573333560123,0.0005407573333560123,False
AAK.ST,2015-09-30,-0.0067293321114390015,-0.0067293321114390015,0.0,0.0,91.6223832444,92.2431178192,AAK.ST,-0.006729270632736539,78.95855712890625,1.0124,79.93764323730468,-6.147870246220322e-08,-0.0006147870246220322,0.0006147870246220322,False
AAK.ST,2015-10-31,0.12041778266638059,0.12041778266638059,0.0,0.0,102.6553474773,91.6223832444,AAK.ST,0.12041761098869541,89.50089263916016,1.0007,89.56354326400756,1.7167768517900583e-07,0.0017167768517900583,0.0017167768517900583,False
AAK.ST,2015-11-30,0.06183591358067009,0.06183591358067009,0.0,0.0,109.00313467249998,102.6553474773,AAK.ST,0.04400356713930398,93.64512634277344,0.9984999999999999,93.50465865325927,0.01783234644136611,178.3234644136611,178.3234644136611,True
AAK.ST,2015-12-31,0.005028539974073931,0.005028539974073931,0.0,0.0,109.55126129250002,109.00313467249998,AAK.ST,0.022195266531759517,91.24584197998047,1.0475,95.58001947402956,-0.017166726557685585,-171.66726557685587,171.66726557685587,True
AAK.ST,2016-01-31,-0.1410017775665494,-0.1410017775665494,0.0,0.0,94.1043387156,109.55126129250002,AAK.ST,-0.14100189392516638,80.92160034179688,1.0146,82.1030557067871,1.1635861696390748e-07,0.0011635861696390748,0.0011635861696390748,False
AAK.ST,2016-02-29,0.05819916333668562,0.05819916333668562,0.0,0.0,99.58113249519998,94.1043387156,AAK.ST,0.05819914111971891,85.21124267578125,1.0195999999999998,86.88138303222655,2.2216966710786323e-08,0.00022216966710786323,0.00022216966710786323,False
AAK.ST,2016-03-31,0.10165416538909078,0.10165416538909078,0.0,0.0,109.7039694075,99.58113249519998,AAK.ST,0.10165438407196747,93.7905502319336,1.0205,95.71325651168823,-2.1868287669590813e-07,-0.0021868287669590813,0.0021868287669590813,False
AAK.ST,2016-04-30,-0.07397194259540807,-0.07397194259540807,0.0,0.0,101.58895368,109.7039694075,AAK.ST,-0.07397202573291128,88.19219207763672,1.005,88.63315303802489,8.313750321509161e-08,0.0008313750321509161,0.0008313750321509161,False
AAK.ST,2016-05-31,0.10515420802097575,0.029377514579988606,0.07577669344098711,7.698074999999999,104.5733846479,101.58895368,AAK.ST,0.04232302081140937,92.09886932373047,1.0031,92.38437581863404,0.06283118720956637,628.3118720956637,628.3118720956637,True
AAK.ST,2016-06-30,-0.057045381343309054,-0.057045381343309054,0.0,0.0,98.6079560423,104.5733846479,AAK.ST,-0.05704550936167907,88.2706069946289,0.9869,87.11426204299927,1.280183700158588e-07,0.001280183700158588,0.001280183700158588,False
AAK.ST,2016-07-31,0.06252922430777308,0.06252922430777308,0.0,0.0,104.7738350442,98.6079560423,AAK.ST,0.06252939867505392,93.12955474853516,0.9939,92.5614644645691,-1.7436728083630726e-07,-0.0017436728083630726,0.0017436728083630726,False
AAK.ST,2016-08-31,-0.03394835433769772,-0.03394835433769772,0.0,0.0,101.2169357668,104.7738350442,AAK.ST,-0.03394839847260778,91.73076629638672,0.9748,89.41915098571778,4.41349100599453e-08,0.000441349100599453,0.000441349100599453,False
AAK.ST,2016-09-30,-0.025601905083062038,-0.025601905083062038,0.0,0.0,98.6255893845,101.2169357668,AAK.ST,-0.025601947755922505,93.27678680419922,0.9340999999999999,87.12984655380248,4.26728604674409e-08,0.000426728604674409,0.000426728604674409,False
AAK.ST,2016-10-31,-0.07685250399011767,-0.07685250399011767,0.0,0.0,91.0459658828,98.6255893845,AAK.ST,-0.07685247084323676,87.82889556884766,0.9158,80.43370256195068,-3.3146880906720355e-08,-0.00033146880906720355,0.00033146880906720355,False
AAK.ST,2016-11-30,-0.04360297598918639,-0.04360297598918639,0.0,0.0,87.07609081849999,91.0459658828,AAK.ST,-0.04360302110002867,83.1908187866211,0.9247,76.92655013198852,4.5110842283868635e-08,0.00045110842283868635,0.00045110842283868635,False
AAK.ST,2016-12-31,0.09146980528216142,0.09146980528216142,0.0,0.0,95.0409238904,87.07609081849999,AAK.ST,0.0914697361213983,88.2706069946289,0.9512,83.96300137329102,6.916076311647146e-08,0.0006916076311647146,0.0006916076311647146,False
AAK.ST,2017-01-31,-0.04258551230065244,-0.04258551230065244,0.0,0.0,90.993557457,95.0409238904,AAK.ST,-0.04258527938579537,85.47306060791016,0.9405,80.3874135017395,-2.3291485706788961e-07,-0.002329148570678896,0.002329148570678896,False
AAK.ST,2017-02-28,0.022151332658386425,0.022151332658386425,0.0,0.0,93.009186018,90.993557457,AAK.ST,0.02215120108372881,88.63871765136719,0.927,82.16809126281738,1.3157465761359788e-07,0.0013157465761359788,0.0013157465761359788,False
AAK.ST,2017-03-31,0.01685858357793335,0.01685858357793335,0.0,0.0,94.577189154,93.009186018,AAK.ST,0.016858504657985662,86.871826171875,0.9618000000000001,83.55332241210938,7.891994768804977e-08,0.0007891994768804977,0.0007891994768804977,False
AAK.ST,2017-04-30,0.08076197684478292,0.08076197684478292,0.0,0.0,102.2154299145,94.577189154,AAK.ST,0.08076201757427559,93.27678680419922,0.9681000000000001,90.30125730514527,-4.072949266742398e-08,-0.00040729492667423983,0.00040729492667423983,False
AAK.ST,2017-05-31,0.10948351968348446,0.026987413106880576,0.08249610657660411,8.432375,104.9739599475,102.2154299145,AAK.ST,0.041371041962693145,97.19598388671875,0.9675,94.03711441040039,0.06811247772079132,681.1247772079132,681.1247772079132,True
AAK.ST,2017-06-30,-0.030498100715655174,-0.030498100715655174,0.0,0.0,101.7724535445,104.9739599475,AAK.ST,-0.03049802090240117,91.82109832763672,0.9929000000000001,91.16916852951051,-7.981325400585604e-08,-0.0007981325400585604,0.0007981325400585604,False
AAK.ST,2017-07-31,-0.046670875410536716,-0.046670875410536716,0.0,0.0,97.0226440449,101.7724535445,AAK.ST,-0.04667095502049046,89.1336441040039,0.9751000000000001,86.91421636581421,7.960995374034496e-08,0.0007960995374034496,0.0007960995374034496,False
AAK.ST,2017-08-31,-0.019104851616311258,-0.019104851616311258,0.0,0.0,95.169040827,97.0226440449,AAK.ST,-0.019104792556539296,87.1180648803711,0.9786,85.25373829193116,-5.9059771961855745e-08,-0.0005905977196185574,0.0005905977196185574,False
AAK.ST,2017-09-30,0.05320832365227934,0.05320832365227934,0.0,0.0,100.232825953,95.169040827,AAK.ST,0.0532082483138514,92.0450439453125,0.9754999999999999,89.78994036865234,7.533842794060774e-08,0.0007533842794060774,0.0007533842794060774,False
AAK.ST,2017-10-31,0.10061119783282102,0.10061119783282102,0.0,0.0,110.3173706343,100.232825953,AAK.ST,0.10061120291907888,101.07785034179688,0.9777,98.82381427917481,-5.086257859332477e-09,-5.086257859332477e-05,5.086257859332477e-05,False
AAK.ST,2017-11-30,0.017418415903601492,0.017418415903601492,0.0,0.0,112.2389244774,110.3173706343,AAK.ST,0.017418432981752385,101.37645721435547,0.9918,100.54517026519775,-1.707815089346809e-08,-0.00017078150893468091,0.00017078150893468091,False
AAK.ST,2017-12-31,0.04274640119494433,0.04274640119494433,0.0,0.0,117.0367345728,112.2389244774,AAK.ST,0.04274634842811609,104.88506317138672,0.9995999999999999,104.84310914611815,5.276682824018053e-08,0.0005276682824018053,0.0005276682824018053,False
AAK.ST,2018-01-31,0.022226537496925047,0.022226537496925047,0.0,0.0,119.6380559423,117.0367345728,AAK.ST,0.02222651827693367,109.43878936767578,0.9793000000000001,107.1734064277649,1.9219991376218104e-08,0.00019219991376218104,0.00019219991376218104,False
AAK.ST,2018-02-28,0.008672146446448314,0.008672146446448314,0.0,0.0,120.675574684,119.6380559423,AAK.ST,0.008672182993498145,113.46996307373047,0.9527,108.10283382034302,-3.654704983091506e-08,-0.00036547049830915057,0.00036547049830915057,False
AAK.ST,2018-03-31,-0.04522603348930743,-0.04522603348930743,0.0,0.0,115.217897102,120.675574684,AAK.ST,-0.04522597208040191,110.0360107421875,0.938,103.21377807617186,-6.14089055162026e-08,-0.0006140890551620259,0.0006140890551620259,False
AAK.ST,2018-04-30,0.031717502813515264,0.031717502813515264,0.0,0.0,118.8723210775,115.217897102,AAK.ST,0.03171751656661548,115.70951080322266,0.9203,106.48746279220582,-1.375310021423104e-08,-0.0001375310021423104,0.0001375310021423104,False
AAK.ST,2018-05-31,0.11732190290965683,0.04114100631476325,0.07618089659489344,9.0558,123.7628479896,118.8723210775,AAK.ST,0.05401075401660216,120.84294891357422,0.9288,112.23893095092772,0.06331114889305467,633.1114889305467,633.1114889305467,True
AAK.ST,2018-06-30,0.04839006299292037,0.04839006299292037,0.0,0.0,129.75173999999998,123.7628479896,AAK.ST,0.04839213808502407,129.32235717773438,0.9098999999999999,117.6704127960205,-2.075092103703824e-06,-0.02075092103703824,0.02075092103703824,False
AAK.ST,2018-07-31,0.02154082866249052,0.02154082866249052,0.0,0.0,132.5467,129.75173999999998,AAK.ST,0.02154082866249052,129.32235717773438,0.9295,120.2051309967041,0.0,0.0,0.0,False
AAK.ST,2018-08-31,0.03528261359958429,0.03528261359958429,0.0,0.0,137.223294,132.5467,AAK.ST,0.03528269225585334,136.05148315429688,0.9147,124.44629164123535,-7.865626905356748e-08,-0.0007865626905356748,0.0007865626905356748,False
AAK.ST,2018-09-30,0.030971447165522692,0.030971447165522692,0.0,0.0,141.473298,137.223294,AAK.ST,0.030971463272099653,139.71531677246094,0.9183,128.30057539215088,-1.6106576961050223e-08,-0.00016106576961050223,0.00016106576961050223,False
AAK.ST,2018-10-31,-0.10414755440281032,-0.10414755440281032,0.0,0.0,126.7392,141.473298,AAK.ST,-0.10414754837648776,125.15068054199219,0.9184,114.93838500976562,-6.026322552088459e-09,-6.026322552088459e-05,6.026322552088459e-05,False
AAK.ST,2018-11-30,-0.016279256930768038,-0.016279256930768038,0.0,0.0,124.67598,126.7392,AAK.ST,-0.01627927281967101,119.80003356933594,0.9438,113.06727168273926,1.5888902971106234e-08,0.00015888902971106234,0.00015888902971106234,False
AAK.ST,2018-12-31,-0.045275040148070156,-0.045275040148070156,0.0,0.0,119.03127,124.67598,AAK.ST,-0.04527504891888845,111.27527618408203,0.9701000000000001,107.94814542617799,8.770818293868388e-09,8.770818293868388e-05,8.770818293868388e-05,False
AAK.ST,2019-01-31,0.017337713022804735,0.017337713022804735,0.0,0.0,121.095,119.03127,AAK.ST,0.017337609038700075,117.89555358886719,0.9315000000000001,109.81970816802979,1.0398410466017083e-07,0.0010398410466017083,0.0010398410466017083,False
