FormationYear,Sector,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2019,Energy,Method1_ObservedQuality,4,Q4,7,208095.71,0.17793102270908423,0.16545957001351905,0.15181944117909502,0.3317175812083183,0.23031465303556753,0.10020980267777903
2019,Energy,Method1_ObservedQuality,5,Q5,7,828743.4099999999,1.2556725805277682,1.0743858948924152,1.2272754453926389,0.7549057900611366,0.0614933515340757,0.10419615928730083
2019,Energy,Method2_LatentQuality,1,Q1,7,13571.539999999999,-1.9658479285197716,-1.5475665039127549,-1.9945954339347538,0.03191021022726537,0.8422803785532255,0.1053037724966669
2019,Energy,Method2_LatentQuality,2,Q2,7,33121.92,-0.054115335494929015,-0.04641605071183227,-0.0682650467327838,0.07333621692862553,0.5628743230698993,0.0727113072514725
2019,Energy,Method2_LatentQuality,3,Q3,6,42519.99,0.024256476725304302,0.0277151853201561,0.009152894766030217,0.12349210156188258,0.3750359895145094,0.07234245719085257
2019,Energy,Method2_LatentQuality,4,Q4,7,208095.71,0.17793102270908423,0.16545957001351905,0.15181944117909502,0.3317175812083183,0.23031465303556753,0.10020980267777903
2019,Energy,Method2_LatentQuality,5,Q5,7,828743.4099999999,1.2556725805277682,1.0743858948924152,1.2272754453926389,0.7549057900611366,0.0614933515340757,0.10419615928730083
2019,Energy,Method3_ConservativeQuality,1,Q1,7,13571.539999999999,-1.9658479285197716,-1.5475665039127549,-1.9945954339347538,0.03191021022726537,0.8422803785532255,0.1053037724966669
2019,Energy,Method3_ConservativeQuality,2,Q2,7,32709.96,-0.05391967676488058,-0.04587735274208286,-0.06918751759501847,0.07823367576335605,0.5631832958729823,0.07525585231187727
2019,Energy,Method3_ConservativeQuality,3,Q3,6,42931.95,0.024028208206914467,0.02708670435544845,0.010229110771970668,0.11777839958803032,0.3746755212442457,0.069373821287047
2019,Energy,Method3_ConservativeQuality,4,Q4,7,208095.71,0.17793102270908423,0.16545957001351905,0.15181944117909502,0.3317175812083183,0.23031465303556753,0.10020980267777903
2019,Energy,Method3_ConservativeQuality,5,Q5,7,828743.4099999999,1.2556725805277682,1.0743858948924152,1.2272754453926389,0.7549057900611366,0.0614933515340757,0.10419615928730083
2019,Energy,Method4_ProbabilisticQuality,1,Q1,6,13542.1,-2.2514353138743908,-1.7775730517502584,-2.276080170602385,0.017321471529009345,0.8679414476895134,0.09553294984093984
2019,Energy,Method4_ProbabilisticQuality,5,Q5,6,694436.01,1.4130727778145211,1.205153521667767,1.382857397778545,0.7935266797911072,0.0543672568674452,0.10754299210732997
2019,Health Care,Method1_ObservedQuality,1,Q1,13,18419.95,-0.5903715627273248,-0.37725955236432535,-0.6547023274242416,0.06139079823499111,0.8497723072817759,0.20217127545044503
2019,Health Care,Method1_ObservedQuality,2,Q2,12,11336.130000000001,-0.06449047353201777,-0.025624136259885227,-0.12389754348637437,0.19947761459313043,0.5414500807787833,0.18508595794198682
2019,Health Care,Method1_ObservedQuality,3,Q3,12,47032.67,0.049498572352649796,0.054383513791970116,0.012898266969737332,0.21594292503887955,0.38917916397142904,0.12372565803906888
2019,Health Care,Method1_ObservedQuality,4,Q4,12,202377.28,0.25696012995773815,0.22923256017585056,0.2325565661722908,0.4042795185115962,0.1383345982039307,0.09602391845803306
2019,Health Care,Method1_ObservedQuality,5,Q5,13,2149108.14,0.5954864175829271,0.5279448819274288,0.5694093015621973,0.8189607528038099,0.044877497724938056,0.10000252250412732
2019,Health Care,Method2_LatentQuality,1,Q1,13,18040.12,-0.5828762993397253,-0.38933575534374315,-0.6376826516589916,0.04838073434859626,0.8575359921672141,0.17517973053100658
2019,Health Care,Method2_LatentQuality,2,Q2,12,8790.33,-0.06299835677321314,-0.01509221096760345,-0.11653283558089295,0.18213037027054665,0.5187669870141489,0.1691850845974703
2019,Health Care,Method2_LatentQuality,3,Q3,12,49958.3,0.039886586923945665,0.05693414172739105,-0.012904423014764813,0.24738440523839111,0.40345159911017187,0.16886737171297705
2019,Health Care,Method2_LatentQuality,4,Q4,12,203058.43,0.2629906899570627,0.22361045731736426,0.23309490838563884,0.3988219821376555,0.15181775341735243,0.10841838382983937
2019,Health Care,Method2_LatentQuality,5,Q5,13,2148426.99,0.5899197468143197,0.5331345153352625,0.5689123702883376,0.8239984786874474,0.03243150829716417,0.08856147754553688
2019,Health Care,Method3_ConservativeQuality,1,Q1,13,18419.95,-0.5903715627273248,-0.37725955236432535,-0.6547023274242416,0.06139079823499111,0.8497723072817759,0.20217127545044503
2019,Health Care,Method3_ConservativeQuality,2,Q2,12,16217.49,-0.059172119172134156,-0.018302073864315108,-0.12615795389552079,0.22844107810831546,0.5358601515228817,0.20215564769692082
2019,Health Care,Method3_ConservativeQuality,3,Q3,12,42151.31,0.04418021799276619,0.04706145139639999,0.015158677378883758,0.18697946152369452,0.39476909322733067,0.10665596828413489
2019,Health Care,Method3_ConservativeQuality,4,Q4,12,202377.28,0.25696012995773815,0.22923256017585056,0.2325565661722908,0.4042795185115962,0.1383345982039307,0.09602391845803306
2019,Health Care,Method3_ConservativeQuality,5,Q5,13,2149108.14,0.5954864175829271,0.5279448819274288,0.5694093015621973,0.8189607528038099,0.044877497724938056,0.10000252250412732
2019,Health Care,Method4_ProbabilisticQuality,1,Q1,12,12386.3,-0.5993353302396153,-0.41532712242084885,-0.6473256600863514,0.03740074733739252,0.871798756082577,0.15653911100575732
2019,Health Care,Method4_ProbabilisticQuality,5,Q5,12,2106041.66,0.602863503500834,0.5461138200071572,0.582688828101908,0.8383124392390183,0.02695719737825053,0.08624300210768161
2019,Industrials,Method1_ObservedQuality,1,Q1,25,573613.54,-0.47546823948979094,-0.37564689676162855,-0.5037547609242832,0.0850374176934477,0.6769606374585558,0.10707160879525865
2019,Industrials,Method1_ObservedQuality,2,Q2,25,117526.6,0.06012470082482871,0.061106565407874756,0.04772909951928269,0.11787486303022884,0.3091462491159118,0.06407771351454344
2019,Industrials,Method1_ObservedQuality,3,Q3,25,383951.09,0.16217906161583392,0.15714497250852932,0.15157525495702465,0.22359562622742007,0.157231921703889,0.06051229752021215
2019,Industrials,Method1_ObservedQuality,4,Q4,25,409759.5,0.2628930763700471,0.246884083590446,0.24742692310212516,0.4213476010319726,0.09106478684238571,0.07165751973890702
2019,Industrials,Method1_ObservedQuality,5,Q5,25,937462.14,1.0442718566635236,0.807903416520598,1.0228371220463928,0.79629939240168,0.041419475735005463,0.08747698250130603
2019,Industrials,Method2_LatentQuality,1,Q1,25,573613.54,-0.47546823948979094,-0.37564689676162855,-0.5037547609242832,0.0850374176934477,0.6769606374585558,0.10707160879525865
2019,Industrials,Method2_LatentQuality,2,Q2,25,117526.6,0.06012470082482871,0.061106565407874756,0.04772909951928269,0.11787486303022884,0.3091462491159118,0.06407771351454344
2019,Industrials,Method2_LatentQuality,3,Q3,25,326568.97000000003,0.16381262266089042,0.156579673559052,0.15077072883955184,0.23672062952171813,0.1690056816439489,0.06685558465192686
2019,Industrials,Method2_LatentQuality,4,Q4,25,447847.81,0.2621787164375766,0.2463547556548759,0.24775551264104934,0.4080679835189675,0.08493113621530032,0.06858835606369562
2019,Industrials,Method2_LatentQuality,5,Q5,25,956755.95,1.0433526555509376,0.8089980434056456,1.0233130586249413,0.796454006620387,0.03577936642203094,0.08420285904480274
2019,Industrials,Method3_ConservativeQuality,1,Q1,25,571294.12,-0.4745233876802875,-0.3739635939298236,-0.5053425050455266,0.09873563866965035,0.6773071975412016,0.11328030639086528
2019,Industrials,Method3_ConservativeQuality,2,Q2,25,115097.09000000001,0.059590634839600386,0.05968665384141077,0.04921280997872719,0.11327117352391707,0.31824309312791965,0.05996808002130304
2019,Industrials,Method3_ConservativeQuality,3,Q3,25,331317.9,0.1634018368366153,0.156316282293711,0.15087476250135082,0.22762609805182726,0.15956227754929536,0.06475652054956064
2019,Industrials,Method3_ConservativeQuality,4,Q4,25,447847.81,0.2621787164375766,0.2463547556548759,0.24775551264104934,0.4080679835189675,0.08493113621530032,0.06858835606369562
2019,Industrials,Method3_ConservativeQuality,5,Q5,25,956755.95,1.0433526555509376,0.8089980434056456,1.0233130586249413,0.796454006620387,0.03577936642203094,0.08420285904480274
2019,Industrials,Method4_ProbabilisticQuality,1,Q1,25,571294.12,-0.4745233876802875,-0.3739635939298236,-0.5053425050455266,0.09873563866965035,0.6773071975412016,0.11328030639086528
2019,Industrials,Method4_ProbabilisticQuality,5,Q5,25,956755.95,1.0433526555509376,0.8089980434056456,1.0233130586249413,0.796454006620387,0.03577936642203094,0.08420285904480274
2019,Information Technology,Method1_ObservedQuality,1,Q1,12,24336.76,-1.04618173305826,-0.7921195101945822,-1.0799913701325436,0.014593052435821622,0.9112046437796422,0.11978827150564109
2019,Information Technology,Method1_ObservedQuality,2,Q2,12,8382.84,0.05506775668672021,0.055431040602964644,0.024878624510381708,0.20187994045347835,0.38815845270524246,0.11227402569618046
2019,Information Technology,Method1_ObservedQuality,3,Q3,11,28809.62,0.16640143591259432,0.1554491821884751,0.14571030977728727,0.3015366379127895,0.23097814387442364,0.08889386937229843
2019,Information Technology,Method1_ObservedQuality,4,Q4,12,25695.579999999998,0.25985829675699074,0.2425381375806873,0.24229115561476863,0.4378956063970756,0.1223071918229079,0.08013856767784054
2019,Information Technology,Method1_ObservedQuality,5,Q5,12,97871.3,0.5109649364330909,0.4568680613963301,0.4862313220463617,0.7359125614477148,0.07404382185649354,0.09816167518879304
2019,Information Technology,Method2_LatentQuality,1,Q1,12,24336.76,-1.04618173305826,-0.7921195101945822,-1.0799913701325436,0.014593052435821622,0.9112046437796422,0.11978827150564109
2019,Information Technology,Method2_LatentQuality,2,Q2,12,8382.84,0.05506775668672021,0.055431040602964644,0.024878624510381708,0.20187994045347835,0.38815845270524246,0.11227402569618046
2019,Information Technology,Method2_LatentQuality,3,Q3,11,28809.62,0.16640143591259432,0.1554491821884751,0.14571030977728727,0.3015366379127895,0.23097814387442364,0.08889386937229843
2019,Information Technology,Method2_LatentQuality,4,Q4,12,33950.58,0.26189815260751786,0.23945341433288503,0.24013644947471255,0.4409346282991054,0.1478355095864363,0.09175945013695767
2019,Information Technology,Method2_LatentQuality,5,Q5,12,89616.3,0.5089250805825639,0.4599527846441325,0.4883860281864178,0.732873539545685,0.048515504092965143,0.08654079272967591
2019,Information Technology,Method3_ConservativeQuality,1,Q1,12,24336.76,-1.04618173305826,-0.7921195101945822,-1.0799913701325436,0.014593052435821622,0.9112046437796422,0.11978827150564109
2019,Information Technology,Method3_ConservativeQuality,2,Q2,12,11122.47,0.05635174897772995,0.056260646884840136,0.024663213343494427,0.2133769251333211,0.3947218815650492,0.11628871921213035
2019,Information Technology,Method3_ConservativeQuality,3,Q3,11,15287.71,0.1658267921364112,0.15469445716289992,0.14583853770012684,0.3012041463792176,0.23541197276589176,0.08782471900808803
2019,Information Technology,Method3_ConservativeQuality,4,Q4,12,44732.86,0.26114091711134263,0.23931563932445343,0.2402343183789969,0.42974242752503694,0.13720773757611712,0.08872481112153398
2019,Information Technology,Method3_ConservativeQuality,5,Q5,12,89616.3,0.5089250805825639,0.4599527846441325,0.4883860281864178,0.732873539545685,0.048515504092965143,0.08654079272967591
2019,Information Technology,Method4_ProbabilisticQuality,1,Q1,11,23959.29,-1.1288324755712464,-0.8541665728479082,-1.1632536952586738,0.007204784824955105,0.936436379986732,0.12090159707082661
2019,Information Technology,Method4_ProbabilisticQuality,5,Q5,11,90256.24,0.5301508927553853,0.47404470170133206,0.5056501152283501,0.7569084498828957,0.06574088620128214,0.09726461052373316
2019,Materials,Method1_ObservedQuality,1,Q1,8,22004.31,-0.9742811790958655,-0.9186081558166963,-0.9861074814067267,0.0025428162284592,0.8686496754112497,0.06438100636989014
2019,Materials,Method1_ObservedQuality,2,Q2,7,89460.04999999999,0.02553563227551897,0.02870593674190381,0.01578235574717176,0.07040327253236571,0.340956063216877,0.05509974320239287
2019,Materials,Method1_ObservedQuality,3,Q3,7,368759.32999999996,0.10708741211400939,0.10580603640556396,0.10217835499925408,0.09430907662520745,0.1749498181371903,0.04220878213403613
2019,Materials,Method1_ObservedQuality,4,Q4,7,170923.68,0.23218740330214985,0.22679956057710232,0.22558124825201226,0.3579694665605057,0.0720722555474536,0.04712918263381983
2019,Materials,Method1_ObservedQuality,5,Q5,7,366794.11,0.8873171400807507,0.7593564546625242,0.8683740608488268,0.7333462841924616,0.03318154719973664,0.08188936239490537
2019,Materials,Method2_LatentQuality,1,Q1,8,22004.31,-0.9742811790958655,-0.9186081558166963,-0.9861074814067267,0.0025428162284592,0.8686496754112497,0.06438100636989014
2019,Materials,Method2_LatentQuality,2,Q2,7,89460.04999999999,0.02553563227551897,0.02870593674190381,0.01578235574717176,0.07040327253236571,0.340956063216877,0.05509974320239287
2019,Materials,Method2_LatentQuality,3,Q3,7,368759.32999999996,0.10708741211400939,0.10580603640556396,0.10217835499925408,0.09430907662520745,0.1749498181371903,0.04220878213403613
2019,Materials,Method2_LatentQuality,4,Q4,7,168665.89,0.23351598723248418,0.22678240464053903,0.2258555741252977,0.3491664827425521,0.07612340796325918,0.05286443862020585
2019,Materials,Method2_LatentQuality,5,Q5,7,369051.9,0.8859885561504164,0.7593736105990876,0.8680997349755415,0.7421492680104153,0.02913039478393106,0.07615410640851934
2019,Materials,Method3_ConservativeQuality,1,Q1,8,5137.52,-0.9722667434343412,-0.914598142088855,-0.9877607019102496,0.02430254071857484,0.8566453386410556,0.07479528841425309
2019,Materials,Method3_ConservativeQuality,2,Q2,7,106326.84,0.023233420090919783,0.024123063910085302,0.017671750608340815,0.04553501597223354,0.35467530523995594,0.043197706580263784
2019,Materials,Method3_ConservativeQuality,3,Q3,7,368759.32999999996,0.10708741211400939,0.10580603640556396,0.10217835499925408,0.09430907662520745,0.1749498181371903,0.04220878213403613
2019,Materials,Method3_ConservativeQuality,4,Q4,7,170923.68,0.23218740330214985,0.22679956057710232,0.22558124825201226,0.3579694665605057,0.0720722555474536,0.04712918263381983
2019,Materials,Method3_ConservativeQuality,5,Q5,7,366794.11,0.8873171400807507,0.7593564546625242,0.8683740608488268,0.7333462841924616,0.03318154719973664,0.08188936239490537
2019,Materials,Method4_ProbabilisticQuality,1,Q1,7,20112.27,-1.1037011783913597,-1.0407192612581189,-1.1162539102975126,0.0009269254165968717,0.9061469009778064,0.06632794963624311
2019,Materials,Method4_ProbabilisticQuality,5,Q5,7,369051.9,0.8859885561504164,0.7593736105990876,0.8680997349755415,0.7421492680104153,0.02913039478393106,0.07615410640851934
2019,Real Estate,Method1_ObservedQuality,1,Q1,8,3553.11,-0.908977007137426,-0.721312137606815,-0.9403439762964175,0.0843525504135678,0.7058043505076214,0.11238525680139802
2019,Real Estate,Method1_ObservedQuality,2,Q2,8,49006.56,0.03555209181317062,0.0377165120341945,0.020654281759573574,0.10482722428882374,0.3454133874545702,0.06809411264776244
2019,Real Estate,Method1_ObservedQuality,3,Q3,8,69789.31,0.0631565828049046,0.06316052492866063,0.05635030457191529,0.06999713576679407,0.2063205657887322,0.04226525451481595
2019,Real Estate,Method1_ObservedQuality,4,Q4,8,117396.11,0.07837259083535725,0.07764390773980687,0.06868969609643183,0.08837297836053888,0.2063956892096431,0.05166337183242927
2019,Real Estate,Method1_ObservedQuality,5,Q5,8,51409.79,0.11814794755630777,0.11564263242193525,0.1124128919108597,0.09621959434329849,0.10897768493813308,0.03705141711461048
2019,Real Estate,Method2_LatentQuality,1,Q1,8,3885.95,-0.9089286357758781,-0.7221150117141,-0.9369442882588481,0.059652163870955,0.6967372906163967,0.10284543848380404
2019,Real Estate,Method2_LatentQuality,2,Q2,8,48673.72,0.035503720451622714,0.03851938614147955,0.0172545937220041,0.12952761083143655,0.35448044734579476,0.07763393096535644
2019,Real Estate,Method2_LatentQuality,3,Q3,8,69789.31,0.0631565828049046,0.06316052492866063,0.05635030457191529,0.06999713576679407,0.2063205657887322,0.04226525451481595
2019,Real Estate,Method2_LatentQuality,4,Q4,8,117396.11,0.07837259083535725,0.07764390773980687,0.06868969609643183,0.08837297836053888,0.2063956892096431,0.05166337183242927
2019,Real Estate,Method2_LatentQuality,5,Q5,8,51409.79,0.11814794755630777,0.11564263242193525,0.1124128919108597,0.09621959434329849,0.10897768493813308,0.03705141711461048
2019,Real Estate,Method3_ConservativeQuality,1,Q1,8,3472.54,-0.9059220834909539,-0.7176433975667135,-0.9416780910379462,0.11308979977064888,0.7094985308214106,0.12376491679523295
2019,Real Estate,Method3_ConservativeQuality,2,Q2,8,55677.78,0.037186980568037174,0.0382242876479634,0.021195567096974576,0.11476138152064852,0.3702376432627911,0.07228162283532784
2019,Real Estate,Method3_ConservativeQuality,3,Q3,8,107797.86,0.06062906772020642,0.06062947798509249,0.05310357969153138,0.07992572070045662,0.23839490476441294,0.0466513422317615
2019,Real Estate,Method3_ConservativeQuality,4,Q4,8,72796.91,0.07621029351871678,0.07599843902950462,0.07272925038094333,0.03977298683797048,0.1458029141119521,0.0317101139340834
2019,Real Estate,Method3_ConservativeQuality,5,Q5,8,51409.79,0.11814794755630777,0.11564263242193525,0.1124128919108597,0.09621959434329849,0.10897768493813308,0.03705141711461048
2019,Real Estate,Method4_ProbabilisticQuality,1,Q1,8,4296.32,-0.8991960745531671,-0.7192078340558694,-0.9158849469664477,0.03781606718541064,0.6827087217814375,0.07657987731404668
2019,Real Estate,Method4_ProbabilisticQuality,5,Q5,8,51866.62,0.066348231631323,0.0731199249034249,0.026669951575456527,0.27460012309069876,0.3878529267233667,0.13514656664517424
2019,Utilities,Method1_ObservedQuality,1,Q1,1,73542.3,-3.2655291914113285,-3.23859066500068,-3.2671466289311293,0.0,1.0,0.0245367187293091
2019,Utilities,Method1_ObservedQuality,2,Q2,1,8369.84,0.0266666666666666,0.0289907588065279,0.0146920772021446,0.1110886936241257,0.4094822149079018,0.068576690049748
2019,Utilities,Method1_ObservedQuality,3,Q3,1,162538.99,0.0614659697852968,0.0621098564361311,0.029413970143089,0.2579509604175702,0.4065682788973388,0.1187119999552396
2019,Utilities,Method1_ObservedQuality,4,Q4,1,243025.12,0.1423989049625751,0.1374310475573299,0.1294811483006523,0.2514622109326868,0.2339757566377543,0.0714055125500286
2019,Utilities,Method1_ObservedQuality,5,Q5,1,6911.13,0.2405042138684037,0.2288561044165568,0.2271936465987868,0.406003381996655,0.127743052544713,0.0725592675367363
2019,Utilities,Method2_LatentQuality,1,Q1,1,73542.3,-3.2655291914113285,-3.23859066500068,-3.2671466289311293,0.0,1.0,0.0245367187293091
2019,Utilities,Method2_LatentQuality,2,Q2,1,8369.84,0.0266666666666666,0.0289907588065279,0.0146920772021446,0.1110886936241257,0.4094822149079018,0.068576690049748
2019,Utilities,Method2_LatentQuality,3,Q3,1,162538.99,0.0614659697852968,0.0621098564361311,0.029413970143089,0.2579509604175702,0.4065682788973388,0.1187119999552396
2019,Utilities,Method2_LatentQuality,4,Q4,1,243025.12,0.1423989049625751,0.1374310475573299,0.1294811483006523,0.2514622109326868,0.2339757566377543,0.0714055125500286
2019,Utilities,Method2_LatentQuality,5,Q5,1,6911.13,0.2405042138684037,0.2288561044165568,0.2271936465987868,0.406003381996655,0.127743052544713,0.0725592675367363
2019,Utilities,Method3_ConservativeQuality,1,Q1,1,73542.3,-3.2655291914113285,-3.23859066500068,-3.2671466289311293,0.0,1.0,0.0245367187293091
2019,Utilities,Method3_ConservativeQuality,2,Q2,1,8369.84,0.0266666666666666,0.0289907588065279,0.0146920772021446,0.1110886936241257,0.4094822149079018,0.068576690049748
2019,Utilities,Method3_ConservativeQuality,3,Q3,1,162538.99,0.0614659697852968,0.0621098564361311,0.029413970143089,0.2579509604175702,0.4065682788973388,0.1187119999552396
2019,Utilities,Method3_ConservativeQuality,4,Q4,1,243025.12,0.1423989049625751,0.1374310475573299,0.1294811483006523,0.2514622109326868,0.2339757566377543,0.0714055125500286
2019,Utilities,Method3_ConservativeQuality,5,Q5,1,6911.13,0.2405042138684037,0.2288561044165568,0.2271936465987868,0.406003381996655,0.127743052544713,0.0725592675367363
2019,Utilities,Method4_ProbabilisticQuality,1,Q1,1,73542.3,-3.2655291914113285,-3.23859066500068,-3.2671466289311293,0.0,1.0,0.0245367187293091
2019,Utilities,Method4_ProbabilisticQuality,5,Q5,1,6911.13,0.2405042138684037,0.2288561044165568,0.2271936465987868,0.406003381996655,0.127743052544713,0.0725592675367363
2020,Communication Services,Method1_ObservedQuality,1,Q1,6,5506.68,-0.12801495415949832,-0.13916082287525997,-0.14578350478883614,0.3840077748756796,0.5268573604215688,0.09175807160479232
2020,Communication Services,Method1_ObservedQuality,2,Q2,5,6710.29,0.01773506147390058,-0.01417059510521954,-0.005118482636816421,0.40808421205042833,0.4839579963715388,0.09960052023422512
2020,Communication Services,Method1_ObservedQuality,3,Q3,6,404758.45,0.09733251025521221,0.0715866437966327,0.08318787291527328,0.3996703975461833,0.43712248130072934,0.07356696139239038
2020,Communication Services,Method1_ObservedQuality,4,Q4,5,89012.69,0.16676709247609153,0.12040668071268161,0.14509698649576058,0.4568899513200505,0.440662406492466,0.09976597477274042
2020,Communication Services,Method1_ObservedQuality,5,Q5,6,748341.1399999999,0.5960403140205567,0.5497084448078301,0.5848627765876174,0.6006108177844722,0.30314073619882853,0.07165897779963919
2020,Communication Services,Method2_LatentQuality,1,Q1,6,6955.88,-0.12444002120351651,-0.14897875615944836,-0.15150894870410583,0.3889711247019354,0.5266551746648797,0.11441265396138334
2020,Communication Services,Method2_LatentQuality,2,Q2,5,6485.650000000001,0.02788836520755284,-0.005152046566597559,0.0075054066720044,0.4248079905549331,0.48853841558271754,0.09838400774224439
2020,Communication Services,Method2_LatentQuality,3,Q3,6,329840.74,0.08783312355158328,0.06199171688500793,0.07355948281581573,0.39710107037248316,0.44454170414621075,0.07443331978331182
2020,Communication Services,Method2_LatentQuality,4,Q4,5,162705.84,0.16372313323961585,0.13468356440903545,0.15089769800461247,0.437293345632479,0.4274215427747367,0.07275735836770623
2020,Communication Services,Method2_LatentQuality,5,Q5,6,748341.1399999999,0.5960403140205567,0.5497084448078301,0.5848627765876174,0.6006108177844722,0.30314073619882853,0.07165897779963919
2020,Communication Services,Method3_ConservativeQuality,1,Q1,6,6955.88,-0.12444002120351651,-0.14897875615944836,-0.15150894870410583,0.3889711247019354,0.5266551746648797,0.11441265396138334
2020,Communication Services,Method3_ConservativeQuality,2,Q2,5,5261.09,0.01344514192672242,-0.002389075164193439,0.0017520500615072405,0.4021281922589214,0.4842006192795659,0.07241502140631592
2020,Communication Services,Method3_ConservativeQuality,3,Q3,6,331065.3,0.09986914295227528,0.059689240716337834,0.0783539466578967,0.41600090228582626,0.4481565343988371,0.09607414172991886
2020,Communication Services,Method3_ConservativeQuality,4,Q4,5,162705.84,0.16372313323961585,0.13468356440903545,0.15089769800461247,0.437293345632479,0.4274215427747367,0.07275735836770623
2020,Communication Services,Method3_ConservativeQuality,5,Q5,6,748341.1399999999,0.5960403140205567,0.5497084448078301,0.5848627765876174,0.6006108177844722,0.30314073619882853,0.07165897779963919
2020,Communication Services,Method4_ProbabilisticQuality,1,Q1,5,4915.2,-0.15154858098489427,-0.15844506209000472,-0.16782645923191966,0.37322632825275526,0.5327838648328755,0.08692105265376318
2020,Communication Services,Method4_ProbabilisticQuality,5,Q5,5,565392.62,0.6511985425038054,0.6035946580573013,0.6405071740553699,0.6193537443403031,0.28269604301487244,0.06949701230068803
2020,Consumer Discretionary,Method1_ObservedQuality,1,Q1,12,23156.510000000002,-0.26284418865430464,-0.2609941632424275,-0.29379127627741053,0.3676866352666433,0.5570047109564221,0.12364543027587448
2020,Consumer Discretionary,Method1_ObservedQuality,2,Q2,12,338313.13,0.06974062089343779,0.043715513579732766,0.05456658864165958,0.41796987380565254,0.46781542523633973,0.08124876207305692
2020,Consumer Discretionary,Method1_ObservedQuality,3,Q3,12,90108.38,0.1363777826533699,0.11310327650957248,0.12493177594383327,0.4293842964113959,0.4317064736126732,0.07004856633778671
2020,Consumer Discretionary,Method1_ObservedQuality,4,Q4,12,324782.85,0.23770747584671822,0.20941232686092257,0.22635001099481553,0.4659326027295075,0.3429128643230481,0.06570462012640751
2020,Consumer Discretionary,Method1_ObservedQuality,5,Q5,12,140389.1,0.5017932343994391,0.4296800435465746,0.4825045546780733,0.5714384882467988,0.3223036975883844,0.08852921392468031
2020,Consumer Discretionary,Method2_LatentQuality,1,Q1,12,23156.510000000002,-0.26284418865430464,-0.2609941632424275,-0.29379127627741053,0.3676866352666433,0.5570047109564221,0.12364543027587448
2020,Consumer Discretionary,Method2_LatentQuality,2,Q2,12,336974.3,0.07368728846481482,0.0424229086386095,0.055965504169537085,0.42303084925928464,0.46953258587261676,0.08885479853746141
2020,Consumer Discretionary,Method2_LatentQuality,3,Q3,12,108556.95,0.13690558477487558,0.11328141361863285,0.12593559650988034,0.4261649613100345,0.4315206240908736,0.0681102965382767
2020,Consumer Discretionary,Method2_LatentQuality,4,Q4,12,80581.42,0.24587161174341807,0.19813733133845732,0.22880136066933734,0.4718228013722787,0.3901350836102771,0.08546422979747263
2020,Consumer Discretionary,Method2_LatentQuality,5,Q5,12,367480.79,0.48915462880985655,0.4420695069011027,0.47765046890962687,0.5637066492517568,0.273550167186678,0.06310183758872073
2020,Consumer Discretionary,Method3_ConservativeQuality,1,Q1,12,23156.510000000002,-0.26284418865430464,-0.2609941632424275,-0.29379127627741053,0.3676866352666433,0.5570047109564221,0.12364543027587448
2020,Consumer Discretionary,Method3_ConservativeQuality,2,Q2,12,338313.13,0.06974062089343779,0.043715513579732766,0.05456658864165958,0.41796987380565254,0.46781542523633973,0.08124876207305692
2020,Consumer Discretionary,Method3_ConservativeQuality,3,Q3,12,90108.38,0.1363777826533699,0.11310327650957248,0.12493177594383327,0.4293842964113959,0.4317064736126732,0.07004856633778671
2020,Consumer Discretionary,Method3_ConservativeQuality,4,Q4,12,99231.41,0.23807160912810885,0.20364665922487887,0.22451556290040087,0.46659328595751615,0.35999867719844675,0.07390159082813325
2020,Consumer Discretionary,Method3_ConservativeQuality,5,Q5,12,365940.54,0.5014291011180485,0.43544571118261827,0.4843390027724879,0.5707778050187902,0.3052178847129858,0.08033224322295458
2020,Consumer Discretionary,Method4_ProbabilisticQuality,1,Q1,12,23156.510000000002,-0.26284418865430464,-0.2609941632424275,-0.29379127627741053,0.3676866352666433,0.5570047109564221,0.12364543027587448
2020,Consumer Discretionary,Method4_ProbabilisticQuality,5,Q5,12,140389.1,0.5017932343994391,0.4296800435465746,0.4825045546780733,0.5714384882467988,0.3223036975883844,0.08852921392468031
2020,Consumer Staples,Method1_ObservedQuality,1,Q1,7,18809.57,-0.5521860087623934,-0.48912308820419076,-0.5705876291121965,0.32672506754605096,0.5829730829097769,0.09180779298814389
2020,Consumer Staples,Method1_ObservedQuality,2,Q2,7,95125.18000000001,0.0936700802991549,0.04726338841827632,0.06828967408779357,0.44510547423678826,0.4696830757139737,0.11081441221583124
2020,Consumer Staples,Method1_ObservedQuality,3,Q3,6,218702.16,0.13199542730027777,0.11460362714383047,0.12339509623963285,0.42556983288329925,0.4310509917984384,0.060516370744948866
2020,Consumer Staples,Method1_ObservedQuality,4,Q4,7,227020.81,0.18102422417375008,0.15859051646866587,0.1708231746652775,0.4533973449945252,0.4147572602873524,0.06512888109825034
2020,Consumer Staples,Method1_ObservedQuality,5,Q5,7,547593.49,0.2895311612836893,0.262655820491916,0.27952085803709775,0.49633803008479166,0.36327122576530263,0.06409960651682982
2020,Consumer Staples,Method2_LatentQuality,1,Q1,7,18809.57,-0.5521860087623934,-0.48912308820419076,-0.5705876291121965,0.32672506754605096,0.5829730829097769,0.09180779298814389
