Method,Portfolio,Date,n_firms,n_exchanges,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method3_ConservativeQuality,Q5,2017-10-31,83,4,0.9999999999999999,1.0,0.1661404300021327,0.1,0.0,0.38537680519417133,4,2,False
Method4_ProbabilisticQuality,Q1,2017-10-31,81,4,1.0,1.0,0.5052984806142204,0.10000000000000002,0.0,0.4,4,2,False
Method4_ProbabilisticQuality,Q5,2017-10-31,80,4,1.0,1.0,0.17147336669670832,0.1,0.0,0.39008321340331764,4,2,False
Method1_ObservedQuality,Q1,2017-11-30,84,4,1.0000000000000002,0.9999999999999999,0.47944275980871076,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2017-11-30,80,4,1.0,1.0000000000000002,0.3149201979589383,0.1,0.0,0.3664908247534535,4,3,False
Method1_ObservedQuality,Q3,2017-11-30,82,4,0.9999999999999999,0.9999999999999999,0.3027649101481546,0.1,0.0,0.38718409960289163,4,1,False
Method1_ObservedQuality,Q4,2017-11-30,81,4,1.0000000000000002,1.0,0.12188145548881034,0.09161953959401367,0.0,0.4,5,1,False
Method1_ObservedQuality,Q5,2017-11-30,83,4,1.0,0.9999999999999999,0.17190818991648932,0.1,0.0,0.3885386655537829,4,2,False
Method2_LatentQuality,Q1,2017-11-30,84,4,1.0,1.0000000000000002,0.4883574404836477,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2017-11-30,80,4,0.9999999999999999,1.0,0.3436628720662747,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2017-11-30,82,4,1.0000000000000002,1.0000000000000002,0.10880304147080165,0.1,0.0,0.3789781355517706,4,3,False
Method2_LatentQuality,Q4,2017-11-30,81,4,1.0000000000000002,1.0,0.12915970211562353,0.09161953959401367,0.0,0.4,5,2,False
Method2_LatentQuality,Q5,2017-11-30,83,4,0.9999999999999999,1.0,0.1685511110968059,0.1,0.0,0.3856330874886109,4,2,False
Method3_ConservativeQuality,Q1,2017-11-30,84,4,1.0000000000000002,1.0,0.4856105057853452,0.10000000000000002,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q2,2017-11-30,81,4,1.0000000000000002,1.0,0.33324889714734995,0.1,0.0,0.3779885896092635,4,3,False
Method3_ConservativeQuality,Q3,2017-11-30,81,4,1.0,1.0,0.28933185679230344,0.1,0.0,0.3698518758002594,4,1,False
Method3_ConservativeQuality,Q4,2017-11-30,81,4,1.0,1.0000000000000002,0.1275243691674533,0.09161953959401367,0.0,0.4,5,1,False
Method3_ConservativeQuality,Q5,2017-11-30,83,4,1.0000000000000002,0.9999999999999998,0.16852488539444135,0.1,0.0,0.3856106989505294,4,2,False
Method4_ProbabilisticQuality,Q1,2017-11-30,81,4,1.0,1.0,0.5163634683723677,0.10000000000000002,0.0,0.4,4,2,False
Method4_ProbabilisticQuality,Q5,2017-11-30,80,4,1.0,1.0,0.17469712755288375,0.1,0.0,0.39101393193373013,4,2,False
Method1_ObservedQuality,Q1,2017-12-31,84,4,1.0,1.0,0.48230463507022253,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2017-12-31,80,4,1.0,1.0000000000000002,0.3027115094766296,0.1,0.0,0.3668096729360082,4,3,False
Method1_ObservedQuality,Q3,2017-12-31,81,4,1.0,1.0,0.30797184663976956,0.1,0.0,0.38397888117646295,4,1,False
Method1_ObservedQuality,Q4,2017-12-31,81,4,1.0,1.0,0.11740695728104239,0.08951728181739632,0.0,0.4,5,2,False
Method1_ObservedQuality,Q5,2017-12-31,83,4,0.9999999999999999,0.9999999999999999,0.1827248502771317,0.1,0.0,0.388486431564752,4,2,False
Method2_LatentQuality,Q1,2017-12-31,84,4,1.0,1.0,0.4893840992071765,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2017-12-31,80,4,1.0000000000000002,1.0,0.34959154108938445,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2017-12-31,82,4,1.0,1.0,0.11634971275539868,0.1,0.0,0.37384172560022555,4,2,False
Method2_LatentQuality,Q4,2017-12-31,80,4,0.9999999999999999,0.9999999999999999,0.124746718210932,0.08951728181739631,0.0,0.4,5,2,False
Method2_LatentQuality,Q5,2017-12-31,83,4,1.0,0.9999999999999999,0.17919844303061616,0.1,0.0,0.38557187469630877,4,2,False
Method3_ConservativeQuality,Q1,2017-12-31,84,4,0.9999999999999999,1.0,0.4879162852661324,0.10000000000000002,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q2,2017-12-31,81,4,1.0,1.0,0.3220844203725411,0.1,0.0,0.37919534024250945,4,3,False
Method3_ConservativeQuality,Q3,2017-12-31,80,4,1.0,1.0000000000000002,0.29392260571228057,0.1,0.0,0.3705838373220986,4,1,False
Method3_ConservativeQuality,Q4,2017-12-31,81,4,1.0,0.9999999999999999,0.12272750163572622,0.08951728181739632,0.0,0.4,5,2,False
Method3_ConservativeQuality,Q5,2017-12-31,83,4,1.0,1.0,0.17917740000549673,0.1,0.0,0.38555472604578617,4,2,False
Method4_ProbabilisticQuality,Q1,2017-12-31,81,4,1.0,1.0,0.517861727249754,0.10000000000000002,0.0,0.4,4,2,False
Method4_ProbabilisticQuality,Q5,2017-12-31,80,4,0.9999999999999999,1.0,0.18643782664547587,0.1,0.0,0.3916453758324978,4,2,False
Method1_ObservedQuality,Q1,2018-01-31,86,4,1.0,1.0,0.6203892164010465,0.10000000000000002,0.0,0.4,4,1,False
Method1_ObservedQuality,Q2,2018-01-31,83,4,0.9999999999999998,1.0,0.22821957734065126,0.1,0.0,0.3871812521586824,4,2,False
Method1_ObservedQuality,Q3,2018-01-31,85,4,0.9999999999999998,1.0,0.1434176917473669,0.1,0.0,0.3961919360610925,4,2,False
Method1_ObservedQuality,Q4,2018-01-31,85,4,1.0,1.0,0.08854484201267317,0.08854484201267317,0.0,0.303473738054172,5,0,False
Method1_ObservedQuality,Q5,2018-01-31,84,4,0.9999999999999999,1.0000000000000002,0.16184304202463187,0.1,0.0,0.3920603562802556,4,3,False
Method2_LatentQuality,Q1,2018-01-31,85,4,1.0,1.0,0.6218749674782577,0.10000000000000002,0.0,0.4,4,1,False
Method2_LatentQuality,Q2,2018-01-31,84,4,1.0,1.0,0.22223102879752876,0.1,0.0,0.38241274455927377,4,2,False
Method2_LatentQuality,Q3,2018-01-31,85,4,0.9999999999999999,1.0,0.15033458489835608,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q4,2018-01-31,85,4,1.0000000000000002,1.0000000000000002,0.08882653503419831,0.08882653503419831,0.0,0.377750437468975,6,0,False
Method2_LatentQuality,Q5,2018-01-31,84,4,1.0000000000000002,1.0,0.15937324024238764,0.1,0.0,0.38972602454677907,4,3,False
Method3_ConservativeQuality,Q1,2018-01-31,85,4,0.9999999999999998,1.0000000000000002,0.6767990804445423,0.1,0.0,0.3955701044209695,4,1,False
Method3_ConservativeQuality,Q2,2018-01-31,85,4,1.0,1.0,0.20833032550436162,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-01-31,84,4,1.0,1.0,0.14367516733876753,0.1,0.0,0.3964610713855868,4,2,False
Method3_ConservativeQuality,Q4,2018-01-31,85,4,1.0,0.9999999999999999,0.09124286618888941,0.0912428661888894,0.0,0.3127207982273629,5,0,False
Method3_ConservativeQuality,Q5,2018-01-31,84,4,1.0,1.0,0.1600072631241975,0.1,0.0,0.3903206922445821,4,3,False
Method4_ProbabilisticQuality,Q1,2018-01-31,84,4,0.9999999999999999,1.0,0.677085192922566,0.1,0.0,0.39577556724932067,4,1,False
Method4_ProbabilisticQuality,Q5,2018-01-31,83,4,1.0,1.0,0.16442932203174915,0.1,0.0,0.3945571821099446,4,3,False
Method1_ObservedQuality,Q1,2018-02-28,86,4,1.0000000000000002,1.0,0.6173658468752032,0.10000000000000002,0.0,0.4,4,1,False
Method1_ObservedQuality,Q2,2018-02-28,83,4,0.9999999999999999,1.0,0.2390779462172541,0.1,0.0,0.39557215421319736,4,2,False
Method1_ObservedQuality,Q3,2018-02-28,85,4,0.9999999999999998,1.0,0.14204895586147182,0.1,0.0,0.3904891639735394,4,2,False
Method1_ObservedQuality,Q4,2018-02-28,85,4,1.0,1.0,0.0895759440343037,0.0895759440343037,0.0,0.30133420070219197,5,0,False
Method1_ObservedQuality,Q5,2018-02-28,84,4,0.9999999999999999,1.0000000000000002,0.15768755717094166,0.1,0.0,0.3932908677937549,4,3,False
Method2_LatentQuality,Q1,2018-02-28,85,4,1.0,1.0,0.6188823887447962,0.10000000000000002,0.0,0.4,4,1,False
Method2_LatentQuality,Q2,2018-02-28,84,4,0.9999999999999998,1.0,0.23305598713453907,0.1,0.0,0.3904844392831548,4,2,False
Method2_LatentQuality,Q3,2018-02-28,85,4,0.9999999999999999,0.9999999999999999,0.14903723894688564,0.1,0.0,0.3974410478491051,4,3,False
Method2_LatentQuality,Q4,2018-02-28,85,4,0.9999999999999998,1.0,0.09020458613239853,0.09020458613239854,0.0,0.378455826192698,6,0,False
Method2_LatentQuality,Q5,2018-02-28,84,4,1.0,1.0,0.15506493614205466,0.1,0.0,0.3907471561694371,4,3,False
Method3_ConservativeQuality,Q1,2018-02-28,85,4,1.0000000000000002,1.0,0.6713640676815847,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Method3_ConservativeQuality,Q2,2018-02-28,85,4,1.0,0.9999999999999999,0.21957016518037317,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-02-28,84,4,0.9999999999999999,1.0,0.14219248560883554,0.1,0.0,0.3906283559644021,4,2,False
Method3_ConservativeQuality,Q4,2018-02-28,85,4,1.0,1.0,0.09258832035378169,0.09258832035378169,0.0,0.3114678590211764,5,0,False
Method3_ConservativeQuality,Q5,2018-02-28,84,4,1.0,1.0,0.1557658245256405,0.1,0.0,0.39142155360317243,4,3,False
Method4_ProbabilisticQuality,Q1,2018-02-28,84,4,1.0000000000000002,1.0000000000000002,0.6718118394389091,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Method4_ProbabilisticQuality,Q5,2018-02-28,83,4,0.9999999999999999,1.0000000000000002,0.1601951899220124,0.1,0.0,0.39577561568228004,4,3,False
Method1_ObservedQuality,Q1,2018-03-31,86,4,1.0,1.0,0.5989389713836608,0.10000000000000002,0.0,0.4,4,1,False
Method1_ObservedQuality,Q2,2018-03-31,83,4,1.0000000000000002,1.0,0.23521900614283323,0.1,0.0,0.39646383290863596,4,2,False
Method1_ObservedQuality,Q3,2018-03-31,85,4,1.0,0.9999999999999999,0.13392478903101848,0.1,0.0,0.394766608686937,4,2,False
Method1_ObservedQuality,Q4,2018-03-31,85,4,0.9999999999999999,1.0,0.09293757591784524,0.09293757591784525,0.0,0.25796280845744524,4,0,False
Method1_ObservedQuality,Q5,2018-03-31,84,4,1.0,1.0,0.1518740171931616,0.1,0.0,0.3871306573351406,4,3,False
Method2_LatentQuality,Q1,2018-03-31,85,4,1.0,1.0,0.6000652905198585,0.10000000000000002,0.0,0.4,4,1,False
Method2_LatentQuality,Q2,2018-03-31,84,4,1.0,1.0,0.2296129145053854,0.1,0.0,0.3914929322641988,4,2,False
Method2_LatentQuality,Q3,2018-03-31,85,4,0.9999999999999999,1.0,0.13931845672874887,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q4,2018-03-31,85,4,0.9999999999999999,1.0,0.09414860543845152,0.09414860543845155,0.0,0.33583349964453896,5,0,False
Method2_LatentQuality,Q5,2018-03-31,84,4,1.0,1.0,0.14942845438280206,0.1,0.0,0.3848522966603879,4,3,False
Method3_ConservativeQuality,Q1,2018-03-31,85,4,1.0,0.9999999999999999,0.6548199947873528,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Method3_ConservativeQuality,Q2,2018-03-31,85,4,1.0,1.0,0.21575989872598017,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-03-31,84,4,1.0,1.0,0.13409810273391043,0.1,0.0,0.3949514548711224,4,2,False
Method3_ConservativeQuality,Q4,2018-03-31,85,4,1.0,1.0,0.0958200796153397,0.0958200796153397,0.0,0.31658083898257644,5,0,False
Method3_ConservativeQuality,Q5,2018-03-31,84,4,1.0,1.0,0.15016072565025415,0.1,0.0,0.38552960786629287,4,3,False
Method4_ProbabilisticQuality,Q1,2018-03-31,84,4,1.0000000000000002,1.0,0.6549966827594663,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Method4_ProbabilisticQuality,Q5,2018-03-31,83,4,0.9999999999999999,0.9999999999999999,0.15471911082125758,0.1,0.0,0.3898411051169123,4,3,False
Method1_ObservedQuality,Q1,2018-04-30,86,4,0.9999999999999998,0.9999999999999999,0.6307113871693621,0.10000000000000002,0.0,0.4,4,1,False
Method1_ObservedQuality,Q2,2018-04-30,83,4,0.9999999999999999,1.0,0.23644728235509666,0.1,0.0,0.39218429215547135,4,2,False
Method1_ObservedQuality,Q3,2018-04-30,85,4,1.0,1.0000000000000002,0.12897590174478327,0.08854491905374787,0.0,0.39999999999999997,5,2,False
Method1_ObservedQuality,Q4,2018-04-30,85,4,0.9999999999999999,0.9999999999999999,0.09155685630821488,0.09155685630821488,0.0,0.25546839614902583,4,0,False
Method1_ObservedQuality,Q5,2018-04-30,84,4,1.0,1.0,0.14459041401851558,0.1,0.0,0.38849914503250593,4,3,False
Method2_LatentQuality,Q1,2018-04-30,85,4,0.9999999999999999,1.0,0.6317201516465291,0.10000000000000002,0.0,0.4,4,1,False
Method2_LatentQuality,Q2,2018-04-30,84,4,0.9999999999999999,0.9999999999999999,0.23166077346721262,0.1,0.0,0.38810693218034753,4,2,False
Method2_LatentQuality,Q3,2018-04-30,85,4,0.9999999999999999,1.0,0.13340875385965617,0.1,0.0,0.39527005332915577,4,2,False
Method2_LatentQuality,Q4,2018-04-30,85,4,1.0,0.9999999999999999,0.09330793474518652,0.09330793474518652,0.0,0.2808370544428182,4,0,False
Method2_LatentQuality,Q5,2018-04-30,84,4,1.0,1.0,0.14222535889825813,0.1,0.0,0.38614298286729287,4,3,False
Method3_ConservativeQuality,Q1,2018-04-30,85,4,0.9999999999999998,1.0,0.6862770869919298,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Method3_ConservativeQuality,Q2,2018-04-30,85,4,1.0,0.9999999999999999,0.21639817417601603,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-04-30,84,4,1.0,0.9999999999999999,0.12887844304678672,0.08854491905374787,0.0,0.39999999999999997,5,2,False
Method3_ConservativeQuality,Q4,2018-04-30,85,4,0.9999999999999998,1.0000000000000002,0.09430768347225432,0.09430768347225435,0.0,0.31338951293986755,5,0,False
Method3_ConservativeQuality,Q5,2018-04-30,84,4,1.0,1.0,0.14308950741588575,0.1,0.0,0.38699815786389924,4,3,False
Method4_ProbabilisticQuality,Q1,2018-04-30,84,4,0.9999999999999997,1.0,0.6867783406941864,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Method4_ProbabilisticQuality,Q5,2018-04-30,83,4,1.0000000000000002,1.0,0.1471747523643455,0.1,0.0,0.3911312576371142,4,3,False
Method1_ObservedQuality,Q1,2018-05-31,86,4,1.0,1.0,0.5635305180710459,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2018-05-31,83,4,1.0000000000000002,1.0,0.24307778268000996,0.1,0.0,0.3922025872127689,4,2,False
Method1_ObservedQuality,Q3,2018-05-31,85,4,1.0,1.0,0.13012883305447578,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q4,2018-05-31,85,4,1.0,0.9999999999999999,0.0901796928153545,0.09017969281535448,0.0,0.3081467986276699,5,0,False
Method1_ObservedQuality,Q5,2018-05-31,84,4,0.9999999999999999,1.0,0.13404347473723188,0.1,0.0,0.3801676518322973,4,3,False
Method2_LatentQuality,Q1,2018-05-31,85,4,0.9999999999999998,1.0,0.5647605518057564,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2018-05-31,84,4,1.0,1.0,0.23802602098236367,0.1,0.0,0.38790990448951745,4,2,False
Method2_LatentQuality,Q3,2018-05-31,85,4,1.0,0.9999999999999998,0.1344579017929753,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q4,2018-05-31,85,4,1.0,1.0,0.09092876896528274,0.09092876896528274,0.0,0.32975615713675344,5,0,False
Method2_LatentQuality,Q5,2018-05-31,84,4,1.0,1.0,0.13238396870021246,0.1,0.0,0.3785463234266424,4,3,False
Method3_ConservativeQuality,Q1,2018-05-31,85,4,1.0,1.0,0.6208207598331488,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ConservativeQuality,Q2,2018-05-31,85,4,1.0,0.9999999999999999,0.22197091529121526,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-05-31,84,4,1.0,1.0,0.12982423443238875,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q4,2018-05-31,85,4,0.9999999999999999,0.9999999999999999,0.09212622507853585,0.09212622507853585,0.0,0.31479815955604384,5,0,False
Method3_ConservativeQuality,Q5,2018-05-31,84,4,1.0,1.0,0.13313936198373974,0.1,0.0,0.37928113361316496,4,3,False
Method4_ProbabilisticQuality,Q1,2018-05-31,84,4,1.0000000000000002,1.0,0.6210037410830582,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method4_ProbabilisticQuality,Q5,2018-05-31,83,4,0.9999999999999998,1.0,0.13758017350767163,0.1,0.0,0.3837111074371342,4,3,False
Method1_ObservedQuality,Q1,2018-06-30,86,4,0.9999999999999998,1.0,0.5505845515601512,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2018-06-30,83,4,1.0,1.0,0.24113509203093325,0.1,0.0,0.3874200697426049,4,2,False
Method1_ObservedQuality,Q3,2018-06-30,85,4,0.9999999999999999,1.0,0.12594400844909817,0.1,0.0,0.39629158489673877,4,3,False
Method1_ObservedQuality,Q4,2018-06-30,85,4,1.0,1.0,0.09309198585010549,0.09309198585010549,0.0,0.26392892613039354,4,0,False
Method1_ObservedQuality,Q5,2018-06-30,84,4,1.0,0.9999999999999999,0.1350604543074565,0.1,0.0,0.38087420484587553,4,3,False
Method2_LatentQuality,Q1,2018-06-30,85,4,0.9999999999999999,1.0,0.5523829787164488,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2018-06-30,84,4,0.9999999999999999,1.0,0.23619158439707652,0.1,0.0,0.3834436090227439,4,2,False
Method2_LatentQuality,Q3,2018-06-30,85,4,1.0,1.0000000000000002,0.1322178303691771,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q4,2018-06-30,85,4,1.0,0.9999999999999999,0.09254160362349897,0.09254160362349896,0.0,0.33151414044445865,5,0,False
Method2_LatentQuality,Q5,2018-06-30,84,4,0.9999999999999999,1.0000000000000002,0.13341629267643595,0.1,0.0,0.3792535655156244,4,3,False
Method3_ConservativeQuality,Q1,2018-06-30,85,4,1.0,1.0,0.6072147174569695,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ConservativeQuality,Q2,2018-06-30,85,4,0.9999999999999999,1.0,0.22008318542069807,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-06-30,84,4,1.0,0.9999999999999999,0.12567873759607084,0.1,0.0,0.3959882811948616,4,3,False
Method3_ConservativeQuality,Q4,2018-06-30,85,4,1.0,1.0,0.0950123051586721,0.0950123051586721,0.0,0.269373302553446,4,0,False
Method3_ConservativeQuality,Q5,2018-06-30,84,4,1.0,1.0,0.1341858953755269,0.1,0.0,0.38000893291918025,4,3,False
Method4_ProbabilisticQuality,Q1,2018-06-30,84,4,0.9999999999999998,1.0,0.6074231429272611,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method4_ProbabilisticQuality,Q5,2018-06-30,83,4,1.0,1.0,0.138547942030817,0.1,0.0,0.3843994061587245,4,3,False
Method1_ObservedQuality,Q1,2018-07-31,86,4,1.0000000000000002,1.0000000000000002,0.5474524030524548,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2018-07-31,83,4,1.0,1.0,0.24747591313312448,0.1,0.0,0.3829553730803924,4,2,False
Method1_ObservedQuality,Q3,2018-07-31,85,4,1.0,0.9999999999999999,0.1102028089661968,0.1,0.0,0.3968962786780087,4,3,False
Method1_ObservedQuality,Q4,2018-07-31,85,4,1.0,1.0,0.0933152474866053,0.0933152474866053,0.0,0.20887508712358155,3,0,False
Method1_ObservedQuality,Q5,2018-07-31,84,4,0.9999999999999998,1.0,0.13409314024553243,0.09770131001116232,0.0,0.3612345023917456,4,3,False
Method2_LatentQuality,Q1,2018-07-31,85,4,0.9999999999999999,1.0,0.5491011326991799,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2018-07-31,84,4,0.9999999999999999,0.9999999999999999,0.2425996482482108,0.1,0.0,0.37930212569208954,4,2,False
Method2_LatentQuality,Q3,2018-07-31,85,4,1.0,1.0,0.11630805266873265,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q4,2018-07-31,85,4,1.0,1.0,0.09232981160913761,0.09232981160913761,0.0,0.28034188377007446,4,0,False
Method2_LatentQuality,Q5,2018-07-31,84,4,0.9999999999999999,1.0,0.13244351641862664,0.09733238425792763,0.0,0.3599875018328851,4,3,False
Method3_ConservativeQuality,Q1,2018-07-31,85,4,1.0,1.0,0.6040512204179225,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ConservativeQuality,Q2,2018-07-31,85,4,1.0,1.0,0.22615543828462029,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-07-31,84,4,1.0000000000000002,1.0,0.1099771149188105,0.1,0.0,0.39660164777729046,4,3,False
Method3_ConservativeQuality,Q4,2018-07-31,85,4,0.9999999999999999,0.9999999999999999,0.09493347501712843,0.09493347501712843,0.0,0.21249729705741166,3,0,False
Method3_ConservativeQuality,Q5,2018-07-31,84,4,0.9999999999999999,0.9999999999999999,0.13335061935855036,0.09753450216998086,0.0,0.3606706776401477,4,3,False
Method4_ProbabilisticQuality,Q1,2018-07-31,84,4,0.9999999999999999,1.0,0.6039217801368618,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method4_ProbabilisticQuality,Q5,2018-07-31,83,4,0.9999999999999999,1.0000000000000002,0.13763599070844554,0.09851453601651125,0.0,0.3639832757540239,4,3,False
Method1_ObservedQuality,Q1,2018-08-31,86,4,0.9999999999999997,0.9999999999999999,0.5577999431369352,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2018-08-31,83,4,1.0,1.0,0.2483305970710859,0.1,0.0,0.38818160917739297,4,2,False
Method1_ObservedQuality,Q3,2018-08-31,85,4,1.0,1.0,0.1188171111800806,0.1,0.0,0.39791331315947265,4,3,False
Method1_ObservedQuality,Q4,2018-08-31,85,4,0.9999999999999999,1.0,0.08450672664853354,0.08450672664853355,0.0,0.1897442087256263,3,0,False
Method1_ObservedQuality,Q5,2018-08-31,84,4,0.9999999999999999,1.0,0.14101793588672593,0.1,0.0,0.363810289543382,4,3,False
Method2_LatentQuality,Q1,2018-08-31,85,4,0.9999999999999998,1.0,0.5608829280093729,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2018-08-31,84,4,0.9999999999999999,0.9999999999999999,0.24306986348181928,0.1,0.0,0.3840091592117353,4,2,False
Method2_LatentQuality,Q3,2018-08-31,85,4,1.0,1.0,0.12501671128324598,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q4,2018-08-31,85,4,0.9999999999999999,0.9999999999999999,0.08348157464445301,0.08348157464445301,0.0,0.260538834332773,4,0,False
Method2_LatentQuality,Q5,2018-08-31,84,4,0.9999999999999997,0.9999999999999999,0.1394883977224081,0.09971250376998483,0.0,0.36265107769551735,4,3,False
Method3_ConservativeQuality,Q1,2018-08-31,85,4,0.9999999999999996,1.0,0.6112517785549904,0.1,0.0,0.3966973788111408,4,2,False
Method3_ConservativeQuality,Q2,2018-08-31,85,4,1.0,1.0000000000000002,0.2285007198117486,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-08-31,84,4,1.0,0.9999999999999999,0.11847704821724518,0.1,0.0,0.3974940038010286,4,3,False
Method3_ConservativeQuality,Q4,2018-08-31,85,4,0.9999999999999999,1.0000000000000002,0.08587602279616427,0.0858760227961643,0.0,0.19281870970735082,3,0,False
Method3_ConservativeQuality,Q5,2018-08-31,84,4,1.0,1.0,0.14035818941863068,0.09991333537168022,0.0,0.36330816542946476,4,3,False
Method4_ProbabilisticQuality,Q1,2018-08-31,84,4,0.9999999999999997,1.0,0.6112739752001115,0.1,0.0,0.3967144793105518,4,2,False
Method4_ProbabilisticQuality,Q5,2018-08-31,83,4,0.9999999999999999,0.9999999999999999,0.14471700618515446,0.1,0.0,0.3666865160020771,4,3,False
Method1_ObservedQuality,Q1,2018-09-30,86,4,0.9999999999999998,1.0,0.5579983627621812,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q2,2018-09-30,83,4,1.0,1.0,0.2566290759124916,0.1,0.0,0.3901507850374297,4,2,False
Method1_ObservedQuality,Q3,2018-09-30,85,4,0.9999999999999998,1.0000000000000002,0.1279842213891853,0.1,0.0,0.3919187242915456,4,3,False
Method1_ObservedQuality,Q4,2018-09-30,85,4,1.0,1.0,0.08779562439922116,0.08779562439922116,0.0,0.25046694532009256,4,0,False
Method1_ObservedQuality,Q5,2018-09-30,84,4,0.9999999999999998,1.0,0.13875445765450053,0.09966162905310688,0.0,0.36239805727020696,4,3,False
Method2_LatentQuality,Q1,2018-09-30,85,4,0.9999999999999998,1.0,0.5610568102401653,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q2,2018-09-30,84,4,1.0,1.0,0.2510290298314716,0.1,0.0,0.38578372730891286,4,2,False
Method2_LatentQuality,Q3,2018-09-30,85,4,1.0,0.9999999999999999,0.13469341319722689,0.1,0.0,0.3995947581823318,4,3,False
Method2_LatentQuality,Q4,2018-09-30,85,4,1.0,1.0,0.08670592202743248,0.08670592202743248,0.0,0.3221769920437803,5,0,False
Method2_LatentQuality,Q5,2018-09-30,84,4,1.0,1.0,0.13724669053758337,0.09931837787797933,0.0,0.36127559461525016,4,3,False
Method3_ConservativeQuality,Q1,2018-09-30,85,4,1.0,1.0,0.6152136054988421,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ConservativeQuality,Q2,2018-09-30,85,4,1.0000000000000002,1.0,0.23402635742948397,0.1,0.0,0.4,4,2,False
Method3_ConservativeQuality,Q3,2018-09-30,84,4,0.9999999999999998,0.9999999999999999,0.12766018917578592,0.1,0.0,0.39155913154677435,4,3,False
Method3_ConservativeQuality,Q4,2018-09-30,85,4,0.9999999999999999,0.9999999999999999,0.08911247087621041,0.08911247087621041,0.0,0.25422369876656553,4,0,False
Method3_ConservativeQuality,Q5,2018-09-30,84,4,0.9999999999999997,1.0,0.13813506698291295,0.09952002070173918,0.0,0.3619349850433423,4,3,False
Method4_ProbabilisticQuality,Q1,2018-09-30,84,4,1.0,1.0,0.6157446234143714,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method4_ProbabilisticQuality,Q5,2018-09-30,83,4,0.9999999999999999,1.0,0.14274057975739032,0.1,0.0,0.3654454952800976,4,3,False
Method1_ObservedQuality,Q1,2018-10-31,86,4,1.0000000000000002,1.0,0.549541386229453,0.10000000000000002,0.0,0.4,4,2,False
