sigma_firm,baseline,sigma0_half,sigma0_double,tau_double,nu_loose,betas_3x_wider
596,0.11539851058456886,0.1147345142266928,0.1157816851220826,0.11559535597635799,0.11508913674413751,0.11503555422790392
597,0.08295608093718224,0.08234518538601301,0.08384671517731043,0.08333361755698934,0.08274344664416786,0.08345483758296397
598,0.008842730121028592,0.008940829337681233,0.008949960219589397,0.008952956789788618,0.00887070573999914,0.008826424078153287
600,0.12972569933029993,0.12811513203089056,0.12977741494012215,0.12972625123464526,0.1298442488199435,0.13020085313476062
601,0.02306540701710298,0.023327481260478497,0.023463077003901177,0.023630527103499208,0.023636217499591838,0.02359251289836733
602,0.04120582583043001,0.041519925620992625,0.0413203330500725,0.04165144623898815,0.0412872663365228,0.04169205852942031
604,0.11705950441182904,0.11653750648486494,0.11774236129682704,0.11671532194482176,0.11700667925377412,0.11644276236121438
605,0.02616370140961882,0.02602153545090102,0.02594189709462994,0.026061529735835594,0.025931368129512702,0.02583694247411912
606,0.036592888450546854,0.03642194899147721,0.03654027639526621,0.036507552113544596,0.036338886080817936,0.03655790608868427
607,0.033759819749150786,0.034130884562927434,0.03382825210341514,0.0338671033012319,0.03378795194599676,0.03395956031133285
608,0.09165492616461568,0.09120574749453754,0.09189524987676219,0.09150140163870318,0.09145873504677471,0.09115325754947427
609,0.09994870250217264,0.09874302613872317,0.10024887783530943,0.10033192576631744,0.09932554699676266,0.09979798214191307
610,0.02735839818643154,0.027373144859305254,0.027422702987649646,0.027398800879407395,0.027357464276561987,0.027538911473837423
611,0.0681428643982526,0.06777383899879466,0.06823277087258887,0.0683412987803758,0.06847007870008884,0.06795988959273089
612,0.02812673542217648,0.027816796051739645,0.027835531940082515,0.02784100189316326,0.028087809175225267,0.027856588178159062
613,0.10106488760588424,0.10102948236103805,0.10168157443652588,0.1015053984002132,0.10159222092560569,0.10161133353694751
614,0.04846664780414166,0.04850341463691414,0.04879156218572827,0.04865159334501143,0.04871656074564264,0.048393788233489936
615,0.014177203477831557,0.014146686590682911,0.014128216663431652,0.014119147662243309,0.014065037940380892,0.014041612567902172
616,0.04898756828162514,0.04887832699021288,0.04900728436232632,0.04877022882857615,0.049165653893578305,0.048715180728255585
617,0.07950852830956841,0.07952888635809396,0.0793360992036365,0.07957912066823912,0.07966671391576932,0.0793069592828303
618,0.029100900273289952,0.029185062751340408,0.029218559290658183,0.029122477004398285,0.028972650140059186,0.02889902549265203
619,0.04979230297809555,0.04959020654843326,0.0498885806787477,0.04948722491543432,0.04940336587732389,0.049751350258514154
621,0.03678434481921258,0.0366096788273355,0.03669648248992601,0.03681785356892348,0.036678850170045504,0.03669265688727006
622,0.022164522114007528,0.022186161621519512,0.02231970049447786,0.022503289176036202,0.02231797761635089,0.022252227305530645
623,0.04538362085088338,0.04506583098206299,0.045301413574442895,0.045270586206673416,0.045157412622543684,0.04529052430323539
624,0.1187554256242142,0.1180149575981595,0.11963634107534778,0.11876411064014145,0.11937105887528743,0.11872800240324108
625,0.0382791929144451,0.03814754169111303,0.03802383847681127,0.03808228753376912,0.03829205383371876,0.038195372814784384
626,0.02219759327896828,0.022246654411707777,0.02224550566513623,0.022205501216045455,0.02210807407953567,0.02203195016341885
627,0.03139666913990613,0.031276948098434856,0.03160797409071217,0.031328201416456536,0.031460491454047924,0.031142702183861438
628,0.06728862460801432,0.06688177166334128,0.06723461592385059,0.06717022331123094,0.0666762610753678,0.06697740304356298
630,0.04038767328278018,0.040394156185360734,0.04069759862059708,0.04049683573075824,0.04041192709750007,0.040389421199093216
632,0.10522725454282308,0.10467462857339373,0.10454033265615498,0.1049519197548461,0.10530673985848096,0.10465871237981636
