Exchange,PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Oslo,LongShort,FF5,Method2_LatentQuality,0.2607009422299898,0.021725078519165816,5.273756418847472,3.7447870560036733e-07,0.2997982782553905,189
Oslo,LongShort,FF5+MOM,Method2_LatentQuality,0.13808032800593362,0.011506694000494467,2.426054515130328,0.016239781388319496,0.3416185541169401,189
Oslo,LongShort,CAPM,Method3_ConservativeQuality,0.3096042625000385,0.02580035520833654,5.825131981096508,2.4512183172120672e-08,0.06269062671653203,189
Oslo,LongShort,FF3,Method3_ConservativeQuality,0.3372212158612088,0.028101767988434067,5.930688076508461,1.4530425751502207e-08,0.15895262476997607,189
Oslo,LongShort,FF3+MOM,Method3_ConservativeQuality,0.17752018154657637,0.014793348462214697,2.6358099627962566,0.009110203492865177,0.21553421998532651,189
Oslo,LongShort,FF5,Method3_ConservativeQuality,0.2759704566602665,0.022997538055022207,4.71493319448678,4.778960160267687e-06,0.3018429357913145,189
Oslo,LongShort,FF5+MOM,Method3_ConservativeQuality,0.16198500619609013,0.013498750516340845,2.3629853399831444,0.01918351466671231,0.3335022370969537,189
Oslo,LongShort,CAPM,Method4_ProbabilisticQuality,0.3034390221101736,0.0252865851758478,5.633444785598217,6.407634400851236e-08,0.05088804346757925,189
Oslo,LongShort,FF3,Method4_ProbabilisticQuality,0.328520110060213,0.027376675838351083,6.078000351778671,6.798235085980764e-09,0.13661921961389856,189
Oslo,LongShort,FF3+MOM,Method4_ProbabilisticQuality,0.15699842902068234,0.013083202418390194,2.4376220092675953,0.015735020590731397,0.20518703493998858,189
Oslo,LongShort,FF5,Method4_ProbabilisticQuality,0.2658118666398468,0.0221509888866539,4.578340743911453,8.636455919086572e-06,0.30484224891115286,189
Oslo,LongShort,FF5+MOM,Method4_ProbabilisticQuality,0.14230724908375084,0.011858937423645903,2.1473458245715333,0.033088716712588395,0.3438895850053527,189
Stockholm,LongShort,CAPM,Method1_ObservedQuality,0.1200051863893494,0.01000043219911245,2.8345137969454477,0.00509410068041416,0.0005352893734267283,189
Stockholm,LongShort,FF3,Method1_ObservedQuality,0.13597542494991707,0.01133128541249309,3.050492484760848,0.002620304508129001,0.1660114075743212,189
Stockholm,LongShort,FF3+MOM,Method1_ObservedQuality,0.07483783264402767,0.006236486053668972,1.5038984879687938,0.13432199583188598,0.19258787757615414,189
Stockholm,LongShort,FF5,Method1_ObservedQuality,0.08527875419458375,0.007106562849548645,2.1740675372960085,0.030983879252301394,0.3398161433627833,189
Stockholm,LongShort,FF5+MOM,Method1_ObservedQuality,0.053079965313170704,0.004423330442764225,1.1792887368958758,0.23982252508390234,0.3479127392273398,189
Stockholm,LongShort,CAPM,Method2_LatentQuality,0.10794124402973415,0.008995103669144513,2.718588286628198,0.007173046036696551,0.0006464391341159947,189
Stockholm,LongShort,FF3,Method2_LatentQuality,0.12614332781978682,0.010511943984982234,2.934737921066442,0.003761339445883305,0.21659372331763027,189
Stockholm,LongShort,FF3+MOM,Method2_LatentQuality,0.06357067283425623,0.005297556069521352,1.468052642393443,0.14379729471149894,0.24695791300127445,189
Stockholm,LongShort,FF5,Method2_LatentQuality,0.07619578939412495,0.00634964911617708,1.9514535472105763,0.05252955751548383,0.41005016691855456,189
Stockholm,LongShort,FF5+MOM,Method2_LatentQuality,0.042788479668379314,0.0035657066390316094,1.1733303678789586,0.24219660522562858,0.41955661529520716,189
Stockholm,LongShort,CAPM,Method3_ConservativeQuality,0.12936793176294814,0.010780660980245679,2.89434622814809,0.0042513420506824495,0.001651562054142075,189
Stockholm,LongShort,FF3,Method3_ConservativeQuality,0.14433985545005423,0.012028321287504518,3.029255683207276,0.0028021930509967152,0.17558919211208457,189
Stockholm,LongShort,FF3+MOM,Method3_ConservativeQuality,0.08005405338760813,0.00667117111563401,1.5711971668508573,0.11785485877876312,0.20430927212737582,189
Stockholm,LongShort,FF5,Method3_ConservativeQuality,0.08998311597049355,0.007498592997541129,2.1471895529551177,0.03309407246155005,0.35598338143439046,189
Stockholm,LongShort,FF5+MOM,Method3_ConservativeQuality,0.055644000876488055,0.004637000073040671,1.241613137856937,0.21597707634697727,0.3649840851827981,189
Stockholm,LongShort,CAPM,Method4_ProbabilisticQuality,0.12399181619145029,0.010332651349287524,2.665093280374128,0.008369762795890745,0.0008091229072184625,189
Stockholm,LongShort,FF3,Method4_ProbabilisticQuality,0.13946193131500775,0.01162182760958398,2.849019577693582,0.004882306610496823,0.1815353027089477,189
Stockholm,LongShort,FF3+MOM,Method4_ProbabilisticQuality,0.07504598003876993,0.006253831669897494,1.4515298787409372,0.14833522921752285,0.2084183527909278,189
Stockholm,LongShort,FF5,Method4_ProbabilisticQuality,0.08568500295110278,0.007140416912591898,1.9825808245476102,0.0489106638093344,0.35147855860835586,189
Stockholm,LongShort,FF5+MOM,Method4_ProbabilisticQuality,0.05134243802752995,0.004278536502294162,1.1051471473713947,0.27055465439449433,0.35987122391802606,189
