portfolio_year,specification_label,cfo_t1_source,reference_sample_label,Ticker,Year,is_portfolio_year,CFO_lead1_scaled
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DNO.OL,2008,False,-0.010436013089236758
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DNO.OL,2009,False,0.1101816769697415
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DNO.OL,2010,False,0.17970179149932042
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DNO.OL,2011,False,0.30353238982855824
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DNO.OL,2012,False,0.25685705535502024
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DSV.CO,2008,False,0.0826301869018597
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DSV.CO,2009,False,0.06421789652939237
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DSV.CO,2010,False,0.07979287062458332
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DSV.CO,2011,False,0.06940085932327246
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DSV.CO,2012,False,0.08065736207824506
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EAST9.ST,2008,False,-0.00442030877299947
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EAST9.ST,2009,False,0.007900846062941166
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EAST9.ST,2010,False,-0.023392751564376885
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EAST9.ST,2011,False,-0.0020436319737863243
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EAST9.ST,2012,False,-0.001736585484331263
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELISA.HE,2008,False,0.2035297361044338
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELISA.HE,2009,False,0.1649655811380304
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELISA.HE,2010,False,0.19267838929872744
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELISA.HE,2011,False,0.16608854647216914
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELISA.HE,2012,False,0.20061518052102673
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELUXb.ST,2008,False,0.1130709961611658
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELUXb.ST,2009,False,0.10401154201959056
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELUXb.ST,2010,False,0.0760636988150979
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELUXb.ST,2011,False,0.09356025118171002
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ELUXb.ST,2012,False,0.061550717664602225
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EMBLA.CO,2008,False,0.14816732296847135
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EMBLA.CO,2009,False,0.06168820391832441
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EMBLA.CO,2010,False,0.07567248087139192
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EMBLA.CO,2011,False,0.09563561616049071
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EMBLA.CO,2012,False,0.11512565730257238
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EQNR.OL,2008,False,0.13753954977505697
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EQNR.OL,2009,False,0.14917441938847242
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EQNR.OL,2010,False,0.19728051299564656
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EQNR.OL,2011,False,0.18131595722076635
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EQNR.OL,2012,False,0.1304571796522859
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ERICb.ST,2008,False,0.08754718201325538
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ERICb.ST,2009,False,0.09452745176542286
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ERICb.ST,2010,False,0.03725566500846293
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ERICb.ST,2011,False,0.07763288197857372
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ERICb.ST,2012,False,0.06557348006722097
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ETTE.HE,2008,False,0.027073818691979345
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ETTE.HE,2009,False,0.025940479358767633
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ETTE.HE,2010,False,0.10550538214168802
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ETTE.HE,2011,False,0.1639008162160071
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,ETTE.HE,2012,False,0.026168154274100644
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EXL1V.HE,2008,False,0.21182636008262068
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EXL1V.HE,2009,False,0.1826764759067678
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EXL1V.HE,2010,False,0.16223986409226043
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EXL1V.HE,2011,False,0.13847302003708895
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,EXL1V.HE,2012,False,0.14843111170777548
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,FIA1S.HE,2008,False,-0.056315167443950175
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,FIA1S.HE,2009,False,0.029905067137005845
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,FIA1S.HE,2010,False,0.020255628875940786
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,FIA1S.HE,2011,False,0.06250670280033206
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,FIA1S.HE,2012,False,0.06479173137066543
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,FLS.CO,2008,False,0.12070257568293234
