Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2021,OKEA.OL,Okea ASA,Oil & Gas,Energy,3638.77,2038.75,1788.15,38.59,773.02,4684.75,12373.14,2515.4,3780.64,1509.78,437.99,0.0,214.96,1708.78,0.0,2627.92,0.9468217090555832,1729.24,1167.54,811.1000000000001,38.59,758.81,547.9999999999999,9776.46,11074.8,0.0494817062159136,2515.4,641.19,2128.33,0.057896305125149,0.2271282551377903,0.19217773684400621,0.4230098963412432,3344.07,0.30195308267417925,True,3,400,400,0.15980198109701518,0.14172982257757508,0.11620854458081427,0.07065659192625336,0.28971044683858105,8000,student_t_residual_sd,0.07378064738464368,0.06857416547726382,0.030260357628845765,0.035086431740417846,0.13040015258146526,8000,0.15980198109701518,student_t_residual_sd
2022,OKEA.OL,Okea ASA,Oil & Gas,Energy,3648.26,1104.03,2857.47,45.87,476.85,6556.31,15621.13,3344.07,6398.65,2088.86,540.11,0.0,205.7,2078.03,0.0,3553.73,1.7150762982247605,9.490000000000236,-934.72,1069.3199999999997,7.279999999999994,-296.16999999999996,-413.9999999999993,12373.14,13997.134999999998,-0.02957748139172762,3344.07,2515.4,2618.0099999999998,0.1797082045718642,0.23891103429380373,0.18703899047912306,0.46840371261690344,5188.09,0.3706537087768319,True,3,400,400,0.12385669752687485,0.11422105414707306,0.05330358396364036,0.05671961952141633,0.22266613285184736,8000,student_t_residual_sd,0.06998514302051118,0.06490594347398226,0.029240898599570048,0.03264225205722732,0.12361831274626467,8000,0.12385669752687485,student_t_residual_sd
2023,OKEA.OL,Okea ASA,Oil & Gas,Energy,4459.45,2301.18,5440.16,50.0,2141.18,7198.59,18499.62,5188.09,8738.9,4463.08,360.47,0.0,163.96,725.64,0.0,2764.02,5.169767377763077,811.1899999999996,1197.1499999999999,2582.69,4.130000000000003,1664.33,-1300.1900000000003,15621.13,17060.375,-0.07621110321431974,5188.09,3344.07,2340.25,0.19601386253233005,0.30410175626268476,0.1371745931727761,0.4219479349076442,4257.31,0.2495437527018017,True,3,400,400,0.10736622478414083,0.10010214047809105,0.04145580632855985,0.05551331368166762,0.18255235909844986,8000,student_t_residual_sd,0.06569957523023501,0.06134617897139472,0.024896867905830143,0.033742614896426305,0.11156529043396238,8000,0.10736622478414083,student_t_residual_sd
2024,OKEA.OL,Okea ASA,Oil & Gas,Energy,6583.4,3278.94,5019.05,0.0,1628.49,6777.51,19787.02,4257.31,10989.86,6142.65,586.4300000000001,0.0,259.82,1111.02,0.0,2140.55,3.601159295062196,2123.95,977.7600000000002,-421.1099999999997,-50.0,-512.6899999999998,1004.6099999999994,18499.62,19143.32,0.05247835798597106,4257.31,5188.09,2250.960000000001,0.27101307401224034,0.22239141381954647,0.11758461959576505,0.35404046946924567,,,True,3,400,400,0.07953321653042986,0.07328196611368734,0.03128934440556287,0.04151924953197651,0.13818156922770217,8000,student_t_residual_sd,0.05171664524053743,0.047881674794743354,0.019897368391689083,0.027192900184023084,0.08857028995682896,8000,0.07953321653042986,student_t_residual_sd
2013,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,895.19,62.59,766.52,195.15,7.32,1382.31,2465.68,390.5,2555.41,1193.19,1028.73,2.69,31.75,1408.65,21.65,4060.32,0.2128434594141088,157.67000000000007,20.770000000000003,209.71000000000004,86.89,-1.459999999999999,12.620000000000033,1975.86,2220.77,0.005682713653372494,390.5,301.11,276.73,0.13558810682781197,0.1758399113820882,0.1246099325909482,0.622446268636554,387.32,0.17440797561206248,True,2,402,402,0.050421196868673884,0.04580816736531865,0.02112881775189017,0.026027833466902052,0.09044301424445726,8000,student_t_residual_sd,0.03398473678825653,0.03099323544153576,0.013663615403285269,0.017982616981095746,0.059659959369611194,8000,0.050421196868673884,student_t_residual_sd
2014,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,1045.41,39.61,945.25,278.89,0.23,1736.81,3007.74,387.32,2680.67,1238.61,1090.07,3.44,33.9,1719.98,20.36,3953.5,0.1847512555017987,150.22000000000003,-22.980000000000004,178.73000000000002,83.73999999999998,-7.09,71.12,2465.68,2736.71,0.0259874082383592,387.32,390.5,125.26000000000022,0.1426895798239492,0.14152760065918565,0.045770286219584906,0.6346342871550146,551.6,0.2015558827935733,True,2,402,402,0.043583279666734955,0.039467168990886724,0.01813460378428401,0.022893816819120165,0.07725786085642529,8000,student_t_residual_sd,0.03336475676601972,0.030352267822646176,0.013551668303905355,0.01772188065888591,0.05889577845372245,8000,0.043583279666734955,student_t_residual_sd
2015,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,918.61,122.75,961.02,210.04,0.35,1903.28,3036.41,551.6,2777.26,1299.7,1154.67,4.45,103.27,1764.31,13.86,4422.14,0.1260115736965533,-126.80000000000007,83.14,15.769999999999982,-68.85,0.11999999999999997,-294.44000000000005,3007.74,3022.075,-0.09742974611814732,551.6,387.32,96.59000000000015,0.12816359620459453,0.18252359719728997,0.03196148341785037,0.6297924439333902,568.75,0.18819850599339857,True,2,402,402,0.061980383486823755,0.05688362156034543,0.024349750643346307,0.03265118388586549,0.1084680891683929,8000,student_t_residual_sd,0.04410643928040547,0.04057468448316506,0.017078973295304372,0.023388099533850636,0.07701610059567675,8000,0.061980383486823755,student_t_residual_sd
2016,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,987.21,184.3,946.67,98.07,2.02,1781.87,2982.86,568.75,2978.56,1425.09,1204.78,4.86,15.89,1832.68,15.56,5277.78,0.1826927238886724,68.60000000000002,61.55000000000001,-14.350000000000023,-111.97,1.67,-88.89999999999996,3036.41,3009.635,-0.02953846562789174,568.75,551.6,201.29999999999973,0.18327803869904488,0.1889764041154492,0.06688518707418,0.5920551827713326,532.57,0.17695501281716886,True,2,402,402,0.06748505511137262,0.06218655251424142,0.027893977443776512,0.03396870885929409,0.1194860887128948,8000,student_t_residual_sd,0.04299474740070511,0.03997083683025766,0.01690053811778572,0.021910378482834617,0.07460283808872616,8000,0.06748505511137262,student_t_residual_sd
2017,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,1254.04,281.82,1087.99,75.94,18.56,1852.41,3333.75,532.57,3220.65,1535.4,1297.8000000000002,5.06,26.57,2124.18,12.09,6104.63,0.171298571809743,266.8299999999999,97.51999999999998,141.32000000000005,-22.129999999999995,16.54,22.399999999999892,2982.86,3158.3050000000003,0.007092411910819218,532.57,568.75,242.09000000000015,0.18008077117314508,0.16862525943504506,0.07665187497724257,0.5865203012375309,605.29,0.19165026810266897,True,2,402,402,0.06108573018545935,0.05655300791775537,0.02488975834639878,0.0308920829596774,0.10794541682244735,8000,student_t_residual_sd,0.03987392172251918,0.036995998103898316,0.015680349656274753,0.02023713993614022,0.06901365730858057,8000,0.06108573018545935,student_t_residual_sd
2018,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,1286.81,183.49,1131.96,30.07,4.71,1937.93,3620.72,605.29,3689.86,1823.42,1395.48,5.76,13.83,2318.52,31.36,6467.24,0.1969845268694571,32.76999999999998,-98.32999999999998,43.97000000000003,-45.87,-13.849999999999998,27.40999999999994,3333.75,3477.2349999999997,0.00788269990380286,605.29,532.57,469.21000000000004,0.1531590473465268,0.17407221542403664,0.13493767317998354,0.5573192493461041,662.68,0.19057670821788,True,2,402,402,0.05535584392891573,0.050474955229236576,0.024844700640507162,0.02485622581956435,0.10217422014356319,8000,student_t_residual_sd,0.030995599225889202,0.02871575966633093,0.013256501921342872,0.014031181815138363,0.05563177572345861,8000,0.05535584392891573,student_t_residual_sd
2019,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,1460.78,332.93,1166.65,1.79,1.28,2053.74,3910.62,662.68,4023.67,1992.77,1550.62,6.31,5.66,2563.98,32.65,8401.47,0.1852131416489835,173.97000000000003,149.44,34.690000000000055,-28.28,-3.4299999999999997,-41.87000000000003,3620.72,3765.67,-0.011118871276559028,662.68,605.29,333.80999999999995,0.16073899199876782,0.1759793077991433,0.0886455796710811,0.5453850178055962,705.54,0.18736108049829112,True,2,402,402,0.05541010818296173,0.05041511491774774,0.02485044969621436,0.02553251134458602,0.10232114699792545,8000,student_t_residual_sd,0.02903104796296825,0.026731899388327405,0.01233829344709803,0.013683943734936192,0.05267096085672181,8000,0.05541010818296173,student_t_residual_sd
2020,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,1847.8,472.43,1407.33,2.29,5.04,2138.78,4403.67,705.54,4448.89,2200.7,1664.65,7.27,9.37,2775.84,33.16,10528.86,0.2069918120327521,387.02,139.5,240.67999999999984,0.5,3.76,11.100000000000136,3910.62,4157.145,0.002670101716442447,705.54,662.68,425.22000000000025,0.15940747796865393,0.16971743828998023,0.10228654521312107,0.5144828963146583,910.56,0.21903493864178417,True,2,402,402,0.04594161773366744,0.04075065388498855,0.025675605881774383,0.01862516262211279,0.09027963347274426,8000,student_t_residual_sd,0.022874116642464873,0.020607053464323552,0.011121864367679677,0.009487014676892863,0.04452177452507821,8000,0.04594161773366744,student_t_residual_sd
2021,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,1842.86,506.98,1604.89,0.0,8.73,1908.46,4908.05,910.56,9395.87,2165.24,1083.31,0.0,0.0,2943.35,36.31,10621.96,2.0630944470174457,-4.940000000000055,34.55000000000001,197.56000000000017,-2.29,3.6900000000000004,-235.65000000000023,4403.67,4655.860000000001,-0.05061363528972095,910.56,705.54,4946.9800000000005,0.15153806171147755,0.19557289093744223,1.062527653322909,0.4099049370041195,677.93,0.14560790058120301,True,2,402,402,0.054562254987672205,0.0469650198637709,0.04200102342718339,0.01986885199482498,0.10929564493030959,8000,student_t_residual_sd,0.025437564247890423,0.022522241777920587,0.013265412363520988,0.00968030056058313,0.04998915367524915,8000,0.054562254987672205,student_t_residual_sd
2022,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,2540.51,641.71,1979.57,10.74,3.01,2182.46,5133.87,677.93,12655.38,3672.27,1993.76,54.51,6.79,2927.53,26.36,7202.08,2.38230604389466,697.6500000000003,134.73000000000002,374.67999999999984,10.74,-5.720000000000001,193.26000000000045,4908.05,5020.96,0.03849064720690873,677.93,910.56,3259.5099999999984,0.18135177336604952,0.13501999617603008,0.6491806347790061,0.43466986393040374,318.88,0.06350976705649915,True,2,402,402,0.05509646471505125,0.049667298342423255,0.027313686979787102,0.021899185677629274,0.10644703358015695,8000,student_t_residual_sd,0.031224657669117275,0.028189627786148124,0.015342800924001886,0.012420048667071408,0.06058828970822058,8000,0.05509646471505125,student_t_residual_sd
2023,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,2596.14,351.86,2032.12,17.3,0.26,2384.45,5480.67,318.88,15132.7,4505.66,2061.43,63.88,10.16,3228.19,8.06,6501.4,2.6633696407879497,55.629999999999654,-289.85,52.549999999999955,6.5600000000000005,-2.75,296.7399999999997,5133.87,5307.27,0.055911984881115845,318.88,677.93,2477.3200000000015,0.12773610537997876,0.060083621146088284,0.46677858861523935,0.4492799499554384,999.93,0.18840759938725557,True,2,402,402,0.048955069964188525,0.04430072695356878,0.023150956251644893,0.020567743159393283,0.0922825402719423,8000,student_t_residual_sd,0.03004771605708426,0.027282049092055956,0.014283099411556094,0.012343161254088946,0.05678060928265853,8000,0.048955069964188525,student_t_residual_sd
2024,OLVAS.HE,Olvi Oyj,Beverages,Consumer Staples,3060.1,597.18,2265.36,14.65,19.52,2773.11,6349.47,999.93,15802.95,4537.18,2172.65,112.71,13.87,3815.16,15.71,7120.06,2.399444512604187,463.96000000000004,245.31999999999994,233.24000000000024,-2.6500000000000004,19.259999999999998,2.009999999999849,5480.67,5915.07,0.0003398100107014539,999.93,318.88,670.25,0.05390975930969541,0.16904787263717927,0.11331226849386399,0.4688211635703382,,,True,2,402,402,0.05995913738762005,0.056110469780238065,0.02313311403371811,0.02955209822723563,0.10405102784214004,8000,student_t_residual_sd,0.03907324117757796,0.03676726046270214,0.014969301144267623,0.019155888632110183,0.06730445703237471,8000,0.05995913738762005,student_t_residual_sd
2018,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,381.06,366.55,111.09,0.0,0.0,2.31,384.2,-312.52,0.0,0.0,393.44,293.78,0.0,258.61,0.0,5653.82,-0.3853679285410462,-96.46999999999997,-37.75999999999999,51.06,0.0,0.0,-109.76999999999998,480.13,432.16499999999996,-0.25400020825379194,-312.52,-262.9,0.0,-0.6083324656092002,-0.7231497229067602,0.0,0.005345180660164521,-642.63,-1.487001492485509,True,4,404,404,0.47271350889448105,0.4548314441148277,0.14258942501555594,0.2760939194667611,0.7288899263674596,8000,student_t_residual_sd,0.2659455254789683,0.25740525933144764,0.07714321996622303,0.1549418600951139,0.40573334090075086,8000,0.47271350889448105,student_t_residual_sd
2019,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,910.37,868.45,154.88,0.0,1.91,2.34,931.56,-642.63,0.0,0.0,695.81,510.21,0.49,747.33,0.0,6593.61,-0.2490064630083095,529.31,501.90000000000003,43.78999999999999,0.0,1.91,-14.470000000000084,384.2,657.88,-0.021994892685596287,-642.63,-312.52,0.0,-0.4750410409193166,-0.9768194807563689,0.0,0.0035568796741046998,-1326.95,-2.0170091810056547,True,4,404,404,0.5194143610728288,0.49912674385614186,0.1559482443317256,0.30555756167573883,0.7991685092935134,8000,student_t_residual_sd,0.27286778480884616,0.26556960034620253,0.0761023221491969,0.16296617557908527,0.4069782884700548,8000,0.5194143610728288,student_t_residual_sd
2020,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,934.35,877.39,370.06,0.0,3.18,18.04,988.6,-1326.95,0.0,0.0,1628.64,886.55,1.52,602.4,0.0,12038.98,-1.2344123505976097,23.980000000000018,8.93999999999994,215.18,0.0,1.2700000000000002,-198.86999999999992,931.56,960.0799999999999,-0.2071389884176318,-1326.95,-642.63,0.0,-0.6693504707941005,-1.3821244062994753,0.0,0.018790100824931256,-1519.74,-1.5829305891175736,True,4,404,404,0.5271161916646899,0.5035951599408537,0.15823782505068104,0.32370326162613355,0.8026745378899279,8000,student_t_residual_sd,0.2628530596979053,0.256194139656762,0.06774132873236735,0.16530359748814005,0.38524983539908325,8000,0.5271161916646899,student_t_residual_sd
2021,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,401.77,352.87,219.49,0.0,0.05,10.08,428.07,-1519.74,118.56,53.24,1561.07,681.43,0.95,205.44,0.0,616.18,-3.9684092679127727,-532.58,-524.52,-150.57,0.0,-3.1300000000000003,139.37999999999994,988.6,708.335,0.1967713017145841,-1519.74,-1326.95,118.56,-1.8733367686193678,-2.145510245858245,0.16737842969781247,0.014230554751635878,-399.54,-0.5640551433996626,True,4,404,404,0.4489949403860221,0.4158211526823727,0.3111070640700667,0.25412062731996193,0.6927606832598172,8000,student_t_residual_sd,0.20812253789895194,0.202109335719509,0.05679487239991657,0.1252715620315296,0.3092839455113308,8000,0.4489949403860221,student_t_residual_sd
2022,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,342.65,324.28,80.64,0.0,0.28,9.88,362.69,-399.54,7.94,0.01,345.61,206.81,0.84,277.01,0.0,1033.49,-0.4754701996317821,-59.120000000000005,-28.590000000000032,-138.85000000000002,0.0,0.23000000000000004,108.55000000000004,428.07,395.38,0.27454600637361537,-399.54,-1519.74,-110.62,-3.843745257726744,-1.0105215235975518,-0.27978147604835857,0.024988618544185343,-278.17,-0.7035510142141738,True,4,404,404,0.41163418742357216,0.3972393794304837,0.11224888853928744,0.2531705069664436,0.6150410122007579,8000,student_t_residual_sd,0.23294435229282628,0.2263239720960768,0.06132120298549758,0.1445198108132241,0.34652026807661723,8000,0.41163418742357216,student_t_residual_sd
2023,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,204.27,174.58,45.24,0.0,0.58,8.23,239.99,-278.17,35.05,1.07,294.03000000000003,106.44,5.760000000000001,57.16,0.0,719.01,-2.788138558432471,-138.37999999999997,-149.69999999999996,-35.4,0.0,0.29999999999999993,47.01999999999999,362.69,301.34000000000003,0.15603637087675046,-278.17,-399.54,27.109999999999996,-1.3258777460675648,-0.9231101081834472,0.08996482378708433,0.027311342669409967,-265.0,-0.8794053228910864,True,4,404,404,0.3841966285967677,0.3724422452276672,0.09846020606746235,0.24494015592923044,0.5648366549287402,8000,student_t_residual_sd,0.23521828058141425,0.22882392401933188,0.058724311680365925,0.14997858345305157,0.34122012781887623,8000,0.3841966285967677,student_t_residual_sd
2024,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,223.18,183.55,52.8,0.0,1.78,6.24,251.05,-265.0,32.19,2.71,323.89,123.25,12.87,55.81,0.0,150.97,-3.297437735172908,18.909999999999997,8.969999999999999,7.559999999999995,0.0,1.2000000000000002,3.5800000000000027,239.99,245.52,0.014581296839361366,-265.0,-278.17,-2.8599999999999994,-1.132983056370153,-1.0793418051482566,-0.011648745519713259,0.025415444770283478,,,True,4,404,404,0.3385842930211993,0.3285331842193411,0.09059268374100615,0.20715523003571815,0.5001956834655998,8000,student_t_residual_sd,0.22108437302138134,0.2153712806082021,0.06019745829167303,0.13304017952879552,0.32831224284721205,8000,0.3385842930211993,student_t_residual_sd
2022,OPTOMED.HE,Optomed Oyj,Healthcare Equipment & Supplies,Health Care,168.69,89.37,54.8,10.34,0.0,8.93,328.16,-23.92,147.97,55.0,156.86,3.64,2.7,213.27,0.0,649.47,-0.2951657523327239,24.810000000000002,21.25,5.619999999999997,-2.3100000000000005,0.0,-4.369999999999996,290.31,309.235,-0.014131647452584589,-23.92,-29.88,-2.930000000000007,-0.09662554368037253,-0.07735217552993678,-0.009474994745096792,0.028877714359629405,-7.02,-0.022701181949003182,True,4,405,405,0.05005947613896564,0.0420544877874891,0.03134854744303522,0.019666981880624858,0.1078704959900668,8000,student_t_residual_sd,0.028198193508048884,0.023906617851219496,0.017162220650334653,0.01136190717041916,0.0592484811419607,8000,0.05005947613896564,student_t_residual_sd
2023,OPTOMED.HE,Optomed Oyj,Healthcare Equipment & Supplies,Health Care,146.84,79.62,56.51,11.04,0.0,7.94,325.25,-7.02,172.25,55.41,168.00000000000003,2.62,3.29,227.74,0.0,753.36,-0.2275840871168877,-21.849999999999994,-9.75,1.7100000000000009,0.6999999999999993,0.0,-13.109999999999996,328.16,326.70500000000004,-0.04012794416981679,-7.02,-23.92,24.28,-0.07321589813440259,-0.021487274452487715,0.07431780964478657,0.024303270534580125,-18.54,-0.05674844278477525,True,4,405,405,0.049097713423413625,0.043314064843224975,0.02516888353853585,0.022264044463794905,0.0940706588758406,8000,student_t_residual_sd,0.029991409364080544,0.026537572321919604,0.015070009183320516,0.013803351591278793,0.057732645788683666,8000,0.049097713423413625,student_t_residual_sd
2024,OPTOMED.HE,Optomed Oyj,Healthcare Equipment & Supplies,Health Care,184.68,123.16,65.69,11.61,0.0,7.67,373.97,-18.54,174.76,62.44,187.27,3.45,7.130000000000001,278.14,0.0,1079.86,-0.282699360034515,37.84,43.53999999999999,9.18,0.5700000000000003,0.0,-14.309999999999988,325.25,349.61,-0.04093132347472895,-18.54,-7.02,2.509999999999991,-0.02007951717628214,-0.053030519721975915,0.007179428506049572,0.0219387317296416,,,True,4,405,405,0.05610257387904255,0.050519817218473796,0.024533967911860074,0.027850693325040032,0.10164378445884803,8000,student_t_residual_sd,0.03653247333940801,0.032875060739691736,0.015827444765121705,0.018225212430584146,0.06674321758404142,8000,0.05610257387904255,student_t_residual_sd
2013,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,7823.64,1144.82,8507.36,787.12,0.83,777.11,12507.98,232.7,12647.59,10306.57,2141.13,0.0,52.31,2318.83,0.0,3235.72,0.0636441653765046,1268.4400000000005,498.17999999999995,1310.6600000000008,465.64,-1.37,-76.13000000000022,9660.68,11084.33,-0.006868254553951409,232.7,344.54,-5845.439999999999,0.031083520609725624,0.020993600876191884,-0.527360697489158,0.07010888344175968,-90.25,-0.008142124963800249,True,4,406,406,0.10292790861344217,0.09532360480478397,0.03895093559189343,0.05563588421012345,0.1749205246305369,8000,student_t_residual_sd,0.06939106618588767,0.06479556447716431,0.025087907140208598,0.03857273561073674,0.11636763261118103,8000,0.10292790861344217,student_t_residual_sd
2014,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4367.59,827.06,5713.48,660.74,50.62,679.72,7899.99,-90.25,13473.34,10762.46,2344.03,0.0,47.63,1007.84,0.0,4739.93,0.3167367836164478,-3456.05,-317.76,-2793.880000000001,-126.38,49.79,-420.9999999999991,12507.98,10203.985,-0.04125839071696,-90.25,232.7,825.75,0.022804815961607154,-0.00884458375820819,0.08092426635280235,0.06661319082691713,765.66,0.07503539058514884,True,4,406,406,0.09590550690605769,0.08926302824061971,0.03473897568336974,0.05288777311492538,0.1613780920716679,8000,student_t_residual_sd,0.07355072406980225,0.0686289111477697,0.02647326481293669,0.040673209145053846,0.12263666647379658,8000,0.09590550690605769,student_t_residual_sd
2015,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5284.81,1170.24,6312.02,229.44,112.32,697.92,9090.26,765.66,14546.7,11613.75,2507.19,0.0,35.78,1868.17,0.0,7484.0,0.2087497390494444,917.2200000000003,343.18000000000006,598.5400000000009,-431.3,61.699999999999996,-394.1000000000006,7899.99,8495.125,-0.04639131266461654,765.66,-90.25,1073.3600000000006,-0.010623740086225924,0.09012933888553729,0.12635011256455916,0.08215535380585924,372.46,0.043843969335354095,True,4,406,406,0.09455555652731763,0.08781584079745712,0.03554920951571071,0.05043085880443912,0.1611177381830387,8000,student_t_residual_sd,0.06723657010936283,0.06289866411482638,0.024733756630763343,0.036003287020105294,0.1129983923534314,8000,0.09455555652731763,student_t_residual_sd
2016,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4433.82,552.07,5497.1,231.54,128.03,649.23,8402.73,372.46,14755.18,11596.28,2811.5200000000004,0.0,0.0,1863.24,0.0,7072.28,0.1864386767136811,-850.9900000000007,-618.17,-814.9200000000001,2.0999999999999943,15.710000000000008,599.9099999999994,9090.26,8746.494999999999,0.06858861749763756,372.46,765.66,208.47999999999956,0.08753906564858267,0.0425839150425399,0.02383583366822934,0.07422744768047088,221.13,0.025282127297849028,True,4,406,406,0.09503578473695308,0.08753829380647182,0.038765712257043436,0.047692239696090336,0.16751419903673756,8000,student_t_residual_sd,0.060582004795288164,0.055942016903897204,0.023657731177719896,0.031231635199617816,0.10535147520946465,8000,0.09503578473695308,student_t_residual_sd
2017,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4689.24,167.37,6228.03,496.2,6.89,777.77,9081.15,221.13,14253.79,10955.55,3063.12,0.0,24.26,1946.38,0.0,5112.07,0.1083344465109596,255.42000000000007,-384.70000000000005,730.9299999999994,264.65999999999997,-121.14,52.71000000000072,8402.73,8741.939999999999,0.006029554080673251,221.13,372.46,-501.3899999999994,0.042606103450721466,0.025295300585453574,-0.05735454601610163,0.08896995403766213,987.03,0.11290743244634488,True,4,406,406,0.0661951280074708,0.05952592211862304,0.029831343451637272,0.03251226136361324,0.12319986464884154,8000,student_t_residual_sd,0.043156010679776695,0.03900199124750531,0.01870336672359079,0.02153172057497836,0.07865463377578741,8000,0.0661951280074708,student_t_residual_sd
2018,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4797.3,651.93,6506.37,568.7,6.94,764.87,9156.67,987.03,14903.38,11579.35,3239.53,0.0,16.32,1762.58,0.0,3554.76,0.0386819321676171,108.0600000000004,484.55999999999995,278.34000000000015,72.50000000000006,0.05000000000000071,-582.2899999999996,9081.15,9118.91,-0.06385521953830005,987.03,221.13,649.5899999999983,0.024249608779996733,0.10823991025243149,0.07123548757472092,0.0838773493761864,830.91,0.0911194430036046,True,4,406,406,0.08676555382354591,0.07807783732676374,0.039661558211784756,0.041610937081098,0.16220427256736164,8000,student_t_residual_sd,0.048396654398343134,0.044330067072256424,0.02036161061751546,0.024332385855182468,0.08750231283097903,8000,0.08676555382354591,student_t_residual_sd
2019,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5124.0,696.71,7062.59,344.42,9.84,1557.77,10141.72,830.91,16946.03,13433.37,3471.3100000000004,0.0,35.44,1546.94,0.0,3613.78,0.0038204455247117,326.6999999999998,44.780000000000086,556.2200000000003,-224.28000000000003,2.8999999999999995,-495.6800000000005,9156.67,9649.195,-0.051370088385611495,830.91,987.03,2042.6499999999996,0.1022914346740842,0.08611184663591108,0.2116912343464921,0.161440410314021,625.16,0.06478882435270507,True,4,406,406,0.10858377903994097,0.09770650903571108,0.04998746635371596,0.0514401697791227,0.20129411630895142,8000,student_t_residual_sd,0.05665933324715976,0.05175828688251744,0.02407794248331825,0.028108108948155613,0.10284919070892454,8000,0.10858377903994097,student_t_residual_sd
2020,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,6582.19,1762.09,8742.38,1368.19,0.0,1699.24,12211.04,625.16,19310.37,15427.49,3764.93,0.0,47.18,1776.76,0.0,3665.79,0.0398309282063975,1458.1899999999996,1065.3799999999999,1679.789999999999,1023.77,-9.84,-273.0499999999994,10141.72,11176.380000000001,-0.024430987493266994,625.16,830.91,2364.34,0.07434518153462927,0.05593582179560823,0.21154792517791984,0.15203849546991063,406.47,0.03636866319863856,True,4,406,406,0.10435474085557545,0.09420549591911812,0.047806088826663956,0.04968629340818957,0.19279300147695697,8000,student_t_residual_sd,0.05179889605563533,0.047608024244321645,0.021392343582957652,0.02550474363525917,0.09171547886060612,8000,0.10435474085557545,student_t_residual_sd
2021,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5545.36,1092.25,7234.3,518.59,14.02,1560.79,10944.55,406.47,14756.79,12853.51,1839.26,0.0,27.43,2170.49,0.0,3632.21,0.0168579445194405,-1036.83,-669.8399999999999,-1508.079999999999,-849.6,14.02,305.50999999999897,12211.04,11577.795,0.02638758070945279,406.47,625.16,-4553.579999999998,0.053996464784529345,0.035107721288898275,-0.3933028698469785,0.13480891655103583,786.3,0.06791448630762593,True,4,406,406,0.12563888155133388,0.10976223859865314,0.10081092945575887,0.06022605131649383,0.22323705841667757,8000,student_t_residual_sd,0.05769917710995748,0.05324946915432073,0.022854027894558083,0.029990058487407763,0.10078903296168648,8000,0.12563888155133388,student_t_residual_sd
2022,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5680.38,1683.77,6793.81,543.09,10.48,604.94,10074.33,786.3,15297.1,13420.67,1839.08,0.0,22.21,2365.25,0.0,3369.95,0.0064010146918931,135.02000000000044,591.52,-440.4899999999998,24.5,-3.539999999999999,4.950000000000216,10944.55,10509.439999999999,0.00047100511540103154,786.3,406.47,540.3099999999995,0.03867665641556544,0.07481844893733634,0.0514118735156202,0.057561582729431834,109.51,0.010420155593447417,True,4,406,406,0.09048786128949152,0.08275902663623885,0.038460778470503915,0.04465947468242998,0.16139993271141317,8000,student_t_residual_sd,0.05100747915116446,0.046987327305929256,0.02066359741348106,0.025743402345123303,0.08917829709294561,8000,0.09048786128949152,student_t_residual_sd
