Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
ORIOLA.HE,2016,2017,0.1864386767136811,0.1864386767136811,0.0585690735915876,0.0585690735915876,0.0585690735915876,7072.28,0.1864386767136811,0.19981432971233004,0.14862051330648768,0.12778847749762046,0.006549170171856114,0.018517046439991375,0.08363102687683378,0.04763415612628137,0.4540741922827146,0.013947534510921778,0.14000590606777374,0.0583735872768958,0.6218183659280682,0.22180700714959173,0.06755014326694087,0.03637100814510099,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Oriola Oyj,Pharmaceuticals,Health Care,4433.82,552.07,5497.1,231.54,128.03,649.23,8402.73,372.46,14755.18,11596.28,2811.5200000000004,0.0,0.0,1863.24,0.0,-850.9900000000007,-618.17,-814.9200000000001,2.0999999999999943,15.710000000000008,599.9099999999994,9090.26,8746.494999999999,0.0685886174976375,372.46,765.66,208.47999999999956,0.0875390656485826,0.0425839150425399,0.0238358336682293,0.0742274476804708,221.13,0.025282127297849,True,4,406,2016.0,2017-05-02,2017-06-30,2017-02-13,626.693430656934,True,True,0.0716508076271619,406,0.0527828087931644,0.0276125722596488,0.0264309831024697,0.1110285937661286,8000
ORK.OL,2016,2017,0.1268744834100838,0.1268744834100838,0.0506609680933763,0.0506609680933763,0.0506609680933763,79680.4,0.1268744834100838,0.1570378182203048,0.09510103673232792,0.11850880475142378,0.0184285803295482,0.019412293704651536,0.028767762505960002,0.029233469569583427,0.2377648318474058,0.07983837593586504,0.24188257874588048,0.07958077044647689,0.6822655332224401,0.22180700714959173,0.06755014326694087,0.028163165218663796,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Orkla ASA,Food & Tobacco,Consumer Staples,13075.0,1204.0,10410.0,2496.0,647.0,11038.0,55604.0,4118.0,37758.0,0.0,33460.0,0.0,0.0,33474.0,402.0,65.0,483.0,2831.0,2097.0,462.0,-690.0,54238.0,54921.0,-0.0125635003004315,4118.0,3844.0,5148.0,0.0699914422534185,0.0749804264306913,0.0937346370240891,0.2009795888640046,6067.0,0.1104677627865479,True,2,407,2016.0,2017-06-22,2017-06-30,2017-02-09,5423.66667,True,True,0.0987539678811383,407,0.0450850167724505,0.0271913433536851,0.0172848479396153,0.1030984574919148,8000
OUT1V.HE,2016,2017,-0.0105845960850669,-0.0105845960850669,0.037952478084852,0.037952478084852,0.037952478084852,32155.07,-0.0105845960850669,0.041319069253721065,-0.032919166102374324,0.1024760670874435,0.029034242032038395,0.012493670867583092,0.0007784324824962869,0.001844849350256438,0.0205526212099806,0.022301110425161873,0.7721467924962425,0.06993005086395496,0.776654299826924,0.22180700714959173,0.06755014326694087,0.01419842650783511,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Outokumpu Oyj,Metals & Mining,Materials,19731.08,1852.34,18223.78,3568.48,108.96,26096.23,54389.85,3613.1,52849.67,49208.71,3074.37,185.76,984.55,21937.54,0.0,-1168.1799999999969,66.74000000000001,1510.1299999999974,-1413.9299999999998,-198.24,-4357.219999999994,56390.55,55390.2,-0.078664095814783,3613.1,-304.12,-4253.050000000003,-0.0054905019299442,0.0652299504244433,-0.0767834382255345,0.471134424501085,3060.31,0.0552500261779159,True,7,416,2016.0,2017-06-16,2017-06-30,2017-02-02,4624.08977771694,True,True,0.0834820920978249,416,0.0360968718176787,0.015193894738441,0.0166430822396458,0.0657898301217534,8000
PEABb.ST,2016,2017,0.2105161980072468,0.2105161980072468,0.0164431571994054,0.0164431571994054,0.0164431571994054,18830.34,0.2105161980072468,0.21119671867953943,0.20448898894088707,0.05096641142478933,0.0006962340751256181,0.006166378920540347,0.008024569274220893,0.01930557102092632,0.6146158343325827,0.0559868864379851,0.006621064711704715,0.016966506773727786,0.9397279093364049,0.22180700714959173,0.06755014326694087,0.003005964369860196,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Peab AB,Construction & Engineering,Industrials,20586.1,1007.11,17404.49,2009.49,385.97,4055.96,29975.4,3392.66,45223.0,40955.42,2394.99,0.0,0.0,8895.23,0.0,996.5199999999968,101.83000000000004,1224.6200000000008,-1050.6699999999998,338.87,-1041.730000000004,29346.69,29661.045,-0.03512114964257,3392.66,2701.0,2794.8799999999974,0.0910621995954626,0.1143810003996824,0.0942272937450449,0.1367436649652768,2749.13,0.0926848666323118,True,5,427,2016.0,2017-06-30,2017-06-30,2017-02-10,2485.37922965565,True,True,0.0837927062130026,427,0.0144498119341075,0.0088708688896379,0.0062888753560085,0.0335456450828397,8000
PLAZb.ST,2016,2017,0.071712930882213,0.071712930882213,0.031208566706032,0.031208566706032,0.031208566706032,5254.6,0.071712930882213,0.09723703837308173,0.054707524589295606,0.08906905733853919,0.024206301962459875,0.016127419925180818,0.004285205158885196,0.009592875191479321,0.061615271034506335,0.0663035362905375,0.3838755220763213,0.07816295196664746,0.8299459370708299,0.22180700714959173,0.06755014326694087,0.012107818559577615,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Platzer Fastigheter Holding AB (publ),Real Estate Operations,Real Estate,189.85,125.37,2415.75,0.0,40.68,12916.19,13148.53,360.77,674.7,177.34,38.59,0.0,142.09,4415.94,0.0,-113.34,-111.68,2171.8,0.0,12.21,-2161.25,10610.69,11879.61,-0.1819293731023156,360.77,280.62,111.46000000000004,0.0236219875905017,0.0303688420747819,0.0093824628923003,1.0872570732540885,414.45,0.034887508933374,True,8,435,2016.0,2017-05-18,2017-06-30,2017-02-09,469.785751595394,True,True,0.039545553397409,435,0.0256371315164764,0.0220518546232907,0.0067824486213709,0.0729406917920883,8000
PNDORA.CO,2016,2017,1.1053507176382638,1.1053507176382638,0.0395645000932204,0.0395645000932204,0.0395645000932204,132249.25,1.1053507176382638,0.8974850530118563,1.0818243587090164,0.17630175227213946,0.14477144106099246,0.016385317369082664,0.9999996955706699,2.611850948046093e-06,0.9999999956647798,3.332000937312528e-08,6.430045589589382e-11,1.546068508906862e-09,0.7647364107074647,0.22180700714959173,0.06755014326694087,0.01727568363872064,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Pandora A/S,Textiles & Apparel,Consumer Discretionary,7771.56,1096.77,5375.05,3.67,668.82,2160.53,18444.63,8149.13,25305.85,6311.18,9756.25,0.0,56.15,8307.11,0.0,584.5100000000002,-46.82999999999993,124.01000000000022,-326.93,275.19000000000005,455.59,17123.11,17783.870000000003,0.0256181584773168,8149.13,4058.76,5231.559999999998,0.2282270394464196,0.4582315322817811,0.2941744400965592,0.1214881800193096,8287.65,0.4660206130611615,True,1,437,2016.0,2017-06-29,2017-06-30,2017-02-07,9279.39223576045,True,True,0.5217870033778051,437,0.0351687312175691,0.0209646016798176,0.0147812859684999,0.0794321324546269,8000
PON1V.HE,2016,2017,0.7320094694741793,0.7320094694741793,0.0195551754463856,0.0195551754463856,0.0195551754463856,6096.75,0.7320094694741793,0.6906424121460805,0.7239015005044452,0.07045910240084913,0.03831078733302025,0.0075089381495169385,0.9999505530534745,0.0003762528679425476,0.9999992931723178,1.1156492519395655e-05,9.862685311774603e-09,2.515802105972088e-07,0.9189203103026546,0.22180700714959173,0.06755014326694087,0.0041911371303548104,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Ponsse Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1800.88,339.07,947.54,122.24,18.55,669.79,2738.56,499.15,4805.7,3120.9,681.23,7.62,15.54,1360.16,0.0,66.44000000000005,84.72,-103.53999999999996,-61.98,0.25,23.530000000000015,2569.52,2654.04,0.008865729227894,499.15,393.4,673.9099999999999,0.1482268541544212,0.1880717698301457,0.2539185543548702,0.2523662039758255,527.61,0.1987950445358773,True,5,440,2016.0,2017-06-21,2017-06-30,2017-02-14,560.070032827888,True,True,0.2110254679009691,440,0.0175282132373767,0.0102133329997583,0.0069466953312409,0.0390769475314462,8000
RAIVV.HE,2016,2017,0.0555225413078564,0.0555225413078564,0.0656439892851586,0.0656439892851586,0.0656439892851586,5436.56,0.0555225413078564,0.12813752060382924,0.011853411465574401,0.1401028311938894,0.027879495750811736,0.016766145658697752,0.016194281174986593,0.013522586653353067,0.13898109125033517,0.04706355008990444,0.5,0.0,0.563308701577179,0.22180700714959173,0.06755014326694087,0.04273713566424732,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Raisio Oyj,Food & Tobacco,Consumer Staples,1424.67,235.17,931.62,387.72,3.63,803.59,4267.65,442.12,3126.4,2410.28,566.58,31.58,23.22,2843.89,0.0,-519.3399999999999,129.57,-134.93999999999994,209.16000000000005,-21.33,-326.1399999999999,5410.57,4839.11,-0.0673966907137882,442.12,581.4,-1535.56,0.1201460599159763,0.0913639078260258,-0.3173228134925637,0.1660615278429298,420.79,0.0869560725009351,True,2,456,2016.0,2017-05-12,2017-06-30,2017-02-13,537.706812519124,True,True,0.1111168815172881,456,0.0616625096981686,0.0246006056658151,0.0333958291554507,0.1117193066416728,8000
RAYb.ST,2016,2017,0.6162923923006415,0.6162923923006415,0.0652478680551531,0.0652478680551531,0.0652478680551531,6272.46,0.6162923923006415,0.45003296030392353,0.5741464882304441,0.15519570130165955,0.07693741195651117,0.019503235063274768,0.9695621469937531,0.024462259384966004,0.9974983990694356,0.003472038842242067,0.0001663153493404794,0.00034086665556685384,0.5785409592980144,0.22180700714959173,0.06755014326694087,0.04519810084637817,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,413.08,83.19,118.48,0.0,10.57,33.82,680.19,118.67,521.88,26.39,316.59000000000003,91.53,1.48,436.4,0.0,153.99,20.699999999999996,39.510000000000005,0.0,4.44,98.22,507.05,593.62,0.1654593847916175,118.67,106.53,141.73000000000002,0.1794582392776523,0.1999090327145311,0.2387554327684377,0.0569724739732488,142.81,0.240574778477814,True,4,460,2016.0,2017-05-22,2017-06-30,2017-02-17,223.480111838547,True,True,0.3764699838929736,460,0.0590093129019197,0.031144823278691,0.0275947051084933,0.1238480866587728,8000
RBREW.CO,2016,2017,0.2467624403755288,0.2467624403755288,0.0466305155488923,0.0466305155488923,0.0466305155488923,18032.16,0.2467624403755288,0.23956545977977076,0.21792310695021944,0.111623025341826,0.004534051015964058,0.01816859268649518,0.13834294935879818,0.07394171728584274,0.6906907049901821,0.06946343772588032,0.044667873073122186,0.04072327520554976,0.7116066657469058,0.22180700714959173,0.06755014326694087,0.023796131125011537,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Royal Unibrew A/S,Beverages,Consumer Staples,1095.13,8.46,2359.51,169.63,25.92,2619.26,7429.21,1228.71,7911.28,3809.6,3188.5800000000004,0.0,34.68,3559.78,0.0,-502.6199999999999,-420.15,-163.29999999999973,98.7,16.86,196.38999999999987,8679.94,8054.575000000001,0.0243824162044552,1228.71,1391.03,676.3899999999994,0.1727006080395303,0.1525480860256438,0.0839758770636562,0.3251891006043149,1465.61,0.1819599420205286,True,2,462,2016.0,2017-05-01,2017-06-30,2017-03-08,1322.24031906013,True,True,0.1641601597924322,462,0.0416169819916968,0.0246759587559215,0.0167205196444434,0.094052433961069,8000
REG1V.HE,2016,2017,0.4640234948604994,0.4640234948604994,0.1066096288955067,0.1066096288955067,0.1066096288955067,2208.39,0.4640234948604994,0.3131546986831819,0.4017367374216813,0.1708019760076135,0.04855009629553317,0.020044092272294523,0.7492816977406663,0.044212355400800554,0.946579734629127,0.024695677725893875,0.007924802584210126,0.005765317053848844,0.3771324256118161,0.22180700714959173,0.06755014326694087,0.11951671655507863,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,112.5,64.26,29.62,0.15,0.0,8.43,172.3,56.16,217.66,63.17,89.59,1.67,0.21,143.01,0.0,-8.810000000000002,-15.599999999999994,1.8300000000000016,-4.01,0.0,0.9499999999999904,176.88,174.59,0.0054413196632108,56.16,43.86,36.53,0.2512171372930866,0.3216679076693968,0.2092330603127327,0.0482845523798613,73.43,0.4205853714416633,True,4,466,2016.0,2017-06-20,2017-06-30,2017-02-16,119.856772254078,True,True,0.6865042227738014,466,0.0982394854838929,0.0502554748859718,0.0417189287094701,0.2004960472345249,8000
ROCKb.CO,2016,2017,0.16137153362866,0.16137153362866,0.0127078694648927,0.0127078694648927,0.0127078694648927,32696.02,0.16137153362866,0.1637244926473932,0.1574781927120588,0.041012553781818936,0.002799037970805671,0.004631448730020365,0.0009312246331099851,0.004986210080851054,0.1272921244178386,0.09580207624186567,0.013005330484949416,0.02901979164818619,0.9610665908339892,0.22180700714959173,0.06755014326694087,0.001867584698742064,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Rockwool A/S,Construction Materials,Industrials,5363.62,1092.34,3047.28,24.52,215.2,10502.05,18153.86,3027.94,20450.68,9723.78,8714.16,287.93,50.16,13911.64,34.5,2.0100000000002183,252.33999999999992,-1933.2099999999996,-1663.16,-45.920000000000016,-26.200000000000216,19246.13,18699.995000000003,-0.0014010698933342,3027.94,2659.25,701.760000000002,0.1422059203759145,0.1619219684283337,0.0375272827613056,0.5616071020339843,3099.5,0.1657487074194404,True,5,474,2016.0,2017-05-25,2017-06-30,2017-02-24,3260.8193721333,True,True,0.1743754141182016,474,0.0108557201042271,0.0073817625534703,0.0047035926431175,0.0269631307212406,8000
SAABb.ST,2016,2017,0.2426549459749365,0.2426549459749365,0.0302388939833691,0.0302388939833691,0.0302388939833691,34629.09,0.2426549459749365,0.2393000486330653,0.22656272040781025,0.08345023414451876,0.0024102995976450193,0.011561332838806926,0.07450891672800843,0.06074667838103771,0.7317665831693169,0.08162017000138148,0.018702405473600085,0.025227373568422487,0.839077744328736,0.22180700714959173,0.06755014326694087,0.009532943765995863,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Saab AB,Aerospace & Defense,Industrials,25862.54,1329.54,17234.74,276.91,76.81,4562.36,39081.15,4079.05,28114.38,21355.58,5154.289999999999,1563.27,107.03,12476.08,137.51,2598.4799999999996,439.9599999999999,2934.4900000000016,-615.81,38.09,-1353.690000000002,36721.83,37901.490000000005,-0.0357160101093651,4079.05,342.29,2121.7000000000007,0.0090310433705904,0.1076224180104792,0.0559793295725313,0.1203741594327821,3063.85,0.0808371913610784,True,5,480,2016.0,2017-05-25,2017-06-30,2017-02-13,2642.04104457525,True,True,0.0697081049999683,480,0.0275674028584491,0.0143253820273465,0.0116902871148336,0.0570258282559962,8000
SALM.OL,2016,2017,0.3142528697781563,0.3142528697781563,0.0543733690834339,0.0543733690834339,0.0543733690834339,29242.73,0.3142528697781563,0.28158013457950704,0.27891030898673985,0.12437883911347762,0.01582183543472113,0.0171147036599163,0.3472955225517565,0.04237736678880076,0.8375948516161265,0.06005706277312502,0.02141345636146487,0.02013584520025343,0.6465743920858351,0.22180700714959173,0.06755014326694087,0.0302461821082389,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,SalMar ASA,Food & Tobacco,Consumer Staples,6393.35,273.71,2786.0,397.22,423.22,3137.52,13401.69,2724.6,9029.81,4754.709999999999,2239.33,63.7,0.0,6598.4,82.43,1411.5600000000004,0.0099999999999909,1061.73,116.38000000000004,130.90000000000003,597.1000000000006,10935.31,12168.5,0.0490693183218967,2724.6,1622.29,1703.6099999999997,0.1333188149730862,0.2239059867691169,0.1400016435879524,0.2578395036364383,3374.44,0.277309446521757,True,2,484,2016.0,2017-06-30,2017-06-30,2017-02-15,2812.375,True,True,0.2311192833956527,484,0.0502700695315481,0.0229397414991094,0.0251636186396476,0.0975542873420884,8000
SAND.ST,2016,2017,0.3240028094901078,0.3240028094901078,0.0224230022899915,0.0224230022899915,0.0224230022899915,127593.36,0.3240028094901078,0.31381497474468717,0.314033872887924,0.06604964100859065,0.008133023930809773,0.007958275921768948,0.26451852485378746,0.07953146460181428,0.9676176568906631,0.03974473291992378,0.0009497226576278345,0.0035441379924534325,0.9003106339781553,0.22180700714959173,0.06755014326694087,0.005234822493365797,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Sandvik AB,Metals & Mining,Materials,46955.99,8362.27,24804.22,4438.13,899.01,25328.64,98150.96,11814.9,80081.46,48981.93,20407.01,3019.51,1639.87,37171.24,88.19,-4099.57,1689.38,-3777.43,-993.54,-12.549999999999956,-3017.6099999999997,105956.2,102053.58,-0.0295688794062883,11814.9,11427.37,-1995.3899999999992,0.1119742198166884,0.1157715388328366,-0.0195523763105615,0.2481896274486402,13833.79,0.1355541863401558,True,7,486,2016.0,2017-06-30,2017-06-30,2017-02-01,12953.7197000261,True,True,0.1269305760760778,486,0.0205913849857905,0.0102081816749231,0.0095220160176923,0.0420558924699213,8000
SANOMA.HE,2016,2017,0.1354021450519127,0.1354021450519127,0.0346378391992793,0.0346378391992793,0.0346378391992793,12189.01,0.1354021450519127,0.15234399317851563,0.11579462793389424,0.09305433264785062,0.014379553888241019,0.016642065665215786,0.015458329508011683,0.024124514565296178,0.19503400356374576,0.10137104616172221,0.1532551554189597,0.09593216973679272,0.803924828819816,0.22180700714959173,0.06755014326694087,0.014400983233038895,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Sanoma Oyj,Media & Publishing,Communication Services,3113.57,394.08,11254.8,5359.98,79.9,524.83,23659.13,1468.46,14437.53,4334.79,8633.35,0.0,236.85,6474.12,2628.69,-860.8399999999997,-551.52,1405.17,1595.8099999999995,19.42000000000001,-99.26000000000028,26545.03,25102.08,-0.0039542539901076,1468.46,225.41,-917.7699999999986,0.0089797339503339,0.0584995346999133,-0.0365615120340624,0.0209078291520065,1317.43,0.0524829018153077,True,0,488,2016.0,2017-06-21,2017-06-30,2017-02-07,1269.04754263382,True,True,0.0505554735955673,488,0.029543971444093,0.0221585451056446,0.0096734784757944,0.0772659331477566,8000
SCAb.ST,2016,2017,-0.0028777602350053,-0.0028777602350053,0.0304112906915574,0.0304112906915574,0.0304112906915574,30484.14,-0.0028777602350053,0.03337677022584201,-0.019013491590032967,0.0868707279168722,0.024111371067319684,0.01073119969278895,0.0003789634789467823,0.0013134999345793582,0.012865187722368308,0.01890085389382504,0.7863269169149666,0.07659240219706842,0.8386426864497246,0.22180700714959173,0.06755014326694087,0.009359130945953094,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,38883.9,4250.36,34096.79,0.0,886.68,58970.23,157181.89,15275.31,15095.61,5613.84,9729.22,45.17,14.73,69361.91,6047.43,-4161.260000000002,-1026.4100000000008,-7975.07,0.0,21.16999999999996,4861.3899999999985,159467.0,158324.445,0.0307052394846544,15275.31,13374.96,-95158.62,0.0844781739168578,0.0964810582471961,-0.6010355507641286,0.3724644668737035,7041.81,0.0444770862768538,True,7,494,2016.0,2017-06-22,2017-06-30,2017-01-26,9002.76636336618,True,True,0.0568627691280786,494,0.0283929925202103,0.0129938972435978,0.0133712071558282,0.0548242120970759,8000
SCHO.CO,2016,2017,0.130800636750021,0.130800636750021,0.0384133545281889,0.0384133545281889,0.0384133545281889,16400.25,0.130800636750021,0.15142245597419343,0.10814088322548089,0.09973636030290524,0.013840600331123373,0.015208386259509316,0.016278859199628622,0.02175420752121433,0.21291828208933353,0.0795017697216217,0.19427175461473248,0.07962613578044464,0.773402464754603,0.22180700714959173,0.06755014326694087,0.015793541938141625,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Schouw & Co A/S,Food & Tobacco,Consumer Staples,8329.0,2057.09,4606.45,182.55,130.95,4218.48,15006.36,1994.05,17929.21,14913.62,1811.87,91.09,45.04,9533.25,21.52,1119.4399999999996,242.3800000000001,877.8499999999999,-62.639999999999986,90.56,27.12999999999954,13527.4,14266.88,0.0019016070787726,1994.05,1404.73,2857.959999999999,0.0984609108648842,0.1397677698277409,0.2003213036066749,0.2956834290328368,957.48,0.0671120805670195,True,2,495,2016.0,2017-06-08,2017-06-30,2017-03-10,1329.38768196143,True,True,0.0931799862311472,495,0.0348087982299564,0.0189185781139519,0.0153608786350261,0.0755385496058168,8000
SECUb.ST,2016,2017,0.2715169452780946,0.2715169452780946,0.0160775497689329,0.0160775497689329,0.0160775497689329,49251.13,0.2715169452780946,0.2686101643267486,0.26566946072916503,0.05028577025574107,0.0030750163119155596,0.0061859186065751,0.04153182404008069,0.05468066335234105,0.9361988912954287,0.0689995433423783,0.0013152924030015113,0.005693160107380349,0.9415251545107086,0.22180700714959173,0.06755014326694087,0.0029232571452956265,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Securitas AB,Professional & Commercial Services,Industrials,19775.0,1089.33,16749.58,3366.53,380.66,6330.6,45899.85,3233.09,86571.6,71657.75,10772.84,0.0,405.45,13738.48,19.63,1686.8199999999997,-164.35000000000014,3498.510000000002,2976.0600000000004,-48.329999999999984,1280.3899999999985,42554.74,44227.295,0.0289502218030742,3233.09,3312.81,9260.840000000013,0.0749041966052864,0.0731016898049044,0.2093919603267622,0.1431378518627467,3911.44,0.0884395032524598,True,5,499,2016.0,2017-06-30,2017-06-30,2017-02-07,4413.33556968935,True,True,0.0997875988049766,499,0.0140231901371105,0.0090244885535457,0.0057338000191032,0.0329683569777928,8000
SGG.ST,2016,2017,0.0313650620482749,0.0313650620482749,0.0842145340193316,0.0842145340193316,0.0842145340193316,878.7,0.0313650620482749,0.13580056377966088,-0.02347343567649111,0.15709615485148315,0.03132906596013909,0.016450717274218235,0.018411677977298646,0.011791173490865503,0.13249487837337673,0.03698586939028767,0.5648325843709079,0.01193078797392527,0.4516150227523403,0.22180700714959173,0.06755014326694087,0.06955566281468811,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Sensys Gatso Group AB,Communications & Networking,Communication Services,151.59,30.01,101.31,0.0,0.0,40.74,577.98,86.82,428.73,284.49,177.87,49.96,4.83,361.32,5.33,-176.14,-49.72999999999999,-150.74,0.0,-10.3,14.029999999999973,806.29,692.135,0.0202706119470912,86.82,36.09,48.370000000000005,0.0521430067833587,0.12543795646803,0.0698852102552247,0.0588613493032428,-38.01,-0.0549170320818915,True,0,504,2016.0,2017-05-18,2017-06-30,2017-02-23,0.0,True,True,0.0,504,0.07955029507904,0.0306622569963451,0.0436064209679055,0.1417993527643088,8000
SKAb.ST,2016,2017,0.1825420892524094,0.1825420892524094,0.027693849212666,0.027693849212666,0.027693849212666,85644.27,0.1825420892524094,0.18803122003568337,0.16856235600134895,0.07779029974554899,0.0038425805629837342,0.00978629465894259,0.017456838404908154,0.024379864901384947,0.3950781107472238,0.04095644950080208,0.04979567466490056,0.046991538571154026,0.8602026674894039,0.22180700714959173,0.06755014326694087,0.007828367576207359,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Skanska AB,Construction & Engineering,Industrials,82066.53,5149.37,65386.56,1596.02,463.73,6483.65,101000.66,-867.07,142742.04,128753.09,8986.86,0.0,240.58,26084.45,0.0,-1198.0800000000015,-7241.94,-1940.9700000000012,-946.08,-122.35000000000002,6916.399999999999,102214.73,101607.695,0.0680696476777669,-867.07,8207.21,-3588.899999999994,0.0807735083450126,-0.0085335072309238,-0.0353211437381784,0.0638106198551202,2755.91,0.0271230441749515,True,5,514,2016.0,2017-05-19,2017-06-30,2017-02-03,9549.41055845688,True,True,0.0939831432890676,514,0.0257199086647477,0.0119705743640484,0.0123786875248656,0.0499730913317425,8000
SKFb.ST,2016,2017,0.2233808085386806,0.2233808085386806,0.0187895574888682,0.0187895574888682,0.0187895574888682,72379.55,0.2233808085386806,0.22326099267865684,0.21576765856595914,0.0572813434396522,0.00011970291325313155,0.00760597334384855,0.017143556667724297,0.030774655951810916,0.7090555857618727,0.08829303646939193,0.007664868015785015,0.01797860117424266,0.9238685002727915,0.22180700714959173,0.06755014326694087,0.003955103922211847,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,SKF AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,40871.58,9425.34,16479.88,1169.28,0.0,14932.22,79570.56,7020.99,71279.21,53842.61,10675.820000000002,0.0,896.52,24688.52,1563.78,942.0400000000008,1871.24,435.0100000000002,1169.28,0.0,-194.92999999999915,83445.66,81508.11,-0.0023915411607507,7020.99,7391.65,-1381.9199999999985,0.0906860679262468,0.086138544986505,-0.0169543865021529,0.1831991933072672,6225.5,0.0763789026637962,True,5,515,2016.0,2017-06-28,2017-06-30,2017-02-02,6687.58144632742,True,True,0.0820480495293955,515,0.0164407033225065,0.0103931191265824,0.0068138278933959,0.0383699263230122,8000
SOBIV.ST,2016,2017,0.3616917564414779,0.3616917564414779,0.0334321956449312,0.0334321956449312,0.0334321956449312,27516.24,0.3616917564414779,0.3357134256376503,0.3431205176643173,0.09213249342560541,0.02209082096881915,0.015792158245027537,0.5208033993403116,0.011650879055334523,0.9617510579310535,0.04604470084818879,0.0031667846412323313,0.007544821088422499,0.8142876122284022,0.22180700714959173,0.06755014326694087,0.013358777024882865,0.043608002773103394,0.3582684679702547,0.1997095908620521,0.0555225413078564,8000,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,2760.56,745.38,1667.14,1.9,0.0,0.0,9458.53,336.81,5110.1,1525.96,2507.91,763.96,0.0,5087.73,0.0,336.53999999999996,-200.36,285.57000000000016,1.9,-12.76,240.4699999999998,8702.06,9080.295,0.0264826197827273,336.81,484.94,2023.9200000000003,0.0534057538879518,0.0370924072400731,0.2228914368971493,0.0,1290.75,0.1421484654408254,True,4,522,2016.0,2017-06-07,2017-06-30,2017-02-16,1091.32854199993,True,True,0.1201864633252476,522,0.0283226915298761,0.0209238865373597,0.0109535440182744,0.0735293778449899,8000
