Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
FSKRS.HE,2019,2020,0.094612090164479,0.094612090164479,0.1828596466828183,0.1828596466828183,0.1828596466828183,9075.52,0.094612090164479,0.1398608489893341,-0.02388489384187495,0.2167114573357556,0.0102965676442261,0.0269645453962946,0.1455861737061859,0.0287244128741049,0.3857496751159123,0.0145399824355888,0.4309678252712228,0.0090012794296516,0.4075150799682303,0.1709832471256192,0.1284771597814668,0.1405043739652884,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Fiskars Oyj Abp,Household Goods,Consumer Staples,4659.52,92.5,3990.36,1069.67,20.67,1596.14,13425.52,950.03,10734.88,6331.26,3831.64,181.15,41.35,7487.71,35.43,-4749.799999999999,-149.25,1120.11,976.54,-43.73,-4787.849999999999,17033.27,15229.395,-0.3143821537231124,950.03,1016.79,-4.350000000000364,0.066764963414502,0.0623813355684845,-0.0002856318323873,0.1048065271141762,2136.07,0.1402596754500096,True,2,221,2019.0,2020-06-16,2020-06-30,2020-02-05,1002.13114844007,True,True,0.0658024267175465,221,0.1711554713205703,0.104917001371592,0.1043237747766616,0.2888700368193697,8000,student_t_residual_sd,0.0939252363225406,0.0902066588733308,0.0280876038105174,0.0553248650194625,0.1457937756556698,8000,student_t_residual_sd
GARO.ST,2019,2020,0.3130713264100492,0.3130713264100492,0.0804958162410686,0.0804958162410686,0.0804958162410686,2878.63,0.3130713264100492,0.2791385433726349,0.2653083005344047,0.1382891682474242,0.0165254596433814,0.0232608670996124,0.4768995718505414,0.0065404231518072,0.8834222815283271,0.0538331338455044,0.0333812156131842,0.0282571252108032,0.7611848706217773,0.1709832471256192,0.1284771597814668,0.027677949150371,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Garo AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,408.63,38.26,230.29,19.6,14.72,273.98,616.42,113.44,938.12,624.14,209.38,0.0,3.91,321.62,0.0,18.19,30.06,6.139999999999986,2.330000000000002,-3.92,-19.599999999999987,552.14,584.28,-0.0335455603477784,113.44,69.21,91.83000000000004,0.1184534812076401,0.1941534880536729,0.1571677962620662,0.4689190114328747,88.94,0.1522215376189498,True,5,223,2019.0,2020-05-20,2020-06-30,2020-02-18,78.5608350730689,True,True,0.1344575119344644,223,0.0745710625863847,0.0485702950822324,0.0412441510292302,0.1350153159488433,8000,student_t_residual_sd,0.0411366579234593,0.0391143864669485,0.0140217844398774,0.0222150650653186,0.0678000907202077,8000,student_t_residual_sd
GLA1V.HE,2019,2020,-0.0561321929751724,-0.0561321929751724,0.0533190357439946,0.0533190357439946,0.0533190357439946,879.28,-0.0561321929751724,-0.0269728081646005,-0.08181022243686938,0.1027396330312233,0.0203780807637962,0.0179451302428022,0.0013241414985394,0.0037645464321479,0.022680534824269,0.0291501878083758,0.889023267880385,0.0699406767922565,0.8716098526915151,0.1709832471256192,0.1284771597814668,0.0127956462385234,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Glaston Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,966.87,195.44,852.63,35.86,3.48,246.41,2132.17,106.67,1782.1,914.35,929.96,52.36,30.71,722.58,0.0,570.56,117.17,396.88,-9.72,2.49,49.27999999999992,979.87,1556.02,0.0316705440804102,106.67,0.0,811.0199999999999,0.0,0.0685531034305471,0.5212143802778884,0.1583591470546651,7.72,0.0049613758177915,True,5,227,2019.0,2020-04-29,2020-06-30,2020-02-11,102.373217975231,True,True,0.0657917108875406,227,0.0476525925957883,0.0375845178015549,0.02319316980292,0.0969232629974657,8000,student_t_residual_sd,0.027264258066953,0.0251902732067281,0.0115508184224776,0.0124498108791793,0.0490701118840916,8000,student_t_residual_sd
GMAB.CO,2019,2020,0.3574378200834108,0.3574378200834108,0.3947353459582416,0.3947353459582416,0.3947353459582416,127034.96,0.3574378200834108,0.1962084525582858,0.1844955693598281,0.2620503697801532,0.011854362589389,0.0127155503898244,0.5565720490676485,0.0024480483081439,0.7795113327834877,0.0098282150786038,0.1258176176538682,0.0100513036073339,0.1352887463820866,0.1709832471256192,0.1284771597814668,0.638419694471771,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Genmab A/S,Biotechnology & Medical Research,Health Care,18396.16,4680.41,1235.99,42.17,96.19,312.29,19954.98,1748.74,7076.72,0.0,3597.7,3146.67,9.23,18510.8,0.0,8533.68,3973.32,647.73,42.17,-72.27000000000001,3882.5300000000007,11226.45,15590.715,0.2490283479622327,1748.74,1307.51,3178.9500000000003,0.0838646591897805,0.1121654779783993,0.2039002059879871,0.0200305117501025,9256.38,0.593711064566314,True,4,228,2019.0,2020-06-30,2020-06-30,2020-02-19,5671.5475521,True,True,0.3637772579448729,228,0.3722337688219759,0.1993829251344294,0.2357106467316702,0.6014753785508523,8000,student_t_residual_sd,0.2020419871659106,0.1959571105656039,0.0511166448659434,0.1282706611361072,0.2954263646227466,8000,student_t_residual_sd
GN.CO,2019,2020,0.6567758676816748,0.6567758676816748,0.03007130121595,0.03007130121595,0.03007130121595,58732.52,0.6567758676816748,0.6332701387721487,0.6470985988575333,0.0660146761868486,0.0234747769324371,0.0096645259474164,0.9997142732499784,0.0021793964355675,0.999986440940238,0.0002460959117704,2.264624219062724e-06,6.561565637467754e-05,0.9516136558792924,0.1709832471256192,0.1284771597814668,0.0042643622814592,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,GN Store Nord A/S,"Computers, Phones & Household Electronics",Information Technology,8156.45,2276.96,6529.12,1577.27,86.97,1417.83,21982.9,2910.61,16582.68,6583.49,6934.29,1293.75,162.22,6389.44,0.0,2476.2200000000003,1433.09,2471.62,1540.12,-109.4,2.230000000000018,17271.56,19627.230000000003,0.0001136176628082,2910.61,2669.69,2915.98,0.1360197032388166,0.148294486792074,0.1485680862760562,0.072237906214988,4613.08,0.2350346941468561,True,6,229,2019.0,2020-06-30,2020-06-30,2020-02-05,2894.44405246495,True,True,0.1474708378342206,229,0.0259374759904716,0.026721473817317,0.0128019088643014,0.0585404582408687,8000,student_t_residual_sd,0.0153092357800424,0.0136756959400103,0.0075019254000005,0.006791944123265,0.0290854497348828,8000,student_t_residual_sd
GSFG.OL,2019,2020,0.2403691038533243,0.2403691038533243,0.1323238240177909,0.1323238240177909,0.1323238240177909,15666.18,0.2403691038533243,0.20966787178755,0.15187489620447747,0.1872265914310026,0.0096955637443038,0.0279468012691394,0.3283182450830367,0.0293724384590473,0.6801944567471656,0.030501968283508,0.1582829643437641,0.0400053197665265,0.5575289617557658,0.1709832471256192,0.1284771597814668,0.0733939057664639,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Grieg Seafood ASA,Food & Tobacco,Consumer Staples,4632.18,214.5,1700.96,98.21,211.57,2957.94,8934.68,1455.99,8273.59,4181.97,3034.3900000000003,0.0,61.9,4084.21,56.63,78.61999999999989,76.58000000000001,-66.76999999999998,-55.500000000000014,81.28,94.58999999999985,8142.49,8538.585,0.0110779479269691,1455.99,805.91,773.2700000000004,0.0943844911071331,0.1705188857404359,0.0905618436778459,0.3464203963537284,412.16,0.0482702930286458,True,2,234,2019.0,2020-06-29,2020-06-30,2020-02-13,795.3,True,True,0.0931418964617673,234,0.1229883769871301,0.0701093514533972,0.0733681388288161,0.2103133578943266,8000,student_t_residual_sd,0.0677041716667865,0.0652175819789895,0.0204070817041658,0.0391392931209834,0.1048473330121622,8000,student_t_residual_sd
HEX.OL,2019,2020,0.0287971611572742,0.0287971611572742,0.0926836358063339,0.0926836358063339,0.0926836358063339,4626.08,0.0287971611572742,0.070204253889387,-0.029446361688316647,0.1527048087770804,0.0184598520424054,0.0259657643948596,0.0295262564477246,0.0238322826411253,0.1870351212225894,0.0562017966147944,0.5825060824655435,0.0225111620726738,0.7087823857720458,0.1709832471256192,0.1284771597814668,0.0368763690389663,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Hexagon Composites ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1485.71,177.65,844.03,2.86,53.88,804.1,4827.52,147.93,3416.12,1673.12,1692.5300000000002,89.0,77.47,2152.99,0.0,837.51,39.120000000000005,405.53,-2.91,19.6,409.55,2616.34,3721.93,0.1100369969343861,147.93,154.6,1929.6,0.0415375893689564,0.0397455083787174,0.5184407014640253,0.216043826724307,229.2,0.0615809539674308,True,5,247,2019.0,2020-05-22,2020-06-30,2020-02-12,206.0,True,True,0.0553476287839911,247,0.085904329391358,0.0503144563638861,0.0468897961327588,0.1517091875302294,8000,student_t_residual_sd,0.0475782052996549,0.0457572210579008,0.0160320744453082,0.0249631787695757,0.0767861370436049,8000,student_t_residual_sd
HHDC.CO,2019,2020,0.2825124270705325,0.2825124270705325,0.0643506407049726,0.0643506407049726,0.0643506407049726,2957.31,0.2825124270705325,0.2633859021810775,0.24821373519652878,0.1168974645917018,0.0109830309701561,0.019695349639547,0.3570482846478232,0.0426782012591901,0.8757489858062074,0.062246992663377,0.0296457031834712,0.0300376600412689,0.8285065406299815,0.1709832471256192,0.1284771597814668,0.0179697683379352,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,H+H International A/S,Construction Materials,Industrials,921.06,345.23,602.18,0.0,23.72,2052.95,3578.83,486.64,3745.41,2588.82,627.76,0.0,18.46,1757.79,48.75,166.07999999999993,168.76000000000002,-496.45000000000016,-464.4,7.799999999999999,37.17000000000009,3212.3,3395.565,0.010946631856554,486.64,476.73,494.6199999999999,0.1403978424798229,0.14331635530464,0.1456664796580244,0.6045974675790332,611.53,0.1800966849405032,True,5,248,2019.0,2020-06-02,2020-06-30,2020-03-11,563.418819298771,True,True,0.1659278556878667,248,0.0587288528981015,0.0364752890420733,0.0315260446939287,0.1107156692018369,8000,student_t_residual_sd,0.0328983152957095,0.0309703176856453,0.0120527324119099,0.0170208228986154,0.0554302188681537,8000,student_t_residual_sd
HIAB.HE,2019,2020,0.2144148864972929,0.2144148864972929,0.0505945625713397,0.0505945625713397,0.0505945625713397,11182.97,0.2144148864972929,0.2093462836056152,0.19107428519830608,0.096022270459805,0.0033703303423173,0.0155201617580626,0.1175126162065298,0.066865900080438,0.7543637369514341,0.0678065954496965,0.0495454531735776,0.045520146315294,0.8832969935050659,0.1709832471256192,0.1284771597814668,0.0112416704646565,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Hiab Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,20580.62,4135.02,15984.08,1898.25,207.64,4818.94,41600.13,2987.93,36262.71,27667.13,6370.63,1039.62,253.01,14017.93,27.55,2322.7599999999984,1595.6800000000003,2622.59,241.69000000000003,-184.7,-1838.5200000000016,36498.88,39049.505,-0.0470817747881823,2987.93,385.98,4544.309999999998,0.0098843762552175,0.0765164628847407,0.1163730500553079,0.1234059176934509,2573.57,0.0659053168535683,True,5,249,2019.0,2020-06-26,2020-06-30,2020-02-06,1650.97062535053,True,True,0.0422789130195256,249,0.0454622217434261,0.0280779231475618,0.0247133798342549,0.0914720806093172,8000,student_t_residual_sd,0.0258460869842333,0.023945539954995,0.0099591585954386,0.0133824807867539,0.0450932200512087,8000,student_t_residual_sd
HKFOODS.HE,2019,2020,-0.1301708562819215,-0.1301708562819215,0.0569807571488102,0.0569807571488102,0.0569807571488102,2501.47,-0.1301708562819215,-0.0875645509708671,-0.15846620728592065,0.1090775450530649,0.0268441198473228,0.0178274973135586,0.0004035246223345,0.0014927652925796,0.0074034046140319,0.0128986292732246,0.9612088143511512,0.0380827394089836,0.8585232449800042,0.1709832471256192,0.1284771597814668,0.0142364836968302,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,HKFoods Oyj,Food & Tobacco,Consumer Staples,2761.27,369.02,2762.25,401.5,0.98,4321.0,9206.86,582.82,17173.45,11925.13,5563.36,57.1,158.5,3029.92,169.26,-29.7199999999998,77.72999999999996,-308.1399999999999,-131.10000000000002,0.98,70.57000000000008,9674.84,9440.85,0.0074749625298569,582.82,-137.3,703.119999999999,-0.0145431820228051,0.0617338481174894,0.0744763448206463,0.4576918391882086,683.07,0.0723525953701202,True,2,250,2019.0,2020-05-09,2020-06-30,2020-02-06,777.408277417047,True,True,0.0823451572069302,250,0.0513113684667329,0.0329190650964824,0.0278340734251204,0.1012564726967525,8000,student_t_residual_sd,0.0291284842854198,0.0271152685086304,0.0111644904882848,0.0151453087344984,0.050633063639348,8000,student_t_residual_sd
HMb.ST,2019,2020,0.0953665941832813,0.0953665941832813,0.0994258858656,0.0994258858656,0.0994258858656,294641.19,0.0953665941832813,0.1192374468204815,0.03223009790010693,0.1581980160668379,0.0111331021017354,0.029446164749527,0.073286777471713,0.0429449240688485,0.3374220961400377,0.0413944145282476,0.3971814997632479,0.0278601316158537,0.6843175185841281,0.1709832471256192,0.1284771597814668,0.0434540777528477,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,H & M Hennes & Mauritz AB,Specialty Retailers,Consumer Discretionary,59975.44,11857.94,46071.83,6649.380000000001,2650.51,78767.84,116041.57,26972.78,216589.01,103171.39,107559.84,0.0,616.02,54964.32,0.0,1878.260000000002,922.7300000000014,4351.050000000003,-1986.5099999999984,1553.2200000000005,-3828.81,112078.79,114060.18,-0.0335683320857463,26972.78,19999.3,18916.59,0.1753398951325519,0.236478497579085,0.1658474500040241,0.6905814106202532,26320.43,0.2307591483723767,True,1,252,2019.0,2020-06-29,2020-06-30,2020-01-30,16583.0845519139,True,True,0.1453889039269787,252,0.0909029260034326,0.056958654171167,0.0480975337594456,0.1741530355025476,8000,student_t_residual_sd,0.0509234204938363,0.0481382004182979,0.0191132798723405,0.0260434187872,0.0864479260066557,8000,student_t_residual_sd
HUH1V.HE,2019,2020,0.1835740832927919,0.1835740832927919,0.0553984061218739,0.0553984061218739,0.0553984061218739,43880.43,0.1835740832927919,0.1818650003945076,0.15642603886440967,0.103539439601929,0.0011145964057571,0.0177048829946008,0.0834110290103754,0.0580530240880659,0.620737524835989,0.0401086646486608,0.0988842850656136,0.062294751318376,0.8642597778580888,0.1709832471256192,0.1284771597814668,0.0135818032353682,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Huhtamaki Oyj,Containers & Packaging,Materials,12995.49,1962.21,9355.45,2107.86,496.95,13758.13,35530.45,4197.87,33462.82,27725.21,3019.44,216.59,338.67,13265.12,876.8,1537.2600000000002,1020.98,160.14000000000124,-696.02,42.19,-297.69000000000096,32100.87,33815.66,-0.0088033177527808,4197.87,2627.92,3663.75,0.0777131068859812,0.124139821609278,0.1083447728064453,0.406856763996326,4595.97,0.1359124736882261,True,7,256,2019.0,2020-06-17,2020-06-30,2020-02-13,3820.52055404524,True,True,0.1129808069410811,256,0.0497386288483032,0.032605134044177,0.0261861609614173,0.0985894612234613,8000,student_t_residual_sd,0.0283457978380473,0.0262850036044803,0.0111904049502498,0.0139413440477355,0.0491425771175843,8000,student_t_residual_sd
HUMAN.ST,2019,2020,0.1136671740749822,0.1136671740749822,0.0645914101022449,0.0645914101022449,0.0645914101022449,3034.49,0.1136671740749822,0.123545331446061,0.0791981086093444,0.1168729664997833,0.0069537445650419,0.0242645533615172,0.0393829196424014,0.0415535677383217,0.3339399603312258,0.0556815378082079,0.2881092817761281,0.0661020749294973,0.827654672671811,0.1709832471256192,0.1284771597814668,0.0195602318024101,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Humana AB,Healthcare Providers & Services,Health Care,1715.92,783.89,2048.79,822.33,0.0,4624.56,7717.9,587.2,6948.67,1195.8,5382.5,0.0,124.7,2140.68,20.63,278.48,282.3,351.77,205.59000000000003,0.0,-149.99999999999994,5092.04,6404.969999999999,-0.0234193134394072,587.2,310.91,650.9200000000001,0.0485419916096406,0.0916788056774661,0.1016273300265263,0.7220268010623002,676.52,0.1056242261868517,True,4,257,2019.0,2020-06-08,2020-06-30,2020-02-13,501.767397138232,True,True,0.0783403196483718,257,0.0564573425652172,0.0467982642266997,0.0280218510378476,0.1234201550922408,8000,student_t_residual_sd,0.0330255045335243,0.0296149695135083,0.0156763457211174,0.0152183756647382,0.0617938404741632,8000,student_t_residual_sd
ICP1V.HE,2019,2020,0.4153896164205446,0.4153896164205446,0.1054906222077341,0.1054906222077341,0.1054906222077341,725.95,0.4153896164205446,0.3316776135549246,0.3468873076573847,0.1677318705029934,0.0327794944317648,0.0268237644758374,0.729521614138747,0.0450932747123945,0.943369000378272,0.032246053035288,0.0173812924288879,0.0148632338295083,0.6574884561842004,0.1709832471256192,0.1284771597814668,0.047101416709504,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,274.54,60.65,104.69,13.7,0.0,47.76,358.94,72.02,699.2,501.96,103.82,0.0,3.97,215.34,0.0,14.0,31.98,-42.670000000000016,-30.91,0.0,-6.219999999999981,317.84,338.39,-0.0183811578356333,72.02,39.72,133.09000000000003,0.1173793551818907,0.2128313484441029,0.393303584621295,0.1411389225449924,50.5,0.1492360885368953,True,5,262,2019.0,2020-05-25,2020-06-30,2020-02-26,-9.85691865027465,True,True,-0.0291288709780863,262,0.0981274566565774,0.0580399851264543,0.0557992315073317,0.1700708527633328,8000,student_t_residual_sd,0.0540397737214824,0.0518942592294594,0.0172028104446534,0.0296538665376673,0.0851881317410163,8000,student_t_residual_sd
INVEST.HE,2019,2020,0.0663482300595432,0.0663482300595432,0.0917686138003683,0.0917686138003683,0.0917686138003683,220.16,0.0663482300595432,0.0963026275414291,0.009093214823161985,0.1508659909023575,0.0130188017959972,0.0248842159365742,0.0456822574380865,0.0310466198138765,0.2621027490196354,0.0484958119295349,0.4754353513944326,0.0061425405486392,0.7137249238180939,0.1709832471256192,0.1284771597814668,0.035704072833694,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Investors House Oyj,Real Estate Operations,Real Estate,108.71,82.29,203.22,94.9,13.31,1022.36,1285.89,13.58,112.83,51.52,8.62,0.0,12.13,442.49,168.83,69.75,59.27000000000001,78.3,8.710000000000008,1.09,-58.02,918.01,1101.95,-0.0526521167022097,13.58,13.16,33.370000000000005,0.011942465629112,0.01232360814919,0.0302826807023912,0.9277734924452108,29.93,0.0271609419665139,True,8,266,2019.0,2020-03-03,2020-06-30,2020-03-02,56.5530153712103,True,True,0.0513208542776081,266,0.0848242564075453,0.0489637131817741,0.0484548924569597,0.151963375345255,8000,student_t_residual_sd,0.0469291184803159,0.0449583315353415,0.0152172176368519,0.0261618025014298,0.0744784561552361,8000,student_t_residual_sd
ISS.CO,2019,2020,0.1952729577764662,0.1952729577764662,0.0180237308763211,0.0180237308763211,0.0180237308763211,39107.58,0.1952729577764662,0.19476854253049,0.19111963332376455,0.0404120699559308,0.0006824581764003,0.0056193191105826,0.0074315652982932,0.0217972676062772,0.8835780422534935,0.0976928261549027,0.0052589282432315,0.0174564115712468,0.9792333777364918,0.1709832471256192,0.1284771597814668,0.0017414898697321,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,ISS A/S,Professional & Commercial Services,Industrials,26387.91,3518.21,24172.88,1577.27,363.68,5892.68,65964.5,2722.02,103598.91,75400.17,24301.66,0.0,668.64,16501.34,31.62,-4045.970000000001,-5549.46,996.8500000000022,1208.41,-86.12,1628.9299999999969,66091.55,66028.025,0.0246702820506897,2722.02,4312.48,8778.550000000003,0.0653128728293781,0.0412252221689199,0.1329518791452569,0.0892451349256622,-519.44,-0.0078669625511288,True,5,270,2019.0,2020-06-29,2020-06-30,2020-02-26,3204.36626306975,True,True,0.0485303969499277,270,0.0150267227899795,0.0133441871818905,0.005910320775792,0.039485317619487,8000,student_t_residual_sd,0.0092981830131076,0.0079242209155406,0.0056930372021856,0.0030369506459913,0.0202297992091207,8000,student_t_residual_sd
JBTM.IC,2019,2020,0.3482787590262631,0.3482787590262631,0.0760328022831712,0.0760328022831712,0.0760328022831712,31317.46,0.3482787590262631,0.3093032520904267,0.3043120432103808,0.133187726910661,0.0194774558250493,0.0219717415474262,0.5922945145401063,0.0245580508211702,0.9314360518878888,0.0436091072003869,0.0172168372604197,0.0188479514880813,0.7801664209205886,0.1709832471256192,0.1284771597814668,0.024708837364253,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6216.86,346.75,4165.35,7.9,0.0,2331.54,16809.76,969.55,17118.42,11856.29,3606.33,250.75,165.4,4999.3,0.0,873.8199999999997,-24.70999999999998,-27.00999999999931,3.58,0.0,929.1199999999992,12461.32,14635.54,0.0634838208907904,969.55,1252.83,1490.9599999999991,0.0856018978459284,0.0662462744797937,0.1018725650027261,0.1593067286892045,2371.53,0.1620391184746173,True,5,274,2019.0,2020-05-01,2020-06-30,2020-02-19,1429.26,True,True,0.0976567998174307,274,0.0697041345710762,0.0434424338680966,0.0395005355769643,0.1290318630215834,8000,student_t_residual_sd,0.0388556496131542,0.0367533342510322,0.0131725642442799,0.0213875750716719,0.0635304620329926,8000,student_t_residual_sd
JM.ST,2019,2020,0.2465117880089017,0.2465117880089017,0.1443753376300799,0.1443753376300799,0.1443753376300799,18099.14,0.2465117880089017,0.2102606299199785,0.15051851800797897,0.1950643007933548,0.0111467275226723,0.0295165970170168,0.3469216038204171,0.026114594962355,0.6848946430387793,0.0303988190018511,0.1603251858355556,0.0393170303346823,0.5200336499953864,0.1709832471256192,0.1284771597814668,0.087934276297185,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,21147.11,2247.58,9878.28,4937.73,118.15,13.13,21539.99,-1305.61,14521.76,11864.94,911.04,0.0,98.64,6681.79,0.0,1206.3899999999994,606.1799999999998,-34.5,107.21999999999936,-24.329999999999984,717.599999999999,20149.55,20844.77,0.0344259015570811,-1305.61,-3385.33,-162.0599999999995,-0.1624066852260783,-0.0626348959475206,-0.0077746120489695,0.0006298942132726,-726.67,-0.0348610226929824,True,1,277,2019.0,2020-06-17,2020-06-30,2020-01-31,1188.20208310963,True,True,0.0570024079473954,277,0.1332347324366406,0.0824028136849072,0.0769569890258569,0.2356667955928967,8000,student_t_residual_sd,0.0737984060775667,0.0704255475330815,0.023376396903888,0.0412243185618331,0.116360761817218,8000,student_t_residual_sd
JOMA.ST,2019,2020,0.0152551919617711,0.0152551919617711,0.084282506512509,0.084282506512509,0.084282506512509,4432.59,0.0152551919617711,0.0552857212397171,-0.03615562060611028,0.1443049755165401,0.0227059363533295,0.0291610093370008,0.0207982962518896,0.0224305668043496,0.1438503274656541,0.0686909620237204,0.6354518801177246,0.0504763345393665,0.7429459371605931,0.1709832471256192,0.1284771597814668,0.0326164817524486,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,25.04,9.19,574.32,520.78,0.0,5970.19,6000.01,42.99,235.44,72.59,74.52999999999999,0.0,46.34,2751.85,0.0,-2.9700000000000024,6.459999999999999,488.15,520.78,0.0,23.19999999999994,5930.88,5965.445,0.0038890644369363,42.99,20.51,31.00999999999999,0.0034381341207571,0.0072065034544782,0.0051982710426464,1.0007954142566062,118.62,0.0198845182547152,True,8,278,2019.0,2020-05-07,2020-06-30,2020-02-19,103.944298531811,True,True,0.0174243997776881,278,0.0774653550416582,0.0506618957974575,0.0348290384168748,0.1514842617723269,8000,student_t_residual_sd,0.0435339121660063,0.0408219490191869,0.0185852573846029,0.0178654342504921,0.0784568502183435,8000,student_t_residual_sd
KAMUX.HE,2019,2020,0.2902062240354231,0.2902062240354231,0.0961469455666344,0.0961469455666344,0.0961469455666344,2914.08,0.2902062240354231,0.2543225833325127,0.23001037650167475,0.1551939769667968,0.0187168567960975,0.0313980698707856,0.4126143588816668,0.0292974978002282,0.8255069730599813,0.0657065915414218,0.0632156422665941,0.0434961443716193,0.6990207623312581,0.1709832471256192,0.1284771597814668,0.0418158469008171,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1147.41,271.6,433.97,162.37,7.87,21.65,1786.07,327.84,6482.87,5706.1,535.57,0.0,7.88,803.98,0.0,175.47000000000003,144.78000000000003,175.38000000000005,162.37,4.9,22.57999999999995,1139.38,1462.725,0.0154369413252661,327.84,25.92,1415.2200000000005,0.0177203507152745,0.2241296210839358,0.96752294518792,0.014801141704695,109.38,0.0747782392452443,True,1,283,2019.0,2020-05-20,2020-06-30,2020-02-28,209.252360043908,True,True,0.1430565280855308,283,0.0871532417705455,0.060625338523414,0.0416476212428973,0.1745170127266169,8000,student_t_residual_sd,0.0492305753651636,0.045764999466672,0.0206957854197715,0.0220827490521907,0.0871754558022924,8000,student_t_residual_sd
KCRA.HE,2019,2020,0.0701362703431457,0.0701362703431457,0.0373258791147774,0.0373258791147774,0.0373258791147774,20778.01,0.0701362703431457,0.0774084406934321,0.05571408222743674,0.0756484614328904,0.006468790364031,0.012828922731085,0.0038117343769645,0.0105624223999369,0.103152239486936,0.0777360309660211,0.4152029450312106,0.0396146088195653,0.9278890594214552,0.1709832471256192,0.1284771597814668,0.0066138516759563,0.0794843126086047,0.3202907630581555,0.1561560213937813,0.0577757890758314,8000,Konecranes Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,18379.28,3672.51,13472.76,2444.4,143.67,6858.9,37927.62,1701.2,32753.0,20421.28,11044.01,0.0,427.26,12177.73,90.53,2165.369999999999,1439.3200000000002,943.5100000000002,544.1100000000001,-57.46000000000001,269.1899999999987,35340.68,36634.15,0.0073480618493945,1701.2,1048.48,2449.8499999999985,0.0286202900845249,0.046437545295851,0.0668733954520576,0.1872269453501719,4365.42,0.1191625846375581,True,5,287,2019.0,2020-06-23,2020-06-30,2020-02-06,2423.29555944895,True,True,0.0661485406225871,287,0.0331121507680183,0.0237898645054011,0.0148069892005637,0.0715380419219061,8000,student_t_residual_sd,0.0191429713032312,0.0174362878874863,0.0092673218265549,0.0078352550355899,0.03640580383523,8000,student_t_residual_sd
