Exchange,Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Copenhagen,Method1_Raw,Q1,2018-10-31,10,0.9999999999999999,1.0,0.36807289587402925,0.1,0.0,0.9999999999999999,10,4,True
Copenhagen,Method1_Raw,Q5,2018-10-31,16,1.0,1.0,0.4545594507956973,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method2_PostMean,Q1,2018-10-31,10,1.0,1.0,0.29512984721112745,0.1,0.0,0.9999999999999999,10,4,True
Copenhagen,Method2_PostMean,Q5,2018-10-31,13,1.0,1.0,0.48069620681332675,0.1,0.0,0.9765866092530617,10,2,True
Copenhagen,Method3_ProbQ5,Q1,2018-10-31,13,1.0,1.0000000000000002,0.6089041855081707,0.1,0.0,0.9207042939194869,10,2,True
Copenhagen,Method3_ProbQ5,Q5,2018-10-31,13,1.0,1.0,0.48069620681332675,0.1,0.0,0.9765866092530617,10,2,True
Copenhagen,Method1_Raw,Q1,2018-11-30,10,1.0,1.0,0.29169069680953397,0.1,0.0,0.9999999999999999,10,4,True
Copenhagen,Method1_Raw,Q5,2018-11-30,16,1.0,1.0,0.46032129199791777,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method2_PostMean,Q1,2018-11-30,10,1.0,1.0,0.23480801503928933,0.1,0.0,1.0,10,5,True
Copenhagen,Method2_PostMean,Q5,2018-11-30,13,1.0,1.0,0.4857438103669639,0.1,0.0,0.976689916441835,10,2,True
Copenhagen,Method3_ProbQ5,Q1,2018-11-30,13,0.9999999999999999,1.0,0.6313030244364641,0.1,0.0,0.9237045855173976,10,2,True
Copenhagen,Method3_ProbQ5,Q5,2018-11-30,13,1.0,1.0,0.4857438103669639,0.1,0.0,0.976689916441835,10,2,True
Copenhagen,Method1_Raw,Q1,2018-12-31,10,1.0,1.0,0.3022605805626421,0.1,0.0,0.9999999999999999,10,4,True
Copenhagen,Method1_Raw,Q5,2018-12-31,16,0.9999999999999999,1.0,0.4786117815042863,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2018-12-31,10,1.0,1.0,0.24631867125632456,0.1,0.0,1.0,10,5,True
Copenhagen,Method2_PostMean,Q5,2018-12-31,13,1.0,1.0,0.5066497209694732,0.1,0.0,0.9742686907720243,10,2,True
Copenhagen,Method3_ProbQ5,Q1,2018-12-31,13,1.0,1.0000000000000002,0.6687536021346441,0.1,0.0,0.9245159287220603,10,2,True
Copenhagen,Method3_ProbQ5,Q5,2018-12-31,13,1.0,1.0,0.5066497209694732,0.1,0.0,0.9742686907720243,10,2,True
Copenhagen,Method1_Raw,Q1,2019-01-31,15,1.0,1.0,0.9539682243985278,0.1,0.0,0.8400171086116844,9,1,True
Copenhagen,Method1_Raw,Q5,2019-01-31,19,1.0,1.0,0.4670948015305119,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q1,2019-01-31,14,1.0000000000000002,1.0,0.4879208834494961,0.1,0.0,0.9108270382507654,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-01-31,18,1.0,1.0,0.4807379883226284,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2019-01-31,10,1.0,1.0,0.8481147123360009,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-01-31,17,1.0,1.0,0.4936939894666329,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q1,2019-02-28,15,1.0,1.0,0.9530613071377051,0.1,0.0,0.8355255479279458,9,1,True
Copenhagen,Method1_Raw,Q5,2019-02-28,19,0.9999999999999998,1.0,0.45932673606357854,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q1,2019-02-28,14,1.0,1.0,0.4595375994851782,0.1,0.0,0.9048772245700852,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-02-28,18,0.9999999999999999,1.0,0.46935993087038924,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method3_ProbQ5,Q1,2019-02-28,10,1.0,1.0,0.8528112728323907,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-02-28,17,1.0,1.0,0.48149997806681166,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method1_Raw,Q1,2019-03-31,15,1.0,1.0,0.9540745921979067,0.1,0.0,0.8265095881312218,9,1,True
Copenhagen,Method1_Raw,Q5,2019-03-31,19,1.0000000000000002,1.0,0.4604127330945747,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q1,2019-03-31,14,1.0,1.0,0.46212389968293344,0.1,0.0,0.8966957790047926,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-03-31,18,1.0000000000000002,1.0,0.4726779379558011,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method3_ProbQ5,Q1,2019-03-31,10,1.0000000000000002,1.0,0.8608793859536381,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-03-31,17,1.0,1.0,0.4857673669544031,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q1,2019-04-30,15,1.0,1.0,0.9496937724650693,0.1,0.0,0.8237896808631082,9,1,True
Copenhagen,Method1_Raw,Q5,2019-04-30,19,1.0,1.0,0.4723309506815033,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2019-04-30,14,0.9999999999999998,1.0,0.5119754073240367,0.1,0.0,0.8953302040696093,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-04-30,18,1.0,1.0,0.48435589983649846,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2019-04-30,10,1.0,1.0,0.8671631533990778,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-04-30,17,1.0,1.0,0.49741212206425356,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q1,2019-05-31,15,0.9999999999999998,1.0,0.94845611880072,0.1,0.0,0.8766826803728494,10,1,True
Copenhagen,Method1_Raw,Q5,2019-05-31,19,1.0,1.0,0.44057208082921256,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2019-05-31,14,1.0,1.0,0.5131653200615051,0.1,0.0,0.9026172843434235,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-05-31,18,1.0,1.0,0.4507676446408874,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2019-05-31,10,1.0,1.0,0.8639137196618744,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-05-31,17,1.0,1.0,0.4635544280122337,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q1,2019-06-30,14,1.0,1.0,0.94096748352696,0.1,0.0,0.8927746353384282,10,1,True
Copenhagen,Method1_Raw,Q5,2019-06-30,19,0.9999999999999999,1.0,0.446015600819972,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method2_PostMean,Q1,2019-06-30,13,0.9999999999999999,1.0,0.5383386944486209,0.1,0.0,0.9236668698800702,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-06-30,18,0.9999999999999999,1.0,0.4588342335211848,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2019-06-30,10,1.0,1.0,0.8672071040272233,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-06-30,17,1.0000000000000002,1.0,0.47141828496940247,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method1_Raw,Q1,2019-07-31,14,0.9999999999999999,1.0,0.9467895511644057,0.1,0.0,0.8971422293333342,10,1,True
Copenhagen,Method1_Raw,Q5,2019-07-31,19,0.9999999999999998,1.0,0.4560840327661463,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method2_PostMean,Q1,2019-07-31,13,1.0,1.0,0.5323129672410938,0.1,0.0,0.9283638021278688,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-07-31,18,1.0,1.0,0.46925516561542835,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2019-07-31,10,1.0,1.0,0.8642259948690137,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-07-31,17,0.9999999999999999,1.0,0.48239149128689296,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method1_Raw,Q1,2019-08-31,14,1.0,1.0,0.9448611348047669,0.1,0.0,0.9015019162925555,10,1,True
Copenhagen,Method1_Raw,Q5,2019-08-31,19,0.9999999999999999,1.0,0.4436219580897529,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method2_PostMean,Q1,2019-08-31,13,1.0,1.0,0.527512636082647,0.1,0.0,0.9347380804796577,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-08-31,18,1.0,1.0,0.45940449509196074,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2019-08-31,10,0.9999999999999999,1.0,0.8700841727655262,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-08-31,17,1.0,1.0,0.4718485925509238,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method1_Raw,Q1,2019-09-30,14,1.0,1.0,0.9449093503340793,0.1,0.0,0.9083127389092359,10,1,True
Copenhagen,Method1_Raw,Q5,2019-09-30,19,0.9999999999999999,1.0,0.4513498177442769,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method2_PostMean,Q1,2019-09-30,13,1.0,1.0,0.5462595130923463,0.1,0.0,0.9423151528397523,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-09-30,18,1.0,1.0,0.47032954506082497,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method3_ProbQ5,Q1,2019-09-30,10,1.0,1.0,0.8856919610006261,0.1,0.0,0.9999999999999999,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-09-30,17,1.0,1.0,0.4811400011208444,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method1_Raw,Q1,2019-10-31,15,0.9999999999999999,1.0,0.9401661231734039,0.1,0.0,0.9090496902727231,10,1,True
Copenhagen,Method1_Raw,Q5,2019-10-31,19,0.9999999999999998,1.0,0.45229373663260913,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method2_PostMean,Q1,2019-10-31,14,1.0000000000000002,1.0,0.5585215307930539,0.1,0.0,0.9414827033601649,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-10-31,18,0.9999999999999999,1.0,0.4715834158273494,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method3_ProbQ5,Q1,2019-10-31,10,0.9999999999999999,1.0,0.8799292887798775,0.1,0.0,0.9999999999999999,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-10-31,17,1.0,1.0,0.48236472315834156,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method1_Raw,Q1,2019-11-30,15,1.0,1.0,0.9355181226592393,0.1,0.0,0.9192786482011069,10,1,True
Copenhagen,Method1_Raw,Q5,2019-11-30,19,1.0,1.0,0.4601941889452739,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method2_PostMean,Q1,2019-11-30,14,1.0,1.0,0.47563673684630403,0.1,0.0,0.9463519610909151,10,3,True
Copenhagen,Method2_PostMean,Q5,2019-11-30,18,1.0,1.0,0.4805618197211078,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method3_ProbQ5,Q1,2019-11-30,10,1.0,0.9999999999999999,0.8714111110654718,0.1,0.0,0.9999999999999999,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-11-30,17,1.0,1.0,0.4917300108586575,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method1_Raw,Q1,2019-12-31,15,1.0,1.0,0.9372914765775653,0.1,0.0,0.9133371100275679,10,1,True
Copenhagen,Method1_Raw,Q5,2019-12-31,19,1.0,1.0,0.4500319090466484,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method2_PostMean,Q1,2019-12-31,14,0.9999999999999999,1.0,0.4887263885946303,0.1,0.0,0.9472293649928555,10,2,True
Copenhagen,Method2_PostMean,Q5,2019-12-31,18,1.0,1.0,0.47223684786809245,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method3_ProbQ5,Q1,2019-12-31,10,1.0000000000000002,1.0,0.8727996279092773,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ProbQ5,Q5,2019-12-31,17,0.9999999999999999,1.0,0.48141684606823637,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method1_Raw,Q1,2020-01-31,16,1.0,1.0,0.4763007190466411,0.1,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q5,2020-01-31,16,1.0,1.0,0.5155773341607428,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-01-31,18,1.0,1.0,0.8149440310770046,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-01-31,16,0.9999999999999999,1.0,0.5269684786690183,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method3_ProbQ5,Q1,2020-01-31,13,1.0,1.0,0.5607545615342479,0.1,0.0,0.9381540657784176,10,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-01-31,14,0.9999999999999999,1.0,0.5547173975646048,0.1,0.0,0.9,9,3,True
Copenhagen,Method1_Raw,Q1,2020-02-29,16,1.0,1.0,0.4628240979930412,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-02-29,16,1.0,1.0,0.5236400937811806,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-02-29,18,0.9999999999999997,1.0,0.8004542985188825,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-02-29,16,0.9999999999999999,1.0,0.5369779439285965,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method3_ProbQ5,Q1,2020-02-29,13,1.0,1.0000000000000002,0.5948510490042702,0.1,0.0,0.9773605974011007,11,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-02-29,14,1.0,1.0,0.5635083806354585,0.1,0.0,0.9,9,2,True
Copenhagen,Method1_Raw,Q1,2020-03-31,16,1.0,1.0,0.46220621162750436,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-03-31,16,1.0,1.0,0.5169436334924664,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-03-31,18,1.0,1.0,0.8001080304185796,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-03-31,16,0.9999999999999999,1.0,0.5371431415871265,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-03-31,13,0.9999999999999999,1.0,0.6078890349975201,0.1,0.0,0.9766269987942925,11,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-03-31,14,0.9999999999999998,1.0,0.55635030011162,0.1,0.0,0.9,9,2,True
Copenhagen,Method1_Raw,Q1,2020-04-30,16,1.0,1.0,0.4948473258032071,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-04-30,16,1.0,1.0,0.5457838985644995,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-04-30,18,0.9999999999999999,1.0,0.8008875769942486,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-04-30,16,1.0,1.0,0.564307373579314,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-04-30,13,0.9999999999999999,1.0,0.6052729364419166,0.1,0.0,0.9314447191791124,10,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-04-30,14,0.9999999999999999,1.0,0.5842119317599687,0.1,0.0,0.8898393944127438,9,2,True
Copenhagen,Method1_Raw,Q1,2020-05-31,16,1.0,1.0,0.474763396822489,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-05-31,16,1.0,1.0,0.5349284464121838,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-05-31,18,1.0000000000000002,1.0,0.8002020262883944,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-05-31,16,0.9999999999999998,1.0,0.5573832986545721,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-05-31,13,1.0,1.0,0.5692351126811573,0.1,0.0,0.9756957728140468,11,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-05-31,14,1.0,1.0,0.577630859357566,0.1,0.0,0.8889397017617012,9,2,True
Copenhagen,Method1_Raw,Q1,2020-06-30,16,0.9999999999999999,1.0,0.4822610649580587,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-06-30,16,1.0,1.0,0.5076854185261134,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-06-30,18,0.9999999999999999,1.0,0.8136128039172017,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-06-30,16,1.0,1.0,0.5413947827595736,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-06-30,13,1.0,1.0,0.588974542351972,0.1,0.0,0.975839362094106,11,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-06-30,14,1.0,1.0,0.5564233010672073,0.1,0.0,0.8909130214025468,9,2,True
Copenhagen,Method1_Raw,Q1,2020-07-31,16,1.0,1.0,0.4679531736230466,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-07-31,16,0.9999999999999998,1.0,0.5081278510431565,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method2_PostMean,Q1,2020-07-31,18,1.0,1.0,0.8348247096760198,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-07-31,16,1.0,1.0,0.5477755005326234,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-07-31,13,1.0,1.0,0.5780912376270849,0.1,0.0,0.9306940990460888,10,2,True
Copenhagen,Method3_ProbQ5,Q5,2020-07-31,14,1.0,1.0,0.5622490391133945,0.1,0.0,0.894946983497139,9,2,True
Copenhagen,Method1_Raw,Q1,2020-08-31,16,1.0,1.0,0.4335770297910275,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-08-31,16,0.9999999999999999,1.0,0.4859259525293442,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method2_PostMean,Q1,2020-08-31,18,1.0,1.0,0.823616411574332,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-08-31,16,1.0,1.0,0.5296017863998258,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-08-31,13,1.0,1.0,0.5458282858765858,0.1,0.0,0.9297047038345384,10,3,True
Copenhagen,Method3_ProbQ5,Q5,2020-08-31,14,0.9999999999999999,0.9999999999999999,0.5354066708134807,0.1,0.0,0.8893317577766396,9,3,True
Copenhagen,Method1_Raw,Q1,2020-09-30,16,1.0,1.0,0.44319423345381936,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-09-30,16,1.0,1.0,0.4696732970724272,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method2_PostMean,Q1,2020-09-30,18,1.0,1.0,0.823444886502861,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-09-30,16,0.9999999999999999,1.0,0.5272533748457479,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-09-30,13,1.0,1.0,0.5381911362942995,0.1,0.0,0.9336685624987899,10,3,True
Copenhagen,Method3_ProbQ5,Q5,2020-09-30,14,0.9999999999999999,0.9999999999999999,0.5209391059760655,0.1,0.0,0.8931591667653125,9,3,True
Copenhagen,Method1_Raw,Q1,2020-10-31,16,1.0,1.0,0.4505702752794469,0.1,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q5,2020-10-31,16,0.9999999999999999,1.0,0.4808103478946457,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method2_PostMean,Q1,2020-10-31,18,1.0,1.0,0.8256069727757948,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-10-31,16,1.0,1.0,0.5438511462354568,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-10-31,13,1.0,1.0,0.5096231644915005,0.1,0.0,0.9322310499066446,10,3,True
Copenhagen,Method3_ProbQ5,Q5,2020-10-31,14,0.9999999999999998,0.9999999999999999,0.5297284364536997,0.1,0.0,0.9384357714935656,10,3,True
Copenhagen,Method1_Raw,Q1,2020-11-30,16,1.0,1.0,0.43098408946322464,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2020-11-30,16,1.0,1.0,0.469730429271563,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method2_PostMean,Q1,2020-11-30,18,1.0,1.0,0.8303202161658246,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-11-30,16,1.0,1.0,0.5378099854801072,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-11-30,13,1.0000000000000002,0.9999999999999999,0.5209883264302713,0.1,0.0,0.9351436364181667,10,3,True
Copenhagen,Method3_ProbQ5,Q5,2020-11-30,14,0.9999999999999998,0.9999999999999999,0.5160000289566172,0.1,0.0,0.8924531287893706,9,3,True
Copenhagen,Method1_Raw,Q1,2020-12-31,16,1.0,1.0,0.3912874292182998,0.1,0.0,0.4,4,2,False
Copenhagen,Method1_Raw,Q5,2020-12-31,16,1.0,1.0,0.4536617774813704,0.10000000000000002,0.0,0.4,4,3,False
Copenhagen,Method2_PostMean,Q1,2020-12-31,18,1.0,1.0,0.8176497902325135,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method2_PostMean,Q5,2020-12-31,16,1.0,1.0,0.5260985581769131,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Copenhagen,Method3_ProbQ5,Q1,2020-12-31,13,1.0,0.9999999999999999,0.514126557549585,0.1,0.0,0.9308870576713246,10,3,True
Copenhagen,Method3_ProbQ5,Q5,2020-12-31,14,1.0,1.0,0.501297989344126,0.1,0.0,0.8860724167253963,9,3,True
Copenhagen,Method1_Raw,Q1,2021-01-31,18,1.0,1.0,0.4797411652362411,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2021-01-31,11,1.0000000000000002,1.0,0.5812548960829689,0.1,0.0,0.9999999999999999,11,3,True
Copenhagen,Method2_PostMean,Q1,2021-01-31,18,0.9999999999999999,1.0,0.5505272711427639,0.1,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q5,2021-01-31,11,1.0,1.0,0.5311494987836458,0.1,0.0,0.9732177263969171,10,3,True
Copenhagen,Method3_ProbQ5,Q1,2021-01-31,13,1.0000000000000002,1.0,0.4294617513125711,0.1,0.0,0.9040840718509299,10,4,True
Copenhagen,Method3_ProbQ5,Q5,2021-01-31,10,1.0,1.0,0.6320454666823208,0.10000000000000003,0.0,1.0,10,2,True
Copenhagen,Method1_Raw,Q1,2021-02-28,18,0.9999999999999999,1.0,0.4826119637008264,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2021-02-28,11,0.9999999999999998,1.0,0.5836000859210358,0.1,0.0,0.9999999999999999,11,3,True
Copenhagen,Method2_PostMean,Q1,2021-02-28,18,0.9999999999999999,1.0,0.5486226637745397,0.1,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q5,2021-02-28,11,0.9999999999999999,1.0,0.5399284362805846,0.1,0.0,0.9733158462718501,10,3,True
Copenhagen,Method3_ProbQ5,Q1,2021-02-28,13,1.0,1.0,0.43468515160284205,0.1,0.0,0.9045204510875315,10,4,True
Copenhagen,Method3_ProbQ5,Q5,2021-02-28,10,0.9999999999999999,1.0,0.6374045802167208,0.10000000000000003,0.0,1.0,10,2,True
Copenhagen,Method1_Raw,Q1,2021-03-31,18,1.0,1.0,0.48746591452320936,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2021-03-31,11,1.0,1.0,0.5942136173688204,0.1,0.0,0.9999999999999999,11,3,True
Copenhagen,Method2_PostMean,Q1,2021-03-31,18,1.0000000000000002,1.0,0.5484044270325862,0.1,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q5,2021-03-31,11,1.0,1.0,0.5239981417078371,0.1,0.0,0.9734482428075962,10,3,True
Copenhagen,Method3_ProbQ5,Q1,2021-03-31,13,1.0000000000000002,0.9999999999999999,0.43155960849916253,0.1,0.0,0.9051291052821023,10,4,True
Copenhagen,Method3_ProbQ5,Q5,2021-03-31,10,1.0,1.0,0.6314435003700307,0.10000000000000003,0.0,1.0,10,2,True
Copenhagen,Method1_Raw,Q1,2021-04-30,18,1.0,1.0,0.4940653179885461,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2021-04-30,11,1.0000000000000002,1.0,0.5846886705117483,0.1,0.0,0.9999999999999999,11,3,True
Copenhagen,Method2_PostMean,Q1,2021-04-30,18,1.0000000000000002,1.0,0.5617343933652268,0.1,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q5,2021-04-30,11,1.0000000000000002,1.0,0.5063064164134907,0.1,0.0,0.9714968071148288,10,3,True
Copenhagen,Method3_ProbQ5,Q1,2021-04-30,13,0.9999999999999999,1.0,0.4441322531951253,0.1,0.0,0.9048059262068502,10,4,True
Copenhagen,Method3_ProbQ5,Q5,2021-04-30,10,1.0000000000000002,1.0,0.6202541186538438,0.10000000000000003,0.0,1.0,10,2,True
Copenhagen,Method1_Raw,Q1,2021-05-31,18,1.0,1.0,0.5471186671547418,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Copenhagen,Method1_Raw,Q5,2021-05-31,11,0.9999999999999999,1.0,0.5732473722638352,0.1,0.0,1.0,11,3,True
Copenhagen,Method2_PostMean,Q1,2021-05-31,18,1.0,1.0,0.6079306421394927,0.10000000000000002,0.0,0.4,4,2,False
Copenhagen,Method2_PostMean,Q5,2021-05-31,11,1.0,1.0,0.4933219128844771,0.1,0.0,0.9716812889245754,10,3,True
Copenhagen,Method3_ProbQ5,Q1,2021-05-31,13,1.0,1.0,0.49385161842893116,0.1,0.0,0.9083710151665664,10,4,True
Copenhagen,Method3_ProbQ5,Q5,2021-05-31,10,0.9999999999999999,1.0,0.6073991127238622,0.10000000000000003,0.0,1.0,10,2,True
Copenhagen,Method1_Raw,Q1,2021-06-30,18,1.0,1.0,0.5236274497943026,0.1,0.0,0.4,4,3,False
Copenhagen,Method1_Raw,Q5,2021-06-30,11,0.9999999999999999,1.0,0.587343633540828,0.1,0.0,1.0,11,3,True
