Method,Portfolio,FactorModel,alpha,t_stat,p_value,r_squared,n_obs
Method3_ConservativeQuality,Q5,FF5_MOM,-0.00012675874571873376,-0.12167855078919015,0.9032878425888224,0.9309650004953742,189.0
Method4_ProbabilisticQuality,Q1,CAPM,-0.0010076489925002527,-0.40279169602922316,0.6875615698091115,0.5702856244172388,189.0
Method4_ProbabilisticQuality,Q1,FF3,-0.0015074483517641135,-0.6964017201580535,0.4870513267817196,0.5927046245402573,189.0
Method4_ProbabilisticQuality,Q1,Carhart,0.0006021287191180222,0.20094526593606427,0.8409633237047993,0.5973093316180548,189.0
Method4_ProbabilisticQuality,Q1,FF5,0.002175666921926036,0.9552271182179967,0.3407229817093429,0.7709428581304516,189.0
Method4_ProbabilisticQuality,Q1,FF5_MOM,0.002768449999879752,1.079866269633406,0.2816306849008223,0.771322734063938,189.0
Method4_ProbabilisticQuality,Q5,CAPM,0.000582698779156255,0.4121437453640038,0.6807061309085656,0.8606380134061191,189.0
Method4_ProbabilisticQuality,Q5,FF3,0.0010637123393254626,0.9672245311997675,0.3346945395550902,0.9029311405911543,189.0
Method4_ProbabilisticQuality,Q5,Carhart,0.0006485865927937239,0.5856026129071087,0.5588601451381026,0.9032624635442158,189.0
Method4_ProbabilisticQuality,Q5,FF5,-0.00010213506538584952,-0.09236569935030922,0.9265085268344451,0.9244419106998834,189.0
Method4_ProbabilisticQuality,Q5,FF5_MOM,-0.00016708200702892473,-0.15703227888413399,0.8753934759456297,0.9244503839214718,189.0
