sigma_firm,baseline,sigma0_half,sigma0_double,tau_double,nu_loose,betas_3x_wider
481,0.19340772043037793,0.1915470369543915,0.19414780374847826,0.19304165508588841,0.1927264513971595,0.1929929653855815
482,0.00838719130013547,0.008292774773881895,0.0082890737743249,0.00838260838890151,0.008347457835564794,0.00840988829244982
483,0.06975857858140301,0.06888290193014293,0.06954586942736013,0.06950955127701401,0.06957622085853217,0.06904375437688658
484,0.14935715606673755,0.1461506747596819,0.14973237494234376,0.14834353031763067,0.14897570147723746,0.14898255537565644
486,0.06791805626797023,0.06799137581686618,0.06799070449024716,0.06797206908571482,0.06795088228253834,0.0681847161610218
488,0.016197416096711013,0.016387209661394286,0.016249798225131028,0.016292302496203413,0.016351635282154307,0.016292819065303644
491,0.05553499365990425,0.05579433792059959,0.05577782904787556,0.05577574695724202,0.056026653406703444,0.05557550444005635
494,0.029239676997457453,0.02904752211229767,0.02955019831438148,0.029372452676002848,0.029649465320764463,0.029499459596798918
495,0.07948902687341076,0.07897399189479912,0.0795302117557743,0.07882024382885627,0.07945115870408938,0.07917845527813913
498,0.0988665404570324,0.09831082530162583,0.09945649109723208,0.09864443139992861,0.09862661149451328,0.0983571392378574
499,0.07583641804261548,0.07597805126569623,0.07645897437749774,0.07658387577733863,0.07613214219706882,0.07618232803656176
506,0.19422048696236494,0.18952131234091543,0.19597919020713914,0.19424515481252905,0.19413065422868955,0.19395518573450934
510,0.11892526187637445,0.11797968370180031,0.11883141871897979,0.11870044057730361,0.11875104553847421,0.11906597135605662
513,0.12870844113764213,0.12793756792792244,0.12892076981164874,0.12885077690344449,0.12896151943583703,0.12896805521533475
514,0.054181486471476116,0.0538396773110029,0.0538430224282683,0.053945548422493834,0.05418938493676148,0.053998273882621114
515,0.08588136064732896,0.08571696449649345,0.0861532337358967,0.08572331794923223,0.0860784984245651,0.0858168051559933
516,0.01760580996893126,0.017422000532300388,0.017556294712481775,0.01769331484205069,0.017587866894360156,0.017395820399405806
522,0.0633111815183607,0.06285921021244201,0.06327970683227882,0.06336282006391854,0.06374847861121671,0.0632081271522771
523,0.027869507530639156,0.027817173758635263,0.028137644712313427,0.028018758908383377,0.027966029673669797,0.027890797352801686
524,0.0531860259980891,0.053484088413593305,0.05373179129609644,0.05353421996461755,0.05347560695621287,0.053399578872954316
525,0.09378946329229224,0.09323966439420929,0.09383825514706456,0.09418025486637868,0.09351262128733917,0.09384382286542078
526,0.08832807123161998,0.0874261269645917,0.08872394506052392,0.08830398543352701,0.08876014507830624,0.08748876231475966
527,0.0976981268065944,0.09741222494582172,0.09858247342024126,0.09786173113776504,0.0981101238896149,0.09824901694740672
528,0.14300443900829646,0.14028112686787342,0.14448661435423402,0.14303974605562025,0.1434687768139769,0.1426474606052334
529,0.12043610044335712,0.11957881192609637,0.12129830820538753,0.12075760577661569,0.12089626365729303,0.1208449098954257
530,0.07226369487991909,0.07159277102976469,0.07231906268021233,0.07208563255173141,0.07157331423276138,0.07233771976135914
531,0.07127140600833981,0.07044018003762338,0.07152488506465465,0.07089038734889865,0.07126883648691379,0.07173446972187747
532,0.20583006849970797,0.20183659322251854,0.20687085256608162,0.206194102580972,0.20541957950123269,0.20539202795074613
533,0.018604132780367846,0.018502217294790943,0.018571977495629527,0.01869497983177188,0.018772470541860438,0.018539647250171154
535,0.0320497436033992,0.03198031866153089,0.03183307827667729,0.03216478765170206,0.03191465055799747,0.031767701670097945
539,0.03236283295485559,0.03215964409216476,0.032782787902471223,0.03250261016218828,0.03300387851001887,0.032417021402519265
540,0.09846085600443572,0.09820902769266292,0.0986706985657786,0.09868577325249783,0.0991109273135842,0.09906833017284525
541,0.22559743236692492,0.22244361004683003,0.22671097502394996,0.22580499980856228,0.22540129248232416,0.2257348414439577
542,0.03542566516508013,0.03499800844685011,0.035352466375008905,0.03522967341217828,0.035452639930865615,0.035485747529971905
543,0.04669986604892246,0.04634322879208171,0.04669093963813067,0.0467500693664289,0.04646993331114752,0.04671325947001079
545,0.06661607582076896,0.06697177425620535,0.06724518531668414,0.06716131161498101,0.067190284092394,0.06742153935821259
546,0.09392955213439201,0.0930668086525902,0.09480933746875272,0.09455658039814442,0.0947860322772016,0.09435025594095978
548,0.04878185457070406,0.048289819240840685,0.0487251184064754,0.048618376825720164,0.0488283650037834,0.04858237922082218
553,0.03622390435029404,0.035524916235803825,0.03591799269704776,0.03587103101579271,0.03595022578543074,0.0358035371228634
554,0.015774799669791777,0.015663310732857923,0.01590335741649666,0.015722632095118063,0.015787216183555327,0.015804534621902393
556,0.13624057869146175,0.13533546956289416,0.13664084760105533,0.13700344683540697,0.13652232839986256,0.1365022956756852
558,0.006583313937165357,0.0066237577913102275,0.006567289071912644,0.00657301811634147,0.006665535005149565,0.006703851308113737
559,0.04147032947771477,0.0412316443647986,0.04159618256673154,0.04160639266889426,0.04148236366975811,0.04149882758132835
560,0.01512873773738487,0.015085525228469308,0.015265711481631574,0.015118681114254084,0.015267257900541321,0.015285739101037515
561,0.015318765642406465,0.01524198153737801,0.015456109725932594,0.015458576890128075,0.015418217288583952,0.015412929406655194
562,0.12972812493174488,0.12665942171860117,0.13019108883145036,0.12988250220873387,0.12919352111652369,0.12919382429371634
563,0.08242014055678626,0.08158527868514494,0.08318865437248728,0.0830082136654073,0.08259880899086657,0.08338211514712991
565,0.021756772242150717,0.021724608908742598,0.021799309084553523,0.021768252296392076,0.021721623920748185,0.02197527237988363
566,0.022355349533741797,0.02205500641979768,0.022232059345123418,0.02223393759096835,0.02210697071566585,0.02208662891566304
567,0.02874562297066723,0.028953754090130776,0.029008597041179314,0.02893979081374705,0.028786816506040303,0.02894043050204187
568,0.08246394858354159,0.08201920104744422,0.08295590385527216,0.08246146110584332,0.08298567575069603,0.08245395154429518
573,0.04839298365697857,0.04793133112836929,0.048374748954682883,0.048407766609160956,0.048533602191527817,0.04840169086012775
574,0.10646799982245903,0.10509399338456886,0.10642473623252731,0.1059918917663215,0.10644366240005312,0.10615143648344431
576,0.02304917750086303,0.022816343562963668,0.023160791833459697,0.023050356283175012,0.02285283016926188,0.02295020139059437
577,0.06179422014521041,0.06144852724111218,0.06260315421407325,0.06199187192602643,0.061879240939839236,0.062204779594130316
580,0.014573664713694128,0.014272071258511182,0.014624142859306211,0.014526369786032762,0.01448517218467023,0.014577869849636845
585,0.03659456101856981,0.03644742917179047,0.03648924476211251,0.036773237804859464,0.0368461814046881,0.0366006895278582
586,0.0903244831965859,0.0894285675232017,0.09061776592279275,0.09001089893212597,0.0906908455664265,0.09034663151175894
587,0.023474934433000284,0.023360223278003085,0.023541971857018475,0.023532749665855265,0.023484071903129553,0.023460889763812467
588,0.03604569509846235,0.03607714412232282,0.03622913195392607,0.03652551957267321,0.0364292368050533,0.03636856076134908
589,0.06410447365106557,0.06352384696799271,0.06398933844264723,0.06391706438276079,0.06366724761882835,0.06401525661960449
592,0.035433902655249615,0.03535064965334278,0.035564115936712715,0.03557517254624359,0.035433584036318036,0.0354392974879037
593,0.05085370826977982,0.05028193006272839,0.051224999444109,0.05093538548884606,0.051287878097997834,0.051162302812961066
594,0.0537156491261153,0.05316065269506423,0.053809719535104,0.05363284940084922,0.05402759006643366,0.053484547496790415
598,0.05402120303393523,0.05390955938198826,0.05385336955507662,0.05401224884969093,0.05423005245577097,0.05444033248303734
601,0.030448684225649517,0.030513522428478424,0.03048174828293001,0.03054470553723815,0.03024145238694458,0.03029095566181208
602,0.06864471219343485,0.06805973544736277,0.06858373428683594,0.0691959968003911,0.06887345468347829,0.06926059890520597
604,0.13174307673637958,0.1301492459557477,0.13310338917858824,0.1325432565053787,0.1323249091874532,0.13282064044723632
607,0.04411604751267264,0.04382813229178489,0.04388482829421041,0.04407570297310931,0.0437954536964076,0.04398998055603793
610,0.06904895094227666,0.06842898532208824,0.06910433637773773,0.06886219777888825,0.06896297349927866,0.06905246286273709
611,0.12673599100195912,0.12234546586328555,0.12761394746024102,0.12744283131297354,0.12723547742417077,0.12673104686403994
614,0.1245205147252347,0.12372125101214254,0.1255209359948346,0.12498739564505797,0.12497834529171634,0.12463970748442481
615,0.007368598689705285,0.007334876053989523,0.007390124357805535,0.007366653334820524,0.007374458966659161,0.007410920401545345
616,0.08184097580550209,0.08063750495829018,0.0818210557437447,0.0820581976218919,0.08196964998973075,0.08128539455976094
617,0.13027734776863426,0.12860711967419036,0.13091287439960284,0.12993674511726233,0.13063888784038882,0.13025878771704993
618,0.05354850649827867,0.0531492003536362,0.05373068681207193,0.05381341258283085,0.054010172329366425,0.053802643110491016
621,0.09700280053052578,0.09574967820309768,0.09669485444827822,0.09658679717086746,0.0961262294745354,0.09648943395952775
622,0.058870322253795154,0.05884153007334555,0.059628507458595756,0.059173513800211935,0.05958429820800179,0.059145462903460504
623,0.07665541890425935,0.07607597393292245,0.07673114284484833,0.07699141424376263,0.07646497951770012,0.07646692756022577
627,0.05545062583145049,0.05545551804297424,0.05591950960162104,0.055774233037151094,0.055556046513326476,0.05518948301172272
628,0.07043323219137332,0.0703661932845482,0.07044094645687608,0.07029961107561027,0.07052497375713153,0.07045541598579003
