Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
BONAVb.ST,2019,0.1951596063090778,0.1680142167556959,0.35016859118272,0.0480337890803207,12017.85,Method3_ProbQ5,p_q5,4,Q4
BOREO.HE,2019,0.1963230466185162,0.1738825744679438,0.339085892829753,0.0420226403202318,186.6,Method3_ProbQ5,p_q5,4,Q4
BOUL.ST,2019,0.253925542423107,0.2197169015560341,0.4050012878894817,0.0437138739137092,989.08,Method3_ProbQ5,p_q5,4,Q4
BRAV.ST,2019,0.2152673846484921,0.1996744003871756,0.3306840586587694,0.0306824795160618,12162.44,Method3_ProbQ5,p_q5,4,Q4
BTSb.ST,2019,0.2447467986030267,0.1468175409278667,0.399215366281007,0.1075448090305438,2340.75,Method3_ProbQ5,p_q5,4,Q4
BUFAB.ST,2019,0.1979274744136594,0.1544656043395451,0.3726162778394339,0.0667872270348688,3187.23,Method3_ProbQ5,p_q5,4,Q4
BULTEN.ST,2019,0.2706487529188806,0.2220949212733098,0.4231282494104187,0.0523072693111339,1810.95,Method3_ProbQ5,p_q5,4,Q4
CANTA.ST,2019,-0.1012557832121612,0.0462986386517632,0.3687593832341965,0.2784701361575168,917.15,Method3_ProbQ5,p_q5,4,Q4
CATME.ST,2019,0.201299301963184,0.139315503810782,0.3815036135816796,0.0908206542159394,5012.26,Method3_ProbQ5,p_q5,4,Q4
CBRAIN.CO,2019,0.1884775117080498,0.1438966029783672,0.37022710712585,0.0725767410035666,525.43,Method3_ProbQ5,p_q5,4,Q4
COLUM.CO,2019,0.1665272558051864,0.1457328581881402,0.3184597414388871,0.047453048582577,1255.84,Method3_ProbQ5,p_q5,4,Q4
DANT.CO,2019,0.0534682080924855,0.0591869286081849,0.325053877744234,0.0940927150638565,111.09,Method3_ProbQ5,p_q5,4,Q4
DIGIA.HE,2019,0.2423269470437883,0.2046235865516472,0.3966036799546675,0.0487510127992504,757.42,Method3_ProbQ5,p_q5,4,Q4
DOV1V.HE,2019,0.2404319300164026,0.2105131626540556,0.3882195861279358,0.0419179873122313,208.41,Method3_ProbQ5,p_q5,4,Q4
DUST.ST,2019,0.2518053291992945,0.2151510607313383,0.4039087669676864,0.0460709035283676,6378.4,Method3_ProbQ5,p_q5,4,Q4
EG7.ST,2019,0.0885695187165777,0.0703321802413707,0.3740251564585979,0.1931013508175678,165.9,Method3_ProbQ5,p_q5,4,Q4
ELANb.ST,2019,0.2293265809753068,0.2184945154733586,0.3228443927876225,0.0234184568872692,3008.77,Method3_ProbQ5,p_q5,4,Q4
ENSG.CO,2019,0.3000800480288172,0.1569636050211086,0.411832343330767,0.1237368744629703,20.08,Method3_ProbQ5,p_q5,4,Q4
ESSITYb.ST,2019,0.220667521314555,0.1967422772674627,0.3396973264620515,0.0383840259661545,149165.34,Method3_ProbQ5,p_q5,4,Q4
ETTE.HE,2019,0.2600143489178527,0.2401653240676103,0.4034852872469476,0.0303817881426873,1963.79,Method3_ProbQ5,p_q5,4,Q4
FSKRS.HE,2019,0.0878881738805371,0.0782385412558469,0.3311521518305534,0.0847650307941281,9066.26,Method3_ProbQ5,p_q5,4,Q4
GABR.CO,2019,0.2793513308465575,0.2504171544515869,0.4356902743637758,0.0359959930602107,1456.41,Method3_ProbQ5,p_q5,4,Q4
GJ.CO,2019,0.2372555574126691,0.20905411519406,0.3840342078525735,0.0408491651913134,172.52,Method3_ProbQ5,p_q5,4,Q4
GLA1V.HE,2019,0.1659391074655916,0.1397584261682928,0.3385013160480576,0.0560806088474307,615.21,Method3_ProbQ5,p_q5,4,Q4
GMAB.CO,2019,0.3406007054842893,0.1212982392583817,0.4028639305152597,0.1994146424885358,87105.7,Method3_ProbQ5,p_q5,4,Q4
GSFG.OL,2019,0.2562269699318398,0.1782498389986914,0.4077308459426164,0.0801015686095671,11423.02,Method3_ProbQ5,p_q5,4,Q4
HHDC.CO,2019,0.2058635113238119,0.1820218030990086,0.3487618918598165,0.0417421839189977,2266.81,Method3_ProbQ5,p_q5,4,Q4
HUMAN.ST,2019,0.1582258241574668,0.1381603829615263,0.3166130301792274,0.049297522660365,3111.43,Method3_ProbQ5,p_q5,4,Q4
ICESEA.IC,2019,0.0957070449365575,0.0832019833272842,0.3314712233689653,0.0814145715415166,1505.83,Method3_ProbQ5,p_q5,4,Q4
IMMUN.ST,2019,-0.0605693519079345,0.0298213276947431,0.3435830148819305,0.1623496925581161,517.97,Method3_ProbQ5,p_q5,4,Q4
ISOFOL.ST,2019,-0.3280228916128533,0.0148722837704065,0.3516702235825895,0.263648826242273,747.62,Method3_ProbQ5,p_q5,4,Q4
ISS.CO,2019,0.2593514913499344,0.2535112031136572,0.3487453638366448,0.0150573064311886,44848.61,Method3_ProbQ5,p_q5,4,Q4
JM.ST,2019,0.2576743511716466,0.1873652673952203,0.4095884915155248,0.073051939543829,11747.31,Method3_ProbQ5,p_q5,4,Q4
KABEb.ST,2019,0.2043543845534992,0.1643907842023892,0.3729572952183447,0.0603068888827642,1255.93,Method3_ProbQ5,p_q5,4,Q4
KAMUX.HE,2019,0.254585140044533,0.1859173629097592,0.4075611282506937,0.0729506619122149,2155.23,Method3_ProbQ5,p_q5,4,Q4
KESKOB.HE,2019,0.1406334272187927,0.1215638430527059,0.3188298648879855,0.055028692475661,45573.83,Method3_ProbQ5,p_q5,4,Q4
KIT.OL,2019,0.2147195788621179,0.1965323482822697,0.3361109668581412,0.0336298862693256,1532.88,Method3_ProbQ5,p_q5,4,Q4
KLEEb.CO,2019,0.2449954272939743,0.2206738348881707,0.3861425467096176,0.0360129438506245,120.71,Method3_ProbQ5,p_q5,4,Q4
KNOW.ST,2019,0.2629355860612465,0.2303372465342588,0.4149025712905809,0.041016653520675,2881.06,Method3_ProbQ5,p_q5,4,Q4
LIFCOb.ST,2019,0.2804391732851438,0.273128783747628,0.4285556188217654,0.016284740540697,27479.49,Method3_ProbQ5,p_q5,4,Q4
LOOMIS.ST,2019,0.1369434539342819,0.1149645014817307,0.3286520838417222,0.0636452629090548,20053.4,Method3_ProbQ5,p_q5,4,Q4
LSG.OL,2019,0.1685077117289365,0.1402995393493268,0.3443905199394151,0.0581133887338712,39285.32,Method3_ProbQ5,p_q5,4,Q4
MAHAa.ST,2019,0.1987333734376044,0.1436700958867225,0.3788989152777396,0.0817989794691367,1244.85,Method3_ProbQ5,p_q5,4,Q4
MIPS.ST,2019,0.2948174585471039,0.1642176815752568,0.4136267251717341,0.1140625647086779,2686.18,Method3_ProbQ5,p_q5,4,Q4
MOWI.OL,2019,0.215200608627363,0.1700710912441067,0.3810628207858183,0.0625862387753305,94280.46,Method3_ProbQ5,p_q5,4,Q4
MSABb.ST,2019,0.2844378257632168,0.2188692983331853,0.430253588998628,0.0623384893049736,1006.48,Method3_ProbQ5,p_q5,4,Q4
NMAN.ST,2019,0.2714403073629358,0.2486947865936828,0.4230169709083312,0.0317755656890561,3086.78,Method3_ProbQ5,p_q5,4,Q4
NNIT.CO,2019,0.2672867721633299,0.2406145526573955,0.4173440869740999,0.0354196424923441,6076.96,Method3_ProbQ5,p_q5,4,Q4
NOBI.ST,2019,0.1728667106678273,0.1468608770420964,0.3392900188378883,0.0532024684983544,5817.91,Method3_ProbQ5,p_q5,4,Q4
NOHOP.HE,2019,0.1103365836623957,0.0951621263504557,0.3218296212785654,0.0685751002266904,1620.97,Method3_ProbQ5,p_q5,4,Q4
NOTE.ST,2019,0.2068007586077943,0.1801534644816244,0.3543349803513106,0.0447480363443111,601.55,Method3_ProbQ5,p_q5,4,Q4
ONCO.ST,2019,-0.3853679285410462,-0.012597624748315,0.3331604714803326,0.2262441661022778,5653.82,Method3_ProbQ5,p_q5,4,Q4
PEABb.ST,2019,0.1914528185687999,0.1748006737963442,0.3159052860567279,0.0356047094246916,19404.01,Method3_ProbQ5,p_q5,4,Q4
QPR1V.HE,2019,0.1781447645818692,0.1571866167947132,0.3273880939160054,0.0443909316870425,200.98,Method3_ProbQ5,p_q5,4,Q4
RAIVV.HE,2019,0.058192144232052,0.0612930138643701,0.3183534756914992,0.0832873872916008,3829.12,Method3_ProbQ5,p_q5,4,Q4
RAUTE.HE,2019,0.3061848958333329,0.2013484281441949,0.4295485841622458,0.0847414811981094,888.54,Method3_ProbQ5,p_q5,4,Q4
RAYb.ST,2019,0.2959880295520433,0.2012726254875119,0.4279757175792698,0.0826318066359946,3228.42,Method3_ProbQ5,p_q5,4,Q4
REACH.OL,2019,0.1074082840236686,0.0827216604445206,0.3606831127937342,0.1184021168242655,333.03,Method3_ProbQ5,p_q5,4,Q4
RROS.ST,2019,0.172211460175749,0.1539483012586565,0.31614095702966,0.0419987270645444,1233.45,Method3_ProbQ5,p_q5,4,Q4
RTX.CO,2019,0.2954758111423009,0.1879321010632308,0.4222545788600008,0.0922034733859908,2035.64,Method3_ProbQ5,p_q5,4,Q4
SAABb.ST,2019,0.1583669336423258,0.1377006431873655,0.3184008475844942,0.0500951432372578,40087.91,Method3_ProbQ5,p_q5,4,Q4
SBBb.ST,2019,0.0830639611078977,0.07536634048184,0.3279800130040097,0.0868938955675165,7202.48,Method3_ProbQ5,p_q5,4,Q4
SCANFL.HE,2019,0.239066160883633,0.1684437040976264,0.3990607297443263,0.080217314039143,2379.16,Method3_ProbQ5,p_q5,4,Q4
SDIPb.ST,2019,0.0712921415058993,0.0688697298168492,0.3229136171276702,0.0815072590995714,1409.77,Method3_ProbQ5,p_q5,4,Q4
SECUb.ST,2019,0.2530039999164267,0.2439560932655759,0.3586701804301558,0.0196440024264047,50275.05,Method3_ProbQ5,p_q5,4,Q4
SFRG.ST,2019,0.1619761766740841,0.1291351502896697,0.338729069883299,0.070883409408799,3024.43,Method3_ProbQ5,p_q5,4,Q4
SIGR.CO,2019,-0.0440300693156301,0.0370977996096008,0.3513871209015634,0.1659947083136217,98.79,Method3_ProbQ5,p_q5,4,Q4
SOFb.ST,2019,0.2653555219364596,0.2495811750831704,0.4065902653548157,0.0260257655577749,739.62,Method3_ProbQ5,p_q5,4,Q4
STEa.ST,2019,0.2678971496647525,0.242164614067662,0.4205520428682323,0.0349130450183017,80483.75,Method3_ProbQ5,p_q5,4,Q4
SVEDb.ST,2019,0.2525971164137754,0.2251210768286096,0.3962831505131739,0.0377386197555733,453.07,Method3_ProbQ5,p_q5,4,Q4
SWECb.ST,2019,0.2764699041384922,0.2575972778943806,0.4314357152917488,0.0281690175592834,23195.6,Method3_ProbQ5,p_q5,4,Q4
TGS.OL,2019,0.1951773601136727,0.1760755241373351,0.3297203567795104,0.0381700680588506,21432.86,Method3_ProbQ5,p_q5,4,Q4
TRAD.ST,2019,0.1270137652525074,0.1067354597393547,0.3308178107182654,0.0668925957335624,142.52,Method3_ProbQ5,p_q5,4,Q4
TYRES.HE,2019,0.2384092421793287,0.2187534364160384,0.3731140723910295,0.0324754133381976,36687.35,Method3_ProbQ5,p_q5,4,Q4
VALMT.HE,2019,0.2665279785246091,0.2601184081200285,0.3645815280471488,0.0151145438175752,26652.34,Method3_ProbQ5,p_q5,4,Q4
VBGb.ST,2019,0.2226078151608599,0.2037809674777438,0.3478364437532198,0.0333142533159044,3241.47,Method3_ProbQ5,p_q5,4,Q4
VERK.HE,2019,0.2906120694287721,0.2133639862808228,0.4305863423149232,0.0693158015842157,1830.61,Method3_ProbQ5,p_q5,4,Q4
VISTN.OL,2019,-0.0192919592948258,0.0338362810033442,0.3338161901602346,0.1322062477847553,304.76,Method3_ProbQ5,p_q5,4,Q4
VITb.ST,2019,0.2025372631836684,0.1755634957804862,0.3560877170457583,0.0461596667852203,2460.28,Method3_ProbQ5,p_q5,4,Q4
XANOb.ST,2019,0.2783830232384368,0.2029203941365505,0.4222216579121043,0.0709481274786308,1696.15,Method3_ProbQ5,p_q5,4,Q4
ZELA.CO,2019,-0.0208759528198065,0.0359290540523601,0.3400502016788038,0.1401695556846019,3362.93,Method3_ProbQ5,p_q5,4,Q4
ADDTb.ST,2019,0.3228663767306385,0.2651918856860987,0.4735038848447579,0.0503936435931482,10397.27,Method3_ProbQ5,p_q5,5,Q5
AFGA.OL,2019,0.4336158192090395,0.3260298487117278,0.5432232874035203,0.0611571299227091,13069.21,Method3_ProbQ5,p_q5,5,Q5
AKRBP.OL,2019,0.5806300442998075,0.4205455763500013,0.628858352317485,0.0640154569684609,78504.74,Method3_ProbQ5,p_q5,5,Q5
ALFA.ST,2019,0.2851778885255354,0.2733112139712384,0.4473147547512964,0.0209843877551431,77629.53,Method3_ProbQ5,p_q5,5,Q5
AMBUb.CO,2019,0.3472715991414004,0.2845396918151227,0.4976862444037129,0.050303547593816,49139.86,Method3_ProbQ5,p_q5,5,Q5
ANORA.HE,2019,0.3860900789434752,0.3497804444880632,0.6102674637125146,0.0322317057203621,2531.54,Method3_ProbQ5,p_q5,5,Q5
ATCOa.ST,2019,0.5306320982697785,0.4688020183474266,0.7588465366193332,0.0356658784876499,243150.83,Method3_ProbQ5,p_q5,5,Q5
AXFO.ST,2019,0.2975542525047014,0.2845198297148582,0.4806739669846759,0.0208763045217299,31068.82,Method3_ProbQ5,p_q5,5,Q5
AZN.ST,2019,0.5720857487395103,0.4987568287304105,0.7848007368254994,0.0375635012048715,820066.26,Method3_ProbQ5,p_q5,5,Q5
B3.ST,2019,1.143275587915307,0.8584205566279268,0.8968835169683965,0.0569997641168773,495.4,Method3_ProbQ5,p_q5,5,Q5
BERNERb.ST,2019,0.359033098980962,0.2828722179939219,0.4992454938667079,0.0560895155303311,337.76,Method3_ProbQ5,p_q5,5,Q5
BILIa.ST,2019,0.2900306894042458,0.2821702280830728,0.4601578257391011,0.0163790424294267,8311.37,Method3_ProbQ5,p_q5,5,Q5
BIOGb.ST,2019,0.7085207219925381,0.6220979349024941,0.8813204384983774,0.0355891348083841,5187.86,Method3_ProbQ5,p_q5,5,Q5
BNOR.OL,2019,3.72,1.921143874540068,0.9809881600083998,0.0958569380592964,1619.6,Method3_ProbQ5,p_q5,5,Q5
BO.CO,2019,0.2999194168878529,0.228225365534444,0.440818069637258,0.0633962899354141,7615.06,Method3_ProbQ5,p_q5,5,Q5
BOUV.OL,2019,0.6817213617820136,0.4521351840978848,0.6411346517496262,0.0741084490428459,1991.7,Method3_ProbQ5,p_q5,5,Q5
CEVI.ST,2019,0.4980061403818328,0.4252600037211621,0.6897486702809081,0.0415430138470244,4457.31,Method3_ProbQ5,p_q5,5,Q5
CHEMM.CO,2019,0.3299367156494689,0.2830906192942979,0.495197412419445,0.043023243041297,1276.13,Method3_ProbQ5,p_q5,5,Q5
COLOb.CO,2019,0.8902090904173449,0.5441423589297152,0.7010794235408971,0.0838969216603651,179806.89,Method3_ProbQ5,p_q5,5,Q5
CTTS.ST,2019,0.3010180352436567,0.2664381658141501,0.4652334534570772,0.0379398229182415,1506.36,Method3_ProbQ5,p_q5,5,Q5
DEDIC.ST,2019,0.4651930386077212,0.3626233571349745,0.5819540175511927,0.0553958322037855,450.68,Method3_ProbQ5,p_q5,5,Q5
DEMANT.CO,2019,0.4552022643096832,0.4318174900694246,0.8070284082997887,0.021983696932877,61914.43,Method3_ProbQ5,p_q5,5,Q5
DFDS.CO,2019,0.2990951932292995,0.2811597900263277,0.4773200665129511,0.0256103127601859,20397.88,Method3_ProbQ5,p_q5,5,Q5
DNO.OL,2019,0.303718271783548,0.2382072136837113,0.4475674894808211,0.0583764925743108,13601.87,Method3_ProbQ5,p_q5,5,Q5
DSV.CO,2019,0.5417330291420949,0.5239445028517001,0.9368949528259594,0.017100867309942,107062.72,Method3_ProbQ5,p_q5,5,Q5
EKTAb.ST,2019,0.4055976503304222,0.3581613201553968,0.6149773745167616,0.036731616535417,34949.53,Method3_ProbQ5,p_q5,5,Q5
ELISA.HE,2019,0.3198497665702851,0.2886313075210184,0.4975142239399398,0.0341025882678598,59817.09,Method3_ProbQ5,p_q5,5,Q5
ELK.OL,2019,0.3199737666690956,0.2901147053949802,0.5027848431102174,0.0329054322823436,12902.18,Method3_ProbQ5,p_q5,5,Q5
ENEA.ST,2019,0.3126481227391793,0.22220209340607,0.4415594798746797,0.0732989340474981,1946.35,Method3_ProbQ5,p_q5,5,Q5
EPEND.ST,2019,0.2901947322431657,0.2771763073684355,0.4603020919190166,0.0219299522887085,1011.6,Method3_ProbQ5,p_q5,5,Q5
EQNR.OL,2019,0.3898111549836083,0.3464269534217642,0.5934417890639766,0.0358704035502567,613479.0,Method3_ProbQ5,p_q5,5,Q5
ERICb.ST,2019,0.4447860625420309,0.3561827241403019,0.5795952989206129,0.0518482674798771,253392.68,Method3_ProbQ5,p_q5,5,Q5
EVOG.ST,2019,0.5354041748563182,0.2451755684735812,0.4702299965367679,0.1239880263767174,17884.49,Method3_ProbQ5,p_q5,5,Q5
EWRK.ST,2019,0.5481725386894919,0.4619771035877979,0.7194909508699414,0.0432049459136321,1392.99,Method3_ProbQ5,p_q5,5,Q5
GARO.ST,2019,0.3612523784812316,0.2875363064878154,0.5012558677530236,0.0542668977053374,1694.09,Method3_ProbQ5,p_q5,5,Q5
GN.CO,2019,0.5263154781183772,0.4926794612113178,0.849990379093152,0.0249288650486509,47030.04,Method3_ProbQ5,p_q5,5,Q5
GREENM.CO,2019,11.179190751445086,4.579707679601851,0.9994544347335972,0.1198611220519116,242.15,Method3_ProbQ5,p_q5,5,Q5
GYLDb.CO,2019,0.3813181284588294,0.3100092334634493,0.5251800721039245,0.050592691979785,1006.92,Method3_ProbQ5,p_q5,5,Q5
HAVI.OL,2019,0.6765935947455582,0.6295288453211026,0.9334580468740998,0.0254440457717168,81.79,Method3_ProbQ5,p_q5,5,Q5
HLUNa.CO,2019,0.5859397352250714,0.4281252348144665,0.6441706414300448,0.0633597366661758,75397.48,Method3_ProbQ5,p_q5,5,Q5
ICP1V.HE,2019,0.3463733726672225,0.2183716000349646,0.4448547992152446,0.0885002269241716,313.99,Method3_ProbQ5,p_q5,5,Q5
IOX.OL,2019,0.4809109176155393,0.321311551336262,0.5336187346116614,0.0766029064268099,177.9,Method3_ProbQ5,p_q5,5,Q5
ITERA.OL,2019,0.8893338954468828,0.7001225576458381,0.8586203748210491,0.0512532251564633,690.37,Method3_ProbQ5,p_q5,5,Q5
JBTM.IC,2019,0.323393344852572,0.2834251188573424,0.4912704794892876,0.0394468623460377,19607.8,Method3_ProbQ5,p_q5,5,Q5
KBHL.CO,2019,0.4281925739612458,0.4202468926334997,0.890482448749191,0.0126776653333088,56647.73,Method3_ProbQ5,p_q5,5,Q5
KELAS.HE,2019,0.5010209915870293,0.3727478754999547,0.5858861619890164,0.0613075305193079,130.72,Method3_ProbQ5,p_q5,5,Q5
KEMIRA.HE,2019,0.3106736791567553,0.3081133489155732,0.5876180945885211,0.0086501023189812,15159.97,Method3_ProbQ5,p_q5,5,Q5
KNEBV.HE,2019,0.3925321035149555,0.3521975352071191,0.6060747901562421,0.0341007216769429,217862.76,Method3_ProbQ5,p_q5,5,Q5
KOA.OL,2019,1.1774366937410412,1.141198052868576,0.9992399453364132,0.01582666524502,3422.95,Method3_ProbQ5,p_q5,5,Q5
LUOTEA.HE,2019,0.4069092137118829,0.394199133974671,0.7911607357783109,0.0169123302589588,5750.72,Method3_ProbQ5,p_q5,5,Q5
MEDI.OL,2019,0.4047215906342216,0.3593590257206372,0.6308357841259854,0.0354411915802938,1301.95,Method3_ProbQ5,p_q5,5,Q5
MEKKO.HE,2019,0.2951357351902315,0.2712942710019624,0.4636821814796684,0.0307428426873167,1600.31,Method3_ProbQ5,p_q5,5,Q5
MGN.OL,2019,0.4050073637702504,0.2402725593758646,0.4640954562856291,0.0949348326256444,227.46,Method3_ProbQ5,p_q5,5,Q5
MYCR.ST,2019,0.5796866721515551,0.5037880323075993,0.7818643487562988,0.0381673491886016,11284.78,Method3_ProbQ5,p_q5,5,Q5
NILb.ST,2019,0.4282879818594103,0.3963899779167266,0.7085517457800222,0.027667407652602,757.73,Method3_ProbQ5,p_q5,5,Q5
NLFSK.CO,2019,0.7135105174561025,0.4204053948635111,0.6089139386150576,0.0893372185616778,8296.28,Method3_ProbQ5,p_q5,5,Q5
NOD.OL,2019,0.3454098960238257,0.2327050567295256,0.4542083670320386,0.0797676847249924,5195.69,Method3_ProbQ5,p_q5,5,Q5
NOKIA.HE,2019,0.2973287236457443,0.2414850363521688,0.4460785713695644,0.052912544798816,280869.59,Method3_ProbQ5,p_q5,5,Q5
NOLAb.ST,2019,0.5557180866835613,0.5099077133129227,0.8379886350486386,0.0288338410475011,8520.7,Method3_ProbQ5,p_q5,5,Q5
NOVOb.CO,2019,1.1378816383260837,0.934199870514248,0.9455011936223512,0.0450682285339709,862190.09,Method3_ProbQ5,p_q5,5,Q5
NSISb.CO,2019,0.4972506781880107,0.4274001522944638,0.6838905916638934,0.0406061850394948,114635.96,Method3_ProbQ5,p_q5,5,Q5
NTEKb.ST,2019,0.2978945371775415,0.271760240896331,0.4667112751373454,0.032262008101097,294.81,Method3_ProbQ5,p_q5,5,Q5
OEMb.ST,2019,0.3254025341669892,0.2740080338973415,0.4820604318112894,0.0462281097790417,3381.5,Method3_ProbQ5,p_q5,5,Q5
ORNAV.HE,2019,0.4345946665761487,0.3107093256672841,0.5252990974354766,0.068610765285117,42385.33,Method3_ProbQ5,p_q5,5,Q5
ORX.ST,2019,0.4770883106261165,0.2217643390202635,0.4561335359333156,0.1279763463979812,1983.1,Method3_ProbQ5,p_q5,5,Q5
PACT.ST,2019,0.3196805376742962,0.277343941414225,0.4835569268919133,0.0413166978091484,1488.34,Method3_ProbQ5,p_q5,5,Q5
PNDORA.CO,2019,0.9633534224958702,0.8220685110136249,0.9395786766734135,0.0398067678380976,38731.57,Method3_ProbQ5,p_q5,5,Q5
PON1V.HE,2019,0.5919004372009061,0.5421667983558404,0.8649519059430755,0.0289276462976767,6866.02,Method3_ProbQ5,p_q5,5,Q5
PROFb.ST,2019,0.3122944312124305,0.2761387432321109,0.4791892667009378,0.0380991426717205,714.8,Method3_ProbQ5,p_q5,5,Q5
RBREW.CO,2019,0.3494822063503584,0.3118745373371641,0.5442163239260552,0.0353604206930433,30383.46,Method3_ProbQ5,p_q5,5,Q5
REG1V.HE,2019,0.5927167113494194,0.5528931325395088,0.8986422984542749,0.0249275880249125,2986.42,Method3_ProbQ5,p_q5,5,Q5
SALM.OL,2019,0.3866621297528184,0.3002182153942947,0.5140710597467876,0.0574043154468034,48492.4,Method3_ProbQ5,p_q5,5,Q5
SAND.ST,2019,0.3354645472572563,0.3137793272935084,0.5472655960533022,0.0265333632891179,147201.61,Method3_ProbQ5,p_q5,5,Q5
SCANA.OL,2019,3.7354788069073774,2.2356849468816127,0.992762035363658,0.0803876795005656,65.14,Method3_ProbQ5,p_q5,5,Q5
SECTb.ST,2019,0.543640897755611,0.286916678908579,0.5049244476243856,0.1094972569977406,6014.04,Method3_ProbQ5,p_q5,5,Q5
SHOTE.ST,2019,0.4948795916277383,0.4712403388684957,0.8591271985722982,0.021187797188515,7566.23,Method3_ProbQ5,p_q5,5,Q5
SINT.ST,2019,0.3869434975725647,0.3511009314384822,0.6130864054623303,0.0319488935162364,559.05,Method3_ProbQ5,p_q5,5,Q5
SOBIV.ST,2019,0.4398398525482693,0.3236228209209811,0.5490832463475872,0.0651446485612995,51769.4,Method3_ProbQ5,p_q5,5,Q5
SOFF.OL,2019,2.9020771862179218,2.8501876594714672,0.999997710021058,0.0115280023679975,427.31,Method3_ProbQ5,p_q5,5,Q5
SPGP.CO,2019,0.4235738856677485,0.2486917341974052,0.4699328087132527,0.0947553584078699,2984.77,Method3_ProbQ5,p_q5,5,Q5
SSH1V.HE,2019,0.3764814420552125,0.2702557220671418,0.4857384781946771,0.069232283210999,645.86,Method3_ProbQ5,p_q5,5,Q5
STEAV.HE,2019,0.3437602091922049,0.3125418346486937,0.539418349820763,0.0322996351867222,80483.75,Method3_ProbQ5,p_q5,5,Q5
TEL.OL,2019,0.3521623358736571,0.3378986987646452,0.6240381319599837,0.0201367007311213,246469.22,Method3_ProbQ5,p_q5,5,Q5
THULE.ST,2019,0.3578279248560082,0.3494309748083261,0.7047721232347107,0.0146941128977244,16326.24,Method3_ProbQ5,p_q5,5,Q5
TIETOS.ST,2019,0.4474892531037873,0.4195638190506942,0.7606276383723496,0.0248939373165018,17313.62,Method3_ProbQ5,p_q5,5,Q5
TOM.OL,2019,0.8969232024810243,0.8024151721074714,0.9577139233515902,0.0325514393293323,28834.31,Method3_ProbQ5,p_q5,5,Q5
TROAX.ST,2019,0.3792483959670028,0.35256340080358,0.6330832344317033,0.0270845301791456,4967.12,Method3_ProbQ5,p_q5,5,Q5
VAIAS.HE,2019,0.4355364740551069,0.4055084773599248,0.727532837051664,0.0264641860066269,5956.55,Method3_ProbQ5,p_q5,5,Q5
VESTUM.ST,2019,3.121428571428571,1.3244978265536609,0.9199701697558708,0.1174073340267887,53.78,Method3_ProbQ5,p_q5,5,Q5
VITR.ST,2019,0.305111328753707,0.2849521475904291,0.4890492996830323,0.0267630737474915,15571.73,Method3_ProbQ5,p_q5,5,Q5
VOLVb.ST,2019,0.3737685413059659,0.3474298505409983,0.6198233358136275,0.0272530823762022,230382.28,Method3_ProbQ5,p_q5,5,Q5
VOW.OL,2019,0.371918542336549,0.2351928092632305,0.4578294783486903,0.0867870193014283,386.78,Method3_ProbQ5,p_q5,5,Q5
VWS.CO,2019,0.3112713968072495,0.2572324485057369,0.4642872231365104,0.0498240343262029,134307.4,Method3_ProbQ5,p_q5,5,Q5
WISE.ST,2019,1.051607780865423,0.8280997531837889,0.907858911233882,0.0507267904542452,351.55,Method3_ProbQ5,p_q5,5,Q5
WITH.HE,2019,0.5507789300561926,0.2983591168069171,0.5085367267775174,0.102140718877053,1471.47,Method3_ProbQ5,p_q5,5,Q5
ZAL.OL,2019,0.3339454595537587,0.2623441360502122,0.4730104090773315,0.0569859389153388,500.45,Method3_ProbQ5,p_q5,5,Q5
AAB.CO,2020,-0.6361422967672122,-0.3941817537373053,0.4288840495531275,0.1298064816505665,30.09,Method1_Raw,theta_obs,1,Q1
ABB.ST,2020,-1.134726666434706,-1.0575118287146497,0.1451893480383739,0.026630154202453,443564.68,Method1_Raw,theta_obs,1,Q1
ACTI.ST,2020,-0.107277414237557,-0.2257233907440791,0.4496119638917941,0.1697708311145513,306.41,Method1_Raw,theta_obs,1,Q1
AFAGR.HE,2020,-0.4702241369907837,-0.4216167567970385,0.3662299819982006,0.050325217966009,1317.01,Method1_Raw,theta_obs,1,Q1
AGATE.CO,2020,-0.2588077407722331,-0.262075266071591,0.422377747713603,0.0734911425736045,584.31,Method1_Raw,theta_obs,1,Q1
AKSOA.OL,2020,-3.966394689531185,-3.3356375607566027,0.044449385879919,0.0399997326946023,4285.67,Method1_Raw,theta_obs,1,Q1
ANOT.ST,2020,-0.0342913421076193,-0.1122313480446858,0.4383048208242912,0.0650497349086099,193.03,Method1_Raw,theta_obs,1,Q1
APETIT.HE,2020,-2.742421782842548,-1.9363970398819783,0.1992186710715026,0.0631871013202754,487.4,Method1_Raw,theta_obs,1,Q1
ASA.OL,2020,-0.0759715481993809,-0.1173774216671224,0.4155304280278857,0.0468472051232736,9194.59,Method1_Raw,theta_obs,1,Q1
ATIC.ST,2020,-1.1811695950817802,-1.1187133668827751,0.1015488708371872,0.0221651068048351,386.06,Method1_Raw,theta_obs,1,Q1
ATLA.CO,2020,-0.8516556291390729,-0.551162761287227,0.398707215578691,0.0968559651415435,29.24,Method1_Raw,theta_obs,1,Q1
ATORX.ST,2020,-0.1091674230547074,-0.1900874364590025,0.4415551663754167,0.0991834875267211,706.87,Method1_Raw,theta_obs,1,Q1
