Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2018,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,6514.84,756.29,5745.86,506.47,189.32,566.0,16977.03,1920.7,17544.73,0.0,15781.37,0.0,99.26,6009.34,9.76,23195.6,0.2764699041384922,-223.51000000000022,183.91999999999996,429.4299999999994,427.42,-41.83000000000001,-451.2699999999995,14288.23,15632.63,-0.028867183576915693,1920.7,1026.45,1192.2700000000004,0.06566073654912834,0.12286480265956529,0.07626803679227363,0.03620631972994947,2139.41,0.13685541076581484,True,5,548,548,0.024327938117802275,0.022226913239188618,0.010072121993351713,0.012205680481384672,0.04337919593031074,8000,0.024327938117802275
2019,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,7014.66,618.86,6633.96,1039.87,108.77,543.84,18099.71,2139.41,19197.01,0.0,17174.850000000002,0.0,104.23,6708.04,9.38,40997.37,0.2855158676992054,499.8199999999997,-137.42999999999995,888.1000000000004,533.3999999999999,-80.55,201.99999999999915,16977.03,17538.37,0.011517603973459287,2139.41,1920.7,1652.2799999999988,0.1095141680783334,0.1219845401824685,0.09420943907558108,0.03100858289567389,3325.29,0.18960085800447818,True,5,548,548,0.02171269764331153,0.01988869430212848,0.009241055889302456,0.010769964187396027,0.03910153091804436,8000,0.02171269764331153
2020,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,8771.29,2180.29,6712.12,35.5,168.12,541.94,20829.72,3325.29,21347.79,0.0,19240.44,0.0,104.39,7881.63,10.44,57307.96,0.2537939982792856,1756.630000000001,1561.4299999999998,78.15999999999985,-1004.3699999999999,59.35000000000001,-827.9799999999985,18099.71,19464.715,-0.04253748385219093,3325.29,2139.41,2150.7800000000025,0.1099122180828232,0.17083681934207615,0.11049635198871406,0.027842174930380437,2203.85,0.11322282396634115,True,5,548,548,0.02366221233946675,0.021583277984423867,0.010565650017983697,0.011142812286917991,0.04356536729408985,8000,0.02366221233946675
2021,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,7662.7,872.95,6323.07,3.9,135.42,496.88,19151.4,2203.85,21840.1,0.0,19552.05,0.0,85.18,8372.95,9.74,60229.11,0.2627879594736295,-1108.590000000001,-1307.34,-389.0500000000002,-31.6,-32.70000000000002,523.499999999999,20829.72,19990.56,0.026187360434124854,2203.85,3325.29,492.3099999999977,0.166343013902562,0.11024453542071856,0.024627124002529074,0.024855731905459377,2389.61,0.1195369214269135,True,5,548,548,0.020866995262130515,0.01899223960321375,0.009094245088301091,0.009936371739806379,0.037954242308314096,8000,0.020866995262130515
2020,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,23837.29,4215.21,20716.94,400.53,325.56,310.34,30307.38,2769.59,8344.78,1030.37,6086.280000000001,0.0,46.27,7524.93,0.69,40266.36,0.1570448680640266,2454.970000000001,1371.71,1238.489999999998,278.59,86.32,209.68000000000302,27002.24,28654.81,0.007317445133993316,2769.59,1915.69,-59068.94,0.06685404649341593,0.09665358102182496,-2.0613970220008437,0.010830293413217536,1486.33,0.05187017467573506,True,6,549,549,0.07771797962338087,0.07356340356646672,0.03163450829152477,0.033311309542913836,0.1346692371318872,8000,0.07771797962338087
2021,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,25387.6,3382.42,22817.9,467.04,256.5,317.32,32808.11,1486.33,9069.14,1027.72,7222.329999999999,0.0,35.09,8395.2,1.56,30252.58,0.0933693472244056,1550.3099999999977,-832.79,2100.9600000000028,66.51000000000005,-69.06,279.5899999999947,30307.38,31557.745000000003,0.008859631763929732,1486.33,2769.59,724.3599999999988,0.08776260787961877,0.04709873915262323,0.02295347782295594,0.010055217823706985,916.06,0.029028056345597568,True,6,549,549,0.0660049188323772,0.06167720053297823,0.02988425929859255,0.025686430487535328,0.12091320284425144,8000,0.0660049188323772
2012,SYN.IC,Syn hf,Telecommunications Services,Communication Services,174.21,43.94,125.17,24.06,0.0,185.3,708.23,106.85,621.3,356.48,207.19,0.0,32.45,295.07,0.0,393.87,0.0853356830582571,18.909999999999997,30.529999999999998,-23.209999999999994,-12.91,-15.85,-17.17000000000001,768.91,738.5699999999999,-0.023247627171425877,106.85,82.99,-5.110000000000014,0.11236578794156275,0.14467145971268805,-0.0069187754715193065,0.25089023383023956,105.16,0.14238325412621688,True,0,550,550,0.04147636196253267,0.03672066593960763,0.023242221736179434,0.01346051025624082,0.08582599379702861,8000,0.04147636196253267
2013,SYN.IC,Syn hf,Telecommunications Services,Communication Services,180.65,17.64,138.36,27.33,0.32,217.94,809.14,105.16,636.2,350.88,210.71,0.0,26.22,399.43,0.0,405.25,0.1211476353804172,6.439999999999998,-26.299999999999997,13.190000000000012,3.2699999999999996,0.32,23.139999999999983,708.23,758.685,0.03050014169253377,105.16,106.85,14.900000000000091,0.14083578823886067,0.1386082498006419,0.019639244218615227,0.287260193624495,133.95,0.176555487455268,True,0,550,550,0.04250000317867722,0.03859863884866068,0.020277187028653408,0.017648234828209448,0.08066769915480447,8000,0.04250000317867722
2014,SYN.IC,Syn hf,Telecommunications Services,Communication Services,209.13,30.96,138.58,27.04,1.94,254.05,911.11,133.95,715.21,377.71,241.05,0.0,25.23,498.66,0.0,579.57,0.1428227650102274,28.47999999999999,13.32,0.21999999999999886,-0.28999999999999915,1.6199999999999999,16.269999999999992,809.14,860.125,0.01891585525359685,133.95,105.16,79.00999999999999,0.12226129922976312,0.15573317831710506,0.0918587414619968,0.29536404592355764,174.84,0.20327278011916872,True,0,550,550,0.03430129790693306,0.03137384403144738,0.014642921860548415,0.016184657167301317,0.062211757824383034,8000,0.03430129790693306
2015,SYN.IC,Syn hf,Telecommunications Services,Communication Services,244.19,28.57,156.99,20.13,1.7,302.28,1052.53,174.84,841.03,446.74,275.95,0.0,21.76,617.55,0.0,907.48,0.1563921949639705,35.06,-2.3900000000000006,18.409999999999997,-6.91,-0.24,11.890000000000008,911.11,981.8199999999999,0.012110162758957863,174.84,133.95,125.81999999999994,0.13643030290684646,0.17807744800472594,0.1281497626856246,0.30787720763480064,211.14,0.21504960175999674,True,0,550,550,0.019766042212158788,0.018198416378781827,0.008016044112264663,0.010223414474485413,0.03468755409841012,8000,0.019766042212158788
2016,SYN.IC,Syn hf,Telecommunications Services,Communication Services,226.9,28.11,176.57,32.92,0.0,342.0,1121.61,211.14,952.16,511.26,327.1,0.0,30.33,533.62,0.0,1061.46,0.1564221730819684,-17.289999999999992,-0.46000000000000085,19.579999999999984,12.790000000000003,-1.7,-25.319999999999972,1052.53,1087.07,-0.023291968318507522,211.14,174.84,111.13,0.16083600872068957,0.1942285225422466,0.10222892729998988,0.31460715501301667,167.09,0.15370675301498524,True,0,550,550,0.018288599989084487,0.016639193391948897,0.007765977816896452,0.009283827521229415,0.033072706647386124,8000,0.018288599989084487
2017,SYN.IC,Syn hf,Telecommunications Services,Communication Services,394.64,25.16,352.34,49.04,0.0,389.0,2023.26,167.09,1108.86,608.44,379.96,0.0,31.32,803.96,0.0,1594.96,0.1108761629931835,167.73999999999998,-2.9499999999999993,175.76999999999998,16.119999999999997,0.0,11.039999999999992,1121.61,1572.435,0.007020957941027764,167.09,211.14,156.69999999999993,0.13427582062215607,0.10626194405492119,0.0996543577317981,0.24738701440759078,354.09,0.2251857787444314,True,0,550,550,0.017523323689839408,0.015953987025234873,0.007380172469624823,0.00887780769863774,0.031448046347790484,8000,0.017523323689839408
2018,SYN.IC,Syn hf,Telecommunications Services,Communication Services,500.66,26.51,394.04,51.15,0.0,356.28,2011.2,354.09,1567.25,960.25,518.78,0.0,54.22,797.23,0.0,922.64,0.042647667548888,106.02000000000004,1.3500000000000014,41.700000000000045,2.1099999999999994,0.0,65.08,2023.26,2017.23,0.03226206233300119,354.09,167.09,458.3900000000001,0.08283140742503334,0.1755327850567362,0.22723735022778765,0.17661843220654064,386.42,0.1915597130718857,True,0,550,550,0.02569931975527799,0.02361479746247475,0.010763220126856382,0.012671748924467995,0.045842273443992464,8000,0.02569931975527799
2019,SYN.IC,Syn hf,Telecommunications Services,Communication Services,467.51,46.01,481.23,50.0,0.0,347.84,2320.73,386.42,1423.73,904.72,483.09,0.0,145.88000000000002,638.5,0.0,752.98,-0.1722161315583398,-33.150000000000034,19.499999999999996,87.19,-1.1499999999999986,0.0,-140.99000000000004,2011.2,2165.965,-0.06509338793563148,386.42,354.09,-143.51999999999998,0.1634790959226026,0.1784054682324045,-0.06626145851848944,0.1605935460637637,411.68,0.1900677065418878,True,0,550,550,0.03044222967873911,0.02799579034799083,0.012379571468063994,0.015349565347717323,0.05377195078642957,8000,0.03044222967873911
2020,SYN.IC,Syn hf,Telecommunications Services,Communication Services,414.31,55.85,534.27,66.67,0.0,256.58,2074.05,411.68,1458.45,1005.26,450.19000000000005,0.0,24.02,574.53,0.0,776.96,-0.0365864271665535,-53.19999999999999,9.840000000000003,53.039999999999964,16.67,0.0,-99.40999999999995,2320.73,2197.3900000000003,-0.04524003476852081,411.68,386.42,34.72000000000003,0.17585408143297274,0.18734953740574042,0.015800563395664866,0.11676579942568226,340.03,0.15474267198813133,True,0,550,550,0.03515500871514989,0.03243007438139378,0.014392776271787417,0.017165192725617364,0.06271382503223696,8000,0.03515500871514989
2021,SYN.IC,Syn hf,Telecommunications Services,Communication Services,789.98,286.27,639.17,49.11,24.46,218.2,2479.58,340.03,1475.12,994.39,448.88,0.0,21.28,715.66,0.0,1319.03,0.0147695833216889,375.67,230.42,104.89999999999998,-17.560000000000002,24.46,47.25000000000006,2074.05,2276.815,0.02075267424011176,340.03,411.68,16.669999999999845,0.1808139879612529,0.14934458882254376,0.007321631313918718,0.09583563003581758,399.99,0.17567962263073636,True,0,550,550,0.03710705959978041,0.03423665397410154,0.014448527081811689,0.01891296761380198,0.06395450083340093,8000,0.03710705959978041
2010,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1068.13,70.03,681.11,299.22,30.66,2305.36,1944.67,293.41,2649.01,1416.69,1008.96,0.0,26.01,938.91,13.13,2967.72,0.2072917104323349,-78.82999999999993,-11.019999999999996,-104.41999999999996,-96.50999999999999,30.66,-29.239999999999966,1952.16,1948.415,-0.015007069849082443,293.41,250.98,-167.62999999999965,0.12881239366356756,0.15058906855059115,-0.08603403279075539,1.1831976247360034,214.25,0.10996117356928581,True,5,553,553,0.03426496624428403,0.030820304671415097,0.01598491567707084,0.015841948337756553,0.06470749688089628,8000,0.03426496624428403
2011,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1271.06,66.82,903.23,432.74,27.84,619.26,2272.26,214.25,2983.36,1846.31,835.05,0.0,28.39,1103.24,0.09,4591.84,0.2479856434611587,202.92999999999984,-3.210000000000008,222.12,133.51999999999998,-2.8200000000000003,114.71999999999983,1944.67,2108.465,0.05440925033140214,214.25,293.41,334.3499999999999,0.1391581079126284,0.10161420749218032,0.1585750771295705,0.2937018162502104,248.21,0.11772071151287784,True,5,553,553,0.03812564434446547,0.03499547836087802,0.01559657683790942,0.0192339124112462,0.06780146361604375,8000,0.03812564434446547
2012,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1453.43,77.98,1177.43,580.08,45.97,1348.46,2638.86,248.21,3422.11,2181.06,965.27,0.0,42.3,1190.97,0.09,3784.89,0.1960270683256932,182.37000000000012,11.16000000000001,274.20000000000005,147.34000000000003,18.13,62.480000000000075,2272.26,2455.5600000000004,0.025444297838374978,248.21,214.25,438.75,0.08725097330140577,0.10108081252341623,0.17867614719249375,0.5491456124061314,298.13,0.1214101874928733,True,5,553,553,0.027919224928385,0.02527374703763395,0.012590661386055092,0.013900826701193384,0.050500989570973875,8000,0.027919224928385
2013,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1674.13,87.58,1386.56,644.37,54.29,1447.88,3448.56,298.13,3945.36,2534.53,1098.82,0.0,26.61,1402.67,0.0,4847.94,0.2034690982198236,220.70000000000005,9.599999999999994,209.12999999999988,64.28999999999996,8.32,74.58000000000013,2638.86,3043.71,0.024502991415082293,298.13,248.21,523.25,0.0815485049495517,0.09794954184202831,0.17191191013598536,0.47569577916424366,229.09,0.0752666975500294,True,5,553,553,0.025319402560082617,0.02278470717191517,0.011439190102198165,0.012488927831524879,0.04621934996012434,8000,0.025319402560082617
2014,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1840.44,112.81,1466.61,691.03,61.02,1990.3,3644.48,229.09,4876.31,3230.77,1351.35,0.0,34.44,1720.87,0.0,5031.12,0.1509410937490923,166.30999999999995,25.230000000000004,80.04999999999995,46.65999999999997,6.730000000000004,114.41999999999994,3448.56,3546.52,0.03226261236366916,229.09,298.13,930.9500000000003,0.08406268680283771,0.06459571636421055,0.26249675738470396,0.5611980194669705,220.9,0.06228641034027723,True,5,553,553,0.018686261536236683,0.01694133883712621,0.008449414824119646,0.008926028042848273,0.0349054811613203,8000,0.018686261536236683
2015,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2153.99,169.79,1900.11,1030.97,79.83,2329.58,4240.54,220.9,5384.81,3531.41,1525.67,0.0,20.78,1882.57,0.0,5406.68,0.1630483859829916,313.5499999999997,56.97999999999999,433.5,339.94000000000005,18.809999999999995,181.81999999999977,3644.48,3942.51,0.04611782848997206,220.9,229.09,508.5,0.058107652231700106,0.056030295420937425,0.1289787470418591,0.5908875310398705,166.66,0.04227256240313911,True,5,553,553,0.022420225813009054,0.020539919141051556,0.009747487734843099,0.01046643264430844,0.040603495349912214,8000,0.022420225813009054
2016,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2560.33,177.1,2281.63,1310.45,70.18,2550.02,4828.04,166.66,6031.3,3963.54,1712.94,0.0,22.5,2110.54,0.0,5335.91,0.1574573331943484,406.34000000000015,7.310000000000002,381.5200000000002,279.48,-9.649999999999991,287.34,4240.54,4534.29,0.06337045050051937,166.66,220.9,646.4899999999998,0.04871766031727128,0.03675547880704587,0.1425780000838058,0.562385731834532,445.38,0.09822485990088856,True,5,553,553,0.02996632116716534,0.027678370815557584,0.013136812923154705,0.013101676068961782,0.054827686210386965,8000,0.02996632116716534
2017,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2771.44,234.42,2328.19,1198.37,79.4,2729.26,5197.55,445.38,6581.07,4313.8,1805.3,0.0,23.59,2308.61,0.0,7940.0,0.1898891540797274,211.11000000000013,57.31999999999999,46.559999999999945,-112.08000000000015,9.219999999999999,4.370000000000033,4828.04,5012.795,0.0008717691427636744,445.38,166.66,549.7699999999995,0.03324692112883132,0.08884863633960695,0.10967334590782178,0.5444587301096494,217.77,0.043442829798545524,True,5,553,553,0.022657148818775716,0.020366593713205206,0.01101793372682093,0.009354770670930953,0.04369082924603505,8000,0.022657148818775716
2018,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2972.43,194.95,2381.26,1175.56,77.87,3155.46,5675.33,217.77,7088.78,4751.13,1903.37,0.0,26.31,2400.5,0.0,5516.48,0.1699520933138928,200.98999999999978,-39.47,53.070000000000164,-22.809999999999945,-1.5300000000000011,163.04999999999967,5197.55,5436.4400000000005,0.029992053623326968,217.77,445.38,507.71000000000004,0.08192493617146514,0.04005746407575546,0.09339015973688664,0.5804276327891046,358.7,0.0659806785322748,True,5,553,553,0.017505109699910933,0.015158146385317576,0.009821133900301893,0.006559870369867107,0.035967914732626255,8000,0.017505109699910933
2019,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3329.16,227.65,2375.57,1069.06,77.55,3217.26,6191.94,358.7,7727.53,5200.04,2007.5,0.0,31.18,2581.22,0.0,5436.63,0.1893716924555054,356.73,32.70000000000002,-5.690000000000055,-106.5,-0.3200000000000074,222.90000000000003,5675.33,5933.635,0.03756550579872204,358.7,217.77,638.75,0.036700943013852384,0.06045198263796138,0.10764902121549438,0.5422072641812312,803.86,0.13547513455074334,True,5,553,553,0.02269238728820206,0.020159411359803623,0.01148331016334522,0.009308685151560464,0.044895176513068985,8000,0.02269238728820206
2020,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3977.75,397.01,2753.97,1104.32,113.27,4173.94,7453.0,803.86,8487.89,5558.18,2222.11,0.0,37.42,3217.22,20.89,7543.8,0.2069664094178391,648.5900000000001,169.35999999999999,378.39999999999964,35.25999999999999,35.72,171.8100000000005,6191.94,6822.469999999999,0.02518296159602029,803.86,358.7,760.3599999999997,0.052576266366873,0.11782536236876089,0.11144937244135918,0.6117930895995145,1021.31,0.14969798328171469,True,5,553,553,0.0273750289618594,0.02457606436072856,0.0134203601302293,0.011555285334054765,0.05275872197819659,8000,0.0273750289618594
2021,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3587.8,313.35,2272.32,617.08,86.42,4159.9,6830.23,1021.31,8754.17,5715.92,2325.21,0.0,27.74,3245.47,24.65,12970.11,0.2095641750149841,-389.9499999999998,-83.65999999999997,-481.64999999999964,-487.2399999999999,-26.849999999999994,-338.73000000000013,7453.0,7141.615,-0.04743044815493416,1021.31,803.86,266.28000000000065,0.11255997417950982,0.1430082691380031,0.037285683980444295,0.5824872945405206,230.71,0.03230501784260283,True,5,553,553,0.034513865767585035,0.031856802926098285,0.013428896581358842,0.017897633422981223,0.060318360798341165,8000,0.034513865767585035
2010,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1037.48,458.72,1590.13,507.03,0.0,13270.35,14931.97,1334.52,6449.1,4980.54,18.22,0.0,322.7,5327.98,0.0,2970.17,0.211644938607127,-98.92000000000007,28.08000000000004,-382.7099999999998,-401.39,0.0,-145.6800000000003,16777.35,15854.66,-0.00918846572553434,1334.52,1287.61,-550.3099999999995,0.08121334673843525,0.08417209829791367,-0.03470966895537334,0.8369999735093657,1596.18,0.1006757634663878,True,1,554,554,0.0172145838073467,0.014241814458964448,0.011619390561229584,0.005168026315820824,0.0393592887195693,8000,0.0172145838073467
2011,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1105.25,583.51,2165.87,1123.41,0.0,12246.85,13922.51,1596.18,9046.75,7074.21,10.4,0.0,440.63,5455.08,0.0,,0.2789161662157108,67.76999999999998,124.78999999999996,575.7399999999998,616.3800000000001,0.0,-16.379999999999654,14931.97,14427.24,-0.0011353522919144378,1596.18,1334.52,2597.6499999999996,0.09250002079399802,0.11063654586740083,0.18005176319240546,0.8488699155209174,1218.34,0.08444719849396003,True,1,554,554,0.014233025226672613,0.012248191617267742,0.008213669162599168,0.005451347368779561,0.029878316316056155,8000,0.014233025226672613
2012,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1047.63,481.49,1792.63,761.0,0.0,11207.88,12784.73,1218.34,7054.23,5550.52,830.65,0.0,298.4,5584.36,0.0,3746.89,0.0670909468587267,-57.61999999999989,-102.01999999999998,-373.2399999999998,-362.4100000000001,0.0,55.22999999999979,13922.51,13353.619999999999,0.004135957141209634,1218.34,1596.18,-1992.5200000000004,0.11953163262096721,0.09123668338622785,-0.14921197398158706,0.8393139837736884,1314.92,0.09846917914393252,True,1,554,554,0.008274473084939737,0.007304898799065056,0.004287403579116397,0.0036416451856130317,0.01615504084874882,8000,0.008274473084939737
2013,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1249.69,600.44,2189.62,881.98,0.0,12472.92,14358.68,1314.92,7355.57,5870.72,853.05,0.0,287.37,6429.2,0.0,4384.58,0.0535727617744042,202.05999999999995,118.95000000000005,396.9899999999998,120.98000000000002,0.0,-192.89999999999986,12784.73,13571.705,-0.014213394706118345,1314.92,1218.34,301.34000000000015,0.08977059256740402,0.09688686867272757,0.0222035477487906,0.9190385437938712,1259.41,0.09279674145584509,True,1,554,554,0.009533731946886505,0.008453560680929652,0.004926648464311846,0.004153623287101262,0.01831686708342669,8000,0.009533731946886505
2014,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1268.01,590.34,2836.19,1353.76,11.75,13268.77,15235.94,1259.41,7700.32,6182.12,941.95,0.0,295.92,7034.88,0.0,3604.87,0.0398485830604075,18.319999999999936,-10.100000000000023,646.5700000000002,471.78,11.75,-134.62000000000023,14358.68,14797.310000000001,-0.009097599496124648,1259.41,1314.92,344.75,0.08886209723253753,0.08511073972228736,0.02329815351574036,0.8967014950690362,1716.62,0.1160089232434814,True,1,554,554,0.010736414142444098,0.00952358707412074,0.0058496677543410725,0.004171911072263956,0.021679182381062628,8000,0.010736414142444098
2015,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1480.84,786.97,1992.31,785.35,43.84,12589.65,14772.19,1716.62,8454.52,6456.08,1083.58,0.0,322.98,7879.05,0.0,4860.98,0.075120731560277,212.82999999999993,196.63,-843.8800000000001,-568.41,32.09,323.7600000000001,15235.94,15004.065,0.021578152320721092,1716.62,1259.41,754.2000000000007,0.08393791949048475,0.11441032813440889,0.0502663778116131,0.8390826086130658,1368.89,0.0912346087543609,True,1,554,554,0.015469327277050996,0.013920684366858265,0.007031681208999845,0.007405097397476767,0.028625750004414245,8000,0.015469327277050996
2016,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1490.8,715.27,2215.46,962.67,0.09,11848.61,13974.37,1368.89,8710.49,6921.76,1146.4,0.0,259.98,7353.67,0.0,5193.47,0.0519944463104816,9.960000000000036,-71.70000000000005,223.1500000000001,177.31999999999994,-43.75,-7.920000000000073,14772.19,14373.28,-0.0005510224527734847,1368.89,1716.62,255.96999999999935,0.11943133369697104,0.09523852593145059,0.017808739550053944,0.8243497656763105,1270.57,0.08839805528035354,True,1,554,554,0.01654451159318013,0.014842925070093963,0.007713619750923707,0.007741312418896727,0.03101623936961048,8000,0.01654451159318013
2017,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1786.76,875.34,3117.58,1573.78,0.33,12881.77,15344.59,1270.57,9022.11,7206.41,1171.13,0.0,221.55,8233.28,0.0,7709.52,0.0513792801896693,295.96000000000004,160.07000000000005,902.1199999999999,611.11,0.24000000000000002,-154.87999999999988,13974.37,14659.48,-0.010565176936698974,1270.57,1368.89,311.6200000000008,0.09337916488170113,0.08667224212591443,0.021257234226589265,0.8787330792088124,1505.35,0.10268781703034487,True,1,554,554,0.017414619033349097,0.015705068088293188,0.008040625015075797,0.008061979950024212,0.03301938460537769,8000,0.017414619033349097
2018,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1663.01,814.16,2105.27,778.56,1.15,12562.22,14870.47,1505.35,9118.72,7353.68,1197.21,0.0,190.23,8490.05,0.0,6299.9,0.0444755920165368,-123.75,-61.180000000000064,-1012.31,-795.22,0.8199999999999998,155.33999999999997,15344.59,15107.529999999999,0.01028228969262348,1505.35,1270.57,96.60999999999876,0.08410176911778432,0.09964236377488576,0.006394824302847571,0.8315204404690906,1718.68,0.1137631366609896,True,1,554,554,0.018636385945455015,0.01662850910799419,0.009150050262115487,0.00825645838372579,0.03598490575520383,8000,0.018636385945455015
2019,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,1186.87,382.57,2179.14,737.56,0.0,13256.19,15085.27,1718.68,9343.98,7405.67,1224.59,0.0,173.72,8097.2,0.0,6433.83,0.0666897199031763,-476.1400000000001,-431.59,73.86999999999989,-41.0,-1.15,-160.57000000000002,14870.47,14977.869999999999,-0.010720482952515948,1718.68,1505.35,225.26000000000022,0.10050494496213414,0.1147479581542636,0.015039521640927598,0.8850517463431049,-75.57,-0.005045443711288721,True,1,554,554,0.01836161956086268,0.016614005765886335,0.00851597043748782,0.008167513603496906,0.034393260371955454,8000,0.01836161956086268
2020,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,934.69,291.59,2182.68,1015.84,0.1,14284.12,15884.0,-75.57,4749.68,5215.64,926.25,0.0,185.23,7483.52,0.0,5179.14,-0.210788505943727,-252.17999999999984,-90.98000000000002,3.5399999999999636,278.2800000000001,0.1,113.64000000000033,15085.27,15484.635,0.007338887871751599,-75.57,1718.68,-4594.299999999999,0.11099260654190428,-0.004880321686626775,-0.2967005680146803,0.9224705651763829,603.39,0.03896701472136734,True,1,554,554,0.016579442836159544,0.014896461777313567,0.007735267772676891,0.007622479122308864,0.03121173256275178,8000,0.016579442836159544
2021,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,2036.43,1277.02,3583.21,2281.36,0.47,13248.72,15877.36,603.39,4846.48,4626.43,761.3399999999999,0.0,221.99,6933.11,0.0,4392.09,-0.1100920077714042,1101.74,985.4300000000001,1400.5300000000002,1265.52,0.37,-18.33000000000027,15884.0,15880.68,-0.0011542326902878382,603.39,-75.57,96.79999999999927,-0.004758612351612147,0.03799522438585753,0.006095456869605034,0.8342665427425021,1456.51,0.09171584592095552,True,1,554,554,0.012149586908240369,0.010910463848156894,0.0057113913485954074,0.005850735809696695,0.022558726167301625,8000,0.012149586908240369
2020,TCM.CO,TCM Group A/S,Homebuilding & Construction Supplies,Consumer Discretionary,337.22,177.2,300.28,0.0,0.0,187.61,1308.64,190.29,1474.27,1081.71,191.52,0.0,6.140000000000001,808.7,0.0,1957.07,0.2410040806232223,34.18000000000001,-6.430000000000007,22.059999999999945,0.0,0.0,18.550000000000068,1200.54,1254.5900000000001,0.014785706884320828,190.29,193.18,146.30999999999995,0.15397859061526076,0.15167504921926683,0.11661977219649441,0.1495388931842275,100.87,0.08040076837851409,True,1,555,555,0.01833548499895806,0.015547727437206255,0.010983425741453032,0.006800010778064365,0.03972745934508454,8000,0.01833548499895806
2021,TCM.CO,TCM Group A/S,Homebuilding & Construction Supplies,Consumer Discretionary,214.12,16.0,524.85,0.0,0.0,196.62,1221.7,100.87,1514.67,1166.71,159.69,0.0,4.92,565.11,0.0,2140.91,0.3244501070588028,-123.10000000000002,-161.2,224.57000000000005,0.0,0.0,-186.47000000000008,1308.64,1265.17,-0.1473873076345472,100.87,190.29,40.40000000000009,0.15040666471699454,0.07972841594410238,0.03193246757352774,0.15540994490858936,97.96,0.07742832978967253,True,1,555,555,0.03893384100534424,0.03456564429145398,0.019608331895613805,0.015439339255031406,0.07749588177562541,8000,0.03893384100534424
