Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2016,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,3741.12,312.0,2683.74,0.0,0.0,451.4,9869.15,610.78,10870.25,2890.88,7028.839999999999,0.0,44.18,4435.29,18.02,12441.57,0.2035227729486608,504.6199999999999,35.389999999999986,5.269999999999982,-305.81,-56.51,101.63999999999993,8703.54,9286.345000000001,0.010945102728791567,610.78,499.85,1452.0400000000009,0.05382634394909945,0.06577184026654188,0.15636291781104414,0.0486090060190527,604.25,0.06506865725966458,True,5,16,2016.0,2017-06-29,2017-06-30,2017-02-03,809.066603626392,True,True,0.08712433186860835,16,0.034045230362850676,0.03179786542313419,0.014344298549591466,0.014590352683447787,0.060129193061707185,8000,0.034045230362850676
2017,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,4310.78,223.14,4069.63,1175.76,88.06,510.33,11385.35,604.25,12257.32,3090.96,8209.64,0.0,73.59,4975.21,17.01,14102.79,0.1769012583580052,569.6599999999999,-88.86000000000001,1385.8900000000003,1175.76,88.06,536.4499999999996,9869.15,10627.25,0.050478722152955804,604.25,610.78,1387.0699999999997,0.057473005716436515,0.05685854760168435,0.13052012514996822,0.04802088969394716,818.47,0.07701616128349291,True,5,16,2017.0,2018-06-25,2018-06-30,2018-02-08,915.088072118917,True,True,0.08610770162731816,16,0.035472578457129575,0.03340895733648176,0.01349466985833271,0.01727046823677896,0.06035718111721656,8000,0.035472578457129575
2018,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,4660.71,233.23,3928.81,640.16,57.58,557.22,12889.15,818.47,13087.14,3321.65,8638.92,0.0,94.58,5317.46,15.61,12056.27,0.1935076794416724,349.9300000000003,10.090000000000003,-140.82000000000016,-535.6,-30.480000000000004,-85.41999999999962,11385.35,12137.25,-0.007037838060516148,818.47,604.25,829.8199999999997,0.04978475354796185,0.06743455066015779,0.06836968835609382,0.045909905456343075,1854.65,0.15280644297513854,True,5,16,2018.0,2019-06-28,2019-06-30,2019-02-07,1148.27630501535,True,True,0.09460761745991474,16,0.03248450780260015,0.03063254999015752,0.011892081632519999,0.01671896804996145,0.05426130776349277,8000,0.03248450780260015
2019,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,7034.35,934.85,6345.16,220.35,104.08,550.41,22855.53,1854.65,18418.11,4102.01,13285.02,0.0,230.79,8783.09,0.94,22992.68,0.091107384651464,2373.6400000000003,701.62,2416.35,-419.80999999999995,46.5,-1117.6399999999994,12889.15,17872.34,-0.06253462053653855,1854.65,818.47,5330.970000000001,0.04579534632846063,0.10377208580409729,0.2982804713876303,0.030796750733255968,2051.06,0.11476169320861174,True,5,16,2019.0,2020-06-30,2020-06-30,2020-02-07,1631.25241447397,True,True,0.09127245869729257,16,0.03190494726396092,0.03002340813734508,0.011624480008238814,0.01663731560764373,0.053216535655627825,8000,0.03190494726396092
2020,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,7927.57,2015.31,7517.2,910.54,169.16,562.82,24559.6,2051.06,19436.95,3900.49,14369.69,0.0,193.43,10447.23,1.04,29646.57,0.0931580060622478,893.2199999999993,1080.46,1172.04,690.1899999999999,65.08,-604.0100000000007,22855.53,23707.565,-0.025477521626535694,2051.06,1854.65,1018.8400000000001,0.07823030328083042,0.08651500059158332,0.04297531188884224,0.023740101524555562,1501.31,0.06332619988598576,True,5,16,2020.0,2021-06-23,2021-06-30,2021-02-05,1820.73691474679,True,True,0.07679982801889566,16,0.026676619704089254,0.024632709745135553,0.011322953764137063,0.012508501668247723,0.04806790007967458,8000,0.026676619704089254
2021,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,8823.07,2057.68,7701.67,1037.61,288.39,482.27,25246.48,1501.31,20148.37,3926.65,14776.54,0.0,149.33,10709.27,0.97,28126.63,0.1209916864608076,895.5,42.36999999999989,184.47000000000025,127.06999999999994,119.22999999999999,914.9599999999998,24559.6,24903.04,0.03674089589062218,1501.31,2051.06,711.4199999999983,0.08236183212973194,0.06028621405258153,0.028567596566523534,0.019365908740458994,990.05,0.03975619040888181,True,5,16,2021.0,2022-06-23,2022-06-30,2022-02-04,1726.53284761244,True,True,0.06933020416834411,16,0.030175136509610602,0.028231846451054712,0.011204604217914117,0.015616255613589895,0.051198718199869014,8000,0.030175136509610602
2022,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,9203.69,1024.1,8491.15,1149.28,301.2,334.15,26351.66,990.05,22377.81,4652.86,16334.89,0.0,193.83,11460.85,1.88,18217.93,0.1043582113510482,380.6200000000008,-1033.58,789.4799999999996,111.67000000000007,12.810000000000002,749.2000000000012,25246.48,25799.07,0.02903980647364425,990.05,1501.31,2229.4400000000023,0.058192407710820584,0.03837541430757,0.08641551807875254,0.01295201726263776,1785.53,0.06920908389333413,True,5,16,2022.0,2023-06-29,2023-06-30,2023-02-10,1909.38793976325,True,True,0.07400995228755339,16,0.030943600850892098,0.029062875671057267,0.011264777323228468,0.016343778865534613,0.05215689280631221,8000,0.030943600850892098
2023,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,10077.71,1174.89,9104.17,1206.1,178.2,384.58,28362.57,1785.53,26850.57,5558.62,19533.29,0.0,401.09,12538.25,1.01,15928.29,0.1082655595306264,874.0199999999986,150.7900000000002,613.0200000000004,56.819999999999936,-123.0,44.029999999997926,26351.66,27357.114999999998,0.0016094533359967938,1785.53,990.05,4472.759999999998,0.03618985408366343,0.06526748160396299,0.16349531008660814,0.014057768883889987,2027.89,0.07412660289654081,True,5,16,2023.0,2024-06-13,2024-06-30,2024-02-02,2035.58268190593,True,True,0.07440779782173414,16,0.02667023719883234,0.024774431729418966,0.010548096947472316,0.013195031672849054,0.046508529399070485,8000,0.02667023719883234
2024,AFRY.ST,Afry AB,Professional & Commercial Services,Industrials,10534.9,1305.68,8592.82,592.18,252.91,373.2,29099.22,2027.89,27621.65,5797.9,19898.570000000003,0.0,414.93,13496.84,23.65,17895.85,0.1117008333277859,457.1900000000005,130.78999999999996,-511.35000000000036,-613.92,74.71000000000001,298.540000000001,28362.57,28730.895,0.010390904982249979,2027.89,1785.53,771.0800000000017,0.06214668913028988,0.07058220775927795,0.026838008353029092,0.012989501371259057,,,True,5,16,2024.0,2025-06-17,2025-06-30,2025-02-07,2005.04562268184,True,True,0.0697870923506504,16,0.028977387379970635,0.02699332294347135,0.010967987420869813,0.014927698600984597,0.049662693322825795,8000,0.028977387379970635
2023,AKBM.OL,Aker Biomarine ASA,Food & Tobacco,Consumer Staples,2869.25,278.72,1144.25,446.96,0.0,3461.14,8382.74,500.13,3537.87,2346.62,1485.64,4.22,352.42,3714.51,0.0,4032.95,-0.1729945537904057,-56.960000000000036,60.26000000000002,118.55999999999995,-19.350000000000023,0.0,-255.13000000000002,8077.21,8229.975,-0.031000094167965276,500.13,145.07,874.69,0.017627028028639212,0.06076932189951974,0.10628100328372808,0.4205529178399691,131.07,0.015925929301121813,True,2,20,2023.0,2024-06-20,2024-06-30,2024-02-14,238.90767,True,True,0.02902896667365332,20,0.03299478144068708,0.030280952531732498,0.01506071799313143,0.01434674068237515,0.06094229187548218,8000,0.03299478144068708
2024,AKBM.OL,Aker Biomarine ASA,Food & Tobacco,Consumer Staples,2293.6,170.49,604.66,65.92,0.0,556.92,4403.07,131.07,2138.01,1395.62,861.65,10.74,26.86,1971.95,0.0,5883.66,-0.0686528563097439,-575.6500000000001,-108.23000000000002,-539.59,-381.03999999999996,0.0,-308.87,8382.74,6392.905,-0.04831449865123915,131.07,500.13,-1399.8599999999997,0.0782320400506499,0.0205024163506262,-0.21897087474317228,0.08711532550538448,,,True,2,20,2024.0,2025-06-26,2025-06-30,2025-02-12,-58.906575,True,True,-0.009214367333786439,20,0.035042055329240256,0.03274952531830504,0.013187041835493074,0.01797331864762979,0.05977863516415489,8000,0.035042055329240256
2016,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,10176.89,995.73,7641.49,705.52,800.31,38363.79,79937.13,7520.08,10585.96,7416.35,184.66,0.0,689.84,21153.8,0.0,52180.38,0.1084963458102089,5868.509999999999,194.85000000000002,4151.19,705.52,800.31,3028.2999999999993,45868.03,62902.58,0.04814269939325222,7520.08,5534.91,1243.619999999999,0.08799178030535472,0.11955121713608567,0.01977057220864389,0.6098921538671387,17816.75,0.283243548992744,True,3,22,2016.0,2017-06-26,2017-06-30,2017-02-06,14584.324417225,True,True,0.23185574291587085,22,0.03285359720240733,0.029217408712734295,0.01759872826473397,0.011466986377048355,0.06686997809129687,8000,0.03285359720240733
2017,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,20780.69,1908.16,23705.72,12947.34,2881.94,45815.52,98636.32,17816.75,21289.71,12198.19,228.18,0.0,856.55,24527.41,0.0,72706.92,0.3264425391837132,10603.8,912.4300000000001,16064.230000000001,12241.82,2081.63,7950.589999999997,79937.13,89286.725,0.08904560000380793,17816.75,7520.08,10703.75,0.08422394258496993,0.1995453411467382,0.11988064295112179,0.5131280153908657,30930.68,0.3464196945290579,True,3,22,2017.0,2018-06-29,2018-06-30,2018-02-01,25774.06467066,True,True,0.2886662566093671,22,0.0433138951654082,0.04017647369952721,0.018864944944085034,0.019537513980598328,0.07794005195481511,8000,0.0433138951654082
2018,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,5370.34,388.26,11923.84,0.0,4768.06,49640.35,92515.04,30930.68,30226.13,14180.31,138.69,0.0,977.14,25713.43,0.0,78504.74,0.5806300442998075,-15410.349999999999,-1519.9,-11781.880000000001,-12947.34,1886.1200000000003,-13169.789999999997,98636.32,95575.68,-0.13779436358705477,30930.68,17816.75,8936.420000000002,0.1864151005778876,0.32362500585923115,0.09350098267676465,0.5193826504817962,16585.66,0.1735343133315923,True,3,22,2018.0,2019-06-25,2019-06-30,2019-02-06,16127.613,True,True,0.16874180753932383,22,0.04696800448208661,0.04436761657108327,0.01714563458266872,0.024165338322253937,0.07840129534457847,8000,0.04696800448208661
2019,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,6308.18,940.2,15058.13,2579.96,3170.38,61653.13,107331.62,16585.66,29373.85,16168.32,310.82,0.0,884.07,20783.61,0.0,103712.69,0.577889981576829,937.8400000000001,551.94,3134.289999999999,2579.96,-1597.6800000000003,-1766.1099999999992,92515.04,99923.32999999999,-0.017674651155040563,16585.66,30930.68,-852.2800000000025,0.3095441274825409,0.1659838598253281,-0.008529339444552165,0.6170043572406965,17476.44,0.174898494675868,True,3,22,2019.0,2020-06-30,2020-06-30,2020-02-11,16186.59606795,True,True,0.16199015853404808,22,0.05700190904463867,0.054103902276970026,0.019235831462503242,0.03179226184516848,0.09289031112441684,8000,0.05700190904463867
2020,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,10794.55,4613.2,8918.13,179.41,1401.22,62328.2,106538.3,17476.44,26991.74,18105.46,465.43,0.0,1866.22,17046.7,0.0,77856.54,0.384510198454833,4486.369999999999,3673.0,-6140.0,-2400.55,-1769.16,2783.659999999999,107331.62,106934.95999999999,0.02603133717916011,17476.44,16585.66,-2382.109999999997,0.1551004461029396,0.16343055629328332,-0.02227625090989885,0.5828608342865608,36803.77,0.34416967098505485,True,3,22,2020.0,2021-06-10,2021-06-30,2021-02-04,26651.68531671,True,True,0.24923266737753494,22,0.04534303359636958,0.04231783590395102,0.01728231467184151,0.023354142759175203,0.07727056999986692,8000,0.04534303359636958
2021,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,26269.18,17357.18,21818.54,0.0,13186.19,89955.49,147142.56,36803.77,48473.91,19692.44,251.49,0.0,1298.58,19346.68,0.0,97806.83,1.407548995486564,15474.630000000001,12743.98,12900.410000000002,-179.41,11784.970000000001,1435.800000000001,106538.3,126840.43,0.011319734567282696,36803.77,17476.44,21482.170000000002,0.1377828820037901,0.29015803557272707,0.16936374309043262,0.709202026514732,55045.49,0.43397432506338873,True,3,22,2021.0,2022-06-23,2022-06-30,2022-02-11,52283.368275,True,True,0.4121979740607944,22,0.04503762186929939,0.042110249394215496,0.01779325296576921,0.022167981799063968,0.0782809359640698,8000,0.04503762186929939
2022,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,46590.13,26999.27,61210.35,0.0,49806.8,155633.65,367973.98,55045.49,123899.15,28445.050000000003,505.13,0.0,1106.91,121746.06,0.0,192197.95,0.7708016177279164,20320.949999999997,9642.09,39391.81,0.0,36620.61,7907.66,147142.56,257558.27,0.03070241153584391,55045.49,36803.77,75425.23999999999,0.14289492626270553,0.21372053011537934,0.2928472846164093,0.6042657842048714,57052.25,0.2215120096900791,True,3,22,2022.0,2023-06-19,2023-06-30,2023-02-10,53436.557525485,True,True,0.2074736622725607,22,0.048407972764332625,0.04506652328691582,0.01875851147142768,0.024718971707380175,0.0830324045681639,8000,0.048407972764332625
2023,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,52091.37,34341.77,55062.98,0.0,36485.35,176855.47,395740.18,57052.25,143287.45,39390.34,609.87,0.0,1991.04,125292.13,0.0,186762.56,0.8084801495512929,5501.240000000005,7342.499999999996,-6147.369999999995,0.0,-13321.450000000004,-9015.34,367973.98,381857.07999999996,-0.023609199546594767,57052.25,55045.49,19388.300000000017,0.14415207385967546,0.14940733847333668,0.05077370832040097,0.46314571409806,69003.05,0.18070386438821565,True,3,22,2023.0,2024-06-26,2024-06-30,2024-02-08,63557.301447603,True,True,0.16644264248708707,22,0.037360867485845196,0.034178447890262954,0.01592217095707046,0.018618184281751205,0.06686276690779211,8000,0.037360867485845196
2024,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,70063.86,47132.42,51304.77,721.72,27659.57,230023.58,479551.84,69003.05,131532.98,39114.92,574.79,0.0,1435.37,144243.24,0.0,140119.32,0.6267739132870285,17972.489999999998,12790.650000000001,-3758.2100000000064,721.72,-8825.779999999999,835.9900000000043,395740.18,437646.01,0.0019101967820979433,69003.05,57052.25,-11754.470000000001,0.13036163633709352,0.15766863726233904,-0.02685839635553858,0.5255927730267665,,,True,3,22,2024.0,2025-06-30,2025-06-30,2025-02-12,62296.587841488,True,True,0.1423446950687109,22,0.031317294984013096,0.028523156527164664,0.013176100321032669,0.015938640139468666,0.05498076855784743,8000,0.031317294984013096
2017,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,9775.0,1978.0,9236.0,539.0,43.0,3316.0,19736.0,587.0,0.0,8359.0,13374.0,41.0,305.0,6981.0,67.0,8007.9,-3.121027241770715,-1451.0,-502.0,-3061.0,-1571.0,13.0,554.0,21512.0,20624.0,0.026861908456167573,587.0,312.0,0.0,0.015128006206361521,0.02846198603568658,0.0,0.16078355314197051,921.0,0.0446567106283941,True,3,23,2017.0,2018-06-29,2018-06-30,2018-02-07,365.5375,True,True,0.017723889643134212,23,0.03685662105112627,0.03363969575232098,0.016648817046343023,0.016402140918615055,0.06794979048992947,8000,0.03685662105112627
2018,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,11408.0,2473.0,10721.0,1125.0,68.0,3044.0,20964.0,921.0,0.0,10560.0,13601.0,52.0,268.0,7502.0,106.0,6875.8,-3.2041272344900107,1633.0,495.0,1485.0,586.0,25.0,264.0,19736.0,20350.0,0.012972972972972972,921.0,587.0,0.0,0.028845208845208845,0.04525798525798526,0.0,0.14958230958230959,319.0,0.015675675675675675,True,3,23,2018.0,2019-05-09,2019-06-30,2019-02-08,431.5625,True,True,0.021207002457002456,23,0.033982215354303805,0.03144923015123577,0.013961589969052116,0.016571658693863008,0.05977739120458411,8000,0.033982215354303805
2019,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,12265.0,1898.0,10209.0,359.0,81.0,3065.0,26563.0,319.0,0.0,13447.0,14807.0,81.0,508.0,7134.0,97.0,4285.67,-3.966394689531185,857.0,-575.0,-512.0,-766.0,13.0,1191.0,20964.0,23763.5,0.050118879794643044,319.0,921.0,0.0,0.038756917120794494,0.013423948492435878,0.0,0.12897931701979928,501.0,0.02108275296147453,True,3,23,2019.0,2020-06-04,2020-06-30,2020-02-07,277.625,True,True,0.011682832916026679,23,0.038367796719315145,0.03562395342600459,0.014366409758955269,0.0203433811139296,0.06594714155712757,8000,0.038367796719315145
2020,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,12843.0,3171.0,10628.0,284.0,108.0,3567.0,26827.0,501.0,28434.0,13088.0,16057.0,60.0,504.0,7870.0,38.0,8096.15,-0.1460546282245827,578.0,1273.0,419.0,-75.0,27.0,-1162.0,26563.0,26695.0,-0.04352875070237872,501.0,319.0,28434.0,0.01194980333395767,0.01876755946806518,1.0651432852594118,0.1336205281887994,2799.0,0.10485109571080727,True,3,23,2020.0,2021-06-23,2021-06-30,2021-02-15,1216.04286,True,True,0.04555320696759693,23,0.055534627397436996,0.05204792773776956,0.020290329164118645,0.02946837947874897,0.09361649085916322,8000,0.055534627397436996
2021,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,15405.0,4560.0,14679.0,1501.0,69.0,3231.0,28868.0,2799.0,29195.0,13854.0,14873.0,51.0,383.0,7833.0,28.0,11506.87,0.0173005978883093,2562.0,1389.0,4051.0,1217.0,-39.0,-1700.0,26827.0,27847.5,-0.06104677260077206,2799.0,501.0,761.0,0.017990842984109884,0.10051171559385941,0.027327408205404434,0.11602477780770266,4518.0,0.16224077565311068,True,3,23,2021.0,2022-05-05,2022-06-30,2022-02-08,1820.2,True,True,0.065363138522309,23,0.05371242083692325,0.050425127345217605,0.01913760359499095,0.029235785857486707,0.08932016321676049,8000,0.05371242083692325
2022,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,19320.0,6170.0,17679.0,121.0,65.0,3596.0,33088.0,4518.0,27302.0,15068.0,12353.0,0.0,290.0,9244.0,-4.0,18407.05,-0.0442640692640692,3915.0,1610.0,3000.0,-1380.0,-4.0,-2079.0,28868.0,30978.0,-0.06711214410226612,4518.0,2799.0,-1893.0,0.09035444509006392,0.14584543869843114,-0.061107883013751696,0.11608238104461231,6216.0,0.20065853186132093,True,3,23,2022.0,2023-06-02,2023-06-30,2023-02-08,3543.8,True,True,0.11439731422299697,23,0.051224329602143986,0.047805186168697736,0.018947438461442673,0.02700696075243236,0.08727652407623683,8000,0.051224329602143986
2023,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,23996.0,6003.0,18226.0,0.0,62.0,3487.0,41253.0,6216.0,35882.0,20760.0,15019.0,59.0,227.0,19082.0,-129.0,20680.86,-0.0034295362211787,4676.0,-167.0,547.0,-121.0,-3.0,4172.0,33088.0,37170.5,0.11223954480031208,6216.0,4518.0,8580.0,0.12154800177560161,0.16722938889710925,0.23082821054330718,0.09381095223362612,3107.0,0.08358779139371275,True,3,23,2023.0,2024-04-26,2024-06-30,2024-02-08,-910.25,True,True,-0.02448850566981881,23,0.07403714911636201,0.06920043737470581,0.02674316076045545,0.039256825781947176,0.12303603504282355,8000,0.07403714911636201
2024,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,17876.0,2860.0,21146.0,0.0,122.0,4053.0,36157.0,3107.0,52202.0,32459.0,17331.0,88.0,252.0,11270.0,-144.0,15306.4,0.2020492539996405,-6120.0,-3143.0,2920.0,0.0,60.0,-5837.0,41253.0,38705.0,-0.15080738922619816,3107.0,6216.0,16320.0,0.1605994057615295,0.08027386642552642,0.42165094948973003,0.10471515308099728,,,True,3,23,2024.0,2025-06-19,2025-06-30,2025-02-11,2694.22222,True,True,0.06960915178917453,23,0.10643052531416637,0.10141213754195491,0.034455707711794424,0.060256644403787966,0.17081138185584874,8000,0.10643052531416637
2016,ALFA.ST,Alfa Laval AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,18924.64,2483.65,14367.02,1022.29,1191.09,5110.48,50619.34,4889.16,34991.02,24137.46,6676.33,807.17,236.65,19117.15,110.95,59984.95,0.2469172721173697,-1238.4599999999991,520.3000000000002,-1972.9799999999996,-1090.7200000000003,-79.44000000000005,-955.94,54313.51,52466.425,-0.018220033097357025,4889.16,5593.22,-3010.340000000004,0.10660570069334817,0.09318645209769866,-0.05737650316368999,0.09740476885932288,4321.73,0.08237134510308258,True,5,25,2016.0,2017-06-30,2017-06-30,2017-01-31,4988.89690507369,True,True,0.09508741838373187,25,0.02400755892450266,0.02170684777098112,0.011242875234767725,0.010294690916587084,0.04574559798372785,8000,0.02400755892450266
