Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
ATRAV.HE,2013,2014,0.0183108356102931,0.0183108356102931,0.0263412434096395,0.0263412434096395,0.0263412434096395,1193.62,0.0183108356102931,0.027597422426461078,0.01236311638918796,0.048753247422556,0.0077514461846917284,0.004964517790733138,7.515901978885396e-05,0.0007050268309490865,0.004973084071222531,0.01308973648550867,0.8399071923295607,0.07778119214595443,0.9405228077889507,0.1744477760229303,0.052667482313032955,0.002600584486528225,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Atria Oyj,Food & Tobacco,Consumer Staples,2210.67,240.5,2444.27,991.35,0.09,3614.78,8155.12,694.26,11018.05,9660.3,1251.67,92.31,135.53,3406.1,26.84,220.6000000000001,192.38,368.7399999999998,212.29000000000008,-8.25,-136.47999999999956,7645.37,7900.245,-0.0172754136105905,694.26,744.44,976.4799999999996,0.0942299890699592,0.0878782873189375,0.1236012300884339,0.4575528986759272,770.4,0.0975159631125363,True,2,58,58,0.0239928015924519,0.0110892466113317,0.0134008818148691,0.0469062813334207,8000
ATRLJb.ST,2013,2014,0.0717921611782976,0.0717921611782976,0.021212144677984,0.021212144677984,0.021212144677984,10717.06,0.0717921611782976,0.07603220001223461,0.06766180860055095,0.04036335826371908,0.004342532562827872,0.004230194879645691,0.00018781062144012956,0.0018696111465370954,0.016352336575740103,0.030782565845010858,0.3569955860510396,0.059007673316404975,0.9586964742225339,0.1744477760229303,0.052667482313032955,0.001780896839066832,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1422.73,175.86,2458.49,1652.69,101.03,23585.31,25286.35,770.93,2131.3,950.53,55.5,0.0,379.6,10386.51,0.0,943.87,14.5,-667.48,-746.25,101.03,951.63,21800.44,23543.395,0.0404202537484504,770.93,714.95,345.6800000000003,0.0303673280765157,0.0327450650171736,0.0146826742702146,1.0017803294724488,674.61,0.0286538963475743,True,8,59,59,0.0190985795305735,0.0105604127985407,0.0091525359706403,0.0402991968737614,8000
AUSS.OL,2013,2014,0.122414123968528,0.122414123968528,0.0846248538582031,0.0846248538582031,0.0846248538582031,7196.47,0.122414123968528,0.14096835782798212,0.08675598134948821,0.11807395108545893,0.007476734515530602,0.01436903661445506,0.056920338756042584,0.03298563653535048,0.3471597014242808,0.03311771286262024,0.2886759585460939,0.042385742217697205,0.6434185738095962,0.1744477760229303,0.052667482313032955,0.02553173649743976,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,10312.59,1443.31,3514.67,1188.03,379.71,3773.15,22684.36,1492.93,12542.71,7478.86,3378.1,0.0,282.37,7656.56,3807.64,1879.3600000000008,-725.3699999999999,459.9300000000003,-353.0799999999999,273.98,2065.7000000000003,20018.83,21351.595,0.0967468706670391,1492.93,897.25,1537.7999999999993,0.0420226217291963,0.0699212400759755,0.0720227224242497,0.1767151353329809,1794.74,0.0840564838364534,True,2,61,61,0.080191222877828,0.029003552225614,0.0459333806708391,0.1390071293578486,8000
AXFO.ST,2013,2014,0.2148464644829631,0.2148464644829631,0.0358963575512491,0.0358963575512491,0.0358963575512491,15957.01,0.2148464644829631,0.2107152102536882,0.20462025569561096,0.06322907411855919,0.003211722283160626,0.007950065721408592,0.06344445519844577,0.0561143373598843,0.811579970991999,0.07726187359172731,0.012844704753650163,0.022519810728389413,0.8977379121264806,0.1744477760229303,0.052667482313032955,0.00490573582610175,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Axfood AB,Food & Drug Retailing,Consumer Staples,4026.17,430.7,4008.26,60.31,0.0,1805.74,8415.18,1440.42,33864.31,29234.39,3840.22,0.0,19.86,3551.17,32.04,366.6399999999999,-15.29000000000002,97.91000000000032,-252.99,0.0,31.02999999999957,7550.19,7982.684999999999,0.0038871632790219,1440.42,1645.79,2662.229999999996,0.2061699791486198,0.1804430464185922,0.3335005702968357,0.2262070969855381,1863.8,0.233480339008742,True,2,63,63,0.0325787180064012,0.0158243334477572,0.0175431968915452,0.0643123729977551,8000
AZN.ST,2013,2014,0.3350539526995915,0.3350539526995915,0.0325518599590446,0.0325518599590446,0.0325518599590446,451324.69,0.3350539526995915,0.32102624131661367,0.32631972362245015,0.05952769238536025,0.011766446075352929,0.007326272450292753,0.7162360082993348,0.07385945666256753,0.9932492998349349,0.015163728141290253,0.00043246325335293494,0.0022130521290484994,0.9126577092285862,0.1744477760229303,0.052667482313032955,0.004084897007658659,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,AstraZeneca PLC,Pharmaceuticals,Health Care,123358.21,49276.55,97370.18,10664.56,18659.94,35293.73,339100.1,43495.0,151679.99,30922.59,98939.37,28336.4,2891.83,140883.75,175.92,17394.190000000002,13690.04,20027.789999999997,5774.679999999999,2738.629999999999,-7810.329999999993,297809.64,318454.87,-0.0245257043800272,43495.0,40401.44,-10978.24000000002,0.1268670816684323,0.136581362376402,-0.0344734561603658,0.1108280429186088,44505.84,0.13975556410866,True,4,64,64,0.0293199042937628,0.0153084591245857,0.0145696031819685,0.061794266408703,8000
BAKKA.OL,2013,2014,0.3139569860129343,0.3139569860129343,0.1171321167669048,0.1171321167669048,0.1171321167669048,4641.52,0.3139569860129343,0.2436901350767815,0.2635898088629908,0.1415615226648022,0.020453691430671928,0.014661176442849318,0.5186559724904811,0.003281998525457657,0.8593265566009791,0.03626517644861953,0.0359099635875792,0.01836676849242109,0.4963282285005604,0.1744477760229303,0.052667482313032955,0.04799110868138945,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,P/F Bakkafrost,Food & Tobacco,Consumer Staples,1994.5,203.56,420.34,111.8,63.99,1024.83,3479.36,542.03,2609.02,1029.27,964.95,0.0,30.3,1861.72,0.0,642.6800000000001,178.91,107.69,13.36,63.99,433.4300000000001,2530.79,3005.075,0.1442326730614045,542.03,286.84,745.3799999999999,0.0954518606024808,0.1803715381479663,0.2480403983261648,0.3410330856966964,983.6,0.3273129622388792,True,2,68,68,0.1122420811833442,0.0367409966487698,0.0651387547786077,0.1853619232859281,8000
BAVA.CO,2013,2014,0.5039213530500432,0.5039213530500432,0.0919094029666904,0.0919094029666904,0.0919094029666904,2596.36,0.5039213530500432,0.374539573262311,0.46465210998807743,0.1324361959439364,0.04736623020965505,0.014376336529638167,0.9444912450232619,0.029874580269139937,0.9952162549866328,0.005311083239820017,0.0005390874234498446,0.0008983899227147352,0.6073075693803407,0.1744477760229303,0.052667482313032955,0.02984661541192442,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Bavarian Nordic A/S,Pharmaceuticals,Health Care,1006.58,387.71,435.17,9.48,0.55,360.82,1623.52,154.05,1269.91,507.65,727.25,520.12,5.12,1091.46,0.0,125.63,39.68000000000001,-42.51999999999998,-42.1,-1.57,84.79999999999998,1515.16,1569.34,0.0540354543948411,154.05,20.19,248.84000000000003,0.0128652809461302,0.0981622847821377,0.1585634725425975,0.2299183096078606,379.82,0.2420253100029311,True,4,70,70,0.0873431667602673,0.0304951996483246,0.051100242688786,0.1480601087994117,8000
BEIAb.ST,2013,2014,0.2260852420229372,0.2260852420229372,0.0516879266413729,0.0516879266413729,0.0516879266413729,4470.81,0.2260852420229372,0.21668097859763125,0.20787314883985197,0.08444882330354983,0.005306671150625987,0.010276784593963357,0.14953560886364517,0.06462621867532303,0.7833705600062661,0.0653649044333293,0.027873041186114302,0.028437075238163374,0.8178790681691465,0.1744477760229303,0.052667482313032955,0.00961473328514723,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1277.57,239.18,597.89,51.56,9.93,603.23,2401.42,363.04,2767.57,1869.58,543.0699999999999,0.0,10.92,1518.16,3.39,179.23000000000002,34.150000000000006,127.82,18.370000000000005,9.93,45.56000000000003,2049.96,2225.69,0.0204700564768678,363.04,288.92,378.6200000000004,0.1298114292646325,0.1631134614434175,0.1701135378242254,0.2710305568160885,369.8,0.1661507217986332,True,5,72,72,0.0485620360449536,0.0191540242436144,0.0259307899058501,0.0864889236438424,8000
BEIJb.ST,2013,2014,0.1311043601945667,0.1311043601945667,0.0768729327550558,0.0768729327550558,0.0768729327550558,5168.49,0.1311043601945667,0.14491776576667503,0.09923468562436596,0.1115749511337911,0.005569245196555217,0.012849114658163383,0.055688243003315055,0.03270717619655743,0.3693280667285196,0.029749671506563723,0.25135135671278763,0.04755637508411216,0.6813032542979928,0.1744477760229303,0.052667482313032955,0.02065640741028933,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Beijer Ref AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3064.32,170.92,1605.47,460.59,19.67,477.82,4814.51,269.25,5952.42,4726.06,896.74,0.0,30.98,2231.67,46.21,344.1700000000001,9.359999999999983,206.5,34.11999999999995,-15.35,147.08,4291.42,4552.965,0.032304223731129,269.25,122.35,144.1900000000005,0.0268725984056543,0.0591372874599299,0.0316694725305379,0.1049469960783796,221.29,0.0486034924494258,True,5,73,73,0.0737755447469413,0.0243530552170439,0.0427744356050375,0.1213568657528022,8000
BETSb.ST,2013,2014,0.3263665175145019,0.3263665175145019,0.0749528373509304,0.0749528373509304,0.0749528373509304,4516.74,0.3263665175145019,0.2797084373621877,0.2956539933754676,0.11125526024926854,0.0203209567057812,0.013376201320717013,0.5734077927174756,0.018385468065388915,0.9315471495222233,0.03898253499660194,0.01038949690030977,0.011395376959732969,0.6928747586096627,0.1744477760229303,0.052667482313032955,0.019974802145784516,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Betsson AB,Hotels & Entertainment Services,Consumer Discretionary,1306.24,530.11,1394.41,297.54,357.43,50.67,3313.59,616.86,2235.36,553.06,1141.06,83.84,0.0,1915.27,0.0,261.99,132.98000000000002,516.97,297.54,48.10000000000002,-42.31999999999999,2530.97,2922.28,-0.0144818429445501,616.86,572.43,341.45000000000005,0.1958847201500198,0.2110886020504537,0.1168436973869718,0.017339200897929,797.58,0.2729307253240621,True,1,80,80,0.0711872743921306,0.0258996277355315,0.0403742434476652,0.1228946067696509,8000
BILL.ST,2013,2014,0.1013927391821173,0.1013927391821173,0.0496866406528451,0.0496866406528451,0.0496866406528451,15944.33,0.1013927391821173,0.11386617547325607,0.08431871276239397,0.08188668195526114,0.006448081513362357,0.008826333942454892,0.009178658416890384,0.012931310741703316,0.1980764190176155,0.058639614221623226,0.2922247464874984,0.048988221076506744,0.8292597358027692,0.1744477760229303,0.052667482313032955,0.008678389237201201,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Billerud AB (publ),Containers & Packaging,Materials,6380.42,468.4,5994.96,2787.78,16.96,11693.04,23504.83,1605.58,17769.69,9238.18,7583.86,0.0,0.0,9288.84,57.49,321.4400000000005,-169.34000000000003,510.3699999999999,476.5,-6.149999999999999,450.7600000000007,21163.64,22334.235,0.0201824687525675,1605.58,861.14,8808.519999999999,0.0385569507977327,0.0718887394173115,0.3943954203042996,0.5235478179574989,2861.38,0.1281163200799132,True,7,86,86,0.0472186696856706,0.016228108187766,0.0280155426974281,0.0802818982625195,8000
BIOGb.ST,2013,2014,0.363873819570022,0.363873819570022,0.074146456845839,0.074146456845839,0.074146456845839,3804.29,0.363873819570022,0.3067495931517038,0.3337173398438767,0.11181915175122491,0.027605838436852527,0.01457341235656489,0.7136610355035566,0.05111037663441769,0.9644367173192739,0.02906955787872936,0.0050513253629050426,0.00713278229074338,0.6984352027385505,0.1744477760229303,0.052667482313032955,0.020131888622032905,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Biogaia AB,Pharmaceuticals,Health Care,304.52,220.79,62.65,0.0,27.65,56.82,361.36,70.79,285.08,91.8,121.22,36.6,0.0,299.08,-0.46,-95.94,-100.20000000000002,32.25,0.0,26.28,-1.709999999999983,442.59,401.975,-0.004253995895267,70.79,288.38,-269.46,0.7174077989924746,0.1761054791964674,-0.6703401952857764,0.1413520741339635,114.26,0.2842465327445737,True,4,90,90,0.0690922273295658,0.0285086226597063,0.0377847519700125,0.1285407540840292,8000
BITTI.HE,2013,2014,0.2565374343321692,0.2565374343321692,0.1301547726968764,0.1301547726968764,0.1301547726968764,2885.55,0.2565374343321692,0.2110925412055859,0.2011773633285986,0.1473292611559967,0.011401654397746023,0.013889270137766576,0.3606843407768158,0.019175132997092916,0.7358558526377348,0.028655801665496937,0.08921102908735003,0.02663515813049172,0.4463992899642976,0.1744477760229303,0.052667482313032955,0.058671972493786084,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Bittium Oyj,Communications & Networking,Communication Services,818.94,186.54,470.94,16.81,0.0,80.89,1203.64,270.86,1556.11,97.02,1423.02,144.16,5.409999999999999,681.46,0.0,249.37,152.78,80.45999999999998,-76.41,0.0,-60.27999999999997,970.32,1086.98,-0.0554564021417137,270.86,50.57,256.42999999999984,0.0465233950946659,0.2491858175863401,0.2359105043331062,0.07441719258864,87.74,0.0807190564683802,True,0,92,92,0.1254191048913326,0.0393791376572013,0.0746100258971518,0.2017377147799316,8000
BMAX.ST,2013,2014,0.222724189984467,0.222724189984467,0.0558482997929385,0.0558482997929385,0.0558482997929385,2770.51,0.222724189984467,0.21284574524576136,0.20226193123721206,0.08957361570101537,0.006551503550440209,0.013570816497798262,0.14724040556687445,0.07672075312152403,0.7684533696236637,0.07960010991441739,0.037407141160530386,0.03828476434407749,0.7953774125274504,0.1744477760229303,0.052667482313032955,0.012000846138925091,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,608.07,23.28,839.44,94.25,0.0,172.47,1832.89,173.73,2902.86,2010.45,675.71,0.0,13.09,914.18,0.0,105.58000000000004,3.080000000000002,105.91000000000008,-319.64,-3.25,-326.3,1586.65,1709.77,-0.1908443825777736,173.73,189.5,246.9100000000003,0.1108336208963778,0.1016101580914392,0.1444112365990749,0.1008732168654263,285.77,0.1671394398076934,True,1,93,93,0.05075734743652,0.0264183431239041,0.0221799365211682,0.1055874811299404,8000
BOL.ST,2013,2014,0.0830839903159723,0.0830839903159723,0.0437573738486837,0.0437573738486837,0.0437573738486837,22336.65,0.0830839903159723,0.09586657416982215,0.06909312538525562,0.0743211643196647,0.007707662739574579,0.008436233984757893,0.0038517336389875243,0.007921661881587806,0.1167825615540639,0.06229551547903566,0.36386317153086684,0.04214444330743003,0.8600913506928324,0.1744477760229303,0.052667482313032955,0.006882074366854589,0.03911886115936908,0.3076398974414143,0.1659043506897434,0.0604674903041995,8000,Boliden AB,Metals & Mining,Materials,10521.57,575.84,8486.81,3720.81,12.25,25774.26,39433.26,3163.33,31054.77,28356.24,1162.45,365.52,94.76,21732.07,15.08,763.6800000000003,-289.61,1844.87,2294.66,-77.63,1425.4500000000005,34309.7,36871.48,0.0386599615746371,3163.33,4742.28,-3322.859999999997,0.1286164808138973,0.0857934099743216,-0.0901200602742281,0.6990297107683229,5317.67,0.1442217670676631,True,7,96,96,0.0410842738204959,0.0161624440685669,0.0226718042550105,0.0736131803717873,8000
