Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
OLVAS.HE,2019,0.1969845268694571,0.1237556666358728,0.2582255666191559,0.5196775832888144,0.0529437104652417,6467.24,Method4_ProbMedian,p_median,4,Q4
ORNAV.HE,2019,0.4345946665761487,0.1803467022079772,0.3477245179424708,0.5933924834789932,0.0702654247673539,42385.33,Method4_ProbMedian,p_median,4,Q4
ORX.ST,2019,0.4770883106261165,0.1080970408272358,0.2884498050064517,0.4969456025840442,0.1389755410385851,1983.1,Method4_ProbMedian,p_median,4,Q4
PAALb.CO,2019,0.1641160605178145,0.1462625948579471,0.161298119424355,0.5930669004550941,0.022203188911517,6568.34,Method4_ProbMedian,p_median,4,Q4
PEABb.ST,2019,0.1914528185687999,0.1264175102392473,0.2535302139036665,0.5245888373845276,0.0487919869059024,19404.01,Method4_ProbMedian,p_median,4,Q4
QPR1V.HE,2019,0.1781447645818692,0.1176604470879522,0.2469200930200175,0.5107070672248242,0.0508494174225033,200.98,Method4_ProbMedian,p_median,4,Q4
RAYb.ST,2019,0.2959880295520433,0.1333276565954508,0.2931167638802927,0.5302526225301369,0.0731287847060695,3228.42,Method4_ProbMedian,p_median,4,Q4
RROS.ST,2019,0.172211460175749,0.111069485537262,0.246082105890744,0.5005886978144207,0.0546963212580312,1233.45,Method4_ProbMedian,p_median,4,Q4
SCANA.OL,2019,3.7354788069073774,0.1920163817687008,0.3831476734798668,0.5921180600052662,0.2499283772443452,65.14,Method4_ProbMedian,p_median,4,Q4
SCANFL.HE,2019,0.239066160883633,0.1151566075653792,0.2736827248382409,0.5059588523184118,0.0745925924038919,2379.16,Method4_ProbMedian,p_median,4,Q4
SECTb.ST,2019,0.543640897755611,0.1305900823408698,0.3084514024979891,0.5240475456733666,0.1189578269748504,6014.04,Method4_ProbMedian,p_median,4,Q4
SKAb.ST,2019,0.1457420155699224,0.1217090491983109,0.185305722162046,0.5226335391876633,0.0308773974701156,57776.15,Method4_ProbMedian,p_median,4,Q4
SOBIV.ST,2019,0.4398398525482693,0.1234499276360826,0.2988874707362807,0.5156018376109964,0.1103384501813443,51769.4,Method4_ProbMedian,p_median,4,Q4
SSH1V.HE,2019,0.3764814420552125,0.1354905845320034,0.304148543396426,0.5316231745102882,0.087625995091995,645.86,Method4_ProbMedian,p_median,4,Q4
SVEDb.ST,2019,0.2525971164137754,0.1390110459272958,0.285586432105107,0.5407684535542531,0.0587004111074203,453.07,Method4_ProbMedian,p_median,4,Q4
SYSR.ST,2019,0.1699520933138928,0.148857660802659,0.1787172752646117,0.5945134859311121,0.0237559140317419,5516.48,Method4_ProbMedian,p_median,4,Q4
TGS.OL,2019,0.1951773601136727,0.1214256392995712,0.2576006571390274,0.5160067396139527,0.0542276020585346,21432.86,Method4_ProbMedian,p_median,4,Q4
TIV.CO,2019,0.1270276688256921,0.118948948153131,0.0847660567474444,0.5256315757386117,0.0183585589687632,4793.8,Method4_ProbMedian,p_median,4,Q4
TRELb.ST,2019,0.1507652536247288,0.1376988251410211,0.1278323889907954,0.5770413886908143,0.0200894207930102,36861.98,Method4_ProbMedian,p_median,4,Q4
TYRES.HE,2019,0.2384092421793287,0.1745598145690411,0.2872307648486403,0.6163537305763507,0.0361340543262769,36687.35,Method4_ProbMedian,p_median,4,Q4
UPM.HE,2019,0.1292849806867508,0.1258689648078279,0.0193780953010355,0.5733233925798904,0.0112330456486434,117130.97,Method4_ProbMedian,p_median,4,Q4
VBGb.ST,2019,0.2226078151608599,0.1497015661982322,0.2730583651149166,0.5640565466236853,0.0439423519487543,3241.47,Method4_ProbMedian,p_median,4,Q4
VEND.OL,2019,0.1649856889736949,0.1489205954991377,0.1518083413805766,0.6056157996959637,0.0207236189755029,66598.2,Method4_ProbMedian,p_median,4,Q4
VERK.HE,2019,0.2906120694287721,0.1535830383913754,0.3039763127544788,0.5615115335237166,0.0589010455556665,1830.61,Method4_ProbMedian,p_median,4,Q4
VITb.ST,2019,0.2025372631836684,0.129052792083595,0.2608039904189745,0.528161261091308,0.0507782637534234,2460.28,Method4_ProbMedian,p_median,4,Q4
VOLO.ST,2019,0.1323337445060539,0.1213484414744371,0.1129260354757358,0.5295436581772222,0.0209430632585286,3244.73,Method4_ProbMedian,p_median,4,Q4
VWS.CO,2019,0.3112713968072495,0.1167329181950574,0.2855449957565632,0.5076482030369098,0.0920157620254051,134307.4,Method4_ProbMedian,p_median,4,Q4
WRT1V.HE,2019,0.2143793003415166,0.1621716348692043,0.26268990351671,0.5966873821284092,0.0347043585533225,81460.87,Method4_ProbMedian,p_median,4,Q4
XANOb.ST,2019,0.2783830232384368,0.109243989156048,0.2779183661295664,0.4982002543939903,0.092850649693719,1696.15,Method4_ProbMedian,p_median,4,Q4
YAR.OL,2019,0.1575850637403972,0.1228494843360367,0.2140170351549082,0.5222521365174382,0.0367505533764129,86834.68,Method4_ProbMedian,p_median,4,Q4
ZAL.OL,2019,0.3339454595537587,0.1266801512694132,0.2940222976096845,0.5204469344781624,0.0869167059166297,500.45,Method4_ProbMedian,p_median,4,Q4
ADDTb.ST,2019,0.3228663767306385,0.22687387959458,0.3754010725885059,0.7038604107134342,0.0364236186266225,10397.27,Method4_ProbMedian,p_median,5,Q5
AFRY.ST,2019,0.1935076794416724,0.1706759964591058,0.2021947090835345,0.6553875485083992,0.0220029046012328,12056.27,Method4_ProbMedian,p_median,5,Q5
ALFA.ST,2019,0.2851778885255354,0.2784469873548602,0.3902140015274323,0.9965097390209976,0.0083962859932225,77629.53,Method4_ProbMedian,p_median,5,Q5
AMBUb.CO,2019,0.3472715991414004,0.2410463923849398,0.4009383907843864,0.7249621656237102,0.0367367447288327,49139.86,Method4_ProbMedian,p_median,5,Q5
ANORA.HE,2019,0.3860900789434752,0.2418115280031904,0.4104286943458824,0.7089102541909861,0.0427212007717389,2531.54,Method4_ProbMedian,p_median,5,Q5
ASSAb.ST,2019,0.2593600583804171,0.2578955354169667,0.109925104211572,0.9999990676745022,0.0041203602839333,171706.36,Method4_ProbMedian,p_median,5,Q5
ATCOa.ST,2019,0.5306320982697785,0.3616639267124879,0.6208262648070224,0.8794184774345988,0.0356719950807946,243150.83,Method4_ProbMedian,p_median,5,Q5
ATEA.OL,2019,0.1977139326536917,0.1731928675478548,0.2114984188843996,0.6585919614251547,0.0225344182136426,11383.83,Method4_ProbMedian,p_median,5,Q5
AXFO.ST,2019,0.2975542525047014,0.2401446930633858,0.3764387961589011,0.7681163006719791,0.0270767876444699,31068.82,Method4_ProbMedian,p_median,5,Q5
AZN.ST,2019,0.5720857487395103,0.3756897085894716,0.6410277971966762,0.884536757324064,0.0375789150568855,820066.26,Method4_ProbMedian,p_median,5,Q5
B3.ST,2019,1.143275587915307,1.1047306050459929,1.0,1.0,0.0090955197106175,495.4,Method4_ProbMedian,p_median,5,Q5
BEIAb.ST,2019,0.2600689288529578,0.1941558837088098,0.3115512370341443,0.6567890691432026,0.0338023085145472,7644.43,Method4_ProbMedian,p_median,5,Q5
BEIJb.ST,2019,0.260337760643684,0.2314801417227135,0.3190750710181061,0.8115272536101744,0.0196917291759179,17160.35,Method4_ProbMedian,p_median,5,Q5
BILIa.ST,2019,0.2900306894042458,0.2736305478596922,0.4087710739278697,0.9551629107312072,0.0132568965372244,8311.37,Method4_ProbMedian,p_median,5,Q5
BIOGb.ST,2019,0.7085207219925381,0.5220796822082637,0.8815670727999672,0.9842395283930548,0.030179197332559,5187.86,Method4_ProbMedian,p_median,5,Q5
BNOR.OL,2019,3.72,0.4211145747378362,0.6447845060408008,0.8211200550824158,0.143842380223864,1619.6,Method4_ProbMedian,p_median,5,Q5
BOL.ST,2019,0.2297801428238952,0.2238185473886601,0.1438213299001477,0.9527159705508051,0.0091642303084562,45920.65,Method4_ProbMedian,p_median,5,Q5
BRGB.OL,2019,0.1737428485395965,0.1596149330899467,0.1443668112541608,0.6485154271026304,0.0182968024340081,7480.0,Method4_ProbMedian,p_median,5,Q5
CARLb.CO,2019,0.1734133756994461,0.163831316760102,0.1063056321729345,0.6922143666116213,0.0147418003306158,139185.2,Method4_ProbMedian,p_median,5,Q5
CEVI.ST,2019,0.4980061403818328,0.2137197453610858,0.3878627922969641,0.63973154183436,0.0654039728523328,4457.31,Method4_ProbMedian,p_median,5,Q5
CLASb.ST,2019,0.2069633894088204,0.1806228914205988,0.2262718145826895,0.6759056231063153,0.0225893335608884,5769.33,Method4_ProbMedian,p_median,5,Q5
CTTS.ST,2019,0.3010180352436567,0.2249054935408632,0.362821990171801,0.7141616581265732,0.0326330198703504,1506.36,Method4_ProbMedian,p_median,5,Q5
DEMANT.CO,2019,0.4552022643096832,0.437623201622706,0.9699240717811908,0.9999926381513388,0.010264739789819,61914.43,Method4_ProbMedian,p_median,5,Q5
DFDS.CO,2019,0.2990951932292995,0.2298707408958711,0.3666294559674333,0.7311524381062693,0.0306477765271526,20397.88,Method4_ProbMedian,p_median,5,Q5
DOV1V.HE,2019,0.2404319300164026,0.1759055654835774,0.2892557503344912,0.6187941046872406,0.0361030652800148,208.41,Method4_ProbMedian,p_median,5,Q5
DSV.CO,2019,0.5417330291420949,0.4302700178779444,0.783015490743345,0.9685115048003964,0.0261065262860445,107062.72,Method4_ProbMedian,p_median,5,Q5
DUST.ST,2019,0.2518053291992945,0.1797547227178971,0.2997390947678242,0.6227340274333738,0.0375019438329115,6378.4,Method4_ProbMedian,p_median,5,Q5
EKTAb.ST,2019,0.4055976503304222,0.3438480359815339,0.6245641140498088,0.9382475394662476,0.0222440215819543,34949.53,Method4_ProbMedian,p_median,5,Q5
ELANb.ST,2019,0.2293265809753068,0.22387320308395,0.1336350039801577,0.9596267668049828,0.0087633992277245,3008.77,Method4_ProbMedian,p_median,5,Q5
ELISA.HE,2019,0.3198497665702851,0.2558110605402454,0.4112935053546289,0.7922168871015208,0.0273951481017836,59817.09,Method4_ProbMedian,p_median,5,Q5
ELK.OL,2019,0.3199737666690956,0.2438064440744283,0.3945793166676571,0.7533060711936066,0.0308662570883052,12902.18,Method4_ProbMedian,p_median,5,Q5
EMBLA.CO,2019,0.1918912400239469,0.1836563258097777,0.108147303666937,0.7895333699556248,0.0124673488176908,17777.26,Method4_ProbMedian,p_median,5,Q5
EPEND.ST,2019,0.2901947322431657,0.2517522370852004,0.3822334399079542,0.8314759535076643,0.0214555189899248,1011.6,Method4_ProbMedian,p_median,5,Q5
EQNR.OL,2019,0.3898111549836083,0.2699405948956773,0.4523839948610169,0.7695438574173405,0.0361624940637622,613479.0,Method4_ProbMedian,p_median,5,Q5
ERICb.ST,2019,0.4447860625420309,0.2318609383345372,0.4051165168727135,0.6755341984220019,0.0534280711224548,253392.68,Method4_ProbMedian,p_median,5,Q5
EVOG.ST,2019,0.5354041748563182,0.2050960465787401,0.3803954402186039,0.624372650067424,0.0726441625805808,17884.49,Method4_ProbMedian,p_median,5,Q5
EWRK.ST,2019,0.5481725386894919,0.2783434186692335,0.4738281708639436,0.7360387742859357,0.0531741619264652,1392.99,Method4_ProbMedian,p_median,5,Q5
GABR.CO,2019,0.2793513308465575,0.2263321928844918,0.3473104278462403,0.7433795653589099,0.0271150763097255,1456.41,Method4_ProbMedian,p_median,5,Q5
GARO.ST,2019,0.3612523784812316,0.2000097145233961,0.3575257954520452,0.633277024420031,0.0517058701084468,1694.09,Method4_ProbMedian,p_median,5,Q5
GN.CO,2019,0.5263154781183772,0.4849461942505355,0.962211895269838,0.9997808127852568,0.0148318527383012,47030.04,Method4_ProbMedian,p_median,5,Q5
HAVI.OL,2019,0.6765935947455582,0.4550707806811289,0.7717517916168077,0.94629799871967,0.0356131122587213,81.79,Method4_ProbMedian,p_median,5,Q5
HIAB.HE,2019,0.1845112017012738,0.1611670547088456,0.1961270484717223,0.6258611653248183,0.0233278028143393,9948.6,Method4_ProbMedian,p_median,5,Q5
HLUNa.CO,2019,0.5859397352250714,0.2106553578023487,0.3889117251441736,0.6298262895271631,0.0759350577042944,75397.48,Method4_ProbMedian,p_median,5,Q5
ISS.CO,2019,0.2593514913499344,0.2352695416020022,0.3144610192967422,0.8401308485965553,0.0177868106836821,44848.61,Method4_ProbMedian,p_median,5,Q5
ITERA.OL,2019,0.8893338954468828,0.2914709710862505,0.4943164230015916,0.7248612561638467,0.0768177897716838,690.37,Method4_ProbMedian,p_median,5,Q5
KBHL.CO,2019,0.4281925739612458,0.3942044164404485,0.8172467444330673,0.9954316732335912,0.0151863445584861,56647.73,Method4_ProbMedian,p_median,5,Q5
KELAS.HE,2019,0.5010209915870293,0.2297752005260125,0.4069432601548969,0.664499768222638,0.0606843846998001,130.72,Method4_ProbMedian,p_median,5,Q5
KEMIRA.HE,2019,0.3106736791567553,0.3038864823946917,0.5545166150906494,0.9994594459681388,0.0079687929624027,15159.97,Method4_ProbMedian,p_median,5,Q5
KID.OL,2019,0.1837919115422347,0.1806092749247436,0.0240547339036213,0.8849541215425702,0.0078525486713904,1463.23,Method4_ProbMedian,p_median,5,Q5
KNEBV.HE,2019,0.3925321035149555,0.3485950708206061,0.657458333134702,0.9661483865689912,0.0186054288251452,217862.76,Method4_ProbMedian,p_median,5,Q5
KOA.OL,2019,1.1774366937410412,1.0894154206918365,0.999999999999999,1.0,0.0138471783185664,3422.95,Method4_ProbMedian,p_median,5,Q5
LAGRb.ST,2019,0.2326546925724724,0.2251478735992801,0.1740787535892931,0.9358005472262212,0.0102406431069479,5290.85,Method4_ProbMedian,p_median,5,Q5
LIFCOb.ST,2019,0.2804391732851438,0.2774632873254168,0.3306123097700512,0.999966927410174,0.0055958247951966,27479.49,Method4_ProbMedian,p_median,5,Q5
LUOTEA.HE,2019,0.4069092137118829,0.3358099897919638,0.5974968344420846,0.9175193774688712,0.0242209553076657,5750.72,Method4_ProbMedian,p_median,5,Q5
MEDI.OL,2019,0.4047215906342216,0.3360617662636736,0.5994754276761711,0.9207405681442926,0.023790744329645,1301.95,Method4_ProbMedian,p_median,5,Q5
MEKKO.HE,2019,0.2951357351902315,0.222003449631294,0.3564439927814617,0.7106444485908789,0.0322829341324996,1600.31,Method4_ProbMedian,p_median,5,Q5
MYCR.ST,2019,0.5796866721515551,0.3996737779167789,0.6894160103492756,0.91539471219794,0.0346623502692358,11284.78,Method4_ProbMedian,p_median,5,Q5
NESTE.HE,2019,0.2223288537172591,0.1964980077257433,0.2455422581201372,0.724156993513971,0.0209707015598804,171118.78,Method4_ProbMedian,p_median,5,Q5
NILb.ST,2019,0.4282879818594103,0.3730454878051716,0.7113323954083665,0.9707847886954936,0.0200158218696666,757.73,Method4_ProbMedian,p_median,5,Q5
NMAN.ST,2019,0.2714403073629358,0.1844559875699215,0.3148523118527624,0.6253435522086397,0.0403831872841986,3086.78,Method4_ProbMedian,p_median,5,Q5
NOLAb.ST,2019,0.5557180866835613,0.4932401792811905,0.9402348436571436,0.9987199930059264,0.0180496136261955,8520.7,Method4_ProbMedian,p_median,5,Q5
NOVOb.CO,2019,1.1378816383260837,0.7685113559085497,0.9883071335043856,0.9991969926877448,0.0342332187205048,862190.09,Method4_ProbMedian,p_median,5,Q5
NSISb.CO,2019,0.4972506781880107,0.2884621079054021,0.4881805470221199,0.764110906011974,0.0457009197723854,114635.96,Method4_ProbMedian,p_median,5,Q5
NTEKb.ST,2019,0.2978945371775415,0.2291425600747099,0.3651032133453135,0.7300805976075324,0.0306108812112022,294.81,Method4_ProbMedian,p_median,5,Q5
OEMb.ST,2019,0.3254025341669892,0.2425465623831896,0.3953569631589578,0.744534817607986,0.0323073369490075,3381.5,Method4_ProbMedian,p_median,5,Q5
ORK.OL,2019,0.1286971830985915,0.1273084060447383,0.0006892420459601,0.6239575884520909,0.0070784522101015,69328.06,Method4_ProbMedian,p_median,5,Q5
PACT.ST,2019,0.3196805376742962,0.1908562075208646,0.3391296778555022,0.6243835216337332,0.0478741196347733,1488.34,Method4_ProbMedian,p_median,5,Q5
PNDORA.CO,2019,0.9633534224958702,0.575767204952403,0.8848131557671628,0.9768349718221516,0.04116056859408,38731.57,Method4_ProbMedian,p_median,5,Q5
PON1V.HE,2019,0.5919004372009061,0.4298484002073551,0.7517735491196317,0.9472874777943964,0.0314964837954899,6866.02,Method4_ProbMedian,p_median,5,Q5
PROFb.ST,2019,0.3122944312124305,0.2090557877455481,0.3529310375606623,0.6657263990937701,0.0400487660965576,714.8,Method4_ProbMedian,p_median,5,Q5
RBREW.CO,2019,0.3494822063503584,0.2978083893252187,0.5053309545921156,0.8915421938774769,0.0222736080642006,30383.46,Method4_ProbMedian,p_median,5,Q5
REG1V.HE,2019,0.5927167113494194,0.4870636927461577,0.8854435532959455,0.9910214366679488,0.0236430733498368,2986.42,Method4_ProbMedian,p_median,5,Q5
ROCKb.CO,2019,0.1915467843505651,0.1755346589320722,0.1711492098456017,0.6957557436356846,0.0180148476696597,46512.45,Method4_ProbMedian,p_median,5,Q5
SALM.OL,2019,0.3866621297528184,0.1954901533354097,0.3572272990444451,0.6215003841268567,0.05727072329754,48492.4,Method4_ProbMedian,p_median,5,Q5
SAND.ST,2019,0.3354645472572563,0.2459153970989435,0.403730064725803,0.7456720356554123,0.0332718776571349,147201.61,Method4_ProbMedian,p_median,5,Q5
SECUb.ST,2019,0.2530039999164267,0.2075702710865107,0.3069906159972386,0.710230366411174,0.0267064201810521,50275.05,Method4_ProbMedian,p_median,5,Q5
SHOTE.ST,2019,0.4948795916277383,0.4020633676890223,0.74001553297609,0.9611344170318956,0.0248011023305604,7566.23,Method4_ProbMedian,p_median,5,Q5
SINT.ST,2019,0.3869434975725647,0.263905255826885,0.442345964543997,0.7571331230611926,0.0371902092916422,559.05,Method4_ProbMedian,p_median,5,Q5
SKFb.ST,2019,0.2039077724766142,0.1855491483362054,0.1971240716916924,0.7185973583487135,0.018467752882554,59722.87,Method4_ProbMedian,p_median,5,Q5
SKISb.ST,2019,0.2563734015806215,0.2478287178210475,0.2617567764400446,0.9659685456870786,0.0102236044628263,7087.6,Method4_ProbMedian,p_median,5,Q5
SOFF.OL,2019,2.9020771862179218,2.590465523138105,1.0,1.0,0.0165913101089975,427.31,Method4_ProbMedian,p_median,5,Q5
SOFb.ST,2019,0.2653555219364596,0.2479122874278268,0.3241664224526775,0.9044821897030084,0.0146039404973079,739.62,Method4_ProbMedian,p_median,5,Q5
STEAV.HE,2019,0.3437602091922049,0.2842703654402843,0.4720643563398851,0.8546847389687573,0.0246271398029239,80483.75,Method4_ProbMedian,p_median,5,Q5
STEa.ST,2019,0.2678971496647525,0.210412119438253,0.326038444590774,0.7008213842642624,0.0297442900042473,80483.75,Method4_ProbMedian,p_median,5,Q5
SWECb.ST,2019,0.2764699041384922,0.2228203935987458,0.3419151895490111,0.7343271146368758,0.0275785146146438,23195.6,Method4_ProbMedian,p_median,5,Q5
TEL.OL,2019,0.3521623358736571,0.3112232917493578,0.545776341054998,0.9323714208850192,0.019276769998298,246469.22,Method4_ProbMedian,p_median,5,Q5
THULE.ST,2019,0.3578279248560082,0.2928007255904234,0.4928999363821976,0.8614562316119652,0.0252600686957354,16326.24,Method4_ProbMedian,p_median,5,Q5
TIETOS.ST,2019,0.4474892531037873,0.3880902461657635,0.7450043842027284,0.9761536450835891,0.0202654373252503,17313.62,Method4_ProbMedian,p_median,5,Q5
TOKMAN.HE,2019,0.2259791930512427,0.208608466401076,0.2278954533160615,0.7989450838508307,0.0164533600301037,4187.75,Method4_ProbMedian,p_median,5,Q5
TOM.OL,2019,0.8969232024810243,0.6558101124430243,0.9700606369793572,0.9978083125339542,0.0301833370157048,28834.31,Method4_ProbMedian,p_median,5,Q5
TROAX.ST,2019,0.3792483959670028,0.3721470762531674,0.9234485255893368,0.9999995004127392,0.0071868991966855,4967.12,Method4_ProbMedian,p_median,5,Q5
VAIAS.HE,2019,0.4355364740551069,0.3344727723550533,0.5825300886185143,0.8859597006063835,0.0289489797351587,5956.55,Method4_ProbMedian,p_median,5,Q5
VALMT.HE,2019,0.2665279785246091,0.2126156380766909,0.3256254754035632,0.7102351945804357,0.0285886479772705,26652.34,Method4_ProbMedian,p_median,5,Q5
VITR.ST,2019,0.305111328753707,0.2803233209517584,0.446192101106048,0.9311754564436544,0.0160422991343102,15571.73,Method4_ProbMedian,p_median,5,Q5
VOLVb.ST,2019,0.3737685413059659,0.2475253937321108,0.4159562680623321,0.7263835198437669,0.0393297753761851,230382.28,Method4_ProbMedian,p_median,5,Q5
WISE.ST,2019,1.051607780865423,0.4480089292947332,0.7080268572035058,0.8875423452054665,0.0593262821308041,351.55,Method4_ProbMedian,p_median,5,Q5
AAB.CO,2020,-0.6361422967672122,-0.99358759181724,0.2857390504660323,0.312328771660409,0.2927329702731266,30.09,Method1_Raw,theta_obs,1,Q1
ABB.ST,2020,-1.134726666434706,-1.5226197322708734,0.1200260169999156,0.1441004558598831,0.0471943542803272,443564.68,Method1_Raw,theta_obs,1,Q1
ACTI.ST,2020,-0.107277414237557,-0.2665740677532536,0.4038771512767959,0.4333859016108169,0.8310824180067551,306.41,Method1_Raw,theta_obs,1,Q1
AFAGR.HE,2020,-0.4702241369907837,-0.6280459344089842,0.3254254155906263,0.3567915159562477,0.0980690710750124,1317.01,Method1_Raw,theta_obs,1,Q1
AGATE.CO,2020,-0.2588077407722331,-0.2664821097408441,0.3997312362784707,0.4304858063539812,0.1704910235730022,584.31,Method1_Raw,theta_obs,1,Q1
AKSOA.OL,2020,-3.966394689531185,-5.61389241748817,6.5042254934089e-05,0.0001022888926038,0.0470263683574773,4285.67,Method1_Raw,theta_obs,1,Q1
ANOT.ST,2020,-0.0342913421076193,-0.1567224559106267,0.3937824480875314,0.4342921899969967,0.0552427645324861,193.03,Method1_Raw,theta_obs,1,Q1
APETIT.HE,2020,-2.742421782842548,-4.684386289086229,0.0075619116890343,0.0095324375606994,0.100147628280026,487.4,Method1_Raw,theta_obs,1,Q1
ASA.OL,2020,-0.0759715481993809,-0.2138710213353003,0.3977578570059982,0.4323688902454542,0.0843814009275898,9194.59,Method1_Raw,theta_obs,1,Q1
ATIC.ST,2020,-1.1811695950817802,-1.3586018800156303,0.0523873602399825,0.0733932945666202,0.025757655418663,386.06,Method1_Raw,theta_obs,1,Q1
ATLA.CO,2020,-0.8516556291390729,-1.421677632500872,0.2262327650441786,0.2498540258168069,0.3298995498061636,29.24,Method1_Raw,theta_obs,1,Q1
ATORX.ST,2020,-0.1091674230547074,-0.2121900720534553,0.3929388136959776,0.4292583010032755,0.0718115049281955,706.87,Method1_Raw,theta_obs,1,Q1
AZT.OL,2020,-0.1227292866637129,-0.1781021903752566,0.3705079597464115,0.4173442622396008,0.0413692159254337,229.59,Method1_Raw,theta_obs,1,Q1
BEGR.ST,2020,-4.613466276473922,-6.188105613992485,1.6232713532238208e-06,2.959223388554477e-06,0.0395556517268148,437.95,Method1_Raw,theta_obs,1,Q1
BIF.CO,2020,-0.7963302752293577,-1.2655598726971335,0.2369107274615671,0.2623252286485413,0.1468909262285407,222.16,Method1_Raw,theta_obs,1,Q1
BIOBV.HE,2020,-0.1095623083356566,-0.2440878623653875,0.4003799641120692,0.4322195315348296,0.1265844187952675,497.47,Method1_Raw,theta_obs,1,Q1
BIOPOR.CO,2020,-1.98381780041954,-3.2532934011697625,0.0372786270014793,0.0449918354600292,0.0884256974039634,675.43,Method1_Raw,theta_obs,1,Q1
BNOR.OL,2020,-0.0391336974516872,-0.2298254150864094,0.4019848878605941,0.4341817039799124,0.11852466581511,4349.0,Method1_Raw,theta_obs,1,Q1
BONEX.ST,2020,-0.7185998627316401,-0.9966947065519428,0.2384365663280729,0.2691910147595056,0.066479405757643,1598.71,Method1_Raw,theta_obs,1,Q1
BOR.OL,2020,-0.1858346795383326,-0.2009150297108987,0.3091725833116265,0.3733417204472165,0.0250295239524797,242.34,Method1_Raw,theta_obs,1,Q1
BORG.ST,2020,-0.1661931233271567,-0.2285561220395862,0.3866126327491949,0.4238011711573325,0.0666585587028254,480.69,Method1_Raw,theta_obs,1,Q1
CAMX.ST,2020,-0.1779792658629656,-0.2630434646394314,0.4023948830258194,0.4325384998488613,0.2371430648327644,4091.32,Method1_Raw,theta_obs,1,Q1
CANTA.ST,2020,-0.0985007496251874,-0.2654981331834263,0.4037648489728911,0.433364345863564,0.5184437279788338,1375.56,Method1_Raw,theta_obs,1,Q1
CRADb.ST,2020,-0.0885589966726391,-0.2385900872287783,0.40059926954363,0.4327002365329103,0.1201564109239196,1294.38,Method1_Raw,theta_obs,1,Q1
CRNA.OL,2020,-0.2399649784482758,-0.2502196348417099,0.3503775918915073,0.3968996853055017,0.0407712139592176,555.24,Method1_Raw,theta_obs,1,Q1
CTH1V.HE,2020,-0.1069214545919346,-0.2648314370670224,0.4036528492425991,0.4333215040762993,0.4276633379833033,261.51,Method1_Raw,theta_obs,1,Q1
EG7.ST,2020,-0.2973926681042934,-0.327305927114061,0.3934661693811605,0.4228754087230283,0.5521973330436046,553.08,Method1_Raw,theta_obs,1,Q1
EIOF.OL,2020,-0.2314420058398562,-0.2407014560289207,0.3244450890722794,0.3793885838203509,0.0310163431438366,325.67,Method1_Raw,theta_obs,1,Q1
ELTEL.ST,2020,-0.0512520498977357,-0.1091556138462014,0.3678286053950278,0.4238829141037965,0.0317639923345035,2811.85,Method1_Raw,theta_obs,1,Q1
ENH.OL,2020,-0.3720328114791782,-0.4595528791168228,0.3605362038956157,0.3918527481145489,0.1180242872597746,206.27,Method1_Raw,theta_obs,1,Q1
ENVIP.OL,2020,-0.0638856476079347,-0.0906510116585422,0.3228341118741032,0.4005456608513361,0.0204327707545618,431.45,Method1_Raw,theta_obs,1,Q1
EPISb.ST,2020,-1.553323029366306,-1.976250319468478,0.0434673532404199,0.0570208806419274,0.0367337438583158,99.25,Method1_Raw,theta_obs,1,Q1
EPR.OL,2020,-0.0382836081238909,-0.1021144815048308,0.3724751819270153,0.4276001327826367,0.0326312279738495,5760.43,Method1_Raw,theta_obs,1,Q1
FFARMS.CO,2020,-0.0498887706741464,-0.0579470585709853,0.2139083861509964,0.3440993059066286,0.0102981847931498,553.63,Method1_Raw,theta_obs,1,Q1
GENT.OL,2020,-0.0755858624663849,-0.208871522739087,0.3969392504292777,0.4321693374319278,0.0793234652289392,960.71,Method1_Raw,theta_obs,1,Q1
GLA1V.HE,2020,-0.0561321929751724,-0.0995086770810682,0.353294898923399,0.4168017056967654,0.0266897545562482,879.28,Method1_Raw,theta_obs,1,Q1
GREENM.CO,2020,-1.0537607269056033,-1.824824793826496,0.1773934072837799,0.1978913571376844,0.3702885452054356,269.08,Method1_Raw,theta_obs,1,Q1
HARBb.CO,2020,-0.0353354193696102,-0.0794575853311243,0.3551927992719679,0.4213436135034227,0.0254402392416954,673.35,Method1_Raw,theta_obs,1,Q1
HBC.OL,2020,-0.8202972399150743,-1.315284825222356,0.2309498940319713,0.2559103104180975,0.1531765122371878,2932.39,Method1_Raw,theta_obs,1,Q1
HKFOODS.HE,2020,-0.1301708562819215,-0.1798121075407968,0.3664814043314377,0.4145377143977464,0.0395509975058034,2501.47,Method1_Raw,theta_obs,1,Q1
ICEAIR.IC,2020,-0.1501659827453499,-0.2029400512704641,0.3742203171592501,0.4174631148102224,0.0475547121602438,2979.43,Method1_Raw,theta_obs,1,Q1
IDEX.OL,2020,-1.5593502174469174,-2.3590079948370253,0.0724128592067412,0.0865688900814789,0.066871494573161,919.03,Method1_Raw,theta_obs,1,Q1
IRLABa.ST,2020,-0.5265998005748137,-0.5591403951174395,0.148576110787876,0.2033708809059305,0.0198759564616983,1479.26,Method1_Raw,theta_obs,1,Q1
ISOFOL.ST,2020,-1.5904239097285755,-2.873410712490245,0.0821728664767247,0.0944203039724331,0.2963686227369201,607.14,Method1_Raw,theta_obs,1,Q1
