Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio
SALM.OL,2020,0.2976406813071734,0.1932930210119807,0.2791671616398617,0.500482782502239,0.43106603876933,0.0435671601965783,50905.69,5,Q5,5,Q5,5,Q5,5,Q5
SAND.ST,2020,0.2963490020594136,0.2460175010945902,0.2874179816792755,0.500314406098679,0.3953563147023056,0.0277345219252541,204463.77,5,Q5,5,Q5,5,Q5,5,Q5
SANION.ST,2020,-1.7284781318028892,-0.8597804252962944,-1.7879263078459764,0.2879642750654502,0.6814169065581728,0.1212696540241976,683.53,1,Q1,1,Q1,1,Q1,1,Q1
SANOMA.HE,2020,0.1024241954703586,0.0962900263701729,0.1007646677864094,0.3254777471136594,0.3816834509611378,0.0104543404710122,15202.51,3,Q3,4,Q4,,,3,Q3
SATSS.OL,2020,0.2117743254292722,0.1355588638809426,0.1958624094643703,0.4784111366570492,0.4394931585324657,0.0392219085669452,3789.91,4,Q4,4,Q4,,,4,Q4
SBBb.ST,2020,0.0336002297546016,-0.0967102098757648,-0.009719697008694,0.4653082013086534,0.4923622389589587,0.0841755740893176,18651.31,2,Q2,2,Q2,,,2,Q2
SCANA.OL,2020,-0.0789707187222715,-0.1813123073630283,-0.1333387571627922,0.4569852971518304,0.5063336341807555,0.1054977598952465,84.05,1,Q1,1,Q1,1,Q1,1,Q1
SCANFL.HE,2020,0.1885497253567924,0.0082254259405794,0.1489840085453798,0.4851312936113942,0.4704526342736141,0.077113695763797,3113.4,4,Q4,2,Q2,,,3,Q3
SCATC.OL,2020,0.0525013743815283,0.0277109898621613,0.0447473669049439,0.4095777826128676,0.4711468584820635,0.0253181631043949,15528.47,2,Q2,3,Q3,,,2,Q2
SCAb.ST,2020,0.0102708187264863,-0.0086997127464932,0.0034340997445199,0.3820886162382269,0.4854470189662185,0.0232927033393353,62860.0,2,Q2,2,Q2,,,2,Q2
SCHO.CO,2020,0.1218341641651376,0.0980891894106749,0.1157307384719198,0.4256045230512255,0.4373178085783006,0.0220648437963396,18816.5,3,Q3,4,Q4,,,3,Q3
SCST.ST,2020,0.1504836229762257,0.0796379071839748,0.133522424210898,0.4666444686711323,0.4598781103745602,0.0411440729385682,4608.55,3,Q3,3,Q3,,,3,Q3
SDIPb.ST,2020,0.0861149951273252,-0.0493479353468032,0.0477754420768897,0.470517098426388,0.4844820436461661,0.0747698196530661,2320.43,3,Q3,2,Q2,,,2,Q2
SECTb.ST,2020,0.5129727851066078,0.2692419714103928,0.4817325350677809,0.5374121517373147,0.4086985514913845,0.0646350818162573,10134.62,5,Q5,5,Q5,5,Q5,5,Q5
SECUb.ST,2020,0.2469606459287179,0.2239864543413085,0.242492435623133,0.4751478353748973,0.365416857659058,0.0185030686132619,54827.4,4,Q4,5,Q5,,,4,Q4
SEDANA.ST,2020,-0.0222517747101462,-0.1381559533071552,-0.0695678183515814,0.4565153987060336,0.49976560158304,0.0980925574776494,2895.16,2,Q2,1,Q1,,,1,Q1
SFRG.ST,2020,0.118994243179419,0.0304537065194775,0.0960683655611448,0.4586644063212243,0.4664503844712304,0.0506591771616665,9076.34,3,Q3,3,Q3,,,3,Q3
SHOTE.ST,2020,0.1362364225718983,0.0973436734425964,0.1265962768810203,0.4470197193537139,0.4466807733178914,0.028753932175493,9718.26,3,Q3,4,Q4,,,3,Q3
SIGR.CO,2020,-0.024383013414363,-0.201276083422172,-0.0972306116623298,0.4688566626646861,0.5000413999304743,0.1586328120983486,123.17,1,Q1,1,Q1,1,Q1,1,Q1
SIILI.HE,2020,0.1410497182959377,0.0911140498941723,0.1288183469923466,0.446232955305493,0.4426096478018669,0.0325706018312148,628.25,3,Q3,4,Q4,,,3,Q3
SIMINN.IC,2020,0.0814183991664441,0.0697402860223242,0.0780686609314406,0.3792493771475372,0.4394501740150843,0.0159051026300842,1426.5,2,Q2,3,Q3,,,3,Q3
SINCH.ST,2020,0.0999391688544534,-0.0343448342033534,0.0633643119803545,0.471196049829348,0.4817306301397353,0.0723357104938441,14399.69,3,Q3,2,Q2,,,2,Q2
SINT.ST,2020,0.4656291770097384,0.4031069867964909,0.4570976659388516,0.5631847182407439,0.3274475635391455,0.0265405930504869,1296.39,5,Q5,5,Q5,5,Q5,5,Q5
SIVEH.ST,2020,-0.4540750323415265,-0.387758887755656,-0.4895636800056804,0.3908106676715979,0.563286358854543,0.0702046138293551,974.89,1,Q1,1,Q1,1,Q1,1,Q1
SKAKO.CO,2020,0.1360253751372455,0.0565141853100546,0.116307030551092,0.466262164792189,0.4661342721044566,0.0454456453094319,118.93,3,Q3,3,Q3,,,3,Q3
SKAb.ST,2020,0.1992053631206972,0.1449071653456365,0.1875637468318513,0.4718085043699961,0.4349735596752955,0.0323645573234507,83354.64,4,Q4,4,Q4,,,4,Q4
SKFb.ST,2020,0.1934913409392606,0.169613134799566,0.1883083202506606,0.4508376966908899,0.396757734246781,0.0199737019385307,80849.06,4,Q4,4,Q4,,,4,Q4
SKISb.ST,2020,0.2192921467355316,0.2169412076429737,0.2188089129394865,0.3759200951764886,0.1772275033815179,0.0056981461571015,8246.17,4,Q4,5,Q5,,,4,Q4
SOBIV.ST,2020,0.3343145635520324,0.0636291374969008,0.2893146106137119,0.50518153319987,0.4524334633842333,0.0892425839816532,43681.81,5,Q5,3,Q3,5,Q5,5,Q5
SOFF.OL,2020,0.4057652095468032,0.4006978983828307,0.4050122372447367,0.6421910279847528,0.1104991526501793,0.0071367543389218,241.23,5,Q5,5,Q5,5,Q5,5,Q5
SOFb.ST,2020,0.3457304026453996,0.3141990996864953,0.3405861272476466,0.5260069545227437,0.3223623256278517,0.0196822018608306,820.23,5,Q5,5,Q5,5,Q5,5,Q5
SOLARb.CO,2020,0.1433345250864018,0.1057095409221916,0.1341698542609915,0.4473973174522129,0.4421917844710215,0.0278551733208909,2481.21,3,Q3,4,Q4,,,3,Q3
SOLTEQ.HE,2020,0.0626838463769312,0.0266933117673358,0.0517740890369657,0.4304505900113489,0.4739382797667298,0.0311702931507584,283.08,2,Q2,3,Q3,,,2,Q2
SOSI1.HE,2020,-0.3541006000878178,-0.3390950341276693,-0.3713699407937624,0.351509605419264,0.5775309097197933,0.0414836013177736,511.34,1,Q1,1,Q1,1,Q1,1,Q1
SPGP.CO,2020,0.3950089735920008,0.0503029616173619,0.3429557367977517,0.5117580092683848,0.4506715282652527,0.1003452122013471,3632.03,5,Q5,3,Q3,5,Q5,5,Q5
SRV1V.HE,2020,0.2786052286758944,0.1276303419374983,0.2509447511853747,0.4970983669975861,0.4479233450033694,0.0577638120428127,809.68,4,Q4,4,Q4,,,4,Q4
SSABAH.HE,2020,0.0545037508750982,0.0195897196388482,0.0436512106237371,0.4260930587720185,0.4757249769231448,0.0309404967807985,30135.85,2,Q2,3,Q3,,,2,Q2
SSABa.ST,2020,0.0126812022711778,-0.0099947461983536,0.0045794790655849,0.3989796882181266,0.4866739038318076,0.0260436971308608,30135.85,2,Q2,2,Q2,,,2,Q2
SSH1V.HE,2020,0.2912097182385693,0.0727370192018983,0.2520862791165978,0.4994113515596186,0.4558620263977781,0.0764463464159798,395.2,4,Q4,3,Q3,,,4,Q4
STEAV.HE,2020,0.2794271497595256,0.2373058136459069,0.2717216004541239,0.4941493547403016,0.3910296895515692,0.0253768428492811,101629.4,4,Q4,5,Q5,,,4,Q4
STEFb.ST,2020,0.0480749202222944,0.0284544602348233,0.0418518164947582,0.3991854427532472,0.4701682687036944,0.022448991289277,4461.68,2,Q2,3,Q3,,,2,Q2
STEa.ST,2020,0.1874981259470385,0.1471024057392369,0.1786142318828753,0.4633437670106261,0.428601332053076,0.0275450246432859,101629.4,4,Q4,4,Q4,,,4,Q4
STOGR.CO,2020,0.1138999889115567,0.0918965717609838,0.1081264689344808,0.4228174463065969,0.4411377185839841,0.0215305474757771,10706.17,3,Q3,4,Q4,,,3,Q3
STRAP.CO,2020,-0.9548710601719196,-0.5611123965317221,-1.0121315694752404,0.3611232469879425,0.6044725052081845,0.1161284032975511,1906.57,1,Q1,1,Q1,1,Q1,1,Q1
STRO.OL,2020,0.1379689276241001,0.1087050824825962,0.1307464640576887,0.4399765318794419,0.4382840397676245,0.0243741896885567,532.51,3,Q3,4,Q4,,,3,Q3
STWK.ST,2020,0.1026288600619905,0.0308762990423595,0.0832277864390977,0.4588377906583851,0.4729330937631558,0.0449300930282663,132.93,3,Q3,3,Q3,,,3,Q3
STZEb.ST,2020,-86.12824956672445,-43.746967225045715,-86.17760988448647,0.0,1.0,0.0960694593807301,574.72,1,Q1,1,Q1,1,Q1,1,Q1
SUBC.OL,2020,0.0222018260541528,-0.025792344324086,0.0056184341549731,0.4350082818700037,0.4889491505768104,0.0404406614888951,31485.0,2,Q2,2,Q2,,,2,Q2
SUY1V.HE,2020,0.0115236188152615,-0.0144577282433989,0.0022023828196769,0.4082986022272591,0.4883870690179538,0.0283960153333718,1302.11,2,Q2,2,Q2,,,2,Q2
SVEDb.ST,2020,0.296203587818106,0.2129881903186238,0.2814337078656252,0.5002167532857283,0.4145090297357204,0.03730886183884,453.23,5,Q5,5,Q5,5,Q5,5,Q5
SVIK.ST,2020,-0.1059175766114828,-0.1393505306258433,-0.1266458364876104,0.4168481076077784,0.5171526062490114,0.0470036661343832,245.06,1,Q1,1,Q1,1,Q1,1,Q1
SWECb.ST,2020,0.2855158676992054,0.239125887897564,0.2771229107639169,0.4966099510748163,0.3956522674413478,0.0267645869623941,40997.37,4,Q4,5,Q5,,,5,Q5
SYN.IC,2020,-0.1722161315583398,-0.1835762256968968,-0.1841749936038369,0.3712810130920713,0.541757725975971,0.0330165231713009,752.98,1,Q1,1,Q1,1,Q1,1,Q1
SYSR.ST,2020,0.1893716924555054,0.1548366228031232,0.1818078483239769,0.4584235068228971,0.4171501279005766,0.0247871078314677,5436.63,4,Q4,4,Q4,,,4,Q4
TALLINK.HE,2020,0.0666897199031763,0.0535854083944546,0.0627650860179053,0.3782094378008701,0.45056750285176,0.0172645245947446,6433.83,2,Q2,3,Q3,,,2,Q2
TECH.OL,2020,0.0148474680351775,-0.0417541291375105,-0.005219985301512,0.436675004380157,0.491174808443305,0.0458721093006119,551.88,2,Q2,2,Q2,,,2,Q2
TEL.OL,2020,0.478264882325796,0.4405267288715667,0.4732025800137071,0.5840219589974366,0.284914196262584,0.019965542394514,227115.02,5,Q5,5,Q5,5,Q5,5,Q5
TEL2b.ST,2020,0.108441273514372,0.0934173901034208,0.1044418423705985,0.4004882315962932,0.4289057366743986,0.0174352899486995,75976.22,3,Q3,4,Q4,,,3,Q3
TELIA.ST,2020,0.0932059221690996,-0.0223273861058568,0.0611503034961165,0.4682170165660556,0.4815674872594689,0.0646263255024223,156005.77,3,Q3,2,Q2,,,2,Q2
TELIA1.HE,2020,0.0932059221690996,-0.0224257407997629,0.061123014218162,0.4681507698219712,0.4815288425530142,0.0646387797063193,156005.77,3,Q3,2,Q2,,,2,Q2
TEM1V.HE,2020,5.121398601398602,3.3483685968315116,5.088495297640967,0.9587668091007984,0.0330970433747293,0.0661391070660834,414.26,5,Q5,5,Q5,5,Q5,5,Q5
TGS.OL,2020,0.111304597743502,0.0222667722494621,0.0877815933247696,0.4650111820792587,0.4742730443205144,0.0513470712761822,31760.0,3,Q3,3,Q3,,,3,Q3
THULE.ST,2020,0.356867352367441,0.3398646522102826,0.3541428950630339,0.542506677062376,0.2643135304336277,0.0139564300114454,20903.37,5,Q5,5,Q5,5,Q5,5,Q5
TIETO.HE,2020,-0.1397598633985922,-0.1527778193948336,-0.1499740809184168,0.3634083153937056,0.5374720347159384,0.0297640331429107,32304.33,1,Q1,1,Q1,1,Q1,1,Q1
TIETOS.ST,2020,0.1064358656993746,0.0762814481137713,0.098365529017288,0.4319579499820949,0.4528598175933299,0.0259604981343985,32304.33,3,Q3,3,Q3,,,3,Q3
TIV.CO,2020,0.0859900238559966,0.0558785057934026,0.0774646610907498,0.4262088576249385,0.4610013185554061,0.0267558369094883,5272.92,3,Q3,3,Q3,,,3,Q3
TLT1V.HE,2020,0.0178583895335035,-0.036928335617174,-0.0013604625996868,0.4408428861992174,0.4910437516826622,0.0446924117439487,997.67,2,Q2,2,Q2,,,2,Q2
TNOM.HE,2020,0.3883260766478421,0.3252158622287654,0.3786987974850263,0.5320861839960824,0.3623390679284332,0.028557705567319,3087.69,5,Q5,5,Q5,5,Q5,5,Q5
TOBII.ST,2020,0.1311015050642099,-0.0100754453531352,0.0956575824230819,0.4755349895009823,0.4769092152308465,0.0702610114141367,1732.69,3,Q3,2,Q2,,,3,Q3
TOKMAN.HE,2020,0.2960890165585318,0.2583837288543751,0.2893953533649238,0.5002766395723796,0.3745191990089423,0.0233196008303599,7310.81,5,Q5,5,Q5,5,Q5,5,Q5
TOM.OL,2020,0.9495995469622192,0.8452147498473799,0.9410209766312416,0.7077665440411699,0.2133820688102682,0.0270659160734951,41208.79,5,Q5,5,Q5,5,Q5,5,Q5
TRAD.ST,2020,0.1052993490418993,0.0001128049307134,0.0770620013010296,0.4675293530232232,0.4779055967744223,0.058686728505614,141.68,3,Q3,2,Q2,,,3,Q3
TRANS.ST,2020,-0.1010317703544805,-0.1594071578408669,-0.1361601120774594,0.4391379272141184,0.5118938059380044,0.0702032425299225,161.78,1,Q1,1,Q1,1,Q1,1,Q1
TRELb.ST,2020,0.1760623518904259,0.1552798477396723,0.1713739159999108,0.4424153745779206,0.4044140739752603,0.0191042735214654,42841.02,4,Q4,4,Q4,,,4,Q4
TRH1V.HE,2020,0.0663402121954063,0.0357218732518857,0.0571606619838834,0.4233430931844679,0.4695321844735201,0.0279949883523827,82.4,2,Q2,3,Q3,,,2,Q2
TRIANb.ST,2020,0.0603295088081082,0.0531743476491896,0.058144985204661,0.3355849348895134,0.438583615908535,0.0126283399570299,3428.19,2,Q2,3,Q3,,,2,Q2
TRMDa.CO,2020,0.0515494218777555,0.0123642066656502,0.0392563548745805,0.4304287698870227,0.4783007420450198,0.0334094195119413,7337.84,2,Q2,2,Q2,,,2,Q2
TRMED.OL,2020,-1.134893430581686,-0.8334893039407372,-1.1696300465090796,0.2929186517186275,0.6646969856688182,0.0697831273860205,2099.39,1,Q1,1,Q1,1,Q1,1,Q1
TROAX.ST,2020,0.3409238086138624,0.3258285144757666,0.3384415731379284,0.5350716452135575,0.2550147219963522,0.0130852198070582,6796.18,5,Q5,5,Q5,5,Q5,5,Q5
TULAV.HE,2020,-0.1360284435080324,-0.1489269461754753,-0.1458610589129051,0.3650092777530681,0.5360813742561973,0.0292401055272125,93.78,1,Q1,1,Q1,1,Q1,1,Q1
TYRES.HE,2020,0.1620755789582484,0.0879256122340679,0.1448026719295604,0.4696809621634221,0.4577480156329322,0.0416531464421192,35038.07,3,Q3,4,Q4,,,3,Q3
UIE.CO,2020,0.0764728701782792,-0.0227120581159587,0.0476133727147867,0.4637119182639914,0.4833315774964644,0.0595282391887757,5999.72,2,Q2,2,Q2,,,2,Q2
UPM.HE,2020,0.1165130167333745,0.1061691749736195,0.1138173581612236,0.3862936642347251,0.4099698662387934,0.0141846183604631,162347.86,3,Q3,4,Q4,,,3,Q3
VAIAS.HE,2020,0.4848338876390675,0.4282083313790824,0.4773043252257097,0.571315156252069,0.3178152711467583,0.0249119771478294,11384.25,5,Q5,5,Q5,5,Q5,5,Q5
VALMT.HE,2020,0.3003246784789272,0.2698452227033733,0.2949541702015775,0.5023131880209077,0.3535337915897095,0.0204231364770963,31500.81,5,Q5,5,Q5,5,Q5,5,Q5
VBGb.ST,2020,0.22176046531039,0.1495841070211053,0.2069995592029017,0.4813319649850438,0.4380403112963587,0.0375599568675972,3868.68,4,Q4,4,Q4,,,4,Q4
VEI.OL,2020,0.154722714611294,0.0711969798305731,0.1349266941989209,0.4692169969825489,0.4609379554007587,0.0455256606048022,13676.32,3,Q3,3,Q3,,,3,Q3
VEND.OL,2020,0.1409276701617202,0.1268928287615315,0.1374889119317153,0.4085989025349933,0.4026509244688549,0.0159537880222565,83518.81,3,Q3,4,Q4,,,3,Q3
VERK.HE,2020,0.2515564202334622,0.1311703041195156,0.2283501584068107,0.4913926905911298,0.4461436279527728,0.0508483429362887,1565.44,4,Q4,4,Q4,,,4,Q4
VESTUM.ST,2020,6.566265060240965,2.625583361878437,6.508597737172628,0.9564980403452008,0.0363284655237476,0.1135906272172736,24.31,5,Q5,5,Q5,5,Q5,5,Q5
VICOR.ST,2020,-0.0830376388658597,-0.1454018320172061,-0.1168996428966002,0.4400205583074761,0.5094112833464696,0.0685489270364201,691.59,1,Q1,1,Q1,1,Q1,1,Q1
VIK1V.HE,2020,0.0582964487015461,0.0548403713367571,0.057234692319799,0.2639694669194541,0.4097248318981472,0.0085391977948522,2019.29,2,Q2,3,Q3,,,2,Q2
VISTN.OL,2020,0.0365989356555393,-0.1552328736645334,-0.0265434772674959,0.4725045178930304,0.4935612839098094,0.130168133506608,424.87,2,Q2,1,Q1,,,2,Q2
VITR.ST,2020,0.3186755815540144,0.271120570083369,0.3105587964515226,0.5099748668433332,0.3602989252203554,0.0252875552856831,20102.31,5,Q5,5,Q5,5,Q5,5,Q5
VITb.ST,2020,0.2611467651560896,0.1677262105638678,0.2434653998180227,0.492343385107883,0.436630200741364,0.0423261512962688,5609.75,4,Q4,4,Q4,,,4,Q4
VIVE.ST,2020,-0.3881543094794206,-0.3354901405875981,-0.431698181703313,0.4100866814766274,0.5482468250075745,0.085158452188786,1276.88,1,Q1,1,Q1,1,Q1,1,Q1
VOLO.ST,2020,0.1160699356949512,0.067370342241796,0.1033638986246238,0.4510957971201305,0.4617605959962852,0.0342489738863822,3639.52,3,Q3,3,Q3,,,3,Q3
VOLVb.ST,2020,0.4516314354494144,0.3711251393157136,0.4404319722728714,0.5465077921663917,0.3623109301740957,0.0316340111528543,299955.06,5,Q5,5,Q5,5,Q5,5,Q5
VOW.OL,2020,0.1316357358653431,-0.0841508560083146,0.0775328618455823,0.4811649367882584,0.4821042570458089,0.1042257766768209,2816.69,3,Q3,2,Q2,,,3,Q3
VWS.CO,2020,0.306262641728626,0.1856897896919165,0.2852375737129459,0.5023025481427974,0.4305170750654649,0.0475166205758389,176438.73,5,Q5,4,Q4,5,Q5,5,Q5
WALLb.ST,2020,0.0415848862095626,-0.0643541024936032,0.0072775657057551,0.4616173941050855,0.4900712349799723,0.0682293103729329,33196.36,2,Q2,2,Q2,,,2,Q2
WAWI.OL,2020,0.0423692299955635,0.0232402081917794,0.0361901755731714,0.3888164319185698,0.4702027379249713,0.0219281346554443,8934.11,2,Q2,3,Q3,,,2,Q2
WETTERI.HE,2020,-0.1314432989690722,-0.1721103622193761,-0.161397103713009,0.4301352107322436,0.5176995667364629,0.0613226624052139,49.34,1,Q1,1,Q1,1,Q1,1,Q1
WIHL.ST,2020,0.0962098690792619,0.0853807353143284,0.0932300769722906,0.3701503726580967,0.4197704385732456,0.014635248452923,24862.67,3,Q3,3,Q3,,,3,Q3
WISE.ST,2020,0.8196192655778619,0.586152303677875,0.7981377749954723,0.6060633539261422,0.3337366674799105,0.0481511549231354,236.93,5,Q5,5,Q5,5,Q5,5,Q5
WITH.HE,2020,0.4164576216908622,0.0875426784252433,0.3683472093947343,0.5150671035353257,0.445361430090417,0.0931736150492838,1922.37,5,Q5,3,Q3,5,Q5,5,Q5
WRT1V.HE,2020,0.1540093684260681,0.1252884479249063,0.1471908375495163,0.441743538417053,0.426941993952816,0.0233726702893926,57355.66,3,Q3,4,Q4,,,3,Q3
WUF1V.HE,2020,0.0918643789508257,0.0481672161702187,0.079694962669984,0.4440664670883489,0.4680737216009936,0.0334275134587879,120.32,3,Q3,3,Q3,,,3,Q3
WWI.OL,2020,0.0129974727288345,-0.0103097545413487,0.0046796035753126,0.4008359215557124,0.486812026601598,0.0264299404579319,7656.63,2,Q2,2,Q2,,,2,Q2
XANOb.ST,2020,0.2383536439028293,0.0926924572644375,0.2095419583838187,0.4903817128201859,0.4558834678813466,0.0595259649106359,2600.43,4,Q4,4,Q4,,,4,Q4
XSPRAY.ST,2020,-0.1125791906854631,-0.1446448090654294,-0.1333161817515131,0.4101104120165756,0.519791159554348,0.0473059653661352,1306.85,1,Q1,1,Q1,1,Q1,1,Q1
XVIVO.ST,2020,0.1323127492982715,0.0768276784245254,0.1184248850209648,0.4541159573487622,0.456020150833139,0.0358610165528427,4240.19,3,Q3,3,Q3,,,3,Q3
YAR.OL,2020,0.2362447952069617,0.1667803921405474,0.2224472290019503,0.484880851137635,0.4338904995680145,0.0361446015128879,94804.82,4,Q4,4,Q4,,,4,Q4
YIT.HE,2020,-0.0435725986454505,-0.1249666125619451,-0.079968251616251,0.4496071536347498,0.5029257138889422,0.0721551801142326,12380.99,1,Q1,1,Q1,1,Q1,1,Q1
ZAL.OL,2020,0.2713464250840818,0.1292791877415073,0.2449671205863435,0.4957199633868814,0.4476551236763336,0.0557325890082072,548.11,4,Q4,4,Q4,,,4,Q4
ZELA.CO,2020,-0.0241350880942929,-0.1541414307164724,-0.0776193210010316,0.4623930767506422,0.500020835262033,0.1060795709345471,11183.52,1,Q1,1,Q1,,,1,Q1
8TRA.ST,2021,0.0744620557988652,0.0751841452308994,0.0441938592031018,0.1502122897757305,0.2413035436486683,0.0616159616000658,118407.08,3,Q3,3,Q3,,,3,Q3
AAB.CO,2021,-0.3575910621365167,-0.0971167573370256,-0.4175475696012307,0.0131397561451955,0.8645304887004092,0.1178679534915896,53.89,1,Q1,1,Q1,1,Q1,1,Q1
AAK.ST,2021,0.1706066429199423,0.1622189911688554,0.1616606683968701,0.15474771557531,0.0234017436393778,0.0275679433206886,44272.77,4,Q4,4,Q4,,,4,Q4
ABB.ST,2021,-1.0637770258956318,-0.8729734782335169,-1.0805050122754136,5.311681637421017e-09,0.9999988181044446,0.0404709129786069,501106.31,1,Q1,1,Q1,1,Q1,1,Q1
ABL.OL,2021,0.069731746060076,0.0717850714101184,0.0408764820046273,0.137545566830765,0.2410522772090606,0.0595800897645006,879.4,3,Q3,3,Q3,,,2,Q2
ACADE.ST,2021,0.102447885898395,0.0999529737314307,0.0927022085877944,0.0628447726611022,0.0721185525354692,0.0288578821384201,6844.77,3,Q3,3,Q3,,,3,Q3
ACG1V.HE,2021,-0.0222655162816588,0.0015882136567578,-0.0463326714595755,0.0493157010316476,0.4212031098855299,0.0519159456432869,280.95,2,Q2,2,Q2,,,2,Q2
ACRIa.ST,2021,0.0580546562368034,0.0591480852647154,0.0522363894634336,0.0161328902907945,0.0764765421694926,0.0206799876673941,136.97,2,Q2,2,Q2,,,3,Q3
ACTI.ST,2021,-0.3070593330446082,-0.0287465286378541,-0.3795541782411473,0.0307192038299118,0.7988396036252736,0.167922409861501,429.94,1,Q1,1,Q1,1,Q1,1,Q1
ADDTb.ST,2021,0.3007642073086008,0.2514174180228058,0.2787261769775221,0.5864605878664277,0.0220237848033552,0.0487577557621513,16932.68,5,Q5,5,Q5,5,Q5,5,Q5
AFAGR.HE,2021,-0.3308246597277822,-0.2282668165215797,-0.3559815884374502,0.0017140209010887,0.939962769722146,0.0535296204401557,596.74,1,Q1,1,Q1,1,Q1,1,Q1
AFGA.OL,2021,0.3211219232970807,0.2364256749971863,0.2864493144502201,0.6059084133698218,0.039521636992295,0.0685249515069441,18613.34,5,Q5,5,Q5,5,Q5,5,Q5
AFK.OL,2021,0.1116856846473029,0.1042976322869798,0.0904788008323019,0.1546390739535155,0.1427430553033097,0.0474805466907598,10060.5,3,Q3,3,Q3,,,3,Q3
AFRY.ST,2021,0.0931580060622478,0.0913669492608772,0.0821768751583993,0.0644052445717064,0.0940427501107442,0.0310337005323149,29646.57,3,Q3,3,Q3,,,3,Q3
AGATE.CO,2021,-0.2538578626915809,-0.1399266255048261,-0.2883088222058069,0.0092597722468845,0.8387550376623522,0.0681312168955845,538.89,1,Q1,1,Q1,1,Q1,1,Q1
AGFEb.CO,2021,-0.1966865339933328,-0.0292637359727713,-0.2578937912025499,0.0492781820296317,0.6971853283955481,0.1215682714487599,283.6,1,Q1,1,Q1,1,Q1,1,Q1
AKAST.OL,2021,-0.1229552889858233,-0.1112736943416453,-0.1288018456857253,0.0010338475382744,0.8359455255375463,0.020984178696803,1763.65,1,Q1,1,Q1,1,Q1,1,Q1
AKBM.OL,2021,-0.1189749485318696,-0.0796018668050927,-0.1390814496849842,0.0123874692399135,0.6746502135377932,0.0457280025552394,10291.37,1,Q1,1,Q1,1,Q1,1,Q1
AKRBP.OL,2021,0.384510198454833,0.2857741681458578,0.3524178802045486,0.7276801906524576,0.0184617135597477,0.0642690838824077,77856.54,5,Q5,5,Q5,5,Q5,5,Q5
AKSOA.OL,2021,-0.1460546282245827,-0.0905903066204616,-0.1709374204892089,0.0141089758836274,0.7128517142828937,0.0530966757670293,8096.15,1,Q1,1,Q1,1,Q1,1,Q1
AKVA.OL,2021,0.0803398291254677,0.0795657866453061,0.0581745266718347,0.122310319865255,0.1978999089867752,0.0489134465893473,3500.1,3,Q3,3,Q3,,,3,Q3
ALFA.ST,2021,0.2708744084767566,0.2622921297973982,0.2664511626010156,0.5176910018816675,0.0011427664895427,0.0183138880706769,99118.63,5,Q5,5,Q5,5,Q5,5,Q5
ALIFb.ST,2021,0.3385414291866149,0.2723018821952456,0.313229571127483,0.6740531537134159,0.0202276016233603,0.0541411841783209,17216.52,5,Q5,5,Q5,5,Q5,5,Q5
ALIG.ST,2021,0.0926017416608756,0.0902590333022413,0.0777312252280098,0.0902215165094319,0.1256991801213626,0.0374468492049124,7408.27,3,Q3,3,Q3,,,3,Q3
ALKb.CO,2021,0.2035469396213835,0.1649263934286903,0.17306487497063,0.3557011885838721,0.0892854741350065,0.0628260222934233,35829.25,4,Q4,4,Q4,,,4,Q4
AMBEA.ST,2021,0.0842843259445545,0.0835758905214721,0.0747580329080008,0.0464613401728713,0.0868427488888798,0.0280804116432869,6431.89,3,Q3,3,Q3,,,3,Q3
AMBUb.CO,2021,0.2261458240663948,0.1941596242853672,0.2047214434630405,0.3844684937199736,0.0463706528123814,0.0478929277260487,66852.63,4,Q4,4,Q4,,,4,Q4
AMRQM.IC,2021,-0.0534906270200387,0.0128280555778801,-0.1043725798205953,0.1020827570528073,0.4997786170659962,0.0980132750127637,1026.28,2,Q2,2,Q2,,,1,Q1
ANNEb.ST,2021,0.0090047746246847,0.0275868915988263,-0.0183851392414028,0.079089791083994,0.353863592922524,0.057001941889258,1917.36,2,Q2,2,Q2,,,2,Q2
ANODb.ST,2021,0.1011255169967636,0.0896506021094938,0.0538605108568027,0.2419753895547055,0.258224977699976,0.0910334697279985,9761.65,3,Q3,3,Q3,,,3,Q3
ANORA.HE,2021,0.4695528969177308,0.4287710425143216,0.4591680448653705,0.9580843469099104,0.0005108782495021,0.0297952014590458,3778.57,5,Q5,5,Q5,5,Q5,5,Q5
ANOT.ST,2021,-0.172210267445435,-0.0983998205852756,-0.2018461187371432,0.0161418903025809,0.7459891707183043,0.0607412984634973,168.83,1,Q1,1,Q1,1,Q1,1,Q1
AOJb.CO,2021,0.2148150701458067,0.1953054785920188,0.2006743421041991,0.324887732630887,0.0272425822584398,0.0363958718260849,1834.9,4,Q4,4,Q4,,,4,Q4
APETIT.HE,2021,-2.564336240504803,-1.7560936804480878,-2.594937765439478,0.0,1.0,0.0618066918541683,708.17,1,Q1,1,Q1,1,Q1,1,Q1
