SizeGroup,Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
SmallCap,Method4_ProbabilisticQuality,Q1,2013-12-31,50,1.0,1.0,0.08930799173943335,0.0717611138654848,0.0,0.4,6,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2013-12-31,21,0.9999999999999999,1.0,0.1048835247493091,0.09893154217623643,0.0,0.37946571908743876,4,2,False
SmallCap,Method1_ObservedQuality,Q1,2014-01-31,50,1.0000000000000002,0.9999999999999999,0.08863040806248497,0.07770866056784183,0.0,0.3637059494652474,5,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-01-31,40,1.0,1.0,0.07517345331467046,0.07517345331467046,0.0,0.3829294489373647,6,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-01-31,29,0.9999999999999999,1.0,0.09573582939036923,0.08228644984978419,0.0,0.3772134183326896,5,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-01-31,30,1.0,1.0,0.08233105989853347,0.0779575124220934,0.0,0.30283497663715,4,0,False
SmallCap,Method1_ObservedQuality,Q5,2014-01-31,21,0.9999999999999999,1.0,0.10526783636885155,0.09791513837987019,0.0,0.3715910210974462,4,2,False
SmallCap,Method2_LatentQuality,Q1,2014-01-31,51,1.0000000000000002,1.0,0.08776258918797543,0.07684084169333232,0.0,0.36014474632270044,5,0,False
SmallCap,Method2_LatentQuality,Q2,2014-01-31,40,1.0,1.0,0.0749420601041604,0.0749420601041604,0.0,0.3817507446118155,6,0,False
SmallCap,Method2_LatentQuality,Q3,2014-01-31,28,1.0,1.0,0.09295112816120696,0.0822766770997033,0.0,0.38299122008943065,5,0,False
SmallCap,Method2_LatentQuality,Q4,2014-01-31,31,1.0000000000000002,1.0,0.08310078619378032,0.08310078619378032,0.0,0.36121794334050994,5,0,False
SmallCap,Method2_LatentQuality,Q5,2014-01-31,20,1.0,1.0,0.11203031833161758,0.1,0.0,0.3857259299605378,4,2,False
SmallCap,Method3_ConservativeQuality,Q1,2014-01-31,49,1.0,1.0,0.08931639150618781,0.07839464401154468,0.0,0.3665209682061461,5,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-01-31,43,1.0,0.9999999999999999,0.07285686718779666,0.07285686718779666,0.0,0.32131141474479197,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-01-31,28,1.0,1.0,0.09320867603169615,0.08253422497019249,0.0,0.3840524075661337,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-01-31,30,1.0000000000000002,1.0000000000000002,0.0839387575571104,0.0839387575571104,0.0,0.36486039134015347,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2014-01-31,20,1.0,1.0,0.11203031833161758,0.1,0.0,0.3857259299605378,4,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-01-31,50,1.0000000000000002,0.9999999999999999,0.08863040806248497,0.07770866056784183,0.0,0.3637059494652474,5,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-01-31,21,0.9999999999999999,1.0,0.10526783636885155,0.09791513837987019,0.0,0.3715910210974462,4,2,False
SmallCap,Method1_ObservedQuality,Q1,2014-02-28,50,0.9999999999999999,1.0,0.08473823054837606,0.08157357368197679,0.0,0.2390824154888838,3,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-02-28,40,0.9999999999999999,1.0,0.07242645502195268,0.07242645502195269,0.0,0.32549808036880923,5,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-02-28,29,1.0,1.0,0.08599853483970878,0.07052520176595184,0.0,0.4,6,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-02-28,30,1.0,1.0,0.07970018252416354,0.07288453624171547,0.0,0.35069645308595715,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2014-02-28,21,0.9999999999999999,1.0,0.0991324784494712,0.09547259177081346,0.0,0.36948448677547935,4,0,False
SmallCap,Method2_LatentQuality,Q1,2014-02-28,51,1.0,1.0,0.08388426045230296,0.0807196035859037,0.0,0.2366730043883314,3,0,False
SmallCap,Method2_LatentQuality,Q2,2014-02-28,40,1.0,1.0,0.07225067567783772,0.07225067567783772,0.0,0.3247080950097222,5,0,False
SmallCap,Method2_LatentQuality,Q3,2014-02-28,28,1.0,1.0,0.08549680199982077,0.07716915356106621,0.0,0.3664505782776177,5,0,False
SmallCap,Method2_LatentQuality,Q4,2014-02-28,31,1.0000000000000002,1.0,0.07903711459984834,0.07903711459984833,0.0,0.39981670277934345,6,0,False
SmallCap,Method2_LatentQuality,Q5,2014-02-28,20,1.0,1.0,0.1057283488287018,0.1,0.0,0.3873928967144407,4,2,False
SmallCap,Method3_ConservativeQuality,Q1,2014-02-28,49,1.0,1.0,0.08517118534663208,0.08200652848023282,0.0,0.24030396423134265,3,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-02-28,43,1.0,1.0,0.07035450865757344,0.07035450865757344,0.0,0.3161863645872185,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-02-28,28,1.0,1.0,0.08586815512888588,0.07754050669013132,0.0,0.36804224680448727,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-02-28,30,0.9999999999999999,1.0,0.07977381463270054,0.07295816835025247,0.0,0.35102044882196864,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2014-02-28,20,1.0,1.0,0.1057283488287018,0.1,0.0,0.3873928967144407,4,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-02-28,50,0.9999999999999999,1.0,0.08473823054837606,0.08157357368197679,0.0,0.2390824154888838,3,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-02-28,21,0.9999999999999999,1.0,0.0991324784494712,0.09547259177081346,0.0,0.36948448677547935,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2014-03-31,50,0.9999999999999999,1.0,0.09050434017567127,0.07917310393397159,0.0,0.2951329394992254,4,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-03-31,40,1.0,1.0,0.08323263217411495,0.08323263217411495,0.0,0.38625237877755153,6,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-03-31,30,0.9999999999999999,1.0,0.0919076096730813,0.07752623924881574,0.0,0.3568874391280471,5,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-03-31,30,1.0,1.0,0.07957564589147098,0.07507406965183909,0.0,0.3650153416737606,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2014-03-31,21,1.0000000000000002,1.0,0.10782182001777361,0.09947510072016971,0.0,0.37471303032923453,4,1,False
SmallCap,Method2_LatentQuality,Q1,2014-03-31,51,0.9999999999999999,1.0,0.08968048252007865,0.07834924627837897,0.0,0.29244635528512,4,0,False
SmallCap,Method2_LatentQuality,Q2,2014-03-31,40,0.9999999999999999,0.9999999999999999,0.08309905219068034,0.08309905219068034,0.0,0.38563248265014377,6,0,False
SmallCap,Method2_LatentQuality,Q3,2014-03-31,29,1.0,1.0,0.09139096747224992,0.07973914961796205,0.0,0.37059315788647784,5,0,False
SmallCap,Method2_LatentQuality,Q4,2014-03-31,31,1.0000000000000002,1.0,0.07872395241469655,0.07422237617506468,0.0,0.36110860385286847,5,0,False
SmallCap,Method2_LatentQuality,Q5,2014-03-31,20,1.0,1.0,0.11543234577451679,0.1,0.0,0.3905719176051783,4,2,False
SmallCap,Method3_ConservativeQuality,Q1,2014-03-31,49,1.0000000000000002,0.9999999999999999,0.09101417930696622,0.07968294306526652,0.0,0.29679551525193226,4,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-03-31,43,1.0,1.0,0.08069466019085213,0.08069466019085213,0.0,0.32498062252696325,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-03-31,29,1.0,0.9999999999999999,0.0921312502563409,0.08047943240205305,0.0,0.37359502713322346,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-03-31,30,1.0,0.9999999999999999,0.07939743053512865,0.07489585429549679,0.0,0.36419786368212087,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2014-03-31,20,1.0,1.0,0.11543234577451679,0.1,0.0,0.3905719176051783,4,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-03-31,50,0.9999999999999999,1.0,0.09050434017567127,0.07917310393397159,0.0,0.2951329394992254,4,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-03-31,21,1.0000000000000002,1.0,0.10782182001777361,0.09947510072016971,0.0,0.37471303032923453,4,1,False
SmallCap,Method1_ObservedQuality,Q1,2014-04-30,50,1.0000000000000002,1.0,0.07944048456422473,0.07500936418486762,0.0,0.21892021699323416,3,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-04-30,38,0.9999999999999999,0.9999999999999998,0.08847743815834155,0.08847743815834155,0.0,0.38997886582455926,6,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-04-30,30,1.0,1.0,0.09143839648033934,0.07718471722247064,0.0,0.3557710528659785,5,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-04-30,30,0.9999999999999999,1.0,0.08532395762956474,0.07846953628051255,0.0,0.3751861139599267,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2014-04-30,21,0.9999999999999998,1.0,0.1071003192271738,0.09907726492362748,0.0,0.3733463094357311,4,1,False
SmallCap,Method2_LatentQuality,Q1,2014-04-30,51,1.0,1.0,0.07868070250996281,0.0742495821306057,0.0,0.21682642749661912,3,0,False
SmallCap,Method2_LatentQuality,Q2,2014-04-30,38,0.9999999999999999,0.9999999999999999,0.08812550944525624,0.08812550944525624,0.0,0.38842768211900836,6,0,False
SmallCap,Method2_LatentQuality,Q3,2014-04-30,29,1.0,0.9999999999999999,0.09113827581760947,0.07935306826983018,0.0,0.3687706144999638,5,0,False
SmallCap,Method2_LatentQuality,Q4,2014-04-30,31,1.0,0.9999999999999999,0.08447263487568167,0.07761821352662948,0.0,0.3714426814630218,5,0,False
SmallCap,Method2_LatentQuality,Q5,2014-04-30,20,1.0,1.0,0.11473052831512041,0.1,0.0,0.39417291252617187,4,1,False
SmallCap,Method3_ConservativeQuality,Q1,2014-04-30,49,1.0,0.9999999999999999,0.08000924970820858,0.07557812932885147,0.0,0.22048760658586017,3,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-04-30,41,1.0,1.0,0.08555576336526863,0.08555576336526863,0.0,0.3771011034726284,6,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-04-30,29,1.0,1.0,0.09175662563896976,0.07997141809119049,0.0,0.3712726285171625,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-04-30,30,1.0000000000000002,1.0,0.08514576750982573,0.07829134616077353,0.0,0.37440257718516534,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2014-04-30,20,1.0,1.0,0.11473052831512041,0.1,0.0,0.39417291252617187,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-04-30,50,1.0000000000000002,1.0,0.07944048456422473,0.07500936418486762,0.0,0.21892021699323416,3,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-04-30,21,0.9999999999999998,1.0,0.1071003192271738,0.09907726492362748,0.0,0.3733463094357311,4,1,False
SmallCap,Method1_ObservedQuality,Q1,2014-05-31,50,1.0,1.0,0.07468992460715865,0.07068035110576257,0.0,0.2765803162849564,4,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-05-31,38,0.9999999999999999,1.0,0.08437983633607543,0.08437983633607544,0.0,0.3874651410733688,6,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-05-31,30,1.0000000000000002,1.0,0.08741184439998889,0.07754668061020732,0.0,0.36503635364190423,5,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-05-31,30,1.0000000000000002,0.9999999999999999,0.08636172307205245,0.07773957957426628,0.0,0.3682982142887434,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2014-05-31,21,0.9999999999999999,1.0,0.10729475806917897,0.09930447699603931,0.0,0.3775848147472959,4,2,False
SmallCap,Method2_LatentQuality,Q1,2014-05-31,51,1.0,1.0,0.07395888296832946,0.06994930946693337,0.0,0.2738732345902258,4,0,False
SmallCap,Method2_LatentQuality,Q2,2014-05-31,38,0.9999999999999999,0.9999999999999999,0.08400499588258394,0.08400499588258394,0.0,0.3857439051063585,6,0,False
SmallCap,Method2_LatentQuality,Q3,2014-05-31,29,1.0,1.0,0.08766238125026764,0.07878624571602726,0.0,0.3722322315095143,5,0,False
SmallCap,Method2_LatentQuality,Q4,2014-05-31,31,1.0000000000000002,1.0,0.08511476802101797,0.0764926245232318,0.0,0.3629804496326217,5,0,False
SmallCap,Method2_LatentQuality,Q5,2014-05-31,20,1.0,1.0,0.11484581992697618,0.1,0.0,0.3937377014857543,4,2,False
SmallCap,Method3_ConservativeQuality,Q1,2014-05-31,49,0.9999999999999998,1.0,0.07523475481636793,0.07122518131497185,0.0,0.27859784826637524,4,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-05-31,41,1.0,1.0,0.08130040820965118,0.08130040820965118,0.0,0.3245359669632237,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-05-31,29,1.0,1.0,0.08878749346348111,0.07991135792924071,0.0,0.3770096859186914,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-05-31,30,1.0000000000000002,1.0,0.08575830096937488,0.07713615747158872,0.0,0.36572486031926443,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2014-05-31,20,1.0,1.0,0.11484581992697618,0.1,0.0,0.3937377014857543,4,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-05-31,50,1.0,1.0,0.07468992460715865,0.07068035110576257,0.0,0.2765803162849564,4,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-05-31,21,0.9999999999999999,1.0,0.10729475806917897,0.09930447699603931,0.0,0.3775848147472959,4,2,False
SmallCap,Method1_ObservedQuality,Q1,2014-06-30,50,1.0,1.0,0.07884511491557918,0.07884511491557918,0.0,0.3471465534802103,5,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-06-30,39,0.9999999999999998,1.0000000000000002,0.08454715995836806,0.0845471599583681,0.0,0.38067470908089523,6,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-06-30,30,1.0,0.9999999999999999,0.10608802198759597,0.08687922814292517,0.0,0.30906435170549046,4,1,False
SmallCap,Method1_ObservedQuality,Q4,2014-06-30,30,0.9999999999999999,0.9999999999999999,0.07652061802716888,0.07460657810044277,0.0,0.36849674064652665,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2014-06-30,21,1.0000000000000002,1.0,0.10467721949947878,0.09887513477789078,0.0,0.38045886656726896,4,2,False
SmallCap,Method2_LatentQuality,Q1,2014-06-30,51,1.0,1.0000000000000002,0.07804903663256384,0.07804903663256385,0.0,0.34364150649606795,5,0,False
SmallCap,Method2_LatentQuality,Q2,2014-06-30,39,0.9999999999999997,1.0,0.08419148048239244,0.08419148048239249,0.0,0.3290741345565308,5,0,False
SmallCap,Method2_LatentQuality,Q3,2014-06-30,29,1.0,1.0,0.10721429880148349,0.0861449598484286,0.0,0.37967573762055795,5,1,False
SmallCap,Method2_LatentQuality,Q4,2014-06-30,31,1.0,1.0,0.07501766833786294,0.07310362841113685,0.0,0.3612590565276098,5,0,False
SmallCap,Method2_LatentQuality,Q5,2014-06-30,20,1.0,1.0,0.11218028318691321,0.1,0.0,0.3929375721019961,4,3,False
SmallCap,Method3_ConservativeQuality,Q1,2014-06-30,49,1.0000000000000002,1.0,0.07963547294773758,0.07963547294773758,0.0,0.35062641481560153,5,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-06-30,42,1.0,1.0,0.08119255835609646,0.08119255835609646,0.0,0.269113779092568,4,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-06-30,29,1.0,1.0,0.10851021655847191,0.08720190432234544,0.0,0.38346769242847284,5,1,False
SmallCap,Method3_ConservativeQuality,Q4,2014-06-30,30,0.9999999999999998,0.9999999999999999,0.07569631694040177,0.07378227701367568,0.0,0.3645271926787199,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2014-06-30,20,1.0,1.0,0.11218028318691321,0.1,0.0,0.3929375721019961,4,3,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-06-30,50,1.0,1.0,0.07884511491557918,0.07884511491557918,0.0,0.3471465534802103,5,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-06-30,21,1.0000000000000002,1.0,0.10467721949947878,0.09887513477789078,0.0,0.38045886656726896,4,2,False
SmallCap,Method1_ObservedQuality,Q1,2014-07-31,54,0.9999999999999999,1.0000000000000002,0.20550089297574792,0.1,0.0,0.29856137683010164,4,1,False
SmallCap,Method1_ObservedQuality,Q2,2014-07-31,43,0.9999999999999999,1.0,0.07406824140000033,0.07406824140000035,0.0,0.33126481286921733,5,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-07-31,33,1.0,1.0,0.07070826974900198,0.07070826974900198,0.0,0.2548722446700043,4,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-07-31,28,1.0,1.0,0.1097985535185054,0.09248556216310985,0.0,0.33083117866631795,4,1,False
SmallCap,Method1_ObservedQuality,Q5,2014-07-31,19,1.0,1.0,0.10918677323000021,0.09974346170396453,0.0,0.37272249878446306,4,1,False
SmallCap,Method2_LatentQuality,Q1,2014-07-31,55,1.0,1.0,0.2044949560343473,0.1,0.0,0.2973395521827542,4,1,False
SmallCap,Method2_LatentQuality,Q2,2014-07-31,42,1.0,1.0,0.0745835025251823,0.0745835025251823,0.0,0.33356928070841435,5,0,False
SmallCap,Method2_LatentQuality,Q3,2014-07-31,35,1.0,1.0,0.06720951474438336,0.06720951474438336,0.0,0.24226077016012004,4,0,False
SmallCap,Method2_LatentQuality,Q4,2014-07-31,26,0.9999999999999999,1.0,0.11967243951255284,0.09539766454141005,0.0,0.3358787887289929,4,2,False
SmallCap,Method2_LatentQuality,Q5,2014-07-31,19,1.0,1.0,0.10918677323000021,0.09974346170396453,0.0,0.37272249878446306,4,1,False
SmallCap,Method3_ConservativeQuality,Q1,2014-07-31,55,1.0,1.0,0.2019680538785202,0.1,0.0,0.29428392977008516,4,1,False
SmallCap,Method3_ConservativeQuality,Q2,2014-07-31,44,0.9999999999999999,0.9999999999999999,0.06862454888543588,0.06862454888543588,0.0,0.31254903417879687,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-07-31,33,0.9999999999999999,1.0,0.07275221251095909,0.0727522125109591,0.0,0.2622397602599948,4,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-07-31,26,0.9999999999999999,1.0,0.11967243951255284,0.09539766454141005,0.0,0.3358787887289929,4,2,False
SmallCap,Method3_ConservativeQuality,Q5,2014-07-31,19,1.0,1.0,0.10918677323000021,0.09974346170396453,0.0,0.37272249878446306,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-07-31,54,0.9999999999999999,1.0000000000000002,0.20550089297574792,0.1,0.0,0.29856137683010164,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-07-31,19,1.0,1.0,0.10918677323000021,0.09974346170396453,0.0,0.37272249878446306,4,1,False
SmallCap,Method1_ObservedQuality,Q1,2014-08-31,54,1.0000000000000002,0.9999999999999999,0.12535817896702453,0.1,0.0,0.2920252124112241,4,1,False
SmallCap,Method1_ObservedQuality,Q2,2014-08-31,43,1.0,1.0000000000000002,0.06967980791400454,0.06967980791400455,0.0,0.31352579770290373,5,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-08-31,33,0.9999999999999999,0.9999999999999999,0.06375234889733583,0.06375234889733583,0.0,0.23574687930185276,4,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-08-31,28,1.0,1.0,0.1083011057926331,0.09614281974243497,0.0,0.2667644718429256,3,1,False
SmallCap,Method1_ObservedQuality,Q5,2014-08-31,19,1.0,1.0,0.10522822609257824,0.0852838154596241,0.0,0.39999999999999997,5,1,False
SmallCap,Method2_LatentQuality,Q1,2014-08-31,55,1.0,1.0,0.12465423070722964,0.1,0.0,0.29079333729635154,4,1,False
SmallCap,Method2_LatentQuality,Q2,2014-08-31,42,1.0,1.0,0.06918756987462536,0.06918756987462536,0.0,0.31131096203420416,5,0,False
SmallCap,Method2_LatentQuality,Q3,2014-08-31,35,1.0,1.0,0.06143017628513663,0.06143017628513663,0.0,0.2271598239855416,4,0,False
SmallCap,Method2_LatentQuality,Q4,2014-08-31,26,1.0,0.9999999999999999,0.11769235453596368,0.09268296022658579,0.0,0.32626123281856495,4,2,False
SmallCap,Method2_LatentQuality,Q5,2014-08-31,19,1.0,1.0,0.10522822609257824,0.0852838154596241,0.0,0.39999999999999997,5,1,False
SmallCap,Method3_ConservativeQuality,Q1,2014-08-31,55,1.0000000000000002,1.0000000000000002,0.12284694290240249,0.1,0.0,0.28763972632013374,4,1,False
SmallCap,Method3_ConservativeQuality,Q2,2014-08-31,44,0.9999999999999998,1.0000000000000002,0.06290038768751817,0.0629003876875182,0.0,0.2876230561165298,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-08-31,33,1.0,1.0,0.06730915367934878,0.06730915367934878,0.0,0.2488994241437025,4,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-08-31,26,1.0,0.9999999999999999,0.11769235453596368,0.09268296022658579,0.0,0.32626123281856495,4,2,False
SmallCap,Method3_ConservativeQuality,Q5,2014-08-31,19,1.0,1.0,0.10522822609257824,0.0852838154596241,0.0,0.39999999999999997,5,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-08-31,54,1.0000000000000002,0.9999999999999999,0.12535817896702453,0.1,0.0,0.2920252124112241,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-08-31,19,1.0,1.0,0.10522822609257824,0.0852838154596241,0.0,0.39999999999999997,5,1,False
SmallCap,Method1_ObservedQuality,Q1,2014-09-30,54,1.0,0.9999999999999998,0.12106058607007039,0.1,0.0,0.23336771921561167,3,1,False
SmallCap,Method1_ObservedQuality,Q2,2014-09-30,43,1.0,1.0,0.07749017362103243,0.07749017362103243,0.0,0.32233585543780136,5,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-09-30,34,1.0,1.0,0.06136429711416389,0.06136429711416389,0.0,0.2802940107230023,5,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-09-30,28,0.9999999999999999,1.0,0.10433180467962652,0.09307185915425947,0.0,0.25797606332569434,3,1,False
SmallCap,Method1_ObservedQuality,Q5,2014-09-30,19,1.0000000000000002,1.0,0.09727847462727948,0.09516873032087173,0.0,0.37336001518363804,4,0,False
SmallCap,Method2_LatentQuality,Q1,2014-09-30,55,0.9999999999999998,1.0000000000000002,0.12035756525058933,0.1,0.0,0.23248725853384686,3,1,False
SmallCap,Method2_LatentQuality,Q2,2014-09-30,42,1.0,1.0,0.07765269811368639,0.07765269811368639,0.0,0.3230119085284217,5,0,False
SmallCap,Method2_LatentQuality,Q3,2014-09-30,36,0.9999999999999999,0.9999999999999998,0.05876612470749926,0.05876612470749925,0.0,0.21892469924089752,4,0,False
SmallCap,Method2_LatentQuality,Q4,2014-09-30,26,1.0,1.0,0.11346782104371488,0.09781697841025802,0.0,0.26841063155838174,3,2,False
SmallCap,Method2_LatentQuality,Q5,2014-09-30,19,1.0000000000000002,1.0,0.09727847462727948,0.09516873032087173,0.0,0.37336001518363804,4,0,False
SmallCap,Method3_ConservativeQuality,Q1,2014-09-30,55,0.9999999999999999,1.0000000000000002,0.11828897471642408,0.1,0.0,0.2299047070886475,3,1,False
SmallCap,Method3_ConservativeQuality,Q2,2014-09-30,44,1.0,1.0,0.06987597637671025,0.06987597637671025,0.0,0.30585244344005913,5,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-09-30,34,0.9999999999999999,1.0,0.06489189935715939,0.0648918993571594,0.0,0.24174538683037922,4,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-09-30,26,1.0,1.0,0.11346782104371488,0.09781697841025802,0.0,0.26841063155838174,3,2,False
SmallCap,Method3_ConservativeQuality,Q5,2014-09-30,19,1.0000000000000002,1.0,0.09727847462727948,0.09516873032087173,0.0,0.37336001518363804,4,0,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-09-30,54,1.0,0.9999999999999998,0.12106058607007039,0.1,0.0,0.23336771921561167,3,1,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-09-30,19,1.0000000000000002,1.0,0.09727847462727948,0.09516873032087173,0.0,0.37336001518363804,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2014-10-31,54,1.0,1.0,0.08469218586916143,0.08469218586916143,0.0,0.22313531223715344,3,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-10-31,43,1.0,1.0,0.06514084744746684,0.06126008735068378,0.0,0.30224539951950335,5,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-10-31,34,1.0,1.0,0.06430821692513301,0.06430821692513301,0.0,0.2232754124785663,4,0,False
SmallCap,Method1_ObservedQuality,Q4,2014-10-31,28,1.0,1.0,0.11297876682020778,0.1,0.0,0.19385887774592925,2,1,False
SmallCap,Method1_ObservedQuality,Q5,2014-10-31,19,1.0,1.0,0.09994906907949731,0.0949164302965668,0.0,0.36323560450638803,4,0,False
SmallCap,Method2_LatentQuality,Q1,2014-10-31,55,0.9999999999999999,1.0,0.08413057084241535,0.08413057084241536,0.0,0.2216556462790253,3,0,False
SmallCap,Method2_LatentQuality,Q2,2014-10-31,42,0.9999999999999999,0.9999999999999999,0.0654034120384274,0.061522651941644316,0.0,0.30346366644116934,5,0,False
SmallCap,Method2_LatentQuality,Q3,2014-10-31,36,0.9999999999999999,1.0000000000000002,0.061713017308524805,0.06171301730852482,0.0,0.16436733407507675,3,0,False
SmallCap,Method2_LatentQuality,Q4,2014-10-31,26,1.0000000000000002,0.9999999999999998,0.12249956631824639,0.09995982351924988,0.0,0.26768314754134936,3,2,False
SmallCap,Method2_LatentQuality,Q5,2014-10-31,19,1.0,1.0,0.09994906907949731,0.0949164302965668,0.0,0.36323560450638803,4,0,False
SmallCap,Method3_ConservativeQuality,Q1,2014-10-31,55,0.9999999999999998,1.0,0.08287037875044719,0.0828703787504472,0.0,0.21833546563857617,3,0,False
SmallCap,Method3_ConservativeQuality,Q2,2014-10-31,44,1.0,1.0,0.06444016867979524,0.06444016867979524,0.0,0.34367338734098035,6,0,False
SmallCap,Method3_ConservativeQuality,Q3,2014-10-31,34,0.9999999999999999,0.9999999999999999,0.0685192768147354,0.0685192768147354,0.0,0.28480958404021495,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2014-10-31,26,1.0000000000000002,0.9999999999999998,0.12249956631824639,0.09995982351924988,0.0,0.26768314754134936,3,2,False
SmallCap,Method3_ConservativeQuality,Q5,2014-10-31,19,1.0,1.0,0.09994906907949731,0.0949164302965668,0.0,0.36323560450638803,4,0,False
SmallCap,Method4_ProbabilisticQuality,Q1,2014-10-31,54,1.0,1.0,0.08469218586916143,0.08469218586916143,0.0,0.22313531223715344,3,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2014-10-31,19,1.0,1.0,0.09994906907949731,0.0949164302965668,0.0,0.36323560450638803,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2014-11-30,53,1.0,1.0000000000000002,0.09492000882862905,0.09492000882862908,0.0,0.226511157217737,3,0,False
SmallCap,Method1_ObservedQuality,Q2,2014-11-30,43,1.0,1.0000000000000002,0.06905433001132776,0.06323875887602451,0.0,0.3092968888732333,5,0,False
SmallCap,Method1_ObservedQuality,Q3,2014-11-30,34,0.9999999999999999,1.0,0.06621948696578128,0.0662194869657813,0.0,0.28031959729907885,5,0,False
