Ticker,FormationYear,sigma_acc,sigma_lag1
EIMS.IC,2023,0.0533906507865003,0.0464465529170068
EIMS.IC,2024,0.0486422296274401,0.0533906507865003
EIMS.IC,2025,0.0486158660224557,0.0486422296274401
EIOF.OL,2011,0.0587810846775587,0.0752867252659985
EIOF.OL,2012,0.0492607705990112,0.0587810846775587
EIOF.OL,2013,0.0205074679644726,0.0492607705990112
EIOF.OL,2014,0.0175917367596863,0.0205074679644726
EIOF.OL,2015,0.0232432956002507,0.0175917367596863
EIOF.OL,2016,0.0388806989925581,0.0232432956002507
EIOF.OL,2017,0.0421448894805666,0.0388806989925581
EIOF.OL,2018,0.0470824553858905,0.0421448894805666
EIOF.OL,2019,0.0502392283245761,0.0470824553858905
EIOF.OL,2020,0.0592544829852,0.0502392283245761
EIOF.OL,2021,0.0677918413795997,0.0592544829852
EIOF.OL,2022,0.0841703664440562,0.0677918413795997
EIOF.OL,2023,0.0892924106895781,0.0841703664440562
EIOF.OL,2024,0.0716973304359096,0.0892924106895781
EIOF.OL,2025,0.070494277627313,0.0716973304359096
EKTAb.ST,2011,0.0687514040709541,0.0714020238895604
EKTAb.ST,2012,0.1099507094944466,0.0687514040709541
EKTAb.ST,2013,0.1087448528646053,0.1099507094944466
EKTAb.ST,2014,0.0916607773669204,0.1087448528646053
EKTAb.ST,2015,0.0908503020976306,0.0916607773669204
EKTAb.ST,2016,0.1034187587833928,0.0908503020976306
EKTAb.ST,2017,0.1046149597365908,0.1034187587833928
EKTAb.ST,2018,0.0592503093888093,0.1046149597365908
EKTAb.ST,2019,0.063048499122386,0.0592503093888093
EKTAb.ST,2020,0.0683935502773605,0.063048499122386
EKTAb.ST,2021,0.0818231252587838,0.0683935502773605
EKTAb.ST,2022,0.0740845003444882,0.0818231252587838
EKTAb.ST,2023,0.0696179685185724,0.0740845003444882
EKTAb.ST,2024,0.0536930913667196,0.0696179685185724
EKTAb.ST,2025,0.0379530813587144,0.0536930913667196
ELABS.OL,2023,0.1990151089948196,0.218076466276732
ELABS.OL,2024,0.1588859668088865,0.1990151089948196
ELABS.OL,2025,0.143537034058405,0.1588859668088865
ELANb.ST,2011,0.0634048103178896,0.0775076428157138
ELANb.ST,2012,0.0699248947981398,0.0634048103178896
ELANb.ST,2013,0.0646372180945553,0.0699248947981398
ELANb.ST,2014,0.0548441843146485,0.0646372180945553
ELANb.ST,2015,0.0441453033748341,0.0548441843146485
ELANb.ST,2016,0.0495018199015109,0.0441453033748341
ELANb.ST,2017,0.0535045008175726,0.0495018199015109
ELANb.ST,2018,0.0408741106823331,0.0535045008175726
ELANb.ST,2019,0.037462047044797,0.0408741106823331
ELANb.ST,2020,0.0683627976393563,0.037462047044797
ELANb.ST,2021,0.0821159982730704,0.0683627976393563
ELANb.ST,2022,0.0744496895830519,0.0821159982730704
ELANb.ST,2023,0.0691642552912414,0.0744496895830519
ELANb.ST,2024,0.0640399506873251,0.0691642552912414
ELANb.ST,2025,0.067865420011114,0.0640399506873251
ELEAV.HE,2011,0.0766158612485146,0.0902717128275995
ELEAV.HE,2012,0.0873281602448638,0.0766158612485146
ELEAV.HE,2013,0.088933218343132,0.0873281602448638
ELEAV.HE,2014,0.0892084921225743,0.088933218343132
ELEAV.HE,2015,0.0668963608196457,0.0892084921225743
ELEAV.HE,2016,0.0618841057391907,0.0668963608196457
ELEAV.HE,2017,0.0600853313135905,0.0618841057391907
ELEAV.HE,2018,0.0496717978243625,0.0600853313135905
ELEAV.HE,2019,0.0481883515214864,0.0496717978243625
ELEAV.HE,2020,0.048170175426944,0.0481883515214864
ELEAV.HE,2021,0.046530226742229,0.048170175426944
ELEAV.HE,2022,0.0312423556885424,0.046530226742229
ELEAV.HE,2023,0.0470760442548019,0.0312423556885424
ELEAV.HE,2024,0.035983595884094,0.0470760442548019
ELEAV.HE,2025,0.0343121881488771,0.035983595884094
ELISA.HE,2011,0.0864011924221133,0.0857941068115811
ELISA.HE,2012,0.0826235133298026,0.0864011924221133
ELISA.HE,2013,0.0824113725072784,0.0826235133298026
ELISA.HE,2014,0.0733534823267458,0.0824113725072784
ELISA.HE,2015,0.0708823643427858,0.0733534823267458
ELISA.HE,2016,0.0689529367491311,0.0708823643427858
ELISA.HE,2017,0.0582391486696665,0.0689529367491311
ELISA.HE,2018,0.0520494813641217,0.0582391486696665
ELISA.HE,2019,0.0583420291656884,0.0520494813641217
ELISA.HE,2020,0.0616426410263057,0.0583420291656884
ELISA.HE,2021,0.0664931930544749,0.0616426410263057
ELISA.HE,2022,0.0863088043214053,0.0664931930544749
ELISA.HE,2023,0.0881510387018208,0.0863088043214053
ELISA.HE,2024,0.0820418937136285,0.0881510387018208
ELISA.HE,2025,0.0673368635791337,0.0820418937136285
ELK.OL,2020,0.0574505885643814,0.0555389695085171
ELK.OL,2021,0.0536774226715691,0.0574505885643814
ELK.OL,2022,0.0712892868994107,0.0536774226715691
ELK.OL,2023,0.0876691254392733,0.0712892868994107
ELK.OL,2024,0.0705840022757537,0.0876691254392733
ELK.OL,2025,0.0606575929883492,0.0705840022757537
ELMRA.OL,2022,0.0902225304205108,0.0790457370929421
ELMRA.OL,2023,0.1026395663818388,0.0902225304205108
ELMRA.OL,2024,0.1064391064063557,0.1026395663818388
ELMRA.OL,2025,0.1292827134946238,0.1064391064063557
ELO.OL,2023,0.0453602679292955,0.0596591957618476
ELO.OL,2024,0.0357211603938508,0.0453602679292955
ELO.OL,2025,0.0320743558200501,0.0357211603938508
ELON.ST,2018,0.0768794221583412,0.0921276464543797
ELON.ST,2019,0.0749182557966882,0.0768794221583412
ELON.ST,2020,0.0793736984081383,0.0749182557966882
ELON.ST,2021,0.0912100415847756,0.0793736984081383
ELON.ST,2022,0.1251094499416802,0.0912100415847756
ELON.ST,2023,0.1372987905140004,0.1251094499416802
ELON.ST,2024,0.1328682174937988,0.1372987905140004
ELON.ST,2025,0.1410838083221228,0.1328682174937988
ELTEL.ST,2017,0.0462928736260798,0.047877450569392
ELTEL.ST,2018,0.0445582341499755,0.0462928736260798
ELTEL.ST,2019,0.0478851328401406,0.0445582341499755
ELTEL.ST,2020,0.0753375757920253,0.0478851328401406
ELTEL.ST,2021,0.0647996495816459,0.0753375757920253
ELTEL.ST,2022,0.0733152564485822,0.0647996495816459
ELTEL.ST,2023,0.0726001459866217,0.0733152564485822
ELTEL.ST,2024,0.0810600322267273,0.0726001459866217
ELTEL.ST,2025,0.081716729750595,0.0810600322267273
ELUXb.ST,2011,0.1220539398813713,0.1460947138236446
ELUXb.ST,2012,0.1147347627472643,0.1220539398813713
ELUXb.ST,2013,0.101249167957111,0.1147347627472643
ELUXb.ST,2014,0.0880586349622052,0.101249167957111
ELUXb.ST,2015,0.0443902365781739,0.0880586349622052
ELUXb.ST,2016,0.0645245389855359,0.0443902365781739
ELUXb.ST,2017,0.0553149511065594,0.0645245389855359
ELUXb.ST,2018,0.0484729367120675,0.0553149511065594
ELUXb.ST,2019,0.022599971846998,0.0484729367120675
ELUXb.ST,2020,0.0485338517396976,0.022599971846998
ELUXb.ST,2021,0.0698045307473268,0.0485338517396976
ELUXb.ST,2022,0.0541206747486097,0.0698045307473268
ELUXb.ST,2023,0.0522319443216162,0.0541206747486097
ELUXb.ST,2024,0.0488132659996717,0.0522319443216162
ELUXb.ST,2025,0.0485292169549718,0.0488132659996717
EMBLA.CO,2011,0.119679542406264,0.1446682716852032
EMBLA.CO,2012,0.1094991480751047,0.119679542406264
EMBLA.CO,2013,0.0867183741575768,0.1094991480751047
EMBLA.CO,2014,0.0825398526362513,0.0867183741575768
EMBLA.CO,2015,0.0533510389387142,0.0825398526362513
EMBLA.CO,2016,0.0296473368198951,0.0533510389387142
EMBLA.CO,2017,0.0264367924713371,0.0296473368198951
EMBLA.CO,2018,0.02528537906242,0.0264367924713371
EMBLA.CO,2019,0.0197160337106976,0.02528537906242
EMBLA.CO,2020,0.0199136861529961,0.0197160337106976
EMBLA.CO,2021,0.0368645721148533,0.0199136861529961
EMBLA.CO,2022,0.0382618174700826,0.0368645721148533
EMBLA.CO,2023,0.0318549392695493,0.0382618174700826
EMBLA.CO,2024,0.0402866425090949,0.0318549392695493
EMBLA.CO,2025,0.0353101095815852,0.0402866425090949
EMGS.OL,2011,0.2132044193857211,0.2503736180443507
EMGS.OL,2012,0.2537060368393337,0.2132044193857211
EMGS.OL,2013,0.1925833105428295,0.2537060368393337
EMGS.OL,2014,0.2118065769032164,0.1925833105428295
EMGS.OL,2015,0.2424441288850016,0.2118065769032164
EMGS.OL,2016,0.2117124028418048,0.2424441288850016
EMGS.OL,2017,0.2128263544855914,0.2117124028418048
EMGS.OL,2018,0.1584925801234053,0.2128263544855914
EMGS.OL,2019,0.1607244763295305,0.1584925801234053
EMGS.OL,2020,0.1805675300126676,0.1607244763295305
EMGS.OL,2021,0.1566853176243332,0.1805675300126676
EMGS.OL,2022,0.1524289564885392,0.1566853176243332
EMGS.OL,2023,0.1392884602416136,0.1524289564885392
EMGS.OL,2024,0.1436280520911931,0.1392884602416136
EMGS.OL,2025,0.1249292614047685,0.1436280520911931
ENDUR.OL,2013,0.1444107450459578,0.1149225897720411
ENDUR.OL,2014,0.1630992681678912,0.1444107450459578
ENDUR.OL,2015,0.1512730197528428,0.1630992681678912
ENDUR.OL,2016,0.157448291890414,0.1512730197528428
ENDUR.OL,2017,0.1875697716296341,0.157448291890414
ENDUR.OL,2018,0.1773926267888337,0.1875697716296341
ENDUR.OL,2019,0.1823847926259213,0.1773926267888337
ENDUR.OL,2020,0.1682702164832445,0.1823847926259213
ENDUR.OL,2021,0.1993292626058672,0.1682702164832445
ENDUR.OL,2022,0.1742133400340162,0.1993292626058672
ENDUR.OL,2023,0.1321830957240271,0.1742133400340162
ENDUR.OL,2024,0.1277494401112246,0.1321830957240271
ENDUR.OL,2025,0.0971658189698739,0.1277494401112246
ENEA.ST,2011,0.0935430699625034,0.1124815454972569
ENEA.ST,2012,0.0886782418958649,0.0935430699625034
ENEA.ST,2013,0.0596187359286608,0.0886782418958649
ENEA.ST,2014,0.0762481243925923,0.0596187359286608
ENEA.ST,2015,0.0627274844496437,0.0762481243925923
ENEA.ST,2016,0.0487482135817735,0.0627274844496437
ENEA.ST,2017,0.0866027798015017,0.0487482135817735
ENEA.ST,2018,0.1059842320713866,0.0866027798015017
ENEA.ST,2019,0.1252621909015795,0.1059842320713866
ENEA.ST,2020,0.1302470189858752,0.1252621909015795
ENEA.ST,2021,0.1403141145188793,0.1302470189858752
ENEA.ST,2022,0.1458800678790693,0.1403141145188793
ENEA.ST,2023,0.1099341442618918,0.1458800678790693
ENEA.ST,2024,0.0745589379903026,0.1099341442618918
ENEA.ST,2025,0.0560291724911935,0.0745589379903026
ENENTO.HE,2019,0.0223947942947258,0.0182827423750587
ENENTO.HE,2020,0.0239074743700957,0.0223947942947258
ENENTO.HE,2021,0.0171433978315237,0.0239074743700957
ENENTO.HE,2022,0.0196966671403558,0.0171433978315237
ENENTO.HE,2023,0.0253981965704535,0.0196966671403558
ENENTO.HE,2024,0.0240655867282009,0.0253981965704535
ENENTO.HE,2025,0.0224919048166136,0.0240655867282009
ENGCONb.ST,2025,0.1296729840148706,0.1459248181345049
ENH.OL,2011,0.0484822897051733,0.0693912077417893
ENH.OL,2012,0.0477183124781313,0.0484822897051733
ENH.OL,2013,0.0751152330992065,0.0477183124781313
ENH.OL,2014,0.0628415218374148,0.0751152330992065
ENH.OL,2015,0.1221156689387813,0.0628415218374148
ENH.OL,2016,0.1342200167084,0.1221156689387813
ENH.OL,2017,0.1499702240700057,0.1342200167084
ENH.OL,2018,0.1592019235691511,0.1499702240700057
ENH.OL,2019,0.174483551442091,0.1592019235691511
ENH.OL,2020,0.1937750775700007,0.174483551442091
ENH.OL,2021,0.1673494437845439,0.1937750775700007
ENH.OL,2022,0.1939768322000693,0.1673494437845439
ENH.OL,2023,0.2123552190035353,0.1939768322000693
ENH.OL,2024,0.1853079565052144,0.2123552190035353
ENH.OL,2025,0.1810988335973662,0.1853079565052144
ENRO.ST,2011,0.0183446829080318,0.021713550532811
ENRO.ST,2012,0.0126669688850066,0.0183446829080318
ENRO.ST,2013,0.0186174228162142,0.0126669688850066
ENRO.ST,2014,0.0176208891127762,0.0186174228162142
ENRO.ST,2015,0.0199544845946997,0.0176208891127762
ENRO.ST,2016,0.017616781646272,0.0199544845946997
ENRO.ST,2017,0.0244808050128524,0.017616781646272
ENRO.ST,2018,0.0336665390152406,0.0244808050128524
ENRO.ST,2019,0.0445514005880446,0.0336665390152406
ENRO.ST,2020,0.0548994656585259,0.0445514005880446
ENRO.ST,2021,0.0619054939180529,0.0548994656585259
ENRO.ST,2022,0.0969921103275033,0.0619054939180529
ENRO.ST,2023,0.0909262245251864,0.0969921103275033
ENRO.ST,2024,0.0710441575191429,0.0909262245251864
ENRO.ST,2025,0.0603108257715532,0.0710441575191429
ENSG.CO,2011,0.1122067742747156,0.1342723775201492
ENSG.CO,2012,0.0816828384428865,0.1122067742747156
ENSG.CO,2013,0.0666775494143185,0.0816828384428865
ENSG.CO,2014,0.1008055127390777,0.0666775494143185
ENSG.CO,2015,0.106477701323699,0.1008055127390777
ENSG.CO,2016,0.0917575435264439,0.106477701323699
ENSG.CO,2017,0.0998759759316204,0.0917575435264439
ENSG.CO,2018,0.1489438739297776,0.0998759759316204
ENSG.CO,2019,0.2122064338639277,0.1489438739297776
ENSG.CO,2020,0.2574050531334524,0.2122064338639277
ENSG.CO,2021,0.3193308313800547,0.2574050531334524
ENSG.CO,2022,0.3716000420917854,0.3193308313800547
ENSG.CO,2023,0.3687668902097676,0.3716000420917854
ENSG.CO,2024,0.3139563171782345,0.3687668902097676
ENSG.CO,2025,0.2482513880585067,0.3139563171782345
ENSU.OL,2013,0.4681400656306176,0.4812584579182646
ENSU.OL,2014,0.4120770379460763,0.4681400656306176
ENSU.OL,2015,0.3352810473561223,0.4120770379460763
ENSU.OL,2016,0.2918325575357847,0.3352810473561223
ENSU.OL,2017,0.226041283281206,0.2918325575357847
ENSU.OL,2018,0.1543752644259496,0.226041283281206
ENSU.OL,2019,0.1277278515368306,0.1543752644259496
ENSU.OL,2020,0.1002471619432793,0.1277278515368306
ENSU.OL,2021,0.1795516025372713,0.1002471619432793
ENSU.OL,2022,0.2708172710003566,0.1795516025372713
ENSU.OL,2023,0.3361010373711047,0.2708172710003566
ENSU.OL,2024,0.3095736769697212,0.3361010373711047
ENSU.OL,2025,0.3123536046755992,0.3095736769697212
ENTRA.OL,2016,0.010978769683461,0.0055150794393125
ENTRA.OL,2017,0.0133398882882185,0.010978769683461
ENTRA.OL,2018,0.0158384748427861,0.0133398882882185
ENTRA.OL,2019,0.0210532687083085,0.0158384748427861
ENTRA.OL,2020,0.0330989234430743,0.0210532687083085
ENTRA.OL,2021,0.035226169765568,0.0330989234430743
ENTRA.OL,2022,0.0281261240414372,0.035226169765568
ENTRA.OL,2023,0.0261187166040515,0.0281261240414372
ENTRA.OL,2024,0.0225060290290524,0.0261187166040515
ENTRA.OL,2025,0.0138435492432563,0.0225060290290524
ENVIP.OL,2013,0.098005617708451,0.1053635746297222
ENVIP.OL,2014,0.1038066998350391,0.098005617708451
ENVIP.OL,2015,0.1215601672815476,0.1038066998350391
ENVIP.OL,2016,0.10426676308786,0.1215601672815476
ENVIP.OL,2017,0.0998182747845228,0.10426676308786
ENVIP.OL,2018,0.0906750063123358,0.0998182747845228
ENVIP.OL,2019,0.087185334018727,0.0906750063123358
ENVIP.OL,2020,0.0837544119532114,0.087185334018727
ENVIP.OL,2021,0.0735491741328567,0.0837544119532114
ENVIP.OL,2022,0.0966019156783896,0.0735491741328567
ENVIP.OL,2023,0.1341631184060818,0.0966019156783896
ENVIP.OL,2024,0.1634873210136548,0.1341631184060818
ENVIP.OL,2025,0.1614675482990245,0.1634873210136548
EOLUb.ST,2018,0.1031462034960448,0.1078750973044486
EOLUb.ST,2019,0.1365960466190184,0.1031462034960448
EOLUb.ST,2020,0.1636666741815344,0.1365960466190184
EOLUb.ST,2021,0.1955458697459942,0.1636666741815344
EOLUb.ST,2022,0.2244531136774609,0.1955458697459942
EOLUb.ST,2023,0.1898960036383741,0.2244531136774609
EOLUb.ST,2024,0.2126450736078019,0.1898960036383741
EOLUb.ST,2025,0.2156602471077338,0.2126450736078019
EPEND.ST,2011,0.1922667859005009,0.2022390377574942
EPEND.ST,2012,0.1836631013375066,0.1922667859005009
EPEND.ST,2013,0.2234099091192494,0.1836631013375066
EPEND.ST,2014,0.1948818530366607,0.2234099091192494
EPEND.ST,2015,0.1559901884980539,0.1948818530366607
EPEND.ST,2016,0.1413790853418619,0.1559901884980539
EPEND.ST,2017,0.1161559279051236,0.1413790853418619
EPEND.ST,2018,0.067480195106094,0.1161559279051236
EPEND.ST,2019,0.0371636616209298,0.067480195106094
EPEND.ST,2020,0.0427659686010871,0.0371636616209298
EPEND.ST,2021,0.0483473147441783,0.0427659686010871
EPEND.ST,2022,0.0657702094729223,0.0483473147441783
EPEND.ST,2023,0.0723979568995765,0.0657702094729223
EPEND.ST,2024,0.0739329270294941,0.0723979568995765
EPEND.ST,2025,0.0707766007116786,0.0739329270294941
EPIRa.ST,2021,0.1425405317976142,0.1447036468153615
EPIRa.ST,2022,0.1272491801037275,0.1425405317976142
EPIRa.ST,2023,0.1422854277269257,0.1272491801037275
EPIRa.ST,2024,0.1068077569557172,0.1422854277269257
EPIRa.ST,2025,0.0844221188430018,0.1068077569557172
EPISb.ST,2015,0.1842277902777526,0.1867920982052527
EPISb.ST,2016,0.1703709227122819,0.1842277902777526
EPISb.ST,2017,0.1245588292952261,0.1703709227122819
EPISb.ST,2018,0.1026373005852498,0.1245588292952261
EPISb.ST,2019,0.1055166222473702,0.1026373005852498
EPISb.ST,2020,0.1423691498382568,0.1055166222473702
EPISb.ST,2021,0.1452204967647211,0.1423691498382568
EPISb.ST,2022,0.1221707959590267,0.1452204967647211
EPISb.ST,2023,0.0968272601193562,0.1221707959590267
EPISb.ST,2024,0.1045176019462253,0.0968272601193562
EPISb.ST,2025,0.1340435168038217,0.1045176019462253
EPR.OL,2018,0.0376119636230594,0.0491611575301496
EPR.OL,2019,0.039719217591969,0.0376119636230594
EPR.OL,2020,0.0424820476397586,0.039719217591969
EPR.OL,2021,0.0532868696779074,0.0424820476397586
EPR.OL,2022,0.0541880419531685,0.0532868696779074
EPR.OL,2023,0.0560751629459583,0.0541880419531685
EPR.OL,2024,0.0584356337414006,0.0560751629459583
EPR.OL,2025,0.0671475059710433,0.0584356337414006
EPROb.ST,2023,0.0931658846560589,0.0920658541171415
EPROb.ST,2024,0.0756403272167422,0.0931658846560589
EPROb.ST,2025,0.0746625863125244,0.0756403272167422
EQNR.OL,2011,0.1028811643557983,0.1135738616316766
EQNR.OL,2012,0.0883368932660153,0.1028811643557983
EQNR.OL,2013,0.0624761763565749,0.0883368932660153
EQNR.OL,2014,0.0580462244424117,0.0624761763565749
EQNR.OL,2015,0.0684794932465911,0.0580462244424117
EQNR.OL,2016,0.0684694010076794,0.0684794932465911
EQNR.OL,2017,0.0634255280930714,0.0684694010076794
EQNR.OL,2018,0.0612149481819626,0.0634255280930714
EQNR.OL,2019,0.0609680096075602,0.0612149481819626
EQNR.OL,2020,0.052376221989869,0.0609680096075602
EQNR.OL,2021,0.041436192110251,0.052376221989869
EQNR.OL,2022,0.0540280732219238,0.041436192110251
EQNR.OL,2023,0.1076927527538121,0.0540280732219238
EQNR.OL,2024,0.1118798235801259,0.1076927527538121
EQNR.OL,2025,0.1387449142806918,0.1118798235801259
EQVA.OL,2018,0.2154830697945338,0.2313616384820841
EQVA.OL,2019,0.2311531480310095,0.2154830697945338
EQVA.OL,2020,0.2533163352513913,0.2311531480310095
EQVA.OL,2021,0.2582249311870386,0.2533163352513913
EQVA.OL,2022,0.2458617348637564,0.2582249311870386
EQVA.OL,2023,0.2420443087477319,0.2458617348637564
EQVA.OL,2024,0.2204209772165367,0.2420443087477319
EQVA.OL,2025,0.208222373680719,0.2204209772165367
ERICb.ST,2011,0.0808470948664286,0.083525341751386
ERICb.ST,2012,0.0950718845132213,0.0808470948664286
ERICb.ST,2013,0.0904380900715234,0.0950718845132213
ERICb.ST,2014,0.091201115677024,0.0904380900715234
ERICb.ST,2015,0.0854317916918838,0.091201115677024
ERICb.ST,2016,0.0709140698554463,0.0854317916918838
ERICb.ST,2017,0.0871220095949288,0.0709140698554463
ERICb.ST,2018,0.085329884025563,0.0871220095949288
ERICb.ST,2019,0.0881385970783532,0.085329884025563
ERICb.ST,2020,0.0992105493410723,0.0881385970783532
ERICb.ST,2021,0.1069570520795644,0.0992105493410723
ERICb.ST,2022,0.1118546939162901,0.1069570520795644
ERICb.ST,2023,0.0945273443477743,0.1118546939162901
ERICb.ST,2024,0.0684476184424384,0.0945273443477743
ERICb.ST,2025,0.0730083367940588,0.0684476184424384
ESENSE.HE,2025,0.1443066416579931,0.1308732358194993
ESSITYb.ST,2020,0.0528868367928161,0.0642666352149222
ESSITYb.ST,2021,0.041352667854961,0.0528868367928161
ESSITYb.ST,2022,0.0559711448511981,0.041352667854961
ESSITYb.ST,2023,0.0233379716090384,0.0559711448511981
ESSITYb.ST,2024,0.0309056977907295,0.0233379716090384
ESSITYb.ST,2025,0.0318645694920067,0.0309056977907295
ETTE.HE,2011,0.1359795666841274,0.1482102225326969
ETTE.HE,2012,0.0842140860645505,0.1359795666841274
ETTE.HE,2013,0.0754955524961947,0.0842140860645505
ETTE.HE,2014,0.0707971612902185,0.0754955524961947
ETTE.HE,2015,0.0692150869654275,0.0707971612902185
ETTE.HE,2016,0.045671383168694,0.0692150869654275
ETTE.HE,2017,0.0470623724342916,0.045671383168694
ETTE.HE,2018,0.0459235883131599,0.0470623724342916
ETTE.HE,2019,0.0529390367094209,0.0459235883131599
ETTE.HE,2020,0.0697157874812626,0.0529390367094209
ETTE.HE,2021,0.0865610724459454,0.0697157874812626
ETTE.HE,2022,0.0882476465725826,0.0865610724459454
ETTE.HE,2023,0.0873695195815591,0.0882476465725826
ETTE.HE,2024,0.0791267422158051,0.0873695195815591
ETTE.HE,2025,0.0766643131345312,0.0791267422158051
EVOG.ST,2018,0.2052784725437807,0.2040047583691068
EVOG.ST,2019,0.2143886736942108,0.2052784725437807
EVOG.ST,2020,0.2218061514746756,0.2143886736942108
EVOG.ST,2021,0.2113058811981232,0.2218061514746756
EVOG.ST,2023,0.1800240205835993,0.2113058811981232
EVOG.ST,2024,0.1280614313149942,0.1800240205835993
EVOG.ST,2025,0.1275762722966493,0.1280614313149942
EWRK.ST,2011,0.2215155601020368,0.2784918287690268
EWRK.ST,2012,0.2096930122236083,0.2215155601020368
EWRK.ST,2013,0.1871254068874663,0.2096930122236083
EWRK.ST,2014,0.1436171979020726,0.1871254068874663
EWRK.ST,2015,0.1290920533807217,0.1436171979020726
EWRK.ST,2016,0.091357823518166,0.1290920533807217
EWRK.ST,2017,0.1026974315756875,0.091357823518166
EWRK.ST,2018,0.0851360565089115,0.1026974315756875
EWRK.ST,2019,0.0747837081987996,0.0851360565089115
EWRK.ST,2020,0.0598424254712395,0.0747837081987996
EWRK.ST,2021,0.0693446560813405,0.0598424254712395
EWRK.ST,2022,0.0677488029601837,0.0693446560813405
EWRK.ST,2023,0.0535570196796743,0.0677488029601837
EWRK.ST,2024,0.0438518451916021,0.0535570196796743
EWRK.ST,2025,0.0710272673964957,0.0438518451916021
EXL1V.HE,2011,0.0709672489972822,0.081378756001398
EXL1V.HE,2012,0.072825923117935,0.0709672489972822
EXL1V.HE,2013,0.0716860970701248,0.072825923117935
EXL1V.HE,2014,0.0584753094806025,0.0716860970701248
EXL1V.HE,2015,0.0496010260443597,0.0584753094806025
EXL1V.HE,2016,0.0360593099701983,0.0496010260443597
EXL1V.HE,2017,0.0378809094839051,0.0360593099701983
EXL1V.HE,2018,0.0428648971173501,0.0378809094839051
EXL1V.HE,2019,0.0653578688301179,0.0428648971173501
EXL1V.HE,2020,0.0647375835432382,0.0653578688301179
EXL1V.HE,2021,0.0687842591897628,0.0647375835432382
EXL1V.HE,2022,0.0702622152443652,0.0687842591897628
EXL1V.HE,2023,0.0711162862021713,0.0702622152443652
EXL1V.HE,2024,0.0536106298249465,0.0711162862021713
EXL1V.HE,2025,0.0280396201690301,0.0536106298249465
FED.CO,2018,0.0204631690079829,0.0276978650559435
FED.CO,2019,0.0181319680293438,0.0204631690079829
FED.CO,2020,0.0102636688441385,0.0181319680293438
FED.CO,2021,0.0126283938433224,0.0102636688441385
FED.CO,2022,0.0268360135448448,0.0126283938433224
FED.CO,2023,0.0511177078319433,0.0268360135448448
FED.CO,2024,0.0467261875923972,0.0511177078319433
FED.CO,2025,0.0461317518162899,0.0467261875923972
FESTI.IC,2015,0.1962846962340715,0.1993770006714013
FESTI.IC,2016,0.1762497816531789,0.1962846962340715
FESTI.IC,2017,0.1286834786369314,0.1762497816531789
FESTI.IC,2018,0.0720986226825861,0.1286834786369314
FESTI.IC,2019,0.0846928883749745,0.0720986226825861
FESTI.IC,2020,0.1026372352432371,0.0846928883749745
FESTI.IC,2021,0.0881832050760543,0.1026372352432371
FESTI.IC,2022,0.0806006154398122,0.0881832050760543
FESTI.IC,2023,0.0644388471088687,0.0806006154398122
FESTI.IC,2024,0.0630172693931173,0.0644388471088687
FESTI.IC,2025,0.0510410389117185,0.0630172693931173
FFARMS.CO,2012,0.0664078938679397,0.0785510420326779
FFARMS.CO,2013,0.0624716598320482,0.0664078938679397
FFARMS.CO,2014,0.0539844344541802,0.0624716598320482
FFARMS.CO,2015,0.0635713050193539,0.0539844344541802
FFARMS.CO,2016,0.0609107887718992,0.0635713050193539
FFARMS.CO,2017,0.0603943442230067,0.0609107887718992
FFARMS.CO,2018,0.0623064503873554,0.0603943442230067
FFARMS.CO,2019,0.0416847060267242,0.0623064503873554
FFARMS.CO,2020,0.0441363004636899,0.0416847060267242
FFARMS.CO,2021,0.0514885204869574,0.0441363004636899
FFARMS.CO,2022,0.0489009517099711,0.0514885204869574
FFARMS.CO,2023,0.0622244025559909,0.0489009517099711
FFARMS.CO,2024,0.0521051475189139,0.0622244025559909
FFARMS.CO,2025,0.0412127312090247,0.0521051475189139
FIA1S.HE,2011,0.2175977345495906,0.2241643872327811
FIA1S.HE,2012,0.2078507486219761,0.2175977345495906
FIA1S.HE,2013,0.1851571589885455,0.2078507486219761
FIA1S.HE,2014,0.1482021546260816,0.1851571589885455
FIA1S.HE,2015,0.1053169217151904,0.1482021546260816
FIA1S.HE,2016,0.0742466312000022,0.1053169217151904
FIA1S.HE,2017,0.100311093978874,0.0742466312000022
FIA1S.HE,2018,0.0773868009823759,0.100311093978874
FIA1S.HE,2019,0.0870571252915825,0.0773868009823759
FIA1S.HE,2020,0.0956774012896918,0.0870571252915825
FIA1S.HE,2021,0.1175187759265263,0.0956774012896918
FIA1S.HE,2022,0.1401183540334124,0.1175187759265263
FIA1S.HE,2023,0.1059667417192182,0.1401183540334124
FIA1S.HE,2024,0.0939617205178441,0.1059667417192182
FIA1S.HE,2025,0.094052501192904,0.0939617205178441
FLS.CO,2011,0.0960314482483378,0.115985470237621
FLS.CO,2012,0.0605493898691351,0.0960314482483378
FLS.CO,2013,0.0693252623401773,0.0605493898691351
FLS.CO,2014,0.0622893421746416,0.0693252623401773
FLS.CO,2015,0.072009837244009,0.0622893421746416
FLS.CO,2016,0.0598407682337189,0.072009837244009
FLS.CO,2017,0.0589684241777651,0.0598407682337189
FLS.CO,2018,0.0515910704418828,0.0589684241777651
FLS.CO,2019,0.045165628909068,0.0515910704418828
FLS.CO,2020,0.0551725815385623,0.045165628909068
FLS.CO,2021,0.0426207213536424,0.0551725815385623
FLS.CO,2022,0.045605018171676,0.0426207213536424
