Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio,Method4_ProbMedian_PortfolioNum,Method4_ProbMedian_Portfolio
BRIMH.IC,2014,0.2235611424744043,0.2199001914214705,0.3453858297699745,0.8535492307867232,0.0147878487679562,1967.51,4,Q4,5,Q5,3,Q3,5,Q5
BTSb.ST,2014,0.1874683129044764,0.0442077709792189,0.383860143335041,0.4669371187413171,0.2025895328876559,986.21,4,Q4,3,Q3,4,Q4,3,Q3
BULTEN.ST,2014,0.0492980769230767,0.0340853417602598,0.3107630996326148,0.438656055247086,0.0746881804209048,996.43,2,Q2,2,Q2,3,Q3,2,Q2
BWLPG.OL,2014,0.0752308472856418,-0.0003514579433125,0.3773098315053607,0.4499385856514927,0.7627191115561325,7869.96,3,Q3,2,Q2,4,Q4,3,Q3
CARLb.CO,2014,0.0996721830272167,0.0966906750321082,0.1270668676102275,0.4753926389352766,0.0200067367184994,103273.74,3,Q3,3,Q3,1,Q1,3,Q3
CAST.ST,2014,0.1494025434038092,0.143501350577334,0.2386032434377321,0.5888897499393774,0.0231838298048546,16227.08,3,Q3,4,Q4,2,Q2,4,Q4
CATE.ST,2014,0.0710989905778651,0.0009101474931823,0.3767444588236177,0.4500587788811432,0.5584339527680094,2374.56,2,Q2,2,Q2,4,Q4,3,Q3
CBRAIN.CO,2014,0.3109044132198694,0.2297286849590139,0.469368415341904,0.612447506816197,0.068141729621592,120.74,5,Q5,5,Q5,5,Q5,4,Q4
CEMAT.CO,2014,0.0728379084076925,0.0209970416031395,0.3663994531512154,0.4524619969691679,0.1726078215892283,419.19,3,Q3,2,Q2,4,Q4,3,Q3
CEVI.ST,2014,0.3346945311874448,0.2650790929943762,0.5020427098116198,0.6595504935813885,0.058780325147746,346.18,5,Q5,5,Q5,5,Q5,5,Q5
CHEMM.CO,2014,0.0284090909090908,0.0246638124284636,0.2124419682536393,0.3931182682436872,0.0430960306356444,68.5,2,Q2,2,Q2,2,Q2,2,Q2
CLASb.ST,2014,0.2087034725791057,0.1522279241352606,0.4008067479765149,0.5419921730389657,0.0696632562035863,4646.83,4,Q4,4,Q4,4,Q4,4,Q4
CLOEb.ST,2014,0.0702813064580986,0.052791980066836,0.3079030765866624,0.4497722678918211,0.065012037864825,4969.62,2,Q2,3,Q3,3,Q3,3,Q3
CMBT.OL,2014,-0.1395972463753202,-0.1433404905516854,0.001926353969067,0.0382975333293269,0.0192614142633204,3040.6,1,Q1,1,Q1,1,Q1,1,Q1
COLOb.CO,2014,0.5418397288444187,0.4997986617901523,0.841051256160217,0.9518374665929544,0.0333272487173348,69147.57,5,Q5,5,Q5,5,Q5,5,Q5
COLUM.CO,2014,0.2283608416278189,0.2049889460999139,0.4152598209955039,0.6427229529327347,0.0386861082954542,276.61,4,Q4,5,Q5,4,Q4,5,Q5
CONTX.OL,2014,0.1843393148450244,0.1350392264645411,0.3850998246094892,0.5266828610220902,0.0690467686172509,95.62,4,Q4,4,Q4,4,Q4,4,Q4
COREa.ST,2014,0.0621194741021794,0.042073811749261,0.3213275882835731,0.4468735000305156,0.0775915220668717,1095.92,2,Q2,2,Q2,3,Q3,3,Q3
CPHCAPST.CO,2014,-0.1114836546521374,-0.1509960503938588,0.2094466121575118,0.3081544481562475,0.0865758045994158,11.71,1,Q1,1,Q1,2,Q2,1,Q1
CRADb.ST,2014,-0.125,-0.1599269251072362,0.1759303478969499,0.2794132323279925,0.0725439082803093,344.14,1,Q1,1,Q1,2,Q2,1,Q1
CTH1V.HE,2014,0.1265414264977381,0.1175850812613525,0.2588603675303067,0.5210735995237041,0.0315029866455145,397.8,3,Q3,4,Q4,2,Q2,4,Q4
CTTS.ST,2014,-0.2388304862023655,-0.2719828220555594,0.0467272090057072,0.1182037182988674,0.0464647235694195,325.3,1,Q1,1,Q1,1,Q1,1,Q1
CTY1S.HE,2014,0.1086032134269175,0.0996926124196949,0.2496557161881105,0.4900973176025915,0.0340729658079782,8328.01,3,Q3,3,Q3,2,Q2,3,Q3
DANT.CO,2014,0.0001597444089457,-0.0001423272894375,0.2005170839369336,0.3678143674353678,0.0455333796067589,30.17,2,Q2,2,Q2,2,Q2,2,Q2
DEDIC.ST,2014,0.3436259373621522,0.118763130905175,0.4168579733970539,0.5075815786822384,0.1570788676341157,146.44,5,Q5,4,Q4,4,Q4,4,Q4
DEMANT.CO,2014,0.4300592842370448,0.4026502391611708,0.7421709618125452,0.9167003494634952,0.0299658565008345,33383.19,5,Q5,5,Q5,5,Q5,5,Q5
DFDS.CO,2014,0.1597104539270358,0.1205975571309237,0.366935649170379,0.514179721154831,0.0650200362483475,7257.95,4,Q4,4,Q4,4,Q4,4,Q4
DIGIA.HE,2014,0.1950246108820011,0.1796565247678826,0.3629672866077766,0.621992176815648,0.0334853774502795,292.35,4,Q4,4,Q4,3,Q3,5,Q5
DIGIGR.HE,2014,-3.2192810457516345,-3.640655193533866,0.0,0.0,0.0447031149286369,50.6,1,Q1,1,Q1,1,Q1,1,Q1
DIOS.ST,2014,0.1145583238215189,0.1098207870977601,0.1861546513079014,0.5095748605062255,0.0236935696413897,3211.55,3,Q3,4,Q4,2,Q2,4,Q4
DNO.OL,2014,0.3114278821808667,0.1956522589393055,0.4482073317407915,0.5689301275827374,0.0881121200227997,24763.36,5,Q5,4,Q4,5,Q5,4,Q4
DNORD.CO,2014,-0.043666861832712,-0.0478420388098295,0.1248077461609682,0.2848482148767389,0.0384644336557682,13700.66,2,Q2,2,Q2,1,Q1,1,Q1
DOV1V.HE,2014,0.3610874704491725,0.2892712641874449,0.527526890241407,0.6859037442481618,0.057169785894001,219.8,5,Q5,5,Q5,5,Q5,5,Q5
DSV.CO,2014,0.6351502639927613,0.6284825355674978,0.9999860740645696,0.9999999989852434,0.0118409437138614,35779.34,5,Q5,5,Q5,5,Q5,5,Q5
DUNI.ST,2014,0.1715389164952155,0.1687813358658596,0.190002147371844,0.7214660377758015,0.0146288124117995,3687.51,4,Q4,4,Q4,2,Q2,5,Q5
EAST9.ST,2014,-0.0064038454083808,-0.0097423073299647,0.3577423367050236,0.4387170753633956,0.2113228638914553,1843.6,2,Q2,2,Q2,3,Q3,2,Q2
EIMS.IC,2014,0.0592980288388683,0.0500208954114516,0.2601422323453297,0.4332949605119663,0.0485923711563008,2674.33,2,Q2,3,Q3,2,Q2,2,Q2
EIOF.OL,2014,0.0876850814848251,0.08365046476912,0.1603784614773866,0.4514540438552002,0.0249808829880776,1040.17,3,Q3,3,Q3,2,Q2,3,Q3
EKTAb.ST,2014,0.4829938708823466,0.2884718474682724,0.5187478144925295,0.6325402436812858,0.0942185399625217,32689.03,5,Q5,5,Q5,5,Q5,5,Q5
ELANb.ST,2014,0.2136574003126245,0.2121367205161708,0.2382279262389396,0.9315241814466234,0.0097019171588773,499.93,4,Q4,5,Q5,2,Q2,5,Q5
ELEAV.HE,2014,0.0664137696750085,0.0594546401907008,0.2267985874789347,0.4324341645206671,0.0387255573384901,91.82,2,Q2,3,Q3,2,Q2,2,Q2
ELISA.HE,2014,0.2732813936634716,0.2097773436151502,0.4481871959760387,0.6003472304448116,0.0630440890455414,26578.69,5,Q5,5,Q5,5,Q5,4,Q4
ELUXb.ST,2014,0.2199969743352443,0.2019603662355241,0.4006567849942437,0.6540395353795544,0.0342361594083373,38113.76,4,Q4,5,Q5,4,Q4,5,Q5
EMBLA.CO,2014,0.166005621946194,0.137375249428895,0.3604173707774417,0.5358729963876654,0.0521752571069058,5300.07,4,Q4,4,Q4,3,Q3,4,Q4
EMGS.OL,2014,-0.1535285769578121,-0.2863458830123368,0.2456339930490115,0.3116711904743841,0.3073954640006845,1571.95,1,Q1,1,Q1,2,Q2,1,Q1
ENDUR.OL,2014,-0.2109773371104819,-0.3690023250178047,0.1969474698557463,0.2609963875766936,0.2029347814787284,210.96,1,Q1,1,Q1,2,Q2,1,Q1
ENEA.ST,2014,0.4450002858613001,0.373963109072534,0.6278949101632155,0.7850900977071602,0.0500480127874578,779.88,5,Q5,5,Q5,5,Q5,5,Q5
ENH.OL,2014,-0.1518781087416382,-0.171636432058318,0.0801211680317492,0.185170330834681,0.0448834883262826,94.83,1,Q1,1,Q1,1,Q1,1,Q1
ENRO.ST,2014,-0.132698897841993,-0.1394610099309092,0.018967002072509,0.1031098004154025,0.0269048437399735,5242.18,1,Q1,1,Q1,1,Q1,1,Q1
ENSG.CO,2014,0.1983945923109421,0.1278645226784783,0.3945598649208074,0.5174848828829839,0.0848354494135779,24.83,4,Q4,4,Q4,4,Q4,4,Q4
ENSU.OL,2014,-0.1434225844004656,-0.2751038139035633,0.2565134167874024,0.3217433726390432,0.4249825488577244,2794.92,1,Q1,1,Q1,2,Q2,2,Q2
ENVIP.OL,2014,0.096330887258172,0.060451952124352,0.3469033692232623,0.4649772025643414,0.0872265109907917,66.56,3,Q3,3,Q3,3,Q3,3,Q3
EPEND.ST,2014,0.1555871009213628,0.0523751902786909,0.3799845709443579,0.4691880059050317,0.1585360378847789,1213.0,4,Q4,3,Q3,4,Q4,3,Q3
EPISb.ST,2014,-0.3113053785746036,-0.5105958820860099,0.1291139390545013,0.1839044024368314,0.1550327517929785,327.8,1,Q1,1,Q1,1,Q1,1,Q1
EQNR.OL,2014,0.3938500678151782,0.3652843792113989,0.6723110369416163,0.8715443878976838,0.0321097345729598,468731.12,5,Q5,5,Q5,5,Q5,5,Q5
ERICb.ST,2014,0.3387522448309887,0.2175208427655082,0.4642857021914074,0.5870466608441676,0.0855570446782417,243529.93,5,Q5,5,Q5,5,Q5,4,Q4
ETTE.HE,2014,0.1623434080007452,0.1221300126332543,0.369047035198248,0.5155469114143173,0.0655204267220594,526.65,4,Q4,4,Q4,4,Q4,4,Q4
EWRK.ST,2014,0.3232450609499807,0.2599275570728079,0.4966403550657352,0.6591381510134771,0.0566068855261071,669.08,5,Q5,5,Q5,5,Q5,5,Q5
EXL1V.HE,2014,0.2732475715410867,0.2382686095256397,0.4674395767410193,0.6686982192532065,0.0439286002746888,570.38,5,Q5,5,Q5,5,Q5,5,Q5
FESTI.IC,2014,0.0042354828199795,-0.0008914059589668,0.3655906680990141,0.4448374976650063,0.2397394324181069,995.43,2,Q2,2,Q2,4,Q4,2,Q2
FFARMS.CO,2014,-0.0767579323035744,-0.0830236573243201,0.0804849425442972,0.2223324471432969,0.0348465477063052,252.87,1,Q1,1,Q1,1,Q1,1,Q1
FIA1S.HE,2014,-0.0053672795688993,-0.0067791554172511,0.3143667626998022,0.4201482736764685,0.0997550668197713,2857.08,2,Q2,2,Q2,3,Q3,2,Q2
FLS.CO,2014,-0.0798508764561836,-0.0838609938763576,0.0365263358488165,0.1637091647812262,0.0268477623386817,17610.76,1,Q1,1,Q1,1,Q1,1,Q1
FLUGb.CO,2014,0.0798141086749285,0.0744668569051634,0.1932600702651701,0.4429988289817682,0.0304353039147932,803.73,3,Q3,3,Q3,2,Q2,2,Q2
FORTUM.HE,2014,0.1532767137938073,0.1225188128196387,0.3554604284131937,0.5176871209658953,0.0572125113337822,119109.72,4,Q4,4,Q4,3,Q3,4,Q4
FRO.OL,2014,6.37406392694064,6.0287821671160176,1.0,1.0,0.0275522304714836,1962.77,5,Q5,5,Q5,5,Q5,5,Q5
FSKRS.HE,2014,0.1053869673263817,0.0665298387256165,0.3506843480221493,0.4695463095693732,0.0866602780396098,9917.96,3,Q3,3,Q3,3,Q3,3,Q3
GABR.CO,2014,0.1390393218742644,0.1035775836078134,0.3544649355988566,0.4980213097744354,0.0667115627958714,282.37,3,Q3,4,Q4,3,Q3,4,Q4
GERHSP.CO,2014,0.0168950072454222,0.0160953624650048,0.0790822981756964,0.3043415432398111,0.0241566247174652,227.71,2,Q2,2,Q2,1,Q1,1,Q1
GJ.CO,2014,0.2138162219008807,0.1114403075986808,0.3980676239764797,0.5039031815400212,0.1093535099180141,123.28,4,Q4,4,Q4,4,Q4,4,Q4
GLA1V.HE,2014,0.0515181800875691,0.0131959316058838,0.3644157510609256,0.4489457847115986,0.1824165045401174,493.92,2,Q2,2,Q2,4,Q4,3,Q3
GMAB.CO,2014,0.8430667824011284,0.3134682706772507,0.5297536910701581,0.6209224726397136,0.1491777083640712,12266.55,5,Q5,5,Q5,5,Q5,5,Q5
GN.CO,2014,0.290364589888819,0.0781150007247288,0.3994709971852307,0.4848516432644579,0.1873376358145868,25810.93,5,Q5,3,Q3,4,Q4,3,Q3
GOD.OL,2014,0.0814199124635844,0.0640936046634583,0.3041606470651561,0.4573397617374531,0.0589235931413395,517.21,3,Q3,3,Q3,3,Q3,3,Q3
GSFG.OL,2014,0.1159418117875089,0.0753205493291491,0.3536575985833227,0.4757833635013155,0.0834219835124242,2735.72,3,Q3,3,Q3,3,Q3,3,Q3
GYL.OL,2014,0.0570136180551116,0.0542417009275374,0.1289859022012973,0.3902396033965339,0.0255466641816375,558.66,2,Q2,3,Q3,1,Q1,2,Q2
GYLDb.CO,2014,0.5956632653061225,0.543889982711466,0.8684857534115998,0.9596513861224484,0.0354593056122861,688.67,5,Q5,5,Q5,5,Q5,5,Q5
HAGA.IC,2014,0.3880767700875108,0.2773542821945854,0.5125252329728663,0.6472873105546707,0.0724839830029639,1498.23,5,Q5,5,Q5,5,Q5,5,Q5
HAPD.IC,2014,0.0831749049429658,0.0760687618541985,0.2236507042750333,0.4520889415785507,0.0347241474164842,348.93,3,Q3,3,Q3,2,Q2,3,Q3
HARBb.CO,2014,-0.0140954871807767,-0.0144033100457576,0.0209583443429209,0.1893051828146016,0.0186666515796365,420.49,2,Q2,2,Q2,1,Q1,1,Q1
HAVI.OL,2014,0.0516420081024529,0.0501752932602137,0.0653190651492794,0.3467282293290196,0.0192926289068454,980.84,2,Q2,3,Q3,1,Q1,2,Q2
HBC.OL,2014,-0.8293548387096775,-1.5736894858964163,0.0115540878039538,0.0189016974683525,0.3449417341111325,379.93,1,Q1,1,Q1,1,Q1,1,Q1
HEIMAR.IC,2014,0.1005145605204492,0.0653620967668698,0.3459535436130874,0.4677870787665081,0.083136281903559,1064.68,3,Q3,3,Q3,3,Q3,3,Q3
HEX.OL,2014,0.3585035574936879,0.2460767492361438,0.4857397704569497,0.6159735253642481,0.0775061995743621,2989.4,5,Q5,5,Q5,5,Q5,5,Q5
HHDC.CO,2014,-0.0070611151692228,-0.0074521508395289,0.1285187175576279,0.3177413518732093,0.0335877828776171,523.14,2,Q2,2,Q2,1,Q1,1,Q1
HIAB.HE,2014,0.1069087031740441,0.1023482607422434,0.1783057165092834,0.4923389945529157,0.0240639019570301,7187.02,3,Q3,3,Q3,2,Q2,3,Q3
HKFOODS.HE,2014,-0.1012057660954523,-0.1036100085395431,0.0028696830267792,0.0574360070412326,0.018154065001477,1448.14,1,Q1,1,Q1,1,Q1,1,Q1
HLUNa.CO,2014,0.3050039545413528,0.1123309055962518,0.4116587384377882,0.5039194269911934,0.1494332687438934,30049.77,5,Q5,4,Q4,4,Q4,4,Q4
HMb.ST,2014,0.378875400087119,0.2500514417868018,0.4895041403898534,0.6145542556443209,0.0823093709722802,379079.44,5,Q5,5,Q5,5,Q5,5,Q5
HONBS.HE,2014,-0.2038612565445027,-0.2498298800931013,0.103710055237279,0.1911049576021966,0.0625432882840378,102.16,1,Q1,1,Q1,1,Q1,1,Q1
HUH1V.HE,2014,0.1140362119067132,0.1025954447614611,0.2743135013920779,0.4953758306430954,0.0380694603108245,16733.76,3,Q3,3,Q3,2,Q2,3,Q3
ICEAIR.IC,2014,0.1800384864535307,0.099373957043631,0.386450040507068,0.495553702313194,0.102678318071518,4792.79,4,Q4,3,Q3,4,Q4,3,Q3
ICP1V.HE,2014,-10.331838565022425,-16.70641621334248,0.0,0.0,0.1461846074134468,100.08,1,Q1,1,Q1,1,Q1,1,Q1
IDEX.OL,2014,-0.9540898155573376,-1.7082597670248632,0.0046841513758874,0.0084045336927786,0.2248178207393797,2116.51,1,Q1,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2014,0.0738072134938167,0.0669903230755012,0.2213803330525687,0.4397923667360236,0.0361763889535159,683.06,3,Q3,3,Q3,2,Q2,2,Q2
INVEST.HE,2014,-0.0049120992761116,-0.0065618428833509,0.33910748806589,0.4314340552898743,0.1356823547122511,20.04,2,Q2,2,Q2,3,Q3,2,Q2
IOX.OL,2014,-0.144058885383807,-0.2303935428403968,0.2289192217109075,0.3065618473075303,0.1434231196115612,501.29,1,Q1,1,Q1,2,Q2,1,Q1
ITAB.ST,2014,0.2045881680013075,0.0050158400193452,0.3790084011546554,0.4521663282048764,0.6109230772074948,2115.95,4,Q4,2,Q2,4,Q4,3,Q3
ITERA.OL,2014,0.252587991718427,0.2062838120970033,0.4379006314832736,0.6090053162511665,0.0542830790012432,228.48,4,Q4,5,Q5,5,Q5,4,Q4
JBTM.IC,2014,0.3727472668261016,0.339607917872971,0.6186235043149277,0.82195667574161,0.035860828826629,5152.3,5,Q5,5,Q5,5,Q5,5,Q5
JDAN.CO,2014,0.098667946535023,0.0960459645420753,0.1122381596894421,0.4720256676802185,0.0188232775607467,7684.44,3,Q3,3,Q3,1,Q1,3,Q3
JINJ.OL,2014,-3.000941545409142e-05,-0.0004840821424069,0.2558929292712755,0.3957783471874156,0.0615337212135719,2420.51,2,Q2,2,Q2,2,Q2,2,Q2
JM.ST,2014,0.302224053503039,0.2714364527041125,0.5122716898971778,0.729486696953102,0.0386331632279119,13652.58,5,Q5,5,Q5,5,Q5,5,Q5
KABEb.ST,2014,0.1254953764861293,0.057824222106344,0.3704634005350559,0.4692687679394715,0.1223921850204058,983.92,3,Q3,3,Q3,4,Q4,3,Q3
KBHL.CO,2014,0.3656411031309652,0.3588381350166556,0.7955306857820492,0.985492247008712,0.0158091243544303,24435.21,5,Q5,5,Q5,5,Q5,5,Q5
KCRA.HE,2014,0.1545329207059271,0.1431817810913185,0.3006591614096158,0.5648727330855935,0.0321893508469822,13321.22,4,Q4,4,Q4,3,Q3,4,Q4
KDV.ST,2014,-0.0287595869806769,-0.0386504767914941,0.2804746482061618,0.3904513035810273,0.0883676031646443,1369.55,2,Q2,2,Q2,3,Q3,2,Q2
KELAS.HE,2014,0.3864425875504645,0.1882130905932391,0.4510614370686736,0.5538990172763305,0.1175272924851011,101.87,5,Q5,4,Q4,5,Q5,4,Q4
KEMIRA.HE,2014,0.050672756120978,0.0424580066953106,0.2559536308041599,0.4254437312864104,0.0494560800915914,15750.38,2,Q2,2,Q2,2,Q2,2,Q2
KESKOB.HE,2014,0.0915190485828206,0.0793588386313256,0.2749275359999278,0.4658448903418184,0.0444969007501248,22308.72,3,Q3,3,Q3,2,Q2,3,Q3
KIT.OL,2014,0.0241497962888684,0.0189877771860318,0.2593197415672127,0.4093301633295843,0.0570059385034881,313.06,2,Q2,2,Q2,2,Q2,2,Q2
KLEEb.CO,2014,0.1742914979757085,0.1107407782846274,0.382950194923027,0.5039322497055914,0.0864243994252595,66.68,4,Q4,4,Q4,4,Q4,4,Q4
KMCP.OL,2014,0.0152578706233449,0.0092962627596775,0.3058466396103666,0.4235480857928198,0.0833782670780251,0.76,2,Q2,2,Q2,3,Q3,2,Q2
KNEBV.HE,2014,0.5712039521860042,0.4703762479258144,0.7189818676229313,0.8461596681728693,0.053195054915337,122046.42,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2014,0.1035450277882697,0.0919693808349681,0.2721278356250214,0.4806012544899488,0.0403987185580892,958.79,3,Q3,3,Q3,2,Q2,3,Q3
KOA.OL,2014,1.4667012277618316,1.4023797929262956,0.9999999999152084,0.9999999999998188,0.024642430777206,2351.12,5,Q5,5,Q5,5,Q5,5,Q5
KOG.OL,2014,0.3521105603124531,0.2169040638443922,0.4650568345193238,0.5836142391594152,0.0904810751323372,13817.83,5,Q5,5,Q5,5,Q5,4,Q4
KSL.HE,2014,0.1751778559162645,0.1499055205176613,0.3625484936062206,0.5546215628706548,0.0469558128077661,408.73,4,Q4,4,Q4,3,Q3,4,Q4
LAGRb.ST,2014,0.2882690127576683,0.2726732763395565,0.5193346775611907,0.80099355006391,0.0274344056423081,1745.98,5,Q5,5,Q5,5,Q5,5,Q5
LAMMb.ST,2014,0.0242163210587867,0.0216341538305579,0.1830396340899005,0.3765073746313468,0.0380015490204691,161.97,2,Q2,2,Q2,2,Q2,2,Q2
LIAB.ST,2014,0.0806934977434143,0.074951815068456,0.2010187821742681,0.4455394179574722,0.0314383997060869,4702.92,3,Q3,3,Q3,2,Q2,2,Q2
LINDEX.HE,2014,0.0250115254309975,0.0238830278609309,0.0845959309020241,0.3191045051067946,0.0240093799062099,6637.37,2,Q2,2,Q2,1,Q1,1,Q1
LOGIa.ST,2014,-2.916389670161084,-3.645910208402511,0.0,0.0,0.0665384765404333,48.97,1,Q1,1,Q1,1,Q1,1,Q1
LOOMIS.ST,2014,0.2315295784048729,0.2115189153586607,0.4181121977064657,0.6642733748746293,0.0352449251287672,10326.79,4,Q4,5,Q5,4,Q4,5,Q5
LSG.OL,2014,0.1583014856370752,0.1290133174800246,0.3564104453609164,0.5255173249894138,0.0544283212925495,9660.19,4,Q4,4,Q4,3,Q3,4,Q4
LUNG.ST,2014,0.0,-0.0001179877448882,0.0977224762791425,0.3013707192880008,0.0282796822511556,317.33,2,Q2,2,Q2,1,Q1,1,Q1
LUOTEA.HE,2014,0.3737139158282042,0.3540985317166634,0.6798484181659683,0.89892664906783,0.0270226250844441,4927.04,5,Q5,5,Q5,5,Q5,5,Q5
MAERSKb.CO,2014,0.2742431938132108,0.2621938465928934,0.4979812456801652,0.8103423004651089,0.0245877564257987,235735.32,5,Q5,5,Q5,5,Q5,5,Q5
MARAS.HE,2014,-0.2022459417389374,-0.2591383127804657,0.1252463628382938,0.2110433972483562,0.0725595459695759,99.18,1,Q1,1,Q1,1,Q1,1,Q1
MBPH.ST,2014,0.0552922590837284,0.040855709845852,0.3016347219115108,0.4397389250751535,0.066774609409449,120.9,2,Q2,2,Q2,3,Q3,2,Q2
MEABb.ST,2014,0.2318984631852588,0.215042728919337,0.4168264424577319,0.6836442582886807,0.0320838495749117,592.05,4,Q4,5,Q5,4,Q4,5,Q5
MEDI.OL,2014,0.4379316014468924,0.3333923302792961,0.567175683667265,0.708155032092812,0.064279812021093,433.81,5,Q5,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2014,0.2764461369972123,0.0295737523436374,0.3855348287821595,0.46221596601167,0.3216052795447352,2436.91,5,Q5,2,Q2,4,Q4,3,Q3
MEKKO.HE,2014,0.2109847138286525,0.1450297449546149,0.4017055008169768,0.5330469673453075,0.0771029681819474,637.78,4,Q4,4,Q4,4,Q4,4,Q4
MEKO.ST,2014,0.125266448770783,0.1046184256271199,0.3221529191940082,0.4987463913865009,0.0506560775493546,6699.43,3,Q3,4,Q4,3,Q3,4,Q4
MEREN.ST,2014,-0.0095962756593561,-0.0102704609077558,0.1420440554988884,0.3247637828154062,0.0361301143164854,16316.24,2,Q2,2,Q2,1,Q1,2,Q2
METSB.HE,2014,-0.3400540651181176,-0.4846941749795428,0.0899649430113238,0.1448641071352467,0.0995962938640448,7982.5,1,Q1,1,Q1,1,Q1,1,Q1
METSO.HE,2014,0.2630576720653363,0.1094474578547047,0.4064053266161765,0.5023059331984223,0.1351418798039223,11619.59,4,Q4,4,Q4,4,Q4,4,Q4
MGN.OL,2014,0.0736976853545117,0.0475181577394268,0.3335094819162429,0.4537818158919627,0.0836629440087473,748.49,3,Q3,3,Q3,3,Q3,3,Q3
MOWI.OL,2014,0.1541572098884762,0.0698856986586372,0.3788090397533482,0.4771925341053197,0.1246105121103373,30306.4,4,Q4,3,Q3,4,Q4,3,Q3
MSABb.ST,2014,0.1575357535753574,0.0770463695652418,0.3792905541572134,0.4811251800966626,0.1161406224535013,205.64,4,Q4,3,Q3,4,Q4,3,Q3
MYCR.ST,2014,0.1790198202791409,0.148604884342314,0.3715584115600044,0.5488769097666333,0.051734048085163,994.52,4,Q4,4,Q4,4,Q4,4,Q4
NAPA.OL,2014,0.1151677473921622,0.0633574243341751,0.3622400424661804,0.4702199277022679,0.1024646056902539,299.32,3,Q3,3,Q3,3,Q3,3,Q3
NAS.OL,2014,0.0766556478036831,0.0423243259444859,0.3474563179956556,0.4551812790070388,0.1012559671769006,6617.51,3,Q3,2,Q2,3,Q3,3,Q3
NAVA.OL,2014,-0.0431544777544395,-0.0547058818776072,0.2410086505279133,0.3613490405852366,0.0720199933991393,95.85,2,Q2,2,Q2,2,Q2,2,Q2
NCCb.ST,2014,0.2632423913389822,0.1423917595822897,0.4169101672773828,0.5254282355397559,0.1053176590806124,13987.68,5,Q5,4,Q4,4,Q4,4,Q4
NEL.OL,2014,-1.842165898617512,-2.258408805999445,2.4960411515451137e-10,2.7526951829059954e-09,0.0622588245452788,16.56,1,Q1,1,Q1,1,Q1,1,Q1
NELLY.ST,2014,-0.0603632890135115,-0.0901745298174499,0.2811280031424685,0.3739904616990701,0.1178136357305846,782.94,1,Q1,1,Q1,3,Q3,2,Q2
NEOBO.ST,2014,-0.0180893159977388,-0.0313315240764255,0.3520319571746697,0.4298401595105325,0.2516336116335104,69.61,2,Q2,2,Q2,3,Q3,2,Q2
NESTE.HE,2014,0.1774345176082624,0.1331085022295508,0.3794724398575341,0.5257983453991837,0.0659368638694388,30721.87,4,Q4,4,Q4,4,Q4,4,Q4
NETIB.ST,2014,0.0553551490165765,0.0328293658513519,0.3331196625552645,0.4457169270383839,0.0925049015882186,527.63,2,Q2,2,Q2,3,Q3,3,Q3
NEWAb.ST,2014,0.0939958320508226,0.0610320344861183,0.3428602231357954,0.4643620036185679,0.0832227504365411,1446.03,3,Q3,3,Q3,3,Q3,3,Q3
NHY.OL,2014,0.0126753826530612,0.0121816585459977,0.0538270160658017,0.2743827919287926,0.0214291797753844,56007.78,2,Q2,2,Q2,1,Q1,1,Q1
NIBEb.ST,2014,0.168529810298103,0.1550129089854638,0.3261926463787232,0.5814222162959601,0.0337775224341393,13282.06,4,Q4,4,Q4,3,Q3,4,Q4
NKR.OL,2014,-0.3586743607390543,-0.4501003807587578,0.0492310388079469,0.098926719334317,0.067612769175917,227.47,1,Q1,1,Q1,1,Q1,1,Q1
NKT.CO,2014,0.0547359249689445,0.0498592422951296,0.1966117676057099,0.4115450289610083,0.0352856647338325,3401.5,2,Q2,3,Q3,2,Q2,2,Q2
NLG1V.HE,2014,0.0177392502439861,0.0146090521431219,0.2316607038616589,0.3940263364260414,0.0498775982871473,158.77,2,Q2,2,Q2,2,Q2,2,Q2
NMAN.ST,2014,0.2394843613579169,0.2191415939940124,0.4294878364571551,0.6767374181508345,0.0349185681797417,2097.82,4,Q4,5,Q5,5,Q5,5,Q5
NOBI.ST,2014,0.0564777123633305,0.054439232662588,0.0947843793912388,0.3736249939883682,0.0218694040001123,6434.25,2,Q2,3,Q3,1,Q1,2,Q2
NOD.OL,2014,0.4605381892223328,0.1101128817970801,0.4183171315880954,0.5023744910590497,0.2035100317457581,4527.3,5,Q5,4,Q4,4,Q4,4,Q4
NOHOP.HE,2014,0.0526405018224969,0.0330978324916099,0.3258283707823789,0.4433404253365798,0.0858327252416431,520.41,2,Q2,2,Q2,3,Q3,2,Q2
NOKIA.HE,2014,0.3982220615133004,0.31463813771497,0.5526364915423211,0.7041605570690506,0.0591545766537763,170290.86,5,Q5,5,Q5,5,Q5,5,Q5
NOLAb.ST,2014,0.4262415087804917,0.2881404929257538,0.5206336204008237,0.6468841080813645,0.0794324952189174,3251.27,5,Q5,5,Q5,5,Q5,5,Q5
