Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
CATE.ST,2017,2018,0.089705987863819,0.089705987863819,0.0838753030615793,0.0838753030615793,0.0838753030615793,5821.56,0.089705987863819,0.10047704423948864,0.04437426262847108,0.09956482998816854,0.0,0.0,0.008594267891667395,0.0,0.1731051712477274,0.0,0.45952971834817746,0.0,0.8866706869116302,0.18474809199508457,0.1024220825887608,0.011180199725674361,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Catena AB,Real Estate Operations,Real Estate,232.85,94.86,1660.27,1317.55,27.12,2.0,14255.81,391.11,863.76,214.88,29.92,0.0,206.36,4599.47,0.0,-448.9,-43.11999999999999,-2141.92,-2162.0200000000004,16.5,-409.38000000000034,11706.9,12981.355,-0.0315359991310614,391.11,284.28,91.35000000000002,0.0218991006716941,0.0301285959747653,0.0070370157814804,0.0001540671216525,484.81,0.0373466406241875,True,8,124,2017.0,2018-05-04,2018-06-30,2018-02-16,670.043235133661,True,True,0.0516158163099045,124,0.0781066552524984,0.0337355341858825,0.0410212040503073,0.1479925741688396,8000,student_t_residual_sd,0.0465740411693238,0.0436108688440615,0.0178543260714216,0.0231715137999939,0.0802385917521251,8000,student_t_residual_sd
CLASb.ST,2017,2018,0.2564986251145738,0.2564986251145738,0.0470745729369119,0.0470745729369119,0.0470745729369119,9348.84,0.2564986251145738,0.2537216799965921,0.2410175130043289,0.05818431295106944,0.0,0.0,0.11303241701160194,0.0,0.8952128743938041,0.0,0.0011808698448083255,0.0,0.9612972197243878,0.18474809199508457,0.1024220825887608,0.0035217144126960176,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,2400.81,606.02,1378.5,0.0,38.2,1031.81,3780.37,670.13,7661.2,4505.19,2594.8,0.0,1.53,2182.0,0.0,-108.86999999999988,1.0499999999999543,-212.16000000000008,0.0,-73.52,28.72000000000025,3927.15,3853.76,0.0074524620111268,670.13,695.24,160.57999999999993,0.1804056298264552,0.1738899153034958,0.0416683965789254,0.2677411151706385,361.95,0.0939212613136261,True,1,134,2017.0,2017-06-09,2017-06-30,2017-06-08,785.921244836133,True,True,0.203936219389929,134,0.0419197710347597,0.0235037787674223,0.0203921210572544,0.091027929998789,8000,student_t_residual_sd,0.0260111848473361,0.0235251816410346,0.0123105333878208,0.0115309588557734,0.0488279947335157,8000,student_t_residual_sd
CONTX.OL,2017,2018,-0.0323341192320646,-0.0323341192320646,0.0517534112894187,0.0517534112894187,0.0517534112894187,392.72,-0.0323341192320646,-0.02226066581432449,-0.05089566485258439,0.063710630230037,0.0,0.0,8.548918795092675e-09,0.0,0.00035252287441567276,0.0,0.9605182073461914,0.0,0.9535961359487005,0.18474809199508457,0.1024220825887608,0.004256565490662665,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,ContextVision AB,Healthcare Equipment & Supplies,Health Care,64.21,40.35,18.61,0.0,0.0,3.74,79.12,1.89,77.96,2.16,77.71,0.0,0.01,59.38,0.0,3.689999999999991,-0.3399999999999963,3.09,0.0,0.0,0.9399999999999872,75.2,77.16,0.0121824779678588,1.89,9.36,-2.480000000000004,0.1213063763608087,0.0244945567651632,-0.0321410057024365,0.0484707102125453,4.79,0.0620787973043027,True,4,141,2017.0,2018-05-02,2018-06-30,2018-02-22,3.46613198893974,True,True,0.0449213580733507,141,0.0445771040804739,0.0295602301153995,0.0204963562093065,0.1065171428542895,8000,student_t_residual_sd,0.0285510445705901,0.0250672863344471,0.0153268174253902,0.0115723229262372,0.0581003457415747,8000,student_t_residual_sd
COOR.ST,2017,2018,0.0919049801467395,0.0919049801467395,0.0429151653272844,0.0429151653272844,0.0429151653272844,5992.12,0.0919049801467395,0.09491098072071752,0.0789540976778788,0.05321750549537225,0.0,0.0,5.01820192977398e-06,0.0,0.04262488679069809,0.0,0.4084867246106382,0.0,0.9676227938278482,0.18474809199508457,0.1024220825887608,0.0029268666563200467,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Coor Service Management Holding AB,Professional & Commercial Services,Industrials,2281.47,709.46,2229.44,3.0,30.02,83.05,6139.97,477.39,7477.57,6677.71,541.3000000000001,0.0,31.96,2465.59,0.0,288.0999999999999,137.62,302.46000000000004,-3.64,6.309999999999999,-149.31000000000012,5903.28,6021.625,-0.0247956324081954,477.39,403.58,336.79,0.0670217756834741,0.0792792643181865,0.0559300853175015,0.0137919581508313,326.83,0.0542760467481784,True,5,142,2017.0,2018-04-27,2018-06-30,2018-02-22,475.19067365892,True,True,0.078914026306673,142,0.0382049264448556,0.0209119617503322,0.0193054173009418,0.0819134382708399,8000,student_t_residual_sd,0.0236116312103922,0.0213754422124487,0.0105354679229055,0.0112059173198704,0.043828960250025,8000,student_t_residual_sd
CTY1S.HE,2017,2018,0.0541972876750508,0.0541972876750508,0.0173650866666113,0.0173650866666113,0.0173650866666113,16717.5,0.0541972876750508,0.05490861968546998,0.0520178081563328,0.021831381991092004,0.0,0.0,0.0,0.0,1.5858750979091951e-09,0.0,0.8775960924983084,0.0,0.994551301203205,0.18474809199508457,0.1024220825887608,0.00047922036707847643,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Citycon Oyj,Real Estate Operations,Real Estate,430.23,99.44,2004.47,1227.69,18.71,41196.95,46055.52,1389.27,3155.48,1023.53,384.4,0.0,569.14,21731.16,11.81,-80.07,-44.93000000000001,-1495.91,-1402.8200000000002,12.35,70.29999999999993,44500.71,45278.115,0.0015526264730764,1389.27,1266.91,74.59999999999991,0.0279806259602459,0.0306830352809519,0.0016475950909175,0.909864511806642,916.94,0.020251284754235,True,8,150,2017.0,2018-05-11,2018-06-30,2018-02-08,1396.53431963028,True,True,0.0308434730471946,150,0.0141137267044902,0.0122049966609947,0.0047870059736643,0.040925418453591,8000,student_t_residual_sd,0.0097207227521634,0.0078688502329671,0.0068229957458861,0.0026324414708517,0.0231868471672873,8000,student_t_residual_sd
DEMANT.CO,2017,2018,0.3999997965956207,0.3999997965956207,0.0450723829098344,0.0450723829098344,0.0450723829098344,59435.83,0.3999997965956207,0.3923378578095182,0.3857616955774262,0.055799571973506684,0.0,0.0,0.9048057846142579,0.0,0.999947790398247,0.0,4.673141698088175e-09,0.0,0.9644047474545138,0.18474809199508457,0.1024220825887608,0.0032285119299181025,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Demant A/S,Healthcare Equipment & Supplies,Health Care,7063.94,922.02,7544.13,4248.9400000000005,95.24,2272.63,21459.03,2348.54,16546.44,3968.19,9711.58,1152.94,86.56,9824.69,7.94,792.6499999999996,53.88999999999999,410.8199999999997,-88.01999999999953,-85.72000000000001,154.2000000000004,19010.74,20234.885,0.0076205029087143,2348.54,2094.99,1570.7999999999993,0.1035335758023828,0.1160639163504017,0.0776283136770977,0.1123124742245878,2168.48,0.1071654224869575,True,4,153,2017.0,2018-06-14,2018-06-30,2018-02-22,2781.12485317997,True,True,0.1374420884121639,153,0.0395037429545146,0.023919093657399,0.0200865873210549,0.0870126274380392,8000,student_t_residual_sd,0.0248384424179632,0.02207627610939,0.0123496816823209,0.0114343542895378,0.0468880317552808,8000,student_t_residual_sd
DFDS.CO,2017,2018,0.3783602135174369,0.3783602135174369,0.0499756108313663,0.0499756108313663,0.0499756108313663,24980.55,0.3783602135174369,0.36995617823840615,0.3609975913573144,0.06161869407701868,0.0,0.0,0.798024581610377,0.0,0.9992178299863517,0.0,6.212999287907048e-07,0.0,0.9565934445996938,0.18474809199508457,0.1024220825887608,0.0039691506158565535,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,DFDS A/S,Freight & Logistics Services,Industrials,4199.07,1366.75,4034.91,188.11,31.48,11982.24,17604.82,3289.72,17975.14,10386.91,4197.9,0.0,80.17,8683.88,64.82,859.7199999999998,516.23,-81.84000000000015,83.81000000000002,-5.449999999999999,503.69,15900.53,16752.675,0.030066243152213,3289.72,3230.21,768.0099999999984,0.1928175649560443,0.1963698334743555,0.0458440219248566,0.7152433865039464,2948.77,0.1760178598343249,True,5,154,2017.0,2018-05-14,2018-06-30,2018-02-08,3805.44380324089,True,True,0.2271543979239667,154,0.0454963084794252,0.0220691290480671,0.0226337603147399,0.0912076173181326,8000,student_t_residual_sd,0.0275206898972923,0.0254939100502487,0.0111393592335855,0.012994611010787,0.0483618264957568,8000,student_t_residual_sd
DIGIA.HE,2017,2018,0.1333885666942828,0.1333885666942828,0.0739730214076548,0.0739730214076548,0.0739730214076548,620.6,0.1333885666942828,0.13803283360722854,0.09721792932374447,0.08893708961086041,0.0,0.0,0.014769880567840343,0.0,0.2865931635992589,0.0,0.27261461792537467,0.0,0.9095734065736542,0.18474809199508457,0.1024220825887608,0.008696171030600275,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Digia Oyj,Software & IT Services,Information Technology,338.0,116.74,281.35,25.6,2.35,32.42,852.75,29.33,882.05,102.71,770.5100000000001,53.29,4.16,434.52,0.0,146.17,98.63,59.62000000000003,-10.72,-1.4699999999999998,-24.27000000000004,602.83,727.79,-0.0333475315681721,29.33,35.4,78.96999999999991,0.0486404045122906,0.0403000865634317,0.1085065746987454,0.0445458167878096,34.58,0.0475137058766952,True,6,155,2017.0,2018-06-06,2018-06-30,2018-02-06,55.6383623734401,True,True,0.0764483743572185,155,0.0682078463161329,0.0296362671472399,0.0377269648804658,0.1281058755824413,8000,student_t_residual_sd,0.0407526182999544,0.0381421712712494,0.0146909314631619,0.0217456340952914,0.0676780864607012,8000,student_t_residual_sd
DIOS.ST,2017,2018,0.1122872961852999,0.1122872961852999,0.0118844462420092,0.0118844462420092,0.0118844462420092,7503.91,0.1122872961852999,0.11247276021663277,0.1112634927381518,0.014962808798645371,0.0,0.0,0.0,0.0,9.7363827067376e-07,0.0,0.014431670292285292,0.0,0.9974404913821298,0.18474809199508457,0.1024220825887608,0.00022446015484551494,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Dios Fastigheter AB,Real Estate Operations,Real Estate,205.13,32.02,2578.67,2067.34,0.0,19473.57,19720.74,669.13,1664.59,618.77,108.46,0.0,163.65,6845.42,45.03,19.25999999999999,32.02,-155.32999999999993,-134.64999999999964,0.0,7.920000000000279,13200.59,16460.665,0.000481147025348,669.13,473.3,348.77,0.0287533948355063,0.040650241044332,0.0211880868725534,1.183036651313905,749.17,0.0455127420429247,True,8,157,2017.0,2018-04-26,2018-06-30,2018-02-16,757.903032978957,True,True,0.0460432815429362,157,0.0101214158478064,0.0069443052280757,0.0048061954341411,0.0245430315600804,8000,student_t_residual_sd,0.0065481042401234,0.0056933303236371,0.00357228653563,0.0027558962152633,0.0131766300869092,8000,student_t_residual_sd
DNO.OL,2017,2018,0.0788814371823924,0.0788814371823924,0.107040948541958,0.107040948541958,0.107040948541958,10296.23,0.0788814371823924,0.09712223664515131,0.009961532250921765,0.12276573476843956,0.0,0.0,0.02166387233885858,0.0,0.19707365577276892,0.0,0.5022971932841518,0.0,0.8277002376713234,0.18474809199508457,0.1024220825887608,0.01820879703458495,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Dno ASA,Oil & Gas,Energy,4096.11,3530.65,990.58,185.48,5.74,7085.1,11613.73,2788.86,2871.52,1671.33,605.05,272.77,300.87,7188.51,0.0,331.2399999999998,1275.5300000000002,655.46,166.48,2.29,-1430.9800000000005,8376.16,9994.945,-0.1431703726233611,2788.86,520.56,1177.17,0.0520823276166101,0.2790270481728514,0.1177765360389677,0.7088683329423023,3835.02,0.3836959583069241,True,3,158,2017.0,2018-06-26,2018-06-30,2018-02-08,3751.549527087,True,True,0.3753446894492166,158,0.0998972028724796,0.0407310195472406,0.0568663551352676,0.1822672474444875,8000,student_t_residual_sd,0.0589489727876054,0.0560595286514419,0.0196542229572751,0.0325430037014341,0.095376713889035,8000,student_t_residual_sd
DSV.CO,2017,2018,0.4865866899576158,0.4865866899576158,0.0169926943562592,0.0169926943562592,0.0169926943562592,122804.06,0.4865866899576158,0.48501147955053253,0.4844992029129287,0.0213656803689034,0.0,0.0,0.9999999999999606,0.0,1.0,0.0,3.338024800407754e-81,0.0,0.9947812823882823,0.18474809199508457,0.1024220825887608,0.00045888709981574253,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,DSV A/S,Freight & Logistics Services,Industrials,24025.33,1783.18,20075.34,654.8,435.21,3215.81,50780.99,5851.29,93968.09,73136.06,10810.58,0.0,489.28,19624.26,-34.39,1480.9500000000007,-312.54999999999995,813.9399999999987,-1005.64,-309.42,-335.49999999999795,49357.26,50069.125,-0.0067007362321589,5851.29,1588.4,9435.979999999996,0.0317241413745496,0.1168642351948431,0.1884590553559703,0.0642274056117417,5541.67,0.1106803843686104,True,5,163,2017.0,2018-06-20,2018-06-30,2018-02-08,5899.05515998074,True,True,0.1178182195111406,163,0.0145623130249869,0.0106484979973938,0.0056327152614836,0.0360859372991188,8000,student_t_residual_sd,0.0094396843242717,0.0081772133576153,0.0056943635487513,0.0030992728632246,0.0200420133970669,8000,student_t_residual_sd
EAST9.ST,2017,2018,-0.0137619290998818,-0.0137619290998818,0.0832610301935003,0.0832610301935003,0.0832610301935003,2030.02,-0.0137619290998818,0.008443487054799715,-0.058506100768794256,0.09891748570979146,0.0,0.0,0.00028632841071962734,0.0,0.023068804106959218,0.0,0.827343292288395,0.0,0.8881395708277189,0.18474809199508457,0.1024220825887608,0.011017039776786194,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Eastnine AB (publ),Real Estate Operations,Real Estate,155.71,129.64,10.19,0.0,0.0,0.0,2397.21,-15.57,0.0,0.0,32.85,0.0,0.0,2387.02,0.0,-138.91,-145.83000000000004,-6.000000000000002,0.0,0.0,12.920000000000046,2264.03,2330.62,0.0055435892595103,-15.57,-27.05,0.0,-0.0116063536741296,-0.0066806257562365,0.0,0.0,17.45,0.0074872780633479,True,8,167,2017.0,2018-02-19,2018-06-30,2018-02-16,14.47406947890818,True,True,0.0062103944353468,167,0.0774735783370792,0.0337037310097652,0.0402125518528541,0.1463804898651513,8000,student_t_residual_sd,0.0462108733370181,0.0437709748054114,0.0179040307846015,0.0225692075529845,0.0799536552122859,8000,student_t_residual_sd
EKTAb.ST,2017,2018,0.3012035534061595,0.3012035534061595,0.0753722792358303,0.0753722792358303,0.0753722792358303,34377.72,0.3012035534061595,0.2903083477758776,0.263780815139474,0.09046333904249736,0.0,0.0,0.38804013066672016,0.0,0.9034050758737471,0.0,0.007147193076272822,0.0,0.9064431543332863,0.18474809199508457,0.1024220825887608,0.009028272398104324,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,10440.28,3279.73,7709.27,0.0,107.61,770.73,20310.5,735.43,10263.38,6018.62,2982.94,976.1,259.85,6567.22,0.0,646.4400000000005,1004.21,-1362.7700000000004,-1887.09,14.510000000000003,-867.579999999999,19462.54,19886.52,-0.0436265369707721,735.43,699.58,-808.5600000000013,0.035178603395667,0.0369813320782117,-0.0406586974493275,0.0387564038353618,2288.43,0.1150744323290349,True,4,174,2017.0,2017-06-15,2017-06-30,2017-06-01,1788.3166897696,True,True,0.089926075038247,174,0.0667417009167284,0.0368903552661267,0.0354804487968122,0.1421867908837441,8000,student_t_residual_sd,0.0414418971500144,0.0374692424823633,0.0186098825759328,0.0205229160769621,0.0757386148613211,8000,student_t_residual_sd
ELISA.HE,2017,2018,0.3210342341427003,0.3210342341427003,0.0520178094168677,0.0520178094168677,0.0520178094168677,53904.1,0.3210342341427003,0.31464828276114204,0.3022914587411003,0.06402090117758588,0.0,0.0,0.4632872427300637,0.0,0.9841584549380428,0.0,8.118003707157894e-05,0.0,0.9531430614959999,0.18474809199508457,0.1024220825887608,0.004300168519463558,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Elisa Oyj,Telecommunications Services,Communication Services,5134.24,436.14,5255.33,582.83,0.98,7463.59,25404.38,4672.58,16676.85,6490.11,6713.1,16.79,204.33,10235.0,0.98,-665.2300000000005,32.079999999999984,-663.9899999999998,500.2000000000001,0.98,467.85999999999945,22999.92,24202.15,0.019331340397444,4672.58,4518.69,1484.199999999999,0.186706139743783,0.1930646657425063,0.0613251302053742,0.3083854120398394,4948.59,0.2044690244461752,True,0,178,2017.0,2018-06-27,2018-06-30,2018-01-31,5097.81653093051,True,True,0.2106348622304427,178,0.0466882863736983,0.0256416104908967,0.0222925649436324,0.098463393058411,8000,student_t_residual_sd,0.0287336864086937,0.0262099703887759,0.0131718899876581,0.0125532780718807,0.0531073382931488,8000,student_t_residual_sd
ELTEL.ST,2017,2018,-0.0733819328497212,-0.0733819328497212,0.0370099492160781,0.0370099492160781,0.0370099492160781,4558.77,-0.0733819328497212,-0.06711418094847223,-0.08309448280204433,0.04608625997012326,0.0,0.0,0.0,0.0,1.2463720500122122e-08,0.0,0.9995486482948321,0.0,0.9757186251191922,0.18474809199508457,0.1024220825887608,0.0021767990313542778,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Eltel AB,Telecommunications Services,Communication Services,4271.8,323.9,3896.7,430.23,0.0,320.95,8153.74,-608.33,12408.27,11520.96,1016.99,0.0,75.57,2728.09,68.92,-141.1300000000001,-449.73,-2123.41,-2068.62,0.0,363.3899999999999,9806.52,8980.130000000001,0.0404660066168306,-608.33,-77.09,-593.3099999999995,-0.0085845082420855,-0.0677417810209874,-0.0660691994436605,0.0357400171267008,30.72,0.0034208858891797,True,0,183,2017.0,2018-06-04,2018-06-30,2018-02-22,365.530443937533,True,True,0.0407043599521981,183,0.0322752290122295,0.020611762392067,0.0138445481868981,0.0757454230465836,8000,student_t_residual_sd,0.0204891258971023,0.0181321506922531,0.0108451560247798,0.0076120930882252,0.0404498862557496,8000,student_t_residual_sd
ELUXb.ST,2017,2018,0.3142415442340827,0.3142415442340827,0.0449667215914656,0.0449667215914656,0.0449667215914656,63519.71,0.3142415442340827,0.30965301291632646,0.30006775787371154,0.05567340373663453,0.0,0.0,0.40982987419569206,0.0,0.990575373320447,0.0,1.2499056341172723e-05,0.0,0.9645655340990722,0.18474809199508457,0.1024220825887608,0.0032133927390608523,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Electrolux AB,Household Goods,Consumer Staples,51839.48,11296.3,52937.19,2696.74,924.6,19204.4,89599.86,9706.7,116948.12,92207.84,21316.2,3453.12,437.69000000000005,20478.22,14.01,2660.6300000000047,-800.4500000000007,6211.639999999999,983.13,193.45000000000005,-1573.979999999994,81411.24,85505.55,-0.018407927906434,9706.7,9981.58,-1959.8800000000049,0.11673604812787,0.1135212860451748,-0.0229210852394962,0.2245982863100699,7534.82,0.0881208295835767,True,2,184,2017.0,2018-06-28,2018-06-30,2018-01-31,7833.24955644267,True,True,0.0916110071971079,184,0.039731847954341,0.0232809540373831,0.0177194697082312,0.0896450789149352,8000,student_t_residual_sd,0.0248865364194073,0.02228770631545,0.0123214746174183,0.0099554909664449,0.0486505988793905,8000,student_t_residual_sd
EMBLA.CO,2017,2018,0.2007849477026158,0.2007849477026158,0.0293130287340822,0.0293130287340822,0.0293130287340822,15388.41,0.2007849477026158,0.20053844318816214,0.1946364976835043,0.036668036596127655,0.0,0.0,0.0002905313754235639,0.0,0.681390784890102,0.0,0.00047447853943408287,0.0,0.9846288749522213,0.18474809199508457,0.1024220825887608,0.0013655347126400293,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,1905.65,305.89,1040.99,206.8,83.02,459.44,6508.45,610.71,4700.08,1767.48,2313.83,238.96,33.050000000000004,4102.86,4.42,85.58000000000015,2.8100000000000023,56.66999999999996,-4.199999999999989,12.61,34.510000000000204,6446.62,6477.535,0.0053276439262775,610.71,556.77,327.7699999999995,0.0859539933014642,0.094281235068587,0.0506010388210946,0.0709282157487377,565.28,0.0872677646666517,True,4,185,2017.0,2018-06-29,2018-06-30,2018-02-05,671.715,True,True,0.1036991695143291,185,0.0252860117608852,0.015720387774357,0.0128589214227548,0.0587833476406348,8000,student_t_residual_sd,0.0161225737639826,0.0141905010046008,0.0081143401991169,0.0074096210183756,0.0311715094895005,8000,student_t_residual_sd
ENENTO.HE,2017,2018,0.2188044036421477,0.2188044036421477,0.0285174297779427,0.0285174297779427,0.0285174297779427,3004.9,0.2188044036421477,0.21830854231116625,0.21298038680649958,0.03568750147087845,0.0,0.0,0.0012231567511705732,0.0,0.8387839032934395,0.0,4.790301905739652e-05,0.0,0.9854399579108797,0.18474809199508457,0.1024220825887608,0.0012924153836160275,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Enento Group Oyj,Professional & Commercial Services,Industrials,264.0,186.26,86.57,9.43,0.0,19.65,1578.37,185.8,524.37,111.62,228.27,0.0,9.78,798.43,0.0,-8.129999999999995,-19.24000000000001,12.58999999999999,9.43,0.0,7.950000000000024,1421.83,1500.1,0.0052996466902206,185.8,193.0,67.60000000000002,0.1286580894607026,0.1238584094393707,0.0450636624225051,0.013099126724885,187.49,0.1249850009999333,True,5,189,2017.0,2018-06-06,2018-06-30,2018-02-15,194.972039086414,True,True,0.1299726945446397,189,0.023976157913973,0.0174878869873199,0.0102278214589372,0.0616766675705023,8000,student_t_residual_sd,0.0156809530932235,0.0134578088799618,0.0090297150264113,0.005812711200012,0.0329238456241767,8000,student_t_residual_sd
ENTRA.OL,2017,2018,0.042031893547365,0.042031893547365,0.0176516088150221,0.0176516088150221,0.0176516088150221,22415.36,0.042031893547365,0.042835238412567644,0.03978030648453576,0.02218958627764682,0.0,0.0,0.0,0.0,9.142475665413485e-11,0.0,0.9547271651234049,0.0,0.9943710323429269,0.18474809199508457,0.1024220825887608,0.00049516500698235,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Entra ASA,Real Estate Operations,Real Estate,1251.0,189.0,5263.0,4663.0,0.0,39875.0,43410.0,1222.0,2075.0,121.0,530.0,0.0,628.0,18505.0,433.0,337.0,-54.0,1337.0,1284.0,0.0,338.0,38890.0,41150.0,0.0082138517618469,1222.0,1097.0,176.0,0.0266585662211421,0.0296962332928311,0.004277035236938,0.9690157958687728,1389.0,0.0337545565006075,True,8,195,2017.0,2018-04-23,2018-06-30,2018-02-09,1293.03333,True,True,0.0314224381530984,195,0.0152820754560177,0.0098897090292038,0.0072888186796182,0.0355721807616942,8000,student_t_residual_sd,0.0097079369851957,0.0085458457524032,0.0049992941937992,0.0041793316242438,0.0191605107103259,8000,student_t_residual_sd
EPR.OL,2017,2018,0.0042284736117175,0.0042284736117175,0.0461840638735506,0.0461840638735506,0.0461840638735506,5576.76,0.0042284736117175,0.010963021646350003,-0.010694110636894048,0.05712508408796939,0.0,0.0,8.064232503990354e-09,0.0,0.0008502385699404869,0.0,0.9064502381278514,0.0,0.9626935393784711,0.18474809199508457,0.1024220825887608,0.0033897342181857695,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Europris ASA,Diversified Retail,Consumer Discretionary,2221.37,581.66,1085.12,30.0,0.0,272.54,4548.38,472.63,5329.47,3118.35,2157.85,0.0,45.81,1764.23,0.0,50.42000000000007,4.699999999999932,50.75,-3.0,0.0,-8.029999999999859,4436.47,4492.425,-0.0017874533242068,472.63,468.07,348.84000000000015,0.1041909436440229,0.1052059856313683,0.0776507120319204,0.0606665664980494,350.4,0.0779979632381174,True,1,201,2017.0,2018-06-28,2018-06-30,2018-01-31,444.26667,True,True,0.0988923955324796,201,0.0402537985816601,0.0252172914905573,0.0187967395126499,0.0930466671668209,8000,student_t_residual_sd,0.0254186807943774,0.022630437054059,0.0128975896627498,0.0109140870312663,0.0495597221178579,8000,student_t_residual_sd
EQNR.OL,2017,2018,0.2985239029474895,0.2985239029474895,0.0634344356566764,0.0634344356566764,0.0634344356566764,582219.01,0.2985239029474895,0.2907727094956256,0.27127314239661493,0.07719588428509185,0.0,0.0,0.35642635634870445,0.0,0.9319039236965143,0.0,0.0022833790996548567,0.0,0.9318730986228136,0.18474809199508457,0.1024220825887608,0.006394867025740107,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Equinor ASA,Oil & Gas,Energy,211904.74,36028.73,156072.52,23865.96,33295.8,522268.86,911797.7,122349.62,503970.98,233193.31,168133.59999999998,2537.58,7463.97,327139.23,196.97,-2802.4400000000023,-7933.5999999999985,11454.589999999997,1781.1499999999978,14432.590000000004,9890.31,902825.61,907311.655,0.0109006755787789,122349.62,75851.3,120365.22999999998,0.0836000503046552,0.1348485047290613,0.1326613951630545,0.5756223422479897,160320.44,0.1766983143184686,True,3,203,2017.0,2018-06-28,2018-06-30,2018-02-07,158331.536975832,True,True,0.1745062306907454,203,0.0577422166458667,0.0266734182948388,0.0320030606321381,0.1132503487766876,8000,student_t_residual_sd,0.0348948890313793,0.0325077914843439,0.0131846910798374,0.0183994745038842,0.0593005730836382,8000,student_t_residual_sd
ERICb.ST,2017,2018,0.1874524307861859,0.1874524307861859,0.1032247200772996,0.1032247200772996,0.1032247200772996,179502.94,0.1874524307861859,0.18701381357486102,0.12257635641737498,0.11910969542412135,0.0,0.0,0.12079225329431176,0.0,0.5132604397323864,0.0,0.1825774970071825,0.0,0.8378098140779727,0.18474809199508457,0.1024220825887608,0.016933580038854257,0.08747212085229003,0.3269341129399266,0.18349261513178916,0.07958835192614472,1,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,153522.14,35907.19,99593.32,2546.64,0.0,12865.31,260049.94,9297.09,198876.97,152467.05,64795.91,36687.73,0.0,96997.64,636.41,-12525.579999999987,851.6500000000015,3999.970000000001,-5071.200000000001,0.0,-22448.39999999999,269464.69,264757.315,-0.0847885921490025,9297.09,13757.2,-17463.660000000003,0.0519615482578828,0.0351155170160265,-0.0659610103690619,0.0485928405793056,8748.49,0.0330434307358042,True,0,205,2017.0,2018-06-25,2018-06-30,2018-01-31,6908.99080539287,True,True,0.0260955615348828,205,0.0960440600602957,0.0399986573896623,0.0543215727029393,0.1768799270763768,8000,student_t_residual_sd,0.0568301767296939,0.0540011284867784,0.0192446785033601,0.0314408869791762,0.0917214461139013,8000,student_t_residual_sd
