Ticker,snapshot_date,cfo_forecast
NESTE.HE,2020-03-25,2145.29091
NESTE.HE,2020-04-27,1860.91
NESTE.HE,2020-05-27,1790.28182
NESTE.HE,2020-06-22,1729.925
NESTE.HE,2020-07-28,1612.84167
NESTE.HE,2020-08-03,1640.675
NESTE.HE,2020-09-24,1648.25833
NESTE.HE,2020-10-26,1715.16667
NESTE.HE,2020-11-16,1730.75
NESTE.HE,2020-12-16,1738.54546
NESTE.HE,2021-01-22,1682.58333
NESTE.HE,2021-02-25,1628.75
NESTE.HE,2021-03-30,1578.91539
NESTE.HE,2021-04-30,1521.20833
NESTE.HE,2021-05-21,1486.54167
NESTE.HE,2021-06-22,1489.45833
NESTE.HE,2021-07-29,1575.4
NESTE.HE,2021-08-24,1578.90592
NESTE.HE,2021-09-29,1561.11425
NESTE.HE,2021-10-29,1627.47009
NESTE.HE,2021-11-29,1568.47009
NESTE.HE,2021-12-27,1588.50646
NESTE.HE,2022-01-20,1575.79758
NESTE.HE,2022-02-23,1867.23667
NESTE.HE,2022-03-29,1792.57233
NESTE.HE,2022-04-29,1815.82233
NESTE.HE,2022-05-17,1682.889
NESTE.HE,2022-06-21,1784.65567
NESTE.HE,2022-07-30,1466.30567
NESTE.HE,2022-08-05,1639.80567
NESTE.HE,2022-09-27,1689.64733
NESTE.HE,2022-10-28,1440.05455
NESTE.HE,2022-11-09,1420.05455
NESTE.HE,2022-12-22,1525.40909
NESTE.HE,2023-01-31,1534.68182
NESTE.HE,2023-02-27,2997.575
NESTE.HE,2023-03-28,3005.01667
NESTE.HE,2023-04-28,2934.85
NESTE.HE,2023-05-23,2910.55833
NESTE.HE,2023-06-27,2902.275
NESTE.HE,2023-07-29,2605.43333
NESTE.HE,2023-08-09,2585.92727
NESTE.HE,2023-09-25,2452.82
NESTE.HE,2023-10-30,2073.19
NESTE.HE,2023-11-15,2068.59
NESTE.HE,2023-12-20,2063.94
NESTE.HE,2024-01-24,2328.21818
NESTE.HE,2024-02-15,2699.74546
NESTE.HE,2024-03-15,2649.18333
NESTE.HE,2024-04-30,2500.85
NESTE.HE,2024-05-31,2164.21667
NESTE.HE,2024-06-28,2005.05
NESTE.HE,2024-07-30,1735.47273
NESTE.HE,2024-09-24,1454.24546
NESTE.HE,2024-10-31,1238.06364
NESTE.HE,2024-11-13,1204.60909
NESTE.HE,2024-12-20,1120.24546
NESTE.HE,2025-01-29,1046.475
NESTE.HE,2025-02-17,1579.83077
NESTE.HE,2025-03-28,1413.58333
NESTE.HE,2025-04-30,1031.09091
NESTE.HE,2025-05-23,1044.90909
NESTE.HE,2025-06-30,1048.81818
NESTE.HE,2025-07-25,1168.27273
NESTE.HE,2025-08-29,1154.8
NESTE.HE,2025-09-03,1154.1
NESTE.HE,2025-10-30,1064.6
NESTE.HE,2025-12-16,1101.54546
NETCG.CO,2018-07-20,320.0
NETCG.CO,2018-08-22,315.66667
NETCG.CO,2018-10-22,306.33333
NETCG.CO,2018-11-07,275.66667
NETCG.CO,2019-01-21,275.0
NETCG.CO,2019-02-07,489.66667
NETCG.CO,2019-05-13,498.5
NETCG.CO,2019-06-05,498.5
NETCG.CO,2019-07-01,483.63333
NETCG.CO,2019-08-22,475.63333
NETCG.CO,2019-09-26,475.76667
NETCG.CO,2019-10-20,477.76667
NETCG.CO,2019-11-07,475.66667
NETCG.CO,2019-12-13,478.75
NETCG.CO,2020-02-11,580.9
NETCG.CO,2020-04-27,575.53333
NETCG.CO,2020-05-18,575.53333
NETCG.CO,2020-06-09,580.0
NETCG.CO,2020-07-02,569.43333
NETCG.CO,2020-08-21,560.33333
NETCG.CO,2020-10-27,561.33333
NETCG.CO,2020-11-09,549.33333
NETCG.CO,2021-01-29,642.33333
NETCG.CO,2021-02-01,626.66667
NETCG.CO,2021-04-29,633.0
NETCG.CO,2021-05-19,672.63333
NETCG.CO,2021-08-19,595.16667
NETCG.CO,2021-09-30,583.0
NETCG.CO,2021-11-05,604.66667
NETCG.CO,2022-01-31,585.96667
NETCG.CO,2022-04-26,578.96667
NETCG.CO,2022-05-06,487.66667
NETCG.CO,2022-07-29,673.53333
NETCG.CO,2022-08-12,650.0
NETCG.CO,2022-10-27,612.43333
NETCG.CO,2022-11-04,671.23333
NETCG.CO,2022-12-06,669.53333
NETCG.CO,2023-01-26,776.9
NETCG.CO,2023-02-27,772.175
NETCG.CO,2023-04-21,751.8
NETCG.CO,2023-05-08,782.4
NETCG.CO,2023-06-02,783.15
NETCG.CO,2023-07-06,779.65
NETCG.CO,2023-08-17,727.2
NETCG.CO,2023-10-25,670.96667
NETCG.CO,2023-11-03,501.45
NETCG.CO,2023-12-19,498.45
NETCG.CO,2024-01-26,738.95
NETCG.CO,2024-04-23,749.7
NETCG.CO,2024-05-06,759.875
NETCG.CO,2024-07-16,757.4
NETCG.CO,2024-08-15,787.7
NETCG.CO,2024-09-27,791.93333
NETCG.CO,2024-10-31,775.36667
NETCG.CO,2024-11-01,781.63333
NETCG.CO,2024-12-18,769.3
NETCG.CO,2025-01-29,925.5
NETCG.CO,2025-04-22,913.175
NETCG.CO,2025-05-02,896.35
NETCG.CO,2025-06-25,897.35
NETCG.CO,2025-07-31,825.825
NETCG.CO,2025-08-29,813.45
NETCG.CO,2025-10-31,650.0
NETEL.ST,2022-01-26,-12.0
NETEL.ST,2022-02-17,188.0
NETEL.ST,2022-03-24,213.5
NETEL.ST,2022-04-26,212.0
NETEL.ST,2022-08-26,192.5
NETEL.ST,2022-09-21,146.0
NETEL.ST,2022-10-21,146.0
NETEL.ST,2022-11-10,116.0
NETEL.ST,2022-12-21,161.5
NETEL.ST,2023-02-27,221.5
NETEL.ST,2023-04-28,282.0
NETEL.ST,2023-05-05,243.5
NETEL.ST,2023-07-17,223.5
NETEL.ST,2023-11-09,170.0
NETEL.ST,2024-01-14,176.0
NETEL.ST,2024-02-19,153.0
NETEL.ST,2024-04-29,122.5
NETEL.ST,2024-07-15,110.5
NETEL.ST,2024-10-28,132.0
NETEL.ST,2025-02-10,155.0
NETEL.ST,2025-04-28,147.0
NETEL.ST,2025-05-12,123.0
NETEL.ST,2025-06-27,124.5
NETEL.ST,2025-07-14,72.5
NETEL.ST,2025-10-16,37.1
NETIB.ST,2013-07-22,5.0
NETIB.ST,2013-10-25,11.0
NETIB.ST,2018-03-19,123.0
NETIB.ST,2018-04-26,116.0
NETIB.ST,2018-07-26,72.0
NETIB.ST,2018-11-14,48.0
NETIB.ST,2018-11-14,82.0
NETIB.ST,2019-03-20,67.0
NETIB.ST,2019-12-31,63.0
NETIB.ST,2020-05-04,57.0
NETIB.ST,2020-07-21,59.0
NETIB.ST,2020-11-04,50.0
NETIB.ST,2020-11-04,73.0
NETIB.ST,2021-07-06,125.0
NETIB.ST,2021-11-09,137.0
NETIB.ST,2025-04-22,126.0
NETIB.ST,2025-05-12,13.0
NETIB.ST,2025-07-21,-4.0
NETIB.ST,2025-11-07,11.0
NEWAb.ST,2013-08-23,216.86
NEWAb.ST,2013-10-01,207.71667
NEWAb.ST,2013-11-14,233.36667
NEWAb.ST,2014-01-30,230.9
NEWAb.ST,2014-02-10,-40.86667
NEWAb.ST,2014-04-25,-62.85
NEWAb.ST,2014-08-25,-31.95
NEWAb.ST,2014-10-24,-15.22
NEWAb.ST,2014-11-21,-46.96
NEWAb.ST,2015-01-29,-56.96
NEWAb.ST,2015-02-10,96.88333
NEWAb.ST,2015-04-30,-32.08333
NEWAb.ST,2015-08-28,-41.78
NEWAb.ST,2015-09-15,-41.78
NEWAb.ST,2015-10-29,-19.318
NEWAb.ST,2015-11-13,-16.902
NEWAb.ST,2016-02-12,214.12
NEWAb.ST,2016-04-22,224.0
NEWAb.ST,2016-07-22,238.0
NEWAb.ST,2016-08-19,252.78
NEWAb.ST,2016-10-27,221.225
NEWAb.ST,2016-11-11,266.26
NEWAb.ST,2016-12-16,242.25
NEWAb.ST,2017-01-25,241.75
NEWAb.ST,2017-02-15,65.66667
NEWAb.ST,2017-03-17,65.66667
NEWAb.ST,2017-04-27,84.33333
NEWAb.ST,2017-07-21,100.0
NEWAb.ST,2017-08-17,128.5
NEWAb.ST,2017-11-10,192.5
NEWAb.ST,2017-12-08,273.8
NEWAb.ST,2018-01-26,272.13333
NEWAb.ST,2018-02-13,320.83333
NEWAb.ST,2018-04-30,266.53333
NEWAb.ST,2018-08-17,184.76667
NEWAb.ST,2018-10-25,177.43333
NEWAb.ST,2018-11-27,-72.9
NEWAb.ST,2019-01-31,-68.4
NEWAb.ST,2019-02-08,231.25
NEWAb.ST,2019-04-26,284.7
NEWAb.ST,2019-08-21,239.7
NEWAb.ST,2019-10-27,135.0
NEWAb.ST,2019-11-13,315.0
NEWAb.ST,2020-02-07,654.0
NEWAb.ST,2020-03-19,723.0
NEWAb.ST,2020-04-23,563.0
NEWAb.ST,2020-05-17,351.0
NEWAb.ST,2020-06-16,351.0
NEWAb.ST,2020-07-17,551.0
NEWAb.ST,2020-08-21,601.0
NEWAb.ST,2020-11-09,707.0
NEWAb.ST,2021-02-12,166.0
NEWAb.ST,2021-04-28,476.0
NEWAb.ST,2021-07-16,597.0
NEWAb.ST,2021-08-18,725.0
NEWAb.ST,2021-09-20,825.0
NEWAb.ST,2021-11-08,946.0
NEWAb.ST,2022-01-21,960.0
NEWAb.ST,2022-02-11,727.0
NEWAb.ST,2022-04-27,788.0
NEWAb.ST,2022-07-14,738.0
NEWAb.ST,2022-08-18,482.0
NEWAb.ST,2022-10-07,243.0
NEWAb.ST,2022-11-09,-663.0
NEWAb.ST,2023-01-18,-180.2
NEWAb.ST,2023-02-13,1436.0
NEWAb.ST,2023-04-27,1282.0
NEWAb.ST,2023-07-20,1252.5
NEWAb.ST,2023-08-17,1268.0
NEWAb.ST,2023-10-12,1341.0
NEWAb.ST,2023-11-08,970.0
NEWAb.ST,2024-01-15,967.0
NEWAb.ST,2024-02-21,1384.5
NEWAb.ST,2024-04-26,1389.5
NEWAb.ST,2024-05-02,994.33333
NEWAb.ST,2024-08-16,1035.66667
NEWAb.ST,2024-10-23,691.0
NEWAb.ST,2024-11-08,1337.63333
NEWAb.ST,2024-12-08,1344.96667
NEWAb.ST,2025-01-27,1346.96667
NEWAb.ST,2025-02-07,1215.26667
NEWAb.ST,2025-04-28,1033.3
NEWAb.ST,2025-05-22,1090.3
NEWAb.ST,2025-07-31,1005.975
NEWAb.ST,2025-08-15,914.35
NEWAb.ST,2025-10-22,852.075
NEWAb.ST,2025-11-07,770.35
NEWAb.ST,2025-12-22,726.125
NEXT.OL,2014-03-07,-53.9316
NEXT.OL,2014-08-27,-76.24464
NEXT.OL,2014-09-10,-97.05036
NEXT.OL,2014-11-26,-97.0504
NEXT.OL,2014-12-07,-102.23405
NEXT.OL,2015-02-25,-64.50522
NEXT.OL,2015-05-28,-68.7333
NEXT.OL,2015-08-26,-77.08401
NEXT.OL,2015-10-13,-75.98349
NEXT.OL,2015-11-25,-95.51353
NEXT.OL,2015-11-25,-43.75
NEXT.OL,2016-04-26,-43.0
NEXT.OL,2016-05-25,-183.0
NEXT.OL,2016-08-26,-192.33333
NEXT.OL,2016-11-23,-140.06667
NEXT.OL,2017-02-22,-114.0
NEXT.OL,2017-03-24,-119.0
NEXT.OL,2017-05-26,-154.0
NEXT.OL,2017-08-29,-156.0
NEXT.OL,2017-11-14,-150.0
NEXT.OL,2018-03-02,-106.0
NEXT.OL,2018-11-02,-174.0
NEXT.OL,2019-02-28,-93.0
NEXT.OL,2019-05-28,-111.0
NHY.OL,2013-07-21,5216.71429
NHY.OL,2013-08-29,5241.28571
NHY.OL,2013-09-27,5247.25
NHY.OL,2013-10-24,4907.30769
NHY.OL,2013-12-12,4953.0
NHY.OL,2014-01-30,4534.0
NHY.OL,2014-02-18,6829.06667
NHY.OL,2014-03-31,6543.71429
NHY.OL,2014-04-30,6202.15385
NHY.OL,2014-05-23,5740.23077
NHY.OL,2014-06-26,5725.33333
NHY.OL,2014-07-29,5820.90909
NHY.OL,2014-09-30,5529.71429
NHY.OL,2014-10-30,5257.46154
NHY.OL,2014-11-28,5066.21429
NHY.OL,2014-12-19,4873.92857
NHY.OL,2015-01-23,4849.5
NHY.OL,2015-02-26,13418.57143
NHY.OL,2015-03-31,13794.66667
NHY.OL,2015-04-30,12719.92308
NHY.OL,2015-05-18,12971.0
NHY.OL,2015-06-30,12685.66667
NHY.OL,2015-07-28,12739.23077
NHY.OL,2015-08-21,12770.66667
NHY.OL,2015-09-25,13286.16667
NHY.OL,2015-10-22,13548.5
NHY.OL,2015-11-30,11453.93333
NHY.OL,2015-12-16,11823.8
NHY.OL,2016-01-29,13645.4
NHY.OL,2016-02-22,9279.73333
NHY.OL,2016-03-30,9544.26667
NHY.OL,2016-04-29,9417.28571
NHY.OL,2016-05-19,9417.28571
NHY.OL,2016-06-29,9477.42857
NHY.OL,2016-07-27,10374.85714
NHY.OL,2016-08-31,10289.85714
NHY.OL,2016-09-29,10210.0
NHY.OL,2016-10-26,10109.5
NHY.OL,2016-11-30,10128.21429
NHY.OL,2016-12-19,10011.71429
NHY.OL,2017-01-25,10096.0
NHY.OL,2017-02-28,11414.66667
NHY.OL,2017-03-30,12420.57143
NHY.OL,2017-04-28,12221.42857
NHY.OL,2017-05-22,11921.93333
NHY.OL,2017-06-28,11896.46667
NHY.OL,2017-07-31,12350.66667
NHY.OL,2017-09-28,10984.73333
NHY.OL,2017-10-31,9842.28571
NHY.OL,2017-11-28,9610.5
NHY.OL,2017-12-20,9036.76923
NHY.OL,2018-01-25,8910.41667
NHY.OL,2018-02-28,15654.66667
NHY.OL,2018-03-20,15350.08333
NHY.OL,2018-04-26,12480.9
NHY.OL,2018-05-28,12448.2
NHY.OL,2018-06-27,11921.11111
NHY.OL,2018-07-30,11985.5
NHY.OL,2018-08-02,12001.9
NHY.OL,2018-09-10,11944.45455
NHY.OL,2018-10-25,10405.7
NHY.OL,2018-11-28,10209.5
NHY.OL,2018-12-13,9738.0
NHY.OL,2019-01-30,9479.4
NHY.OL,2019-02-18,13042.5
NHY.OL,2019-03-29,12810.2
NHY.OL,2019-04-11,12675.7
NHY.OL,2019-05-31,12487.3
NHY.OL,2019-06-27,11652.63636
NHY.OL,2019-07-25,10954.45455
NHY.OL,2019-08-23,10714.36364
NHY.OL,2019-09-25,10914.41667
NHY.OL,2019-10-24,10480.7
NHY.OL,2019-11-27,10944.5
NHY.OL,2019-12-17,10952.7
NHY.OL,2020-01-24,10888.0
NHY.OL,2020-02-13,12959.63636
NHY.OL,2020-03-30,12613.0
NHY.OL,2020-04-30,10759.83636
NHY.OL,2020-05-29,10690.29091
NHY.OL,2020-07-27,9192.88
NHY.OL,2020-08-18,9192.88
NHY.OL,2020-09-24,8959.98
NHY.OL,2020-10-28,9752.88
NHY.OL,2020-12-15,10118.88
NHY.OL,2021-01-20,9943.28571
NHY.OL,2021-02-19,14013.5
NHY.OL,2021-03-25,14090.0
NHY.OL,2021-04-29,14427.57143
NHY.OL,2021-05-23,14427.57143
NHY.OL,2021-06-29,14798.28571
NHY.OL,2021-07-27,12457.85714
NHY.OL,2021-08-11,13061.06988
NHY.OL,2021-09-29,13224.81988
NHY.OL,2021-10-29,11431.44488
NHY.OL,2021-12-14,11398.31988
NHY.OL,2022-01-27,10309.31988
NHY.OL,2022-02-28,25704.40475
NHY.OL,2022-03-30,25917.02975
NHY.OL,2022-04-29,26957.625
NHY.OL,2022-05-06,23765.5
NHY.OL,2022-06-28,22940.375
NHY.OL,2022-07-27,26864.5
NHY.OL,2022-08-17,26912.25
NHY.OL,2022-09-26,26910.875
NHY.OL,2022-10-28,28991.0
NHY.OL,2022-11-16,30874.57143
NHY.OL,2022-12-19,31102.85714
NHY.OL,2023-01-30,30878.71429
NHY.OL,2023-02-17,25387.85714
NHY.OL,2023-03-31,25161.66667
NHY.OL,2023-04-28,25273.44444
NHY.OL,2023-05-25,23525.11111
NHY.OL,2023-06-28,23263.55556
NHY.OL,2023-07-28,22780.06667
NHY.OL,2023-08-02,23070.62222
NHY.OL,2023-09-21,23210.28889
NHY.OL,2023-10-26,21535.06
NHY.OL,2023-11-30,21250.76
NHY.OL,2023-12-12,20929.86
NHY.OL,2024-01-24,20352.47
NHY.OL,2024-02-21,19332.56
NHY.OL,2024-03-13,18290.17778
NHY.OL,2024-04-30,18239.11111
NHY.OL,2024-05-03,18033.44444
NHY.OL,2024-06-11,17619.66667
NHY.OL,2024-07-24,17203.24444
NHY.OL,2024-08-09,17122.02222
NHY.OL,2024-09-23,17053.9
NHY.OL,2024-10-31,16984.05
NHY.OL,2024-11-27,16999.3
NHY.OL,2024-12-06,16801.8
NHY.OL,2025-01-30,16153.26667
NHY.OL,2025-02-28,26387.56667
NHY.OL,2025-03-13,26745.45556
NHY.OL,2025-04-30,24668.375
NHY.OL,2025-05-26,24501.875
NHY.OL,2025-06-24,24504.22222
NHY.OL,2025-07-24,23399.22222
NHY.OL,2025-08-29,23259.125
NHY.OL,2025-09-25,22900.5
NHY.OL,2025-10-27,21943.44444
NHY.OL,2025-11-27,22486.0
NHY.OL,2025-12-03,22410.66667
NIBEb.ST,2013-08-19,1079.8
NIBEb.ST,2013-09-09,1052.58333
NIBEb.ST,2013-11-27,1076.18333
NIBEb.ST,2013-12-09,1070.85
NIBEb.ST,2014-01-22,1061.02
NIBEb.ST,2014-02-24,1255.61667
NIBEb.ST,2014-04-14,1255.45
NIBEb.ST,2014-05-16,1244.28333
NIBEb.ST,2014-07-23,1232.11667
NIBEb.ST,2014-08-25,1223.0
NIBEb.ST,2014-09-11,1186.11429
NIBEb.ST,2014-10-20,1185.25714
NIBEb.ST,2014-11-17,1259.82857
NIBEb.ST,2015-01-30,1258.82857
NIBEb.ST,2015-02-13,1418.91429
NIBEb.ST,2015-03-16,1422.83333
NIBEb.ST,2015-04-30,1449.5
NIBEb.ST,2015-05-12,1416.16667
NIBEb.ST,2015-07-27,1411.66667
NIBEb.ST,2015-08-18,1380.4
NIBEb.ST,2015-09-14,1381.2
NIBEb.ST,2015-11-25,1236.4
NIBEb.ST,2015-12-15,1237.0
NIBEb.ST,2016-01-22,1235.83333
NIBEb.ST,2016-02-18,1629.0
NIBEb.ST,2016-04-25,1639.16667
NIBEb.ST,2016-05-31,1585.4
NIBEb.ST,2016-06-29,1566.11429
NIBEb.ST,2016-07-26,1604.2
NIBEb.ST,2016-08-22,1605.45714
NIBEb.ST,2016-10-06,1601.4
NIBEb.ST,2016-11-21,1575.85714
NIBEb.ST,2016-12-19,1589.14286
NIBEb.ST,2017-01-31,1582.57143
NIBEb.ST,2017-02-17,1750.32857
NIBEb.ST,2017-05-24,1877.42857
NIBEb.ST,2017-07-28,1872.83333
NIBEb.ST,2017-08-21,1830.6
NIBEb.ST,2017-09-05,1726.32
NIBEb.ST,2017-11-17,1901.36
NIBEb.ST,2018-01-29,1901.56
NIBEb.ST,2018-02-19,2355.72
NIBEb.ST,2018-04-03,2363.5
NIBEb.ST,2018-05-17,2262.2
NIBEb.ST,2018-07-17,2261.8
NIBEb.ST,2018-08-21,2449.18
NIBEb.ST,2018-11-20,2125.78
NIBEb.ST,2019-02-20,2393.48
NIBEb.ST,2019-04-24,2428.08
NIBEb.ST,2019-05-15,2486.82
NIBEb.ST,2019-07-31,2479.62
NIBEb.ST,2019-08-20,2485.02
NIBEb.ST,2019-11-18,2545.22
NIBEb.ST,2020-01-21,2487.775
NIBEb.ST,2020-02-14,3236.0
NIBEb.ST,2020-03-27,3307.0
NIBEb.ST,2020-04-16,3194.25
NIBEb.ST,2020-05-20,3014.75
NIBEb.ST,2020-07-14,3074.25
NIBEb.ST,2020-08-20,3246.8
NIBEb.ST,2020-10-16,3290.5
NIBEb.ST,2020-11-27,3979.5
NIBEb.ST,2021-01-15,3989.75
NIBEb.ST,2021-02-18,3951.33333
NIBEb.ST,2021-03-22,3985.33333
NIBEb.ST,2021-04-28,3589.25
NIBEb.ST,2021-05-31,3683.33333
NIBEb.ST,2021-07-07,3714.66667
NIBEb.ST,2021-08-25,3975.75
NIBEb.ST,2021-10-27,3973.5
NIBEb.ST,2021-11-18,3976.0
NIBEb.ST,2022-01-19,3956.25
NIBEb.ST,2022-02-18,4593.0
NIBEb.ST,2022-04-25,4944.75
NIBEb.ST,2022-05-19,4829.66667
NIBEb.ST,2022-06-09,4829.66667
NIBEb.ST,2022-07-13,4870.0
NIBEb.ST,2022-08-31,4450.33333
NIBEb.ST,2022-11-18,3383.33333
NIBEb.ST,2023-01-23,3382.33333
NIBEb.ST,2023-02-16,6804.33333
NIBEb.ST,2023-04-05,6883.0
NIBEb.ST,2023-05-17,6713.66667
NIBEb.ST,2023-06-13,7027.33333
NIBEb.ST,2023-07-17,6986.33333
NIBEb.ST,2023-08-18,7214.66667
NIBEb.ST,2023-09-20,7373.5
NIBEb.ST,2023-10-18,7361.0
NIBEb.ST,2023-11-16,5896.75
NIBEb.ST,2023-12-27,5880.5
NIBEb.ST,2024-01-16,5205.2
NIBEb.ST,2024-02-19,14817.75
NIBEb.ST,2024-03-28,14626.0
NIBEb.ST,2024-04-11,6128.25
NIBEb.ST,2024-05-17,5146.4
NIBEb.ST,2024-06-14,5054.8
NIBEb.ST,2024-07-16,4905.2
NIBEb.ST,2024-08-19,4835.2
NIBEb.ST,2024-09-06,4730.5
NIBEb.ST,2024-10-21,4629.0
NIBEb.ST,2024-11-18,3700.2
NIBEb.ST,2024-12-16,3700.2
NIBEb.ST,2025-01-29,3832.6
NIBEb.ST,2025-02-17,5776.33333
NIBEb.ST,2025-04-23,5911.66667
NIBEb.ST,2025-05-16,5099.83333
NIBEb.ST,2025-07-11,5064.16667
NIBEb.ST,2025-08-29,4911.4
NIBEb.ST,2025-10-07,4825.0
NIBEb.ST,2025-11-17,4793.0
NIBEb.ST,2025-12-03,4828.16667
NICA.ST,2023-06-07,-42.0
NICA.ST,2023-07-10,-33.0
NICA.ST,2023-10-30,-7.0
NICA.ST,2024-02-06,-21.0
NICA.ST,2025-02-20,32.2
NICA.ST,2025-04-24,4.2
NICA.ST,2025-07-11,5.2
NICA.ST,2025-10-26,15.8
NILb.ST,2015-08-27,50.0
NILb.ST,2015-10-29,45.0
NILb.ST,2015-10-29,51.0
NILb.ST,2016-08-29,63.0
NILb.ST,2016-10-20,84.0
NILb.ST,2016-10-20,66.0
NILb.ST,2017-05-24,83.5
NILb.ST,2017-08-23,77.5
NILb.ST,2017-10-20,69.5
NILb.ST,2017-11-12,48.0
NILb.ST,2017-12-12,48.0
NILb.ST,2018-02-26,69.0
NILb.ST,2018-05-17,73.0
NILb.ST,2019-02-20,81.0
NILb.ST,2019-10-27,79.0
NILb.ST,2020-01-22,80.0
NILb.ST,2020-02-13,78.0
NILb.ST,2020-04-09,72.0
NILb.ST,2020-07-20,64.0
NILb.ST,2020-10-20,52.0
NILb.ST,2021-02-17,73.0
NILb.ST,2021-05-03,57.0
NILb.ST,2021-07-20,72.0
NILb.ST,2021-10-22,77.0
NILb.ST,2022-01-14,79.0
NILb.ST,2022-02-09,87.0
NILb.ST,2022-03-21,88.0
NILb.ST,2022-04-21,125.0
NILb.ST,2022-07-17,172.0
NILb.ST,2022-10-26,180.0
NILb.ST,2023-02-10,109.0
NILb.ST,2023-04-19,96.0
NILb.ST,2023-07-16,62.0
NILb.ST,2023-10-25,63.0
NILb.ST,2024-02-12,85.0
NILb.ST,2024-04-17,90.0
NILb.ST,2024-07-16,87.0
NILb.ST,2024-10-27,95.0
NILb.ST,2025-02-13,117.0
NILb.ST,2025-04-24,93.0
NILb.ST,2025-07-16,80.0
NIVIb.ST,2025-06-02,240.8
NIVIb.ST,2025-07-16,238.0
NIVIb.ST,2025-11-07,222.35
NKR.OL,2013-08-19,187.5
NKR.OL,2013-09-30,-50.0
NKR.OL,2024-07-02,158.0
NKR.OL,2024-08-29,171.0
NKR.OL,2024-11-19,139.0
NKR.OL,2024-11-19,64.0
NKR.OL,2025-11-20,47.0
NKT.CO,2013-08-26,109.3531
NKT.CO,2013-11-22,86.03068
NKT.CO,2014-01-24,89.08355
NKT.CO,2014-02-26,120.74554
NKT.CO,2014-03-14,122.77964
NKT.CO,2014-04-08,124.22127
NKT.CO,2014-05-20,127.49994
NKT.CO,2014-08-27,93.65241
NKT.CO,2014-09-18,93.91867
NKT.CO,2014-11-26,111.6217
NKT.CO,2014-12-15,110.38377
NKT.CO,2015-02-27,133.9429
NKT.CO,2015-03-13,140.79277
NKT.CO,2015-05-26,141.73843
NKT.CO,2015-06-29,141.84047
NKT.CO,2015-07-30,140.11036
NKT.CO,2015-08-21,137.02426
NKT.CO,2015-09-17,136.01085
NKT.CO,2015-10-27,136.26207
NKT.CO,2015-11-25,124.424
NKT.CO,2016-02-29,130.00294
NKT.CO,2016-05-13,134.325
NKT.CO,2016-08-22,136.475
NKT.CO,2016-09-22,130.275
NKT.CO,2016-10-10,132.275
NKT.CO,2016-11-14,125.55
NKT.CO,2017-02-22,114.825
NKT.CO,2017-03-21,97.76667
NKT.CO,2017-04-20,68.65
NKT.CO,2017-05-31,93.0
NKT.CO,2017-08-29,64.0
NKT.CO,2017-09-15,59.66667
NKT.CO,2017-10-13,66.0
NKT.CO,2017-11-16,64.0
NKT.CO,2018-01-17,61.66667
NKT.CO,2018-02-28,50.66667
NKT.CO,2018-03-07,55.5
NKT.CO,2018-04-10,76.0
NKT.CO,2018-05-22,45.5
NKT.CO,2018-07-31,51.0
NKT.CO,2018-08-16,35.71333
NKT.CO,2018-10-26,24.03333
NKT.CO,2018-11-21,-108.0
NKT.CO,2019-02-22,34.13333
NKT.CO,2019-03-04,45.26667
NKT.CO,2019-05-17,47.73333
NKT.CO,2019-07-24,46.73333
NKT.CO,2019-08-22,31.96667
NKT.CO,2019-11-22,4.3
NKT.CO,2019-12-02,7.96667
NKT.CO,2020-02-27,72.33333
NKT.CO,2020-03-25,17.0
NKT.CO,2020-04-20,17.0
NKT.CO,2020-05-04,-1.5
NKT.CO,2020-07-06,20.5
NKT.CO,2020-08-20,123.0
NKT.CO,2020-10-02,116.0
NKT.CO,2020-11-11,63.0
NKT.CO,2021-01-22,55.0
NKT.CO,2021-02-25,92.5
NKT.CO,2021-03-01,89.5
NKT.CO,2021-04-07,88.5
NKT.CO,2021-05-19,96.0
NKT.CO,2021-08-18,72.0
NKT.CO,2021-10-19,39.0
NKT.CO,2021-11-18,32.5
NKT.CO,2022-02-24,145.5
NKT.CO,2022-05-20,125.5
NKT.CO,2022-06-24,91.0
NKT.CO,2022-07-05,119.0
NKT.CO,2022-08-17,133.0
NKT.CO,2022-09-13,133.5
NKT.CO,2022-10-10,131.5
NKT.CO,2022-11-17,115.0
NKT.CO,2022-12-01,114.0
NKT.CO,2023-01-10,101.0
NKT.CO,2023-02-23,210.0
NKT.CO,2023-03-10,209.5
NKT.CO,2023-05-25,242.0
NKT.CO,2023-06-19,219.66667
NKT.CO,2023-08-28,310.0
NKT.CO,2023-11-29,417.0
NKT.CO,2024-01-08,425.0
NKT.CO,2024-02-22,374.0
NKT.CO,2024-03-06,393.0
NKT.CO,2024-04-29,409.5
NKT.CO,2024-05-24,425.2
NKT.CO,2024-06-26,438.83333
NKT.CO,2024-07-08,453.5
NKT.CO,2024-08-30,592.83333
NKT.CO,2024-09-16,638.2
NKT.CO,2024-10-18,675.66667
NKT.CO,2024-11-26,697.4
NKT.CO,2024-12-09,695.82857
NKT.CO,2025-01-22,696.97143
NKT.CO,2025-02-25,259.06
NKT.CO,2025-03-21,259.06
NKT.CO,2025-04-22,225.46
NKT.CO,2025-05-27,298.2
NKT.CO,2025-06-03,305.2
NKT.CO,2025-07-14,314.86667
NKT.CO,2025-08-29,339.44
NKT.CO,2025-09-26,327.36667
NKT.CO,2025-10-27,327.68333
NKT.CO,2025-11-21,335.15
