Ticker,FiscalYear,PeriodEndDate,AnnouncementDate
EPEND.ST,2016,2016-12-31,2017-01-27
EPEND.ST,2017,2017-12-31,2018-01-26
EPEND.ST,2019,2019-12-31,2020-01-30
EPEND.ST,2020,2020-12-31,2021-01-28
EPEND.ST,2021,2021-12-31,2022-01-27
EPEND.ST,2022,2022-12-31,2023-01-25
EPEND.ST,2023,2023-12-31,2024-01-25
EPEND.ST,2024,2024-12-31,2025-01-31
EPEND.ST,2025,2025-12-31,2026-01-26
EPIRa.ST,2018,2018-12-31,2019-02-05
EPIRa.ST,2019,2019-12-31,2020-01-31
EPIRa.ST,2020,2020-12-31,2021-01-26
EPIRa.ST,2021,2021-12-31,2022-01-26
EPIRa.ST,2022,2022-12-31,2023-01-31
EPIRa.ST,2023,2023-12-31,2024-01-24
EPIRa.ST,2024,2024-12-31,2025-01-30
EPIRa.ST,2025,2025-12-31,2026-01-26
EPISb.ST,2014,2014-12-31,2015-02-20
EPISb.ST,2015,2015-12-31,2016-02-23
EPISb.ST,2016,2016-12-31,2017-02-20
EPISb.ST,2017,2017-12-31,2018-02-23
EPISb.ST,2018,2018-12-31,2019-02-08
EPISb.ST,2019,2019-12-31,2020-02-07
EPISb.ST,2020,2020-12-31,2021-02-19
EPISb.ST,2021,2021-12-31,2022-02-11
EPISb.ST,2022,2022-12-31,2023-02-17
EPISb.ST,2023,2023-12-31,2024-02-09
EPISb.ST,2024,2024-12-31,2025-02-05
EPISb.ST,2025,2025-12-31,2026-02-06
EPR.OL,2015,2015-12-31,2016-02-12
EPR.OL,2016,2016-12-31,2017-02-17
EPR.OL,2017,2017-12-31,2018-01-31
EPR.OL,2018,2018-12-31,2019-01-31
EPR.OL,2019,2019-12-31,2020-01-30
EPR.OL,2020,2020-12-31,2021-02-04
EPR.OL,2021,2021-12-31,2022-02-03
EPR.OL,2022,2022-12-31,2023-02-02
EPR.OL,2023,2023-12-31,2024-02-01
EPR.OL,2024,2024-12-31,2025-01-29
EPR.OL,2025,2025-12-31,2026-01-29
EPROb.ST,2020,2020-12-31,2021-02-03
EPROb.ST,2021,2021-12-31,2022-01-28
EPROb.ST,2022,2022-12-31,2023-01-31
EPROb.ST,2023,2023-12-31,2024-02-01
EPROb.ST,2024,2024-12-31,2025-01-31
EPROb.ST,2025,2025-12-31,2026-01-29
EQNR.OL,2011,2011-12-31,2012-02-08
EQNR.OL,2012,2012-12-31,2013-02-07
EQNR.OL,2013,2013-12-31,2014-02-07
EQNR.OL,2014,2014-12-31,2015-02-06
EQNR.OL,2015,2015-12-31,2016-02-04
EQNR.OL,2016,2016-12-31,2017-02-07
EQNR.OL,2017,2017-12-31,2018-02-07
EQNR.OL,2018,2018-12-31,2019-02-06
EQNR.OL,2019,2019-12-31,2020-02-06
EQNR.OL,2020,2020-12-31,2021-02-10
EQNR.OL,2021,2021-12-31,2022-02-09
EQNR.OL,2022,2022-12-31,2023-02-08
EQNR.OL,2023,2023-12-31,2024-02-07
EQNR.OL,2024,2024-12-31,2025-02-05
EQNR.OL,2025,2025-12-31,2026-02-04
ERICb.ST,2011,2011-12-31,2012-01-25
ERICb.ST,2012,2012-12-31,2013-01-31
ERICb.ST,2013,2013-12-31,2014-01-30
ERICb.ST,2014,2014-12-31,2015-01-27
ERICb.ST,2015,2015-12-31,2016-01-27
ERICb.ST,2016,2016-12-31,2017-01-26
ERICb.ST,2017,2017-12-31,2018-01-31
ERICb.ST,2018,2018-12-31,2019-01-25
ERICb.ST,2019,2019-12-31,2020-01-24
ERICb.ST,2020,2020-12-31,2021-01-29
ERICb.ST,2021,2021-12-31,2022-01-25
ERICb.ST,2022,2022-12-31,2023-01-20
ERICb.ST,2023,2023-12-31,2024-01-23
ERICb.ST,2024,2024-12-31,2025-01-24
ERICb.ST,2025,2025-12-31,2026-01-23
ESENSE.HE,2018,2018-12-31,2019-03-15
ESENSE.HE,2019,2019-12-31,2020-03-16
ESENSE.HE,2020,2020-12-31,2021-05-04
ESENSE.HE,2021,2021-12-31,2022-02-28
ESENSE.HE,2022,2022-12-31,2023-02-27
ESENSE.HE,2023,2023-12-31,2024-02-29
ESENSE.HE,2024,2024-12-31,2025-02-28
ESENSE.HE,2025,2025-12-31,2026-02-12
ESSITYb.ST,2017,2017-12-31,2018-01-25
ESSITYb.ST,2018,2018-12-31,2019-01-31
ESSITYb.ST,2019,2019-12-31,2020-01-22
ESSITYb.ST,2020,2020-12-31,2021-01-27
ESSITYb.ST,2021,2021-12-31,2022-01-26
ESSITYb.ST,2022,2022-12-31,2023-01-26
ESSITYb.ST,2023,2023-12-31,2024-01-25
ESSITYb.ST,2024,2024-12-31,2025-01-23
ESSITYb.ST,2025,2025-12-31,2026-01-22
ETTE.HE,2011,2011-12-31,2012-02-14
ETTE.HE,2012,2012-12-31,2013-02-14
ETTE.HE,2013,2013-12-31,2014-02-12
ETTE.HE,2014,2014-12-31,2015-02-11
ETTE.HE,2015,2015-12-31,2016-02-11
ETTE.HE,2016,2016-12-31,2017-02-09
ETTE.HE,2017,2017-12-31,2018-02-08
ETTE.HE,2018,2018-12-31,2019-02-07
ETTE.HE,2019,2019-12-31,2020-02-11
ETTE.HE,2020,2020-12-31,2021-02-11
ETTE.HE,2021,2021-12-31,2022-02-10
ETTE.HE,2022,2022-12-31,2023-02-17
ETTE.HE,2023,2023-12-31,2024-02-08
ETTE.HE,2024,2024-12-31,2025-02-12
ETTE.HE,2025,2025-12-31,2026-02-12
EVOG.ST,2015,2015-12-31,2016-02-16
EVOG.ST,2016,2016-12-31,2017-02-16
EVOG.ST,2017,2017-12-31,2018-02-15
EVOG.ST,2018,2018-12-31,2019-02-14
EVOG.ST,2019,2019-12-31,2020-02-12
EVOG.ST,2020,2020-12-31,2021-02-10
EVOG.ST,2021,2021-12-31,2022-02-09
EVOG.ST,2022,2022-12-31,2023-02-02
EVOG.ST,2023,2023-12-31,2024-02-01
EVOG.ST,2024,2024-12-31,2025-01-30
EVOG.ST,2025,2025-12-31,2026-02-05
EWRK.ST,2012,2012-12-31,2013-02-14
EWRK.ST,2017,2017-12-31,2018-02-07
EWRK.ST,2018,2018-12-31,2019-02-13
EWRK.ST,2019,2019-12-31,2020-02-13
EWRK.ST,2020,2020-12-31,2021-02-10
EWRK.ST,2021,2021-12-31,2022-02-10
EWRK.ST,2022,2022-12-31,2023-02-09
EWRK.ST,2023,2023-12-31,2024-02-08
EWRK.ST,2024,2024-12-31,2025-02-21
EWRK.ST,2025,2025-12-31,2026-02-19
EXL1V.HE,2011,2011-12-31,2012-02-17
EXL1V.HE,2012,2012-12-31,2013-02-15
EXL1V.HE,2013,2013-12-31,2014-02-12
EXL1V.HE,2014,2014-12-31,2015-02-13
EXL1V.HE,2015,2015-12-31,2016-02-19
EXL1V.HE,2016,2016-12-31,2017-02-14
EXL1V.HE,2017,2017-12-31,2018-02-16
EXL1V.HE,2018,2018-12-31,2019-02-15
EXL1V.HE,2019,2019-12-31,2020-02-18
EXL1V.HE,2020,2020-12-31,2021-02-18
EXL1V.HE,2021,2021-12-31,2022-02-15
EXL1V.HE,2022,2022-12-31,2023-02-17
EXL1V.HE,2023,2023-12-31,2024-02-16
EXL1V.HE,2024,2024-12-31,2025-02-14
EXL1V.HE,2025,2025-12-31,2026-02-13
FESTI.IC,2016,2016-12-31,2017-04-12
FESTI.IC,2017,2017-12-31,2018-02-21
FESTI.IC,2018,2018-12-31,2019-02-27
FESTI.IC,2019,2019-12-31,2020-02-28
FESTI.IC,2020,2020-12-31,2021-02-25
FESTI.IC,2021,2021-12-31,2022-02-09
FESTI.IC,2022,2022-12-31,2023-02-08
FIA1S.HE,2011,2011-12-31,2012-02-09
FIA1S.HE,2012,2012-12-31,2013-02-08
FIA1S.HE,2013,2013-12-31,2014-02-11
FIA1S.HE,2014,2014-12-31,2015-02-11
FIA1S.HE,2015,2015-12-31,2016-02-10
FIA1S.HE,2016,2016-12-31,2017-02-15
FIA1S.HE,2017,2017-12-31,2018-02-16
FIA1S.HE,2018,2018-12-31,2019-02-15
FIA1S.HE,2019,2019-12-31,2020-02-07
FIA1S.HE,2020,2020-12-31,2021-02-18
FIA1S.HE,2021,2021-12-31,2022-02-17
FIA1S.HE,2022,2022-12-31,2023-02-15
FIA1S.HE,2023,2023-12-31,2024-02-14
FIA1S.HE,2024,2024-12-31,2025-02-13
FIA1S.HE,2025,2025-12-31,2026-02-11
FLS.CO,2011,2011-12-31,2012-02-21
FLS.CO,2012,2012-12-31,2013-02-12
FLS.CO,2013,2013-12-31,2014-02-13
FLS.CO,2014,2014-12-31,2015-02-12
FLS.CO,2015,2015-12-31,2016-02-11
FLS.CO,2016,2016-12-31,2017-02-09
FLS.CO,2017,2017-12-31,2018-02-07
FLS.CO,2018,2018-12-31,2019-01-31
FLS.CO,2019,2019-12-31,2020-02-11
FLS.CO,2020,2020-12-31,2021-02-11
FLS.CO,2021,2021-12-31,2022-02-16
FLS.CO,2022,2022-12-31,2023-02-22
FLS.CO,2023,2023-12-31,2024-01-29
FLS.CO,2024,2024-12-31,2025-02-20
FLS.CO,2025,2025-12-31,2026-02-05
FLUGb.CO,2011,2011-04-30,2011-06-23
FLUGb.CO,2012,2012-04-30,2012-06-26
FLUGb.CO,2013,2013-04-30,2013-06-27
FLUGb.CO,2022,2022-04-30,2022-06-22
FLUGb.CO,2023,2023-04-30,2023-06-28
FLUGb.CO,2024,2024-04-30,2024-06-27
FORTUM.HE,2011,2011-12-31,2012-02-01
FORTUM.HE,2012,2012-12-31,2013-01-31
FORTUM.HE,2013,2013-12-31,2014-02-04
FORTUM.HE,2014,2014-12-31,2015-02-04
FORTUM.HE,2015,2015-12-31,2016-02-03
FORTUM.HE,2016,2016-12-31,2017-02-02
FORTUM.HE,2017,2017-12-31,2018-02-02
FORTUM.HE,2018,2018-12-31,2019-02-01
FORTUM.HE,2019,2019-12-31,2020-02-06
FORTUM.HE,2020,2020-12-31,2021-03-12
FORTUM.HE,2021,2021-12-31,2022-03-03
FORTUM.HE,2022,2022-12-31,2023-03-02
FORTUM.HE,2023,2023-12-31,2024-02-07
FORTUM.HE,2024,2024-12-31,2025-02-11
FORTUM.HE,2025,2025-12-31,2026-02-03
FSECURE.HE,2022,2022-12-31,2023-02-17
FSECURE.HE,2023,2023-12-31,2024-02-16
FSECURE.HE,2024,2024-12-31,2025-02-06
FSECURE.HE,2025,2025-12-31,2026-02-05
FSKRS.HE,2011,2011-12-31,2012-02-09
FSKRS.HE,2012,2012-12-31,2013-02-07
FSKRS.HE,2013,2013-12-31,2014-02-07
FSKRS.HE,2014,2014-12-31,2015-02-06
FSKRS.HE,2015,2015-12-31,2016-02-09
FSKRS.HE,2016,2016-12-31,2017-02-08
FSKRS.HE,2017,2017-12-31,2018-02-07
FSKRS.HE,2018,2018-12-31,2019-02-07
FSKRS.HE,2019,2019-12-31,2020-02-05
FSKRS.HE,2020,2020-12-31,2021-02-05
FSKRS.HE,2021,2021-12-31,2022-02-04
FSKRS.HE,2022,2022-12-31,2023-02-07
FSKRS.HE,2023,2023-12-31,2024-02-08
FSKRS.HE,2024,2024-12-31,2025-02-06
FSKRS.HE,2025,2025-12-31,2026-02-05
GABR.CO,2024,2024-09-30,2025-01-08
GABR.CO,2025,2025-09-30,2025-11-20
GARO.ST,2016,2016-12-31,2017-02-22
GARO.ST,2017,2017-12-31,2018-02-21
GARO.ST,2018,2018-12-31,2019-02-19
GARO.ST,2019,2019-12-31,2020-02-18
GARO.ST,2020,2020-12-31,2021-02-12
GARO.ST,2021,2021-12-31,2022-02-23
GARO.ST,2022,2022-12-31,2023-02-23
GARO.ST,2023,2023-12-31,2024-02-21
GARO.ST,2024,2024-12-31,2025-02-21
GARO.ST,2025,2025-12-31,2026-02-19
GENT.OL,2017,2017-12-31,2018-02-27
GENT.OL,2018,2018-12-31,2019-02-28
GENT.OL,2019,2019-12-31,2020-02-14
GENT.OL,2020,2020-12-31,2021-02-11
GENT.OL,2021,2021-12-31,2022-02-17
GENT.OL,2022,2022-12-31,2023-02-16
GENT.OL,2023,2023-12-31,2024-02-09
GENT.OL,2024,2024-12-31,2025-02-12
GENT.OL,2025,2025-12-31,2026-02-11
GLA1V.HE,2011,2011-12-31,2012-02-09
GLA1V.HE,2012,2012-12-31,2013-02-07
GLA1V.HE,2013,2013-12-31,2014-02-06
GLA1V.HE,2014,2014-12-31,2015-02-05
GLA1V.HE,2015,2015-12-31,2016-02-11
GLA1V.HE,2016,2016-12-31,2017-02-10
GLA1V.HE,2017,2017-12-31,2018-02-08
GLA1V.HE,2018,2018-12-31,2019-02-12
GLA1V.HE,2019,2019-12-31,2020-02-11
GLA1V.HE,2020,2020-12-31,2021-02-09
GLA1V.HE,2021,2021-12-31,2022-02-14
GLA1V.HE,2022,2022-12-31,2023-02-09
GLA1V.HE,2023,2023-12-31,2024-02-15
GLA1V.HE,2024,2024-12-31,2025-02-14
GLA1V.HE,2025,2025-12-31,2026-02-13
GMAB.CO,2011,2011-12-31,2012-03-07
GMAB.CO,2012,2012-12-31,2013-03-07
GMAB.CO,2013,2013-12-31,2014-03-04
GMAB.CO,2014,2014-12-31,2015-03-02
GMAB.CO,2015,2015-12-31,2016-02-17
GMAB.CO,2016,2016-12-31,2017-02-22
GMAB.CO,2017,2017-12-31,2018-02-21
GMAB.CO,2018,2018-12-31,2019-02-20
GMAB.CO,2019,2019-12-31,2020-02-19
GMAB.CO,2020,2020-12-31,2021-02-23
GMAB.CO,2021,2021-12-31,2022-02-16
GMAB.CO,2022,2022-12-31,2023-02-22
GMAB.CO,2023,2023-12-31,2024-02-14
GMAB.CO,2024,2024-12-31,2025-02-12
GMAB.CO,2025,2025-12-31,2026-02-18
GN.CO,2011,2011-12-31,2012-02-23
GN.CO,2012,2012-12-31,2013-02-21
GN.CO,2013,2013-12-31,2014-02-14
GN.CO,2014,2014-12-31,2015-02-18
GN.CO,2015,2015-12-31,2016-02-12
GN.CO,2016,2016-12-31,2017-02-09
GN.CO,2017,2017-12-31,2018-02-07
GN.CO,2018,2018-12-31,2019-02-27
GN.CO,2019,2019-12-31,2020-02-05
GN.CO,2020,2020-12-31,2021-02-11
GN.CO,2021,2021-12-31,2022-02-10
GN.CO,2022,2022-12-31,2023-02-09
GN.CO,2023,2023-12-31,2024-02-08
GN.CO,2024,2024-12-31,2025-02-06
GN.CO,2025,2025-12-31,2026-02-05
GOD.OL,2011,2011-12-31,2012-02-22
GOD.OL,2012,2012-12-31,2013-02-27
GOD.OL,2013,2013-12-31,2014-02-26
GOD.OL,2020,2020-12-31,2021-02-26
GOD.OL,2021,2021-12-31,2022-02-25
GOD.OL,2022,2022-12-31,2023-04-03
GOD.OL,2023,2023-12-31,2024-02-23
GOD.OL,2024,2024-12-31,2025-02-14
GOD.OL,2025,2025-12-31,2026-02-13
GOFORE.HE,2018,2018-12-31,2019-02-14
GOFORE.HE,2019,2019-12-31,2020-02-19
GOFORE.HE,2020,2020-12-31,2021-03-05
GOFORE.HE,2021,2021-12-31,2022-02-28
GOFORE.HE,2022,2022-12-31,2023-02-17
GOFORE.HE,2023,2023-12-31,2024-02-20
GOFORE.HE,2024,2024-12-31,2025-02-20
GOFORE.HE,2025,2025-12-31,2026-02-25
GREENM.CO,2020,2020-12-31,2021-03-25
GREENM.CO,2021,2021-12-31,2022-03-23
GREENM.CO,2022,2022-12-31,2023-03-16
GRK.HE,2025,2025-12-31,2026-02-12
GSFG.OL,2011,2011-12-31,2012-02-15
GSFG.OL,2012,2012-12-31,2013-02-15
GSFG.OL,2013,2013-12-31,2014-02-13
GSFG.OL,2014,2014-12-31,2015-02-19
GSFG.OL,2015,2015-12-31,2016-02-18
GSFG.OL,2016,2016-12-31,2017-02-16
GSFG.OL,2017,2017-12-31,2018-02-15
GSFG.OL,2018,2018-12-31,2019-02-13
GSFG.OL,2019,2019-12-31,2020-02-13
GSFG.OL,2020,2020-12-31,2021-02-11
GSFG.OL,2021,2021-12-31,2022-02-15
GSFG.OL,2022,2022-12-31,2023-02-16
GSFG.OL,2023,2023-12-31,2024-02-22
GSFG.OL,2024,2024-12-31,2025-02-20
GSFG.OL,2025,2025-12-31,2026-02-25
GUBRA.CO,2024,2024-12-31,2025-02-28
GUBRA.CO,2025,2025-12-31,2026-02-27
HAFNI.OL,2014,2014-12-31,2015-03-18
HAFNI.OL,2015,2015-12-31,2016-03-11
HAFNI.OL,2016,2016-12-31,2017-03-18
HAFNI.OL,2017,2017-12-31,2018-03-21
HAFNI.OL,2018,2018-12-31,2019-03-25
HAFNI.OL,2019,2019-12-31,2020-02-25
HAFNI.OL,2020,2020-12-31,2021-03-08
HAFNI.OL,2021,2021-12-31,2022-04-22
HAFNI.OL,2022,2022-12-31,2023-02-28
HAFNI.OL,2023,2023-12-31,2024-03-05
HAFNI.OL,2024,2024-12-31,2025-02-27
HAFNI.OL,2025,2025-12-31,2026-02-26
HAGA.IC,2017,2017-02-28,2017-05-15
HAGA.IC,2018,2018-02-28,2018-05-15
HAGA.IC,2019,2019-02-28,2019-05-16
HAGA.IC,2020,2020-02-29,2020-05-19
HAGA.IC,2021,2021-02-28,2021-05-10
HAGA.IC,2022,2022-02-28,2022-06-02
HAGA.IC,2023,2023-02-28,2023-04-29
HAGA.IC,2024,2024-02-29,2024-04-23
HARVIA.HE,2018,2018-12-31,2019-02-14
HARVIA.HE,2019,2019-12-31,2020-02-11
HARVIA.HE,2020,2020-12-31,2021-02-11
HARVIA.HE,2021,2021-12-31,2022-02-10
HARVIA.HE,2022,2022-12-31,2023-02-09
HARVIA.HE,2023,2023-12-31,2024-02-08
HARVIA.HE,2024,2024-12-31,2025-02-13
HARVIA.HE,2025,2025-12-31,2026-02-12
HAUTO.OL,2022,2022-12-31,2023-02-09
HAUTO.OL,2023,2023-12-31,2024-02-08
HAUTO.OL,2024,2024-12-31,2025-02-14
HAUTO.OL,2025,2025-12-31,2026-02-25
HAVI.OL,2011,2011-12-31,2012-01-27
HAVI.OL,2012,2012-12-31,2013-01-31
HAVI.OL,2013,2013-12-31,2014-01-31
HAVI.OL,2014,2014-12-31,2015-01-29
HAVI.OL,2015,2015-12-31,2016-02-29
HAVI.OL,2016,2016-12-31,2017-02-28
HAVI.OL,2024,2024-12-31,2025-02-26
HAVI.OL,2025,2025-12-31,2026-02-26
HEX.OL,2011,2011-12-31,2012-02-15
HEX.OL,2012,2012-12-31,2013-02-14
HEX.OL,2013,2013-12-31,2014-02-13
HEX.OL,2014,2014-12-31,2015-02-12
HEX.OL,2015,2015-12-31,2016-02-11
HEX.OL,2016,2016-12-31,2017-02-22
HEX.OL,2017,2017-12-31,2018-02-14
HEX.OL,2018,2018-12-31,2019-02-13
HEX.OL,2019,2019-12-31,2020-02-12
HEX.OL,2020,2020-12-31,2021-02-17
HEX.OL,2021,2021-12-31,2022-02-17
HEX.OL,2022,2022-12-31,2023-02-16
HEX.OL,2023,2023-12-31,2024-02-15
HEX.OL,2024,2024-12-31,2025-02-13
HEX.OL,2025,2025-12-31,2026-02-12
HHDC.CO,2011,2011-12-31,2012-03-15
HHDC.CO,2012,2012-12-31,2013-03-14
HHDC.CO,2013,2013-12-31,2014-03-14
HHDC.CO,2014,2014-12-31,2015-03-16
HHDC.CO,2015,2015-12-31,2016-03-17
HHDC.CO,2016,2016-12-31,2017-03-17
HHDC.CO,2017,2017-12-31,2018-03-14
HHDC.CO,2018,2018-12-31,2019-03-15
HHDC.CO,2019,2019-12-31,2020-03-11
HHDC.CO,2020,2020-12-31,2021-03-04
HHDC.CO,2021,2021-12-31,2022-03-03
HHDC.CO,2022,2022-12-31,2023-03-01
HHDC.CO,2023,2023-12-31,2024-03-05
HHDC.CO,2024,2024-12-31,2025-03-04
HHDC.CO,2025,2025-12-31,2026-03-03
HIAB.HE,2011,2011-12-31,2012-02-07
HIAB.HE,2012,2012-12-31,2013-02-12
HIAB.HE,2013,2013-12-31,2014-02-04
HIAB.HE,2014,2014-12-31,2015-02-10
HIAB.HE,2015,2015-12-31,2016-02-10
HIAB.HE,2016,2016-12-31,2017-02-08
HIAB.HE,2017,2017-12-31,2018-02-08
HIAB.HE,2018,2018-12-31,2019-02-08
HIAB.HE,2019,2019-12-31,2020-02-06
HIAB.HE,2020,2020-12-31,2021-02-04
HIAB.HE,2021,2021-12-31,2022-02-03
HIAB.HE,2022,2022-12-31,2023-02-02
HIAB.HE,2023,2023-12-31,2024-02-01
HIAB.HE,2024,2024-12-31,2025-02-12
HIAB.HE,2025,2025-12-31,2026-02-12
HKFOODS.HE,2011,2011-12-31,2012-02-17
HKFOODS.HE,2012,2012-12-31,2013-02-15
HKFOODS.HE,2013,2013-12-31,2014-02-12
HKFOODS.HE,2014,2014-12-31,2015-02-11
HKFOODS.HE,2015,2015-12-31,2016-02-10
HKFOODS.HE,2016,2016-12-31,2017-02-08
HKFOODS.HE,2017,2017-12-31,2018-02-07
HKFOODS.HE,2018,2018-12-31,2019-02-06
HKFOODS.HE,2019,2019-12-31,2020-02-06
HKFOODS.HE,2020,2020-12-31,2021-02-04
HKFOODS.HE,2021,2021-12-31,2022-02-10
HKFOODS.HE,2022,2022-12-31,2023-02-09
HKFOODS.HE,2023,2023-12-31,2024-02-09
HKFOODS.HE,2024,2024-12-31,2025-02-14
HKFOODS.HE,2025,2025-12-31,2026-02-13
HMb.ST,2011,2011-11-30,2012-01-26
HMb.ST,2012,2012-11-30,2013-01-30
HMb.ST,2013,2013-11-30,2014-01-30
HMb.ST,2014,2014-11-30,2015-01-28
HMb.ST,2015,2015-11-30,2016-01-28
HMb.ST,2016,2016-11-30,2017-01-31
HMb.ST,2017,2017-11-30,2018-01-31
HMb.ST,2018,2018-11-30,2019-01-31
HMb.ST,2019,2019-11-30,2020-01-30
HMb.ST,2020,2020-11-30,2021-01-29
HMb.ST,2021,2021-11-30,2022-01-28
HMb.ST,2022,2022-11-30,2023-01-27
HMb.ST,2023,2023-11-30,2024-01-31
HMb.ST,2024,2024-11-30,2025-01-30
HMb.ST,2025,2025-11-30,2026-01-29
HONBS.HE,2011,2011-12-31,2012-02-15
HONBS.HE,2012,2012-12-31,2013-02-14
HONBS.HE,2013,2013-12-31,2014-02-13
HONBS.HE,2014,2014-12-31,2015-02-12
HONBS.HE,2015,2015-12-31,2016-02-11
HONBS.HE,2016,2016-12-31,2017-02-16
HONBS.HE,2017,2017-12-31,2018-03-22
HONBS.HE,2018,2018-12-31,2019-02-14
HONBS.HE,2021,2021-12-31,2022-02-16
HONBS.HE,2022,2022-12-31,2023-02-16
HONBS.HE,2023,2023-12-31,2024-02-14
HONBS.HE,2024,2024-12-31,2025-02-12
HONBS.HE,2025,2025-12-31,2026-02-12
HPUR.OL,2020,2020-12-31,2021-02-16
HPUR.OL,2021,2021-12-31,2022-02-15
HPUR.OL,2022,2022-12-31,2023-04-25
HPUR.OL,2023,2023-12-31,2024-02-13
HPUR.OL,2024,2024-12-31,2025-02-11
HPUR.OL,2025,2025-12-31,2026-02-10
HSHP.OL,2022,2022-12-31,2023-03-22
HSHP.OL,2023,2023-12-31,2024-02-15
HSHP.OL,2024,2024-12-31,2025-02-20
HSHP.OL,2025,2025-12-31,2026-02-10
HUH1V.HE,2011,2011-12-31,2012-02-15
HUH1V.HE,2012,2012-12-31,2013-02-13
HUH1V.HE,2013,2013-12-31,2014-02-06
HUH1V.HE,2014,2014-12-31,2015-02-12
HUH1V.HE,2015,2015-12-31,2016-02-11
HUH1V.HE,2016,2016-12-31,2017-02-15
HUH1V.HE,2017,2017-12-31,2018-02-14
HUH1V.HE,2018,2018-12-31,2019-02-14
HUH1V.HE,2019,2019-12-31,2020-02-13
HUH1V.HE,2020,2020-12-31,2021-02-11
HUH1V.HE,2021,2021-12-31,2022-02-10
HUH1V.HE,2022,2022-12-31,2023-02-09
HUH1V.HE,2023,2023-12-31,2024-02-08
HUH1V.HE,2024,2024-12-31,2025-02-14
HUH1V.HE,2025,2025-12-31,2026-02-13
HUMAN.ST,2015,2015-12-31,2016-04-07
HUMAN.ST,2016,2016-12-31,2017-02-23
HUMAN.ST,2017,2017-12-31,2018-02-21
HUMAN.ST,2018,2018-12-31,2019-02-14
HUMAN.ST,2019,2019-12-31,2020-02-13
HUMAN.ST,2020,2020-12-31,2021-02-11
HUMAN.ST,2021,2021-12-31,2022-02-10
HUMAN.ST,2022,2022-12-31,2023-02-09
HUMAN.ST,2023,2023-12-31,2024-02-08
HUMAN.ST,2024,2024-12-31,2025-02-06
HUMAN.ST,2025,2025-12-31,2026-02-06
HUSCO.CO,2020,2020-12-31,2021-03-17
HUSCO.CO,2021,2021-12-31,2022-03-17
HUSCO.CO,2022,2022-12-31,2023-03-09
HUSCO.CO,2023,2023-12-31,2024-03-08
HUSCO.CO,2024,2024-12-31,2025-03-07
HUSCO.CO,2025,2025-12-31,2026-03-06
HYPRO.OL,2020,2020-12-31,2021-02-22
HYPRO.OL,2021,2021-12-31,2022-02-15
HYPRO.OL,2022,2022-12-31,2023-02-14
HYPRO.OL,2023,2023-12-31,2024-02-27
HYPRO.OL,2024,2024-12-31,2025-02-25
HYPRO.OL,2025,2025-12-31,2026-02-27
ICP1V.HE,2011,2011-12-31,2012-02-22
ICP1V.HE,2019,2019-12-31,2020-02-26
ICP1V.HE,2020,2020-12-31,2021-02-24
ICP1V.HE,2021,2021-12-31,2022-02-24
ICP1V.HE,2022,2022-12-31,2023-04-18
ICP1V.HE,2023,2023-12-31,2024-02-22
ICP1V.HE,2024,2024-12-31,2025-02-28
ICP1V.HE,2025,2025-12-31,2026-02-26
IMMUN.ST,2017,2017-12-31,2018-02-16
IMMUN.ST,2018,2018-12-31,2019-02-15
IMMUN.ST,2019,2019-12-31,2020-02-18
IMMUN.ST,2020,2020-12-31,2021-02-18
IMMUN.ST,2021,2021-12-31,2022-02-17
IMMUN.ST,2022,2022-12-31,2023-02-17
IMMUN.ST,2023,2023-12-31,2024-02-14
IMMUN.ST,2024,2024-12-31,2025-02-13
IMMUN.ST,2025,2025-12-31,2026-02-11
INVEST.HE,2016,2016-12-31,2017-02-13
INVEST.HE,2017,2017-12-31,2018-03-05
INVEST.HE,2018,2018-12-31,2019-03-01
INVEST.HE,2019,2019-12-31,2020-03-02
INVEST.HE,2020,2020-12-31,2021-03-08
INVEST.HE,2021,2021-12-31,2022-03-03
INVEST.HE,2022,2022-12-31,2023-02-13
INVEST.HE,2023,2023-12-31,2024-02-12
INVEST.HE,2024,2024-12-31,2025-02-10
INVEST.HE,2025,2025-12-31,2026-02-09
IRLABa.ST,2017,2017-12-31,2018-02-27
IRLABa.ST,2018,2018-12-31,2019-02-27
IRLABa.ST,2019,2019-12-31,2020-02-06
IRLABa.ST,2021,2021-12-31,2022-02-23
IRLABa.ST,2022,2022-12-31,2023-02-23
IRLABa.ST,2023,2023-12-31,2024-02-07
IRLABa.ST,2024,2024-12-31,2025-02-12
IRLABa.ST,2025,2025-12-31,2026-02-25
ISOFOL.ST,2017,2017-12-31,2018-02-20
ISOFOL.ST,2018,2018-12-31,2019-02-26
ISOFOL.ST,2019,2019-12-31,2020-02-19
ISOFOL.ST,2020,2020-12-31,2021-02-26
ISOFOL.ST,2021,2021-12-31,2022-02-24
ISOFOL.ST,2022,2022-12-31,2023-02-22
ISOFOL.ST,2025,2025-12-31,2026-02-18
ISS.CO,2014,2014-12-31,2015-03-12
ISS.CO,2015,2015-12-31,2016-03-02
ISS.CO,2016,2016-12-31,2017-02-23
ISS.CO,2017,2017-12-31,2018-02-22
ISS.CO,2018,2018-12-31,2019-02-22
ISS.CO,2019,2019-12-31,2020-02-26
ISS.CO,2020,2020-12-31,2021-02-25
ISS.CO,2021,2021-12-31,2022-02-24
ISS.CO,2022,2022-12-31,2023-02-24
ISS.CO,2023,2023-12-31,2024-02-22
