SizeGroup,Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
LargeCap,Method3_ProbQ5,Q3,2012-11-30,35,1.0,1.0,0.19783265787222074,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q4,2012-11-30,29,1.0,1.0,0.13534610786612553,0.1,0.0,0.377559758053993,4,2,False
LargeCap,Method3_ProbQ5,Q5,2012-11-30,40,0.9999999999999999,1.0,0.15551738307603297,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q1,2012-12-31,20,1.0,1.0,0.3876482276669122,0.1,0.0,0.4,4,4,False
LargeCap,Method1_Raw,Q2,2012-12-31,33,1.0,1.0,0.2500340653920225,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2012-12-31,40,1.0,1.0,0.22050403944415986,0.10000000000000002,0.0,0.30000000000000004,3,2,False
LargeCap,Method1_Raw,Q4,2012-12-31,32,0.9999999999999999,1.0,0.13100261969637877,0.1,0.0,0.37462268303767954,4,2,False
LargeCap,Method1_Raw,Q5,2012-12-31,39,1.0000000000000002,1.0,0.15294868995113828,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q1,2012-12-31,20,1.0,1.0,0.3858629613673359,0.1,0.0,0.4,4,4,False
LargeCap,Method2_PostMean,Q2,2012-12-31,33,1.0,1.0,0.25420183978451666,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2012-12-31,37,1.0,1.0,0.15536207401620056,0.1,0.0,0.4,5,2,False
LargeCap,Method2_PostMean,Q4,2012-12-31,35,1.0,1.0,0.13890949240911313,0.1,0.0,0.37865707656533,4,3,False
LargeCap,Method2_PostMean,Q5,2012-12-31,39,1.0000000000000002,1.0,0.15138392588270647,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q1,2012-12-31,31,1.0,1.0,0.2263740051140697,0.1,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2012-12-31,29,0.9999999999999999,0.9999999999999999,0.17931726371721146,0.1,0.0,0.3680433970860154,4,1,False
LargeCap,Method3_ProbQ5,Q3,2012-12-31,35,0.9999999999999999,1.0,0.1889274033622357,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q4,2012-12-31,29,1.0000000000000002,1.0,0.15984607707141368,0.1,0.0,0.3778367048486543,4,2,False
LargeCap,Method3_ProbQ5,Q5,2012-12-31,40,1.0,1.0,0.15138048908210597,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q1,2013-01-31,18,1.0,1.0,0.6230852533484652,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-01-31,30,0.9999999999999998,1.0,0.27042575989694073,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-01-31,37,1.0,1.0,0.19956372483232934,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q4,2013-01-31,39,1.0,1.0,0.1512549902266001,0.1,0.0,0.3802409172139003,4,3,False
LargeCap,Method1_Raw,Q5,2013-01-31,46,0.9999999999999999,1.0,0.13752818886830015,0.1,0.0,0.39648985236885215,4,3,False
LargeCap,Method2_PostMean,Q1,2013-01-31,17,1.0,1.0,0.625163763507724,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-01-31,29,1.0,1.0,0.27177175527306857,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-01-31,37,1.0,1.0,0.2109937431158722,0.10000000000000002,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q4,2013-01-31,39,1.0,1.0,0.16433485569132514,0.1,0.0,0.28621079210363964,3,2,False
LargeCap,Method2_PostMean,Q5,2013-01-31,48,1.0,1.0,0.13435136428951197,0.1,0.0,0.3930168176049603,4,2,False
LargeCap,Method3_ProbQ5,Q1,2013-01-31,29,1.0,1.0,0.31998910416246107,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-01-31,34,1.0,1.0,0.18555599809389495,0.10000000000000002,0.0,0.4000000000000001,4,3,False
LargeCap,Method3_ProbQ5,Q3,2013-01-31,26,1.0,1.0,0.22278148098159536,0.1,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-01-31,33,1.0,1.0,0.19321822334167935,0.1,0.0,0.3779890189473551,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-01-31,48,1.0,1.0,0.1341570006128217,0.1,0.0,0.39280730512093753,4,2,False
LargeCap,Method1_Raw,Q1,2013-02-28,18,1.0000000000000002,1.0,0.6063381004982822,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-02-28,30,1.0000000000000004,1.0,0.2736060995146364,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-02-28,37,1.0,1.0,0.20331094701276292,0.1,0.0,0.3980963889075144,4,2,False
LargeCap,Method1_Raw,Q4,2013-02-28,39,1.0,1.0,0.14574177311742942,0.1,0.0,0.37598454158884964,4,2,False
LargeCap,Method1_Raw,Q5,2013-02-28,46,1.0,1.0,0.13669408410809672,0.1,0.0,0.3959209861531999,4,2,False
LargeCap,Method2_PostMean,Q1,2013-02-28,17,1.0000000000000002,1.0,0.608291765500633,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-02-28,29,1.0000000000000002,1.0,0.2748848907944069,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-02-28,37,1.0,1.0,0.214724072176323,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q4,2013-02-28,39,1.0,1.0,0.1577138414643193,0.1,0.0,0.34367705700088114,4,2,False
LargeCap,Method2_PostMean,Q5,2013-02-28,48,1.0,1.0,0.13372646971727387,0.1,0.0,0.3926672405678251,4,2,False
LargeCap,Method3_ProbQ5,Q1,2013-02-28,29,1.0,1.0,0.3123317745469047,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-02-28,34,0.9999999999999999,1.0,0.19328723098805603,0.10000000000000002,0.0,0.4000000000000001,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-02-28,26,1.0,1.0,0.20968664665275044,0.1,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-02-28,33,1.0,1.0,0.18610944813290495,0.1,0.0,0.37841197326364473,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-02-28,48,1.0,1.0,0.13351137602264956,0.1,0.0,0.3924345622025487,4,2,False
LargeCap,Method1_Raw,Q1,2013-03-31,18,1.0,1.0,0.6234913350542587,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-03-31,30,1.0,1.0,0.26895590210078746,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-03-31,37,0.9999999999999999,1.0,0.19660802046487927,0.1,0.0,0.3960517837541354,4,2,False
LargeCap,Method1_Raw,Q4,2013-03-31,39,0.9999999999999999,0.9999999999999999,0.1459937527511411,0.1,0.0,0.37268254451160454,4,2,False
LargeCap,Method1_Raw,Q5,2013-03-31,46,1.0,0.9999999999999999,0.1310176031539951,0.1,0.0,0.39400275137159546,4,2,False
LargeCap,Method2_PostMean,Q1,2013-03-31,17,1.0,1.0,0.6253798931363946,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-03-31,29,0.9999999999999999,1.0,0.2702939860288418,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-03-31,37,1.0,1.0,0.2079009904553378,0.10000000000000002,0.0,0.4000000000000001,4,2,False
LargeCap,Method2_PostMean,Q4,2013-03-31,39,1.0,1.0000000000000002,0.158821813087812,0.1,0.0,0.2782229286351457,3,2,False
LargeCap,Method2_PostMean,Q5,2013-03-31,48,1.0,0.9999999999999999,0.1279425102763891,0.1,0.0,0.3890503511872404,4,2,False
LargeCap,Method3_ProbQ5,Q1,2013-03-31,29,1.0,1.0,0.33297222121419334,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-03-31,34,1.0,0.9999999999999999,0.18753144731402702,0.1,0.0,0.3925986145301919,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-03-31,26,1.0,1.0,0.19406908246933244,0.1,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-03-31,33,1.0,1.0,0.1887531462187086,0.1,0.0,0.3777683066060479,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-03-31,48,1.0,1.0,0.12768323015007763,0.1,0.0,0.38853617326034606,4,2,False
LargeCap,Method1_Raw,Q1,2013-04-30,18,1.0,1.0,0.6165863097476715,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-04-30,30,1.0,1.0,0.27951700891664455,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-04-30,37,1.0,1.0,0.18929603732311742,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q4,2013-04-30,39,0.9999999999999999,1.0,0.15565821483706221,0.1,0.0,0.3747711328308658,4,2,False
LargeCap,Method1_Raw,Q5,2013-04-30,46,1.0,0.9999999999999999,0.1291284956322626,0.1,0.0,0.39524909872004,4,3,False
LargeCap,Method2_PostMean,Q1,2013-04-30,17,1.0,1.0,0.618417838110446,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-04-30,29,1.0,1.0000000000000002,0.28075256238480223,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-04-30,37,1.0,1.0,0.1996764323955806,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q4,2013-04-30,39,0.9999999999999999,0.9999999999999999,0.1705514903825124,0.1,0.0,0.34257283981860226,4,2,False
LargeCap,Method2_PostMean,Q5,2013-04-30,48,1.0,1.0000000000000002,0.12598623490666022,0.1,0.0,0.39169263086076156,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-04-30,29,1.0000000000000002,1.0,0.3259098409726953,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-04-30,34,1.0,1.0000000000000002,0.18188108516679757,0.1,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-04-30,26,0.9999999999999999,1.0,0.1932502684014227,0.1,0.0,0.39720123872274293,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-04-30,33,1.0,0.9999999999999999,0.20224324444229824,0.1,0.0,0.37943426080494586,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-04-30,48,0.9999999999999999,0.9999999999999999,0.1257151955128296,0.1,0.0,0.39139029989446017,4,3,False
LargeCap,Method1_Raw,Q1,2013-05-31,18,1.0000000000000002,1.0,0.6167670657857423,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-05-31,30,0.9999999999999999,1.0,0.2689465476308526,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-05-31,38,1.0,1.0,0.18169834600102858,0.1,0.0,0.3959236393915755,4,1,False
LargeCap,Method1_Raw,Q4,2013-05-31,39,0.9999999999999998,1.0,0.1462848981938826,0.1,0.0,0.3831236908033516,4,2,False
LargeCap,Method1_Raw,Q5,2013-05-31,46,0.9999999999999999,1.0,0.12952331668070208,0.1,0.0,0.39513885416552363,4,3,False
LargeCap,Method2_PostMean,Q1,2013-05-31,17,1.0,1.0,0.6184211457642592,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-05-31,29,0.9999999999999998,1.0,0.2701996943922179,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-05-31,38,1.0000000000000002,1.0,0.19311881062761133,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q4,2013-05-31,39,0.9999999999999998,0.9999999999999999,0.15925945977439848,0.1,0.0,0.289019707444029,3,2,False
LargeCap,Method2_PostMean,Q5,2013-05-31,48,1.0,0.9999999999999999,0.1264507630715916,0.1,0.0,0.39162294258969454,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-05-31,30,1.0,0.9999999999999999,0.32991090029257675,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-05-31,34,0.9999999999999999,1.0,0.1735729671426361,0.10000000000000002,0.0,0.4000000000000001,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-05-31,26,1.0,1.0,0.21092933260601257,0.1,0.0,0.39216061353301235,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-05-31,33,1.0,1.0,0.1903309766279756,0.1,0.0,0.37857861056261355,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-05-31,48,0.9999999999999999,0.9999999999999999,0.126203169735424,0.1,0.0,0.3913437678460113,4,3,False
LargeCap,Method1_Raw,Q1,2013-06-30,18,0.9999999999999999,1.0,0.6026651416021817,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-06-30,30,1.0,1.0,0.26840928892212534,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-06-30,38,0.9999999999999999,1.0,0.19007890873901417,0.1,0.0,0.37791924090152795,4,2,False
LargeCap,Method1_Raw,Q4,2013-06-30,39,1.0,0.9999999999999999,0.14815688372368493,0.1,0.0,0.3807582163146112,4,2,False
LargeCap,Method1_Raw,Q5,2013-06-30,46,1.0,1.0,0.12446182772070713,0.1,0.0,0.3938639561947267,4,3,False
LargeCap,Method2_PostMean,Q1,2013-06-30,17,1.0,1.0,0.6042763213422107,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-06-30,29,1.0,1.0,0.26966789174705275,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-06-30,38,1.0,1.0,0.20220806253233406,0.1,0.0,0.38630927312214447,4,2,False
LargeCap,Method2_PostMean,Q4,2013-06-30,39,1.0,1.0,0.1615618421540872,0.1,0.0,0.34856908419320853,4,2,False
LargeCap,Method2_PostMean,Q5,2013-06-30,48,1.0,1.0,0.12139261423288204,0.1,0.0,0.39031278956679816,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-06-30,30,1.0,1.0,0.3274300593058876,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-06-30,34,1.0,1.0,0.17965076765129187,0.1,0.0,0.37444495620570184,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-06-30,26,1.0000000000000002,1.0,0.20328259110382502,0.1,0.0,0.38196795403197825,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-06-30,33,1.0,1.0,0.19169328521533133,0.1,0.0,0.38043098603469294,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-06-30,48,1.0,1.0,0.12117359528189423,0.1,0.0,0.3900630418172083,4,3,False
LargeCap,Method1_Raw,Q1,2013-07-31,18,1.0,1.0,0.606580519419584,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-07-31,30,0.9999999999999998,1.0,0.2714018932971718,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-07-31,38,1.0,1.0,0.1904055897714037,0.1,0.0,0.3708822435401784,4,1,False
LargeCap,Method1_Raw,Q4,2013-07-31,39,1.0000000000000002,1.0,0.15488372807699258,0.1,0.0,0.38014620771479085,4,2,False
LargeCap,Method1_Raw,Q5,2013-07-31,45,0.9999999999999999,1.0,0.12595078401815438,0.1,0.0,0.39516632096554194,4,3,False
LargeCap,Method2_PostMean,Q1,2013-07-31,17,1.0000000000000002,1.0,0.6081566468871559,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-07-31,29,0.9999999999999998,0.9999999999999999,0.2727254999339894,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-07-31,38,0.9999999999999998,1.0,0.20203638084822814,0.1,0.0,0.38334232828085657,4,1,False
LargeCap,Method2_PostMean,Q4,2013-07-31,39,1.0,1.0,0.1698380949270272,0.1,0.0,0.285988476401294,3,2,False
LargeCap,Method2_PostMean,Q5,2013-07-31,47,0.9999999999999999,1.0,0.1227292481640801,0.1,0.0,0.3914469060838047,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-07-31,30,1.0,1.0,0.330185897942982,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-07-31,34,1.0,1.0,0.18232760013387908,0.1,0.0,0.3658116577357457,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-07-31,26,1.0,1.0,0.2041614456298927,0.1,0.0,0.376404826225737,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-07-31,33,1.0,0.9999999999999999,0.20129356639230075,0.1,0.0,0.3795552973149936,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-07-31,47,1.0,1.0,0.12251559585379922,0.1,0.0,0.3912038767111625,4,3,False
LargeCap,Method1_Raw,Q1,2013-08-31,18,1.0,1.0,0.587471859500541,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-08-31,30,0.9999999999999999,1.0,0.27866840838155027,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-08-31,38,1.0,1.0,0.19239218536634092,0.1,0.0,0.3717081256612039,4,1,False
LargeCap,Method1_Raw,Q4,2013-08-31,39,0.9999999999999999,1.0,0.14836302314759575,0.1,0.0,0.3846377144096336,4,3,False
LargeCap,Method1_Raw,Q5,2013-08-31,45,0.9999999999999999,0.9999999999999999,0.12704146274408518,0.1,0.0,0.39983532549940193,4,3,False
LargeCap,Method2_PostMean,Q1,2013-08-31,17,1.0,1.0,0.5889713812119624,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-08-31,29,0.9999999999999999,1.0,0.27997055188383113,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-08-31,38,0.9999999999999999,0.9999999999999999,0.20397084809305846,0.1,0.0,0.38411624663623944,4,2,False
LargeCap,Method2_PostMean,Q4,2013-08-31,39,0.9999999999999999,0.9999999999999999,0.1635199949826136,0.1,0.0,0.29093618700059587,3,2,False
LargeCap,Method2_PostMean,Q5,2013-08-31,47,0.9999999999999999,1.0,0.1236408506683563,0.1,0.0,0.3957690212555225,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-08-31,30,0.9999999999999999,1.0,0.312851291493207,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-08-31,34,0.9999999999999999,1.0,0.18422153814456563,0.1,0.0,0.36508060256632324,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-08-31,26,1.0000000000000002,1.0,0.1834326972531106,0.1,0.0,0.37408619070767457,4,2,False
LargeCap,Method3_ProbQ5,Q4,2013-08-31,33,1.0,0.9999999999999999,0.19412807465812376,0.1,0.0,0.3813324660034382,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-08-31,47,0.9999999999999999,1.0000000000000002,0.12336303065587828,0.1,0.0,0.39544196542573984,4,3,False
LargeCap,Method1_Raw,Q1,2013-09-30,18,1.0000000000000002,1.0,0.5925937160242912,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-09-30,30,0.9999999999999999,1.0,0.2797074146202097,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-09-30,38,1.0,1.0,0.18850747763974215,0.1,0.0,0.3747387814548476,4,1,False
LargeCap,Method1_Raw,Q4,2013-09-30,39,0.9999999999999999,0.9999999999999999,0.15012645874967942,0.1,0.0,0.376307169991526,4,3,False
LargeCap,Method1_Raw,Q5,2013-09-30,45,1.0,1.0,0.12616698214013305,0.1,0.0,0.3988336070914875,4,3,False
LargeCap,Method2_PostMean,Q1,2013-09-30,17,1.0,1.0,0.5941761988491587,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-09-30,29,0.9999999999999999,1.0,0.28106672892137013,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-09-30,38,1.0000000000000002,1.0,0.19941473024490433,0.1,0.0,0.38183881288999066,4,1,False
LargeCap,Method2_PostMean,Q4,2013-09-30,39,0.9999999999999999,1.0,0.16472176182575518,0.1,0.0,0.4000000000000001,5,2,False
LargeCap,Method2_PostMean,Q5,2013-09-30,47,1.0,1.0,0.12290816479312457,0.1,0.0,0.39495432134964603,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-09-30,30,0.9999999999999999,1.0,0.30941596059029014,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-09-30,34,1.0,1.0,0.18472136848961374,0.1,0.0,0.3740164993492674,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-09-30,26,1.0,1.0,0.1686935668949683,0.1,0.0,0.38329355841014845,4,3,False
LargeCap,Method3_ProbQ5,Q4,2013-09-30,33,1.0,1.0,0.19609527464199553,0.1,0.0,0.38296973011501134,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-09-30,47,1.0000000000000002,1.0,0.12264726839901681,0.1,0.0,0.3946483673440353,4,3,False
LargeCap,Method1_Raw,Q1,2013-10-31,18,1.0,1.0,0.5997082003084337,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-10-31,30,0.9999999999999999,1.0,0.27814344624213255,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-10-31,38,1.0,1.0,0.18629984986758152,0.1,0.0,0.3694786596643337,4,1,False
LargeCap,Method1_Raw,Q4,2013-10-31,39,1.0,1.0,0.15901353073657948,0.1,0.0,0.3709573490661593,4,3,False
LargeCap,Method1_Raw,Q5,2013-10-31,45,1.0,1.0,0.11814349167242148,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q1,2013-10-31,17,1.0,1.0,0.6012127802755446,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-10-31,29,0.9999999999999999,1.0,0.27944490967570496,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-10-31,38,1.0000000000000002,1.0,0.19830296186281088,0.1,0.0,0.3812417078113162,4,1,False
LargeCap,Method2_PostMean,Q4,2013-10-31,39,1.0000000000000002,1.0,0.17402530783972997,0.1,0.0,0.39999999999999997,5,2,False
LargeCap,Method2_PostMean,Q5,2013-10-31,47,0.9999999999999999,1.0,0.11510809671666238,0.1,0.0,0.4,4,2,False
LargeCap,Method3_ProbQ5,Q1,2013-10-31,30,1.0,1.0,0.31724240049882546,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-10-31,34,0.9999999999999999,1.0,0.1810748045680612,0.1,0.0,0.3623701708621798,4,1,False
LargeCap,Method3_ProbQ5,Q3,2013-10-31,26,1.0000000000000002,1.0,0.16449497341604896,0.1,0.0,0.37725405342543683,4,3,False
LargeCap,Method3_ProbQ5,Q4,2013-10-31,33,1.0,0.9999999999999999,0.20745520663080805,0.1,0.0,0.38265926143369877,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-10-31,47,0.9999999999999999,1.0,0.11485414938788004,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q1,2013-11-30,18,1.0,1.0,0.5993315768917243,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-11-30,30,0.9999999999999999,1.0,0.2796308620150744,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-11-30,38,1.0,0.9999999999999999,0.18118534955178725,0.1,0.0,0.3622664083113358,4,1,False
LargeCap,Method1_Raw,Q4,2013-11-30,39,0.9999999999999998,1.0,0.15491310619484694,0.1,0.0,0.3662918737334103,4,2,False
LargeCap,Method1_Raw,Q5,2013-11-30,45,1.0,1.0,0.1187544168451794,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q1,2013-11-30,17,1.0000000000000002,1.0,0.600948290135152,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-11-30,29,1.0,1.0,0.2808044760008874,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-11-30,38,1.0,1.0,0.19290245196992215,0.1,0.0,0.372851150854663,4,1,False
LargeCap,Method2_PostMean,Q4,2013-11-30,39,0.9999999999999997,0.9999999999999999,0.17102975820907443,0.1,0.0,0.4,5,2,False
LargeCap,Method2_PostMean,Q5,2013-11-30,47,0.9999999999999999,0.9999999999999999,0.11549175620826739,0.1,0.0,0.4,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-11-30,30,0.9999999999999999,1.0,0.3179322880666832,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-11-30,34,0.9999999999999999,1.0,0.17167981323936443,0.1,0.0,0.3588833741029608,4,2,False
LargeCap,Method3_ProbQ5,Q3,2013-11-30,26,1.0,1.0,0.17426310957289526,0.1,0.0,0.3719776767648987,4,3,False
LargeCap,Method3_ProbQ5,Q4,2013-11-30,33,1.0,1.0,0.20379518709846237,0.1,0.0,0.4,5,2,False
LargeCap,Method3_ProbQ5,Q5,2013-11-30,47,0.9999999999999999,1.0,0.11524516367166772,0.1,0.0,0.4,4,3,False
LargeCap,Method1_Raw,Q1,2013-12-31,18,1.0000000000000002,1.0,0.5937676970457316,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q2,2013-12-31,30,1.0,1.0,0.2778385521244298,0.1,0.0,0.4,4,2,False
LargeCap,Method1_Raw,Q3,2013-12-31,38,1.0,1.0,0.19348239743241835,0.1,0.0,0.35198085818772507,4,1,False
LargeCap,Method1_Raw,Q4,2013-12-31,39,0.9999999999999997,1.0,0.15445344197706215,0.1,0.0,0.3674233501205504,4,2,False
LargeCap,Method1_Raw,Q5,2013-12-31,46,1.0,1.0,0.1212098870847067,0.1,0.0,0.4,4,3,False
LargeCap,Method2_PostMean,Q1,2013-12-31,17,1.0,1.0,0.5955901636245106,0.10000000000000002,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q2,2013-12-31,29,1.0000000000000002,1.0,0.2789633698946775,0.1,0.0,0.4,4,2,False
LargeCap,Method2_PostMean,Q3,2013-12-31,38,1.0,1.0,0.20570455413313987,0.1,0.0,0.3677057357008672,4,1,False
LargeCap,Method2_PostMean,Q4,2013-12-31,39,0.9999999999999998,1.0,0.1707139609594496,0.1,0.0,0.4,5,2,False
LargeCap,Method2_PostMean,Q5,2013-12-31,48,1.0,1.0000000000000002,0.11787207712087379,0.1,0.0,0.39639959332361874,4,3,False
LargeCap,Method3_ProbQ5,Q1,2013-12-31,30,1.0,1.0,0.3179198138973213,0.10000000000000002,0.0,0.4,4,4,False
LargeCap,Method3_ProbQ5,Q2,2013-12-31,34,1.0,1.0,0.18411512425304127,0.1,0.0,0.3539642699550787,4,1,False
LargeCap,Method3_ProbQ5,Q3,2013-12-31,26,0.9999999999999998,0.9999999999999999,0.16533115557464884,0.1,0.0,0.3707880345607707,4,3,False
LargeCap,Method3_ProbQ5,Q4,2013-12-31,33,1.0,1.0,0.20309983291968098,0.1,0.0,0.38554472182287036,4,2,False
LargeCap,Method3_ProbQ5,Q5,2013-12-31,48,1.0,1.0,0.1176590202248833,0.1,0.0,0.39613895416735345,4,3,False
