Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
ACG1V.HE,2014,-0.0788294728815174,-0.0417155064538867,0.2137050323983977,0.089119370481925,60.9,Method2_PostMean,theta_post_mean,1,Q1
AFAGR.HE,2014,-0.0951561781256103,-0.0339939254364758,0.2613163891315777,0.1194660212824582,662.86,Method2_PostMean,theta_post_mean,1,Q1
AGATE.CO,2014,-0.3555316086758421,-0.2217151763011886,0.1203425976562999,0.0988060819741066,523.17,Method2_PostMean,theta_post_mean,1,Q1
AGFEb.CO,2014,-0.5371955233706385,-0.2507948349080866,0.1533357677219886,0.1374183585112323,49.95,Method2_PostMean,theta_post_mean,1,Q1
AKRBP.OL,2014,-0.5894380926919025,-0.3802482808091422,0.0591857349117639,0.0982663313253712,9385.18,Method2_PostMean,theta_post_mean,1,Q1
ANOT.ST,2014,-0.1515297906602255,-0.1323911827815878,0.0368669117593301,0.0455509946443262,126.82,Method2_PostMean,theta_post_mean,1,Q1
ARCHA.OL,2014,-0.1007670787366187,-0.0923080490487416,0.0181331878913589,0.0342473876120481,2878.42,Method2_PostMean,theta_post_mean,1,Q1
ARP.ST,2014,-0.3319809581627438,-0.2400252665225633,0.0770015429706546,0.0792915978591083,386.04,Method2_PostMean,theta_post_mean,1,Q1
ATLA.CO,2014,-0.0205297914077357,-0.0094726834665743,0.1668315951063794,0.0601636358637393,530.24,Method2_PostMean,theta_post_mean,1,Q1
AZT.OL,2014,-0.5772552783109406,-0.3609853513954937,0.0700059914627535,0.1022224131811698,401.81,Method2_PostMean,theta_post_mean,1,Q1
BEGR.ST,2014,-6.746124686928857,-6.0917761272751365,0.0,0.0460684664963574,556.05,Method2_PostMean,theta_post_mean,1,Q1
BIF.CO,2014,-0.0962628273855107,-0.0583140447757802,0.1891438030327381,0.0830193555666854,299.97,Method2_PostMean,theta_post_mean,1,Q1
BIOBV.HE,2014,-0.2479833324429724,-0.0882752547406006,0.251966892921512,0.1509425848720643,683.0,Method2_PostMean,theta_post_mean,1,Q1
BIOPOR.CO,2014,-0.2639724849527085,-0.1174801576825518,0.2190198610594669,0.131469196122596,184.49,Method2_PostMean,theta_post_mean,1,Q1
BNOR.OL,2014,-0.6777142857142857,-0.5205618498417588,0.0096383028327737,0.0739904220482574,213.07,Method2_PostMean,theta_post_mean,1,Q1
BOLJ.ST,2014,-0.1993818248368143,-0.1963060540332624,4.263935426962462e-09,0.0157293657952604,222.94,Method2_PostMean,theta_post_mean,1,Q1
BOR.OL,2014,-0.0894714587737841,-0.0710578338320178,0.099538439825112,0.0547376595233812,236.39,Method2_PostMean,theta_post_mean,1,Q1
BORG.ST,2014,-0.1969414101290965,-0.1352880459362227,0.1334459758128623,0.0811194530211283,400.74,Method2_PostMean,theta_post_mean,1,Q1
CMBT.OL,2014,-0.1395972463753202,-0.1213668821985014,0.0419770165763524,0.0458535610190648,3040.6,Method2_PostMean,theta_post_mean,1,Q1
CPHCAPST.CO,2014,-0.1114836546521374,-0.0361920743373884,0.2702959101100063,0.1308749208360348,11.71,Method2_PostMean,theta_post_mean,1,Q1
CRADb.ST,2014,-0.125,-0.0881148160272235,0.1429932829147939,0.0725811598573803,344.14,Method2_PostMean,theta_post_mean,1,Q1
CTTS.ST,2014,-0.2388304862023655,-0.2221390735200145,0.0024925712928213,0.0348689382117959,325.3,Method2_PostMean,theta_post_mean,1,Q1
DIGIGR.HE,2014,-3.2192810457516345,-2.9228374449636947,0.0,0.0445634897681141,50.6,Method2_PostMean,theta_post_mean,1,Q1
DNORD.CO,2014,-0.043666861832712,-0.0350965801664306,0.083708991647853,0.04443385229752,13700.66,Method2_PostMean,theta_post_mean,1,Q1
EMGS.OL,2014,-0.1535285769578121,-0.0486473723974387,0.2723767609801242,0.1445303649168379,1571.95,Method2_PostMean,theta_post_mean,1,Q1
ENDUR.OL,2014,-0.2109773371104819,-0.1179077930552022,0.1871532523916044,0.1046576968815092,210.96,Method2_PostMean,theta_post_mean,1,Q1
ENH.OL,2014,-0.1518781087416382,-0.1281444927322889,0.0559147370443123,0.0513217159487158,94.83,Method2_PostMean,theta_post_mean,1,Q1
ENRO.ST,2014,-0.132698897841993,-0.1311201524168687,1.6963106475031962e-09,0.0131282167092926,5242.18,Method2_PostMean,theta_post_mean,1,Q1
EPISb.ST,2014,-0.3113053785746036,-0.2373169716144468,0.0620884163270383,0.0714573986185932,327.8,Method2_PostMean,theta_post_mean,1,Q1
FFARMS.CO,2014,-0.0767579323035744,-0.0672140846114862,0.0462975968159182,0.0400409112453446,252.87,Method2_PostMean,theta_post_mean,1,Q1
FLS.CO,2014,-0.0798508764561836,-0.0686732144183,0.057092812320609,0.0430687800467514,17610.76,Method2_PostMean,theta_post_mean,1,Q1
HARBb.CO,2014,-0.0140954871807767,-0.0114899528907932,0.0277859095774541,0.0287330249437676,420.49,Method2_PostMean,theta_post_mean,1,Q1
HKFOODS.HE,2014,-0.1012057660954523,-0.0943709721029158,0.0094796877891363,0.030565727441471,1448.14,Method2_PostMean,theta_post_mean,1,Q1
HONBS.HE,2014,-0.2038612565445027,-0.1779060668046696,0.0274415988388375,0.0474905767589943,102.16,Method2_PostMean,theta_post_mean,1,Q1
ICP1V.HE,2014,-10.331838565022425,-6.34413394266189,0.0,0.1114599231676523,100.08,Method2_PostMean,theta_post_mean,1,Q1
IDEX.OL,2014,-0.9540898155573376,-0.3714598217618606,0.1238118358066238,0.1656905650010895,2116.51,Method2_PostMean,theta_post_mean,1,Q1
IOX.OL,2014,-0.144058885383807,-0.0665041578439989,0.2335908786717264,0.1144853724548225,501.29,Method2_PostMean,theta_post_mean,1,Q1
LOGIa.ST,2014,-2.916389670161084,-2.4919071674480375,0.0,0.0576668941720197,48.97,Method2_PostMean,theta_post_mean,1,Q1
MARAS.HE,2014,-0.2022459417389374,-0.1788157999700787,0.0217779209437175,0.0450321805533851,99.18,Method2_PostMean,theta_post_mean,1,Q1
METSB.HE,2014,-0.3400540651181176,-0.2658007214371374,0.0460027658619542,0.06829546916627,7982.5,Method2_PostMean,theta_post_mean,1,Q1
NAVA.OL,2014,-0.0431544777544395,-0.0210463500399098,0.2069586970746602,0.0779807833779364,95.85,Method2_PostMean,theta_post_mean,1,Q1
NEL.OL,2014,-1.8421658986175116,-1.7368176586257429,0.0,0.0342609830434666,16.56,Method2_PostMean,theta_post_mean,1,Q1
NKR.OL,2014,-0.3586743607390543,-0.3334717139111056,0.0004221017012551,0.0361214407933446,227.47,Method2_PostMean,theta_post_mean,1,Q1
NOM.OL,2014,-0.3080099091659786,-0.2533851264200939,0.0330129866197094,0.0597584291716778,356.24,Method2_PostMean,theta_post_mean,1,Q1
NRC.OL,2014,-0.4015286171347319,-0.2235273652115653,0.1406857218446688,0.1135806558176607,89.79,Method2_PostMean,theta_post_mean,1,Q1
ODF.OL,2014,-0.1497093717307031,-0.1372147722563468,0.0128718526242792,0.0363310625459835,3525.91,Method2_PostMean,theta_post_mean,1,Q1
OUT1V.HE,2014,-0.2362337843102737,-0.1854475708330284,0.0692075515860481,0.065364405516564,7046.99,Method2_PostMean,theta_post_mean,1,Q1
PARKSTa.CO,2014,-0.0769186810674896,-0.0593566154042972,0.1129056404596878,0.0562100996264891,31.33,Method2_PostMean,theta_post_mean,1,Q1
PENR.OL,2014,-0.2594566760375205,-0.2504843229133528,1.366797665824926e-05,0.0243351569173507,695.58,Method2_PostMean,theta_post_mean,1,Q1
PHO.OL,2014,-0.1466631985731273,-0.0504904073302879,0.2658403882200069,0.1371425592950449,549.81,Method2_PostMean,theta_post_mean,1,Q1
PREC.ST,2014,-0.1571766561514195,-0.1021353476294902,0.1616881650698715,0.0845175925326932,530.46,Method2_PostMean,theta_post_mean,1,Q1
PREVb.ST,2014,-0.142094980462879,-0.0857554222870924,0.184557485321934,0.090470822530827,155.72,Method2_PostMean,theta_post_mean,1,Q1
PROFb.ST,2014,-0.1083892617449663,-0.0546071519522923,0.2233178052524458,0.1005456871428613,135.74,Method2_PostMean,theta_post_mean,1,Q1
REACH.OL,2014,-0.1585725368502715,-0.09706481942578,0.1776531737804588,0.0908574102560962,254.33,Method2_PostMean,theta_post_mean,1,Q1
RECSI.OL,2014,-0.1000331069872985,-0.0832980188956373,0.0738649828837368,0.0497555973311676,5650.35,Method2_PostMean,theta_post_mean,1,Q1
REKA.HE,2014,-0.6536914910728643,-0.3550890440064443,0.0938278152817565,0.1209823451701874,39.05,Method2_PostMean,theta_post_mean,1,Q1
ROVS.CO,2014,-0.1352449223416965,-0.033670582829622,0.2880039036500988,0.1542476410906028,77.8,Method2_PostMean,theta_post_mean,1,Q1
RROS.ST,2014,-0.0754440343137886,-0.0630370465269416,0.0736650043929794,0.0464794238927094,287.69,Method2_PostMean,theta_post_mean,1,Q1
SANOMA.HE,2014,-0.0651970076638949,-0.0592718472348422,0.0234494418042564,0.0326620082608075,8667.91,Method2_PostMean,theta_post_mean,1,Q1
SCANA.OL,2014,-0.4636282880126334,-0.3997614712172839,0.0045218543537054,0.0531093444829258,140.22,Method2_PostMean,theta_post_mean,1,Q1
SCAb.ST,2014,-0.1541978086905689,-0.1452699154646032,0.0032547586711215,0.0300752970000251,23219.72,Method2_PostMean,theta_post_mean,1,Q1
SIGR.CO,2014,-0.1612303766572363,-0.0610910340682501,0.2557672225041483,0.1331847687738878,335.36,Method2_PostMean,theta_post_mean,1,Q1
SOSI1.HE,2014,-0.0930759381463606,-0.0629192937837686,0.1607019690594403,0.0725007728433743,146.76,Method2_PostMean,theta_post_mean,1,Q1
SSABa.ST,2014,-0.0619044027153158,-0.0453243643894353,0.1312286280595351,0.0584438128684584,11645.91,Method2_PostMean,theta_post_mean,1,Q1
STWK.ST,2014,-0.7133666904932092,-0.5760843738446284,0.0030197120551673,0.0660243363813758,33.09,Method2_PostMean,theta_post_mean,1,Q1
TECH.OL,2014,-0.148969217735103,-0.0331253091067587,0.2940570943578739,0.1652568931207686,209.25,Method2_PostMean,theta_post_mean,1,Q1
TIETO.HE,2014,-0.4693395841350917,-0.439607022701368,2.27317759504686e-05,0.0347353195983797,10024.86,Method2_PostMean,theta_post_mean,1,Q1
TRH1V.HE,2014,-0.0792865972099595,-0.0587612326647817,0.1295351577982392,0.0609315922788923,39.7,Method2_PostMean,theta_post_mean,1,Q1
TRMDa.CO,2014,-2.615993277781668,-2.4945631785451323,0.0,0.0308271366706216,1088.65,Method2_PostMean,theta_post_mean,1,Q1
TULAV.HE,2014,-0.177190349763361,-0.1580740355194657,0.021588710819816,0.0426423200949226,139.52,Method2_PostMean,theta_post_mean,1,Q1
VIVE.ST,2014,-0.3709206125682097,-0.1711727841471929,0.1903547844069565,0.1337236895605456,826.04,Method2_PostMean,theta_post_mean,1,Q1
WUF1V.HE,2014,-0.1029466616933977,-0.0725787539925769,0.1465235942195722,0.0698623978833694,86.5,Method2_PostMean,theta_post_mean,1,Q1
AAB.CO,2014,0.0799354057327407,0.0624775275548687,0.360410882252713,0.1771371213252418,26.0,Method2_PostMean,theta_post_mean,2,Q2
AKAST.OL,2014,0.0071028037383177,0.0134476020849034,0.1793923876040406,0.0577206787601904,6000.6,Method2_PostMean,theta_post_mean,2,Q2
AKVA.OL,2014,0.0165259989376141,0.0213790967718627,0.1836442590681302,0.0567612730993064,360.39,Method2_PostMean,theta_post_mean,2,Q2
APETIT.HE,2014,0.0059500131188057,0.0240817959085451,0.2992458349180402,0.1150150073580692,1024.56,Method2_PostMean,theta_post_mean,2,Q2
ARRA.OL,2014,-0.0312513601741021,0.0127509768793367,0.3165618471554752,0.1506294520570996,9.5,Method2_PostMean,theta_post_mean,2,Q2
ATEA.OL,2014,0.0639153079710141,0.0627515629245223,0.1799459046465792,0.045179376036793,5579.35,Method2_PostMean,theta_post_mean,2,Q2
ATRAV.HE,2014,0.0183108356102931,0.0195584784056477,0.0404937685572807,0.027944691969998,1193.62,Method2_PostMean,theta_post_mean,2,Q2
BERGb.ST,2014,0.016808993622311,0.0194589424312874,0.1103410379464623,0.040662588783545,1430.08,Method2_PostMean,theta_post_mean,2,Q2
BOREO.HE,2014,0.0727491961414791,0.06748126036012,0.2915754877545409,0.0807691050654451,83.21,Method2_PostMean,theta_post_mean,2,Q2
BULTEN.ST,2014,0.0492980769230767,0.0498540876755334,0.2822259437758524,0.0848780221349919,996.43,Method2_PostMean,theta_post_mean,2,Q2
BWLPG.OL,2014,0.0752308472856418,0.0586596946739029,0.3663458240886554,0.2131416403791422,7869.96,Method2_PostMean,theta_post_mean,2,Q2
CATE.ST,2014,0.0710989905778651,0.0584822947197857,0.3608446085149638,0.1882915488717323,2374.56,Method2_PostMean,theta_post_mean,2,Q2
CEMAT.CO,2014,0.0728379084076925,0.063288396163617,0.3382871624577332,0.1264663981184453,419.19,Method2_PostMean,theta_post_mean,2,Q2
CHEMM.CO,2014,0.0284090909090908,0.0341138158067724,0.2611656944439874,0.0811083974627268,68.5,Method2_PostMean,theta_post_mean,2,Q2
CLOEb.ST,2014,0.0702813064580986,0.0675152209216096,0.2381952179954376,0.0584655419806733,4969.62,Method2_PostMean,theta_post_mean,2,Q2
COREa.ST,2014,0.0621194741021794,0.0578788607560059,0.3246847775291728,0.1141265579812136,1095.92,Method2_PostMean,theta_post_mean,2,Q2
DANT.CO,2014,0.0001597444089457,0.0046516634428233,0.1123465403820009,0.043758881155028,30.17,Method2_PostMean,theta_post_mean,2,Q2
EAST9.ST,2014,-0.0064038454083808,0.0174099510271193,0.2971662912238766,0.1181642226067645,1843.6,Method2_PostMean,theta_post_mean,2,Q2
EIMS.IC,2014,0.0592980288388683,0.058225011083743,0.2192867232217004,0.0559354774931575,2674.33,Method2_PostMean,theta_post_mean,2,Q2
ELEAV.HE,2014,0.0664137696750085,0.0643295725185479,0.2286105792798269,0.056654644028529,91.82,Method2_PostMean,theta_post_mean,2,Q2
ENSU.OL,2014,-0.1434225844004656,0.0116684892842203,0.3475115398669438,0.2789111627993714,2794.92,Method2_PostMean,theta_post_mean,2,Q2
FESTI.IC,2014,0.0042354828199795,0.0273537068941626,0.3196830600065721,0.1384274874437785,995.43,Method2_PostMean,theta_post_mean,2,Q2
FIA1S.HE,2014,-0.0053672795688993,0.0129843542505532,0.2702765530153497,0.097571922622724,2857.08,Method2_PostMean,theta_post_mean,2,Q2
GERHSP.CO,2014,0.0168950072454222,0.0169262864133444,0.0,0.0042523637529322,227.71,Method2_PostMean,theta_post_mean,2,Q2
GLA1V.HE,2014,0.0515181800875691,0.0514665112520223,0.3224447640601242,0.1174093241091054,493.92,Method2_PostMean,theta_post_mean,2,Q2
GYL.OL,2014,0.0570136180551116,0.0567964589678888,0.0718709986888107,0.0282944605476453,558.66,Method2_PostMean,theta_post_mean,2,Q2
HAVI.OL,2014,0.0516420081024529,0.0516242473898525,0.1345147250210048,0.039020320448352,980.84,Method2_PostMean,theta_post_mean,2,Q2
HHDC.CO,2014,-0.0070611151692228,-0.0049185938617935,0.0257666014550929,0.0275336351706243,523.14,Method2_PostMean,theta_post_mean,2,Q2
INVEST.HE,2014,-0.0049120992761116,0.0115346816719039,0.2586346158620584,0.0906739886522282,20.04,Method2_PostMean,theta_post_mean,2,Q2
JINJ.OL,2014,-3.000941545409142e-05,0.0097177718126865,0.2090790411521719,0.0682677151147711,2420.51,Method2_PostMean,theta_post_mean,2,Q2
KDV.ST,2014,-0.0287595869806769,-0.0007805709285659,0.2672285782853486,0.1033692069252645,1369.55,Method2_PostMean,theta_post_mean,2,Q2
KEMIRA.HE,2014,0.050672756120978,0.0507455003118095,0.176252141591821,0.0473551956113684,15750.38,Method2_PostMean,theta_post_mean,2,Q2
KIT.OL,2014,0.0241497962888684,0.0293979081302898,0.229328925245307,0.0689517957951394,313.06,Method2_PostMean,theta_post_mean,2,Q2
KMCP.OL,2014,0.0152578706233449,0.0211273576192569,0.2017360087131641,0.0621625608451366,0.76,Method2_PostMean,theta_post_mean,2,Q2
LAMMb.ST,2014,0.0242163210587867,0.0273283533729346,0.1661138241279434,0.0507619435268996,161.97,Method2_PostMean,theta_post_mean,2,Q2
LINDEX.HE,2014,0.0250115254309975,0.0256505514863854,0.0168696436876694,0.0222402469570648,6637.37,Method2_PostMean,theta_post_mean,2,Q2
MBPH.ST,2014,0.0552922590837284,0.0537995113366782,0.3187565092523502,0.1111447729472041,120.9,Method2_PostMean,theta_post_mean,2,Q2
NELLY.ST,2014,-0.0603632890135115,-0.0061857792342025,0.2953275632819926,0.1369235285657186,782.94,Method2_PostMean,theta_post_mean,2,Q2
NEOBO.ST,2014,-0.0180893159977388,0.0171307349206125,0.3153661032520102,0.1431165135125311,69.61,Method2_PostMean,theta_post_mean,2,Q2
NETIB.ST,2014,0.0553551490165765,0.0542312638774786,0.2924433055651115,0.0888056146968482,527.63,Method2_PostMean,theta_post_mean,2,Q2
NHY.OL,2014,0.0126753826530612,0.0137930150910618,0.0205995743226538,0.0243364820219803,56007.78,Method2_PostMean,theta_post_mean,2,Q2
NKT.CO,2014,0.0547359249689445,0.0546260146301289,0.0546297713105478,0.0260214931493947,3401.5,Method2_PostMean,theta_post_mean,2,Q2
NLG1V.HE,2014,0.0177392502439861,0.0199154760728421,0.0916484977253389,0.0371154857336365,158.77,Method2_PostMean,theta_post_mean,2,Q2
NOBI.ST,2014,0.0564777123633305,0.0563289585268752,0.0460975270583445,0.0245014747858452,6434.25,Method2_PostMean,theta_post_mean,2,Q2
NOHOP.HE,2014,0.0526405018224969,0.052456359851957,0.2224659945289336,0.058707387261298,520.41,Method2_PostMean,theta_post_mean,2,Q2
NORTHM.CO,2014,0.0622048354127017,0.0586251220013828,0.3103001315424326,0.0993005129906409,358.73,Method2_PostMean,theta_post_mean,2,Q2
NOTE.ST,2014,-0.0044111749766077,0.0018266817237736,0.1385216523417544,0.0500754509683527,176.87,Method2_PostMean,theta_post_mean,2,Q2
NTGNT.CO,2014,-0.1271358828315703,-0.0092479042665422,0.3205747137308742,0.1968119627694078,85.1,Method2_PostMean,theta_post_mean,2,Q2
OKEAC.CO,2014,-0.0079348546539154,0.0090393200294303,0.2543815900027911,0.0893614350444865,835.29,Method2_PostMean,theta_post_mean,2,Q2
ORIOLA.HE,2014,0.0636441653765046,0.0612110349510799,0.2639911989300262,0.0702651369935051,3235.72,Method2_PostMean,theta_post_mean,2,Q2
ORK.OL,2014,0.0696231319038336,0.0632519038664157,0.3188373897569517,0.1034578013307422,48215.81,Method2_PostMean,theta_post_mean,2,Q2
PEABb.ST,2014,0.003120355789748,0.0068930196947312,0.1011742916784277,0.0411003230856107,9004.5,Method2_PostMean,theta_post_mean,2,Q2
PIONb.ST,2014,0.0309532184312352,0.0325514158927902,0.1255738874129018,0.0411116944172137,140.11,Method2_PostMean,theta_post_mean,2,Q2
PRICb.ST,2014,0.0310098918794571,0.0359864120680977,0.2611511256391854,0.0802271795236465,681.61,Method2_PostMean,theta_post_mean,2,Q2
PRIMOF.CO,2014,0.0600783268060994,0.0597468076012778,0.0735375748842261,0.0281175233412454,73.78,Method2_PostMean,theta_post_mean,2,Q2
RIASb.CO,2014,0.013046503537052,0.0176906812512008,0.1632514213156916,0.0523995359445092,107.63,Method2_PostMean,theta_post_mean,2,Q2
SAFETYb.ST,2014,0.0693205216197665,0.0601954222545448,0.3459887921949041,0.1437090787063583,11.94,Method2_PostMean,theta_post_mean,2,Q2
SKAKO.CO,2014,-0.0076159704592662,0.0099944760299797,0.2596086422085241,0.0920649389858893,60.89,Method2_PostMean,theta_post_mean,2,Q2
SOBIV.ST,2014,0.0614599092284417,0.0606648685936415,0.1578149316211803,0.0413312931926581,17009.92,Method2_PostMean,theta_post_mean,2,Q2
SOLARb.CO,2014,0.0604674903041995,0.0589404598618994,0.2440686737994406,0.0634870495060736,2585.33,Method2_PostMean,theta_post_mean,2,Q2
SRV1V.HE,2014,0.0234640137265831,0.0308056062141508,0.2641536612443452,0.0842950693651179,1241.65,Method2_PostMean,theta_post_mean,2,Q2
SSABAH.HE,2014,-0.0125924747652198,-0.0061153143677967,0.119640152611263,0.0473725542317224,11645.91,Method2_PostMean,theta_post_mean,2,Q2
SUBC.OL,2014,0.0515485072848354,0.0515378050203607,0.129814317715414,0.0382202270314612,40843.25,Method2_PostMean,theta_post_mean,2,Q2
TALLINK.HE,2014,0.0535727617744042,0.0535628580022546,7.440833158733895e-06,0.0095337319468865,4384.58,Method2_PostMean,theta_post_mean,2,Q2
TELIA.ST,2014,0.0473666562033372,0.0474988989679752,0.048833516358689,0.0260161486729186,214590.18,Method2_PostMean,theta_post_mean,2,Q2
TELIA1.HE,2014,0.0473666562033372,0.0474976674205879,0.0480515616165551,0.0258906290260189,214590.18,Method2_PostMean,theta_post_mean,2,Q2
TIV.CO,2014,0.0571857218159947,0.057119727140365,0.0035925384458725,0.0151513803968874,1901.97,Method2_PostMean,theta_post_mean,2,Q2
UPM.HE,2014,0.0354247358291081,0.0362722528855856,0.0852651215833677,0.0334194873167439,54196.05,Method2_PostMean,theta_post_mean,2,Q2
VITb.ST,2014,0.0609946825148574,0.0587491068845957,0.2780601690929941,0.0779831285989307,376.03,Method2_PostMean,theta_post_mean,2,Q2
WALLb.ST,2014,0.0257298497990268,0.0424122150277366,0.3515744736582236,0.1923956909634744,14000.11,Method2_PostMean,theta_post_mean,2,Q2
WAWI.OL,2014,0.0160289691117351,0.0186601037635301,0.1062125651448665,0.0400204953941268,6615.0,Method2_PostMean,theta_post_mean,2,Q2
WETTERI.HE,2014,0.028477822580645,0.0343011817581788,0.263777183762086,0.0823953877738006,140.62,Method2_PostMean,theta_post_mean,2,Q2
WWI.OL,2014,0.0245818120982984,0.0257691383599414,0.0582693724943421,0.0303856157052944,9393.77,Method2_PostMean,theta_post_mean,2,Q2
ANODb.ST,2014,0.0842438658305453,0.0827534751197708,0.1189240765397741,0.030771312548888,1037.09,Method2_PostMean,theta_post_mean,3,Q3
AOJb.CO,2014,0.1389274683360624,0.106041235305286,0.3603226433120161,0.1094988903542503,732.41,Method2_PostMean,theta_post_mean,3,Q3
AQ.ST,2014,0.1476181916232251,0.1275907090481312,0.3390469420383685,0.0723659493489702,1410.69,Method2_PostMean,theta_post_mean,3,Q3
ASPO.HE,2014,0.0707013246340134,0.0690196230573451,0.1797447051538681,0.0435984313141578,1557.0,Method2_PostMean,theta_post_mean,3,Q3
ATRLJb.ST,2014,0.0717921611782976,0.0712916889054014,0.0439621410575634,0.0223851692560965,10717.06,Method2_PostMean,theta_post_mean,3,Q3
AUSS.OL,2014,0.122414123968528,0.1054896926312192,0.3261512967271675,0.0789518594027259,7196.47,Method2_PostMean,theta_post_mean,3,Q3
BEIJb.ST,2014,0.1311043601945667,0.1100854451798755,0.3387268177061553,0.084470504969719,5168.49,Method2_PostMean,theta_post_mean,3,Q3
BILL.ST,2014,0.1013927391821173,0.0955868017135947,0.2464560249956978,0.0511617180284037,15944.33,Method2_PostMean,theta_post_mean,3,Q3
BO.CO,2014,0.1402769416014449,0.1335439242219092,0.2552469456729671,0.0404101927746797,2249.45,Method2_PostMean,theta_post_mean,3,Q3
BOL.ST,2014,0.0830839903159723,0.0791220189641559,0.2341387220690725,0.0533549383624191,22336.65,Method2_PostMean,theta_post_mean,3,Q3
BONHR.OL,2014,0.1201761069796633,0.1104154936524987,0.2857709961349136,0.0574011834071587,5241.43,Method2_PostMean,theta_post_mean,3,Q3
CARLb.CO,2014,0.0996721830272167,0.0974667211028607,0.1398386133413338,0.030882538854509,103273.74,Method2_PostMean,theta_post_mean,3,Q3
CTH1V.HE,2014,0.1265414264977381,0.125208504722243,0.0740080687475932,0.0189679530784205,397.8,Method2_PostMean,theta_post_mean,3,Q3
CTY1S.HE,2014,0.1086032134269175,0.1052861536357993,0.1801969069013542,0.0350187395556808,8328.01,Method2_PostMean,theta_post_mean,3,Q3
DIOS.ST,2014,0.1145583238215189,0.1126454686484305,0.1137144978597211,0.0249442512535486,3211.55,Method2_PostMean,theta_post_mean,3,Q3
EIOF.OL,2014,0.0876850814848251,0.0875061625577074,0.0002441598946631,0.0099353625289553,1040.17,Method2_PostMean,theta_post_mean,3,Q3
ENVIP.OL,2014,0.096330887258172,0.0878842689439486,0.286536258852071,0.0679102551639211,66.56,Method2_PostMean,theta_post_mean,3,Q3
EPEND.ST,2014,0.1555871009213628,0.1068584874365724,0.3749183483369356,0.1323035212323788,1213.0,Method2_PostMean,theta_post_mean,3,Q3
FLUGb.CO,2014,0.0798141086749285,0.0763964873705907,0.2265043694863917,0.0521851440188764,803.73,Method2_PostMean,theta_post_mean,3,Q3
FSKRS.HE,2014,0.1053869673263817,0.0942754969027652,0.3018569545756591,0.071851391484082,9917.96,Method2_PostMean,theta_post_mean,3,Q3
GABR.CO,2014,0.1390393218742644,0.1286590814348673,0.2925538978764759,0.0517370126713406,282.37,Method2_PostMean,theta_post_mean,3,Q3
GOD.OL,2014,0.0814199124635844,0.0804053132651865,0.08295968719658,0.0263962779756709,517.21,Method2_PostMean,theta_post_mean,3,Q3
GSFG.OL,2014,0.1159418117875089,0.1021046190380254,0.3137771507033271,0.0737327820030643,2735.72,Method2_PostMean,theta_post_mean,3,Q3
HAPD.IC,2014,0.0831749049429658,0.0816951198739709,0.1206062836771377,0.0311924726011308,348.93,Method2_PostMean,theta_post_mean,3,Q3
HEIMAR.IC,2014,0.1005145605204492,0.0900704248731821,0.3003868398666172,0.0733493517913134,1064.68,Method2_PostMean,theta_post_mean,3,Q3
HIAB.HE,2014,0.1069087031740441,0.1062766732471186,0.0201243315911207,0.0151473960455782,7187.02,Method2_PostMean,theta_post_mean,3,Q3
HUH1V.HE,2014,0.1140362119067132,0.1105345112375372,0.1838581081003005,0.03434664951062,16733.76,Method2_PostMean,theta_post_mean,3,Q3
ILKKA2.HE,2014,0.0738072134938167,0.0735861567755116,0.0039131727733197,0.0140872506485259,683.06,Method2_PostMean,theta_post_mean,3,Q3
ITAB.ST,2014,0.2045881680013075,0.1143872066659827,0.3933528387215192,0.1689065993200532,2115.95,Method2_PostMean,theta_post_mean,3,Q3
JDAN.CO,2014,0.098667946535023,0.0986486653141176,0.0,0.0028512173230358,7684.44,Method2_PostMean,theta_post_mean,3,Q3
KABEb.ST,2014,0.1254953764861293,0.1039343896378393,0.3402616129381626,0.0904219935324101,983.92,Method2_PostMean,theta_post_mean,3,Q3
KESKOB.HE,2014,0.0915190485828206,0.0873505344294298,0.2235359173364242,0.0480600252477016,22308.72,Method2_PostMean,theta_post_mean,3,Q3
KNOW.ST,2014,0.1035450277882697,0.0963522791151279,0.2655550841160622,0.0564582607736649,958.79,Method2_PostMean,theta_post_mean,3,Q3
LIAB.ST,2014,0.0806934977434143,0.0800078906624477,0.0476124164690446,0.0218488254428764,4702.92,Method2_PostMean,theta_post_mean,3,Q3
MEDIVIR.ST,2014,0.2764461369972123,0.1287449500029588,0.4083587847316797,0.1950511202246679,2436.91,Method2_PostMean,theta_post_mean,3,Q3
MEKO.ST,2014,0.125266448770783,0.1176439999190504,0.2635766005700768,0.0478787253138539,6699.43,Method2_PostMean,theta_post_mean,3,Q3
MGN.OL,2014,0.0736976853545117,0.0690463323026071,0.2768871243651472,0.0724531518104636,748.49,Method2_PostMean,theta_post_mean,3,Q3
MOWI.OL,2014,0.1541572098884762,0.1240816381551542,0.3597964489024196,0.0907957579606309,30306.4,Method2_PostMean,theta_post_mean,3,Q3
MSABb.ST,2014,0.1575357535753574,0.114583854328334,0.372222475560005,0.1163738562603369,205.64,Method2_PostMean,theta_post_mean,3,Q3
NAS.OL,2014,0.0766556478036831,0.068785382788138,0.3138071400846786,0.0949502030861674,6617.51,Method2_PostMean,theta_post_mean,3,Q3
