Ticker,ExDate,DPS_UNADJUSTED,AdjustmentFactor,DPS_LOCAL,Currency,InstrumentCurrency,AdjustmentBasis,FXRate,FXDate,FXSource,DPS_NOK
BILIa.ST,2006-04-20,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8387,2006-04-20,ex_date_or_prior_business_day,6.7096
BILIa.ST,2007-04-19,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8794,2007-04-19,ex_date_or_prior_business_day,7.0352
BILIa.ST,2008-04-18,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8464,2008-04-18,ex_date_or_prior_business_day,6.7712
BILIa.ST,2010-04-30,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8153,2010-04-30,ex_date_or_prior_business_day,2.4459
BILIa.ST,2011-05-04,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8734999999999999,2011-05-04,ex_date_or_prior_business_day,3.4939999999999998
BILIa.ST,2011-05-04,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8734999999999999,2011-05-04,ex_date_or_prior_business_day,6.9879999999999995
BILIa.ST,2012-05-07,9.5,1.0,9.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8488,2012-05-07,ex_date_or_prior_business_day,8.0636
BILIa.ST,2013-05-06,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8912,2013-05-06,ex_date_or_prior_business_day,5.3472
BILIa.ST,2014-04-11,9.0,1.0,9.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9102,2014-04-11,ex_date_or_prior_business_day,8.1918
BILIa.ST,2015-04-15,12.0,1.0,12.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9037000000000001,2015-04-15,ex_date_or_prior_business_day,10.8444
BILIa.ST,2016-04-11,7.5,1.0,7.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0107,2016-04-11,ex_date_or_prior_business_day,7.5802499999999995
BILIa.ST,2017-04-20,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9576,2017-04-20,ex_date_or_prior_business_day,7.6608
BILIa.ST,2018-04-11,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9354,2018-04-11,ex_date_or_prior_business_day,4.2093
BILIa.ST,2019-04-09,4.75,1.0,4.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9227,2019-04-09,ex_date_or_prior_business_day,4.3828249999999995
BILIa.ST,2021-04-28,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.987,2021-04-28,ex_date_or_prior_business_day,2.961
BILIa.ST,2021-10-26,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9698,2021-10-26,ex_date_or_prior_business_day,2.9093999999999998
BILIa.ST,2022-04-08,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9251999999999999,2022-04-08,ex_date_or_prior_business_day,1.8503999999999998
BILIa.ST,2022-07-08,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9621999999999999,2022-07-08,ex_date_or_prior_business_day,1.9243999999999999
BILIa.ST,2022-10-07,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9626,2022-10-07,ex_date_or_prior_business_day,1.9252
BILIa.ST,2023-01-05,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9589,2023-01-05,ex_date_or_prior_business_day,1.9178
BILIa.ST,2023-04-28,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0387,2023-04-28,ex_date_or_prior_business_day,2.28514
BILIa.ST,2023-07-10,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9738,2023-07-10,ex_date_or_prior_business_day,2.14236
BILIa.ST,2023-10-06,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0004,2023-10-06,ex_date_or_prior_business_day,2.20088
BILIa.ST,2024-01-08,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0136,2024-01-08,ex_date_or_prior_business_day,2.2299200000000003
BILIa.ST,2024-04-25,1.65,1.0,1.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0064,2024-04-25,ex_date_or_prior_business_day,1.6605599999999998
BILIa.ST,2024-07-05,1.65,1.0,1.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0077,2024-07-05,ex_date_or_prior_business_day,1.6627049999999999
BILIa.ST,2024-10-04,1.65,1.0,1.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0306,2024-10-04,ex_date_or_prior_business_day,1.7004899999999998
BILIa.ST,2025-01-03,1.65,1.0,1.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0239,2025-01-03,ex_date_or_prior_business_day,1.689435
BILIa.ST,2025-04-28,1.4,1.0,1.4,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0786,2025-04-28,ex_date_or_prior_business_day,1.5100399999999998
BILIa.ST,2025-07-04,1.4,1.0,1.4,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.053,2025-07-04,ex_date_or_prior_business_day,1.4741999999999997
BILIa.ST,2025-10-03,1.4,1.0,1.4,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.061,2025-10-03,ex_date_or_prior_business_day,1.4853999999999998
BILIa.ST,2026-01-05,1.4,1.0,1.4,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.092,2026-01-05,ex_date_or_prior_business_day,1.5288
BILIa.ST,2026-04-30,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.5077999999999998
BILIa.ST,2026-07-03,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.5077999999999998
BILIa.ST,2026-10-05,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.5077999999999998
BILIa.ST,2027-01-06,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.5077999999999998
BILL.ST,2005-05-04,6.5,1.0,6.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8844,2005-05-04,ex_date_or_prior_business_day,5.7486
BILL.ST,2006-05-04,3.25,1.0,3.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8308,2006-05-04,ex_date_or_prior_business_day,2.7001
BILL.ST,2007-05-04,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8876000000000001,2007-05-04,ex_date_or_prior_business_day,3.1066000000000003
BILL.ST,2008-04-30,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8522,2008-04-30,ex_date_or_prior_business_day,2.9827
BILL.ST,2010-05-05,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8107,2010-05-05,ex_date_or_prior_business_day,0.40535
BILL.ST,2011-05-05,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8745,2011-05-05,ex_date_or_prior_business_day,3.06075
BILL.ST,2012-05-10,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8449,2012-05-10,ex_date_or_prior_business_day,2.95715
BILL.ST,2013-05-08,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8889,2013-05-08,ex_date_or_prior_business_day,1.7778
BILL.ST,2014-05-07,2.25,1.0,2.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9087000000000001,2014-05-07,ex_date_or_prior_business_day,2.044575
BILL.ST,2015-05-06,3.15,1.0,3.15,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.904,2015-05-06,ex_date_or_prior_business_day,2.8476
BILL.ST,2016-05-11,4.25,1.0,4.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.006,2016-05-11,ex_date_or_prior_business_day,4.2755
BILL.ST,2017-05-11,4.3,1.0,4.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9673999999999999,2017-05-11,ex_date_or_prior_business_day,4.15982
BILL.ST,2018-05-16,4.3,1.0,4.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9301,2018-05-16,ex_date_or_prior_business_day,3.99943
BILL.ST,2019-05-10,2.15,1.0,2.15,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9083,2019-05-10,ex_date_or_prior_business_day,1.952845
BILL.ST,2019-11-12,2.15,1.0,2.15,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9420000000000001,2019-11-12,ex_date_or_prior_business_day,2.0253
BILL.ST,2020-05-06,4.3,1.0,4.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0434999999999999,2020-05-06,ex_date_or_prior_business_day,4.487049999999999
BILL.ST,2021-05-06,4.3,1.0,4.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9864,2021-05-06,ex_date_or_prior_business_day,4.24152
BILL.ST,2022-05-11,4.3,1.0,4.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9671,2022-05-11,ex_date_or_prior_business_day,4.15853
BILL.ST,2023-05-25,5.5,1.0,5.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0191,2023-05-25,ex_date_or_prior_business_day,5.605049999999999
BILL.ST,2023-05-25,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0191,2023-05-25,ex_date_or_prior_business_day,2.0382
BILL.ST,2024-05-22,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9959,2024-05-22,ex_date_or_prior_business_day,1.9918
BILL.ST,2025-05-21,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0590000000000002,2025-05-21,ex_date_or_prior_business_day,3.7065000000000006
BILL.ST,2026-05-27,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,2.0103999999999997
BIOAb.ST,2019-05-10,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9083,2019-05-10,ex_date_or_prior_business_day,1.36245
BIOAb.ST,2026-05-29,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,2.0103999999999997
BIOBV.HE,2012-04-12,0.2007,1.0,0.2007,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.61,2012-04-12,ex_date_or_prior_business_day,1.5273269999999999
BIOBV.HE,2012-04-12,0.8,0.779614,0.6236912000000001,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.61,2012-04-12,ex_date_or_prior_business_day,4.746290032000001
BIOBV.HE,2013-04-09,0.237,0.967445,0.229284465,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.486,2013-04-09,ex_date_or_prior_business_day,1.7164235049899998
BIOBV.HE,2013-04-09,0.4998,1.0,0.4998,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.486,2013-04-09,ex_date_or_prior_business_day,3.7415028
BIOBV.HE,2014-04-15,0.7234,1.0,0.7234,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.2295,2014-04-15,ex_date_or_prior_business_day,5.9532203
BIOGb.ST,2009-04-23,0.4,1.0,0.4,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.7961,2009-04-23,ex_date_or_prior_business_day,0.31844000000000006
BIOGb.ST,2010-05-07,0.6,1.0,0.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8147,2010-05-07,ex_date_or_prior_business_day,0.48882
BIOGb.ST,2010-05-07,0.9,1.0,0.9,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8147,2010-05-07,ex_date_or_prior_business_day,0.73323
BIOGb.ST,2011-05-11,0.92,1.0,0.92,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8706999999999999,2011-05-11,ex_date_or_prior_business_day,0.801044
BIOGb.ST,2011-05-11,1.08,1.0,1.08,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8706999999999999,2011-05-11,ex_date_or_prior_business_day,0.940356
BIOGb.ST,2012-05-09,4.74,1.0,4.74,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8489,2012-05-09,ex_date_or_prior_business_day,4.023786
BIOGb.ST,2012-05-09,1.26,1.0,1.26,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8489,2012-05-09,ex_date_or_prior_business_day,1.069614
BIOGb.ST,2013-04-29,5.85,1.0,5.85,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8898999999999999,2013-04-29,ex_date_or_prior_business_day,5.205914999999999
BIOGb.ST,2013-04-29,4.15,1.0,4.15,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8898999999999999,2013-04-29,ex_date_or_prior_business_day,3.693085
BIOGb.ST,2014-05-07,3.35,1.0,3.35,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9087000000000001,2014-05-07,ex_date_or_prior_business_day,3.0441450000000003
BIOGb.ST,2014-05-07,3.65,1.0,3.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9087000000000001,2014-05-07,ex_date_or_prior_business_day,3.316755
BIOGb.ST,2015-05-08,1.54,1.0,1.54,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9018,2015-05-08,ex_date_or_prior_business_day,1.3887720000000001
BIOGb.ST,2015-05-08,3.46,1.0,3.46,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9018,2015-05-08,ex_date_or_prior_business_day,3.120228
BIOGb.ST,2016-05-11,3.03,1.0,3.03,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.006,2016-05-11,ex_date_or_prior_business_day,3.04818
BIOGb.ST,2016-05-11,1.97,1.0,1.97,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.006,2016-05-11,ex_date_or_prior_business_day,1.98182
BIOGb.ST,2017-05-04,3.16,1.0,3.16,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.983,2017-05-04,ex_date_or_prior_business_day,3.10628
BIOGb.ST,2017-05-04,4.34,1.0,4.34,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.983,2017-05-04,ex_date_or_prior_business_day,4.26622
BIOGb.ST,2018-04-26,4.69,1.0,4.69,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9259000000000001,2018-04-26,ex_date_or_prior_business_day,4.342471000000001
BIOGb.ST,2018-04-26,4.31,1.0,4.31,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9259000000000001,2018-04-26,ex_date_or_prior_business_day,3.9906289999999998
BIOGb.ST,2019-05-09,4.05,1.0,4.05,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9083,2019-05-09,ex_date_or_prior_business_day,3.6786149999999997
BIOGb.ST,2019-05-09,5.95,1.0,5.95,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9083,2019-05-09,ex_date_or_prior_business_day,5.404385
BIOGb.ST,2020-05-08,3.75,1.0,3.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0454999999999999,2020-05-08,ex_date_or_prior_business_day,3.9206249999999994
BIOGb.ST,2021-05-07,3.41,1.0,3.41,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9887999999999999,2021-05-07,ex_date_or_prior_business_day,3.3718079999999997
BIOGb.ST,2022-05-09,4.25,1.0,4.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9505,2022-05-09,ex_date_or_prior_business_day,4.039625
BIOGb.ST,2022-05-09,3.63,1.0,3.63,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9505,2022-05-09,ex_date_or_prior_business_day,3.450315
BIOGb.ST,2022-05-09,3.41,1.0,3.41,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9505,2022-05-09,ex_date_or_prior_business_day,3.2412050000000003
BIOGb.ST,2022-05-09,3.63,1.0,3.63,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9505,2022-05-09,ex_date_or_prior_business_day,3.450315
BIOGb.ST,2023-05-08,1.45,1.0,1.45,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0312000000000001,2023-05-08,ex_date_or_prior_business_day,1.4952400000000001
BIOGb.ST,2023-05-08,1.45,1.0,1.45,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0312000000000001,2023-05-08,ex_date_or_prior_business_day,1.4952400000000001
BIOGb.ST,2024-05-08,5.0,1.0,5.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.002,2024-05-08,ex_date_or_prior_business_day,5.01
BIOGb.ST,2024-05-08,1.9,1.0,1.9,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.002,2024-05-08,ex_date_or_prior_business_day,1.9038
BIOGb.ST,2025-05-08,1.95,1.0,1.95,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.072,2025-05-08,ex_date_or_prior_business_day,2.0904000000000003
BIOGb.ST,2025-05-08,4.95,1.0,4.95,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.072,2025-05-08,ex_date_or_prior_business_day,5.306400000000001
BIOGb.ST,2026-05-08,1.64,1.0,1.64,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.6485279999999998
BIOGb.ST,2026-05-08,2.36,1.0,2.36,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,2.3722719999999997
BITTI.HE,2005-03-18,0.012,1.0,0.012,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.128,2005-03-18,ex_date_or_prior_business_day,0.097536
BITTI.HE,2006-03-16,0.07,1.0,0.07,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.9995,2006-03-16,ex_date_or_prior_business_day,0.559965
BITTI.HE,2007-03-15,0.11,1.0,0.11,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.087,2007-03-15,ex_date_or_prior_business_day,0.88957
BITTI.HE,2008-03-17,0.02,1.0,0.02,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.057,2008-03-17,ex_date_or_prior_business_day,0.16114
BITTI.HE,2010-08-24,0.2,0.813084,0.1626168,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.941,2010-08-24,ex_date_or_prior_business_day,1.2913400088
BITTI.HE,2013-04-12,0.01,1.0,0.01,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.482,2013-04-12,ex_date_or_prior_business_day,0.07482
BITTI.HE,2013-12-05,0.11,0.948837,0.10437207,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,8.4035,2013-12-05,ex_date_or_prior_business_day,0.8770906902449999
BITTI.HE,2014-04-11,0.02,1.0,0.02,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.2605,2014-04-11,ex_date_or_prior_business_day,0.16521000000000002
BITTI.HE,2015-04-16,0.04,1.0,0.04,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.3725,2015-04-16,ex_date_or_prior_business_day,0.33490000000000003
BITTI.HE,2016-04-20,0.25,1.0,0.25,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.2336,2016-04-20,ex_date_or_prior_business_day,2.3084
BITTI.HE,2016-04-20,0.05,1.0,0.05,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.2336,2016-04-20,ex_date_or_prior_business_day,0.46168
BITTI.HE,2017-04-13,0.05,1.0,0.05,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.1035,2017-04-12,ex_date_or_prior_business_day,0.45517500000000005
BITTI.HE,2017-04-13,0.25,1.0,0.25,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.1035,2017-04-12,ex_date_or_prior_business_day,2.275875
BITTI.HE,2018-04-12,0.3,1.0,0.3,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.5973,2018-04-12,ex_date_or_prior_business_day,2.87919
BITTI.HE,2019-04-11,0.05,1.0,0.05,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.5885,2019-04-11,ex_date_or_prior_business_day,0.479425
BITTI.HE,2019-04-11,0.1,1.0,0.1,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.5885,2019-04-11,ex_date_or_prior_business_day,0.95885
BITTI.HE,2021-04-15,0.0311,1.0,0.0311,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.0433,2021-04-15,ex_date_or_prior_business_day,0.31234663
BITTI.HE,2022-04-07,0.04,1.0,0.04,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.5595,2022-04-07,ex_date_or_prior_business_day,0.38238
BITTI.HE,2023-04-13,0.05,1.0,0.05,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.457,2023-04-13,ex_date_or_prior_business_day,0.5728500000000001
BITTI.HE,2024-04-11,0.03,1.0,0.03,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.618,2024-04-11,ex_date_or_prior_business_day,0.34854
BITTI.HE,2024-10-21,0.03,1.0,0.03,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.838,2024-10-21,ex_date_or_prior_business_day,0.35513999999999996
BITTI.HE,2025-05-08,0.1,1.0,0.1,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.688,2025-05-08,ex_date_or_prior_business_day,1.1688
BITTI.HE,2026-04-23,0.15,1.0,0.15,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.913,2026-04-23,ex_date_or_prior_business_day,1.63695
BMAX.ST,2011-04-04,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8701000000000001,2011-04-04,ex_date_or_prior_business_day,1.3051500000000003
BMAX.ST,2012-04-23,1.8,1.0,1.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.853,2012-04-23,ex_date_or_prior_business_day,1.5354
BMAX.ST,2013-05-16,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8774,2013-05-16,ex_date_or_prior_business_day,1.7548
BMAX.ST,2014-05-09,2.3,1.0,2.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9022,2014-05-09,ex_date_or_prior_business_day,2.0750599999999997
BMAX.ST,2015-05-06,2.6,1.0,2.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.904,2015-05-06,ex_date_or_prior_business_day,2.3504
BMAX.ST,2016-05-11,2.14,1.0,2.14,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.006,2016-05-11,ex_date_or_prior_business_day,2.1528400000000003
BMAX.ST,2017-05-11,2.4,1.0,2.4,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9673999999999999,2017-05-11,ex_date_or_prior_business_day,2.32176
BMAX.ST,2018-05-11,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9298000000000001,2018-05-11,ex_date_or_prior_business_day,2.3245
BMAX.ST,2021-05-07,2.75,1.0,2.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9887999999999999,2021-05-07,ex_date_or_prior_business_day,2.7192
BMAX.ST,2022-05-06,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9534,2022-05-06,ex_date_or_prior_business_day,3.8136
BMAX.ST,2024-05-07,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0015,2024-05-07,ex_date_or_prior_business_day,0.50075
BMAX.ST,2025-05-07,0.75,1.0,0.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0705,2025-05-07,ex_date_or_prior_business_day,0.802875
BMAX.ST,2026-05-08,1.65,1.0,1.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.6585799999999997
BNOR.OL,2025-06-24,76.05,1.0,76.05,NOK,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,1.0,2025-06-24,identity,76.05
BNOR.OL,2025-07-28,19.49,1.0,19.49,NOK,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,1.0,2025-07-28,identity,19.49
BNOR.OL,2025-11-21,34.75,1.0,34.75,NOK,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,1.0,2025-11-21,identity,34.75
BNOR.OL,2026-03-24,42.84,1.0,42.84,NOK,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,1.0,2026-03-24,identity,42.84
BO.CO,2005-09-29,12.0,1.0,12.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0473999999999999,2005-09-29,ex_date_or_prior_business_day,12.5688
BO.CO,2006-09-29,16.0,1.0,16.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.1042,2006-09-29,ex_date_or_prior_business_day,17.6672
BO.CO,2007-10-01,20.0,1.0,20.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0312000000000001,2007-10-01,ex_date_or_prior_business_day,20.624000000000002
BO.CO,2008-09-29,3.0,1.0,3.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.1136,2008-09-29,ex_date_or_prior_business_day,3.3407999999999998
BOL.ST,2006-05-05,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8331999999999999,2006-05-05,ex_date_or_prior_business_day,1.6663999999999999
BOL.ST,2007-05-04,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8876000000000001,2007-05-04,ex_date_or_prior_business_day,3.5504000000000002
BOL.ST,2008-05-09,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8443,2008-05-09,ex_date_or_prior_business_day,3.3772
BOL.ST,2009-04-30,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.816,2009-04-30,ex_date_or_prior_business_day,0.816
BOL.ST,2010-04-28,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8181,2010-04-28,ex_date_or_prior_business_day,2.4543
