Year,Ticker,CompanyName,Industry,Sector,PROF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,dd_resid,sigma_acc,sigma_acc_abs,FormationYear,PROF_w,sigma_raw,theta_obs,mu_t,var_obs_t,obs_var_i,tau2_t,lambda_i,theta_post_mean,theta_post_sd,q5_cutoff_obs,p_q5,sort_signal_m1,sort_signal_m2,sort_signal_m3,rank_m1,rank_m2,rank_m3,q_m1,q_m2,q_m3
2009,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,0.3014359311629946,49856.0,5301.0,41370.0,164.0,599.0,8976.0,147.0,0.0224647505606952,0.0575317934564941,0.0465671608921597,2010,0.3014359311629946,0.0575317934564941,0.3014359311629946,0.12397448396385134,0.2653297948583271,0.027636060946141815,0.09599174662638682,0.7764575665557395,0.26176576741355795,0.1464862745496225,0.36074737845571747,0.24961375736861902,0.3014359311629946,0.26176576741355795,0.24961375736861902,0.749185667752443,0.7850162866449512,0.7654723127035831,4,4,4
2009,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,-0.3267558667400766,255.14,1383.95,103.27,0.0,26.1,3850.52,0.0,0.196365191657487,0.0418573536036759,0.1493022101455806,2010,-0.3267558667400766,0.0418573536036759,-0.3267558667400766,0.12397448396385134,0.2653297948583271,0.01462863656601604,0.09599174662638682,0.8677582182971438,-0.26715048209543596,0.11266818363070617,0.36074737845571747,1.2520708025931526e-08,-0.3267558667400766,-0.26715048209543596,1.2520708025931526e-08,0.08469055374592833,0.04234527687296417,0.04560260586319218,1,1,1
2009,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,-0.1317019950124689,599.35,329.16,312.59000000000003,18.8,10.2,256.64,0.0,-0.0269242173568584,0.0363716233435322,0.0288303502834348,2010,-0.1317019950124689,0.0363716233435322,-0.1317019950124689,0.12397448396385134,0.2653297948583271,0.01104550779453244,0.09599174662638682,0.8968068841611307,-0.10531794250019126,0.09952732001411532,0.36074737845571747,1.4149971191423916e-06,-0.1317019950124689,-0.10531794250019126,1.4149971191423916e-06,0.1465798045602606,0.08469055374592833,0.07166123778501629,1,1,1
2009,ALFA.ST,Alfa Laval AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.442248977475661,21430.11,13506.26,4086.2,538.24,0.0,9800.77,93.86,-0.0476191024316176,0.0267789959882487,0.0193417479679186,2010,0.442248977475661,0.0267789959882487,0.442248977475661,0.12397448396385134,0.2653297948583271,0.005987546467810118,0.09599174662638682,0.9412866447085537,0.423562014057897,0.07507328103074713,0.36074737845571747,0.7986224661005252,0.442248977475661,0.423562014057897,0.7986224661005252,0.8566775244299675,0.9153094462540716,0.9348534201954397,5,5,5
2009,ALIVsdb.ST,Autoliv Inc,Automobiles & Auto Parts,Consumer Discretionary,0.1928926528691846,32163.71,27226.75,3664.4,1878.05,428.37,13835.8,276.92,0.0093367817246043,0.0422323855039591,0.0374693652331564,2010,0.1928926528691846,0.0422323855039591,0.1928926528691846,0.12397448396385134,0.2653297948583271,0.014891949099702784,0.09599174662638682,0.8656975761658449,0.18363677573898668,0.11354260979913151,0.36074737845571747,0.059396455907461676,0.1928926528691846,0.18363677573898668,0.059396455907461676,0.5960912052117264,0.6449511400651465,0.36156351791530944,3,4,2
2009,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,0.2651136606835459,2268.73,688.24,1417.51,409.19,2.34,2149.38,0.0,0.0194264722884794,0.1529807078145151,0.0876640740217062,2010,0.2651136606835459,0.1529807078145151,0.2651136606835459,0.12397448396385134,0.2653297948583271,0.19540408946018675,0.09599174662638682,0.32942044716750074,0.17046861467170604,0.25371263769929364,0.36074737845571747,0.22663413509582608,0.2651136606835459,0.17046861467170604,0.22663413509582608,0.7068403908794788,0.6156351791530945,0.7296416938110749,4,4,4
2009,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,0.296143174760671,1045.22,496.24,413.13,34.91,9.59,544.23,0.0,0.0289943803091394,0.0315694294065677,0.0238480134868264,2010,0.296143174760671,0.0315694294065677,0.296143174760671,0.12397448396385134,0.2653297948583271,0.008321349852696943,0.09599174662638682,0.920227180156947,0.282408792807122,0.08750732717919531,0.36074737845571747,0.18533390424855112,0.296143174760671,0.282408792807122,0.18533390424855112,0.745928338762215,0.8143322475570033,0.6384364820846905,4,5,4
2009,ANODb.ST,Addnode Group AB (publ),Software & IT Services,Information Technology,0.1014981890023048,814.28,259.87,514.37,9.75,0.47,485.92,0.0,0.0457198360204202,0.0963542549031145,0.0689723896532045,2010,0.1014981890023048,0.0963542549031145,0.1014981890023048,0.12397448396385134,0.2653297948583271,0.07751792005725015,0.09599174662638682,0.5532357272140356,0.11153979457572297,0.20708858702254032,0.36074737845571747,0.11441341911637237,0.1014981890023048,0.11153979457572297,0.11441341911637237,0.4234527687296417,0.40716612377850164,0.46579804560260585,3,3,3
2009,ANOT.ST,Anoto Group AB,Office Equipment,Other,-0.0553134162770425,169.42,52.17,138.19,0.0,0.0,379.56,-0.99,-0.0246640578119762,0.1995905266082121,0.151077082111638,2010,-0.0553134162770425,0.1995905266082121,-0.0553134162770425,0.12397448396385134,0.2653297948583271,0.33261372388284455,0.09599174662638682,0.2239629524848058,0.08382063648109943,0.27293433576186016,0.36074737845571747,0.1551416609901064,-0.0553134162770425,0.08382063648109943,0.1551416609901064,0.19218241042345277,0.31921824104234525,0.5732899022801303,1,2,3
2009,AOJb.CO,Broedrene A & O Johansen A/S,Homebuilding & Construction Supplies,Other,0.8479012879513235,2334.52,1629.29,156.18,0.0,0.0,647.54,0.0,-0.2556019088640981,0.1660301167375306,0.1169252566849874,2010,0.8479012879513235,0.1660301167375306,0.8479012879513235,0.12397448396385134,0.2653297948583271,0.2301622333487284,0.09599174662638682,0.2943141967291363,0.3370364197701151,0.2602691161575169,0.36074737845571747,0.46370589131621964,0.8479012879513235,0.3370364197701151,0.46370589131621964,0.9478827361563518,0.8534201954397395,0.8631921824104235,5,5,5
2009,APETIT.HE,Apetit Oyj,Food & Tobacco,Consumer Staples,-0.0459806452746017,2321.44,1841.44,536.72,7.85,3.49,1138.74,0.0,0.2064727639969713,0.0953434926003338,0.0890599637449777,2010,-0.0459806452746017,0.0953434926003338,-0.0459806452746017,0.12397448396385134,0.2653297948583271,0.07590011435245286,0.09599174662638682,0.5584426515587242,0.029064290945923967,0.20587826770350034,0.36074737845571747,0.05358287525884564,-0.0459806452746017,0.029064290945923967,0.05358287525884564,0.20521172638436483,0.19543973941368079,0.3485342019543974,2,1,2
2009,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,0.418460066953611,3824.8,692.5,2773.0,0.0,96.8,626.8,0.5,0.0116706083489439,0.0168702368203827,0.0132519417378081,2010,0.418460066953611,0.0168702368203827,0.418460066953611,0.12397448396385134,0.2653297948583271,0.0023763076975111545,0.09599174662638682,0.9758426888297836,0.4113460870901848,0.048154984093302294,0.36074737845571747,0.8533126152373011,0.418460066953611,0.4113460870901848,0.8533126152373011,0.8534201954397395,0.9120521172638436,0.9478827361563518,5,5,5
2009,ARP.ST,Arctic Paper SA,Paper & Forest Products,Materials,0.1870980113295886,3661.85,2712.19,677.0,0.0,38.49,1251.13,0.46,0.1249602570401386,0.0394676088096121,0.0794159979864156,2010,0.1870980113295886,0.0394676088096121,0.1870980113295886,0.12397448396385134,0.2653297948583271,0.013005945997560431,0.09599174662638682,0.8806768686156301,0.17956591438028185,0.10702352916305605,0.36074737845571747,0.045236067373422895,0.1870980113295886,0.17956591438028185,0.045236067373422895,0.5928338762214984,0.6416938110749185,0.3322475570032573,3,4,2
2009,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,-0.1187142145880011,489.38,0.0,510.14,0.0,17.39,321.36,0.0,-0.1247397648751599,0.1138465742392731,0.0989296516918962,2010,-0.1187142145880011,0.1138465742392731,-0.1187142145880011,0.12397448396385134,0.2653297948583271,0.10821818605822377,0.09599174662638682,0.4700640432345671,0.009895253075232563,0.2255426303163979,0.36074737845571747,0.0599026692440956,-0.1187142145880011,0.009895253075232563,0.0599026692440956,0.15309446254071662,0.1791530944625407,0.36807817589576547,1,1,2
2009,ASPO.HE,Aspo Oyj,Freight & Logistics Services,Industrials,0.0557998702328599,2874.79,1941.82,860.1,0.0,41.91,555.35,-0.51,0.0649855210966929,0.1229911574350669,0.1052583435692678,2010,0.0557998702328599,0.1229911574350669,0.0557998702328599,0.12397448396385134,0.2653297948583271,0.12630137936431748,0.09599174662638682,0.4318250787044172,0.09453497602382273,0.23353822617394537,0.36074737845571747,0.12716203924821623,0.0557998702328599,0.09453497602382273,0.12716203924821623,0.3257328990228013,0.3550488599348534,0.5211726384364821,2,2,3
2009,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,0.2857785758439517,28774.57,17924.95,7136.24,757.16,0.0,15512.29,131.08,0.002185603931176,0.0122561056842706,0.0091510564257971,2010,0.2857785758439517,0.01593093499649582,0.2857785758439517,0.12397448396385134,0.2653297948583271,0.002119058018685343,0.09599174662638682,0.9784013796813583,0.28228383069743085,0.04553338653237408,0.36074737845571747,0.042425355914431195,0.2857785758439517,0.28228383069743085,0.042425355914431195,0.7296416938110749,0.8110749185667753,0.3289902280130293,4,5,2
2009,ATCOa.ST,Atlas Copco AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.4152508100352902,52476.17,35085.34,9926.21,1160.43,0.0,20639.62,131.08,-0.0659506842508501,0.0555539208947185,0.0427414690498907,2010,0.4152508100352902,0.0555539208947185,0.4152508100352902,0.12397448396385134,0.2653297948583271,0.025768536188285524,0.09599174662638682,0.7883666529626329,0.35360702623604406,0.1425308900782744,0.36074737845571747,0.4800225949009608,0.4152508100352902,0.35360702623604406,0.4800225949009608,0.8501628664495114,0.8697068403908795,0.8729641693811075,5,5,5
2009,ATEA.OL,Atea ASA,Software & IT Services,Information Technology,0.0809811589050835,14588.6,10996.5,3219.1000000000004,0.0,145.2,2813.0,0.0,-0.0075527432451514,0.0447263186444921,0.0351767249783151,2010,0.0809811589050835,0.0447263186444921,0.0809811589050835,0.12397448396385134,0.2653297948583271,0.016702697800093372,0.09599174662638682,0.8517877444172511,0.08735329658704581,0.11927763111675431,0.36074737845571747,0.010950463048759018,0.0809811589050835,0.08735329658704581,0.010950463048759018,0.3778501628664495,0.3289902280130293,0.23778501628664495,2,2,2
2009,ATRAV.HE,Atria Oyj,Food & Tobacco,Consumer Staples,0.2776042299073878,11484.99,10046.18,191.25,81.88,323.48,3608.69,15.03,0.015026059957158,0.0539166882288481,0.0418724364368066,2010,0.2776042299073878,0.0539166882288481,0.2776042299073878,0.12397448396385134,0.2653297948583271,0.02427206537064958,0.09599174662638682,0.798176484117702,0.24659813443695908,0.13918833212529028,0.36074737845571747,0.20607772286822446,0.2776042299073878,0.24659813443695908,0.20607772286822446,0.7198697068403909,0.762214983713355,0.6938110749185668,4,4,4
2009,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,0.1145559804733623,1629.21,757.33,91.85,0.0,0.0,6809.16,0.0,0.0428719752813505,0.0952971371363579,0.0679334170406177,2010,0.1145559804733623,0.0952971371363579,0.1145559804733623,0.12397448396385134,0.2653297948583271,0.07582632788603966,0.09599174662638682,0.558682472136797,0.11871253114995586,0.20582235135287905,0.36074737845571747,0.1198093183907365,0.1145559804733623,0.11871253114995586,0.1198093183907365,0.4495114006514658,0.44299674267100975,0.495114006514658,3,3,3
2009,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,0.146994988358786,11237.31,7203.02,2665.44,0.0,325.85,5515.8,1579.68,0.0215384929727703,0.0853193152110581,0.0759477689436925,2010,0.146994988358786,0.0853193152110581,0.146994988358786,0.12397448396385134,0.2653297948583271,0.06077920828494059,0.09599174662638682,0.6123056830309004,0.13807006963110766,0.19291307535516589,0.36074737845571747,0.1241909926084589,0.146994988358786,0.13807006963110766,0.1241909926084589,0.504885993485342,0.5211726384364821,0.511400651465798,3,3,3
2009,AXFO.ST,Axfood AB,Food & Drug Retailing,Other,0.3508895361654028,26647.11,22971.59,2924.95,0.0,2.47,2132.01,0.0,0.0166517069806075,0.1593768301431122,0.0969768110758128,2010,0.3508895361654028,0.1593768301431122,0.3508895361654028,0.12397448396385134,0.2653297948583271,0.21208535780470933,0.09599174662638682,0.311583513496233,0.19467747319399187,0.2570647796682717,0.36074737845571747,0.25913204733774964,0.3508895361654028,0.19467747319399187,0.25913204733774964,0.7850162866449512,0.6612377850162866,0.7687296416938111,4,4,4
2009,AZN.ST,AstraZeneca PLC,Pharmaceuticals,Health Care,0.781804557254512,206045.72,36273.44,96214.12,27360.54,6614.01,119691.64,932.74,0.0312403528160852,0.0517117115548676,0.0403103602254727,2010,0.781804557254512,0.0517117115548676,0.781804557254512,0.12397448396385134,0.2653297948583271,0.022327399391559782,0.09599174662638682,0.8112951272639073,0.6576688169922233,0.13458867088595378,0.36074737845571747,0.9863128975357616,0.781804557254512,0.6576688169922233,0.9863128975357616,0.9348534201954397,0.9674267100977199,0.9674267100977199,5,5,5
2009,AZT.OL,Arcticzymes Technologies ASA,Pharmaceuticals,Health Care,-0.6333605887162715,24.08,1.7,61.11,0.0,0.0,61.15,0.0,0.1024511391113239,0.0678591761245736,0.0474922429304436,2010,-0.6333605887162715,0.0678591761245736,-0.6333605887162715,0.12397448396385134,0.2653297948583271,0.038448330060029914,0.09599174662638682,0.7140113944615551,-0.4167713873551264,0.1656880978250402,0.36074737845571747,1.3483432738103929e-06,-0.6333605887162715,-0.4167713873551264,1.3483432738103929e-06,0.03908794788273615,0.03257328990228013,0.06840390879478828,1,1,1
2009,BAVA.CO,Bavarian Nordic A/S,Pharmaceuticals,Health Care,-0.2646515597335269,87.68,164.26,323.45,192.26,0.0,785.07,0.0,-0.0426377946965696,0.0779192596382073,0.0482017821659863,2010,-0.2646515597335269,0.0779192596382073,-0.2646515597335269,0.12397448396385134,0.2653297948583271,0.05069322852684715,0.09599174662638682,0.6544074914701342,-0.1303453104121127,0.18213738911814975,0.36074737845571747,0.0035059759969232607,-0.2646515597335269,-0.1303453104121127,0.0035059759969232607,0.09771986970684039,0.0781758957654723,0.18241042345276873,1,1,1
2009,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,-5.892700605572506,0.0,3243.45,526.7199999999999,0.0,34.57,645.67,0.0,-0.1467523127058096,0.1066305959793799,0.0740809866858285,2010,-2.7790867227253164,0.1066305959793799,-2.7790867227253164,0.12397448396385134,0.2653297948583271,0.09493448300308768,0.09599174662638682,0.5027687752105904,-1.33559404328464,0.21847218071121322,0.36074737845571747,4.107825191113079e-15,-2.7790867227253164,-1.33559404328464,4.107825191113079e-15,0.008143322475570033,0.006514657980456026,0.026058631921824105,1,1,1
2009,BEIAb.ST,Beijer Alma AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.2386938755107905,1293.11,822.17,274.24,0.0,5.69,797.74,2.49,-0.005015913592237,0.080862463741802,0.0584535359748459,2010,0.2386938755107905,0.080862463741802,0.2386938755107905,0.12397448396385134,0.2653297948583271,0.05459517410833595,0.09599174662638682,0.6374507570646722,0.19710244695544626,0.1865522314726799,0.36074737845571747,0.1901870954170083,0.2386938755107905,0.19710244695544626,0.1901870954170083,0.6612377850162866,0.6710097719869706,0.6547231270358306,4,4,4
2009,BEIJb.ST,Beijer Ref AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.1497060076693651,3915.59,0.0,3652.07,0.0,0.0,1760.25,0.0,-0.0329601799936635,0.1268102420312359,0.0991403374309118,2010,0.1497060076693651,0.1268102420312359,0.1497060076693651,0.12397448396385134,0.2653297948583271,0.13426690541138325,0.09599174662638682,0.41688660025092555,0.13470161140071907,0.23658840572429615,0.36074737845571747,0.16967789400489286,0.1497060076693651,0.13470161140071907,0.16967789400489286,0.5146579804560261,0.511400651465798,0.5895765472312704,3,3,3
2009,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0721706269522535,7722.83,4873.65,2638.76,0.0,106.91,1419.55,14.69,0.0066553903330779,0.0850930468466466,0.058711826445015,2010,0.0721706269522535,0.0850930468466466,0.0721706269522535,0.12397448396385134,0.2653297948583271,0.06045726064172863,0.09599174662638682,0.6135657125767527,0.09218941352230611,0.1925993307519024,0.36074737845571747,0.08160041565437348,0.0721706269522535,0.09218941352230611,0.08160041565437348,0.36156351791530944,0.33876221498371334,0.40390879478827363,2,2,3
2009,BETSb.ST,Betsson AB,Hotels & Entertainment Services,Consumer Discretionary,0.7788891734329573,1069.65,0.0,596.36,43.88,0.12,663.83,0.0,-0.0010828040822682,0.0163574858482728,0.0199485308023522,2010,0.7788891734329573,0.0163574858482728,0.7788891734329573,0.12397448396385134,0.2653297948583271,0.0022340527479723805,0.09599174662638682,0.9772559473966923,0.7639937592849929,0.0467251681083539,0.36074737845571747,1.0,0.7788891734329573,0.7639937592849929,1.0,0.9315960912052117,0.9804560260586319,0.995114006514658,5,5,5
2009,BIF.CO,Broendbyernes IF Fodbold A/S,Hotels & Entertainment Services,Consumer Discretionary,0.1673374856654599,292.35,0.0,217.93,0.0,0.0,445.07,-0.34,0.0750545250396435,0.1017769212644985,0.0879212351555889,2010,0.1673374856654599,0.1017769212644985,0.1673374856654599,0.12397448396385134,0.2653297948583271,0.0864886135622643,0.09599174662638682,0.5260387831717837,0.1467851046136415,0.21329876942098877,0.36074737845571747,0.15790373089865994,0.1673374856654599,0.1467851046136415,0.15790373089865994,0.5439739413680782,0.5374592833876222,0.5765472312703583,3,3,3
2009,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,0.1199240229665749,11275.11,9361.63,1741.4699999999998,0.0,33.74,1152.98,0.0,-0.0397362635954581,0.0665576738572989,0.0598897788710721,2010,0.1199240229665749,0.0665576738572989,0.1199240229665749,0.12397448396385134,0.2653297948583271,0.03698763702267339,0.09599174662638682,0.7218543505940307,0.1210506410710559,0.16340038770764784,0.36074737845571747,0.0711977102473399,0.1199240229665749,0.1210506410710559,0.0711977102473399,0.4560260586319218,0.4527687296416938,0.38762214983713356,3,3,2
2009,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,0.0313203811409477,6386.49,3185.01,3001.48,0.0,98.76,3232.4,0.0,0.0512312850979694,0.0447777145009684,0.0354528579088035,2010,0.0313203811409477,0.0447777145009684,0.0313203811409477,0.12397448396385134,0.2653297948583271,0.01674110662582131,0.09599174662638682,0.8514975347215972,0.04507974382830751,0.1193943508730553,0.36074737845571747,0.004097750956811197,0.0313203811409477,0.04507974382830751,0.004097750956811197,0.2996742671009772,0.22149837133550487,0.19543973941368079,2,2,1
2009,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,0.8262608309264607,66.38,0.0,217.81,188.62,0.0,45.01,0.0,-0.8014707088045344,0.4137047475691025,0.3179547453397238,2010,0.8262608309264607,0.4137047475691025,0.8262608309264607,0.12397448396385134,0.2653297948583271,1.4290299338882084,0.09599174662638682,0.06294451275866181,0.1681795558904733,0.2999159764102873,0.36074737845571747,0.26041303162898555,0.8262608309264607,0.1681795558904733,0.26041303162898555,0.9381107491856677,0.6091205211726385,0.7719869706840391,5,4,4
2009,BIOBV.HE,Biohit Oyj,Pharmaceuticals,Health Care,0.8539952718676123,310.06,0.0,240.77,21.02,0.0,105.75,0.0,-0.1684773811131822,0.1120664946373823,0.085219825910292,2010,0.8539952718676123,0.1120664946373823,0.8539952718676123,0.12397448396385134,0.2653297948583271,0.10486049220758067,0.09599174662638682,0.47792221378093497,0.4728676350249192,0.2238641520520993,0.36074737845571747,0.691758345698155,0.8539952718676123,0.4728676350249192,0.691758345698155,0.9511400651465798,0.9381107491856677,0.9250814332247557,5,5,5
2009,BIOGb.ST,Biogaia AB,Pharmaceuticals,Health Care,0.4629885057471263,167.45,56.09,73.16,22.22,0.0,130.5,0.0,0.0500639537709665,0.0530521049394101,0.0642231025506619,2010,0.4629885057471263,0.0530521049394101,0.4629885057471263,0.12397448396385134,0.2653297948583271,0.02349987523420841,0.09599174662638682,0.8033345361934704,0.39631615591620156,0.13739818547519916,0.36074737845571747,0.602133656788437,0.4629885057471263,0.39631615591620156,0.602133656788437,0.8697068403908795,0.9022801302931596,0.9055374592833876,5,5,5
