Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method3_ProbQ5,Q4,2018-01-31,85,1.0000000000000002,1.0,0.12470290068588481,0.09178078179874104,0.4,5,1,False
Method3_ProbQ5,Q5,2018-01-31,88,0.9999999999999999,0.9999999999999999,0.1470266521684811,0.1,0.3787393874773909,4,2,False
Method1_Raw,Q1,2018-02-28,90,1.0000000000000002,1.0,0.6400555540025304,0.1,0.38103059258895855,4,1,False
Method1_Raw,Q2,2018-02-28,85,1.0,1.0,0.29620146003226316,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-02-28,86,1.0,0.9999999999999999,0.12277681900054803,0.1,0.39639572187522243,4,3,False
Method1_Raw,Q4,2018-02-28,86,0.9999999999999999,1.0,0.10580784465425216,0.1,0.3651035264000249,5,1,False
Method1_Raw,Q5,2018-02-28,88,1.0000000000000002,1.0000000000000002,0.14869860293156245,0.1,0.384795396572325,4,3,False
Method2_PostMean,Q1,2018-02-28,90,1.0,1.0,0.61499258657476,0.1,0.3893472521039105,4,1,False
Method2_PostMean,Q2,2018-02-28,85,1.0,1.0,0.30147054568715603,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-02-28,86,1.0,1.0,0.12351605152550522,0.1,0.39726376148379716,4,3,False
Method2_PostMean,Q4,2018-02-28,86,0.9999999999999997,1.0,0.11560488381825719,0.09230139778741162,0.3258477218822435,4,2,False
Method2_PostMean,Q5,2018-02-28,88,1.0000000000000002,1.0,0.14475416062571936,0.1,0.3812582066266933,4,3,False
Method3_ProbQ5,Q1,2018-02-28,90,0.9999999999999999,1.0,0.42603499884492213,0.1,0.3771480854545074,4,2,False
Method3_ProbQ5,Q2,2018-02-28,85,0.9999999999999999,0.9999999999999999,0.17181751902860806,0.1,0.3729261850869431,4,2,False
Method3_ProbQ5,Q3,2018-02-28,87,1.0,1.0,0.2562922715047993,0.1,0.286483855952154,3,1,False
Method3_ProbQ5,Q4,2018-02-28,85,0.9999999999999999,1.0,0.10209874510533702,0.08461620920266893,0.4,5,1,False
Method3_ProbQ5,Q5,2018-02-28,88,1.0000000000000002,1.0000000000000002,0.14335093486397205,0.1,0.38002632974417794,4,3,False
Method1_Raw,Q1,2018-03-31,90,1.0000000000000002,1.0,0.6228680164615953,0.1,0.388315349350143,4,1,False
Method1_Raw,Q2,2018-03-31,85,0.9999999999999998,1.0000000000000002,0.28004487691072283,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-03-31,86,0.9999999999999998,1.0,0.11950649039937664,0.1,0.39542831051611693,4,3,False
Method1_Raw,Q4,2018-03-31,86,1.0000000000000002,1.0,0.1107562130390212,0.1,0.2,2,1,False
Method1_Raw,Q5,2018-03-31,88,1.0,1.0,0.143137970339532,0.1,0.3792001750639932,4,3,False
Method2_PostMean,Q1,2018-03-31,90,1.0,1.0,0.59922563353622,0.1,0.3922340327327629,4,1,False
Method2_PostMean,Q2,2018-03-31,85,1.0,1.0000000000000002,0.28435844389900117,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-03-31,86,0.9999999999999998,1.0,0.11889807606409919,0.1,0.3947131672771259,4,3,False
Method2_PostMean,Q4,2018-03-31,86,1.0,1.0000000000000002,0.12255349622610616,0.1,0.3955768033977776,5,2,False
Method2_PostMean,Q5,2018-03-31,88,1.0,1.0000000000000002,0.13918103764224007,0.1,0.3757906689928653,4,3,False
Method3_ProbQ5,Q1,2018-03-31,90,1.0,1.0000000000000002,0.4042152886220512,0.1,0.3843610698435832,4,2,False
Method3_ProbQ5,Q2,2018-03-31,85,1.0000000000000002,1.0,0.1816809788817107,0.1,0.37493971256840963,4,2,False
Method3_ProbQ5,Q3,2018-03-31,87,1.0000000000000002,1.0,0.247604720706018,0.1,0.2839905208959417,3,1,False
Method3_ProbQ5,Q4,2018-03-31,85,1.0,1.0,0.0982598470045448,0.08347359949138819,0.4,5,0,False
Method3_ProbQ5,Q5,2018-03-31,88,1.0000000000000002,1.0,0.1372998041928026,0.1,0.37420730433202365,4,3,False
Method1_Raw,Q1,2018-04-30,90,1.0,1.0,0.6589987055361335,0.1,0.3873599305708701,4,1,False
Method1_Raw,Q2,2018-04-30,85,0.9999999999999999,1.0,0.27202486876911064,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-04-30,86,1.0000000000000002,1.0,0.11077726532737292,0.10000000000000002,0.4000000000000001,4,4,False
Method1_Raw,Q4,2018-04-30,86,0.9999999999999999,1.0,0.11516667504995272,0.1,0.3725359447971192,5,1,False
Method1_Raw,Q5,2018-04-30,88,0.9999999999999999,1.0,0.1370236798719127,0.1,0.3811300269998552,4,3,False
Method2_PostMean,Q1,2018-04-30,90,0.9999999999999999,1.0,0.6367461671259818,0.10000000000000002,0.4,4,1,False
Method2_PostMean,Q2,2018-04-30,85,1.0,0.9999999999999999,0.27645841421957956,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-04-30,86,1.0000000000000002,0.9999999999999999,0.10958218726385857,0.10000000000000002,0.4000000000000001,4,3,False
Method2_PostMean,Q4,2018-04-30,86,0.9999999999999999,1.0,0.1283497452239067,0.1,0.39243394177491414,5,2,False
Method2_PostMean,Q5,2018-04-30,88,1.0,1.0,0.13310615739075798,0.1,0.37750069728350555,4,3,False
Method3_ProbQ5,Q1,2018-04-30,90,1.0,1.0,0.44255061416091773,0.1,0.38605137191730643,4,2,False
Method3_ProbQ5,Q2,2018-04-30,85,0.9999999999999999,0.9999999999999999,0.1985287649863337,0.1,0.38491455844213596,4,2,False
Method3_ProbQ5,Q3,2018-04-30,87,1.0,1.0,0.23905221162580084,0.1,0.28241591911923014,3,1,False
Method3_ProbQ5,Q4,2018-04-30,85,0.9999999999999999,1.0,0.09493003718038623,0.08272817460191448,0.4,5,0,False
Method3_ProbQ5,Q5,2018-04-30,88,1.0,1.0,0.13080400023814526,0.1,0.3754236312122444,4,3,False
Method1_Raw,Q1,2018-05-31,90,1.0,1.0,0.5955214257611023,0.1,0.38814964839059757,4,2,False
Method1_Raw,Q2,2018-05-31,85,0.9999999999999999,1.0,0.28259426493653794,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-05-31,86,0.9999999999999998,1.0,0.1240648293411492,0.10000000000000002,0.4000000000000001,4,3,False
Method1_Raw,Q4,2018-05-31,86,1.0,1.0,0.11559863878519103,0.1,0.36704809415906375,5,1,False
Method1_Raw,Q5,2018-05-31,88,1.0,1.0,0.12690546054544039,0.1,0.37337202828765526,4,3,False
Method2_PostMean,Q1,2018-05-31,90,0.9999999999999999,1.0,0.5749752767587634,0.1,0.3937228695609626,4,2,False
Method2_PostMean,Q2,2018-05-31,85,1.0,1.0,0.2863549860776771,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-05-31,86,0.9999999999999999,0.9999999999999999,0.12275461807042502,0.1,0.3984499183126615,4,3,False
Method2_PostMean,Q4,2018-05-31,86,1.0,1.0000000000000002,0.12956791684131694,0.1,0.394364517685268,5,2,False
Method2_PostMean,Q5,2018-05-31,88,1.0000000000000002,1.0,0.12307418253471716,0.09926917711728553,0.3699078436378932,4,3,False
Method3_ProbQ5,Q1,2018-05-31,90,1.0,1.0,0.3892709954735932,0.1,0.3827707955052362,4,2,False
Method3_ProbQ5,Q2,2018-05-31,85,1.0,0.9999999999999999,0.19251222232060614,0.1,0.38607853232809564,4,2,False
Method3_ProbQ5,Q3,2018-05-31,87,1.0,1.0,0.2506499247572754,0.1,0.27214494433872255,3,1,False
Method3_ProbQ5,Q4,2018-05-31,85,1.0,1.0,0.1016486852741291,0.08396429195082974,0.4,5,1,False
Method3_ProbQ5,Q5,2018-05-31,88,1.0,0.9999999999999998,0.12078052706771822,0.09868450012115315,0.3678915483910485,4,3,False
Method1_Raw,Q1,2018-06-30,90,0.9999999999999997,1.0,0.5860495355963541,0.1,0.3913990563416856,4,2,False
Method1_Raw,Q2,2018-06-30,85,0.9999999999999998,1.0,0.27114685802375604,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-06-30,86,1.0000000000000002,1.0,0.111645473769813,0.10000000000000002,0.4000000000000001,4,3,False
Method1_Raw,Q4,2018-06-30,86,1.0,1.0,0.10715778499188273,0.1,0.32018246290094554,4,1,False
Method1_Raw,Q5,2018-06-30,88,1.0000000000000002,1.0,0.1282529069788664,0.1,0.37432774743063857,4,3,False
Method2_PostMean,Q1,2018-06-30,90,0.9999999999999999,1.0,0.5657902043935676,0.10000000000000002,0.4,4,2,False
Method2_PostMean,Q2,2018-06-30,85,0.9999999999999998,1.0,0.2746305319198775,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-06-30,86,1.0,1.0,0.11221920411040495,0.10000000000000002,0.4000000000000001,4,3,False
Method2_PostMean,Q4,2018-06-30,86,0.9999999999999999,1.0000000000000002,0.11801513986519181,0.1,0.3928832048755055,5,2,False
Method2_PostMean,Q5,2018-06-30,88,0.9999999999999999,1.0,0.1245975743869844,0.09945271454605834,0.3709834251465552,4,3,False
Method3_ProbQ5,Q1,2018-06-30,90,0.9999999999999999,1.0,0.3795470221624392,0.1,0.39624485723071073,4,2,False
Method3_ProbQ5,Q2,2018-06-30,85,0.9999999999999999,0.9999999999999999,0.20001236439519537,0.1,0.38549508866663895,4,2,False
Method3_ProbQ5,Q3,2018-06-30,87,1.0,0.9999999999999999,0.23845386194721213,0.1,0.32997020263547,4,1,False
Method3_ProbQ5,Q4,2018-06-30,85,1.0,1.0,0.09426516189953059,0.08205107363868908,0.4,5,0,False
Method3_ProbQ5,Q5,2018-06-30,88,1.0000000000000002,0.9999999999999999,0.12263767679290553,0.09894749638036081,0.36923662654894185,4,3,False
Method1_Raw,Q1,2018-07-31,90,1.0,1.0,0.5822847345435991,0.1,0.38757015591532723,4,2,False
Method1_Raw,Q2,2018-07-31,85,1.0,1.0000000000000002,0.2405666981562828,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-07-31,86,1.0,1.0,0.11166922392167287,0.1,0.3999365845099607,4,3,False
Method1_Raw,Q4,2018-07-31,86,1.0000000000000002,1.0,0.10819216135001664,0.1,0.2630104698926375,3,1,False
Method1_Raw,Q5,2018-07-31,88,1.0,1.0,0.1273733449327338,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2018-07-31,90,0.9999999999999998,1.0,0.5609689181496362,0.10000000000000002,0.4,4,2,False
Method2_PostMean,Q2,2018-07-31,85,1.0,1.0,0.2444718441954681,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-07-31,86,1.0,1.0,0.11207018702951313,0.10000000000000002,0.4000000000000001,4,3,False
Method2_PostMean,Q4,2018-07-31,86,1.0000000000000002,1.0,0.11965789323349767,0.1,0.38678427420573425,5,2,False
Method2_PostMean,Q5,2018-07-31,88,0.9999999999999999,1.0,0.12350781315952256,0.10000000000000002,0.30000000000000004,3,3,False
Method3_ProbQ5,Q1,2018-07-31,90,0.9999999999999999,1.0,0.36788004253838935,0.10000000000000002,0.4000000000000001,4,2,False
Method3_ProbQ5,Q2,2018-07-31,85,1.0,0.9999999999999999,0.20125675830140402,0.1,0.3883982093042171,4,2,False
Method3_ProbQ5,Q3,2018-07-31,87,0.9999999999999998,0.9999999999999999,0.20917110680188722,0.1,0.38942635211040794,5,1,False
Method3_ProbQ5,Q4,2018-07-31,85,1.0,0.9999999999999999,0.0946577816218765,0.08210820172701938,0.4,5,0,False
Method3_ProbQ5,Q5,2018-07-31,88,0.9999999999999999,1.0000000000000002,0.12139606107491771,0.10000000000000002,0.30000000000000004,3,3,False
Method1_Raw,Q1,2018-08-31,90,0.9999999999999999,1.0,0.5930565285747503,0.1,0.3841291444257687,4,2,False
Method1_Raw,Q2,2018-08-31,85,1.0,1.0,0.26179162608266754,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-08-31,86,1.0,1.0000000000000002,0.11299200053589319,0.08353758425401842,0.4000000000000001,5,3,False
Method1_Raw,Q4,2018-08-31,86,1.0,1.0,0.10461825226173042,0.1,0.2906151796723062,4,1,False
Method1_Raw,Q5,2018-08-31,88,0.9999999999999999,0.9999999999999999,0.13497860552296784,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2018-08-31,90,0.9999999999999998,1.0,0.5731016671430651,0.1,0.39659821944618223,4,2,False
Method2_PostMean,Q2,2018-08-31,85,0.9999999999999998,1.0,0.26509543973573485,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-08-31,86,1.0,0.9999999999999999,0.11325900954991833,0.1,0.3972787479633148,4,3,False
Method2_PostMean,Q4,2018-08-31,86,0.9999999999999999,0.9999999999999999,0.11763662562848594,0.1,0.3733086058509421,5,1,False
Method2_PostMean,Q5,2018-08-31,88,1.0,1.0,0.13022742434569345,0.10000000000000002,0.30000000000000004,3,3,False
Method3_ProbQ5,Q1,2018-08-31,90,0.9999999999999999,1.0,0.37408289924198773,0.10000000000000002,0.4000000000000001,4,2,False
Method3_ProbQ5,Q2,2018-08-31,85,1.0,1.0,0.19874332008136592,0.1,0.38371602557524775,4,2,False
Method3_ProbQ5,Q3,2018-08-31,87,0.9999999999999999,0.9999999999999999,0.22344390360368846,0.1,0.3945274556493294,5,1,False
Method3_ProbQ5,Q4,2018-08-31,85,1.0,1.0,0.09134116077620545,0.08167829156099454,0.4,5,0,False
Method3_ProbQ5,Q5,2018-08-31,88,1.0,1.0,0.12844726634109943,0.10000000000000002,0.30000000000000004,3,3,False
Method1_Raw,Q1,2018-09-30,90,1.0,1.0,0.6001198710247119,0.1,0.3900530693136341,4,2,False
Method1_Raw,Q2,2018-09-30,85,0.9999999999999998,1.0,0.27785038078915714,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-09-30,86,1.0,1.0,0.10544932521164126,0.08172468824126258,0.4,5,2,False
Method1_Raw,Q4,2018-09-30,86,1.0,1.0,0.10754563380022615,0.1,0.3504219919822439,5,1,False
Method1_Raw,Q5,2018-09-30,88,1.0,1.0,0.13264892743939163,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2018-09-30,90,0.9999999999999999,1.0,0.5801071049311323,0.10000000000000002,0.4,4,2,False
Method2_PostMean,Q2,2018-09-30,85,0.9999999999999998,1.0000000000000002,0.2811166407132181,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-09-30,86,1.0,1.0,0.1055426308956801,0.08172468824126258,0.4,5,2,False
Method2_PostMean,Q4,2018-09-30,86,0.9999999999999998,1.0000000000000002,0.12080305866615915,0.1,0.3854665314483817,5,1,False
Method2_PostMean,Q5,2018-09-30,88,1.0,0.9999999999999999,0.12807187769291115,0.10000000000000002,0.30000000000000004,3,3,False
Method3_ProbQ5,Q1,2018-09-30,90,1.0000000000000002,0.9999999999999999,0.37790901702505175,0.10000000000000002,0.4000000000000001,4,2,False
Method3_ProbQ5,Q2,2018-09-30,85,0.9999999999999999,1.0,0.21618810758207677,0.1,0.395743974705288,4,2,False
Method3_ProbQ5,Q3,2018-09-30,87,0.9999999999999999,1.0,0.2405377914855105,0.1,0.3323464965473829,4,1,False
Method3_ProbQ5,Q4,2018-09-30,85,1.0,1.0000000000000002,0.09370515853306252,0.0830218098065314,0.4,5,0,False
Method3_ProbQ5,Q5,2018-09-30,88,0.9999999999999999,1.0,0.12569356127017903,0.1,0.35318324005865703,4,3,False
Method1_Raw,Q1,2018-10-31,90,1.0,1.0,0.5899681025959143,0.1,0.3845826142079323,4,2,False
Method1_Raw,Q2,2018-10-31,85,0.9999999999999999,1.0,0.25851105647030376,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-10-31,86,1.0000000000000002,1.0,0.13105712206800305,0.1,0.4,4,2,False
Method1_Raw,Q4,2018-10-31,86,0.9999999999999999,0.9999999999999999,0.11537021483357038,0.1,0.3046164690012737,4,1,False
Method1_Raw,Q5,2018-10-31,88,0.9999999999999998,1.0000000000000002,0.13478920941667913,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2018-10-31,90,1.0,0.9999999999999999,0.5711832733558815,0.1,0.3969248842998697,4,2,False
Method2_PostMean,Q2,2018-10-31,85,0.9999999999999999,1.0,0.2614212118311602,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-10-31,86,1.0000000000000002,1.0,0.13184662939505312,0.1,0.4,4,2,False
Method2_PostMean,Q4,2018-10-31,86,1.0,1.0000000000000002,0.12839403481895362,0.1,0.38468855497467647,5,1,False
Method2_PostMean,Q5,2018-10-31,88,1.0,0.9999999999999999,0.1303804862708537,0.10000000000000002,0.30000000000000004,3,3,False
Method3_ProbQ5,Q1,2018-10-31,90,1.0,1.0,0.3747239920154748,0.10000000000000002,0.4000000000000001,4,2,False
Method3_ProbQ5,Q2,2018-10-31,85,1.0000000000000002,0.9999999999999999,0.21596610040991418,0.1,0.3983403119952097,4,2,False
Method3_ProbQ5,Q3,2018-10-31,87,0.9999999999999998,1.0,0.2192652904466587,0.1,0.33431923982437417,4,1,False
Method3_ProbQ5,Q4,2018-10-31,85,1.0,1.0,0.10938314598963016,0.08672853593603153,0.4,5,1,False
Method3_ProbQ5,Q5,2018-10-31,88,0.9999999999999999,1.0,0.1277960835312101,0.1,0.35401628548872227,4,3,False
Method1_Raw,Q1,2018-11-30,90,0.9999999999999998,0.9999999999999999,0.5842852589324726,0.1,0.3951450913912611,4,2,False
Method1_Raw,Q2,2018-11-30,85,1.0,1.0,0.2656572632023856,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-11-30,86,0.9999999999999998,1.0,0.13706162668318772,0.1,0.39736495668895355,4,3,False
Method1_Raw,Q4,2018-11-30,86,1.0,1.0,0.11946812972166346,0.1,0.30490895291104736,4,1,False
Method1_Raw,Q5,2018-11-30,88,1.0,1.0,0.14334315163728864,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2018-11-30,90,0.9999999999999997,1.0,0.5638633611279852,0.1,0.397661242330801,4,2,False
Method2_PostMean,Q2,2018-11-30,85,1.0000000000000002,1.0,0.2690724085984978,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-11-30,86,0.9999999999999999,1.0,0.13760827252462413,0.1,0.39795848281641316,4,3,False
Method2_PostMean,Q4,2018-11-30,86,0.9999999999999998,1.0,0.1319644237370853,0.1,0.3752250818919456,5,2,False
Method2_PostMean,Q5,2018-11-30,88,1.0,1.0,0.1391414613267794,0.10000000000000002,0.30000000000000004,3,3,False
Method3_ProbQ5,Q1,2018-11-30,90,1.0,1.0,0.36519396537311716,0.1,0.3987448729510597,4,2,False
Method3_ProbQ5,Q2,2018-11-30,85,0.9999999999999999,1.0000000000000002,0.20280971356214028,0.1,0.3826593293096795,4,2,False
Method3_ProbQ5,Q3,2018-11-30,87,0.9999999999999999,1.0,0.22014793929922005,0.1,0.3990086769823238,5,1,False
Method3_ProbQ5,Q4,2018-11-30,85,0.9999999999999999,1.0,0.11292733271586533,0.0870158008092933,0.4,5,1,False
Method3_ProbQ5,Q5,2018-11-30,88,0.9999999999999999,0.9999999999999999,0.13650799838449765,0.10000000000000002,0.30000000000000004,3,3,False
Method1_Raw,Q1,2018-12-31,90,1.0,1.0,0.6137009181818683,0.1,0.39246940544902176,4,2,False
Method1_Raw,Q2,2018-12-31,85,1.0,1.0000000000000002,0.2943862861538271,0.1,0.4,4,2,False
Method1_Raw,Q3,2018-12-31,86,1.0,1.0,0.1467680598869251,0.10000000000000002,0.4,4,3,False
Method1_Raw,Q4,2018-12-31,86,1.0,1.0,0.12557431972796432,0.1,0.24456786169175126,3,1,False
Method1_Raw,Q5,2018-12-31,88,1.0,1.0,0.1476273003083384,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2018-12-31,90,1.0,1.0,0.5918484113975805,0.1,0.39361846232834485,4,2,False
Method2_PostMean,Q2,2018-12-31,85,1.0,1.0,0.2980625771012501,0.1,0.4,4,2,False
Method2_PostMean,Q3,2018-12-31,86,1.0,0.9999999999999999,0.14647456363335026,0.10000000000000002,0.4,4,3,False
Method2_PostMean,Q4,2018-12-31,86,0.9999999999999997,1.0,0.13833437072561303,0.1,0.3644313181864706,5,1,False
Method2_PostMean,Q5,2018-12-31,88,0.9999999999999999,0.9999999999999999,0.1437033351911173,0.1,0.35135277113593066,4,3,False
Method3_ProbQ5,Q1,2018-12-31,90,1.0,1.0,0.3811511289684123,0.1,0.3810431546046928,4,2,False
Method3_ProbQ5,Q2,2018-12-31,85,1.0,1.0,0.17493498129773782,0.1,0.38992192027597705,4,3,False
Method3_ProbQ5,Q3,2018-12-31,87,1.0,1.0,0.24217295241343584,0.1,0.34087405295874473,4,1,False
Method3_ProbQ5,Q4,2018-12-31,85,0.9999999999999999,0.9999999999999998,0.11923955661710385,0.08844005824506926,0.4,5,1,False
Method3_ProbQ5,Q5,2018-12-31,88,1.0,0.9999999999999999,0.14135181873608924,0.1,0.30000000000000004,3,3,False
Method1_Raw,Q1,2019-01-31,98,0.9999999999999998,1.0,0.44188381093570084,0.1,0.3811884384612664,4,2,False
Method1_Raw,Q2,2019-01-31,92,0.9999999999999997,1.0,0.2684607515688594,0.1,0.2908927244626013,3,2,False
Method1_Raw,Q3,2019-01-31,92,0.9999999999999999,1.0,0.1153512213749327,0.1,0.3956602432613907,5,2,False
Method1_Raw,Q4,2019-01-31,92,1.0,1.0,0.11553407032780608,0.09096244077795168,0.4,5,1,False
Method1_Raw,Q5,2019-01-31,96,0.9999999999999999,1.0,0.14955134771102557,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2019-01-31,98,1.0,1.0,0.44066859645827533,0.1,0.3800640392358182,4,2,False
Method2_PostMean,Q2,2019-01-31,92,0.9999999999999998,1.0,0.2766289306205894,0.1,0.2954236775598241,3,2,False
Method2_PostMean,Q3,2019-01-31,92,1.0,1.0,0.10997552292990728,0.0985872870243556,0.37605559567422564,4,3,False
Method2_PostMean,Q4,2019-01-31,93,1.0,1.0,0.1351420270681323,0.1,0.3841227485175903,5,1,False
Method2_PostMean,Q5,2019-01-31,95,1.0000000000000004,1.0,0.14303839875872598,0.1,0.3558636802129679,4,3,False
Method3_ProbQ5,Q1,2019-01-31,98,1.0,1.0,0.36099335450889664,0.1,0.3907368998152938,4,2,False
Method3_ProbQ5,Q2,2019-01-31,93,1.0,1.0,0.16618891930532903,0.1,0.38995094362115207,5,1,False
Method3_ProbQ5,Q3,2019-01-31,91,1.0,1.0,0.21844545876162494,0.1,0.4,4,3,False
Method3_ProbQ5,Q4,2019-01-31,93,0.9999999999999998,1.0,0.08721457197048729,0.08093611503113984,0.4,5,0,False
Method3_ProbQ5,Q5,2019-01-31,95,1.0,1.0,0.15201772598945437,0.1,0.3617749973374942,4,3,False
Method1_Raw,Q1,2019-02-28,98,1.0000000000000002,1.0,0.4165949503064602,0.1,0.3903060573370707,4,3,False
Method1_Raw,Q2,2019-02-28,92,1.0000000000000002,1.0000000000000002,0.2778951177451444,0.1,0.2976537827397656,3,2,False
Method1_Raw,Q3,2019-02-28,92,0.9999999999999998,1.0,0.10780026656820947,0.1,0.3961398145080477,5,2,False
Method1_Raw,Q4,2019-02-28,92,1.0,1.0,0.11698249402457538,0.09137438577324031,0.4,5,1,False
Method1_Raw,Q5,2019-02-28,96,1.0,1.0,0.13800263337382196,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2019-02-28,98,1.0000000000000002,0.9999999999999999,0.41599460971439606,0.1,0.3896710794465287,4,3,False
Method2_PostMean,Q2,2019-02-28,92,1.0,1.0,0.2854577531124546,0.1,0.30000000000000004,3,2,False
Method2_PostMean,Q3,2019-02-28,92,0.9999999999999999,0.9999999999999998,0.10454385977007394,0.09868583268042255,0.3770611410381598,4,1,False
Method2_PostMean,Q4,2019-02-28,93,0.9999999999999999,1.0,0.13492956547327192,0.1,0.3856185759651613,5,2,False
Method2_PostMean,Q5,2019-02-28,95,1.0,1.0,0.1319399154842416,0.1,0.3567026006057614,4,3,False
Method3_ProbQ5,Q1,2019-02-28,98,1.0,1.0,0.3395533324110797,0.1,0.3953793396893024,4,2,False
Method3_ProbQ5,Q2,2019-02-28,93,0.9999999999999999,1.0,0.170042929113087,0.1,0.3761603356644616,5,1,False
Method3_ProbQ5,Q3,2019-02-28,91,1.0,1.0,0.21988180886965317,0.1,0.4,4,3,False
Method3_ProbQ5,Q4,2019-02-28,93,1.0,1.0,0.0959131964656786,0.08473542054574312,0.4000000000000001,5,0,False
Method3_ProbQ5,Q5,2019-02-28,95,1.0,1.0,0.14046307997125088,0.1,0.36274439639863065,4,3,False
Method1_Raw,Q1,2019-03-31,98,1.0,1.0000000000000002,0.422800166274372,0.1,0.3876994567020762,4,3,False
Method1_Raw,Q2,2019-03-31,92,1.0,1.0000000000000002,0.26773838421515744,0.1,0.30000000000000004,3,2,False
Method1_Raw,Q3,2019-03-31,92,0.9999999999999998,1.0000000000000002,0.10420075582962889,0.1,0.34630796909756684,4,1,False
Method1_Raw,Q4,2019-03-31,92,1.0,0.9999999999999999,0.11421095428660398,0.09008445251116882,0.4,5,1,False
Method1_Raw,Q5,2019-03-31,96,1.0,0.9999999999999999,0.14967604730397577,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2019-03-31,98,1.0,1.0,0.4218244691465206,0.1,0.3866864148839546,4,3,False
Method2_PostMean,Q2,2019-03-31,92,0.9999999999999999,1.0,0.27524800232409863,0.1,0.30000000000000004,3,2,False
Method2_PostMean,Q3,2019-03-31,92,0.9999999999999999,1.0,0.10153068935420959,0.09752991774806027,0.37696687583448335,4,1,False
Method2_PostMean,Q4,2019-03-31,93,0.9999999999999998,1.0000000000000002,0.1315053489398829,0.1,0.3369787738613529,4,2,False
Method2_PostMean,Q5,2019-03-31,95,1.0,1.0,0.14300383680686868,0.10000000000000002,0.30000000000000004,3,3,False
Method3_ProbQ5,Q1,2019-03-31,98,0.9999999999999999,1.0000000000000002,0.34081406299304723,0.1,0.4,4,2,False
Method3_ProbQ5,Q2,2019-03-31,93,0.9999999999999999,0.9999999999999999,0.16392454063227738,0.09898494568097393,0.37545034061081284,5,1,False
Method3_ProbQ5,Q3,2019-03-31,91,0.9999999999999998,0.9999999999999999,0.2170513844017027,0.1,0.4,4,3,False
Method3_ProbQ5,Q4,2019-03-31,93,1.0,1.0,0.097929734490913,0.08533134351482535,0.4000000000000001,5,0,False
Method3_ProbQ5,Q5,2019-03-31,95,1.0,1.0,0.15245216282582286,0.10000000000000002,0.30000000000000004,3,3,False
Method1_Raw,Q1,2019-04-30,98,1.0,1.0,0.41645987752487856,0.1,0.37989233525823973,4,3,False
Method1_Raw,Q2,2019-04-30,92,0.9999999999999999,1.0,0.287191555509017,0.1,0.2955190581804019,3,2,False
Method1_Raw,Q3,2019-04-30,92,0.9999999999999999,0.9999999999999999,0.10472010127246449,0.1,0.34193575572648943,4,1,False
Method1_Raw,Q4,2019-04-30,92,1.0,1.0,0.11664334258634892,0.08967449660671077,0.4,5,2,False
Method1_Raw,Q5,2019-04-30,96,0.9999999999999999,1.0,0.1455028986175386,0.10000000000000002,0.30000000000000004,3,3,False
Method2_PostMean,Q1,2019-04-30,98,1.0,1.0,0.41560975349593965,0.1,0.3790930510921776,4,3,False
Method2_PostMean,Q2,2019-04-30,92,0.9999999999999998,1.0000000000000002,0.29536608366342093,0.1,0.30000000000000004,3,2,False
Method2_PostMean,Q3,2019-04-30,92,0.9999999999999999,1.0,0.10140055200300124,0.09713878263044495,0.37564496934069025,4,2,False
Method2_PostMean,Q4,2019-04-30,93,0.9999999999999999,1.0000000000000002,0.13508242668158016,0.1,0.3379979369014174,4,2,False
Method2_PostMean,Q5,2019-04-30,95,0.9999999999999998,1.0,0.13885682446593656,0.1,0.35071847462077255,4,3,False
