FormationYear,Sector,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2012,Information Technology,Method3_ProbQ5,4,Q4,9,13006.83,0.2555533589606639,0.183111003295464,0.31462063534318685,0.14054042189097748
2012,Information Technology,Method3_ProbQ5,5,Q5,9,5250.28,0.6028493456772392,0.4199459163522234,0.603658235613442,0.11394184712839678
2012,Materials,Method1_Raw,1,Q1,7,5663.86,-1.2658028738281133,-1.0008889398844294,0.02105424447191779,0.0744631532097363
2012,Materials,Method1_Raw,2,Q2,6,23621.35,-0.05543500984340708,-0.014446660405795349,0.07074024215989258,0.07942711823230604
2012,Materials,Method1_Raw,3,Q3,6,119775.1,0.06141842028918043,0.06677747791636152,0.07914834299104959,0.060340589376715
2012,Materials,Method1_Raw,4,Q4,6,82367.51000000001,0.21915749087757588,0.20833547857362253,0.1540581925753242,0.04127791563358782
2012,Materials,Method1_Raw,5,Q5,7,239070.33000000002,0.49704001671923426,0.4398232706997173,0.6472832251864322,0.05680113557054234
2012,Materials,Method2_PostMean,1,Q1,7,5663.86,-1.2658028738281133,-1.0008889398844294,0.02105424447191779,0.0744631532097363
2012,Materials,Method2_PostMean,2,Q2,6,23621.35,-0.05543500984340708,-0.014446660405795349,0.07074024215989258,0.07942711823230604
2012,Materials,Method2_PostMean,3,Q3,6,119775.1,0.06141842028918043,0.06677747791636152,0.07914834299104959,0.060340589376715
2012,Materials,Method2_PostMean,4,Q4,6,81522.23000000001,0.2306368869661702,0.20128346058163968,0.17734841662763548,0.059236452017605516
2012,Materials,Method2_PostMean,5,Q5,7,239915.61000000002,0.487200534357582,0.44586785754998826,0.6273201759987368,0.04140810438424146
2012,Materials,Method3_ProbQ5,1,Q1,7,50373.799999999996,-1.2274868998200668,-0.9794877249522768,0.007525131071427848,0.05751355726098894
2012,Materials,Method3_ProbQ5,2,Q2,6,16911.84,-0.026234574579099446,0.0011190562235242549,0.04244941623282672,0.05968531317203285
2012,Materials,Method3_ProbQ5,3,Q3,6,35508.05,0.052552466982181224,0.06775774140982255,0.08992916646527309,0.06779315361939363
2012,Materials,Method3_ProbQ5,4,Q4,6,128634.13,0.15412103924421328,0.16682141436333042,0.18735216066207147,0.0733416850580543
2012,Materials,Method3_ProbQ5,5,Q5,7,239070.33000000002,0.49704001671923426,0.4398232706997173,0.6472832251864322,0.05680113557054234
2012,Real Estate,Method1_Raw,1,Q1,5,2255.11,-0.4974114185663988,-0.2813786045080766,0.08835076374401774,0.10450919704594779
2012,Real Estate,Method1_Raw,2,Q2,4,1394.59,0.002448221568544575,0.037856510733619425,0.14920753782013735,0.11716152359696355
2012,Real Estate,Method1_Raw,3,Q3,4,2623.05,0.030202676370169025,0.05006513811704667,0.11110047608471642,0.09873322534949422
2012,Real Estate,Method1_Raw,4,Q4,4,13808.989999999998,0.06984761679235073,0.07929538529985533,0.1411407165090794,0.12350252066390338
2012,Real Estate,Method1_Raw,5,Q5,4,26166.54,0.1600616995940095,0.15930837721298,0.04129668791975458,0.021356662064609327
2012,Real Estate,Method2_PostMean,1,Q1,5,554.49,-0.48997738276894587,-0.28974554596152474,0.035440570037618496,0.06609076770680819
2012,Real Estate,Method2_PostMean,2,Q2,4,2926.47,-0.004105947674997925,0.03820614935018455,0.1620229241450687,0.12520233619378535
2012,Real Estate,Method2_PostMean,3,Q3,4,6604.45,0.0357181487084162,0.056503555693176846,0.10271425318526042,0.08776727163937634
2012,Real Estate,Method2_PostMean,4,Q4,4,13355.469999999998,0.06499203863559458,0.08065565169912858,0.13374169502243716,0.11221529195500923
2012,Real Estate,Method2_PostMean,5,Q5,4,22807.4,0.15666342990924478,0.1616187314378216,0.11040428811392049,0.08359206856072404
2012,Real Estate,Method3_ProbQ5,1,Q1,5,17190.0,-0.416108087906568,-0.2349459671931094,0.0006152449188290756,0.031572719873082175
2012,Real Estate,Method3_ProbQ5,2,Q2,4,7338.709999999999,0.11947597386602271,0.12102507072467422,0.03213992073595945,0.0296823568852086
2012,Real Estate,Method3_ProbQ5,3,Q3,4,8515.269999999999,-0.0027121965626662496,0.027204020073789074,0.10264027883977592,0.08610615369743073
2012,Real Estate,Method3_ProbQ5,4,Q4,4,2916.56,0.0006748263922732251,0.0430431423027283,0.17267253654906528,0.13099474960484087
2012,Real Estate,Method3_ProbQ5,5,Q5,4,10287.74,0.043492447304655624,0.07721238161860078,0.2449620807403729,0.20514126795357232
2013,Communication Services,Method1_Raw,1,Q1,5,164491.89,-0.02676240434574546,-0.01614977913728518,0.04752383917755157,0.04211140128745486
2013,Communication Services,Method1_Raw,2,Q2,4,197323.88,0.07390508016762194,0.07365579083181538,0.0699806225725152,0.04205494372601307
2013,Communication Services,Method1_Raw,3,Q3,4,2313.71,0.11869911053807558,0.10874934640829147,0.14707458633011025,0.05861111341010205
2013,Communication Services,Method1_Raw,4,Q4,4,19520.83,0.22026359514653376,0.19728673784523573,0.27261156899253075,0.059260741608755475
2013,Communication Services,Method1_Raw,5,Q5,5,450772.17,0.4703853500931607,0.4420243121839169,0.7201193740738921,0.03684248849231888
2013,Communication Services,Method2_PostMean,1,Q1,5,164491.89,-0.02676240434574546,-0.0161512985564005,0.04738090131026363,0.0420580662579403
2013,Communication Services,Method2_PostMean,2,Q2,4,188832.83000000002,0.07414587596672945,0.07364950239532238,0.08473029411136945,0.04703779894533255
2013,Communication Services,Method2_PostMean,3,Q3,4,10804.76,0.11845831473896808,0.10875753411867863,0.13250358712536592,0.05369492697767578
2013,Communication Services,Method2_PostMean,4,Q4,4,19520.83,0.22026359514653376,0.19728673784523573,0.27261156899253075,0.059260741608755475
2013,Communication Services,Method2_PostMean,5,Q5,5,450772.17,0.4703853500931607,0.4420243121839169,0.7201193740738921,0.03684248849231888
2013,Communication Services,Method3_ProbQ5,1,Q1,5,172790.99000000002,-0.004604305544744021,-0.0035690432230397013,0.006253414076953892,0.019067988723872283
2013,Communication Services,Method3_ProbQ5,2,Q2,4,188784.1,0.08490545008101345,0.0837306388307027,0.0560816007712287,0.035102677640981524
2013,Communication Services,Method3_ProbQ5,3,Q3,4,2118.78,0.10680597990736627,0.11380499878360784,0.20940069123697763,0.0803156735448905
2013,Communication Services,Method3_ProbQ5,4,Q4,4,19956.440000000002,0.19345873236259978,0.1664303175782252,0.2757725172626969,0.0733127132634768
2013,Communication Services,Method3_ProbQ5,5,Q5,5,450772.17,0.4703853500931607,0.4420243121839169,0.7201193740738921,0.03684248849231888
2013,Consumer Discretionary,Method1_Raw,1,Q1,8,4714.09,-0.7257297541887042,-0.3562921036175493,0.052683839795930144,0.08075220265958592
2013,Consumer Discretionary,Method1_Raw,2,Q2,7,16424.72,0.06849541070147429,0.07006232939013352,0.0608638416788412,0.0397630677240672
2013,Consumer Discretionary,Method1_Raw,3,Q3,8,21393.84,0.17585380229799563,0.15504479187624873,0.21929468934465307,0.06546547126641716
2013,Consumer Discretionary,Method1_Raw,4,Q4,7,49703.08,0.23572998528419503,0.19874185648133605,0.3099392654094052,0.0715500218218451
2013,Consumer Discretionary,Method1_Raw,5,Q5,8,360706.57999999996,0.5113813896276904,0.4233701411869775,0.5576731100346841,0.0599474243135512
2013,Consumer Discretionary,Method2_PostMean,1,Q1,8,4714.09,-0.7257297541887042,-0.3562921036175493,0.052683839795930144,0.08075220265958592
2013,Consumer Discretionary,Method2_PostMean,2,Q2,7,16424.72,0.06849541070147429,0.07006232939013352,0.0608638416788412,0.0397630677240672
2013,Consumer Discretionary,Method2_PostMean,3,Q3,8,22024.48,0.18078485571556638,0.15181595291886338,0.25388805814544074,0.07729681846681151
2013,Consumer Discretionary,Method2_PostMean,4,Q4,7,49072.44,0.2300944956641142,0.20243195814691925,0.2704039867799336,0.058028482164251556
2013,Consumer Discretionary,Method2_PostMean,5,Q5,8,360706.57999999996,0.5113813896276904,0.4233701411869775,0.5576731100346841,0.0599474243135512
2013,Consumer Discretionary,Method3_ProbQ5,1,Q1,8,18339.75,-0.621557878808763,-0.28687829672421195,0.004373988474847311,0.04474658940295701
2013,Consumer Discretionary,Method3_ProbQ5,2,Q2,7,3509.2200000000003,-0.032556229669940324,0.008257999723421228,0.10010816166936705,0.06987760754364629
2013,Consumer Discretionary,Method3_ProbQ5,3,Q3,8,21684.239999999998,0.17074125280702784,0.15342545441629094,0.2329071982512902,0.06606000086283977
2013,Consumer Discretionary,Method3_ProbQ5,4,Q4,7,20639.2,0.2285666364308861,0.19407991466255378,0.305135548359792,0.07296285672555954
2013,Consumer Discretionary,Method3_ProbQ5,5,Q5,8,388769.89999999997,0.50701017931035,0.4137336593034056,0.5622349248758313,0.0677720550908757
2013,Consumer Staples,Method1_Raw,1,Q1,6,32795.34,-0.08227279095949179,-0.055475112364308854,0.08001817638504317,0.06485197594408156
2013,Consumer Staples,Method1_Raw,2,Q2,5,54529.37,0.041317188514003525,0.0477916583680247,0.10269932166820164,0.061360217122261515
2013,Consumer Staples,Method1_Raw,3,Q3,5,113013.70999999999,0.09917908074352384,0.09346225303245623,0.1234461318812516,0.058380100050806315
2013,Consumer Staples,Method1_Raw,4,Q4,5,25696.51,0.1616920844838962,0.1504428735917854,0.1792355662170178,0.05183946795396277
2013,Consumer Staples,Method1_Raw,5,Q5,6,59648.83,0.271904526385397,0.25031266117017753,0.35740777412402674,0.04378965938920193
2013,Consumer Staples,Method2_PostMean,1,Q1,6,32795.34,-0.08227279095949179,-0.055475112364308854,0.08001817638504317,0.06485197594408156
2013,Consumer Staples,Method2_PostMean,2,Q2,5,54529.37,0.041317188514003525,0.0477916583680247,0.10269932166820164,0.061360217122261515
2013,Consumer Staples,Method2_PostMean,3,Q3,5,113013.70999999999,0.09917908074352384,0.09346225303245623,0.1234461318812516,0.058380100050806315
2013,Consumer Staples,Method2_PostMean,4,Q4,5,18989.61,0.17046294741623483,0.1493071285308047,0.20778084353929782,0.06390248907961738
2013,Consumer Staples,Method2_PostMean,5,Q5,6,66355.73,0.2645954739417815,0.2512591153876614,0.3336200430221267,0.03373714178448977
2013,Consumer Staples,Method3_ProbQ5,1,Q1,6,88161.24999999999,-0.052076261607948815,-0.034417392141314264,0.027357869266531498,0.03899849891934012
2013,Consumer Staples,Method3_ProbQ5,2,Q2,5,53002.56999999999,0.04722183549746588,0.05304920536729062,0.10664383736380553,0.0599206248410752
2013,Consumer Staples,Method3_ProbQ5,3,Q3,5,65574.41,0.1472839993616356,0.1420797641177444,0.14827051205797445,0.0467812424303665
2013,Consumer Staples,Method3_ProbQ5,4,Q4,5,27974.7,0.11516360974988411,0.11953734623408938,0.18523603280259154,0.0680709105877176
2013,Consumer Staples,Method3_ProbQ5,5,Q5,6,50970.829999999994,0.23547375464421902,0.21011366534146783,0.38109361252762136,0.06698230913716947
2013,Energy,Method1_Raw,1,Q1,5,15346.17,-0.9810113420424589,-0.8438618976046343,0.010579160775553102,0.056541649623896316
2013,Energy,Method1_Raw,2,Q2,5,4289.910000000001,-0.18789775601386233,-0.14897171658043296,0.035637126724872,0.056471080771659896
2013,Energy,Method1_Raw,3,Q3,5,26919.440000000002,-0.03290575538354258,-0.01764572065141002,0.06749760465928374,0.05547858234196919
2013,Energy,Method1_Raw,4,Q4,5,64163.2,0.16498591946838062,0.1438045922307655,0.1587960298086023,0.05097823361275132
2013,Energy,Method1_Raw,5,Q5,5,480484.86,0.43341799674454345,0.38415407942088103,0.6446356456116875,0.0519663600993527
2013,Energy,Method2_PostMean,1,Q1,5,5093.29,-0.9712178871806281,-0.8669800470731304,0.0008896724498628427,0.043564216688096395
2013,Energy,Method2_PostMean,2,Q2,5,14542.79,-0.19769121087569305,-0.1258535671119369,0.045326615050562256,0.06944851370745982
2013,Energy,Method2_PostMean,3,Q3,5,26919.440000000002,-0.03290575538354258,-0.01764572065141002,0.06749760465928374,0.05547858234196919
2013,Energy,Method2_PostMean,4,Q4,5,64163.2,0.16498591946838062,0.1438045922307655,0.1587960298086023,0.05097823361275132
2013,Energy,Method2_PostMean,5,Q5,5,480484.86,0.43341799674454345,0.38415407942088103,0.6446356456116875,0.0519663600993527
2013,Energy,Method3_ProbQ5,1,Q1,5,5093.29,-0.9712178871806281,-0.8669800470731304,0.0008896724498628427,0.043564216688096395
2013,Energy,Method3_ProbQ5,2,Q2,5,7377.030000000001,-0.05295253320305564,-0.03856874639155679,0.01876056657550694,0.03780108346430364
2013,Energy,Method3_ProbQ5,3,Q3,5,65195.009999999995,-0.13452539695032567,-0.06938796859864642,0.05772365469605824,0.06843514689447325
2013,Energy,Method3_ProbQ5,4,Q4,5,33053.39,0.1218668833625263,0.10826201945762175,0.19513602824688311,0.06966909930340341
2013,Energy,Method3_ProbQ5,5,Q5,5,480484.86,0.43341799674454345,0.38415407942088103,0.6446356456116875,0.0519663600993527
2013,Health Care,Method1_Raw,1,Q1,8,11851.87,-0.3030349441567489,-0.1745483451283451,0.11355104419549684,0.11225474366242973
2013,Health Care,Method1_Raw,2,Q2,7,7965.27,0.08691213958165393,0.08406148388453058,0.19772395977615204,0.10575236788602695
2013,Health Care,Method1_Raw,3,Q3,7,7381.48,0.27516969186832857,0.23931996829928373,0.37050062068464834,0.061776133897774026
2013,Health Care,Method1_Raw,4,Q4,7,399437.88,0.4573288287780378,0.38394212636775277,0.6749913754597126,0.0663163835568771
2013,Health Care,Method1_Raw,5,Q5,8,491548.51,1.1944792098386388,0.820122819612142,0.8780777787280427,0.08156452499942791
2013,Health Care,Method2_PostMean,1,Q1,8,10857.4,-0.2990679795033513,-0.17559850959539666,0.10108323837682166,0.09731025559858136
2013,Health Care,Method2_PostMean,2,Q2,7,5692.47,0.08565306877977892,0.08474817939216353,0.22551024061970631,0.1283971119264504
2013,Health Care,Method2_PostMean,3,Q3,7,22744.86,0.28395542075011365,0.22912031652409046,0.3617375730015043,0.07618806265143394
2013,Health Care,Method2_PostMean,4,Q4,7,63254.27,0.5237297399003675,0.3777853653642575,0.6197259368565236,0.07077942002056331
2013,Health Care,Method2_PostMean,5,Q5,8,815636.01,1.1258256221332814,0.8348839866913671,0.9222575143091493,0.06017926746272791
2013,Health Care,Method3_ProbQ5,1,Q1,8,12434.72,-0.2712754602740174,-0.1619962965089855,0.08518694009132367,0.08301668914178548
2013,Health Care,Method3_ProbQ5,2,Q2,7,7241.370000000001,0.06908749558577416,0.08291113456113128,0.22925387253341284,0.11442483473251128
2013,Health Care,Method3_ProbQ5,3,Q3,7,22844.350000000002,0.264424756038831,0.21904695805036503,0.37130210853653284,0.09841991875608115
2013,Health Care,Method3_ProbQ5,4,Q4,7,33505.229999999996,0.5553868254065647,0.3782506357899868,0.6084131210254846,0.08600369819727162
2013,Health Care,Method3_ProbQ5,5,Q5,8,842159.34,1.1019173612531514,0.8312962648741058,0.9364078799291631,0.053924458968034474
2013,Industrials,Method1_Raw,1,Q1,20,262196.61,-0.4507363745487213,-0.23659199414952342,0.05521204512229053,0.07682529797840996
2013,Industrials,Method1_Raw,2,Q2,19,48034.01,0.06831451956086344,0.06929411888425593,0.08159340845888616,0.047636428537112724
2013,Industrials,Method1_Raw,3,Q3,20,97159.14,0.15835409113886806,0.14200628749626645,0.1784343211943114,0.06030450411102609
2013,Industrials,Method1_Raw,4,Q4,19,194741.74,0.2714361459582171,0.24121242962019826,0.3630448614272542,0.05479694031638395
2013,Industrials,Method1_Raw,5,Q5,20,652481.22,0.5419911751836075,0.46116276425289254,0.7522674245967318,0.05691913719752698
2013,Industrials,Method2_PostMean,1,Q1,20,262196.61,-0.4507363745487213,-0.23659199414952342,0.05521204512229053,0.07682529797840996
2013,Industrials,Method2_PostMean,2,Q2,19,33887.909999999996,0.06896210740548256,0.06865922810819441,0.10041384706510399,0.05327358077463215
2013,Industrials,Method2_PostMean,3,Q3,20,107557.90000000001,0.15890691702529727,0.14202644843389467,0.17012795921866813,0.05769240791415493
2013,Industrials,Method2_PostMean,4,Q4,19,165357.04,0.27190002876023234,0.2397231006183297,0.3472188997575271,0.05473966205335679
2013,Industrials,Method2_PostMean,5,Q5,20,685613.26,0.5403824521828756,0.4631606121042979,0.7577290334827088,0.05423035311863049
2013,Industrials,Method3_ProbQ5,1,Q1,20,287014.45,-0.3454034777887749,-0.1664527067657863,0.02052580695528226,0.04726475450421434
2013,Industrials,Method3_ProbQ5,2,Q2,19,52192.88,0.003054827498027064,0.03248551481405266,0.08843546121664142,0.057464706204864206
2013,Industrials,Method3_ProbQ5,3,Q3,20,73442.56,0.12185395188959211,0.11846821830457502,0.1987070375812834,0.06925534124377986
2013,Industrials,Method3_ProbQ5,4,Q4,19,156349.57,0.26593369643164444,0.22686412206571627,0.36562587487377185,0.06949338940688336
2013,Industrials,Method3_ProbQ5,5,Q5,20,685613.26,0.5403824521828756,0.4631606121042979,0.7577290334827088,0.05423035311863049
2013,Information Technology,Method1_Raw,1,Q1,10,10027.36,-0.7403992420450178,-0.4375048743544827,0.07675691745634931,0.12939052191048547
2013,Information Technology,Method1_Raw,2,Q2,9,3265.1499999999996,0.028367961937532334,0.040665955476946236,0.1395612570521977,0.08573460746068493
2013,Information Technology,Method1_Raw,3,Q3,9,16513.66,0.12893098179001972,0.11847604767464255,0.1534324998265871,0.06031382495634357
2013,Information Technology,Method1_Raw,4,Q4,9,18358.55,0.20927709275368234,0.17612909616094294,0.2693987035024636,0.08013272128642998
2013,Information Technology,Method1_Raw,5,Q5,9,6067.49,0.550312493640353,0.37909748251403097,0.5888373638319593,0.09976428813008853
2013,Information Technology,Method2_PostMean,1,Q1,10,10027.36,-0.7403992420450178,-0.4375048743544827,0.07675691745634931,0.12939052191048547
2013,Information Technology,Method2_PostMean,2,Q2,9,3265.1499999999996,0.028367961937532334,0.040665955476946236,0.1395612570521977,0.08573460746068493
2013,Information Technology,Method2_PostMean,3,Q3,9,24359.12,0.13944261994967252,0.11519000663326098,0.20495948641706102,0.08582206867052827
2013,Information Technology,Method2_PostMean,4,Q4,9,12710.54,0.21139409108608528,0.1736041460519018,0.22395096398579556,0.06873204456150521
2013,Information Technology,Method2_PostMean,5,Q5,9,3870.04,0.5376838571482971,0.3849084736644537,0.5827581167581534,0.08565672114082859
2013,Information Technology,Method3_ProbQ5,1,Q1,10,11756.05,-0.5165410860416572,-0.37385542869186333,0.03332111777992127,0.06517862190508868
2013,Information Technology,Method3_ProbQ5,2,Q2,9,15561.029999999999,0.0031920030091128265,0.061184333960545394,0.11821906743506062,0.06953925483090768
2013,Information Technology,Method3_ProbQ5,3,Q3,9,2607.7999999999997,-0.07442280568670984,0.049273315119150354,0.20022272736806915,0.12712752427874877
2013,Information Technology,Method3_ProbQ5,4,Q4,9,18814.1,0.1896196662712278,0.15549622979843564,0.2903755469057322,0.09961091309597389
2013,Information Technology,Method3_ProbQ5,5,Q5,9,5493.23,0.549768382079778,0.377693096656632,0.5906744821448213,0.10101430518946866
2013,Materials,Method1_Raw,1,Q1,7,24149.46,-1.270367713786788,-1.0362112522813132,0.01664539129295642,0.06236451626363416
2013,Materials,Method1_Raw,2,Q2,6,22037.59,-0.06596296281725716,-0.0311705548860472,0.076943501259471,0.07205240294297656
2013,Materials,Method1_Raw,3,Q3,6,114999.86,0.022706416397072483,0.03190078265662023,0.09261169356790107,0.0597670880196687
2013,Materials,Method1_Raw,4,Q4,6,66581.12000000001,0.11953721577277697,0.11337627140753843,0.12537361433725466,0.04509394228492464
2013,Materials,Method1_Raw,5,Q5,7,286237.02,0.378988874305421,0.32924572008823544,0.5841711067779485,0.05552290766668094
2013,Materials,Method2_PostMean,1,Q1,7,24149.46,-1.270367713786788,-1.0362112522813132,0.01664539129295642,0.06236451626363416
2013,Materials,Method2_PostMean,2,Q2,6,22037.59,-0.06596296281725716,-0.0311705548860472,0.076943501259471,0.07205240294297656
2013,Materials,Method2_PostMean,3,Q3,6,115752.97,0.022784376280184898,0.031746807047706466,0.0879929181353356,0.05816463177824974
2013,Materials,Method2_PostMean,4,Q4,6,65828.01000000001,0.11945925588966455,0.1135302470164522,0.12999238976982014,0.0466963985263436
2013,Materials,Method2_PostMean,5,Q5,7,286237.02,0.378988874305421,0.32924572008823544,0.5841711067779485,0.05552290766668094
2013,Materials,Method3_ProbQ5,1,Q1,7,52623.02,-1.1732439040763345,-0.970913160851164,0.011327493782321332,0.04822371833809814
2013,Materials,Method3_ProbQ5,2,Q2,6,72415.0,-0.12565652301343844,-0.07934659255497321,0.04036406046534985,0.05755164500564603
2013,Materials,Method3_ProbQ5,3,Q3,6,37653.65,0.011329540414031386,0.023038870140654016,0.08247466380077363,0.05766701783073303
2013,Materials,Method3_ProbQ5,4,Q4,6,65076.36,0.07729654062313716,0.09423311492392317,0.17829429866091084,0.07819236799098285
2013,Materials,Method3_ProbQ5,5,Q5,7,286237.02,0.378988874305421,0.32924572008823544,0.5841711067779485,0.05552290766668094
2013,Real Estate,Method1_Raw,1,Q1,5,1918.5400000000002,-0.4941728502942751,-0.3677931407151114,0.10122920585009805,0.09424334480999136
2013,Real Estate,Method1_Raw,2,Q2,4,399.0,-0.004278569567686575,0.01744784735535595,0.13828046483886813,0.08847105471405632
2013,Real Estate,Method1_Raw,3,Q3,5,16627.92,0.04343681924815902,0.05356248943729386,0.12908551907624735,0.07823257689209069
2013,Real Estate,Method1_Raw,4,Q4,4,21718.27,0.10378710460604038,0.10148624662675523,0.08079819031266915,0.053091515904074946
2013,Real Estate,Method1_Raw,5,Q5,5,17971.960000000003,0.20081607674018329,0.18575887046922707,0.22149905784963284,0.04883448669011462
2013,Real Estate,Method2_PostMean,1,Q1,5,680.81,-0.48866949572624935,-0.3711225419470239,0.06819043054133207,0.07311901187502448
2013,Real Estate,Method2_PostMean,2,Q2,4,1629.11,-0.008049928143431376,0.019541450443908776,0.15817374621486785,0.0992811144971239
2013,Real Estate,Method2_PostMean,3,Q3,5,17436.39,0.04174849420059954,0.05482034169332256,0.19185105283012918,0.11767144939183201
2013,Real Estate,Method2_PostMean,4,Q4,4,11917.419999999998,0.11029441128385442,0.09919959577211933,0.08701152143809084,0.05481662895277475
2013,Real Estate,Method2_PostMean,5,Q5,5,26971.960000000003,0.19481228873806164,0.18798485765797737,0.17088700940337986,0.02049180885992628
2013,Real Estate,Method3_ProbQ5,1,Q1,5,19815.88,-0.32958880309882804,-0.253930437544341,0.00041188303762708085,0.01716991531261974
2013,Real Estate,Method3_ProbQ5,2,Q2,4,18803.48,0.054656873818112475,0.061570004324816976,0.028460408923001126,0.0296611180718871
2013,Real Estate,Method3_ProbQ5,3,Q3,5,5536.05,0.004097829091092643,0.028727202954462922,0.09775132233219332,0.06853944858097581
2013,Real Estate,Method3_ProbQ5,4,Q4,4,2402.19,-0.036487572762154426,0.008500163995791,0.1780664159886154,0.11483412114999815
2013,Real Estate,Method3_ProbQ5,5,Q5,5,12078.09,0.14064240688771923,0.13582259431049024,0.3636920415980945,0.1332549096155979
2014,Communication Services,Method1_Raw,1,Q1,5,443618.07999999996,-0.009561488816527403,-0.008016096475406858,0.07898764852024301,0.03540237121479118
2014,Communication Services,Method1_Raw,2,Q2,4,2848.08,0.06700290496638692,0.0658175438114419,0.10523864410860648,0.03937745599962355
2014,Communication Services,Method1_Raw,3,Q3,4,27606.41,0.1242558925874222,0.11179290927470457,0.2651051815363071,0.0594964824662378
2014,Communication Services,Method1_Raw,4,Q4,4,245260.17,0.18569491110028355,0.17380854484020813,0.3197985982678778,0.041314502684562576
2014,Communication Services,Method1_Raw,5,Q5,5,443973.69999999995,0.3724912799292105,0.323660627823567,0.6087175697237368,0.06310122660336456
2014,Communication Services,Method2_PostMean,1,Q1,5,443618.07999999996,-0.009561488816527403,-0.008016096475406858,0.07898764852024301,0.03540237121479118
2014,Communication Services,Method2_PostMean,2,Q2,4,2848.08,0.06700290496638692,0.0658175438114419,0.10523864410860648,0.03937745599962355
2014,Communication Services,Method2_PostMean,3,Q3,4,27606.41,0.1242558925874222,0.11179290927470457,0.2651051815363071,0.0594964824662378
2014,Communication Services,Method2_PostMean,4,Q4,4,34718.54,0.1869082057789682,0.1523643073841774,0.3280002097183303,0.06981169939240482
2014,Communication Services,Method2_PostMean,5,Q5,5,654515.33,0.37152064418626274,0.3408160177883916,0.6021562805633748,0.04030346923709076
2014,Communication Services,Method3_ProbQ5,1,Q1,5,230430.96,-0.000347216580963261,0.001234424444081103,0.0256826983588057,0.02001435035209482
2014,Communication Services,Method3_ProbQ5,2,Q2,4,241165.84999999998,0.08872631267897903,0.08517919062960543,0.1363406216371869,0.03329981423427272
2014,Communication Services,Method3_ProbQ5,3,Q3,4,32052.54,0.1106877556308096,0.10433635194523311,0.2810774411892684,0.0668578065850501
2014,Communication Services,Method3_ProbQ5,4,Q4,4,215683.38999999998,0.16602180004984887,0.15034030420215616,0.3393555487881327,0.05926584640947155
2014,Communication Services,Method3_ProbQ5,5,Q5,5,443973.69999999995,0.3724912799292105,0.323660627823567,0.6087175697237368,0.06310122660336456
2014,Consumer Discretionary,Method1_Raw,1,Q1,9,19825.86,-0.08858449323504917,-0.03920205719486697,0.1282864394230427,0.06481775838675073
2014,Consumer Discretionary,Method1_Raw,2,Q2,8,14256.34,0.09099269685099116,0.08306704230316041,0.17582650789323856,0.0589062460814195
2014,Consumer Discretionary,Method1_Raw,3,Q3,8,15840.54,0.13939713394250935,0.1169820024188687,0.32113648785241733,0.0786637701435196
2014,Consumer Discretionary,Method1_Raw,4,Q4,8,53523.71,0.20866437422424589,0.18043872934414307,0.37406274742909834,0.06139888846840039
2014,Consumer Discretionary,Method1_Raw,5,Q5,8,558245.08,0.47360521442307596,0.41913212213461426,0.6058086476982021,0.05256722825904909
2014,Consumer Discretionary,Method2_PostMean,1,Q1,9,19825.86,-0.08858449323504917,-0.03920205719486697,0.1282864394230427,0.06481775838675073
2014,Consumer Discretionary,Method2_PostMean,2,Q2,8,8289.32,0.0927003242966511,0.08144885227607215,0.18972509413400318,0.06709903693900236
2014,Consumer Discretionary,Method2_PostMean,3,Q3,8,21807.559999999998,0.13768950649684944,0.11860019244595696,0.3072379016116527,0.07047097928593674
2014,Consumer Discretionary,Method2_PostMean,4,Q4,8,53523.71,0.20866437422424589,0.18043872934414307,0.37406274742909834,0.06139888846840039
2014,Consumer Discretionary,Method2_PostMean,5,Q5,8,558245.08,0.47360521442307596,0.41913212213461426,0.6058086476982021,0.05256722825904909
2014,Consumer Discretionary,Method3_ProbQ5,1,Q1,9,23060.06,0.004167538295842967,0.01589926375528151,0.053706512533738406,0.030727809828683943
2014,Consumer Discretionary,Method3_ProbQ5,2,Q2,8,11267.980000000001,-0.004833425474581498,0.03160539527410637,0.24430275061771534,0.07705151648761376
2014,Consumer Discretionary,Method3_ProbQ5,3,Q3,8,57475.08,0.14569964906130997,0.122792991434636,0.32942395751054315,0.077769686255549
2014,Consumer Discretionary,Method3_ProbQ5,4,Q4,8,11643.33,0.1938419459587643,0.16410040128851278,0.38120145279696305,0.08249889407800187
2014,Consumer Discretionary,Method3_ProbQ5,5,Q5,8,558245.08,0.47360521442307596,0.41913212213461426,0.6058086476982021,0.05256722825904909
2014,Consumer Staples,Method1_Raw,1,Q1,6,4700.07,-0.025212056318848416,-0.017466265266359936,0.1042410473164953,0.04928066902360873
2014,Consumer Staples,Method1_Raw,2,Q2,5,184152.01,0.08514868539619705,0.08091927633771524,0.20751522468302527,0.056494218157476364
2014,Consumer Staples,Method1_Raw,3,Q3,5,32244.57,0.11081264133122777,0.09416212731352949,0.31122189831685027,0.08487867092591508
2014,Consumer Staples,Method1_Raw,4,Q4,5,61170.39,0.16751732182000129,0.1458106333668619,0.32245053724310385,0.06305645712137473
2014,Consumer Staples,Method1_Raw,5,Q5,6,80707.41,0.229133354496352,0.20134347325027435,0.3533402664841016,0.048030433928999465
