FormationYear,Exchange,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2016,Stockholm,Method1_Raw,1,Q1,30,627829.15,-0.44591346267361837,-0.32572543091287465,0.19954802330323926,0.0766560300405902
2016,Stockholm,Method1_Raw,2,Q2,29,169837.02,0.08896113087900905,0.08079590710769996,0.24417189339489836,0.053186569477957496
2016,Stockholm,Method1_Raw,3,Q3,29,474123.25,0.1540049729146794,0.13957936526971873,0.30664047861150645,0.040907787562602146
2016,Stockholm,Method1_Raw,4,Q4,29,619883.23,0.24193061300183577,0.20243965673369999,0.4124480802274425,0.057046988860848774
2016,Stockholm,Method1_Raw,5,Q5,30,2201954.92,0.4786559453543482,0.3714083201949878,0.5915441313181834,0.054503821749879326
2016,Stockholm,Method2_PostMean,1,Q1,30,627829.15,-0.44591346267361837,-0.32572543091287465,0.19954802330323926,0.0766560300405902
2016,Stockholm,Method2_PostMean,2,Q2,29,120898.07999999999,0.09473089710463753,0.07850241554964006,0.2739635330770124,0.06643580506251116
2016,Stockholm,Method2_PostMean,3,Q3,29,493176.06,0.15163540102669373,0.1333692509177567,0.2947085411998802,0.044256038728420856
2016,Stockholm,Method2_PostMean,4,Q4,29,1008080.63,0.24544740123600625,0.20681897386907536,0.39462691994653176,0.04794986316582172
2016,Stockholm,Method2_PostMean,5,Q5,30,1843643.6500000001,0.471969528868262,0.37539513267714614,0.5915068740615923,0.04725347272971218
2016,Stockholm,Method3_ProbQ5,1,Q1,30,786336.2999999999,-0.32438873155820946,-0.25286458816749485,0.11858011174949816,0.033250313324873625
2016,Stockholm,Method3_ProbQ5,2,Q2,29,253723.48,0.047536053674678724,0.06506081599555509,0.2768598477534208,0.05192684721278726
2016,Stockholm,Method3_ProbQ5,3,Q3,29,234938.74,0.07994805840434335,0.09181838070280787,0.34264228270360503,0.07573813726204372
2016,Stockholm,Method3_ProbQ5,4,Q4,29,613236.0,0.23473165448950314,0.18711987782706768,0.4260231445945304,0.07288234884332118
2016,Stockholm,Method3_ProbQ5,5,Q5,30,2205393.0500000003,0.4757227994583717,0.3747361368824398,0.5929893808148059,0.05015041729607694
2017,Copenhagen,Method1_Raw,1,Q1,15,13969.84,-0.23743369058780223,-0.0982755998792418,0.15434480669175107,0.09155153974359709
2017,Copenhagen,Method1_Raw,2,Q2,15,253785.83,0.04219544959296915,0.053172978239390725,0.10281497212961259,0.03938709283281657
2017,Copenhagen,Method1_Raw,3,Q3,15,238317.38,0.14426744474948794,0.14218267753897776,0.14585852858497572,0.03348845284224255
2017,Copenhagen,Method1_Raw,4,Q4,15,391739.56,0.2910304224732106,0.25371511060662,0.41462829601257206,0.05579770939135421
2017,Copenhagen,Method1_Raw,5,Q5,15,1448337.71,0.712671199613182,0.6040494836669587,0.7729552950194205,0.05314426417626699
2017,Copenhagen,Method2_PostMean,1,Q1,15,21391.13,-0.22818200905457156,-0.10754399727538629,0.10674616090477616,0.07039458031057276
2017,Copenhagen,Method2_PostMean,2,Q2,15,246364.53999999998,0.03294376805973849,0.062441375635535215,0.1504136179165875,0.06054405226584089
2017,Copenhagen,Method2_PostMean,3,Q3,15,311425.08,0.15574168733990776,0.14137472642805216,0.16666347739683618,0.04626013578272058
2017,Copenhagen,Method2_PostMean,4,Q4,15,281747.7,0.29125143808951237,0.2429146508201925,0.37089982372489066,0.05807266734538156
2017,Copenhagen,Method2_PostMean,5,Q5,15,1485221.8699999999,0.7009759414064605,0.6156578945643117,0.7958788184952414,0.03809762328176161
2017,Copenhagen,Method3_ProbQ5,1,Q1,15,177162.28,-0.0899941976465481,-0.03646189948268223,0.02310578600154792,0.026706209216795226
2017,Copenhagen,Method3_ProbQ5,2,Q2,15,300489.68,0.039583499304293314,0.06103983665420521,0.12074743668554819,0.040799308921131594
2017,Copenhagen,Method3_ProbQ5,3,Q3,15,29443.49,0.01836128145066154,0.08332225717774588,0.25167785308469875,0.08645553159390172
2017,Copenhagen,Method3_ProbQ5,4,Q4,15,353833.0,0.2838043013261803,0.2312865612591247,0.39919200417129563,0.08131038597268724
2017,Copenhagen,Method3_ProbQ5,5,Q5,15,1485221.8699999999,0.7009759414064605,0.6156578945643117,0.7958788184952414,0.03809762328176161
2017,Helsinki,Method1_Raw,1,Q1,18,92595.52,-0.2452543771448909,-0.14958641996054559,0.0998599270700433,0.06086414739620453
2017,Helsinki,Method1_Raw,2,Q2,17,333016.16,0.02851150048172436,0.04262596035382356,0.1117662428915241,0.04238401803388407
2017,Helsinki,Method1_Raw,3,Q3,17,204008.57,0.10738092334380932,0.11167026388252939,0.20151130640276668,0.0552667295070583
2017,Helsinki,Method1_Raw,4,Q4,17,390266.41000000003,0.22010648414979336,0.20388683356878415,0.29094587838748703,0.044967273230952676
2017,Helsinki,Method1_Raw,5,Q5,18,585485.3300000001,0.5513492765437596,0.46513090301137683,0.6522231060450241,0.048509806467258915
2017,Helsinki,Method2_PostMean,1,Q1,18,60158.91,-0.23685219610981667,-0.15115669686065145,0.08279781733127671,0.052614134930804274
2017,Helsinki,Method2_PostMean,2,Q2,17,362436.06,0.020640299799293747,0.04422814270082575,0.12697612968679237,0.049350283164887467
2017,Helsinki,Method2_PostMean,3,Q3,17,207025.28,0.10635569704792604,0.11173072766505107,0.2043671828603101,0.057035771692361056
2017,Helsinki,Method2_PostMean,4,Q4,17,376543.46,0.22382252493318425,0.20088745928560858,0.29892306063297824,0.05120479780157668
2017,Helsinki,Method2_PostMean,5,Q5,18,599208.28,0.5478396824705571,0.46796364538993157,0.644689100590949,0.042618811039447355
2017,Helsinki,Method3_ProbQ5,1,Q1,18,184517.47,-0.17592238508692207,-0.11739978289399805,0.03180712782489749,0.031049416019386926
2017,Helsinki,Method3_ProbQ5,2,Q2,17,266576.35,0.038548672035390245,0.055857025831319435,0.12365537169120797,0.042221503283212114
2017,Helsinki,Method3_ProbQ5,3,Q3,17,275372.27,0.07201451673406678,0.09700899655521487,0.22593719456048783,0.06107562349393028
2017,Helsinki,Method3_ProbQ5,4,Q4,17,293420.57,0.17202537467390303,0.1712370667599054,0.3266867665131776,0.07088943309961836
2017,Helsinki,Method3_ProbQ5,5,Q5,18,585485.3300000001,0.5513492765437596,0.46513090301137683,0.6522231060450241,0.048509806467258915
2017,Oslo,Method1_Raw,1,Q1,19,28504.65,-0.7761194591276948,-0.470459772966473,0.09687001643481039,0.08134290298405925
2017,Oslo,Method1_Raw,2,Q2,18,47281.75,-0.04452146886795884,-0.011578404118852978,0.08817334193214825,0.046747010983793275
2017,Oslo,Method1_Raw,3,Q3,18,720083.43,0.0515842654455349,0.0646194516325928,0.14390077019676825,0.04928831707142261
2017,Oslo,Method1_Raw,4,Q4,18,271280.95999999996,0.1544204162526833,0.14769299991289736,0.2259052804637058,0.05114794658822947
2017,Oslo,Method1_Raw,5,Q5,19,449298.23,0.7578438995768129,0.5697111294413498,0.597565548254645,0.05837725292135356
2017,Oslo,Method2_PostMean,1,Q1,19,28921.81,-0.769226612494232,-0.47188687170623445,0.08947673632946532,0.07754533156932689
2017,Oslo,Method2_PostMean,2,Q2,18,569747.78,-0.04331139682541476,-0.013105792791110888,0.06971004169580725,0.03919892296983627
2017,Oslo,Method2_PostMean,3,Q3,18,154623.41,0.043212247880256974,0.06762155517087412,0.16104781104137686,0.058888882428697525
2017,Oslo,Method2_PostMean,4,Q4,18,313857.79,0.15430657921787305,0.14772466704995557,0.23502555774441358,0.05310401684935128
2017,Oslo,Method2_PostMean,5,Q5,19,449298.23,0.7578438995768129,0.5697111294413498,0.597565548254645,0.05837725292135356
2017,Oslo,Method3_ProbQ5,1,Q1,19,138021.5,-0.5105796332454922,-0.3523069925809371,0.021290612451350943,0.029690599180160194
2017,Oslo,Method3_ProbQ5,2,Q2,18,594911.72,-0.1606737139698821,-0.05785767487449981,0.08585170974045025,0.0542171147514369
2017,Oslo,Method3_ProbQ5,3,Q3,18,100427.68000000001,-0.06617879500146416,0.0131695667575163,0.16895955366086957,0.06853161978573719
2017,Oslo,Method3_ProbQ5,4,Q4,18,220504.86,0.11507244451489106,0.129441189503393,0.2790257504307052,0.07105963213073091
2017,Oslo,Method3_ProbQ5,5,Q5,19,462583.25999999995,0.7511850732293924,0.5614350537255033,0.601279837379723,0.06585841691260663
2017,Stockholm,Method1_Raw,1,Q1,33,685335.99,-0.5981905578486131,-0.4104821464926634,0.10630755191154018,0.07057765981955036
2017,Stockholm,Method1_Raw,2,Q2,32,194838.21,0.0889426466351516,0.09574062636030664,0.1550489704003153,0.04640922646327971
2017,Stockholm,Method1_Raw,3,Q3,33,406688.24,0.1837014334229618,0.16988392472578417,0.24853614720987713,0.055865825456351555
2017,Stockholm,Method1_Raw,4,Q4,32,1250990.1,0.26358809365513486,0.24500277427837042,0.3543455336529767,0.03788793931677367
2017,Stockholm,Method1_Raw,5,Q5,33,1378142.14,0.7313873167588907,0.5310121099568178,0.636303667542942,0.05633829364511357
2017,Stockholm,Method2_PostMean,1,Q1,33,687160.1799999999,-0.5967194177206416,-0.4123506919581373,0.09560683360578116,0.06457687002957911
2017,Stockholm,Method2_PostMean,2,Q2,32,193512.82,0.08788143570486874,0.09737342639922524,0.1698359159714532,0.058806485395022645
2017,Stockholm,Method2_PostMean,3,Q3,33,427292.36,0.18466021621711576,0.1698567276844361,0.24870480864954553,0.051871876715287556
2017,Stockholm,Method2_PostMean,4,Q4,32,1203598.77,0.2704634126940579,0.24231212354606357,0.3504095505045789,0.043087756670670496
2017,Stockholm,Method2_PostMean,5,Q5,33,1404430.55,0.7233194708223263,0.5339336470754102,0.636313579029406,0.04926920062643754
2017,Stockholm,Method3_ProbQ5,1,Q1,33,835746.38,-0.49994439144547304,-0.3641507249580552,0.04148864146457129,0.03464454818745722
2017,Stockholm,Method3_ProbQ5,2,Q2,32,237420.51,0.05242065889530839,0.08023082997523316,0.1703707321511838,0.05019558200986237
2017,Stockholm,Method3_ProbQ5,3,Q3,33,581663.77,0.145555920009698,0.16526334790246894,0.2745662968696111,0.056973721469372546
2017,Stockholm,Method3_ProbQ5,4,Q4,32,866928.36,0.24226833689634505,0.21574614300673506,0.3784519507177818,0.07376425274773477
2017,Stockholm,Method3_ProbQ5,5,Q5,33,1394235.66,0.7273756281313251,0.532711134488394,0.636859042811948,0.05270273934656753
2018,Copenhagen,Method1_Raw,1,Q1,15,21488.0,-0.1513257503355813,-0.06662378294966591,0.10586485628455213,0.08195167685134307
2018,Copenhagen,Method1_Raw,2,Q2,15,10841.380000000001,0.04193818818184046,0.04569420066156984,0.11544613964228637,0.05987821086074551
2018,Copenhagen,Method1_Raw,3,Q3,15,690216.25,0.11933205508540015,0.1081216266906964,0.13231691235394896,0.04503050159142606
2018,Copenhagen,Method1_Raw,4,Q4,15,259942.86,0.23136782240599227,0.1806279645749814,0.2543268980972857,0.05716788224608332
2018,Copenhagen,Method1_Raw,5,Q5,15,1913218.5,0.5679463982724153,0.47303011981975823,0.7675273381533706,0.04633026138933633
2018,Copenhagen,Method2_PostMean,1,Q1,15,21488.0,-0.1513257503355813,-0.06662378294966591,0.10586485628455213,0.08195167685134307
2018,Copenhagen,Method2_PostMean,2,Q2,15,13947.36,0.043116021239791975,0.04465565355121506,0.133593246664876,0.06898273930093596
2018,Copenhagen,Method2_PostMean,3,Q3,15,621921.77,0.1306253965087657,0.10743877799186792,0.1364767827432277,0.04799507774557714
2018,Copenhagen,Method2_PostMean,4,Q4,15,325131.36,0.2188966479246752,0.18234936038416466,0.23201992068541735,0.04509877765174178
2018,Copenhagen,Method2_PostMean,5,Q5,15,1913218.5,0.5679463982724153,0.47303011981975823,0.7675273381533706,0.04633026138933633
2018,Copenhagen,Method3_ProbQ5,1,Q1,15,229497.96000000002,0.027690306389555434,0.035249693218336355,0.018823565685467433,0.021594369932023672
2018,Copenhagen,Method3_ProbQ5,2,Q2,15,73557.69,0.019848885852164162,0.04129644054439964,0.09827752266912085,0.0470128597392118
2018,Copenhagen,Method3_ProbQ5,3,Q3,15,539677.72,-5.768524132436133e-05,0.0484632329790705,0.18776970105407345,0.0850997918513392
2018,Copenhagen,Method3_ProbQ5,4,Q4,15,139755.12,0.19383080833725633,0.14281064223577522,0.30308401696941145,0.09032125002702328
2018,Copenhagen,Method3_ProbQ5,5,Q5,15,1913218.5,0.5679463982724153,0.47303011981975823,0.7675273381533706,0.04633026138933633
2018,Helsinki,Method1_Raw,1,Q1,18,69680.49,-0.3993772587393097,-0.2869793585430719,0.035948088776741625,0.04946237203899587
2018,Helsinki,Method1_Raw,2,Q2,18,216796.90000000002,0.03161119300922423,0.034363364415151185,0.09199857892693057,0.046381564612455635
2018,Helsinki,Method1_Raw,3,Q3,17,401127.85,0.10032595889103336,0.08895912993090153,0.1552297203539703,0.0540585492009396
2018,Helsinki,Method1_Raw,4,Q4,18,331940.86,0.1866177707052704,0.16934416127085572,0.21013344519521257,0.03853034620886958
2018,Helsinki,Method1_Raw,5,Q5,18,841520.47,0.38014014920248423,0.3143976950295386,0.5638082260895309,0.04987010495785997
2018,Helsinki,Method2_PostMean,1,Q1,18,69983.41,-0.3929587263787476,-0.28703370956480456,0.02283418412844142,0.04028934090900888
2018,Helsinki,Method2_PostMean,2,Q2,18,229567.54,0.025201839187678002,0.034153663581328014,0.10851880708026504,0.05734881643211584
2018,Helsinki,Method2_PostMean,3,Q3,17,388158.46,0.10056428541342315,0.08864048704620553,0.15571758467353333,0.05371501229524206
2018,Helsinki,Method2_PostMean,4,Q4,18,307183.93,0.20180188533228563,0.16540927644245143,0.24554043173514184,0.05120767704921132
2018,Helsinki,Method2_PostMean,5,Q5,18,866173.23,0.36472176987641836,0.3188975722157117,0.5245341552983134,0.03572300494989268
2018,Helsinki,Method3_ProbQ5,1,Q1,18,257777.44,-0.3538344647683794,-0.2566771049722694,0.010501421055154636,0.031345706570382964
2018,Helsinki,Method3_ProbQ5,2,Q2,18,72728.27,0.023955781407108724,0.03305658450978693,0.07192800717483931,0.03993865299229152
2018,Helsinki,Method3_ProbQ5,3,Q3,17,419946.88,0.11254735489133696,0.10558333285146031,0.16490777356698966,0.048431186583469066
2018,Helsinki,Method3_ProbQ5,4,Q4,18,286412.01,0.13809759467419655,0.12706305940936868,0.24153135849619867,0.06663429763411512
2018,Helsinki,Method3_ProbQ5,5,Q5,18,824201.97,0.379230513308901,0.3119826871339486,0.5687871686721492,0.05164046198233584
2018,Oslo,Method1_Raw,1,Q1,19,33928.85,-1.129639704054119,-0.6889896919431757,0.020855208641166217,0.07326382986982787
2018,Oslo,Method1_Raw,2,Q2,19,26926.53,-0.09628372379676117,-0.06305467644840447,0.08095821567978975,0.05969081048784633
2018,Oslo,Method1_Raw,3,Q3,19,99303.15,0.025442019030989253,0.029878488889994302,0.08188308844878833,0.04735129621687564
2018,Oslo,Method1_Raw,4,Q4,19,507734.16000000003,0.1520632934663614,0.13612810837194214,0.16993578355043903,0.04100961094446729
2018,Oslo,Method1_Raw,5,Q5,19,1118354.59,0.47302755505558186,0.38059958796143506,0.5860653021112727,0.056115933686977634
2018,Oslo,Method2_PostMean,1,Q1,19,35177.54,-1.1264913311005416,-0.6947694041267222,0.015442082369955035,0.06832916609863453
2018,Oslo,Method2_PostMean,2,Q2,19,25994.02,-0.09437129719024111,-0.05939190981331225,0.06701859449903501,0.05467367501305844
2018,Oslo,Method2_PostMean,3,Q3,19,98986.97,0.02038121947089175,0.03199543443844854,0.10123583590075429,0.05730309546285687
2018,Oslo,Method2_PostMean,4,Q4,19,528283.54,0.15437102513713075,0.133369902626206,0.18371912235897456,0.04568287746032071
2018,Oslo,Method2_PostMean,5,Q5,19,1097805.21,0.4707198233848125,0.3833577937071712,0.5722819633027371,0.05144266717112422
2018,Oslo,Method3_ProbQ5,1,Q1,19,54814.34,-0.9474346409468168,-0.5975307272253315,0.003215442371111687,0.044033338514033085
2018,Oslo,Method3_ProbQ5,2,Q2,19,204680.52,-0.16885957158211595,-0.09306984936859851,0.02886352529121926,0.04609873742975588
2018,Oslo,Method3_ProbQ5,3,Q3,19,144558.5,-0.039051039569882935,-0.001015418660568306,0.10323160946328949,0.05996280773109915
2018,Oslo,Method3_ProbQ5,4,Q4,19,263839.33,0.10692713674528624,0.10557822412485456,0.21832171919456292,0.07122066384412902
2018,Oslo,Method3_ProbQ5,5,Q5,19,1118354.59,0.47302755505558186,0.38059958796143506,0.5860653021112727,0.056115933686977634
2018,Stockholm,Method1_Raw,1,Q1,35,619769.2999999999,-0.5461071891077983,-0.3828592001119707,0.09036695577869477,0.08396655749089527
2018,Stockholm,Method1_Raw,2,Q2,34,448503.94,0.07574744196612464,0.07339428849722303,0.10560089057572472,0.046608682707551356
2018,Stockholm,Method1_Raw,3,Q3,34,858683.0499999999,0.1665025570049214,0.14586617295343837,0.19881076349371432,0.045817653356091115
2018,Stockholm,Method1_Raw,4,Q4,34,912760.82,0.26097694421692236,0.23191561064575147,0.3603373746545935,0.03921223085834869
2018,Stockholm,Method1_Raw,5,Q5,34,1712330.21,0.477708412640217,0.37036111065972077,0.666995974079335,0.0541406423874628
2018,Stockholm,Method2_PostMean,1,Q1,35,616158.8999999999,-0.5433933556353162,-0.38303757139532085,0.08255495683274834,0.07607819410680848
2018,Stockholm,Method2_PostMean,2,Q2,34,448312.38,0.07435770296377728,0.07305736917318374,0.12691984007003027,0.05863573885830887
2018,Stockholm,Method2_PostMean,3,Q3,34,848363.11,0.16569829425103108,0.14295765634325322,0.1897282985364016,0.046376717550008544
2018,Stockholm,Method2_PostMean,4,Q4,34,853759.63,0.27709091978717665,0.2317882518964914,0.35263191101591856,0.043176833492080735
2018,Stockholm,Method2_PostMean,5,Q5,34,1785453.3,0.46099478672217475,0.3739175228407716,0.6705067168018443,0.04571029348090988
2018,Stockholm,Method3_ProbQ5,1,Q1,35,924910.46,-0.41602838446525514,-0.31569064935984614,0.031187394018817174,0.03178076851718149
2018,Stockholm,Method3_ProbQ5,2,Q2,34,326315.74,0.017874634874958127,0.04651973153032274,0.12792225185159004,0.058107788008497384
2018,Stockholm,Method3_ProbQ5,3,Q3,34,445215.04,0.09521513194172963,0.11290413191902728,0.22603584744728236,0.08174143488617693
2018,Stockholm,Method3_ProbQ5,4,Q4,34,1048688.8499999999,0.2625640925731038,0.21955708168694724,0.36660609093990026,0.04980345262160644
2018,Stockholm,Method3_ProbQ5,5,Q5,34,1806917.23,0.4713768446004817,0.37341214125735517,0.6721009496703512,0.049847198913172706
2019,Copenhagen,Method1_Raw,1,Q1,16,197322.01,-0.16874546366923318,-0.06153056411457013,0.219410017751566,0.08836779144714109
2019,Copenhagen,Method1_Raw,2,Q2,15,39653.56,0.03419674844384633,0.04166356347919165,0.17005722113557023,0.04837711828001878
2019,Copenhagen,Method1_Raw,3,Q3,15,459099.07,0.13792663053521492,0.1292212743953009,0.21213779018439902,0.031798124484536436
2019,Copenhagen,Method1_Raw,4,Q4,15,285409.35,0.2601198805478552,0.21810474219502263,0.3792411777100568,0.04736861256918486
2019,Copenhagen,Method1_Raw,5,Q5,16,1722576.0499999998,1.2350641065117247,0.7080221237514631,0.7143583839827803,0.06253441345433722
2019,Copenhagen,Method2_PostMean,1,Q1,16,195562.82,-0.16663585393475722,-0.06708607762722109,0.18751893296435773,0.07265926452587695
2019,Copenhagen,Method2_PostMean,2,Q2,15,41412.75,0.031946498060405275,0.047589444559352684,0.20407437824192567,0.06513288032936719
2019,Copenhagen,Method2_PostMean,3,Q3,15,400155.05,0.15866029300518508,0.12431468757372134,0.2509825257958277,0.053855542036505555
2019,Copenhagen,Method2_PostMean,4,Q4,15,412769.83,0.24839573022943634,0.20992603142035857,0.3336098729802734,0.040630590936097534
2019,Copenhagen,Method2_PostMean,5,Q5,16,1654159.59,1.2266176888696454,0.7202895902479415,0.7207207925312377,0.048172479780385545
2019,Copenhagen,Method3_ProbQ5,1,Q1,16,195357.46000000002,-0.007383661258312767,0.02096492614746185,0.07711708624569599,0.026420251853084154
2019,Copenhagen,Method3_ProbQ5,2,Q2,15,289815.4,-0.0007082644065188002,0.03645480611724571,0.21191669893150103,0.0522478997087226
2019,Copenhagen,Method3_ProbQ5,3,Q3,15,271729.77,0.030601990581261503,0.0667351532591058,0.29515522011201895,0.07513812896181003
2019,Copenhagen,Method3_ProbQ5,4,Q4,15,292997.82,0.23923978959874326,0.18471913348408595,0.39935682780774606,0.08155459814908328
2019,Copenhagen,Method3_ProbQ5,5,Q5,16,1654159.59,1.2266176888696454,0.7202895902479415,0.7207207925312377,0.048172479780385545
2019,Helsinki,Method1_Raw,1,Q1,19,50613.34,-0.27555351874891404,-0.17972935744939153,0.11963467474312357,0.056050417590081066
2019,Helsinki,Method1_Raw,2,Q2,19,85206.98999999999,0.02677991943504398,0.03212248222083006,0.14078320588979987,0.037273964286379614
2019,Helsinki,Method1_Raw,3,Q3,19,570316.27,0.09357580952639356,0.08924543089918098,0.2273141636526843,0.044849508968687446
2019,Helsinki,Method1_Raw,4,Q4,19,367218.85,0.2039553644661119,0.1810409930685758,0.32558572259409485,0.040251096483505104
2019,Helsinki,Method1_Raw,5,Q5,19,754203.5800000001,0.391842498908394,0.3247635755219916,0.5689403317993933,0.04683248072675034
2019,Helsinki,Method2_PostMean,1,Q1,19,52220.51,-0.2723708619771005,-0.18078952969189585,0.1008989282607073,0.05072237426992159
2019,Helsinki,Method2_PostMean,2,Q2,19,83599.81999999999,0.02359726266323045,0.03318265446333436,0.15951895237221614,0.04260200760653909
2019,Helsinki,Method2_PostMean,3,Q3,19,586988.6799999999,0.09361241736395147,0.08871375984045513,0.23147968089239015,0.046069992124632114
2019,Helsinki,Method2_PostMean,4,Q4,19,314614.45,0.2090963026372342,0.17922554796978243,0.32567524331101977,0.043889217589181066
2019,Helsinki,Method2_PostMean,5,Q5,19,790135.5700000001,0.38666495289971387,0.32711069167951085,0.5646852938427626,0.04197387646512971
2019,Helsinki,Method3_ProbQ5,1,Q1,19,94509.73999999999,-0.18307181435177952,-0.1270141203234469,0.04827261108821211,0.028846652483019056
2019,Helsinki,Method3_ProbQ5,2,Q2,19,201581.31,-0.014165785876422135,0.014412295041806545,0.15793569114760433,0.040579795932741636
2019,Helsinki,Method3_ProbQ5,3,Q3,19,570040.77,0.09034965392150773,0.09313371214171827,0.2641512616591934,0.04886032126564163
2019,Helsinki,Method3_ProbQ5,4,Q4,19,231720.74,0.15627409143164914,0.14595999143895722,0.3412308415278132,0.0571712803354376
2019,Helsinki,Method3_ProbQ5,5,Q5,19,729706.4700000001,0.39121392846207426,0.3209512459621518,0.570667693256273,0.04979941803856364
2019,Oslo,Method1_Raw,1,Q1,20,25059.260000000002,-1.6909817158552305,-1.0275302426579818,0.06191969285593285,0.07021114067254548
2019,Oslo,Method1_Raw,2,Q2,19,53167.61,-0.04736911707257863,-0.025673766098628432,0.15635028426220726,0.05080248658953105
2019,Oslo,Method1_Raw,3,Q3,19,197874.58000000002,0.053026176201044675,0.053620294702656994,0.17197122286221245,0.04115421638021478
2019,Oslo,Method1_Raw,4,Q4,19,476551.72,0.18674251804299372,0.161787357692346,0.2931010157914206,0.043364471821210525
2019,Oslo,Method1_Raw,5,Q5,20,1057840.15,0.9742166881021996,0.7209614243329552,0.6887004444599515,0.05504114100093157
2019,Oslo,Method2_PostMean,1,Q1,20,25825.760000000002,-1.6642801461532486,-1.0288151024161816,0.04220428566613861,0.06096693226712141
2019,Oslo,Method2_PostMean,2,Q2,19,56483.65,-0.07301490036580083,-0.02512278788628772,0.16293437753232975,0.05355492352051124
2019,Oslo,Method2_PostMean,3,Q3,19,193792.04,0.05056504401849647,0.05442180044631624,0.18614018979187338,0.04813252513915465
2019,Oslo,Method2_PostMean,4,Q4,19,468145.54000000004,0.18893681405563992,0.16146058437645658,0.2934304653472238,0.0445301243302851
2019,Oslo,Method2_PostMean,5,Q5,20,1066246.33,0.9721321068901856,0.7212718589830501,0.6883874673819385,0.05393377111731072
2019,Oslo,Method3_ProbQ5,1,Q1,20,51017.06,-1.4779580293910743,-0.928104583269208,0.01785080856389663,0.04244923317697644
2019,Oslo,Method3_ProbQ5,2,Q2,19,213934.49,-0.1539883084487962,-0.06969345635379982,0.10747969166291238,0.040133790566020025
2019,Oslo,Method3_ProbQ5,3,Q3,19,231867.74,-0.012961809850755754,0.03598978098187964,0.22341838631338656,0.05517756288969159
2019,Oslo,Method3_ProbQ5,4,Q4,19,255833.88,0.1351142360350581,0.11877897283800652,0.3369127441943164,0.06923288185689636
2019,Oslo,Method3_ProbQ5,5,Q5,20,1057840.15,0.9742166881021996,0.7209614243329552,0.6887004444599515,0.05504114100093157
2019,Stockholm,Method1_Raw,1,Q1,40,473601.84,-0.7203597516573291,-0.4543318867428515,0.15503355685224626,0.08296972568346032
2019,Stockholm,Method1_Raw,2,Q2,39,817917.8,0.06574513677020787,0.06597034825432112,0.188023903468095,0.048454594170651885
2019,Stockholm,Method1_Raw,3,Q3,39,422562.99,0.14142213645719107,0.12945624144918416,0.23805201165258383,0.03923097225287011
2019,Stockholm,Method1_Raw,4,Q4,39,835111.9199999999,0.24218623891853083,0.21324294146472397,0.37038926026219254,0.04099635876317336
2019,Stockholm,Method1_Raw,5,Q5,39,1961807.2899999998,0.518470500562601,0.3917371275919661,0.6131880803311933,0.05083669083795534
2019,Stockholm,Method2_PostMean,1,Q1,40,473019.2,-0.717600796612518,-0.45512384092200875,0.1481499612384771,0.07672895838450527
2019,Stockholm,Method2_PostMean,2,Q2,39,812598.6,0.06329493443486915,0.0664152488571618,0.20312211317455958,0.05753108915719751
2019,Stockholm,Method2_PostMean,3,Q3,39,341077.05,0.14474597859573768,0.1278601736528975,0.24742518239719402,0.04294297451173416
2019,Stockholm,Method2_PostMean,4,Q4,39,806524.65,0.25200738982286847,0.20787790078338517,0.3599860912665376,0.04585508855995786
2019,Stockholm,Method2_PostMean,5,Q5,39,2077782.3399999999,0.5049460123731979,0.3990655961633225,0.6061799669411779,0.039590250769048416
2019,Stockholm,Method3_ProbQ5,1,Q1,40,763505.5,-0.5948734667681468,-0.4006391048147465,0.06546722492980839,0.034473980408577284
2019,Stockholm,Method3_ProbQ5,2,Q2,39,387724.87,0.061714544446662495,0.0744144599386907,0.1963334564633913,0.03855586851701576
2019,Stockholm,Method3_ProbQ5,3,Q3,39,844542.27,0.060586542030110484,0.09590873530258051,0.3032665209003496,0.06962208636672464
2019,Stockholm,Method3_ProbQ5,4,Q4,39,473395.61,0.1987484645051073,0.17841674240071823,0.3870528233291336,0.07436193872849986
2019,Stockholm,Method3_ProbQ5,5,Q5,39,2041833.5899999999,0.5180705797890275,0.39659720119194436,0.6148633595570241,0.04671794833536741
2020,Copenhagen,Method1_Raw,1,Q1,16,23734.06,-0.45188591653482013,-0.3311342369310297,0.407340354484023,0.08578879332395321
2020,Copenhagen,Method1_Raw,2,Q2,16,25840.2,0.030359813773248544,-0.046152951321884565,0.40269498853267893,0.05899792123343976
2020,Copenhagen,Method1_Raw,3,Q3,16,363784.01,0.1254567104662501,0.06068049244566089,0.40483390030744676,0.03837651197584818
2020,Copenhagen,Method1_Raw,4,Q4,16,1160832.9,0.22962625632965392,0.13323776838710505,0.4546252795854122,0.042383833601827375
2020,Copenhagen,Method1_Raw,5,Q5,16,1946414.44,0.518557891130619,0.31678028507655115,0.5268759605400367,0.05899189961073803
2020,Copenhagen,Method2_PostMean,1,Q1,16,28684.84,-0.43843511364650495,-0.35225905973292326,0.4226850004954305,0.10845511579719044
2020,Copenhagen,Method2_PostMean,2,Q2,16,414835.60000000003,0.05333175887293205,-0.05334828079320486,0.4262857521692001,0.06277265167675085
2020,Copenhagen,Method2_PostMean,3,Q3,16,40787.91,0.15035244926060035,0.0536108370306424,0.41145039061102945,0.04350021631301331
