Method,Portfolio,Date,n_firms,n_exchanges,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method3_ProbQ5,Q2,2010-08-31,60,4,0.9999999999999998,1.0,0.3876654377922127,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ProbQ5,Q3,2010-08-31,59,4,1.0,1.0,0.18284133375854553,0.1,0.0,0.39482248247694607,4,3,False
Method3_ProbQ5,Q4,2010-08-31,62,4,1.0000000000000004,1.0,0.3175229044000352,0.1,0.0,0.39812521583453475,4,2,False
Method3_ProbQ5,Q5,2010-08-31,60,4,1.0000000000000002,1.0,0.19464405337929833,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-09-30,61,4,1.0000000000000002,1.0,0.3657157152040311,0.10000000000000002,0.0,0.4,4,4,False
Method1_Raw,Q2,2010-09-30,60,4,0.9999999999999998,1.0,0.21579129882238285,0.1,0.0,0.39650376748811866,4,2,False
Method1_Raw,Q3,2010-09-30,59,4,1.0,1.0,0.1969354831670113,0.1,0.0,0.38307573169508313,4,3,False
Method1_Raw,Q4,2010-09-30,60,4,1.0,1.0,0.2275385727927705,0.1,0.0,0.37722824062999516,4,3,False
Method1_Raw,Q5,2010-09-30,61,4,1.0000000000000002,1.0,0.197291898824453,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-09-30,60,4,1.0000000000000002,1.0,0.3678073884134183,0.10000000000000002,0.0,0.4,4,4,False
Method2_PostMean,Q2,2010-09-30,61,4,1.0,0.9999999999999999,0.20847859578239275,0.1,0.0,0.3901639870710433,4,2,False
Method2_PostMean,Q3,2010-09-30,59,4,1.0,1.0000000000000002,0.24641520606572417,0.1,0.0,0.38765027500704385,4,2,False
Method2_PostMean,Q4,2010-09-30,61,4,1.0,0.9999999999999999,0.24117196712824016,0.1,0.0,0.3853059738959842,4,3,False
Method2_PostMean,Q5,2010-09-30,60,4,1.0,1.0,0.17847742296407126,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q1,2010-09-30,60,4,1.0,1.0,0.19948113004436227,0.10000000000000002,0.0,0.4,4,5,False
Method3_ProbQ5,Q2,2010-09-30,60,4,1.0,0.9999999999999999,0.37335090097856133,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ProbQ5,Q3,2010-09-30,59,4,1.0000000000000002,1.0,0.16476318343485047,0.1,0.0,0.3947041172424185,4,3,False
Method3_ProbQ5,Q4,2010-09-30,62,4,1.0,1.0,0.3027986302553975,0.1,0.0,0.3959529725995323,4,2,False
Method3_ProbQ5,Q5,2010-09-30,60,4,1.0000000000000002,1.0,0.19484854257121392,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-10-31,61,4,1.0,1.0,0.3386939745611147,0.1,0.0,0.4,4,4,False
Method1_Raw,Q2,2010-10-31,60,4,0.9999999999999998,1.0,0.21076534058871113,0.1,0.0,0.3918499258863106,4,2,False
Method1_Raw,Q3,2010-10-31,59,4,1.0,1.0,0.18879271327253253,0.1,0.0,0.38765557256196226,4,3,False
Method1_Raw,Q4,2010-10-31,60,4,1.0,0.9999999999999999,0.2232783186292714,0.1,0.0,0.38104147881911354,4,3,False
Method1_Raw,Q5,2010-10-31,61,4,1.0,1.0,0.17935083950217084,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-10-31,60,4,1.0000000000000002,1.0,0.3405358473498438,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q2,2010-10-31,61,4,0.9999999999999999,1.0000000000000002,0.20324685292274117,0.1,0.0,0.3856661341383143,4,2,False
Method2_PostMean,Q3,2010-10-31,59,4,1.0,1.0,0.2350956942079483,0.1,0.0,0.3957065738125981,4,2,False
Method2_PostMean,Q4,2010-10-31,61,4,1.0,1.0,0.23678431765860777,0.1,0.0,0.389973887878556,4,3,False
Method2_PostMean,Q5,2010-10-31,60,4,1.0,0.9999999999999999,0.1617741906864462,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q1,2010-10-31,60,4,1.0,1.0,0.18939172407938107,0.10000000000000002,0.0,0.4000000000000001,4,5,False
Method3_ProbQ5,Q2,2010-10-31,60,4,0.9999999999999999,1.0,0.3528396286446467,0.1,0.0,0.4,4,2,False
Method3_ProbQ5,Q3,2010-10-31,59,4,0.9999999999999999,1.0,0.1778035355580318,0.1,0.0,0.39527732219589384,4,3,False
Method3_ProbQ5,Q4,2010-10-31,62,4,0.9999999999999999,1.0,0.292002378940787,0.1,0.0,0.3958463344582912,4,2,False
Method3_ProbQ5,Q5,2010-10-31,60,4,1.0,1.0,0.17693259598261388,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-11-30,61,4,0.9999999999999999,1.0,0.3407815624654511,0.1,0.0,0.4,4,4,False
Method1_Raw,Q2,2010-11-30,60,4,0.9999999999999998,0.9999999999999999,0.20729703962674942,0.1,0.0,0.3944073645476689,4,2,False
Method1_Raw,Q3,2010-11-30,59,4,1.0,1.0,0.18872897854511328,0.1,0.0,0.3952801053690761,4,3,False
Method1_Raw,Q4,2010-11-30,60,4,1.0,0.9999999999999999,0.21720132761278385,0.1,0.0,0.38034553895106604,4,3,False
Method1_Raw,Q5,2010-11-30,61,4,1.0000000000000004,1.0,0.17093550872172092,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-11-30,60,4,1.0,1.0,0.3426756280619762,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q2,2010-11-30,61,4,1.0,1.0,0.19983821720239664,0.1,0.0,0.3879910561924782,4,2,False
Method2_PostMean,Q3,2010-11-30,59,4,1.0,1.0,0.23502735802944502,0.1,0.0,0.39525149038077445,4,2,False
Method2_PostMean,Q4,2010-11-30,61,4,1.0000000000000002,1.0,0.2352793574796257,0.1,0.0,0.38898391502179874,4,3,False
Method2_PostMean,Q5,2010-11-30,60,4,1.0000000000000002,1.0,0.15464071886313008,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q1,2010-11-30,60,4,1.0,0.9999999999999999,0.1855657587331511,0.10000000000000002,0.0,0.4000000000000001,4,5,False
Method3_ProbQ5,Q2,2010-11-30,60,4,1.0,1.0,0.3577959054575189,0.10000000000000002,0.0,0.4000000000000001,4,2,False
Method3_ProbQ5,Q3,2010-11-30,59,4,0.9999999999999999,1.0,0.19258636270471824,0.1,0.0,0.3908999029451592,4,3,False
Method3_ProbQ5,Q4,2010-11-30,62,4,1.0,1.0,0.2823520254707662,0.1,0.0,0.39531900363850214,4,2,False
Method3_ProbQ5,Q5,2010-11-30,60,4,1.0000000000000002,0.9999999999999999,0.16871185431487903,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2010-12-31,61,4,1.0,0.9999999999999999,0.3297206149778463,0.1,0.0,0.4,4,4,False
Method1_Raw,Q2,2010-12-31,60,4,1.0,1.0,0.21046519267011501,0.1,0.0,0.3896678592231513,4,2,False
Method1_Raw,Q3,2010-12-31,59,4,1.0000000000000002,1.0,0.18828262718302333,0.1,0.0,0.4,4,3,False
Method1_Raw,Q4,2010-12-31,60,4,0.9999999999999999,1.0,0.21665861311653478,0.1,0.0,0.38738442727867517,4,3,False
Method1_Raw,Q5,2010-12-31,61,4,1.0,1.0,0.1685713484468904,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2010-12-31,60,4,1.0,1.0,0.33141921084412285,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q2,2010-12-31,61,4,0.9999999999999999,0.9999999999999999,0.20349841738044466,0.1,0.0,0.38414228615778623,4,2,False
Method2_PostMean,Q3,2010-12-31,59,4,1.0,1.0000000000000002,0.23341583484260905,0.1,0.0,0.3970008492044629,4,2,False
Method2_PostMean,Q4,2010-12-31,61,4,1.0,1.0,0.2327899872452107,0.1,0.0,0.39750369842812416,4,3,False
Method2_PostMean,Q5,2010-12-31,60,4,1.0,1.0,0.1522056657480664,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q1,2010-12-31,60,4,0.9999999999999999,1.0,0.18536628063617697,0.10000000000000002,0.0,0.4000000000000001,4,4,False
Method3_ProbQ5,Q2,2010-12-31,60,4,1.0,1.0,0.35407697781371306,0.1,0.0,0.4,4,2,False
Method3_ProbQ5,Q3,2010-12-31,59,4,1.0,1.0,0.20538265164391104,0.1,0.0,0.38974470330111466,4,2,False
Method3_ProbQ5,Q4,2010-12-31,62,4,1.0,1.0,0.27981639048349355,0.1,0.0,0.39269972787742724,4,2,False
Method3_ProbQ5,Q5,2010-12-31,60,4,1.0,1.0000000000000002,0.16607464091598584,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2011-01-31,63,4,0.9999999999999994,1.0,0.48256293846737597,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method1_Raw,Q2,2011-01-31,62,4,1.0,0.9999999999999999,0.1150142489713325,0.0973737477048693,0.0,0.35003887521223676,4,2,False
Method1_Raw,Q3,2011-01-31,60,4,1.0,1.0,0.2939023793732951,0.1,0.0,0.3963042195549694,4,1,False
Method1_Raw,Q4,2011-01-31,63,4,0.9999999999999998,1.0,0.12807318661646144,0.1,0.0,0.39710128737553196,4,3,False
Method1_Raw,Q5,2011-01-31,61,4,0.9999999999999997,1.0,0.16931992490943368,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2011-01-31,63,4,0.9999999999999996,1.0000000000000002,0.4789785275359032,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method2_PostMean,Q2,2011-01-31,62,4,0.9999999999999999,1.0,0.11999183625595633,0.1,0.0,0.35843828437631436,4,2,False
Method2_PostMean,Q3,2011-01-31,61,4,1.0,1.0,0.2992879322609367,0.1,0.0,0.3997108374937359,4,1,False
Method2_PostMean,Q4,2011-01-31,61,4,0.9999999999999998,1.0,0.15176319889502687,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q5,2011-01-31,62,4,0.9999999999999997,1.0,0.15198399792021502,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q1,2011-01-31,61,4,1.0,1.0,0.28221782888296454,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q2,2011-01-31,62,4,1.0,1.0,0.42061890518152756,0.1,0.0,0.3916735640786313,4,2,False
Method3_ProbQ5,Q3,2011-01-31,62,4,1.0000000000000002,1.0,0.13088776711618036,0.10000000000000002,0.0,0.4,4,4,False
Method3_ProbQ5,Q4,2011-01-31,63,4,0.9999999999999999,1.0,0.17377497363255084,0.1,0.0,0.4,4,4,False
Method3_ProbQ5,Q5,2011-01-31,61,4,0.9999999999999998,1.0,0.16773669360910304,0.1,0.0,0.4,4,4,False
Method1_Raw,Q1,2011-02-28,63,4,0.9999999999999997,1.0,0.4808813329048834,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method1_Raw,Q2,2011-02-28,62,4,1.0000000000000002,1.0,0.1168278607644194,0.0957172360731887,0.0,0.3449234874698243,4,2,False
Method1_Raw,Q3,2011-02-28,60,4,0.9999999999999999,1.0,0.29706637308169276,0.1,0.0,0.3976937414574788,4,1,False
Method1_Raw,Q4,2011-02-28,63,4,0.9999999999999999,1.0,0.1318385532915217,0.1,0.0,0.3958030822258206,4,3,False
Method1_Raw,Q5,2011-02-28,62,4,1.0000000000000002,1.0,0.17019145697420116,0.1,0.0,0.4,4,4,False
Method2_PostMean,Q1,2011-02-28,63,4,0.9999999999999997,1.0,0.47714432166743004,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method2_PostMean,Q2,2011-02-28,62,4,1.0000000000000002,0.9999999999999999,0.12189771799216233,0.09833137047877608,0.0,0.35321028490801754,4,2,False
Method2_PostMean,Q3,2011-02-28,61,4,0.9999999999999998,1.0,0.30325082558021754,0.10000000000000002,0.0,0.4,4,1,False
Method2_PostMean,Q4,2011-02-28,61,4,1.0,1.0,0.15587457796497875,0.1,0.0,0.4,4,3,False
Method2_PostMean,Q5,2011-02-28,63,4,1.0,1.0,0.15256262815414695,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q1,2011-02-28,61,4,1.0,1.0,0.28729973884677373,0.1,0.0,0.4,4,3,False
Method3_ProbQ5,Q2,2011-02-28,62,4,0.9999999999999999,1.0,0.42064118830194147,0.1,0.0,0.3919627155568167,4,2,False
