Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2024,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Consumer Discretionary,1858.23,486.45,1472.26,470.68,2.52,1545.7,3652.18,44.82,5371.95,5026.51,417.5,0.0,44.55,1383.89,0.0,1563.02,-0.0842624775090508,-26.079999999999927,-170.72999999999996,104.80999999999995,23.28000000000003,0.8600000000000001,63.98000000000012,3539.33,3595.755,0.017793203374534727,44.82,350.48,228.90999999999985,0.0974704895077668,0.012464697956340184,0.06366117825046474,0.42986799712438695,,,True,1,543,2024.0,2025-05-08,2025-06-30,2025-03-05,200.24264912261,True,True,0.05568862425905269,543,0.05635441941167143,0.05265569841410429,0.020577160892828357,0.030103768164412882,0.09444771272233314,8000,student_t_residual_sd,0.03609470907532847,0.03389288053096589,0.012861430311966453,0.019662228155224823,0.06004010763367403,8000,0.05635441941167143,student_t_residual_sd
2020,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,348.4,60.98,262.16,109.4,2.77,74.65,704.24,96.35,664.63,384.31,210.01,9.02,4.73,237.52,0.0,759.3,0.3140788144156282,71.31,26.919999999999995,69.19000000000003,22.120000000000005,0.5800000000000001,-2.1000000000000156,506.85,605.5450000000001,-0.003467950358767747,96.35,56.51,97.89999999999998,0.09332089274950663,0.15911286527012852,0.16167254291588562,0.12327737822952876,96.39,0.1591789214674384,True,1,545,2020.0,2021-04-28,2021-06-30,2021-02-05,105.979298847404,True,True,0.17501473688562202,545,0.03929768208751815,0.03432462161120342,0.022870027562157596,0.01630020779778569,0.07873516348015945,8000,student_t_residual_sd,0.019548209970409982,0.017344590608017435,0.009873818878027546,0.00844803349732104,0.038739850030764834,8000,0.03929768208751815,student_t_residual_sd
2021,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,1024.0,311.66,1180.2,699.49,5.03,275.2,2300.95,96.39,870.63,497.17,266.47,12.92,5.12,259.95,0.0,1776.31,0.4415849201769569,675.6,250.68000000000004,918.04,590.09,2.2600000000000002,99.23000000000002,704.24,1502.5949999999998,0.06603908571504633,96.39,96.35,206.0,0.06412240157860236,0.06414902219160852,0.13709615698175492,0.1831498174824221,228.28,0.15192383842618937,True,1,545,2021.0,2022-04-22,2022-06-30,2022-02-04,207.929571106095,True,True,0.13838031612383578,545,0.0556093424929291,0.04959611032705452,0.028123247373625315,0.022897214305479627,0.10854817121592927,8000,student_t_residual_sd,0.025826701220108925,0.023486360319788048,0.011902705375310739,0.01113636349917592,0.048406677615154735,8000,0.0556093424929291,student_t_residual_sd
2022,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,914.01,188.56,458.67,57.51,11.96,271.59,2156.34,228.28,1741.52,1022.15,520.51,19.38,26.35,880.21,0.0,837.88,0.2180047943104486,-109.99000000000001,-123.10000000000002,-721.53,-641.98,6.930000000000001,99.58999999999997,2300.95,2228.645,0.04468634529052405,228.28,96.39,870.89,0.0432504952560861,0.10242995183171838,0.39077107390364996,0.1218632846415647,194.72,0.08737147459555021,True,1,545,2022.0,2023-06-19,2023-06-30,2023-02-08,227.728371441904,True,True,0.1021824343679249,545,0.041192192708062965,0.03698595857702079,0.019283509627370344,0.01867010716513734,0.07741565115448891,8000,student_t_residual_sd,0.021315367223065172,0.019391493566264982,0.009396271123788947,0.00996147292435185,0.03966073979145362,8000,0.041192192708062965,student_t_residual_sd
2023,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,1083.07,218.41,1034.24,579.46,3.96,381.27,2940.41,194.72,1815.09,1023.31,612.0200000000001,23.13,49.6,985.22,0.0,1664.11,0.1555896145023445,169.05999999999995,29.849999999999994,575.5699999999999,521.95,-8.0,77.59000000000006,2156.34,2548.375,0.030446853386962302,194.72,228.28,73.56999999999994,0.08957865306322657,0.07640947662726247,0.028869377544513637,0.14961298866925002,191.96,0.07532643351155148,True,1,545,2023.0,2024-06-19,2024-06-30,2024-02-29,226.746713963856,True,True,0.0889769810031318,545,0.03920610677218023,0.035357296814221194,0.017762652817172337,0.01845835330375221,0.07330906478750293,8000,student_t_residual_sd,0.02247552441863726,0.02033407058416541,0.00989516656914199,0.010748434280518289,0.04157562232081367,8000,0.03920610677218023,student_t_residual_sd
2024,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,1194.23,242.12,705.39,239.95,2.45,433.68,3208.52,191.96,2220.83,1207.96,744.43,30.88,66.9,1572.6,0.0,2257.65,0.1477934630548136,111.16000000000008,23.710000000000008,-328.85,-339.51000000000005,-1.5099999999999998,75.28000000000004,2940.41,3074.465,0.02448556090246597,191.96,194.72,405.74,0.06333459642571959,0.06243687926192037,0.13197092827532594,0.14105868825958337,,,True,1,545,2024.0,2025-06-17,2025-06-30,2025-02-11,295.551392468724,True,True,0.09613099920432464,545,0.03486160124175085,0.031408908693743395,0.015482578332026027,0.01699084483185306,0.06465958440084145,8000,student_t_residual_sd,0.022333788149191635,0.02023224587656204,0.00975369828072794,0.010911248396075612,0.04107741167682828,8000,0.03486160124175085,student_t_residual_sd
2013,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,3122.64,300.36,2574.6,234.95,51.84,371.99,5657.37,447.56,7369.07,0.0,6674.58,0.0,0.0,1524.42,14.23,9107.21,0.4513632080070189,753.9200000000001,-5.589999999999975,742.9499999999998,140.62,-9.019999999999996,148.1600000000002,3978.15,4817.76,0.030752881006941023,447.56,356.49,920.4200000000001,0.07399496861612036,0.0928979442728571,0.1910472916874232,0.077212231410448,546.37,0.11340747567334196,True,5,548,2013.0,2014-06-16,2014-06-30,2014-02-14,704.538916479237,True,True,0.1462378608480366,548,0.034548824495647196,0.031406632989670516,0.015383295142826181,0.01634071217373908,0.0635875931864358,8000,student_t_residual_sd,0.024205477551954718,0.022153778068709797,0.010553898071465015,0.011559551037363081,0.04450486020906368,8000,0.034548824495647196,student_t_residual_sd
2014,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,3027.24,166.3,2512.81,335.48,40.16,382.73,5671.55,546.37,8463.53,0.0,7587.400000000001,0.0,35.45,1795.94,13.51,9370.04,0.4646052667937771,-95.40000000000009,-134.06,-61.789999999999964,100.53000000000003,-11.680000000000007,189.2999999999999,5657.37,5664.46,0.033418896064232054,546.37,447.56,1094.460000000001,0.07901194465138778,0.09645579631597716,0.19321524028768866,0.06756689958089562,1089.96,0.19242081328140723,True,5,548,2014.0,2015-06-05,2015-06-30,2015-02-12,680.408527446301,True,True,0.12011886877942488,548,0.02520897081555367,0.02284679756804591,0.010813925320168815,0.013052797096805705,0.04546558297800018,8000,student_t_residual_sd,0.018902283589540457,0.017215659895651478,0.008031342445402464,0.00985597586757775,0.03352389566429527,8000,0.02520897081555367,student_t_residual_sd
2015,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,5873.32,569.33,5199.33,257.45,139.19,668.75,13160.54,1089.96,10889.08,0.0,10019.98,0.0,36.33,5127.12,9.42,15621.31,0.1621266455629665,2846.08,403.03000000000003,2686.52,-78.03000000000003,99.03,-222.47000000000025,5671.55,9416.045,-0.02362669252324094,1089.96,546.37,2425.5499999999993,0.0580254236253119,0.11575560652057207,0.2575975369701397,0.07102238784967574,1143.98,0.121492622433304,True,5,548,2015.0,2016-06-30,2016-06-30,2016-02-11,862.872084471403,True,True,0.09163848351100733,548,0.020973627741292578,0.018593005657199173,0.010285847193092383,0.009218335395024506,0.04006996565122534,8000,student_t_residual_sd,0.01396855052853717,0.012521137369325357,0.00673698572959023,0.006113906445988331,0.026523868626747618,8000,0.020973627741292578,student_t_residual_sd
2016,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,6203.9,845.9,5725.95,887.63,137.51,584.16,13105.76,1143.98,16232.72,0.0,14706.75,0.0,62.84,5143.68,9.48,21109.18,0.2839286961786553,330.5799999999999,276.56999999999994,526.6199999999999,630.1800000000001,-1.6800000000000068,155.89000000000016,13160.54,13133.150000000001,0.011869962651762916,1143.98,1089.96,5343.639999999999,0.08299303670482709,0.08710629209290992,0.4068818219543673,0.04447980872829442,1026.45,0.0781571823972162,True,5,548,2016.0,2017-06-08,2017-06-30,2017-02-14,1346.56022733796,True,True,0.10253139782443357,548,0.029056515202607325,0.025950123881958505,0.013769980521518347,0.013490859523625113,0.05423916707662738,8000,student_t_residual_sd,0.01663159975407579,0.015178201245222227,0.007386161594991936,0.007882736399057556,0.030239850562072308,8000,0.029056515202607325,student_t_residual_sd
2017,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,6738.35,572.37,5316.43,79.05,231.15,610.39,14288.23,1026.45,16352.46,0.0,14688.83,0.0,50.36,5970.86,12.01,22032.51,0.2696481788840472,534.4500000000007,-273.53,-409.5199999999995,-808.58,93.64000000000001,502.5600000000002,13105.76,13696.994999999999,0.0366912596522084,1026.45,1143.98,119.73999999999978,0.0835205094256076,0.07493979518865271,0.008742063496409234,0.044563789356716565,1920.7,0.1402278382959182,True,5,548,2017.0,2018-06-25,2018-06-30,2018-02-13,1417.58408410106,True,True,0.10349599193845511,548,0.03508899881838655,0.03151366871220178,0.01662978150347883,0.016394918113160312,0.06690468911725908,8000,student_t_residual_sd,0.019332483972569803,0.017616140128477443,0.008373649687095735,0.009309352903924996,0.03520334885616194,8000,0.03508899881838655,student_t_residual_sd
2018,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,6514.84,756.29,5745.86,506.47,189.32,566.0,16977.03,1920.7,17544.73,0.0,15781.37,0.0,99.26,6009.34,9.76,23195.6,0.2764699041384922,-223.51000000000022,183.91999999999996,429.4299999999994,427.42,-41.83000000000001,-451.2699999999995,14288.23,15632.63,-0.028867183576915693,1920.7,1026.45,1192.2700000000004,0.06566073654912834,0.12286480265956529,0.07626803679227363,0.03620631972994947,2139.41,0.13685541076581484,True,5,548,2018.0,2019-06-28,2019-06-30,2019-02-13,1596.51079782363,True,True,0.1021268204917298,548,0.04046599456070107,0.036725250167304685,0.018130350206413074,0.019966180692132837,0.07395520197868033,8000,student_t_residual_sd,0.02101390528141162,0.019359265088926627,0.008365363339365349,0.010897581874004246,0.036846375808200056,8000,0.04046599456070107,student_t_residual_sd
2019,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,7014.66,618.86,6633.96,1039.87,108.77,543.84,18099.71,2139.41,19197.01,0.0,17174.850000000002,0.0,104.23,6708.04,9.38,40997.37,0.2855158676992054,499.8199999999997,-137.42999999999995,888.1000000000004,533.3999999999999,-80.55,201.99999999999915,16977.03,17538.37,0.011517603973459287,2139.41,1920.7,1652.2799999999988,0.1095141680783334,0.1219845401824685,0.09420943907558108,0.03100858289567389,3325.29,0.18960085800447818,True,5,548,2019.0,2020-06-12,2020-06-30,2020-02-12,2271.00559210879,True,True,0.12948783678921075,548,0.04082622634677173,0.03623231406600069,0.025671241868411698,0.01946259701246197,0.07371276741627639,8000,student_t_residual_sd,0.020804411488098515,0.01911902211442531,0.00838966483568864,0.01073606082024495,0.036508644180463984,8000,0.04082622634677173,student_t_residual_sd
2020,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,8771.29,2180.29,6712.12,35.5,168.12,541.94,20829.72,3325.29,21347.79,0.0,19240.44,0.0,104.39,7881.63,10.44,57307.96,0.2537939982792856,1756.630000000001,1561.4299999999998,78.15999999999985,-1004.3699999999999,59.35000000000001,-827.9799999999985,18099.71,19464.715,-0.04253748385219093,3325.29,2139.41,2150.7800000000025,0.1099122180828232,0.17083681934207615,0.11049635198871406,0.027842174930380437,2203.85,0.11322282396634115,True,5,548,2020.0,2021-06-29,2021-06-30,2021-02-11,2247.7627261747,True,True,0.11547884087564088,548,0.044499384260984765,0.04006124885744687,0.024475773056426776,0.01975193602840468,0.08350340181402838,8000,student_t_residual_sd,0.02205587042521055,0.020404495552014856,0.00941279776086503,0.01029908222238643,0.039474654773725956,8000,0.044499384260984765,student_t_residual_sd
2021,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,7662.7,872.95,6323.07,3.9,135.42,496.88,19151.4,2203.85,21840.1,0.0,19552.05,0.0,85.18,8372.95,9.74,60229.11,0.2627879594736295,-1108.590000000001,-1307.34,-389.0500000000002,-31.6,-32.70000000000002,523.499999999999,20829.72,19990.56,0.026187360434124854,2203.85,3325.29,492.3099999999977,0.166343013902562,0.11024453542071856,0.024627124002529074,0.024855731905459377,2389.61,0.1195369214269135,True,5,548,2021.0,2022-06-22,2022-06-30,2022-02-11,2778.022467903,True,True,0.13896671568495328,548,0.03964059177806563,0.035367025346684955,0.020110016835849315,0.017325616195789484,0.07599644517665197,8000,student_t_residual_sd,0.018341364536306366,0.016710899219402078,0.008204670300078798,0.008590730999422161,0.03366030937787646,8000,0.03964059177806563,student_t_residual_sd
2022,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,8564.57,800.08,7572.48,485.69,220.26,554.41,20628.77,2389.61,23084.71,0.0,20739.76,0.0,95.96,9355.23,3.77,34144.7,0.240302382733198,901.8699999999999,-72.87,1249.4099999999999,481.79,84.84,291.96000000000004,19151.4,19890.085,0.014678670302313944,2389.61,2203.85,1244.6100000000006,0.11080143699737834,0.1201407636015633,0.06257439322154736,0.027873686814309743,2492.17,0.12529710154582044,True,5,548,2022.0,2023-06-30,2023-06-30,2023-02-09,2552.99156637484,True,True,0.12835498522881328,548,0.034958177628510556,0.03089898315393275,0.016949666891228638,0.01594958236333383,0.06744568336054645,8000,student_t_residual_sd,0.018098836374272766,0.01618765085417693,0.008395208716608876,0.008388786531301005,0.03425009799258765,8000,0.034958177628510556,student_t_residual_sd
2023,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,10850.91,1110.46,9650.85,1446.72,196.32,713.8,25684.58,2492.17,28388.27,0.0,26481.31,0.0,263.75,10661.64,5.03,49435.42,0.154050889359097,2286.34,310.38,2078.370000000001,961.03,-23.939999999999998,834.6799999999992,20628.77,23156.675000000003,0.03604489850118806,2492.17,2389.61,5303.560000000001,0.10319313977503246,0.10762210032312497,0.22902942672037332,0.030824805374692173,4131.04,0.17839521433884611,True,5,548,2023.0,2024-06-27,2024-06-30,2024-02-09,3375.50777920726,True,True,0.1457682408725458,548,0.030341783546825304,0.027311568349390768,0.014248033083527291,0.013972689462329591,0.057296484241690725,8000,student_t_residual_sd,0.017382197608500644,0.01574973591579224,0.007851523641129102,0.008224094451713031,0.032512918357767706,8000,0.030341783546825304,student_t_residual_sd
2024,SWECb.ST,Sweco AB (publ),Construction & Engineering,Industrials,12536.6,1700.47,10965.67,1203.9,263.19,828.65,29089.97,4131.04,31197.42,0.0,28699.67,0.0,323.41,12252.84,5.14,61470.1,0.1773815914204458,1685.6900000000005,590.01,1314.8199999999997,-242.81999999999994,66.87,-395.089999999999,25684.58,27387.275,-0.01442604275160632,4131.04,2492.17,2809.149999999998,0.09099737012901064,0.1508379347708014,0.10257135841371577,0.030256752451640404,,,True,5,548,2024.0,2025-06-17,2025-06-30,2025-02-07,4045.74473376501,True,True,0.1477235224667299,548,0.020268349675842467,0.017953784301572618,0.010239825145083698,0.008856964476557755,0.03916576466834669,8000,student_t_residual_sd,0.012984496426069182,0.011559277139999083,0.0064704362243568235,0.005749649194170945,0.025054876932720658,8000,0.020268349675842467,student_t_residual_sd
2020,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,23837.29,4215.21,20716.94,400.53,325.56,310.34,30307.38,2769.59,8344.78,1030.37,6086.280000000001,0.0,46.27,7524.93,0.69,40266.36,0.1570448680640266,2454.970000000001,1371.71,1238.489999999998,278.59,86.32,209.68000000000302,27002.24,28654.81,0.007317445133993316,2769.59,1915.69,-59068.94,0.06685404649341593,0.09665358102182496,-2.0613970220008437,0.010830293413217536,1486.33,0.05187017467573506,True,6,549,2020.0,2021-06-24,2021-06-30,2021-03-25,1596.90048174387,True,True,0.05572888048267882,549,0.19618564381972642,0.18075576395316306,0.09829247438527276,0.0861209935479093,0.34679188865000293,8000,student_t_residual_sd,0.09767295438892677,0.09310372858286015,0.038596506704365235,0.04363882480458599,0.16770839832720652,8000,0.19618564381972642,student_t_residual_sd
2021,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,25387.6,3382.42,22817.9,467.04,256.5,317.32,32808.11,1486.33,9069.14,1027.72,7222.329999999999,0.0,35.09,8395.2,1.56,30252.58,0.0933693472244056,1550.3099999999977,-832.79,2100.9600000000028,66.51000000000005,-69.06,279.5899999999947,30307.38,31557.745000000003,0.008859631763929732,1486.33,2769.59,724.3599999999988,0.08776260787961877,0.04709873915262323,0.02295347782295594,0.010055217823706985,916.06,0.029028056345597568,True,6,549,2021.0,2022-05-13,2022-06-30,2022-03-03,1616.60595256065,True,True,0.05122691600938691,549,0.1647729416213698,0.15255871165174958,0.07649288846268093,0.06746792118221472,0.304422580935123,8000,student_t_residual_sd,0.07685978573884318,0.07274616457400135,0.03240062485429871,0.031633482293545914,0.13736976854470412,8000,0.1647729416213698,student_t_residual_sd
2022,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,27037.63,3452.63,25624.53,235.45,321.83,329.19,36552.23,916.06,9815.94,434.91,8888.17,0.0,53.62,7831.57,0.07,22032.62,0.0560853154639386,1650.0300000000025,70.21000000000004,2806.6299999999974,-231.59000000000003,65.32999999999998,-1393.0699999999952,32808.11,34680.17,-0.04016906491519492,916.06,1486.33,746.8000000000011,0.04285820974926017,0.02641451872929112,0.021533919816425384,0.009492168002636666,908.16,0.02618672284478421,True,6,549,2022.0,2023-05-30,2023-06-30,2023-03-02,1749.48573205411,True,True,0.0504462847804411,549,0.1434284627119236,0.13321818791343898,0.06130412345531102,0.06349042380494291,0.2563741444599236,8000,student_t_residual_sd,0.07451229290772261,0.06984498153450985,0.03070689880786418,0.03320730971333467,0.13111738963687114,8000,0.1434284627119236,student_t_residual_sd
2023,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,34464.15,3220.46,34858.59,1463.94,235.69,341.47,45573.52,908.16,11885.03,463.52,10459.4,0.0,140.28,7709.29,0.28,31323.49,0.1065986818979526,7426.52,-232.17000000000007,9234.059999999998,1228.49,-86.13999999999999,-433.0199999999977,36552.23,41062.875,-0.010545291823818905,908.16,916.06,2069.09,0.022308715597726656,0.022116327704769817,0.05038833739722316,0.008315784026325483,423.43,0.010311747533508065,True,6,549,2023.0,2024-06-12,2024-06-30,2024-02-15,2593.01830891399,True,True,0.06314750998107146,549,0.12522157866846018,0.11781145488901676,0.049890079266555795,0.05805570738442287,0.21745962180237025,8000,student_t_residual_sd,0.07204529604885077,0.06847864210351101,0.028339977847234396,0.03299778501330767,0.12415397363114873,8000,0.12522157866846018,student_t_residual_sd
2024,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,40328.01,3399.12,42394.93,4019.77,260.03,403.04,53956.82,423.43,12394.79,491.05,11558.98,0.0,239.95,7298.03,0.0,12119.24,0.0143614098599213,5863.860000000001,178.65999999999985,7536.340000000004,2555.83,24.339999999999975,729.029999999997,45573.52,49765.17,0.014649402383233033,423.43,908.16,509.7600000000002,0.018248907820469618,0.008508561309044057,0.010243308723751978,0.008098836997844075,,,True,6,549,2024.0,2025-06-25,2025-06-30,2025-02-19,1704.73011434253,True,True,0.034255486605240776,549,0.12397353821766881,0.11745187178502978,0.04454922425874673,0.06168512279972549,0.20619735582171467,8000,student_t_residual_sd,0.0797408793375583,0.07609677969104693,0.028963222282052066,0.03920821196482945,0.13352862643477614,8000,0.12397353821766881,student_t_residual_sd
2024,SYNSAM.ST,Synsam AB (publ),Specialty Retailers,Consumer Discretionary,2090.12,431.8,2137.41,112.06,138.79,809.11,8475.62,948.86,6544.38,1618.04,4181.9,0.0,626.47,2626.78,0.0,6870.25,0.0449104987855855,145.04999999999995,-154.14000000000004,-368.4300000000003,-355.08,20.999999999999986,333.5400000000003,8090.36,8282.99,0.04026806744907338,948.86,1144.57,667.2700000000004,0.1381831923013308,0.11455525118344946,0.08055907347467527,0.09768332449996922,,,True,1,552,2024.0,2025-05-19,2025-06-30,2025-02-21,1775.05016335139,True,True,0.21430065270529,552,0.026773807892519142,0.022871534103875612,0.01623366140818315,0.009607110127347942,0.056522523046834396,8000,student_t_residual_sd,0.01717483426613386,0.014681926457679444,0.01037911138865721,0.006147883115013928,0.03629997745361208,8000,0.026773807892519142,student_t_residual_sd
2014,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1840.44,112.81,1466.61,691.03,61.02,1990.3,3644.48,229.09,4876.31,3230.77,1351.35,0.0,34.44,1720.87,0.0,5031.12,0.1509410937490923,166.30999999999995,25.230000000000004,80.04999999999995,46.65999999999997,6.730000000000004,114.41999999999994,3448.56,3546.52,0.03226261236366916,229.09,298.13,930.9500000000003,0.08406268680283771,0.06459571636421055,0.26249675738470396,0.5611980194669705,220.9,0.06228641034027723,True,5,553,2014.0,2014-06-16,2014-06-30,2014-06-11,428.788856853895,True,True,0.1209041135687646,553,0.023625951686900036,0.021360774203367672,0.010138637990017279,0.011956828465324046,0.04318496227570181,8000,student_t_residual_sd,0.01768946859489054,0.016053864740848064,0.007416105873508731,0.009037704943012466,0.03193307499195438,8000,0.023625951686900036,student_t_residual_sd
2015,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2153.99,169.79,1900.11,1030.97,79.83,2329.58,4240.54,220.9,5384.81,3531.41,1525.67,0.0,20.78,1882.57,0.0,5406.68,0.1630483859829916,313.5499999999997,56.97999999999999,433.5,339.94000000000005,18.809999999999995,181.81999999999977,3644.48,3942.51,0.04611782848997206,220.9,229.09,508.5,0.058107652231700106,0.056030295420937425,0.1289787470418591,0.5908875310398705,166.66,0.04227256240313911,True,5,553,2015.0,2015-06-16,2015-06-30,2015-06-11,472.019183698446,True,True,0.11972555141228455,553,0.02048639048548049,0.017735959194056752,0.011287284586016383,0.008167462511322323,0.04260988931403419,8000,student_t_residual_sd,0.013656069818826343,0.011809606949667852,0.0074584613229653285,0.005452444597689761,0.028318856782475806,8000,0.02048639048548049,student_t_residual_sd
2016,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2560.33,177.1,2281.63,1310.45,70.18,2550.02,4828.04,166.66,6031.3,3963.54,1712.94,0.0,22.5,2110.54,0.0,5335.91,0.1574573331943484,406.34000000000015,7.310000000000002,381.5200000000002,279.48,-9.649999999999991,287.34,4240.54,4534.29,0.06337045050051937,166.66,220.9,646.4899999999998,0.04871766031727128,0.03675547880704587,0.1425780000838058,0.562385731834532,445.38,0.09822485990088856,True,5,553,2016.0,2016-06-16,2016-06-30,2016-06-09,384.296849122891,True,True,0.08475347830043756,553,0.03685565094985948,0.03201511869035549,0.020285188304687746,0.014335808672157814,0.07561099057263956,8000,student_t_residual_sd,0.021119978326922032,0.018571132764244342,0.011043426970600121,0.008373034638860357,0.04246784622003493,8000,0.03685565094985948,student_t_residual_sd
2017,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2771.44,234.42,2328.19,1198.37,79.4,2729.26,5197.55,445.38,6581.07,4313.8,1805.3,0.0,23.59,2308.61,0.0,7940.0,0.1898891540797274,211.11000000000013,57.31999999999999,46.559999999999945,-112.08000000000015,9.219999999999999,4.370000000000033,4828.04,5012.795,0.0008717691427636744,445.38,166.66,549.7699999999995,0.03324692112883132,0.08884863633960695,0.10967334590782178,0.5444587301096494,217.77,0.043442829798545524,True,5,553,2017.0,2017-06-29,2017-06-30,2017-06-08,436.809947755372,True,True,0.0871390008479046,553,0.035518323022560264,0.0313660952407986,0.018543703770235585,0.014380245982730517,0.06991894590112423,8000,student_t_residual_sd,0.01963691097593518,0.01742802066709742,0.009713693774238252,0.008039441815538721,0.03794911957608249,8000,0.035518323022560264,student_t_residual_sd
2018,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2972.43,194.95,2381.26,1175.56,77.87,3155.46,5675.33,217.77,7088.78,4751.13,1903.37,0.0,26.31,2400.5,0.0,5516.48,0.1699520933138928,200.98999999999978,-39.47,53.070000000000164,-22.809999999999945,-1.5300000000000011,163.04999999999967,5197.55,5436.4400000000005,0.029992053623326968,217.77,445.38,507.71000000000004,0.08192493617146514,0.04005746407575546,0.09339015973688664,0.5804276327891046,358.7,0.0659806785322748,True,5,553,2018.0,2018-06-18,2018-06-30,2018-06-14,474.445974904132,True,True,0.08727144508246794,553,0.03485861266081434,0.03092774193166873,0.018105474963422904,0.014910753921104464,0.06921348926799413,8000,student_t_residual_sd,0.018111045799261812,0.01623679959880877,0.008598470037493046,0.007972083421763886,0.03494494932317142,8000,0.03485861266081434,student_t_residual_sd
2019,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3329.16,227.65,2375.57,1069.06,77.55,3217.26,6191.94,358.7,7727.53,5200.04,2007.5,0.0,31.18,2581.22,0.0,5436.63,0.1893716924555054,356.73,32.70000000000002,-5.690000000000055,-106.5,-0.3200000000000074,222.90000000000003,5675.33,5933.635,0.03756550579872204,358.7,217.77,638.75,0.036700943013852384,0.06045198263796138,0.10764902121549438,0.5422072641812312,803.86,0.13547513455074334,True,5,553,2019.0,2019-06-13,2019-06-30,2019-06-11,516.191996962474,True,True,0.08699422815230023,553,0.0394007532109782,0.03464646278918895,0.024577539068690687,0.017804325283073782,0.07514071919365556,8000,student_t_residual_sd,0.020177483152150778,0.018275509208003887,0.00896881219358753,0.009542681801925733,0.037011928014185756,8000,0.0394007532109782,student_t_residual_sd
2020,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3977.75,397.01,2753.97,1104.32,113.27,4173.94,7453.0,803.86,8487.89,5558.18,2222.11,0.0,37.42,3217.22,20.89,7543.8,0.2069664094178391,648.5900000000001,169.35999999999999,378.39999999999964,35.25999999999999,35.72,171.8100000000005,6191.94,6822.469999999999,0.02518296159602029,803.86,358.7,760.3599999999997,0.052576266366873,0.11782536236876089,0.11144937244135918,0.6117930895995145,1021.31,0.14969798328171469,True,5,553,2020.0,2020-06-12,2020-06-30,2020-06-09,783.776405808924,True,True,0.11488161997178793,553,0.047366217954139776,0.04212282629227068,0.026960030116860254,0.02000870464846556,0.0910661207865683,8000,student_t_residual_sd,0.02351038510344643,0.021413863866264947,0.01064160976574042,0.010420370210779396,0.04348915747969692,8000,0.047366217954139776,student_t_residual_sd
